agegrp,indig_status,legal_status,sex,state,quarter,quart,year,Average_nightly_pop
Total,Unknown,Total,Male,Qld,Sep qtr 2011,Sep,2011,1
Total,Unknown,Total,Male,Qld,Dec qtr 2011,Dec,2011,1
Total,Unknown,Total,Male,Qld,Mar qtr 2012,Mar,2012,1
Total,Unknown,Total,Male,Qld,Jun qtr 2012,Jun,2012,1
Total,Unknown,Total,Male,Qld,Sep qtr 2012,Sep,2012,0
Total,Unknown,Total,Male,Qld,Dec qtr 2012,Dec,2012,0
Total,Unknown,Total,Male,Qld,Mar qtr 2013,Mar,2013,1
Total,Unknown,Total,Male,Qld,Jun qtr 2013,Jun,2013,1
Total,Unknown,Total,Male,WA,Jun qtr 2009,Jun,2009,0
Total,Unknown,Total,Male,WA,Sep qtr 2009,Sep,2009,0
Total,Unknown,Total,Male,WA,Dec qtr 2009,Dec,2009,0
Total,Unknown,Total,Male,WA,Mar qtr 2010,Mar,2010,0
Total,Unknown,Total,Male,WA,Jun qtr 2010,Jun,2010,0
Total,Unknown,Total,Male,WA,Sep qtr 2010,Sep,2010,0
Total,Unknown,Total,Male,WA,Dec qtr 2010,Dec,2010,0
Total,Unknown,Total,Male,WA,Mar qtr 2011,Mar,2011,0
Total,Unknown,Total,Male,WA,Jun qtr 2011,Jun,2011,0
Total,Unknown,Total,Male,WA,Sep qtr 2011,Sep,2011,0
Total,Unknown,Total,Male,WA,Dec qtr 2011,Dec,2011,0
Total,Unknown,Total,Male,WA,Mar qtr 2012,Mar,2012,0
Total,Unknown,Total,Male,WA,Jun qtr 2012,Jun,2012,0
Total,Unknown,Total,Male,WA,Sep qtr 2012,Sep,2012,0
Total,Unknown,Total,Male,WA,Dec qtr 2012,Dec,2012,0
Total,Unknown,Total,Male,WA,Mar qtr 2013,Mar,2013,0
Total,Unknown,Total,Male,WA,Jun qtr 2013,Jun,2013,0
Total,Unknown,Total,Male,SA,Jun qtr 2009,Jun,2009,0
Total,Unknown,Total,Male,SA,Sep qtr 2009,Sep,2009,0
Total,Unknown,Total,Male,SA,Dec qtr 2009,Dec,2009,0
Total,Unknown,Total,Male,SA,Mar qtr 2010,Mar,2010,0
Total,Unknown,Total,Male,SA,Jun qtr 2010,Jun,2010,0
Total,Unknown,Total,Male,SA,Sep qtr 2010,Sep,2010,0
Total,Unknown,Total,Male,SA,Dec qtr 2010,Dec,2010,0
Total,Unknown,Total,Male,SA,Mar qtr 2011,Mar,2011,1
Total,Unknown,Total,Male,SA,Jun qtr 2011,Jun,2011,1
Total,Unknown,Total,Male,SA,Sep qtr 2011,Sep,2011,2
Total,Unknown,Total,Male,SA,Dec qtr 2011,Dec,2011,2
Total,Unknown,Total,Male,SA,Mar qtr 2012,Mar,2012,1
Total,Unknown,Total,Male,SA,Jun qtr 2012,Jun,2012,2
Total,Unknown,Total,Male,SA,Sep qtr 2012,Sep,2012,1
Total,Unknown,Total,Male,SA,Dec qtr 2012,Dec,2012,1
Total,Unknown,Total,Male,SA,Mar qtr 2013,Mar,2013,1
Total,Unknown,Total,Male,SA,Jun qtr 2013,Jun,2013,1
Total,Unknown,Total,Male,Tas,Jun qtr 2009,Jun,2009,0
Total,Unknown,Total,Male,Tas,Sep qtr 2009,Sep,2009,0
Total,Unknown,Total,Male,Tas,Dec qtr 2009,Dec,2009,0
Total,Unknown,Total,Male,Tas,Mar qtr 2010,Mar,2010,0
Total,Unknown,Total,Male,Tas,Jun qtr 2010,Jun,2010,0
Total,Unknown,Total,Male,Tas,Sep qtr 2010,Sep,2010,0
Total,Unknown,Total,Male,Tas,Dec qtr 2010,Dec,2010,0
Total,Unknown,Total,Male,Tas,Mar qtr 2011,Mar,2011,0
Total,Unknown,Total,Male,Tas,Jun qtr 2011,Jun,2011,0
Total,Unknown,Total,Male,Tas,Sep qtr 2011,Sep,2011,0
Total,Unknown,Total,Male,Tas,Dec qtr 2011,Dec,2011,0
Total,Unknown,Total,Male,Tas,Mar qtr 2012,Mar,2012,0
Total,Unknown,Total,Male,Tas,Jun qtr 2012,Jun,2012,0
Total,Unknown,Total,Male,Tas,Sep qtr 2012,Sep,2012,0
Total,Unknown,Total,Male,Tas,Dec qtr 2012,Dec,2012,0
Total,Unknown,Total,Male,Tas,Mar qtr 2013,Mar,2013,0
Total,Unknown,Total,Male,Tas,Jun qtr 2013,Jun,2013,0
Total,Unknown,Total,Male,ACT,Jun qtr 2009,Jun,2009,0
Total,Unknown,Total,Male,ACT,Sep qtr 2009,Sep,2009,1
Total,Unknown,Total,Male,ACT,Dec qtr 2009,Dec,2009,1
Total,Unknown,Total,Male,ACT,Mar qtr 2010,Mar,2010,0
Total,Unknown,Total,Male,ACT,Jun qtr 2010,Jun,2010,0
Total,Unknown,Total,Male,ACT,Sep qtr 2010,Sep,2010,0
Total,Unknown,Total,Male,ACT,Dec qtr 2010,Dec,2010,0
Total,Unknown,Total,Male,ACT,Mar qtr 2011,Mar,2011,0
Total,Unknown,Total,Male,ACT,Jun qtr 2011,Jun,2011,0
Total,Unknown,Total,Male,ACT,Sep qtr 2011,Sep,2011,0
Total,Unknown,Total,Male,ACT,Dec qtr 2011,Dec,2011,0
Total,Unknown,Total,Male,ACT,Mar qtr 2012,Mar,2012,0
Total,Unknown,Total,Male,ACT,Jun qtr 2012,Jun,2012,0
Total,Unknown,Total,Male,ACT,Sep qtr 2012,Sep,2012,0
Total,Unknown,Total,Male,ACT,Dec qtr 2012,Dec,2012,0
Total,Unknown,Total,Male,ACT,Mar qtr 2013,Mar,2013,0
Total,Unknown,Total,Male,ACT,Jun qtr 2013,Jun,2013,0
Total,Unknown,Total,Male,NT,Jun qtr 2009,Jun,2009,0
Total,Unknown,Total,Male,NT,Sep qtr 2009,Sep,2009,0
Total,Unknown,Total,Male,NT,Dec qtr 2009,Dec,2009,0
Total,Unknown,Total,Male,NT,Mar qtr 2010,Mar,2010,0
Total,Unknown,Total,Male,NT,Jun qtr 2010,Jun,2010,0
Total,Unknown,Total,Male,NT,Sep qtr 2010,Sep,2010,0
Total,Unknown,Total,Male,NT,Dec qtr 2010,Dec,2010,0
Total,Unknown,Total,Male,NT,Mar qtr 2011,Mar,2011,0
Total,Unknown,Total,Male,NT,Jun qtr 2011,Jun,2011,0
Total,Unknown,Total,Male,NT,Sep qtr 2011,Sep,2011,0
Total,Unknown,Total,Male,NT,Dec qtr 2011,Dec,2011,0
Total,Unknown,Total,Male,NT,Mar qtr 2012,Mar,2012,0
Total,Unknown,Total,Male,NT,Jun qtr 2012,Jun,2012,0
Total,Unknown,Total,Male,NT,Sep qtr 2012,Sep,2012,0
Total,Unknown,Total,Male,NT,Dec qtr 2012,Dec,2012,0
Total,Unknown,Total,Male,NT,Mar qtr 2013,Mar,2013,0
Total,Unknown,Total,Male,NT,Jun qtr 2013,Jun,2013,0
Total,Unknown,Total,Male,Aust,Jun qtr 2009,Jun,2009,7
Total,Unknown,Total,Male,Aust,Sep qtr 2009,Sep,2009,8
Total,Unknown,Total,Male,Aust,Dec qtr 2009,Dec,2009,8
Total,Unknown,Total,Male,Aust,Mar qtr 2010,Mar,2010,6
Total,Unknown,Total,Male,Aust,Jun qtr 2010,Jun,2010,7
Total,Unknown,Total,Male,Aust,Sep qtr 2010,Sep,2010,9
Total,Unknown,Total,Male,Aust,Dec qtr 2010,Dec,2010,11
Total,Unknown,Total,Male,Aust,Mar qtr 2011,Mar,2011,8
Total,Unknown,Total,Male,Aust,Jun qtr 2011,Jun,2011,10
Total,Unknown,Total,Male,Aust,Sep qtr 2011,Sep,2011,12
Total,Unknown,Total,Male,Aust,Dec qtr 2011,Dec,2011,11
Total,Unknown,Total,Male,Aust,Mar qtr 2012,Mar,2012,6
Total,Unknown,Total,Male,Aust,Jun qtr 2012,Jun,2012,6
Total,Unknown,Total,Male,Aust,Sep qtr 2012,Sep,2012,6
Total,Unknown,Total,Male,Aust,Dec qtr 2012,Dec,2012,5
Total,Unknown,Total,Male,Aust,Mar qtr 2013,Mar,2013,6
Total,Unknown,Total,Male,Aust,Jun qtr 2013,Jun,2013,7
Total,Unknown,Total,Female,NSW,Jun qtr 2009,Jun,2009,1
Total,Unknown,Total,Female,NSW,Sep qtr 2009,Sep,2009,1
Total,Unknown,Total,Female,NSW,Dec qtr 2009,Dec,2009,0
Total,Unknown,Total,Female,NSW,Mar qtr 2010,Mar,2010,1
Total,Unknown,Total,Female,NSW,Jun qtr 2010,Jun,2010,1
Total,Unknown,Total,Female,NSW,Sep qtr 2010,Sep,2010,1
Total,Unknown,Total,Female,NSW,Dec qtr 2010,Dec,2010,2
Total,Unknown,Total,Female,NSW,Mar qtr 2011,Mar,2011,0
Total,Unknown,Total,Female,NSW,Jun qtr 2011,Jun,2011,0
Total,Unknown,Total,Female,NSW,Sep qtr 2011,Sep,2011,0
Total,Unknown,Total,Female,NSW,Dec qtr 2011,Dec,2011,0
Total,Unknown,Total,Female,NSW,Mar qtr 2012,Mar,2012,0
Total,Unknown,Total,Female,NSW,Jun qtr 2012,Jun,2012,0
Total,Unknown,Total,Female,NSW,Sep qtr 2012,Sep,2012,0
Total,Unknown,Total,Female,NSW,Dec qtr 2012,Dec,2012,0
Total,Unknown,Total,Female,NSW,Mar qtr 2013,Mar,2013,1
Total,Unknown,Total,Female,NSW,Jun qtr 2013,Jun,2013,0
Total,Unknown,Total,Female,Vic,Jun qtr 2009,Jun,2009,0
Total,Unknown,Total,Female,Vic,Sep qtr 2009,Sep,2009,0
Total,Unknown,Total,Female,Vic,Dec qtr 2009,Dec,2009,0
Total,Unknown,Total,Female,Vic,Mar qtr 2010,Mar,2010,0
Total,Unknown,Total,Female,Vic,Jun qtr 2010,Jun,2010,0
Total,Unknown,Total,Female,Vic,Sep qtr 2010,Sep,2010,0
Total,Unknown,Total,Female,Vic,Dec qtr 2010,Dec,2010,0
Total,Unknown,Total,Female,Vic,Mar qtr 2011,Mar,2011,0
Total,Unknown,Total,Female,Vic,Jun qtr 2011,Jun,2011,0
Total,Unknown,Total,Female,Vic,Sep qtr 2011,Sep,2011,0
Total,Unknown,Total,Female,Vic,Dec qtr 2011,Dec,2011,0
Total,Unknown,Total,Female,Vic,Mar qtr 2012,Mar,2012,0
Total,Unknown,Total,Female,Vic,Jun qtr 2012,Jun,2012,0
Total,Unknown,Total,Female,Vic,Sep qtr 2012,Sep,2012,0
Total,Unknown,Total,Female,Vic,Dec qtr 2012,Dec,2012,0
Total,Unknown,Total,Female,Vic,Mar qtr 2013,Mar,2013,0
Total,Unknown,Total,Female,Vic,Jun qtr 2013,Jun,2013,0
Total,Unknown,Total,Female,Qld,Jun qtr 2009,Jun,2009,0
Total,Unknown,Total,Female,Qld,Sep qtr 2009,Sep,2009,0
Total,Unknown,Total,Female,Qld,Dec qtr 2009,Dec,2009,0
Total,Unknown,Total,Female,Qld,Mar qtr 2010,Mar,2010,0
Total,Unknown,Total,Female,Qld,Jun qtr 2010,Jun,2010,0
Total,Unknown,Total,Female,Qld,Sep qtr 2010,Sep,2010,0
Total,Unknown,Total,Female,Qld,Dec qtr 2010,Dec,2010,0
Total,Unknown,Total,Female,Qld,Mar qtr 2011,Mar,2011,0
Total,Unknown,Total,Female,Qld,Jun qtr 2011,Jun,2011,0
Total,Unknown,Total,Female,Qld,Sep qtr 2011,Sep,2011,0
Total,Unknown,Total,Female,Qld,Dec qtr 2011,Dec,2011,0
Total,Unknown,Total,Female,Qld,Mar qtr 2012,Mar,2012,1
Total,Unknown,Total,Female,Qld,Jun qtr 2012,Jun,2012,0
Total,Unknown,Total,Female,Qld,Sep qtr 2012,Sep,2012,0
Total,Unknown,Total,Female,Qld,Dec qtr 2012,Dec,2012,0
Total,Unknown,Total,Female,Qld,Mar qtr 2013,Mar,2013,0
Total,Unknown,Total,Female,Qld,Jun qtr 2013,Jun,2013,0
Total,Unknown,Total,Female,WA,Jun qtr 2009,Jun,2009,0
Total,Unknown,Total,Female,WA,Sep qtr 2009,Sep,2009,0
Total,Unknown,Total,Female,WA,Dec qtr 2009,Dec,2009,0
Total,Unknown,Total,Female,WA,Mar qtr 2010,Mar,2010,0
Total,Unknown,Total,Female,WA,Jun qtr 2010,Jun,2010,0
Total,Unknown,Total,Female,WA,Sep qtr 2010,Sep,2010,0
Total,Unknown,Total,Female,WA,Dec qtr 2010,Dec,2010,0
Total,Unknown,Total,Female,WA,Mar qtr 2011,Mar,2011,0
Total,Unknown,Total,Female,WA,Jun qtr 2011,Jun,2011,0
Total,Unknown,Total,Female,WA,Sep qtr 2011,Sep,2011,0
Total,Unknown,Total,Female,WA,Dec qtr 2011,Dec,2011,0
Total,Unknown,Total,Female,WA,Mar qtr 2012,Mar,2012,0
Total,Unknown,Total,Female,WA,Jun qtr 2012,Jun,2012,0
Total,Unknown,Total,Female,WA,Sep qtr 2012,Sep,2012,0
Total,Unknown,Total,Female,WA,Dec qtr 2012,Dec,2012,0
Total,Unknown,Total,Female,WA,Mar qtr 2013,Mar,2013,0
Total,Unknown,Total,Female,WA,Jun qtr 2013,Jun,2013,0
Total,Unknown,Total,Female,SA,Jun qtr 2009,Jun,2009,0
Total,Unknown,Total,Female,SA,Sep qtr 2009,Sep,2009,0
Total,Unknown,Total,Female,SA,Dec qtr 2009,Dec,2009,0
Total,Unknown,Total,Female,SA,Mar qtr 2010,Mar,2010,0
Total,Unknown,Total,Female,SA,Jun qtr 2010,Jun,2010,0
Total,Unknown,Total,Female,SA,Sep qtr 2010,Sep,2010,0
Total,Unknown,Total,Female,SA,Dec qtr 2010,Dec,2010,0
Total,Unknown,Total,Female,SA,Mar qtr 2011,Mar,2011,0
Total,Unknown,Total,Female,SA,Jun qtr 2011,Jun,2011,0
Total,Unknown,Total,Female,SA,Sep qtr 2011,Sep,2011,0
Total,Unknown,Total,Female,SA,Dec qtr 2011,Dec,2011,0
Total,Unknown,Total,Female,SA,Mar qtr 2012,Mar,2012,0
Total,Unknown,Total,Female,SA,Jun qtr 2012,Jun,2012,0
Total,Unknown,Total,Female,SA,Sep qtr 2012,Sep,2012,0
Total,Unknown,Total,Female,SA,Dec qtr 2012,Dec,2012,0
Total,Unknown,Total,Female,SA,Mar qtr 2013,Mar,2013,0
Total,Unknown,Total,Female,SA,Jun qtr 2013,Jun,2013,0
Total,Unknown,Total,Female,Tas,Jun qtr 2009,Jun,2009,0
Total,Unknown,Total,Female,Tas,Sep qtr 2009,Sep,2009,0
Total,Unknown,Total,Female,Tas,Dec qtr 2009,Dec,2009,0
Total,Unknown,Total,Female,Tas,Mar qtr 2010,Mar,2010,0
Total,Unknown,Total,Female,Tas,Jun qtr 2010,Jun,2010,0
Total,Unknown,Total,Female,Tas,Sep qtr 2010,Sep,2010,0
Total,Unknown,Total,Female,Tas,Dec qtr 2010,Dec,2010,0
Total,Unknown,Total,Female,Tas,Mar qtr 2011,Mar,2011,0
Total,Unknown,Total,Female,Tas,Jun qtr 2011,Jun,2011,0
Total,Unknown,Total,Female,Tas,Sep qtr 2011,Sep,2011,0
Total,Unknown,Total,Female,Tas,Dec qtr 2011,Dec,2011,0
Total,Unknown,Total,Female,Tas,Mar qtr 2012,Mar,2012,0
Total,Unknown,Total,Female,Tas,Jun qtr 2012,Jun,2012,0
Total,Unknown,Total,Female,Tas,Sep qtr 2012,Sep,2012,0
Total,Unknown,Total,Female,Tas,Dec qtr 2012,Dec,2012,0
Total,Unknown,Total,Female,Tas,Mar qtr 2013,Mar,2013,0
Total,Unknown,Total,Female,Tas,Jun qtr 2013,Jun,2013,0
Total,Unknown,Total,Female,ACT,Jun qtr 2009,Jun,2009,0
Total,Unknown,Total,Female,ACT,Sep qtr 2009,Sep,2009,0
Total,Unknown,Total,Female,ACT,Dec qtr 2009,Dec,2009,0
Total,Unknown,Total,Female,ACT,Mar qtr 2010,Mar,2010,0
Total,Unknown,Total,Female,ACT,Jun qtr 2010,Jun,2010,0
Total,Unknown,Total,Female,ACT,Sep qtr 2010,Sep,2010,0
Total,Unknown,Total,Female,ACT,Dec qtr 2010,Dec,2010,0
Total,Unknown,Total,Female,ACT,Mar qtr 2011,Mar,2011,0
Total,Unknown,Total,Female,ACT,Jun qtr 2011,Jun,2011,0
Total,Unknown,Total,Female,ACT,Sep qtr 2011,Sep,2011,0
Total,Unknown,Total,Female,ACT,Dec qtr 2011,Dec,2011,0
Total,Unknown,Total,Female,ACT,Mar qtr 2012,Mar,2012,0
Total,Unknown,Total,Female,ACT,Jun qtr 2012,Jun,2012,0
Total,Unknown,Total,Female,ACT,Sep qtr 2012,Sep,2012,0
Total,Unknown,Total,Female,ACT,Dec qtr 2012,Dec,2012,0
Total,Unknown,Total,Female,ACT,Mar qtr 2013,Mar,2013,0
Total,Unknown,Total,Female,ACT,Jun qtr 2013,Jun,2013,0
Total,Unknown,Total,Female,NT,Jun qtr 2009,Jun,2009,0
Total,Unknown,Total,Female,NT,Sep qtr 2009,Sep,2009,0
Total,Unknown,Total,Female,NT,Dec qtr 2009,Dec,2009,0
Total,Unknown,Total,Female,NT,Mar qtr 2010,Mar,2010,0
Total,Unknown,Total,Female,NT,Jun qtr 2010,Jun,2010,0
Total,Unknown,Total,Female,NT,Sep qtr 2010,Sep,2010,0
Total,Unknown,Total,Female,NT,Dec qtr 2010,Dec,2010,0
Total,Unknown,Total,Female,NT,Mar qtr 2011,Mar,2011,0
Total,Unknown,Total,Female,NT,Jun qtr 2011,Jun,2011,0
Total,Unknown,Total,Female,NT,Sep qtr 2011,Sep,2011,0
Total,Unknown,Total,Female,NT,Dec qtr 2011,Dec,2011,0
Total,Unknown,Total,Female,NT,Mar qtr 2012,Mar,2012,0
Total,Unknown,Total,Female,NT,Jun qtr 2012,Jun,2012,0
Total,Unknown,Total,Female,NT,Sep qtr 2012,Sep,2012,0
Total,Unknown,Total,Female,NT,Dec qtr 2012,Dec,2012,0
Total,Unknown,Total,Female,NT,Mar qtr 2013,Mar,2013,0
Total,Unknown,Total,Female,NT,Jun qtr 2013,Jun,2013,0
Total,Unknown,Total,Female,Aust,Jun qtr 2009,Jun,2009,1
Total,Unknown,Total,Female,Aust,Sep qtr 2009,Sep,2009,1
Total,Unknown,Total,Female,Aust,Dec qtr 2009,Dec,2009,0
Total,Unknown,Total,Female,Aust,Mar qtr 2010,Mar,2010,1
Total,Unknown,Total,Female,Aust,Jun qtr 2010,Jun,2010,2
Total,Unknown,Total,Female,Aust,Sep qtr 2010,Sep,2010,1
Total,Unknown,Total,Female,Aust,Dec qtr 2010,Dec,2010,2
Total,Unknown,Total,Female,Aust,Mar qtr 2011,Mar,2011,1
Total,Unknown,Total,Female,Aust,Jun qtr 2011,Jun,2011,0
Total,Unknown,Total,Female,Aust,Sep qtr 2011,Sep,2011,0
Total,Unknown,Total,Female,Aust,Dec qtr 2011,Dec,2011,0
Total,Unknown,Total,Female,Aust,Mar qtr 2012,Mar,2012,1
Total,Unknown,Total,Female,Aust,Jun qtr 2012,Jun,2012,0
Total,Unknown,Total,Female,Aust,Sep qtr 2012,Sep,2012,0
Total,Unknown,Total,Female,Aust,Dec qtr 2012,Dec,2012,0
Total,Unknown,Total,Female,Aust,Mar qtr 2013,Mar,2013,1
Total,Unknown,Total,Female,Aust,Jun qtr 2013,Jun,2013,0
Total,Unknown,Total,Total,NSW,Jun qtr 2009,Jun,2009,8
Total,Unknown,Total,Total,NSW,Sep qtr 2009,Sep,2009,8
Total,Unknown,Total,Total,NSW,Dec qtr 2009,Dec,2009,7
Total,Unknown,Total,Total,NSW,Mar qtr 2010,Mar,2010,6
Total,Unknown,Total,Total,NSW,Jun qtr 2010,Jun,2010,7
Total,Unknown,Total,Total,NSW,Sep qtr 2010,Sep,2010,10
Total,Unknown,Total,Total,NSW,Dec qtr 2010,Dec,2010,11
Total,Unknown,Total,Total,NSW,Mar qtr 2011,Mar,2011,6
Total,Unknown,Total,Total,NSW,Jun qtr 2011,Jun,2011,8
Total,Unknown,Total,Total,NSW,Sep qtr 2011,Sep,2011,9
Total,Unknown,Total,Total,NSW,Dec qtr 2011,Dec,2011,9
Total,Unknown,Total,Total,NSW,Mar qtr 2012,Mar,2012,4
Total,Unknown,Total,Total,NSW,Jun qtr 2012,Jun,2012,3
Total,Unknown,Total,Total,NSW,Sep qtr 2012,Sep,2012,4
Total,Unknown,Total,Total,NSW,Dec qtr 2012,Dec,2012,4
Total,Unknown,Total,Total,NSW,Mar qtr 2013,Mar,2013,5
Total,Unknown,Total,Total,NSW,Jun qtr 2013,Jun,2013,5
Total,Unknown,Total,Total,Vic,Jun qtr 2009,Jun,2009,0
Total,Unknown,Total,Total,Vic,Sep qtr 2009,Sep,2009,0
Total,Unknown,Total,Total,Vic,Dec qtr 2009,Dec,2009,0
Total,Unknown,Total,Total,Vic,Mar qtr 2010,Mar,2010,0
Total,Unknown,Total,Total,Vic,Jun qtr 2010,Jun,2010,0
Total,Unknown,Total,Total,Vic,Sep qtr 2010,Sep,2010,0
Total,Unknown,Total,Total,Vic,Dec qtr 2010,Dec,2010,0
Total,Unknown,Total,Total,Vic,Mar qtr 2011,Mar,2011,0
Total,Unknown,Total,Total,Vic,Jun qtr 2011,Jun,2011,0
Total,Unknown,Total,Total,Vic,Sep qtr 2011,Sep,2011,0
Total,Unknown,Total,Total,Vic,Dec qtr 2011,Dec,2011,0
Total,Unknown,Total,Total,Vic,Mar qtr 2012,Mar,2012,0
Total,Unknown,Total,Total,Vic,Jun qtr 2012,Jun,2012,0
Total,Unknown,Total,Total,Vic,Sep qtr 2012,Sep,2012,0
Total,Unknown,Total,Total,Vic,Dec qtr 2012,Dec,2012,0
Total,Unknown,Total,Total,Vic,Mar qtr 2013,Mar,2013,0
Total,Unknown,Total,Total,Vic,Jun qtr 2013,Jun,2013,0
Total,Unknown,Total,Total,Qld,Jun qtr 2009,Jun,2009,0
Total,Unknown,Total,Total,Qld,Sep qtr 2009,Sep,2009,0
Total,Unknown,Total,Total,Qld,Dec qtr 2009,Dec,2009,0
Total,Unknown,Total,Total,Qld,Mar qtr 2010,Mar,2010,0
Total,Unknown,Total,Total,Qld,Jun qtr 2010,Jun,2010,1
Total,Unknown,Total,Total,Qld,Sep qtr 2010,Sep,2010,1
Total,Unknown,Total,Total,Qld,Dec qtr 2010,Dec,2010,1
Total,Unknown,Total,Total,Qld,Mar qtr 2011,Mar,2011,1
Total,Unknown,Total,Total,Qld,Jun qtr 2011,Jun,2011,1
Total,Unknown,Total,Total,Qld,Sep qtr 2011,Sep,2011,1
Total,Unknown,Total,Total,Qld,Dec qtr 2011,Dec,2011,1
Total,Unknown,Total,Total,Qld,Mar qtr 2012,Mar,2012,2
Total,Unknown,Total,Total,Qld,Jun qtr 2012,Jun,2012,1
Total,Unknown,Total,Total,Qld,Sep qtr 2012,Sep,2012,0
Total,Unknown,Total,Total,Qld,Dec qtr 2012,Dec,2012,0
Total,Unknown,Total,Total,Qld,Mar qtr 2013,Mar,2013,1
Total,Unknown,Total,Total,Qld,Jun qtr 2013,Jun,2013,1
Total,Unknown,Total,Total,WA,Jun qtr 2009,Jun,2009,0
Total,Unknown,Total,Total,WA,Sep qtr 2009,Sep,2009,0
Total,Unknown,Total,Total,WA,Dec qtr 2009,Dec,2009,0
Total,Unknown,Total,Total,WA,Mar qtr 2010,Mar,2010,0
Total,Unknown,Total,Total,WA,Jun qtr 2010,Jun,2010,0
Total,Unknown,Total,Total,WA,Sep qtr 2010,Sep,2010,0
Total,Unknown,Total,Total,WA,Dec qtr 2010,Dec,2010,0
Total,Unknown,Total,Total,WA,Mar qtr 2011,Mar,2011,0
Total,Unknown,Total,Total,WA,Jun qtr 2011,Jun,2011,0
Total,Unknown,Total,Total,WA,Sep qtr 2011,Sep,2011,0
Total,Unknown,Total,Total,WA,Dec qtr 2011,Dec,2011,0
Total,Unknown,Total,Total,WA,Mar qtr 2012,Mar,2012,0
Total,Unknown,Total,Total,WA,Jun qtr 2012,Jun,2012,0
Total,Unknown,Total,Total,WA,Sep qtr 2012,Sep,2012,0
Total,Unknown,Total,Total,WA,Dec qtr 2012,Dec,2012,0
Total,Unknown,Total,Total,WA,Mar qtr 2013,Mar,2013,0
Total,Unknown,Total,Total,WA,Jun qtr 2013,Jun,2013,0
Total,Unknown,Total,Total,SA,Jun qtr 2009,Jun,2009,0
Total,Unknown,Total,Total,SA,Sep qtr 2009,Sep,2009,0
Total,Unknown,Total,Total,SA,Dec qtr 2009,Dec,2009,1
Total,Unknown,Total,Total,SA,Mar qtr 2010,Mar,2010,0
Total,Unknown,Total,Total,SA,Jun qtr 2010,Jun,2010,0
Total,Unknown,Total,Total,SA,Sep qtr 2010,Sep,2010,1
Total,Unknown,Total,Total,SA,Dec qtr 2010,Dec,2010,2
Total,Unknown,Total,Total,SA,Mar qtr 2011,Mar,2011,3
Total,Unknown,Total,Total,SA,Jun qtr 2011,Jun,2011,3
Total,Unknown,Total,Total,SA,Sep qtr 2011,Sep,2011,3
Total,Unknown,Total,Total,SA,Dec qtr 2011,Dec,2011,4
Total,Unknown,Total,Total,SA,Mar qtr 2012,Mar,2012,4
Total,Unknown,Total,Total,SA,Jun qtr 2012,Jun,2012,4
Total,Unknown,Total,Total,SA,Sep qtr 2012,Sep,2012,1
Total,Unknown,Total,Total,SA,Dec qtr 2012,Dec,2012,1
Total,Unknown,Total,Total,SA,Mar qtr 2013,Mar,2013,1
Total,Unknown,Total,Total,SA,Jun qtr 2013,Jun,2013,1
Total,Unknown,Total,Total,Tas,Jun qtr 2009,Jun,2009,0
Total,Unknown,Total,Total,Tas,Sep qtr 2009,Sep,2009,0
Total,Unknown,Total,Total,Tas,Dec qtr 2009,Dec,2009,0
Total,Unknown,Total,Total,Tas,Mar qtr 2010,Mar,2010,0
Total,Unknown,Total,Total,Tas,Jun qtr 2010,Jun,2010,0
Total,Unknown,Total,Total,Tas,Sep qtr 2010,Sep,2010,0
Total,Unknown,Total,Total,Tas,Dec qtr 2010,Dec,2010,0
Total,Unknown,Total,Total,Tas,Mar qtr 2011,Mar,2011,0
Total,Unknown,Total,Total,Tas,Jun qtr 2011,Jun,2011,0
Total,Unknown,Total,Total,Tas,Sep qtr 2011,Sep,2011,0
Total,Unknown,Total,Total,Tas,Dec qtr 2011,Dec,2011,0
Total,Unknown,Total,Total,Tas,Mar qtr 2012,Mar,2012,0
Total,Unknown,Total,Total,Tas,Jun qtr 2012,Jun,2012,0
Total,Unknown,Total,Total,Tas,Sep qtr 2012,Sep,2012,0
Total,Unknown,Total,Total,Tas,Dec qtr 2012,Dec,2012,0
Total,Unknown,Total,Total,Tas,Mar qtr 2013,Mar,2013,0
Total,Unknown,Total,Total,Tas,Jun qtr 2013,Jun,2013,0
Total,Unknown,Total,Total,ACT,Jun qtr 2009,Jun,2009,1
Total,Unknown,Total,Total,ACT,Sep qtr 2009,Sep,2009,1
Total,Unknown,Total,Total,ACT,Dec qtr 2009,Dec,2009,1
Total,Unknown,Total,Total,ACT,Mar qtr 2010,Mar,2010,0
Total,Unknown,Total,Total,ACT,Jun qtr 2010,Jun,2010,0
Total,Unknown,Total,Total,ACT,Sep qtr 2010,Sep,2010,0
Total,Unknown,Total,Total,ACT,Dec qtr 2010,Dec,2010,0
Total,Unknown,Total,Total,ACT,Mar qtr 2011,Mar,2011,0
Total,Unknown,Total,Total,ACT,Jun qtr 2011,Jun,2011,0
Total,Unknown,Total,Total,ACT,Sep qtr 2011,Sep,2011,0
Total,Unknown,Total,Total,ACT,Dec qtr 2011,Dec,2011,0
Total,Unknown,Total,Total,ACT,Mar qtr 2012,Mar,2012,0
Total,Unknown,Total,Total,ACT,Jun qtr 2012,Jun,2012,0
Total,Unknown,Total,Total,ACT,Sep qtr 2012,Sep,2012,0
Total,Unknown,Total,Total,ACT,Dec qtr 2012,Dec,2012,0
Total,Unknown,Total,Total,ACT,Mar qtr 2013,Mar,2013,0
