region_id,M_Ind_15_19_PD_GD_GCL,M_Ind_15_19_BDL,M_Ind_15_19_ADip_DipL,M_Ind_15_19_CL_nfd,M_Ind_15_19_Ct_III_IV,M_Ind_15_19_Ct_I_II,M_Ind_15_19_LoE_NS,M_Ind_15_19_Tot,M_Ind_20_24_PD_GD_GCL,M_Ind_20_24_BDL,M_Ind_20_24_ADip_DipL,M_Ind_20_24_CL_nfd,M_Ind_20_24_Ct_III_IV,M_Ind_20_24_Ct_I_II,M_Ind_20_24_LoE_NS,M_Ind_20_24_Tot,M_Ind_25_34_PD_GD_GCL,M_Ind_25_34_BDL,M_Ind_25_34_ADip_DipL,M_Ind_25_34_CL_nfd,M_Ind_25_34_Ct_III_IV,M_Ind_25_34_Ct_I_II,M_Ind_25_34_LoE_NS,M_Ind_25_34_Tot,M_Ind_35_44_PD_GD_GCL,M_Ind_35_44_BDL,M_Ind_35_44_ADip_DipL,M_Ind_35_44_CL_nfd,M_Ind_35_44_Ct_III_IV,M_Ind_35_44_Ct_I_II,M_Ind_35_44_LoE_NS,M_Ind_35_44_Tot,M_Ind_45_54_PD_GD_GCL,M_Ind_45_54_BDL,M_Ind_45_54_ADip_DipL,M_Ind_45_54_CL_nfd,M_Ind_45_54_Ct_III_IV,M_Ind_45_54_Ct_I_II,M_Ind_45_54_LoE_NS,M_Ind_45_54_Tot,M_Ind_55_64_PD_GD_GCL,M_Ind_55_64_BDL,M_Ind_55_64_ADip_DipL,M_Ind_55_64_CL_nfd,M_Ind_55_64_Ct_III_IV,M_Ind_55_64_Ct_I_II,M_Ind_55_64_LoE_NS,M_Ind_55_64_Tot,M_Ind_65ov_PtgdDe_GdDp_GdCt,M_Ind_65ov_BDL,M_Ind_65ov_ADip_DipL,M_Ind_65ov_CL_nfd,M_Ind_65ov_Ct_III_IV,M_Ind_65ov_Ct_I_II,M_Ind_65ov_LoE_NS,M_Ind_65ov_Tot,M_Ind_Tot_PD_GD_GCL,M_Ind_Tot_BDL,M_Ind_Tot_ADip_DipL,M_Ind_Tot_CL_nfd,M_Ind_Tot_Ct_III_IV,M_Ind_Tot_Ct_I_II,M_Ind_Tot_LoE_NS,M_Ind_Tot_Tot,M_NonI_15_19_PD_GD_GCL,M_NonI_15_19_BDL,M_NonI_15_19_ADip_DipL,M_NonI_15_19_CL_nfd,M_NonI_15_19_Ct_III_IV,M_NonI_15_19_Ct_I_II,M_NonI_15_19_LoE_NS,M_NonI_15_19_Tot,M_NonI_20_24_PD_GD_GCL,M_NonI_20_24_BDL,M_NonI_20_24_ADip_DipL,M_NonI_20_24_CL_nfd,M_NonI_20_24_Ct_III_IV,M_NonI_20_24_Ct_I_II,M_NonI_20_24_LoE_NS,M_NonI_20_24_Tot,M_NonI_25_34_PD_GD_GCL,M_NonI_25_34_BDL,M_NonI_25_34_ADip_DipL,M_NonI_25_34_CL_nfd,M_NonI_25_34_Ct_III_IV,M_NonI_25_34_Ct_I_II,M_NonI_25_34_LoE_NS,M_NonI_25_34_Tot,M_NonI_35_44_PD_GD_GCL,M_NonI_35_44_BDL,M_NonI_35_44_ADip_DipL,M_NonI_35_44_CL_nfd,M_NonI_35_44_Ct_III_IV,M_NonI_35_44_Ct_I_II,M_NonI_35_44_LoE_NS,M_NonI_35_44_Tot,M_NonI_45_54_PD_GD_GCL,M_NonI_45_54_BDL,M_NonI_45_54_ADip_DipL,M_NonI_45_54_CL_nfd,M_NonI_45_54_Ct_III_IV,M_NonI_45_54_Ct_I_II,M_NonI_45_54_LoE_NS,M_NonI_45_54_Tot,M_NonI_55_64_PD_GD_GCL,M_NonI_55_64_BDL,M_NonI_55_64_ADip_DipL,M_NonI_55_64_CL_nfd,M_NonI_55_64_Ct_III_IV,M_NonI_55_64_Ct_I_II,M_NonI_55_64_LoE_NS,M_NonI_55_64_Tot,M_NonI_65ov_PtgdDe_GdDp_GdCt,M_NonI_65ov_BDL,M_NonI_65ov_ADip_DipL,M_NonI_65ov_CL_nfd,M_NonI_65ov_Ct_III_IV,M_NonI_65ov_Ct_I_II,M_NonI_65ov_LoE_NS,M_NonI_65ov_Tot,M_NonI_TotPdDe_GdDp_GdCt,M_NonI_Tot_BDL,M_NonI_Tot_ADip_DipL,M_NonI_Tot_CL_nfd,M_NonI_Tot_Ct_III_IV,M_NonI_Tot_Ct_I_II,M_NonI_Tot_LoE_NS,M_NonI_Tot_Tot,M_IS_NS_15_19_PD_GD_GCLL,M_IS_NS_15_19_BDL,M_IS_NS_15_19_ADip_DipL,M_IS_NS_15_19_CL_nfd,M_IS_NS_15_19_Ct_III_IV_L,M_IS_NS_15_19_Ct_I_II,M_IS_NS_15_19_LoE_NS,M_IS_NS_15_19_Tot,M_IS_NS_20_24_PD_GD_GCLL,M_IS_NS_20_24_BDL,M_IS_NS_20_24_AdDip_and_DipL,M_IS_NS_20_24_CL_nfd,M_IS_NS_20_24_Ct_III_IV_L,M_IS_NS_20_24_Ct_I_II,M_IS_NS_20_24_LoE_NS,M_IS_NS_20_24_Tot,M_IS_NS_25_34_PD_GD_GCLL,M_IS_NS_25_34_BDL,M_IS_NS_25_34_AdDip_and_DipL,M_IS_NS_25_34_CL_nfd,M_IS_NS_25_34_Ct_III_IV_L,M_IS_NS_25_34_Ct_I_II_L,M_IS_NS_25_34_LoE_NS,M_IS_NS_25_34_Tot,M_IS_NS_35_44_PD_GD_GCLL,M_IS_NS_35_44_BDL,M_IS_NS_35_44_ADip_DipL,M_IS_NS_35_44_CL_nfd,M_IS_NS_35_44_Ct_III_IV_L,M_IS_NS_35_44_Ct_I_II_L,M_IS_NS_35_44_LoE_NS,M_IS_NS_35_44_Tot,M_IS_NS_45_54_PdDe_GdDp_GdC,M_IS_NS_45_54_BDL,M_IS_NS_45_54_ADip_DipL,M_IS_NS_45_54_CL_nfd,M_IS_NS_45_54_Ct_III_IV_L,M_IS_NS_45_54_Ct_I_II_L,M_IS_NS_45_54_LoE_NS,M_IS_NS_45_54_Tot,M_IS_NS_55_64_PD_GD_GCL,M_IS_NS_55_64_BDL,M_IS_NS_55_64_ADip_DipL,M_IS_NS_55_64_CL_nfd,M_IS_NS_55_64_Ct_III_IV_L,M_IS_NS_55_64_Ct_I_II_L,M_IS_NS_55_64_LoE_NS,M_IS_NS_55_64_Tot,M_IS_NS_65ov_PD_GD_GCL,M_IS_NS_65ov_BDL,M_IS_NS_65ov_ADip_DipL,M_IS_NS_65ov_CL_nfd,M_IS_NS_65ov_Ct_III_IV_L,M_IS_NS_65ov_Ct_I_II,M_IS_NS_65ov_LoE_NS,M_IS_NS_65ov_Tot,M_IS_NS_TotPdDe_GdDp_GdCt,M_IS_NS_Tot_BDL,M_IS_NS_Tot_ADip_DipL,M_IS_NS_Tot_CL_nfd,M_IS_NS_Tot_Ct_III_IV_L,M_IS_NS_Tot_Ct_I_II,M_IS_NS_Tot_LoE_NS,M_IS_NS_Tot_Tot,M_T_15_19_PD_GD_GCL,M_T_15_19_BDL,M_T_15_19_ADip_DipL,M_T_15_19_CL_nfd,M_T_15_19_Ct_III_IV,M_T_15_19_Ct_I_II,M_T_15_19_LoE_NS,M_T_15_19_Tot
IREG401,0,0,0,8,51,20,137,216,0,13,10,10,161,32,131,357,12,42,38,22,285,44,238,681,19,49,58,13,232,14,208,593,23,48,60,19,156,10,129,445,19,19,46,9,101,3,91,288,3,6,19,3,45,0,90,166,76,177,231,84,1031,123,1024,2746,4,40,91,166,1650,709,2872,5532,306,4586,1937,583,9386,1161,1974,19933,5421,17089,6119,1162,22259,1606,4025,57681,5981,14068,8049,1264,24929,972,4461,59724,5884,10892,8508,1360,25783,707,4640,57774,5106,9657,7974,1532,21196,505,4840,50810,3356,6710,6503,1323,22987,369,12229,53477,26058,63042,39181,7390,128190,6029,35041,304931,0,0,0,3,10,4,1466,1483,6,26,17,7,70,5,1931,2062,32,57,27,11,120,11,3522,3780,10,57,36,11,147,5,3286,3552,19,52,35,11,163,4,3397,3681,21,46,40,4,197,0,2800,3108,14,52,49,16,329,8,3734,4202,102,290,204,63,1036,37,20136,21868,4,40,91,177,1711,733,4475,7231
IREG402,0,0,0,0,9,5,57,71,0,0,3,3,32,5,67,110,0,4,3,10,75,14,118,224,3,0,9,10,53,13,92,180,3,4,12,4,48,3,51,125,0,5,7,0,21,3,23,59,0,3,0,0,6,0,21,30,6,16,34,27,244,43,429,799,3,3,0,6,95,42,178,327,4,91,37,21,655,75,96,979,82,407,140,50,1388,95,265,2427,94,358,212,58,1670,47,312,2751,101,239,312,58,1940,24,349,3023,88,225,300,63,1502,25,349,2552,35,93,140,55,1425,10,748,2506,407,1416,1141,311,8675,318,2297,14565,0,0,0,0,0,0,129,129,0,0,0,0,3,0,153,156,0,6,0,0,12,0,311,329,0,3,0,0,8,0,353,364,0,0,0,0,14,0,376,390,3,0,3,5,6,0,283,300,0,0,0,0,25,0,292,317,3,9,3,5,68,0,1897,1985,3,3,0,6,104,47,364,527
IREG403,0,0,0,0,7,0,22,29,0,0,0,3,12,0,21,36,0,3,3,3,25,4,32,70,3,0,3,3,23,3,29,64,0,0,3,3,12,4,34,56,0,0,4,0,8,3,10,25,0,0,0,0,0,0,7,7,3,3,13,12,87,14,155,287,0,0,0,0,47,19,62,128,3,32,13,14,263,27,44,396,18,155,61,25,590,65,96,1010,27,146,98,37,666,27,136,1137,25,91,115,29,608,20,150,1038,52,89,138,34,543,9,136,1001,23,55,82,24,424,8,303,919,148,568,507,163,3141,175,927,5629,0,0,0,0,3,0,33,36,0,0,0,0,0,0,36,36,0,0,0,0,3,0,56,59,0,0,3,0,3,0,72,78,0,0,0,0,9,0,87,96,0,0,0,0,0,3,77,80,0,3,0,0,3,0,86,92,0,3,3,0,21,3,447,477,0,0,0,0,57,19,117,193
IREG494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,4,8,0,0,0,0,0,0,12,12,0,0,0,0,0,0,7,7,0,0,3,0,3,0,0,6,0,0,0,0,3,0,0,3,0,4,3,0,6,0,26,39,0,0,0,0,3,3,3,9,0,10,5,0,26,4,14,59,17,47,10,3,67,9,34,187,10,33,13,3,47,4,35,145,6,9,20,3,55,0,53,146,4,8,11,0,69,3,36,131,3,3,6,3,33,0,69,117,40,110,65,12,300,23,244,794,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,3,0,0,0,0,0,27,30,0,0,0,0,0,0,20,20,0,0,0,0,0,0,19,19,0,0,0,0,0,0,25,25,0,0,0,0,3,0,18,21,3,0,0,0,3,0,119,125,0,0,0,0,3,3,8,14
IREG497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG501,0,0,0,3,11,4,36,54,0,3,0,3,27,9,33,75,3,7,6,8,55,11,72,162,0,6,9,6,47,11,70,149,3,0,15,3,44,7,49,121,0,0,3,0,23,3,26,55,0,0,0,0,4,0,17,21,6,16,33,23,211,45,303,637,0,0,0,3,14,6,13,36,0,18,10,3,91,3,29,154,25,137,68,3,289,12,45,579,34,116,90,0,330,10,68,648,31,69,60,16,263,7,54,500,22,57,48,9,177,3,43,359,10,16,17,3,92,3,54,195,122,413,293,37,1256,44,306,2471,0,0,0,0,0,0,24,24,0,0,0,0,0,0,44,44,0,0,0,0,3,0,129,132,0,3,0,0,8,0,122,133,0,3,0,0,5,0,97,105,0,0,0,0,3,0,69,72,0,0,0,0,0,0,30,30,0,6,0,0,19,0,515,540,0,0,0,6,25,10,73,114
IREG502,0,0,0,0,15,5,75,95,0,0,3,3,28,3,74,111,3,0,5,0,46,7,139,200,0,5,5,5,53,8,118,194,0,3,5,3,36,5,72,124,0,3,3,4,19,3,43,75,0,3,3,0,7,0,35,48,3,14,24,15,204,31,556,847,0,0,5,7,114,40,82,248,7,60,38,12,456,49,84,706,45,264,128,34,1095,62,145,1773,98,319,242,47,1211,51,184,2152,87,211,263,40,1269,35,258,2163,79,137,256,33,1021,14,252,1792,27,84,143,34,780,13,479,1560,343,1075,1075,207,5946,264,1484,10394,0,0,0,0,3,0,75,78,0,3,3,0,0,0,117,123,0,0,3,0,3,3,255,264,0,3,3,0,10,0,246,262,0,3,3,0,15,0,274,295,0,0,3,0,11,0,236,250,0,0,0,0,16,0,208,224,0,9,15,0,58,3,1411,1496,0,0,5,7,132,45,232,421
IREG503,0,0,0,3,6,3,47,59,0,0,0,3,23,5,33,64,0,3,0,4,46,4,50,107,3,6,5,3,31,4,64,116,0,3,4,0,38,3,41,89,0,0,5,0,11,0,22,38,3,0,0,0,0,3,8,14,6,12,14,13,155,22,265,487,0,0,3,3,119,28,113,266,11,123,45,16,675,51,72,993,142,428,180,38,1651,37,189,2665,135,361,268,41,1537,40,172,2554,85,250,253,37,1315,25,209,2174,51,146,149,29,824,12,180,1391,17,49,83,15,418,7,276,865,441,1357,981,179,6539,200,1211,10908,0,0,0,0,0,3,181,184,0,3,0,0,3,0,266,272,0,3,0,0,7,0,672,682,0,0,0,0,13,0,555,568,0,0,0,0,19,0,508,527,0,0,0,0,10,0,303,313,0,3,0,0,10,0,188,201,0,9,0,0,62,3,2673,2747,0,0,3,6,125,34,341,509
IREG504,0,0,0,0,5,0,45,50,0,0,0,0,30,11,22,63,0,0,0,17,49,10,27,103,0,4,5,0,44,4,31,88,0,4,7,3,27,4,33,78,0,6,3,0,10,3,12,34,0,3,0,0,3,0,23,29,0,17,15,20,168,32,193,445,0,0,0,3,7,5,8,23,4,20,18,3,47,8,10,110,21,96,55,5,179,3,35,394,26,57,31,10,191,3,29,347,33,48,40,3,176,5,29,334,16,36,31,3,113,0,27,226,8,9,8,3,43,0,31,102,108,266,183,30,756,24,169,1536,0,0,0,0,4,0,12,16,0,0,0,0,0,0,39,39,3,0,0,0,0,0,82,85,0,0,0,0,0,3,65,68,0,0,0,0,0,0,67,67,3,0,0,0,0,0,31,34,0,0,0,0,0,0,16,16,6,0,0,0,4,3,312,325,0,0,0,3,16,5,65,89
IREG505,0,3,3,5,77,37,275,400,0,17,9,14,190,44,328,602,7,76,48,6,334,21,520,1012,24,69,60,18,259,19,354,803,26,50,49,8,185,7,190,515,18,26,25,3,80,0,90,242,3,6,10,3,30,3,61,116,78,247,204,57,1155,131,1818,3690,0,42,341,170,3134,812,2687,7186,505,6866,3615,522,12633,895,2446,27482,7636,25998,9606,1126,28117,1268,5158,78909,9190,21182,10412,1196,28830,817,5123,76750,8268,16086,10044,1136,29703,573,4688,70498,5887,11452,8781,1119,22752,435,4589,55015,3500,7171,7104,952,20729,274,9878,49608,34986,88797,49903,6221,145898,5074,34569,365448,3,3,3,3,53,6,2235,2306,6,37,15,0,98,5,3888,4049,28,98,59,8,172,7,8228,8600,25,76,47,11,202,7,6536,6904,36,59,49,10,218,9,5448,5829,22,62,65,10,210,4,4117,4490,23,52,61,10,353,3,4055,4557,143,387,299,52,1306,41,34507,36735,3,48,347,178,3264,855,5197,9892
IREG506,0,0,0,0,14,7,83,104,0,3,0,7,60,14,69,153,0,6,9,5,164,16,126,326,0,9,7,6,113,11,156,302,3,7,9,3,70,3,63,158,3,0,7,5,18,3,39,75,0,0,0,0,3,0,21,24,6,25,32,26,442,54,557,1142,0,0,4,3,74,22,63,166,14,146,51,22,835,37,77,1182,173,794,337,57,2800,74,220,4455,178,551,462,51,2542,39,243,4066,120,275,393,33,2054,30,200,3105,66,145,208,32,988,15,146,1600,13,27,27,9,179,3,67,325,564,1938,1482,207,9472,220,1016,14899,0,0,0,0,0,0,240,240,0,0,0,0,3,0,693,696,3,4,0,3,16,0,1828,1854,0,0,3,0,20,0,1625,1648,0,0,3,0,15,0,1382,1400,0,3,0,0,7,0,683,693,0,0,0,0,4,0,126,130,3,7,6,3,65,0,6577,6661,0,0,4,3,88,29,386,510
IREG507,0,0,0,0,35,18,71,124,0,0,5,0,71,9,70,155,0,6,8,4,124,9,121,272,0,12,22,4,88,5,106,237,7,16,20,3,93,5,70,214,3,6,10,0,52,3,47,121,0,0,0,0,8,0,28,36,10,40,65,11,471,49,513,1159,0,3,29,53,919,275,617,1896,21,249,222,87,3007,249,422,4257,247,1611,838,209,6607,286,923,10721,555,2111,1428,311,7557,200,1045,13207,695,1860,1747,313,8207,161,1150,14133,633,1588,1852,324,6539,113,1275,12324,453,1185,1675,317,6539,100,2970,13239,2604,8607,7791,1614,39375,1384,8402,69777,0,0,0,0,17,3,551,571,3,0,0,0,21,0,613,637,3,6,0,0,35,0,1232,1276,3,7,9,3,58,3,1442,1525,0,10,9,0,76,0,1447,1542,0,3,19,3,85,0,1177,1287,3,8,9,0,132,0,1194,1346,12,34,46,6,424,6,7656,8184,0,3,29,53,971,296,1239,2591
IREG508,0,0,0,3,6,0,25,34,0,0,0,4,23,10,23,60,0,0,3,3,27,12,33,78,0,4,5,4,31,8,27,79,0,3,5,3,25,0,20,56,0,0,0,3,7,0,12,22,0,0,0,0,3,0,3,6,0,7,13,20,122,30,143,335,0,0,0,0,9,0,24,33,0,6,4,3,25,6,221,265,6,40,20,0,76,3,660,805,9,38,22,4,58,3,351,485,6,12,15,3,80,3,141,260,9,19,18,0,61,0,52,159,5,5,3,0,31,0,17,61,35,120,82,10,340,15,1466,2068,0,0,0,0,0,0,18,18,0,0,0,0,0,0,28,28,0,0,0,0,0,0,65,65,0,0,0,0,0,0,58,58,0,0,0,0,0,0,51,51,0,0,0,0,3,0,30,33,0,0,0,0,0,0,22,22,0,0,0,0,3,0,272,275,0,0,0,3,15,0,67,85
IREG594,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,12,0,0,3,0,3,3,23,32,0,0,0,0,8,0,52,60,0,0,0,0,5,0,34,39,0,0,0,0,0,0,15,15,0,0,0,0,0,0,8,8,0,0,3,0,21,3,139,166,0,0,0,0,6,0,25,31,3,40,11,3,71,7,30,165,38,112,47,5,219,12,80,513,29,66,38,11,158,7,70,379,19,40,41,5,140,7,83,335,5,45,53,8,195,3,63,372,5,9,25,3,134,0,44,220,99,312,215,35,923,36,395,2015,0,0,0,0,3,0,14,17,0,0,0,0,0,0,37,37,0,0,3,0,0,0,125,128,0,0,0,0,0,0,74,74,0,0,0,0,5,0,86,91,0,3,0,0,3,0,66,72,0,0,0,0,0,0,41,41,0,3,3,0,11,0,443,460,0,0,0,0,9,0,39,48
IREG597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,3,17,3,8,10,0,39,4,6,70,0,0,7,0,38,4,7,56,3,6,4,3,27,0,5,48,0,0,0,4,4,0,7,15,0,0,0,0,3,0,0,3,6,14,24,7,119,11,28,209,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,23,23,0,0,0,0,0,0,15,15,0,0,3,0,0,0,6,9,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,59,62,0,0,0,0,0,0,4,4
IREG601,0,0,0,3,49,15,95,162,0,10,3,4,203,29,67,316,8,40,29,7,325,31,100,540,13,58,45,8,289,16,103,532,15,35,43,5,250,6,75,429,7,13,32,7,152,0,62,273,0,5,12,3,71,5,64,160,43,161,164,37,1339,102,566,2412,3,0,19,30,716,247,997,2012,83,899,364,95,3553,350,588,5932,969,3733,1296,220,7572,538,1077,15405,1492,3598,2193,267,8824,247,1297,17918,1673,3276,2586,283,9792,236,1609,19455,1584,3048,2486,363,7852,164,1812,17309,1168,2119,2233,352,7696,142,4548,18258,6972,16673,11177,1610,46005,1924,11928,96289,0,0,0,0,13,4,468,485,0,3,3,3,21,6,537,573,8,15,0,0,61,0,898,982,8,10,21,0,55,0,995,1089,6,16,15,0,63,5,1103,1208,14,17,13,4,92,3,1102,1245,9,26,15,4,126,0,1362,1542,45,87,67,11,431,18,6465,7124,3,0,19,33,778,266,1560,2659
IREG694,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,14,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,28,0,0,0,0,0,0,3,3,0,0,0,0,9,0,7,16,10,15,3,3,21,3,17,72,0,4,6,0,22,4,19,55,5,3,5,3,16,0,11,43,0,14,5,0,10,0,7,36,0,4,3,3,8,0,11,29,15,40,22,9,86,7,75,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,11,11,0,0,0,0,0,0,6,6,0,0,0,0,0,0,8,8,0,0,0,0,0,0,6,6,0,0,0,0,0,0,3,3,0,0,0,0,0,0,37,37,0,0,0,0,3,0,3,6
IREG697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,5,0,9,0,0,14,0,4,0,0,5,0,0,9,0,3,0,0,6,0,3,12,0,0,0,0,7,0,3,10,0,0,0,0,0,0,4,4,0,7,8,0,27,0,10,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
IREG701,0,0,0,3,6,0,37,46,0,0,0,6,24,12,37,79,0,9,4,3,51,3,58,128,5,10,7,3,45,8,45,123,3,5,6,3,32,3,50,102,0,0,13,3,15,3,22,56,0,0,0,0,4,0,22,26,8,24,30,21,177,29,271,560,0,0,0,0,34,13,31,78,6,30,25,5,175,17,35,293,94,266,130,8,460,17,58,1033,107,244,133,13,496,13,70,1076,135,188,160,16,498,7,60,1064,93,167,117,14,302,3,72,768,27,40,43,5,139,4,72,330,462,935,608,61,2104,74,398,4642,0,0,0,0,0,0,61,61,0,0,0,0,0,0,83,83,0,0,0,0,0,0,207,207,0,0,4,0,5,0,167,176,0,0,0,0,9,0,168,177,3,3,0,0,6,0,117,129,0,0,3,0,5,0,53,61,3,3,7,0,25,0,856,894,0,0,0,3,40,13,129,185
IREG702,0,0,0,0,3,0,103,106,0,0,0,3,16,0,135,154,0,0,3,3,26,11,304,347,0,4,6,3,37,15,231,296,3,0,3,3,17,6,100,132,3,0,3,3,12,0,35,56,0,0,3,3,4,0,20,30,6,4,18,18,115,32,928,1121,0,0,3,0,0,3,0,6,0,14,7,3,21,4,10,59,14,53,32,0,91,3,25,218,13,27,25,0,77,3,26,171,13,23,10,3,58,3,23,133,9,17,18,3,46,0,19,112,3,6,3,0,15,0,7,34,52,140,98,9,308,16,110,733,0,0,0,0,0,0,18,18,0,0,0,0,0,0,28,28,0,0,0,0,0,0,49,49,0,0,0,3,0,0,48,51,0,0,0,0,0,0,30,30,0,0,0,0,4,0,14,18,0,0,0,0,0,0,11,11,0,0,0,3,4,0,198,205,0,0,3,0,3,3,121,130
