region_id,P_NonI_35_44_PtgdDe_GdDp_GdCt,P_NonI_35_44_BDL,P_NonI_35_44_ADip_DipL,P_NonI_35_44_CL_nfd,P_NonI_35_44_Ct_III_IV,P_NonI_35_44_Ct_I_II,P_NonI_35_44_LoE_NS,P_NonI_35_44_Tot,P_NonI_45_54_PtgdDe_GdDp_GdCt,P_NonI_45_54_BDL,P_NonI_45_54_ADip_DipL,P_NonI_45_54_CL_nfd,P_NonI_45_54_Ct_III_IV,P_NonI_45_54_Ct_I_II,P_NonI_45_54_LoE_NS,P_NonI_45_54_Tot,P_NonI_55_64_PtgdDe_GdDp_GdCt,P_NonI_55_64_BDL,P_NonI_55_64_ADip_DipL,P_NonI_55_64_CL_nfd,P_NonI_55_64_Ct_III_IV,P_NonI_55_64_Ct_I_II,P_NonI_55_64_LoE_NS,P_NonI_55_64_Tot,P_NonI_65ov_PtgdDe_GdDp_GdCt,P_NonI_65ov_BDL,P_NonI_65ov_ADip_DipL,P_NonI_65ov_CL_nfd,P_NonI_65ov_Ct_III_IV,P_NonI_65ov_Ct_I_II,P_NonI_65ov_LoE_NS,P_NonI_65ov_Tot,P_NonI_Tot_PtgdDe_GdDp_GdCt,P_NonI_Tot_BDL,P_NonI_Tot_ADip_DipL,P_NonI_Tot_CL_nfd,P_NonI_Tot_Ct_III_IV,P_NonI_Tot_Ct_I_II,P_NonI_Tot_LoE_NS,P_NonI_Tot_Tot,P_IS_NS_15_19_PgdDe_GdDp_GdCt,P_IS_NS_15_19_BDL,P_IS_NS_15_19_ADip_DipL,P_IS_NS_15_19_CL_nfd,P_IS_NS_15_19_Ct_III_and_IV_L,P_IS_NS_15_19_Ct_I_II,P_IS_NS_15_19_LoE_NS,P_IS_NS_15_19_Tot,P_IS_NS_20_24_PgDe_GdDp_GdCtL,P_IS_NS_20_24_BDL,P_IS_NS_20_24_ADip_DipL,P_IS_NS_20_24_CL_nfd,P_IS_NS_20_24_Ct_III_and_IV_L,P_IS_NS_20_24_Ct_I_II,P_IS_NS_20_24_LoE_NS,P_IS_NS_20_24_Tot,P_IS_NS_25_34_PgDe_GdDp_GdCtL,P_IS_NS_25_34_BDL,P_IS_NS_25_34_ADip_DipL,P_IS_NS_25_34_CL_nfd,P_IS_NS_25_34_Ct_III_and_IV_L,P_IS_NS_25_34_Ct_I_II,P_IS_NS_25_34_LoE_NS,P_IS_NS_25_34_Tot,P_IS_NS_35_44_PgDe_GdDp_GdCtL,P_IS_NS_35_44_BDL,P_IS_NS_35_44_ADip_DipL,P_IS_NS_35_44_CL_nfd,P_IS_NS_35_44_Ct_III_and_IV_L,P_IS_NS_35_44_Ct_I_II,P_IS_NS_35_44_LoE_NS,P_IS_NS_35_44_Tot,P_IS_NS_45_54_PgDe_GdDp_GdCtL,P_IS_NS_45_54_BDL,P_IS_NS_45_54_ADip_DipL,P_IS_NS_45_54_CL_nfd,P_IS_NS_45_54_Ct_III_and_IV_L,P_IS_NS_45_54_Ct_I_II,P_IS_NS_45_54_LoE_NS,P_IS_NS_45_54_Tot,P_IS_NS_55_64_PgDe_GdDp_GdCtL,P_IS_NS_55_64_BDL,P_IS_NS_55_64_ADip_DipL,P_IS_NS_55_64_CL_nfd,P_IS_NS_55_64_Crt_III_and_IV,P_IS_NS_55_64_Ct_I_II,P_IS_NS_55_64_LoE_NS,P_IS_NS_55_64_Tot,P_IS_NS_65ov_PgdDe_GdDp_GdCt,P_IS_NS_65ov_BDL,P_IS_NS_65ov_ADip_DipL,P_IS_NS_65ov_CL_nfd,P_IS_NS_65ov_Crt_III_and_IV,P_IS_NS_65ov_Ct_I_II,P_IS_NS_65ov_LoE_NS,P_IS_NS_65ov_Tot,P_IS_NS_TotPdDe_GdDp_GdCt,P_IS_NS_Tot_BDL,P_IS_NS_Tot_ADip_DipL,P_IS_NS_Tot_CL_nfd,P_IS_NS_Tot_Ct_III_IV,P_IS_NS_Tot_Ct_I_II,P_IS_NS_Tot_LoE_NS,P_IS_NS_Tot_Tot,P_Tot_15_19_PgDe_GdDp_GdCtL,P_Tot_15_19_BDL,P_Tot_15_19_ADip_DipL,P_Tot_15_19_CL_nfd,P_Tot_15_19_Ct_III_and_IV_L,P_Tot_15_19_Ct_I_II,P_Tot_15_19_LoE_NS,P_Tot_15_19_Tot,P_Tot_20_24_PgDe_GdDp_GdCtL,P_Tot_20_24_BDL,P_Tot_20_24_ADip_DipL,P_Tot_20_24_CL_nfd,P_Tot_20_24_Ct_III_and_IV_L,P_Tot_20_24_Ct_I_II,P_Tot_20_24_LoE_NS,P_Tot_20_24_Tot,P_Tot_25_34_PgDe_GdDp_GdCtL,P_Tot_25_34_BDL,P_Tot_25_34_ADip_DipL,P_Tot_25_34_CL_nfd,P_Tot_25_34_Ct_III_and_IV_L,P_Tot_25_34_Ct_I_II,P_Tot_25_34_LoE_NS,P_Tot_25_34_Tot,P_Tot_35_44_PgDe_GdDp_GdCtL,P_Tot_35_44_BDL,P_Tot_35_44_ADip_DipL,P_Tot_35_44_CL_nfd,P_Tot_35_44_Ct_III_and_IV_L,P_Tot_35_44_Ct_I_II,P_Tot_35_44_LoE_NS,P_Tot_35_44_Tot,P_Tot_45_54_PgDe_GdDp_GdCtL,P_Tot_45_54_BDL,P_Tot_45_54_ADip_DipL,P_Tot_45_54_CL_nfd,P_Tot_45_54_Ct_III_and_IV_L,P_Tot_45_54_Ct_I_II,P_Tot_45_54_LoE_NS,P_Tot_45_54_Tot,P_Tot_55_64_PgDe_GdDp_GdCtL,P_Tot_55_64_BDL,P_Tot_55_64_ADip_DipL,P_Tot_55_64_CL_nfd,P_Tot_55_64_Ct_III_and_IV_L,P_Tot_55_64_Ct_I_II,P_Tot_55_64_LoE_NS,P_Tot_55_64_Tot,P_Tot_65ov_PtgdDe_GdDp_GdCt,P_Tot_65ov_BDL,P_Tot_65ov_ADip_DipL,P_Tot_65ov_CL_nfd,P_Tot_65ov_Ct_III_and_IV_L,P_Tot_65ov_Ct_I_II,P_Tot_65ov_LoE_NS,P_Tot_65ov_Tot,P_Tot_Tot_PgDe_GdDp_GdCtL,P_Tot_Tot_BDL,P_Tot_Tot_ADip_DipL,P_Tot_Tot_CL_nfd,P_Tot_Tot_Ct_III_and_IV_L,P_Tot_Tot_Ct_I_II,P_Tot_Tot_LoE_NS,P_Tot_Tot_Tot
IREG497,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
IREG501,98,338,201,18,443,21,118,1237,90,193,159,34,325,14,99,914,69,132,110,22,208,8,84,633,21,38,33,3,103,3,94,295,352,1161,723,121,1665,115,569,4706,0,0,0,0,0,0,53,53,0,0,0,0,0,0,84,84,0,0,0,0,6,0,248,254,0,3,0,0,8,0,227,238,3,3,0,3,5,0,162,176,0,0,0,0,3,0,114,117,0,0,0,0,0,0,52,52,3,6,0,3,22,0,940,974,0,0,3,10,44,29,155,241,3,57,52,23,182,43,193,553,81,430,191,35,510,61,441,1749,98,361,227,27,523,36,453,1725,100,223,189,46,388,29,349,1324,69,146,117,25,241,14,251,863,24,38,33,6,110,3,191,405,375,1255,812,172,1998,215,2033,6860
IREG502,235,894,616,147,1696,125,371,4084,216,570,658,137,1686,119,476,3862,162,373,563,102,1264,66,501,3031,47,253,325,82,897,28,1031,2663,841,3129,2721,630,8005,730,2961,19017,0,0,0,0,3,0,139,142,0,3,3,0,0,0,201,207,3,3,6,0,6,6,415,439,0,6,7,0,15,3,406,437,3,3,7,0,15,0,452,480,0,3,3,3,16,0,389,414,0,0,3,0,19,0,394,416,6,18,29,3,74,9,2396,2535,0,0,21,26,220,129,470,866,15,209,136,44,735,134,441,1714,175,845,427,109,1660,184,866,4266,238,916,646,156,1800,149,972,4877,222,588,684,143,1755,124,1050,4566,162,392,584,112,1310,73,968,3601,50,256,331,82,923,28,1505,3175,862,3206,2829,672,8403,821,6272,23065
IREG503,269,864,648,134,1968,104,366,4353,185,547,583,111,1646,82,404,3558,113,307,305,80,967,42,367,2181,32,131,200,41,464,17,645,1530,942,3254,2366,554,8412,589,2453,18570,0,0,0,0,3,3,318,324,0,3,0,0,3,0,439,445,0,7,3,0,7,3,1029,1049,0,5,3,0,13,3,879,903,0,0,3,0,22,0,800,825,0,0,3,0,10,0,469,482,0,3,0,0,13,0,337,353,0,18,12,0,71,9,4271,4381,0,0,12,14,206,88,613,933,32,295,134,70,974,145,641,2291,311,1130,498,129,2326,160,1452,6006,277,891,669,146,2035,118,1360,5496,189,561,596,114,1728,92,1288,4568,113,310,320,83,999,45,888,2758,35,134,203,44,477,20,1007,1920,957,3321,2432,600,8745,668,7249,23972
IREG504,68,172,73,19,236,8,43,619,60,123,91,14,228,9,54,579,45,90,64,6,132,10,53,400,8,22,19,3,46,3,45,146,258,742,394,68,959,68,283,2772,0,0,0,0,4,0,25,29,0,0,0,0,0,0,57,57,3,0,0,0,0,0,137,140,0,0,0,0,0,3,110,113,0,0,3,0,0,0,104,107,3,0,0,0,3,0,55,61,0,0,0,0,0,0,25,25,6,0,3,0,7,3,513,532,0,0,0,6,20,13,123,162,9,54,31,9,112,36,130,381,71,285,122,45,310,55,257,1145,68,187,93,29,294,27,232,930,60,136,111,17,267,21,226,838,51,102,75,6,151,16,134,535,8,28,22,6,52,6,107,229,267,792,454,118,1206,174,1209,4220
IREG505,19144,47553,25257,4369,41371,2574,10280,150548,16198,33593,24584,4273,40237,2091,10772,131748,10813,22537,18641,3565,28976,1443,11296,97271,5446,14281,14238,2842,24690,851,27693,90041,70546,195899,114516,20509,204272,14365,78748,698855,3,3,3,7,79,14,4314,4423,9,84,45,11,134,9,6563,6855,58,210,129,24,257,14,13884,14576,56,183,116,24,287,16,11196,11878,69,143,141,37,277,21,9351,10039,44,126,119,27,289,8,7413,8026,42,122,129,30,475,6,8830,9634,281,871,682,160,1798,88,61551,65431,21,104,1065,526,6155,1787,9916,19574,1377,17340,8578,1608,21107,2429,11456,63895,17648,61030,22528,3453,43310,3523,23779,175271,19265,47942,25542,4443,42109,2647,22053,164001,16330,33905,24859,4353,40792,2136,20488,142863,10895,22761,18821,3609,29388,1457,18910,105841,5499,14429,14395,2878,25205,860,36695,99961,71035,197511,115788,20870,208066,14839,143297,771406
IREG506,327,1154,879,131,2976,111,381,5959,189,533,694,98,2310,65,360,4249,110,253,294,61,1108,27,251,2104,19,50,45,9,201,7,125,456,1065,4093,2861,512,11350,559,1701,22141,0,0,3,0,0,0,416,419,0,3,0,0,6,3,978,990,6,4,0,3,21,0,2598,2632,0,5,3,0,24,0,2268,2300,3,0,3,3,18,3,1844,1874,0,3,0,0,10,0,886,899,0,0,0,0,4,0,178,182,9,15,9,6,83,6,9168,9296,0,0,18,14,154,75,666,927,25,339,155,66,1235,144,1223,3187,401,1801,802,167,3745,235,3152,10303,332,1188,906,153,3148,139,2894,8760,198,555,726,114,2422,75,2331,6421,113,265,310,69,1136,34,1213,3140,19,53,48,9,208,7,347,691,1088,4201,2965,592,12048,709,11826,33429
IREG507,1531,5876,4096,1096,11081,723,2053,26456,1585,4564,4720,1060,11477,568,2513,26487,1339,3620,4233,919,8627,396,3029,22163,745,2828,3467,765,8058,245,7398,23506,6125,22752,19981,5005,55925,4186,18452,132426,0,0,0,3,29,6,937,975,3,3,0,0,29,3,957,995,3,14,12,3,54,3,2045,2134,3,14,14,8,82,3,2476,2600,0,22,25,3,104,4,2408,2566,6,18,34,3,121,4,2019,2205,6,23,27,3,206,3,2327,2595,21,94,112,23,625,26,13169,14070,3,9,143,146,1780,713,2231,5025,68,885,786,271,4981,688,1769,9448,863,5017,2583,793,10434,976,3809,24475,1540,5928,4176,1120,11338,750,4690,29542,1596,4632,4800,1079,11730,585,5056,29478,1352,3668,4302,925,8832,403,5165,24647,751,2857,3500,771,8278,251,9798,26206,6173,22996,20290,5105,57373,4366,32518,148821
IREG508,29,76,55,10,74,6,356,606,29,50,38,3,97,6,146,369,20,36,37,3,78,0,61,235,5,8,8,0,36,0,26,83,128,315,198,22,424,31,1500,2618,0,0,0,0,0,0,39,39,0,0,0,0,0,0,53,53,0,0,0,0,0,0,123,123,0,0,0,0,0,0,114,114,0,0,0,0,0,0,80,80,0,0,0,0,3,0,54,57,0,0,0,0,0,0,30,30,0,0,0,0,3,0,493,496,0,0,3,3,23,8,110,147,3,30,8,13,65,21,318,458,42,119,56,9,147,36,861,1270,29,92,65,17,131,21,525,880,33,58,49,9,134,12,280,575,20,36,37,10,88,5,144,340,5,8,8,0,39,3,71,134,132,343,226,61,627,106,2309,3804
IREG594,59,150,65,16,195,10,107,602,41,79,86,17,189,10,106,528,28,106,112,21,236,15,110,628,8,23,48,8,152,3,78,320,219,741,445,82,1178,80,612,3357,0,0,0,0,3,0,19,22,0,0,0,0,0,0,51,51,0,3,6,0,0,0,168,177,0,0,0,0,0,0,112,112,0,0,0,0,5,0,114,119,0,3,0,0,3,0,106,112,0,0,0,0,0,0,55,55,0,6,6,0,11,0,625,648,0,0,3,0,19,3,64,89,12,90,28,3,109,18,120,380,71,299,112,17,298,27,336,1160,59,150,65,16,203,10,307,810,41,79,90,17,202,10,276,715,28,112,112,21,239,15,237,764,8,23,48,8,152,3,145,387,219,753,458,82,1222,86,1485,4305
IREG597,0,0,7,0,38,4,7,56,3,6,4,3,30,0,5,51,0,0,0,4,7,0,7,18,0,0,0,0,3,0,3,6,6,17,27,7,131,11,34,233,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,23,23,0,0,0,0,0,0,15,15,0,0,3,0,0,0,6,9,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,3,0,0,3,0,0,0,62,65,0,0,0,0,0,0,4,4,0,0,3,0,11,3,9,26,3,11,13,0,42,4,32,105,0,0,7,0,38,4,22,71,3,6,7,3,30,0,11,60,0,0,0,4,7,0,12,23,0,0,0,0,3,0,6,9,6,17,30,7,131,11,96,298
