region_id,F_IS_NS_25_34_PD_GD_GCL,F_IS_NS_25_34_BDL,F_IS_NS_25_34_ADip_DipL,F_IS_NS_25_34_CL_nfd,F_IS_NS_25_34_Crt_III_an_IV_L,F_IS_NS_25_34_Ct_I_II,F_IS_NS_25_34_LoE_NS,F_IS_NS_25_34_Tot,F_IS_NS_35_44_PD_GD_GCL,F_IS_NS_35_44_BDL,F_IS_NS_35_44_ADip_DipL,F_IS_NS_35_44_CL_nfd,F_IS_NS_35_44_Crt_III_an_IV_L,F_IS_NS_35_44_Ct_I_II,F_IS_NS_35_44_LoE_NS,F_IS_NS_35_44_Tot,F_IS_NS_45_54_PD_GD_GCL,F_IS_NS_45_54_BDL,F_IS_NS_45_54_ADip_DipL,F_IS_NS_45_54_CL_nfd,F_IS_NS_45_54_Crt_III_an_IV_L,F_IS_NS_45_54_Ct_I_II,F_IS_NS_45_54_Lev_of_ed_NS,F_IS_NS_45_54_Tot,F_IS_NS_55_64_PgDe_GdDp_GdC,F_IS_NS_55_64_BachelDegre_L,F_IS_NS_55_64_ADip_DipL,F_IS_NS_55_64_Certi_Level_nfd,F_IS_NS_55_64_Crt_III_and_IV,F_IS_NS_55_64_Crt_I_and_II,F_IS_NS_55_64_Lev_of_ed_NS,F_IS_NS_55_64_Tot,F_IS_NS_65ov_PtgDe_GdDp_GdCt,F_IS_NS_65ov_BDL,F_IS_NS_65ov_AdDip_and_DipL,F_IS_NS_65ov_CL_nfd,F_IS_NS_65ov_Ct_III_IV,F_IS_NS_65ov_Ct_I_II,F_IS_NS_65ov_Lev_of_ed_NS,F_IS_NS_65ov_Tot,F_IS_NS_Tot_PgDe_GdDp_GdCtL,F_IS_NS_Tot_BDL,F_IS_NS_Tot_ADip_DipL,F_IS_NS_Tot_CL_nfd,F_IS_NS_Tot_Ct_III_and_IV_L,F_IS_NS_Tot_Ct_I_and_II_L,F_IS_NS_Tot_Lev_of_ed_NS,F_IS_NS_Tot_Tot,F_T_15_19_PD_GD_GCL,F_T_15_19_BDL,F_T_15_19_ADip_DipL,F_T_15_19_CL_nfd,F_T_15_19_Ct_III_IV,F_T_15_19_Ct_I_II,F_T_15_19_LoE_NS,F_T_15_19_Tot,F_T_20_24_PD_GD_GCL,F_T_20_24_BDL,F_T_20_24_ADip_DipL,F_T_20_24_CL_nfd,F_T_20_24_Ct_III_IV,F_T_20_24_Ct_I_II,F_T_20_24_LoE_NS,F_T_20_24_Tot,F_T_25_34_PD_GD_GCL,F_T_25_34_BDL,F_T_25_34_ADip_DipL,F_T_25_34_CL_nfd,F_T_25_34_Ct_III_IV,F_T_25_34_Ct_I_II,F_T_25_34_LoE_NS,F_T_25_34_Tot,F_T_35_44_PD_GD_GCL,F_T_35_44_BDL,F_T_35_44_ADip_DipL,F_T_35_44_CL_nfd,F_T_35_44_Ct_III_IV,F_T_35_44_Ct_I_II,F_T_35_44_LoE_NS,F_T_35_44_Tot,F_T_45_54_PD_GD_GCL,F_T_45_54_BDL,F_T_45_54_ADip_DipL,F_T_45_54_CL_nfd,F_T_45_54_Ct_III_IV,F_T_45_54_Ct_I_II,F_T_45_54_LoE_NS,F_T_45_54_Tot,F_T_55_64_PD_GD_GCL,F_T_55_64_BDL,F_T_55_64_ADip_DipL,F_T_55_64_CL_nfd,F_T_55_64_Ct_III_IV,F_T_55_64_Ct_I_II,F_T_55_64_LoE_NS,F_T_55_64_Tot,F_T_65ov_PtgdDe_GdDp_GdCt,F_T_65ov_BDL,F_T_65ov_ADip_DipL,F_T_65ov_CL_nfd,F_T_65ov_Ct_III_IV,F_T_65ov_Ct_I_II,F_T_65ov_LoE_NS,F_T_65ov_Tot,F_T_Tot_PD_GD_GCL,F_T_Tot_BDL,F_T_Tot_ADip_DipL,F_T_Tot_CL_nfd,F_T_Tot_Ct_III_IV,F_T_Tot_Ct_I_II,F_T_Tot_LoE_NS,F_T_Tot_Tot,P_Ind_15_19_PD_GD_GCL,P_Ind_15_19_BDL,P_Ind_15_19_ADip_DipL,P_Ind_15_19_CL_nfd,P_Ind_15_19_Ct_III_IV,P_Ind_15_19_Ct_I_II,P_Ind_15_19_LoE_NS,P_Ind_15_19_Tot,P_Ind_20_24_PD_GD_GCL,P_Ind_20_24_BDL,P_Ind_20_24_ADip_DipL,P_Ind_20_24_CL_nfd,P_Ind_20_24_Ct_III_IV,P_Ind_20_24_Ct_I_II,P_Ind_20_24_LoE_NS,P_Ind_20_24_Tot,P_Ind_25_34_PD_GD_GCL,P_Ind_25_34_BDL,P_Ind_25_34_ADip_DipL,P_Ind_25_34_CL_nfd,P_Ind_25_34_Ct_III_IV,P_Ind_25_34_Ct_I_II,P_Ind_25_34_LoE_NS,P_Ind_25_34_Tot,P_Ind_35_44_PD_GD_GCL,P_Ind_35_44_BDL,P_Ind_35_44_ADip_DipL,P_Ind_35_44_CL_nfd,P_Ind_35_44_Ct_III_IV,P_Ind_35_44_Ct_I_II,P_Ind_35_44_LoE_NS,P_Ind_35_44_Tot,P_Ind_45_54_PD_GD_GCL,P_Ind_45_54_BDL,P_Ind_45_54_ADip_DipL,P_Ind_45_54_CL_nfd,P_Ind_45_54_Ct_III_IV,P_Ind_45_54_Ct_I_II,P_Ind_45_54_LoE_NS,P_Ind_45_54_Tot,P_Ind_55_64_PD_GD_GCL,P_Ind_55_64_BDL,P_Ind_55_64_ADip_DipL,P_Ind_55_64_CL_nfd,P_Ind_55_64_Ct_III_IV,P_Ind_55_64_Ct_I_II,P_Ind_55_64_LoE_NS,P_Ind_55_64_Tot,P_Ind_65ov_PtgdDe_GdDp_GdCt,P_Ind_65ov_BDL,P_Ind_65ov_ADip_DipL,P_Ind_65ov_CL_nfd,P_Ind_65ov_Ct_III_IV,P_Ind_65ov_Ct_I_II,P_Ind_65ov_LoE_NS,P_Ind_65ov_Tot,P_Ind_Tot_PD_GD_GCL,P_Ind_Tot_BDL,P_Ind_Tot_ADip_DipL,P_Ind_Tot_CL_nfd,P_Ind_Tot_Ct_III_IV,P_Ind_Tot_Ct_I_II,P_Ind_Tot_LoE_NS,P_Ind_Tot_Tot,P_NonI_15_19_PtgdDe_GdDp_GdCt,P_NonI_15_19_BDL,P_NonI_15_19_ADip_DipL,P_NonI_15_19_CL_nfd,P_NonI_15_19_Ct_III_IV,P_NonI_15_19_Ct_I_II,P_NonI_15_19_LoE_NS,P_NonI_15_19_Tot,P_NonI_20_24_PtgdDe_GdDp_GdCt,P_NonI_20_24_BDL,P_NonI_20_24_ADip_DipL,P_NonI_20_24_CL_nfd,P_NonI_20_24_Ct_III_IV,P_NonI_20_24_Ct_I_II,P_NonI_20_24_LoE_NS,P_NonI_20_24_Tot,P_NonI_25_34_PtgdDe_GdDp_GdCt,P_NonI_25_34_BDL,P_NonI_25_34_ADip_DipL,P_NonI_25_34_CL_nfd,P_NonI_25_34_Ct_III_IV,P_NonI_25_34_Ct_I_II,P_NonI_25_34_LoE_NS,P_NonI_25_34_Tot
IREG597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,3,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,6,0,3,3,0,12,0,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,3,3,20,3,11,13,0,42,4,9,82
IREG601,12,23,8,7,14,4,751,819,13,22,23,0,25,5,822,910,9,25,18,3,30,7,871,963,15,14,20,3,17,6,851,926,13,24,43,9,23,0,1597,1709,66,119,112,25,131,27,5736,6216,0,6,44,63,695,449,1467,2724,132,1612,497,203,2616,796,922,6778,1541,5969,1940,438,5282,1079,1809,18058,2037,5556,3241,674,4752,719,2311,19290,2133,5035,3507,878,4335,666,2894,19448,1800,3828,3146,741,2597,369,3545,16026,762,2493,2751,601,1137,210,9039,16993,8405,24499,15126,3598,21414,4288,21987,99317,0,0,3,8,109,66,191,377,3,34,15,15,364,96,110,637,21,130,93,27,629,108,170,1178,37,118,154,37,491,60,203,1100,37,93,121,26,390,33,170,870,22,54,65,18,200,9,135,503,4,18,26,9,84,5,164,310,124,447,477,140,2267,377,1143,4975,3,6,60,88,1345,645,1931,4078,208,2476,849,284,5992,1074,1060,11943,2485,9589,3164,631,12536,1536,2065,32006
IREG694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,8,8,0,0,0,0,0,0,19,19,0,0,0,0,3,3,4,10,0,3,0,3,4,0,9,19,7,18,5,0,7,3,11,51,5,4,11,3,5,0,7,35,3,8,10,0,8,0,4,33,6,12,10,3,5,3,10,49,0,3,3,0,3,0,14,23,21,48,39,9,35,9,59,220,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,3,0,11,14,0,0,0,0,4,0,0,4,0,0,0,0,7,0,0,7,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,34,0,0,0,0,3,3,3,9,0,3,0,3,13,0,10,29,17,33,8,3,28,6,28,123
IREG697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,3,0,4,0,0,7,0,5,0,0,0,0,0,5,3,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,4,0,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,10,0,5,5,0,9,0,0,19
IREG701,0,0,0,0,7,0,141,148,0,3,3,0,3,3,155,167,0,5,4,0,3,0,118,130,0,3,3,0,3,0,62,71,0,0,3,0,0,0,52,55,0,11,13,0,19,3,622,668,0,0,4,6,50,14,126,200,8,102,30,11,117,33,112,413,169,530,181,20,287,63,287,1537,203,392,208,38,253,34,293,1421,188,325,210,18,188,27,248,1204,124,192,146,21,107,7,178,775,30,58,57,9,26,7,200,387,722,1599,836,123,1028,185,1444,5937,0,0,0,6,15,0,70,91,0,0,4,11,31,24,80,150,3,18,12,8,96,26,142,305,12,32,24,19,77,21,117,302,8,21,25,3,54,11,94,216,5,10,21,3,18,6,63,126,3,3,0,3,7,3,65,84,31,84,86,53,298,91,631,1274,0,0,4,3,72,27,74,180,14,132,51,11,285,38,60,591,260,787,303,23,695,57,120,2245
IREG702,0,0,0,0,0,0,43,43,0,0,0,0,0,0,27,27,0,0,0,0,0,3,12,15,0,0,0,0,0,0,11,11,0,0,0,0,0,0,8,8,0,0,0,0,0,3,119,122,0,0,0,0,9,6,105,120,0,18,12,0,34,4,94,162,17,80,37,11,59,24,194,422,15,41,31,10,32,17,141,287,22,38,44,4,31,16,96,251,16,40,16,4,9,6,57,148,3,3,3,3,3,3,46,64,73,220,143,32,177,76,733,1454,0,0,0,0,7,6,199,212,0,0,0,3,24,0,214,241,0,3,10,7,49,25,444,538,0,10,16,13,55,32,334,460,6,10,22,7,33,19,176,273,3,8,3,7,12,3,72,108,0,0,6,6,4,0,55,71,9,31,57,43,184,85,1494,1903,0,0,3,0,5,3,3,14,0,32,19,3,47,8,13,122,31,130,62,7,127,13,36,406
IREG703,7,13,7,0,5,3,875,910,6,8,5,0,15,0,843,877,3,6,7,0,8,3,715,742,0,3,0,0,3,0,493,499,3,5,0,0,0,0,287,295,19,35,22,0,36,9,3925,4046,0,10,23,10,176,116,588,923,40,483,214,41,689,190,556,2213,668,2533,865,114,1533,274,1326,7313,771,1762,1088,167,1190,164,1342,6484,735,1199,944,137,906,124,1198,5243,462,750,568,109,400,72,908,3269,141,297,248,47,128,18,815,1694,2817,7034,3950,625,5022,958,6733,27139,0,0,0,6,62,26,158,252,0,25,17,9,158,47,176,432,12,65,63,20,310,64,351,885,24,93,107,22,270,49,340,905,28,68,80,19,149,24,205,573,14,23,60,4,59,7,116,283,3,13,12,0,18,3,86,135,81,287,339,80,1026,220,1432,3465,0,13,25,17,309,166,491,1021,56,748,368,64,1708,277,448,3669,1101,3865,1457,181,4064,361,1073,12102
IREG704,0,0,0,0,0,0,20,20,0,0,0,0,0,0,29,29,0,0,0,0,0,0,17,17,0,0,0,0,0,0,10,10,0,0,0,0,0,0,3,3,0,0,0,0,0,0,95,95,0,3,0,3,6,3,62,77,0,17,10,10,28,26,43,134,25,94,30,11,73,37,80,350,34,58,33,16,63,36,85,325,22,50,34,18,57,26,64,271,21,35,30,0,29,10,47,172,3,6,8,0,3,3,30,53,105,263,145,58,259,141,411,1382,0,3,0,3,12,13,103,134,0,0,3,14,44,39,59,159,3,7,9,27,114,73,106,339,3,19,22,28,96,64,79,311,5,22,32,24,87,51,58,279,3,6,18,0,43,12,38,120,0,3,4,0,8,6,35,56,14,60,88,96,404,258,478,1398,0,0,0,3,8,0,18,29,0,28,15,0,41,7,9,100,40,135,53,3,151,8,29,419
IREG705,0,3,0,0,0,0,55,58,0,0,0,0,0,0,65,65,0,3,0,0,0,0,56,59,0,0,3,0,0,0,31,34,0,0,0,0,0,0,26,26,0,6,3,0,0,0,291,300,0,0,0,0,29,17,111,157,5,39,17,8,77,28,115,289,45,212,74,23,149,67,191,761,38,127,97,19,120,50,205,656,44,111,76,17,99,22,149,518,41,64,55,7,55,10,114,346,8,16,18,6,11,3,107,169,181,569,337,80,540,197,992,2896,0,0,0,0,26,17,144,187,0,3,4,8,59,37,123,234,3,10,10,20,111,73,210,437,3,21,33,17,107,58,184,423,6,19,23,13,55,35,114,265,3,10,14,6,24,9,72,138,0,0,0,0,8,3,64,75,15,63,84,64,390,232,911,1759,0,0,0,0,34,12,31,77,9,60,18,8,167,21,28,311,61,282,146,21,365,37,71,983
IREG706,0,0,0,0,0,0,26,26,0,0,0,0,0,0,31,31,0,0,0,0,0,0,27,27,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,0,0,3,0,4,6,79,92,4,25,6,3,28,8,66,140,42,142,39,17,108,35,121,504,67,115,64,22,110,27,119,524,53,68,74,21,64,24,98,402,32,42,34,9,38,14,50,219,0,8,4,0,4,8,20,44,198,400,224,72,356,122,553,1925,0,0,3,3,10,3,142,161,0,4,3,3,21,7,91,129,3,13,9,16,89,34,182,346,3,13,14,17,96,35,132,310,5,18,32,22,69,33,81,260,3,7,20,9,28,14,43,124,0,10,0,0,10,11,27,58,14,65,81,70,323,137,698,1388,0,0,0,0,9,7,7,23,4,32,7,3,67,7,5,125,62,208,71,12,274,16,24,667
IREG707,0,0,3,0,0,0,21,24,0,0,0,0,0,0,23,23,0,0,0,0,0,0,23,23,0,0,0,0,0,0,17,17,0,0,0,0,0,0,20,20,0,0,3,3,0,0,131,137,0,0,0,0,6,6,68,80,0,16,0,3,18,4,64,105,11,48,19,6,41,6,96,227,10,25,25,5,16,3,93,177,12,34,25,8,20,4,72,175,14,26,18,0,17,6,50,131,6,4,7,0,4,0,52,73,53,153,94,22,122,29,495,968,0,0,0,3,8,3,86,100,0,0,0,0,12,0,89,101,3,0,3,9,33,11,135,194,0,7,10,8,28,6,123,182,0,16,7,4,15,0,76,118,0,3,3,0,9,3,32,50,3,0,4,0,0,0,45,52,6,26,27,24,105,23,586,797,0,0,0,0,9,3,7,19,0,21,8,0,28,4,10,71,15,73,31,3,69,8,17,216
IREG794,0,0,0,0,0,0,14,14,0,0,0,0,0,0,10,10,0,0,0,0,0,0,14,14,0,0,0,0,0,0,25,25,0,0,0,0,0,0,8,8,0,0,0,0,0,0,77,77,0,0,0,0,0,0,3,3,3,17,6,0,12,3,10,51,16,63,12,0,18,3,20,132,7,18,8,0,16,3,14,66,4,13,15,5,13,0,27,77,4,17,20,0,17,3,41,102,0,5,5,0,11,3,21,45,34,133,66,5,87,15,136,476,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,0,0,3,0,6,9,0,0,0,0,6,0,4,10,0,0,3,0,3,0,9,15,3,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,3,0,3,0,15,0,28,49,0,0,0,0,3,0,4,7,6,22,11,0,26,3,7,75,22,82,18,3,67,7,13,212
IREG797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,3,0,9,0,0,18
IREG801,21,22,13,3,14,0,1011,1084,11,19,21,0,13,6,721,791,19,20,15,3,6,5,594,662,10,22,11,3,7,0,457,510,11,14,14,3,10,0,590,642,76,112,80,12,58,11,4465,4814,0,14,77,45,324,201,921,1582,315,3248,973,173,1446,316,1008,7479,4600,10722,2788,331,2688,439,1650,23218,4700,7337,3283,602,2295,350,1472,20039,4042,5693,3145,646,1829,284,1580,17219,2866,3847,2418,647,1060,204,1643,12685,1185,2520,1881,480,662,130,3732,10590,17708,33381,14565,2924,10304,1924,12006,92812,0,0,3,3,27,12,58,103,0,50,25,7,97,27,41,247,35,121,67,15,149,22,66,475,51,83,62,7,105,14,46,368,50,58,56,8,65,3,45,285,18,52,19,7,33,0,25,154,6,5,13,4,5,0,21,54,160,369,245,51,481,78,302,1686,4,28,108,77,606,360,1028,2211,522,5488,1701,274,3393,559,780,12717,8308,18857,5152,554,7260,709,1443,42283
IREG894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,3,3,0,10,3,3,6,0,7,29,8,31,8,0,8,0,0,55,8,15,4,0,7,0,3,37,5,8,3,4,3,3,7,33,3,3,3,3,3,3,0,18,3,3,3,0,0,0,0,9,27,70,24,10,27,6,20,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,6,0,0,3,0,3,15,0,0,0,0,0,0,6,6,0,19,3,3,12,0,5,42,21,51,15,0,18,0,6,111
IREG897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG901,0,0,0,0,0,0,3,3,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,28,0,0,0,0,3,4,7,14,0,4,0,3,7,3,8,25,11,18,11,0,17,3,17,77,14,26,9,3,20,0,25,97,8,9,14,3,15,6,22,77,3,6,9,3,5,0,21,47,0,0,0,0,0,0,6,6,36,63,43,12,67,16,106,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,6,0,0,0,0,6,4,49,59,0,8,3,3,13,0,142,169,15,25,22,0,40,10,452,564
IREG902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0,3,0,3,0,3,0,0,5,0,4,12,0,0,6,0,9,0,0,15,0,7,6,3,0,0,3,19,0,3,3,0,3,3,0,12,0,3,0,0,0,0,0,3,0,0,3,0,3,0,0,6,0,16,18,3,20,6,7,70,0,0,0,0,0,0,7,7,0,0,0,0,0,0,4,4,0,0,3,0,10,0,3,16,0,4,3,3,3,0,0,13,0,3,3,0,3,3,4,16,0,3,0,0,4,0,0,7,0,0,3,0,3,0,0,6,0,10,12,3,23,3,18,69,0,0,0,0,0,3,0,3,0,8,3,0,5,0,0,16,0,9,3,0,7,0,3,22
IREG994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,5,0,0,0,0,0,8
IREG997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
