region_id,M_15_19_Pvded_upaid_assist,M_15_19_No_upaid_assist_Pvded,M_15_19_upaid_assist_ns,M_15_19_Tot,M_20_24_Pvded_upaid_assist,M_20_24_No_upaid_assist_Pvded,M_20_24_upaid_assist_ns,M_20_24_Tot,M_25_34_Pvded_upaid_assist,M_25_34_No_upaid_assist_Pvded,M_25_34_upaid_assist_ns,M_25_34_Tot,M_35_44_Pvded_upaid_assist,M_35_44_No_upaid_assist_Pvded,M_35_44_upaid_assist_ns,M_35_44_Tot,M_45_54_Pvded_upaid_assist,M_45_54_No_upaid_assist_Pvded,M_45_54_upaid_assist_ns,M_45_54_Tot,M_55_64_Pvded_upaid_assist,M_55_64_No_upaid_assist_Pvded,M_55_64_upaid_assist_ns,M_55_64_Tot,M_65over_Pvded_upaid_assist,M_65ove_No_upaid_assist_Pvde,M_65over_upaid_assist_ns,M_65_and_over_Tot,M_TotPvded_upaid_assist,M_Tot_No_upaid_assist_Pvded,M_Tot_upaid_assist_ns,M_Tot_Tot,F_15_19_Pvded_upaid_assist,F_15_19_No_upaid_assist_Pvded,F_15_19_upaid_assist_ns,F_15_19_Tot,F_20_24_Pvded_upaid_assist,F_20_24_No_upaid_assist_Pvded,F_20_24_upaid_assist_ns,F_20_24_Tot,F_25_34_Pvded_upaid_assist,F_25_34_No_upaid_assist_Pvded,F_25_34_upaid_assist_ns,F_25_34_Tot,F_35_44_Pvded_upaid_assist,F_35_44_No_upaid_assist_Pvded,F_35_44_upaid_assist_ns,F_35_44_Tot,F_45_54_Pvded_upaid_assist,F_45_54_No_upaid_assist_Pvded,F_45_54_upaid_assist_ns,F_45_54_Tot,F_55_64_Pvded_upaid_assist,F_55_64_No_upaid_assist_Pvded,F_55_64_upaid_assist_ns,F_55_64_Tot,F_65over_Pvded_upaid_assist,F_65ove_No_upaid_assist_Pvd,F_65over_upaid_assist_ns,F_65_and_over_Tot,F_TotPvded_upaid_assist,F_Tot_No_upaid_assist_Pvded,F_Tot_upaid_assist_ns,F_Tot_Tot,P_15_19_Pvded_upaid_assist,P_15_19_No_upaid_assist_Pvded,P_15_19_upaid_assist_ns,P_15_19_Tot,P_20_24_Pvded_upaid_assist,P_20_24_No_upaid_assist_Pvded,P_20_24_upaid_assist_ns,P_20_24_Tot,P_25_34_Pvded_upaid_assist,P_25_34_No_upaid_assist_Pvded,P_25_34_upaid_assist_ns,P_25_34_Tot,P_35_44_Pvded_upaid_assist,P_35_44_No_upaid_assist_Pvded,P_35_44_upaid_assist_ns,P_35_44_Tot,P_45_54_Pvded_upaid_assist,P_45_54_No_upaid_assist_Pvded,P_45_54_upaid_assist_ns,P_45_54_Tot,P_55_64_Pvded_upaid_assist,P_55_64_No_upaid_assist_Pvded,P_55_64_upaid_assist_ns,P_55_64_Tot,P_65over_Pvded_upaid_assist,P_65ove_No_upaid_assist_Pvd,P_65over_upaid_assist_ns,P_65_and_over_Tot,P_TotPvded_upaid_assist,P_Tot_No_upaid_assist_Pvded,P_Tot_upaid_assist_ns,P_Tot_Tot
IREG308,59,1088,171,1318,49,761,121,931,103,1092,232,1427,102,1060,162,1324,100,824,90,1014,70,459,45,574,23,224,43,290,506,5508,864,6878,89,1010,159,1258,84,764,64,912,197,1179,130,1506,250,1057,116,1423,195,786,74,1055,101,471,60,632,41,320,64,425,957,5587,667,7211,148,2098,330,2576,133,1525,185,1843,300,2271,362,2933,352,2117,278,2747,295,1610,164,2069,171,930,105,1206,64,544,107,715,1463,11095,1531,14089
IREG394,4,24,19,47,3,19,16,38,4,54,17,75,3,49,39,91,4,33,32,69,3,24,11,38,0,9,3,12,21,212,137,370,0,14,11,25,0,24,13,37,7,21,15,43,3,26,22,51,6,21,18,45,4,13,4,21,3,3,0,6,23,122,83,228,4,38,30,72,3,43,29,75,11,75,32,118,6,75,61,142,10,54,50,114,7,37,15,59,3,12,3,18,44,334,220,598
IREG397,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,3,0,0,3,0,0,0,0,0,4,0,4,3,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,3,0,0,3,0,0,0,0,0,4,0,4,3,10,0,13
IREG401,71,923,182,1176,63,732,112,907,113,989,197,1299,145,834,164,1143,124,695,88,907,87,448,72,607,32,251,64,347,635,4872,879,6386,80,847,130,1057,84,778,57,919,217,1097,93,1407,290,937,108,1335,221,781,76,1078,120,435,78,633,39,343,107,489,1051,5218,649,6918,151,1770,312,2233,147,1510,169,1826,330,2086,290,2706,435,1771,272,2478,345,1476,164,1985,207,883,150,1240,71,594,171,836,1686,10090,1528,13304
IREG402,19,282,52,353,29,246,55,330,57,393,93,543,41,368,67,476,32,289,43,364,9,147,21,177,18,120,14,152,205,1845,345,2395,18,294,50,362,40,262,33,335,91,412,41,544,76,371,42,489,59,285,24,368,29,170,19,218,14,151,25,190,327,1945,234,2506,37,576,102,715,69,508,88,665,148,805,134,1087,117,739,109,965,91,574,67,732,38,317,40,395,32,271,39,342,532,3790,579,4901
IREG403,8,86,19,113,6,76,21,103,3,114,28,145,13,92,22,127,12,99,21,132,3,58,5,66,0,25,7,32,45,550,123,718,6,75,25,106,11,81,12,104,18,141,46,205,19,105,21,145,22,110,14,146,13,46,7,66,3,37,0,40,92,595,125,812,14,161,44,219,17,157,33,207,21,255,74,350,32,197,43,272,34,209,35,278,16,104,12,132,3,62,7,72,137,1145,248,1530
IREG494,0,9,0,9,0,8,3,11,0,10,5,15,5,11,11,27,0,5,7,12,0,4,0,4,0,3,0,3,5,50,26,81,0,0,3,3,0,6,3,9,0,10,5,15,0,4,7,11,5,7,8,20,0,0,3,3,3,0,3,6,8,27,32,67,0,9,3,12,0,14,6,20,0,20,10,30,5,15,18,38,5,12,15,32,0,4,3,7,3,3,3,9,13,77,58,148
IREG497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG501,11,163,37,211,13,151,30,194,32,246,46,324,31,184,60,275,31,153,40,224,22,91,14,127,6,39,13,58,146,1027,240,1413,26,140,32,198,32,155,21,208,56,239,27,322,33,212,26,271,46,194,21,261,16,95,24,135,9,63,24,96,218,1098,175,1491,37,303,69,409,45,306,51,402,88,485,73,646,64,396,86,546,77,347,61,485,38,186,38,262,15,102,37,154,364,2125,415,2904
IREG502,15,222,83,320,9,148,75,232,25,240,124,389,41,247,97,385,25,220,55,300,17,144,35,196,11,88,25,124,143,1309,494,1946,24,232,63,319,24,154,35,213,54,287,57,398,72,319,56,447,49,208,37,294,44,166,31,241,14,114,35,163,281,1480,314,2075,39,454,146,639,33,302,110,445,79,527,181,787,113,566,153,832,74,428,92,594,61,310,66,437,25,202,60,287,424,2789,808,4021
IREG503,12,194,73,279,28,190,32,250,45,270,48,363,62,216,48,326,25,204,37,266,17,103,17,137,5,69,13,87,194,1246,268,1708,31,206,42,279,40,189,21,250,74,357,41,472,60,270,50,380,60,230,36,326,24,124,20,168,10,93,20,123,299,1469,230,1998,43,400,115,558,68,379,53,500,119,627,89,835,122,486,98,706,85,434,73,592,41,227,37,305,15,162,33,210,493,2715,498,3706
IREG504,33,208,41,282,25,190,22,237,63,293,17,373,51,231,21,303,24,167,24,215,16,99,12,127,13,74,20,107,225,1262,157,1644,32,181,32,245,42,194,26,262,93,329,30,452,92,235,29,356,56,185,24,265,32,104,9,145,11,93,18,122,358,1321,168,1847,65,389,73,527,67,384,48,499,156,622,47,825,143,466,50,659,80,352,48,480,48,203,21,272,24,167,38,229,583,2583,325,3491
IREG505,71,1178,317,1566,79,895,309,1283,122,1204,481,1807,123,1033,324,1480,106,803,157,1066,63,417,77,557,20,207,49,276,584,5737,1714,8035,90,1110,229,1429,93,929,131,1153,232,1350,189,1771,276,1214,182,1672,222,913,109,1244,122,535,89,746,36,281,82,399,1071,6332,1011,8414,161,2288,546,2995,172,1824,440,2436,354,2554,670,3578,399,2247,506,3152,328,1716,266,2310,185,952,166,1303,56,488,131,675,1655,12069,2725,16449
IREG506,32,247,86,365,50,278,63,391,66,471,134,671,69,415,122,606,42,271,46,359,21,125,32,178,11,70,14,95,291,1877,497,2665,41,225,60,326,47,236,43,326,88,381,82,551,93,322,79,494,53,230,62,345,43,131,29,203,19,96,21,136,384,1621,376,2381,73,472,146,691,97,514,106,717,154,852,216,1222,162,737,201,1100,95,501,108,704,64,256,61,381,30,166,35,231,675,3498,873,5046
IREG507,29,434,105,568,24,266,65,355,43,421,130,594,76,420,96,592,52,391,59,502,33,262,37,332,17,107,28,152,274,2301,520,3095,31,412,77,520,39,308,39,386,91,543,60,694,118,493,55,666,101,360,59,520,69,250,42,361,17,142,33,192,466,2508,365,3339,60,846,182,1088,63,574,104,741,134,964,190,1288,194,913,151,1258,153,751,118,1022,102,512,79,693,34,249,61,344,740,4809,885,6434
IREG508,15,130,25,170,20,170,7,197,37,195,25,257,33,187,17,237,18,163,14,195,16,83,4,103,10,64,10,84,149,992,102,1243,21,134,15,170,28,168,13,209,47,258,27,332,52,209,11,272,31,164,15,210,15,102,10,127,11,69,17,97,205,1104,108,1417,36,264,40,340,48,338,20,406,84,453,52,589,85,396,28,509,49,327,29,405,31,185,14,230,21,133,27,181,354,2096,210,2660
IREG594,0,5,0,5,0,8,10,18,3,22,25,50,3,27,51,81,3,19,33,55,3,9,15,27,3,0,7,10,15,90,141,246,0,8,9,17,0,8,10,18,3,8,24,35,3,7,34,44,5,13,22,40,0,3,6,9,0,3,4,7,11,50,109,170,0,13,9,22,0,16,20,36,6,30,49,85,6,34,85,125,8,32,55,95,3,12,21,36,3,3,11,17,26,140,250,416
IREG597,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
IREG601,59,902,109,1070,55,689,47,791,86,942,71,1099,133,845,64,1042,133,766,46,945,94,522,43,659,42,325,59,426,602,4991,439,6032,73,868,93,1034,70,735,29,834,204,1049,46,1299,276,928,44,1248,229,789,45,1063,171,439,44,654,58,326,78,462,1081,5134,379,6594,132,1770,202,2104,125,1424,76,1625,290,1991,117,2398,409,1773,108,2290,362,1555,91,2008,265,961,87,1313,100,651,137,888,1683,10125,818,12626
IREG694,0,5,0,5,0,7,0,7,0,5,11,16,0,10,0,10,3,3,0,6,0,3,3,6,0,0,0,0,3,33,14,50,0,0,0,0,0,5,3,8,3,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,8,3,14,0,5,0,5,0,12,3,15,3,5,11,19,0,10,0,10,3,6,0,9,0,3,3,6,0,0,0,0,6,41,17,64
IREG697,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6
IREG701,11,157,47,215,19,129,35,183,31,198,46,275,28,179,49,256,30,131,47,208,7,118,25,150,10,60,22,92,136,972,271,1379,16,178,40,234,28,124,37,189,61,243,67,371,64,242,63,369,29,185,61,275,19,108,37,164,14,91,39,144,231,1171,344,1746,27,335,87,449,47,253,72,372,92,441,113,646,92,421,112,625,59,316,108,483,26,226,62,314,24,151,61,236,367,2143,615,3125
IREG702,44,263,102,409,50,267,127,444,79,441,286,806,76,302,226,604,42,226,85,353,24,166,28,218,14,79,19,112,329,1744,873,2946,58,243,88,389,67,260,70,397,142,459,110,711,122,370,89,581,71,272,63,406,46,178,23,247,32,165,36,233,538,1947,479,2964,102,506,190,798,117,527,197,841,221,900,396,1517,198,672,315,1185,113,498,148,759,70,344,51,465,46,244,55,345,867,3691,1352,5910
IREG703,30,559,104,693,32,370,120,522,61,543,247,851,51,548,213,812,67,409,106,582,27,228,39,294,4,105,19,128,272,2762,848,3882,43,446,71,560,51,383,32,466,98,619,62,779,127,624,94,845,95,465,61,621,56,289,52,397,24,156,41,221,494,2982,413,3889,73,1005,175,1253,83,753,152,988,159,1162,309,1630,178,1172,307,1657,162,874,167,1203,83,517,91,691,28,261,60,349,766,5744,1261,7771
