region_id,M_T_20_24_PD_GD_GCL,M_T_20_24_BDL,M_T_20_24_ADip_DipL,M_T_20_24_CL_nfd,M_T_20_24_Ct_III_IV,M_T_20_24_Ct_I_II,M_T_20_24_LoE_NS,M_T_20_24_Tot,M_T_25_34_PD_GD_GCL,M_T_25_34_BDL,M_T_25_34_ADip_DipL,M_T_25_34_CL_nfd,M_T_25_34_Ct_III_IV,M_T_25_34_Ct_I_II,M_T_25_34_LoE_NS,M_T_25_34_Tot,M_T_35_44_PD_GD_GCL,M_T_35_44_BDL,M_T_35_44_ADip_DipL,M_T_35_44_CL_nfd,M_T_35_44_Ct_III_IV,M_T_35_44_Ct_I_II,M_T_35_44_LoE_NS,M_T_35_44_Tot,M_T_45_54_PD_GD_GCL,M_T_45_54_BDL,M_T_45_54_ADip_DipL,M_T_45_54_CL_nfd,M_T_45_54_Ct_III_IV,M_T_45_54_Ct_I_II,M_T_45_54_LoE_NS,M_T_45_54_Tot,M_T_55_64_PD_GD_GCL,M_T_55_64_BDL,M_T_55_64_ADip_DipL,M_T_55_64_CL_nfd,M_T_55_64_Ct_III_IV,M_T_55_64_Ct_I_II,M_T_55_64_LoE_NS,M_T_55_64_Tot,M_T_65ov_PtgdDe_GdDp_GdCt,M_T_65ov_BDL,M_T_65ov_ADip_DipL,M_T_65ov_CL_nfd,M_T_65ov_Ct_III_IV,M_T_65ov_Ct_I_II,M_T_65ov_LoE_NS,M_T_65ov_Tot,M_T_Tot_PD_GD_GCL,M_T_Tot_BDL,M_T_Tot_ADip_DipL,M_T_Tot_CL_nfd,M_T_Tot_Ct_III_IV,M_T_Tot_Ct_I_II,M_T_Tot_LoE_NS,M_T_Tot_Tot,F_Ind_15_19_PD_GD_GCL,F_Ind_15_19_BDL,F_Ind_15_19_ADip_DipL,F_Ind_15_19_CL_nfd,F_Ind_15_19_Ct_III_IV,F_Ind_15_19_Ct_I_II,F_Ind_15_19_LoE_NS,F_Ind_15_19_Tot,F_Ind_20_24_PD_GD_GCL,F_Ind_20_24_BDL,F_Ind_20_24_ADip_DipL,F_Ind_20_24_CL_nfd,F_Ind_20_24_Ct_III_IV,F_Ind_20_24_Ct_I_II,F_Ind_20_24_LoE_NS,F_Ind_20_24_Tot,F_Ind_25_34_PD_GD_GCL,F_Ind_25_34_BDL,F_Ind_25_34_ADip_DipL,F_Ind_25_34_CL_nfd,F_Ind_25_34_Ct_III_IV,F_Ind_25_34_Ct_I_II,F_Ind_25_34_LoE_NS,F_Ind_25_34_Tot,F_Ind_35_44_PD_GD_GCL,F_Ind_35_44_BDL,F_Ind_35_44_ADip_DipL,F_Ind_35_44_CL_nfd,F_Ind_35_44_Ct_III_IV,F_Ind_35_44_Ct_I_II,F_Ind_35_44_LoE_NS,F_Ind_35_44_Tot,F_Ind_45_54_PD_GD_GCL,F_Ind_45_54_BDL,F_Ind_45_54_ADip_DipL,F_Ind_45_54_CL_nfd,F_Ind_45_54_Ct_III_IV,F_Ind_45_54_Ct_I_II,F_Ind_45_54_LoE_NS,F_Ind_45_54_Tot,F_Ind_55_64_PD_GD_GCL,F_Ind_55_64_BDL,F_Ind_55_64_ADip_DipL,F_Ind_55_64_CL_nfd,F_Ind_55_64_Ct_III_IV,F_Ind_55_64_Ct_I_II,F_Ind_55_64_LoE_NS,F_Ind_55_64_Tot,F_Ind_65ov_PtgdDe_GdDp_GdCt,F_Ind_65ov_BDL,F_Ind_65ov_ADip_DipL,F_Ind_65ov_CL_nfd,F_Ind_65ov_Ct_III_IV,F_Ind_65ov_Ct_I_II,F_Ind_65ov_LoE_NS,F_Ind_65ov_Tot,F_Ind_TotPdDe_GdDp_GdCt,F_Ind_Tot_BDL,F_Ind_Tot_ADip_DipL,F_Ind_Tot_CL_nfd,F_Ind_Tot_Ct_III_IV,F_Ind_Tot_Ct_I_II,F_Ind_Tot_LoE_NS,F_Ind_Tot_Tot,F_NonI_15_19_PD_GD_GCL,F_NonI_15_19_BDL,F_NonI_15_19_ADip_DipL,F_NonI_15_19_CL_nfd,F_NonI_15_19_Ct_III_IV,F_NonI_15_19_Ct_I_II,F_NonI_15_19_LoE_NS,F_NonI_15_19_Tot,F_NonI_20_24_PD_GD_GCL,F_NonI_20_24_BDL,F_NonI_20_24_ADip_DipL,F_NonI_20_24_CL_nfd,F_NonI_20_24_Ct_III_IV,F_NonI_20_24_Ct_I_II,F_NonI_20_24_LoE_NS,F_NonI_20_24_Tot,F_NonI_25_34_PD_GD_GCL,F_NonI_25_34_BDL,F_NonI_25_34_ADip_DipL,F_NonI_25_34_CL_nfd,F_NonI_25_34_Ct_III_IV,F_NonI_25_34_Ct_I_II,F_NonI_25_34_LoE_NS,F_NonI_25_34_Tot,F_NonI_35_44_PD_GD_GCL,F_NonI_35_44_BDL,F_NonI_35_44_ADip_DipL,F_NonI_35_44_CL_nfd,F_NonI_35_44_Ct_III_IV,F_NonI_35_44_Ct_I_II,F_NonI_35_44_LoE_NS,F_NonI_35_44_Tot,F_NonI_45_54_PD_GD_GCL,F_NonI_45_54_BDL,F_NonI_45_54_ADip_DipL,F_NonI_45_54_CL_nfd,F_NonI_45_54_Ct_III_IV,F_NonI_45_54_Ct_I_II,F_NonI_45_54_LoE_NS,F_NonI_45_54_Tot,F_NonI_55_64_PD_GD_GCL,F_NonI_55_64_BDL,F_NonI_55_64_ADip_DipL,F_NonI_55_64_CL_nfd,F_NonI_55_64_Ct_III_IV,F_NonI_55_64_Ct_I_II,F_NonI_55_64_LoE_NS,F_NonI_55_64_Tot,F_NonI_65ov_PtgdDe_GdDp_GdCt,F_NonI_65ov_BDL,F_NonI_65ov_ADip_DipL,F_NonI_65ov_CL_nfd,F_NonI_65ov_Ct_III_IV,F_NonI_65ov_Ct_I_II,F_NonI_65ov_LoE_NS,F_NonI_65ov_Tot,F_NonI_Tot_PD_GD_GCL,F_NonI_Tot_BDL,F_NonI_Tot_ADip_DipL,F_NonI_Tot_CL_nfd,F_NonI_Tot_Ct_III_IV,F_NonI_Tot_Ct_I_II,F_NonI_Tot_LoE_NS,F_NonI_Tot_Tot,F_IS_NS_15_19_PD_GD_GCL,F_IS_NS_15_19_BDL,F_IS_NS_15_19_ADip_DipL,F_IS_NS_15_19_CL_nfd,F_IS_NS_15_19_Crt_III_an_IV_L,F_IS_NS_15_19_Ct_I_II,F_IS_NS_15_19_LoE_NS,F_IS_NS_15_19_Tot,F_IS_NS_20_24_PD_GD_GCL,F_IS_NS_20_24_BDL,F_IS_NS_20_24_ADip_DipL,F_IS_NS_20_24_CL_nfd,F_IS_NS_20_24_Crt_III_an_IV_L,F_IS_NS_20_24_Ct_I_II,F_IS_NS_20_24_LoE_NS,F_IS_NS_20_24_Tot
LGA18020,0,5,3,0,30,6,21,65,5,20,14,8,91,10,34,182,9,31,34,5,153,8,53,293,7,33,47,5,170,9,72,343,7,40,39,12,159,7,82,346,13,23,20,8,193,4,170,431,41,152,157,42,809,47,492,1740,0,0,0,0,4,0,4,8,0,0,0,4,7,0,5,16,0,0,0,0,9,0,7,16,0,0,6,0,7,0,9,22,0,0,0,0,7,4,5,16,0,0,0,0,3,0,6,9,0,0,3,0,0,0,3,6,0,0,9,4,37,4,39,93,0,0,0,0,11,13,14,38,0,20,5,0,22,13,6,66,10,78,27,11,69,8,9,212,15,72,50,15,77,18,24,271,25,58,75,15,74,16,43,306,27,50,57,26,74,15,56,305,12,40,57,6,24,7,166,312,89,318,271,73,351,90,318,1510,0,0,0,0,0,0,18,18,0,0,0,0,0,0,14,14
LGA18050,19,333,114,20,179,11,348,1024,828,2707,679,64,772,32,1309,6391,894,1998,583,47,573,30,815,4940,553,1043,353,29,434,18,525,2955,366,725,214,33,399,11,395,2143,230,470,203,38,522,10,717,2190,2890,7279,2150,234,2898,115,4256,19822,0,0,0,0,0,0,3,3,0,0,0,0,4,0,3,7,0,15,3,0,0,0,0,18,3,6,0,0,3,0,0,12,3,3,3,0,3,0,0,12,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,6,24,9,0,10,0,6,55,3,0,17,3,14,3,46,86,38,495,194,26,143,23,68,987,973,3467,810,90,351,59,218,5968,896,2068,740,102,242,26,173,4247,537,1006,496,75,188,33,226,2561,355,591,390,85,126,17,248,1812,158,383,371,79,161,20,752,1924,2960,8010,3018,460,1225,181,1731,17585,0,3,0,0,0,0,93,96,0,4,0,0,0,0,243,247
LGA18100,0,0,0,0,21,5,3,29,3,14,4,0,44,4,13,82,0,21,11,4,49,0,15,100,6,10,19,3,74,4,27,143,3,8,19,9,69,0,27,135,3,12,7,5,75,0,75,177,15,65,60,21,338,13,177,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,0,0,0,7,7,0,0,7,3,13,0,4,27,4,36,15,3,30,6,4,98,12,27,23,8,33,9,4,116,4,30,26,8,30,4,25,127,9,20,27,3,15,8,34,116,8,12,10,7,13,6,69,125,37,125,108,32,134,33,147,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA18150,0,6,0,4,42,6,98,156,4,24,15,3,81,11,210,348,5,29,32,6,125,6,142,345,12,27,42,7,150,6,109,353,12,26,32,11,133,3,70,287,6,24,24,16,146,3,129,348,39,136,145,47,695,38,816,1916,0,0,0,0,3,3,14,20,0,0,0,0,14,3,6,23,0,4,6,0,13,3,20,46,0,4,9,3,10,3,18,47,0,3,5,0,9,0,10,27,0,0,5,0,4,0,10,19,0,0,0,0,0,0,0,0,0,11,25,3,53,12,78,182,0,0,3,0,3,3,24,33,0,8,7,0,18,7,8,48,7,65,15,5,53,10,14,169,19,64,38,10,76,5,32,244,15,47,51,11,65,8,33,230,21,52,48,11,41,9,49,231,8,33,50,17,31,3,131,273,70,269,212,54,287,45,291,1228,0,0,0,0,0,0,13,13,0,0,0,0,0,0,3,3
LGA18200,0,3,0,3,52,3,18,79,0,30,11,3,109,3,31,187,8,29,32,6,147,3,31,256,7,19,32,5,133,0,47,243,9,23,21,8,107,0,54,222,8,15,22,4,93,3,93,238,32,119,118,32,649,18,309,1277,0,0,0,3,0,3,10,16,0,0,0,0,0,3,3,6,0,0,0,0,5,0,7,12,3,0,0,0,3,0,4,10,0,3,3,3,3,3,3,18,0,3,3,0,3,0,0,9,0,0,0,0,0,0,0,0,3,6,6,6,14,9,27,71,0,0,0,0,6,3,14,23,0,7,11,3,27,3,8,59,8,66,29,3,50,6,11,173,14,61,31,10,61,13,18,208,13,44,42,9,55,3,16,182,11,39,29,9,28,5,38,159,4,20,27,5,11,0,89,156,50,237,169,39,238,33,194,960,0,0,0,0,0,0,7,7,0,0,0,0,0,0,5,5
LGA18250,43,436,185,17,147,17,191,1036,877,2038,437,46,401,18,438,4255,1180,2053,468,53,427,22,403,4606,833,1510,429,58,399,17,335,3581,614,994,306,49,328,21,278,2590,415,754,333,57,454,17,496,2526,3962,7788,2165,285,2183,117,2296,18796,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,8,0,3,3,0,0,0,0,6,0,0,3,0,0,0,3,6,0,0,0,0,3,0,3,6,0,0,3,0,0,0,3,6,0,7,9,4,6,0,9,35,0,4,12,3,21,5,90,135,73,620,166,9,111,18,57,1054,1133,2511,517,41,212,27,144,4585,1114,2345,722,72,232,43,194,4722,788,1458,676,113,209,47,233,3524,492,789,585,108,168,31,257,2430,207,562,518,136,103,27,682,2235,3807,8289,3196,482,1056,198,1657,18685,0,0,0,0,0,0,74,74,0,4,0,0,0,0,105,109
LGA18350,5,40,35,15,275,20,66,456,46,159,89,27,606,25,107,1059,128,332,249,38,847,20,205,1819,199,395,256,56,1005,17,271,2199,234,448,295,68,726,11,299,2081,277,579,389,83,963,18,636,2945,889,1953,1316,292,4475,120,1721,10766,0,0,0,0,3,0,6,9,0,3,3,3,5,3,3,20,0,3,3,0,9,0,11,26,0,3,0,0,11,0,6,20,3,3,5,0,9,0,7,27,3,3,0,0,0,0,4,10,3,3,0,0,0,0,5,11,9,18,11,3,37,3,42,123,0,0,5,5,46,27,82,165,8,63,54,22,217,22,38,424,84,310,166,37,312,48,75,1032,203,575,375,91,376,60,145,1825,246,501,507,108,378,71,231,2042,263,507,466,132,239,50,301,1958,158,461,528,155,155,36,900,2393,962,2417,2101,550,1723,314,1772,9839,0,0,0,0,0,0,36,36,0,0,0,0,0,0,28,28
LGA18400,8,59,45,13,457,22,106,710,45,174,118,18,977,34,179,1545,90,226,227,36,1372,14,252,2217,120,194,242,42,1202,18,257,2075,115,184,178,50,899,16,220,1662,41,111,98,29,662,9,330,1280,419,948,916,191,5651,129,1498,9752,0,0,0,0,8,0,4,12,0,3,3,0,6,3,3,18,3,3,3,3,16,3,0,31,4,6,4,3,9,3,5,34,6,3,6,0,8,3,3,29,0,5,6,3,3,0,7,24,0,4,0,0,0,0,3,7,13,24,22,9,50,12,25,155,3,0,14,17,80,33,98,245,13,116,111,34,232,41,50,597,101,428,288,51,424,60,104,1456,143,485,400,113,450,70,189,1850,150,337,349,125,397,62,237,1657,122,243,242,86,196,52,211,1152,43,90,129,35,69,15,378,759,575,1699,1533,461,1848,333,1267,7716,0,0,0,0,0,0,57,57,0,0,0,0,0,0,38,38
LGA18450,103,777,418,69,1377,120,625,3489,918,2161,956,149,3421,148,971,8724,905,1809,1361,133,3829,89,953,9079,966,1450,1165,171,4127,92,1096,9067,802,1095,849,191,3153,79,1063,7232,423,696,651,179,3619,71,2235,7874,4117,7998,5440,916,19763,667,7532,46433,0,0,0,4,10,4,20,38,0,15,8,8,42,5,13,91,5,29,29,3,53,8,21,148,11,26,22,4,44,9,34,150,13,19,34,0,29,0,24,119,6,8,8,0,4,3,23,52,3,0,0,3,3,4,30,43,38,97,101,22,185,33,165,641,3,7,47,30,222,97,338,744,123,1003,570,109,977,177,235,3194,1089,2884,1231,219,1965,338,409,8135,1064,2402,1642,430,1691,289,613,8131,988,1681,1474,488,1593,257,901,7382,784,1047,1108,367,774,152,1019,5251,242,706,775,314,438,96,2832,5403,4293,9730,6847,1957,7660,1406,6347,38240,0,0,0,0,0,0,169,169,3,4,3,0,6,3,255,274
LGA18500,22,341,66,4,84,8,203,728,584,1878,352,34,276,23,654,3801,710,1359,316,36,253,12,516,3202,647,1093,261,33,213,10,414,2671,532,919,196,30,211,14,371,2273,490,915,254,36,322,4,718,2739,2985,6508,1451,173,1366,74,3048,15605,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,9,0,0,0,0,0,9,0,0,3,0,0,0,0,3,0,0,3,0,0,0,3,6,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,3,9,6,0,3,0,6,27,0,3,3,3,9,3,60,81,36,556,91,9,83,8,44,827,740,2440,450,38,179,20,122,3989,730,1563,477,38,156,25,134,3123,623,1116,477,60,106,19,165,2566,484,819,437,68,110,24,249,2191,311,667,498,103,117,19,688,2403,2924,7164,2433,319,760,118,1462,15180,0,0,3,0,0,0,89,92,0,0,0,0,4,0,154,158
LGA18550,4,169,105,59,991,102,306,1736,114,518,494,112,2708,153,610,4709,174,615,741,114,3194,96,842,5776,252,518,675,143,3401,79,877,5945,258,519,536,159,2739,68,893,5172,186,455,540,181,3556,39,2246,7203,988,2794,3105,787,16788,614,6345,31421,0,0,0,4,15,8,33,60,0,6,16,5,52,8,19,106,4,25,24,9,88,14,24,188,6,28,36,7,71,9,30,187,8,15,22,9,46,5,28,133,0,12,9,12,14,0,19,66,0,0,0,4,3,0,27,34,18,86,107,50,289,44,180,774,0,3,28,42,240,125,354,792,10,271,294,112,819,156,177,1839,197,1239,819,226,1845,253,303,4882,268,1140,1167,318,1693,278,505,5369,315,820,945,352,1419,233,784,4868,276,614,750,296,804,158,876,3774,126,427,672,248,502,64,2994,5033,1192,4514,4675,1594,7322,1267,5993,26557,0,0,0,0,3,0,159,162,0,0,0,0,3,0,141,144
LGA18710,0,5,10,0,91,7,24,137,22,70,58,5,210,7,50,422,100,173,110,12,336,14,93,838,117,157,91,14,323,7,105,814,101,156,86,11,203,5,70,632,73,105,60,17,201,7,159,622,413,666,415,59,1391,57,552,3553,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,3,3,3,0,0,9,3,0,0,0,0,0,3,6,0,3,0,0,0,0,3,6,0,0,3,0,0,0,3,6,3,9,6,3,3,0,9,33,0,0,4,0,7,3,32,46,5,31,21,6,54,4,12,133,48,177,87,16,104,25,25,482,125,289,137,35,160,24,38,808,101,212,120,29,115,16,67,660,124,165,96,34,65,14,66,564,46,68,84,21,25,0,233,477,449,942,549,141,530,86,473,3170,0,0,0,0,0,0,22,22,0,0,0,0,0,0,14,14
LGA18750,0,8,0,0,91,10,27,136,10,49,14,3,175,10,53,314,15,65,61,9,249,5,69,473,17,46,38,8,254,4,74,441,17,41,42,11,203,4,83,401,14,20,28,9,215,6,171,463,73,229,186,44,1201,42,528,2303,0,0,0,0,0,0,4,4,0,0,3,0,0,0,0,3,0,0,3,0,0,0,5,8,0,0,0,0,4,0,3,7,0,0,0,0,3,0,0,3,0,3,3,0,3,0,0,9,0,3,0,0,0,0,3,6,0,6,9,0,10,0,15,40,0,0,0,4,12,5,28,49,0,22,15,10,59,7,12,125,12,103,53,16,120,21,23,348,33,116,77,17,116,22,59,440,15,84,59,30,114,14,60,376,27,55,82,19,68,12,85,348,5,50,58,4,21,9,204,351,92,430,344,100,510,90,471,2037,0,0,0,0,0,0,20,20,0,0,0,0,0,0,14,14
LGA19399,0,3,0,6,7,0,3,19,0,6,0,3,22,0,0,31,0,6,6,0,29,5,4,50,4,3,6,3,28,0,9,53,0,6,7,0,30,3,9,55,0,3,8,3,21,0,18,53,4,27,27,15,137,11,46,267,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,11,0,9,11,3,15,3,3,44,4,15,4,3,8,3,3,40,0,12,9,3,10,3,7,44,0,7,5,0,8,3,8,31,5,4,7,0,4,0,18,38,9,47,41,9,51,12,39,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19499,6,82,25,5,77,22,146,363,88,225,71,20,241,13,408,1066,51,112,55,8,216,10,463,915,20,74,58,11,204,6,477,850,23,70,54,13,170,0,307,637,18,35,36,6,164,6,238,503,206,598,299,66,1087,68,2112,4436,0,0,0,0,3,0,7,10,0,0,0,3,3,3,6,15,3,4,3,0,7,0,34,51,0,0,3,0,6,3,24,36,0,3,3,3,3,3,17,32,0,0,0,0,3,0,7,10,3,0,3,0,0,0,3,9,6,7,12,6,25,9,98,163,0,0,3,5,16,13,38,75,8,96,41,13,55,16,38,267,106,304,75,20,94,22,104,725,42,116,72,23,46,12,87,398,45,54,53,25,66,9,77,329,38,68,67,21,39,10,78,321,0,27,22,10,19,3,118,199,239,665,333,117,335,85,540,2314,0,0,0,0,0,0,26,26,0,0,0,0,0,3,46,49
LGA20110,0,7,13,3,70,7,19,119,7,52,23,4,155,0,36,277,23,77,57,7,250,6,49,469,39,55,63,13,344,8,57,579,33,87,109,22,265,11,90,617,30,58,88,18,262,5,168,629,132,336,353,67,1360,49,456,2753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,3,6,0,0,3,0,11,0,22,36,3,11,14,4,38,4,4,78,39,94,38,17,87,16,11,302,45,142,84,16,124,15,31,457,50,141,109,18,132,25,53,528,60,105,99,24,97,15,68,468,32,76,100,15,50,8,204,485,229,569,447,94,539,83,393,2354,0,0,0,0,0,0,10,10,0,0,0,0,0,0,9,9
LGA20260,0,0,0,3,74,3,35,115,8,59,31,6,143,3,120,370,9,45,49,11,199,3,136,452,19,56,60,12,220,3,172,542,24,47,62,12,190,6,140,481,7,28,56,3,187,6,219,506,67,235,258,47,1024,29,860,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,13,4,24,41,0,25,13,6,44,9,4,101,27,86,41,19,98,6,20,297,40,88,65,13,121,18,34,379,28,91,89,13,104,11,54,390,31,73,89,10,89,13,62,367,14,57,73,12,39,4,215,414,140,420,370,73,508,65,413,1989,0,0,0,0,3,0,6,9,0,0,0,0,0,0,11,11
LGA20570,27,244,133,34,846,75,294,1653,274,986,367,59,1644,99,398,3827,358,820,516,65,1552,56,440,3807,431,621,445,68,1621,50,491,3727,329,519,470,57,1192,24,522,3113,209,355,340,34,1296,18,1168,3420,1628,3545,2276,329,8318,373,3662,20131,0,0,0,0,0,3,5,8,0,3,0,0,14,3,4,24,3,6,3,0,24,3,9,48,0,3,7,3,15,3,5,36,0,3,3,3,3,3,5,20,0,4,3,3,0,0,3,13,0,0,0,3,3,0,5,11,3,19,16,12,59,15,36,160,0,0,13,18,137,64,183,415,41,418,214,76,601,116,119,1585,433,1497,625,124,999,167,163,4008,535,1196,684,129,832,119,243,3738,520,841,704,104,756,94,340,3359,353,639,538,86,450,61,465,2592,156,393,452,69,215,31,1607,2923,2038,4984,3230,606,3990,652,3120,18620,0,0,0,0,0,0,109,109,0,0,0,0,0,0,132,132
LGA20660,60,572,260,43,656,50,309,1950,786,2196,775,67,1540,54,527,5945,1035,1970,821,92,1828,48,514,6308,893,1460,754,110,1698,34,500,5449,790,1143,693,94,1414,31,513,4678,453,698,701,87,1927,22,1198,5086,4017,8042,4014,509,9207,272,3860,29921,0,0,0,0,6,0,4,10,0,0,3,0,4,0,5,12,3,4,3,0,15,0,3,28,0,6,0,0,4,0,5,15,3,6,4,0,3,0,6,22,0,0,0,0,0,0,3,3,0,0,4,0,0,0,6,10,6,16,14,0,32,0,32,100,3,3,15,16,102,43,190,372,87,806,341,54,440,58,136,1922,1134,3064,899,106,699,88,235,6225,1239,2495,1069,194,769,83,308,6157,996,1696,992,229,704,77,424,5118,725,1141,833,181,420,83,502,3885,279,684,598,159,292,29,1817,3858,4463,9889,4747,939,3426,461,3612,27537,0,0,5,0,0,0,57,62,0,6,3,0,0,0,91,100
LGA20740,3,20,17,3,200,11,61,315,33,162,88,10,561,21,118,993,64,147,116,21,659,16,166,1189,56,143,123,14,656,10,180,1182,82,185,187,26,617,8,215,1320,68,164,228,28,863,7,529,1887,306,821,763,105,3569,84,1353,7001,0,0,0,0,0,0,3,3,0,0,3,0,3,0,0,6,0,3,0,0,0,0,3,6,3,0,0,0,4,0,0,7,0,3,0,0,0,0,3,6,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,6,3,6,6,3,7,0,12,37,3,0,5,0,26,10,45,89,6,48,40,14,114,23,20,265,65,271,144,34,250,55,57,876,115,255,211,49,263,43,85,1021,95,217,203,47,242,35,126,965,107,240,241,50,191,26,167,1022,66,221,243,56,114,14,686,1400,457,1252,1087,250,1200,206,1186,5638,0,0,0,0,0,0,32,32,0,0,0,0,0,0,23,23
LGA20830,3,50,44,9,385,19,90,600,51,229,123,23,861,37,136,1460,69,235,162,27,967,14,190,1664,129,258,213,29,1036,17,219,1901,141,254,237,36,782,17,249,1716,91,139,213,29,719,9,515,1715,484,1165,992,161,4826,122,1565,9315,0,0,0,0,0,0,3,3,0,0,3,0,4,0,3,10,0,4,0,0,9,0,3,16,0,0,0,0,10,0,3,13,3,3,0,0,0,0,3,9,4,3,0,0,0,0,3,10,0,0,0,0,0,0,4,4,7,10,3,0,23,0,22,65,0,3,6,10,53,35,95,202,11,103,91,22,242,39,43,551,116,450,308,62,457,80,73,1546,154,435,347,64,425,70,111,1606,190,395,349,78,411,52,173,1648,157,332,326,51,262,58,218,1404,60,179,253,60,118,15,631,1316,688,1897,1680,347,1968,349,1344,8273,0,0,0,0,0,0,32,32,0,3,0,0,0,0,19,22
LGA20910,17,445,165,15,238,20,166,1066,329,1207,337,31,487,34,274,2699,1013,2228,654,54,763,21,427,5160,1160,2147,709,74,947,20,516,5573,761,1530,739,72,674,27,423,4226,559,1185,867,71,982,22,1036,4722,3839,8745,3479,324,4153,160,3093,23793,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,3,3,0,0,0,0,6,0,0,0,0,3,0,0,3,0,3,3,0,0,3,0,9,0,0,3,0,0,0,3,6,0,0,0,3,0,0,3,6,0,6,12,3,3,3,9,36,0,3,8,8,38,14,142,213,37,518,186,23,144,20,61,989,455,1592,433,50,241,30,107,2908,1232,2696,963,119,353,54,214,5631,1145,2135,1105,177,460,72,327,5421,739,1261,927,157,236,57,386,3763,351,966,909,175,283,46,1733,4463,3959,9171,4531,709,1755,293,2970,23388,0,0,0,0,0,0,79,79,0,3,0,0,3,0,79,85
LGA21010,4,11,5,3,98,9,12,142,16,45,37,5,198,9,33,343,19,60,56,4,247,4,48,438,25,72,65,13,312,3,62,552,53,72,105,16,278,11,89,624,22,62,105,25,252,3,187,656,139,322,376,66,1407,51,476,2837,0,0,0,0,3,0,0,3,0,3,0,0,3,3,0,9,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,9,0,0,3,0,0,0,3,6,0,3,6,0,16,3,6,34,0,0,3,0,27,17,25,72,0,15,14,5,64,11,8,117,31,96,58,13,131,18,24,371,32,107,80,17,120,26,41,423,67,116,106,22,162,27,59,559,56,110,106,24,115,22,66,499,23,76,110,13,43,4,255,524,209,520,477,94,662,125,478,2565,0,0,0,0,0,0,13,13,0,0,0,0,0,0,9,9
LGA21110,140,1416,472,36,472,45,417,2998,1727,4121,902,78,918,55,839,8640,2099,3722,802,76,804,39,606,8148,2522,3902,942,117,986,41,683,9193,1813,2769,1022,99,657,22,589,6971,1297,2116,1110,100,994,29,1242,6888,9601,18051,5274,516,4927,265,4803,43437,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,7,0,3,4,3,4,0,0,14,6,0,3,0,3,0,0,12,0,3,0,0,0,0,6,9,0,0,5,0,0,0,4,9,0,0,0,0,0,0,3,3,6,13,12,3,7,0,16,57,0,4,24,23,86,33,253,423,186,1806,437,59,305,39,148,2980,1844,4775,948,75,483,66,241,8432,2424,4640,1323,160,455,64,322,9388,2258,4129,1627,241,506,80,471,9312,1600,2514,1410,193,335,80,504,6636,779,1946,1515,281,345,65,1953,6884,9091,19814,7284,1032,2515,427,3892,44055,0,0,0,0,0,0,124,124,0,9,3,0,4,0,214,230
