region_id,P_NonI_35_44_PtgdDe_GdDp_GdCt,P_NonI_35_44_BDL,P_NonI_35_44_ADip_DipL,P_NonI_35_44_CL_nfd,P_NonI_35_44_Ct_III_IV,P_NonI_35_44_Ct_I_II,P_NonI_35_44_LoE_NS,P_NonI_35_44_Tot,P_NonI_45_54_PtgdDe_GdDp_GdCt,P_NonI_45_54_BDL,P_NonI_45_54_ADip_DipL,P_NonI_45_54_CL_nfd,P_NonI_45_54_Ct_III_IV,P_NonI_45_54_Ct_I_II,P_NonI_45_54_LoE_NS,P_NonI_45_54_Tot,P_NonI_55_64_PtgdDe_GdDp_GdCt,P_NonI_55_64_BDL,P_NonI_55_64_ADip_DipL,P_NonI_55_64_CL_nfd,P_NonI_55_64_Ct_III_IV,P_NonI_55_64_Ct_I_II,P_NonI_55_64_LoE_NS,P_NonI_55_64_Tot,P_NonI_65ov_PtgdDe_GdDp_GdCt,P_NonI_65ov_BDL,P_NonI_65ov_ADip_DipL,P_NonI_65ov_CL_nfd,P_NonI_65ov_Ct_III_IV,P_NonI_65ov_Ct_I_II,P_NonI_65ov_LoE_NS,P_NonI_65ov_Tot,P_NonI_Tot_PtgdDe_GdDp_GdCt,P_NonI_Tot_BDL,P_NonI_Tot_ADip_DipL,P_NonI_Tot_CL_nfd,P_NonI_Tot_Ct_III_IV,P_NonI_Tot_Ct_I_II,P_NonI_Tot_LoE_NS,P_NonI_Tot_Tot,P_IS_NS_15_19_PgdDe_GdDp_GdCt,P_IS_NS_15_19_BDL,P_IS_NS_15_19_ADip_DipL,P_IS_NS_15_19_CL_nfd,P_IS_NS_15_19_Ct_III_and_IV_L,P_IS_NS_15_19_Ct_I_II,P_IS_NS_15_19_LoE_NS,P_IS_NS_15_19_Tot,P_IS_NS_20_24_PgDe_GdDp_GdCtL,P_IS_NS_20_24_BDL,P_IS_NS_20_24_ADip_DipL,P_IS_NS_20_24_CL_nfd,P_IS_NS_20_24_Ct_III_and_IV_L,P_IS_NS_20_24_Ct_I_II,P_IS_NS_20_24_LoE_NS,P_IS_NS_20_24_Tot,P_IS_NS_25_34_PgDe_GdDp_GdCtL,P_IS_NS_25_34_BDL,P_IS_NS_25_34_ADip_DipL,P_IS_NS_25_34_CL_nfd,P_IS_NS_25_34_Ct_III_and_IV_L,P_IS_NS_25_34_Ct_I_II,P_IS_NS_25_34_LoE_NS,P_IS_NS_25_34_Tot,P_IS_NS_35_44_PgDe_GdDp_GdCtL,P_IS_NS_35_44_BDL,P_IS_NS_35_44_ADip_DipL,P_IS_NS_35_44_CL_nfd,P_IS_NS_35_44_Ct_III_and_IV_L,P_IS_NS_35_44_Ct_I_II,P_IS_NS_35_44_LoE_NS,P_IS_NS_35_44_Tot,P_IS_NS_45_54_PgDe_GdDp_GdCtL,P_IS_NS_45_54_BDL,P_IS_NS_45_54_ADip_DipL,P_IS_NS_45_54_CL_nfd,P_IS_NS_45_54_Ct_III_and_IV_L,P_IS_NS_45_54_Ct_I_II,P_IS_NS_45_54_LoE_NS,P_IS_NS_45_54_Tot,P_IS_NS_55_64_PgDe_GdDp_GdCtL,P_IS_NS_55_64_BDL,P_IS_NS_55_64_ADip_DipL,P_IS_NS_55_64_CL_nfd,P_IS_NS_55_64_Crt_III_and_IV,P_IS_NS_55_64_Ct_I_II,P_IS_NS_55_64_LoE_NS,P_IS_NS_55_64_Tot,P_IS_NS_65ov_PgdDe_GdDp_GdCt,P_IS_NS_65ov_BDL,P_IS_NS_65ov_ADip_DipL,P_IS_NS_65ov_CL_nfd,P_IS_NS_65ov_Crt_III_and_IV,P_IS_NS_65ov_Ct_I_II,P_IS_NS_65ov_LoE_NS,P_IS_NS_65ov_Tot,P_IS_NS_TotPdDe_GdDp_GdCt,P_IS_NS_Tot_BDL,P_IS_NS_Tot_ADip_DipL,P_IS_NS_Tot_CL_nfd,P_IS_NS_Tot_Ct_III_IV,P_IS_NS_Tot_Ct_I_II,P_IS_NS_Tot_LoE_NS,P_IS_NS_Tot_Tot,P_Tot_15_19_PgDe_GdDp_GdCtL,P_Tot_15_19_BDL,P_Tot_15_19_ADip_DipL,P_Tot_15_19_CL_nfd,P_Tot_15_19_Ct_III_and_IV_L,P_Tot_15_19_Ct_I_II,P_Tot_15_19_LoE_NS,P_Tot_15_19_Tot,P_Tot_20_24_PgDe_GdDp_GdCtL,P_Tot_20_24_BDL,P_Tot_20_24_ADip_DipL,P_Tot_20_24_CL_nfd,P_Tot_20_24_Ct_III_and_IV_L,P_Tot_20_24_Ct_I_II,P_Tot_20_24_LoE_NS,P_Tot_20_24_Tot,P_Tot_25_34_PgDe_GdDp_GdCtL,P_Tot_25_34_BDL,P_Tot_25_34_ADip_DipL,P_Tot_25_34_CL_nfd,P_Tot_25_34_Ct_III_and_IV_L,P_Tot_25_34_Ct_I_II,P_Tot_25_34_LoE_NS,P_Tot_25_34_Tot,P_Tot_35_44_PgDe_GdDp_GdCtL,P_Tot_35_44_BDL,P_Tot_35_44_ADip_DipL,P_Tot_35_44_CL_nfd,P_Tot_35_44_Ct_III_and_IV_L,P_Tot_35_44_Ct_I_II,P_Tot_35_44_LoE_NS,P_Tot_35_44_Tot,P_Tot_45_54_PgDe_GdDp_GdCtL,P_Tot_45_54_BDL,P_Tot_45_54_ADip_DipL,P_Tot_45_54_CL_nfd,P_Tot_45_54_Ct_III_and_IV_L,P_Tot_45_54_Ct_I_II,P_Tot_45_54_LoE_NS,P_Tot_45_54_Tot,P_Tot_55_64_PgDe_GdDp_GdCtL,P_Tot_55_64_BDL,P_Tot_55_64_ADip_DipL,P_Tot_55_64_CL_nfd,P_Tot_55_64_Ct_III_and_IV_L,P_Tot_55_64_Ct_I_II,P_Tot_55_64_LoE_NS,P_Tot_55_64_Tot,P_Tot_65ov_PtgdDe_GdDp_GdCt,P_Tot_65ov_BDL,P_Tot_65ov_ADip_DipL,P_Tot_65ov_CL_nfd,P_Tot_65ov_Ct_III_and_IV_L,P_Tot_65ov_Ct_I_II,P_Tot_65ov_LoE_NS,P_Tot_65ov_Tot,P_Tot_Tot_PgDe_GdDp_GdCtL,P_Tot_Tot_BDL,P_Tot_Tot_ADip_DipL,P_Tot_Tot_CL_nfd,P_Tot_Tot_Ct_III_and_IV_L,P_Tot_Tot_Ct_I_II,P_Tot_Tot_LoE_NS,P_Tot_Tot_Tot
LGA33800,24,119,80,19,329,16,61,648,34,99,96,27,445,14,70,785,22,109,77,14,343,8,96,669,9,43,66,9,265,7,337,736,113,516,364,88,1831,83,644,3639,0,0,0,0,5,0,20,25,0,0,0,0,0,0,22,22,0,0,4,0,0,0,29,33,0,3,3,0,0,0,39,45,0,4,0,0,0,3,49,56,0,0,3,0,9,0,41,53,0,0,0,0,6,0,92,98,0,7,10,0,20,3,292,332,0,0,0,3,39,19,75,136,3,30,12,7,147,10,41,250,21,116,37,12,282,17,72,557,24,126,87,19,345,16,114,731,37,109,96,30,461,17,131,881,25,112,80,14,359,8,143,741,9,46,66,9,271,7,437,845,119,539,378,94,1904,94,1013,4141
LGA33830,0,0,0,0,4,0,0,4,0,0,3,0,3,0,5,11,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,3,6,7,0,7,0,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,3,3,3,11,20,3,0,0,0,13,14,10,40,3,6,0,0,36,19,10,74,0,0,7,0,41,11,12,71,0,4,8,0,16,10,5,43,3,0,7,3,9,3,4,29,3,0,4,3,3,0,3,16,12,10,26,9,121,60,55,293
LGA33960,836,2367,2119,433,4930,336,1154,12175,722,1536,1915,357,4263,261,1130,10184,444,993,1203,273,2963,123,1000,6999,179,550,652,142,2228,39,2165,5955,2962,9415,8413,1880,22991,2179,7774,55614,0,0,0,0,6,7,477,490,0,0,4,0,11,3,498,516,4,10,15,3,34,5,950,1021,3,8,17,6,35,3,947,1019,0,3,12,3,20,3,781,822,8,6,0,0,27,0,532,573,0,3,5,3,21,3,675,710,15,30,53,15,154,24,4860,5151,3,9,77,75,637,407,1325,2533,48,802,549,198,2530,436,1084,5647,738,3213,1966,437,5797,661,2112,14924,848,2413,2198,456,5094,357,2180,13546,731,1556,1970,375,4359,274,1968,11233,457,1017,1220,280,3014,127,1564,7679,182,553,664,145,2253,42,2862,6701,3007,9563,8644,1966,23684,2304,13095,62263
LGA33980,112,357,268,58,979,30,143,1947,52,132,184,29,702,20,138,1257,22,69,73,34,331,5,91,625,0,16,21,5,111,0,132,285,299,1418,779,209,3735,191,738,7369,0,0,0,0,3,0,73,76,0,0,0,0,3,0,182,185,0,0,3,0,5,0,437,445,3,0,3,3,0,0,373,382,4,0,0,0,9,0,370,383,0,0,0,0,0,0,222,222,0,0,0,0,3,0,70,73,7,0,6,3,23,0,1727,1766,0,0,3,6,79,29,148,265,6,194,44,18,384,41,233,920,107,660,195,59,1203,66,559,2849,115,360,277,61,997,30,516,2356,56,132,188,29,723,20,513,1661,22,69,76,34,334,5,316,856,0,16,21,5,117,0,202,361,306,1431,804,212,3837,191,2487,9268
LGA34420,3,3,3,0,6,0,3,18,3,6,3,0,3,0,3,18,3,6,0,0,3,0,3,15,0,0,0,0,0,0,0,0,9,26,6,0,18,0,9,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,7,0,4,11,0,6,0,3,6,3,3,21,0,8,0,3,12,8,7,38,3,3,6,0,33,6,7,58,3,6,6,0,14,6,13,48,3,6,3,0,6,3,9,30,0,0,0,0,3,0,8,11,9,29,15,6,81,26,51,217
LGA34570,0,0,3,0,3,0,3,9,0,3,3,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,10,9,0,21,0,6,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,4,0,8,0,3,0,3,12,0,6,24,0,8,3,0,10,0,11,32,0,0,3,0,25,4,6,38,0,3,3,0,11,0,10,27,3,0,3,0,6,0,6,18,0,0,3,0,3,0,0,6,3,14,15,3,71,8,39,153
LGA34580,127,387,367,80,965,77,200,2203,142,334,370,74,945,48,242,2155,110,240,295,69,729,18,255,1716,61,179,176,26,509,14,701,1666,537,1776,1520,363,4481,370,1801,10848,0,0,0,0,0,0,149,149,0,5,0,0,0,0,147,152,0,0,0,3,4,0,212,219,0,0,0,0,6,0,235,241,0,4,3,3,10,0,264,284,0,0,6,0,4,0,182,192,0,0,0,0,6,0,210,216,0,9,9,6,30,0,1399,1453,0,0,9,17,142,105,286,559,6,132,76,32,385,53,239,923,91,509,236,68,842,72,399,2217,127,387,376,85,994,77,443,2489,142,347,376,80,974,48,523,2490,110,240,307,69,739,18,440,1923,61,179,176,26,515,14,914,1885,537,1794,1556,377,4591,387,3244,12486
LGA34590,1177,3836,3333,760,8336,648,1837,19927,975,2654,2944,646,7586,434,2044,17283,780,1834,2157,498,5811,244,2063,13387,287,904,1059,272,3872,93,3473,9960,4390,15532,13804,3335,38858,3509,13270,92698,0,0,4,0,16,9,893,922,0,0,7,0,22,0,879,908,8,14,15,4,43,5,1575,1664,4,16,15,4,61,4,1592,1696,0,19,23,8,40,0,1345,1435,6,4,15,9,46,0,1097,1177,3,9,11,0,58,3,1306,1390,21,62,90,25,286,21,8687,9192,3,22,166,150,1209,636,2437,4623,98,1275,1010,318,3812,623,1764,8900,1081,5077,3215,728,8663,953,3234,22951,1193,3909,3409,791,8572,670,3513,22057,995,2704,3004,669,7739,440,3441,18992,793,1857,2190,510,5912,244,3200,14706,290,916,1076,275,3943,96,4813,11409,4453,15760,14070,3441,39850,3662,22402,103638
LGA34710,17,62,69,13,104,8,15,288,14,48,47,10,96,6,23,244,10,29,28,9,65,5,23,169,4,11,14,0,30,0,80,139,59,308,215,46,492,54,178,1352,0,0,0,0,0,0,7,7,0,0,0,0,0,0,15,15,0,0,0,0,0,0,20,20,0,0,0,0,0,0,26,26,0,0,3,0,6,0,22,31,0,0,0,0,3,0,16,19,0,0,0,0,3,0,15,18,0,0,3,0,12,0,121,136,0,0,3,0,17,12,23,55,0,26,18,0,59,11,22,136,14,132,40,14,132,15,45,392,17,67,69,13,110,8,45,329,14,51,53,10,105,6,45,284,10,29,28,9,71,5,39,191,4,11,14,0,36,0,95,160,59,316,225,46,530,57,314,1547
LGA34770,411,1687,1253,253,4202,200,633,8639,514,1236,1280,246,3971,156,771,8174,281,726,747,137,2540,68,732,5231,96,339,436,85,1513,42,1730,4241,1645,6487,4745,1096,19150,1125,5036,39284,0,0,0,0,6,0,257,263,0,6,3,0,15,3,463,490,6,11,3,3,23,0,1081,1127,6,6,4,3,37,0,1037,1093,0,0,10,3,23,3,1058,1097,0,6,4,0,24,0,693,727,0,6,0,3,24,0,559,592,12,35,24,12,152,6,5148,5389,0,3,22,36,462,167,716,1406,21,500,186,112,2052,205,750,3826,334,2028,850,253,4696,342,1630,10133,422,1723,1288,270,4357,213,1723,9996,528,1253,1318,249,4081,162,1875,9466,287,742,759,137,2604,68,1460,6057,96,348,436,88,1540,42,2322,4872,1688,6597,4859,1145,19792,1199,10476,45756
LGA34800,0,15,8,9,31,0,4,67,3,13,6,0,18,3,3,46,0,0,8,0,21,0,12,41,0,0,6,0,3,0,19,28,10,64,37,13,163,12,44,343,0,0,0,0,0,0,6,6,0,0,0,0,0,0,9,9,0,0,0,0,0,0,28,28,0,0,0,0,3,0,17,20,0,0,0,0,0,0,8,8,0,0,0,0,0,0,13,13,0,0,0,0,0,0,10,10,0,0,0,0,3,0,91,94,0,0,0,0,9,3,9,21,0,7,0,4,27,0,12,50,7,29,9,0,60,6,31,142,0,15,8,9,34,0,21,87,3,13,6,0,18,3,11,54,0,0,8,0,21,0,28,57,0,0,6,0,3,0,29,38,10,64,37,13,172,12,141,449
LGA34830,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,3,0,3,0,0,10,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,3,0,10,13,3,3,0,0,6,0,4,16,0,3,0,0,8,0,0,11,0,0,4,0,4,0,0,8,0,0,0,0,4,4,0,8,0,0,0,0,3,0,0,3,3,6,4,0,28,4,20,65
LGA34860,40,190,159,31,337,26,67,850,32,112,145,39,273,9,90,700,20,86,99,23,182,8,71,489,7,36,46,14,91,0,172,366,157,809,601,146,1519,121,527,3880,0,0,0,0,3,0,76,79,0,0,0,3,0,0,57,60,0,3,0,0,3,0,137,143,0,3,3,0,6,0,150,162,0,3,3,0,3,0,139,148,0,0,0,0,3,0,85,88,0,0,0,0,3,0,87,90,0,9,6,3,21,0,731,770,0,0,0,9,58,20,141,228,4,65,17,13,207,24,89,419,54,326,135,23,420,42,202,1202,40,196,174,31,357,26,226,1050,35,118,155,39,289,9,236,881,20,91,103,23,189,8,164,598,7,36,46,14,94,0,268,465,160,832,630,152,1614,129,1326,4843
LGA35010,2547,7527,5851,1107,12000,691,2322,32045,2194,5081,5258,946,10836,524,2384,27223,1643,3458,3910,835,8125,376,2658,21005,754,2269,2624,574,6762,178,6566,19727,8622,26551,23180,4839,54779,4219,17948,140138,0,0,0,3,12,8,913,936,0,0,11,3,33,11,903,961,6,25,15,3,49,7,1739,1844,8,28,22,4,72,6,1934,2074,7,25,31,4,66,3,1689,1825,9,17,26,9,70,0,1354,1485,6,16,15,0,76,3,2017,2133,36,111,120,26,378,38,10549,11258,6,15,227,184,1681,799,2423,5335,84,1560,1266,382,4743,730,1847,10612,1410,6744,4134,859,11203,1055,3578,28983,2578,7622,5945,1139,12290,722,4342,34638,2220,5144,5347,960,11047,537,4130,29385,1661,3501,3969,850,8251,376,4055,22663,763,2292,2644,577,6858,181,8632,21947,8722,26878,23532,4951,56073,4400,29007,153563
LGA35250,4,4,6,0,0,0,0,14,5,9,6,0,9,0,0,29,3,7,3,0,8,4,0,25,0,0,0,0,3,0,3,6,15,32,19,0,27,4,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,9,12,3,3,0,3,6,0,0,15,0,9,7,3,14,9,14,56,4,4,9,6,17,0,4,44,5,9,10,4,9,0,11,48,3,7,3,5,13,4,9,44,0,0,0,0,3,0,6,9,15,32,29,21,65,13,53,228
LGA35300,78,263,181,32,711,26,107,1398,82,172,153,28,619,15,104,1173,45,90,67,19,308,13,89,631,10,27,32,8,160,0,130,367,352,1311,679,132,3107,164,643,6388,0,0,0,0,0,0,194,194,0,0,0,0,4,0,230,234,0,3,0,0,0,0,494,497,0,4,8,0,5,0,427,444,0,0,0,0,4,0,374,378,0,0,0,0,0,0,197,197,0,0,0,0,0,0,177,177,0,7,8,0,13,0,2093,2121,0,0,4,7,58,36,292,397,8,184,42,7,406,33,299,979,129,596,220,34,961,57,647,2644,84,283,203,38,767,33,582,1990,86,182,165,32,660,19,518,1662,48,99,71,24,327,13,317,899,13,30,38,11,163,0,325,580,368,1374,743,153,3342,191,2980,9151
LGA35600,16,64,44,11,111,3,30,279,7,47,49,14,80,7,30,234,8,30,29,9,68,0,41,185,3,8,14,0,42,0,92,159,52,269,173,49,470,32,236,1281,0,0,0,0,0,0,17,17,0,0,0,0,0,0,10,10,0,0,0,0,3,0,26,29,0,0,0,0,0,0,31,31,0,0,0,0,0,0,35,35,0,0,0,0,0,0,36,36,0,0,0,0,0,0,44,44,0,0,0,0,3,0,199,202,0,0,0,6,26,11,44,87,4,18,4,6,57,6,13,108,14,106,39,6,110,12,48,335,19,64,44,14,122,3,66,332,7,50,52,14,83,7,70,283,8,36,29,9,71,0,81,234,3,8,14,0,42,3,141,211,55,282,182,55,511,42,463,1590
LGA35670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,9,4,0,13,3,0,0,0,9,3,3,18,0,4,3,3,13,3,3,29,0,0,3,3,11,4,0,21,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,3,4,6,6,51,14,13,97
LGA35760,37,100,84,21,198,18,56,514,19,65,95,22,237,18,75,531,24,84,81,32,210,7,103,541,13,50,49,6,159,5,272,554,117,437,388,103,1107,122,620,2894,0,0,0,0,3,3,28,34,0,0,0,0,3,0,10,13,0,0,0,0,0,0,33,33,0,0,3,0,3,0,49,55,0,0,0,0,0,0,68,68,0,0,0,0,3,0,58,61,0,0,0,0,3,0,177,180,0,0,3,0,15,3,423,444,0,0,0,6,36,24,71,137,0,28,15,8,71,24,37,183,24,115,67,8,213,32,83,542,37,100,87,21,215,18,109,587,19,69,95,26,246,18,156,629,24,84,84,35,216,7,169,619,13,50,55,6,162,5,454,745,117,446,403,110,1159,128,1079,3442
LGA35780,3,17,11,0,11,0,0,42,3,10,4,0,12,0,0,29,3,7,3,0,9,0,12,34,3,3,0,3,3,0,0,12,15,72,24,3,55,3,19,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,17,17,0,0,0,3,16,8,29,56,3,8,3,0,20,13,20,67,3,27,10,6,69,20,34,169,3,22,30,7,52,21,35,170,3,18,19,3,60,9,26,138,9,13,9,0,23,3,16,73,3,3,5,3,6,0,9,29,24,91,76,22,246,74,169,702
LGA35790,3,6,0,0,0,0,3,12,3,7,0,0,5,0,5,20,3,5,0,0,3,3,0,14,0,3,0,0,0,0,0,3,12,44,0,0,18,3,8,85,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,3,0,0,3,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,21,0,0,0,0,4,12,20,36,0,5,0,0,12,10,18,45,3,18,0,3,36,21,15,96,3,9,16,6,27,17,26,104,3,11,6,0,38,15,25,98,3,5,5,0,16,3,11,43,0,6,0,0,3,0,6,15,12,54,27,9,136,78,121,437
LGA35800,6,15,10,6,33,0,5,75,5,18,22,3,37,3,14,102,3,0,19,8,30,0,13,73,3,6,7,0,23,0,23,62,17,74,69,17,184,9,71,441,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,10,10,0,0,0,0,0,0,7,7,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,11,11,0,0,0,0,3,0,51,54,0,0,0,0,12,3,12,27,0,7,0,0,30,3,9,49,0,28,14,0,41,6,20,109,6,15,14,6,45,0,26,112,5,21,25,6,43,3,30,133,3,0,19,8,30,4,26,90,3,6,7,0,23,0,37,76,17,77,79,20,224,19,160,596
LGA36070,0,0,3,0,3,3,0,9,0,0,6,3,0,0,0,9,4,0,0,0,5,0,6,15,0,0,0,0,0,0,0,0,4,8,9,3,8,3,6,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,12,0,3,0,0,5,3,3,14,0,5,3,0,14,6,6,34,0,0,9,3,19,7,3,41,0,0,9,3,9,8,4,33,4,0,3,0,8,0,9,24,0,0,0,0,0,0,0,0,4,8,24,9,55,27,31,158
LGA36150,0,11,15,5,12,0,8,51,3,11,11,3,21,3,8,60,0,5,6,0,11,0,10,32,0,6,6,0,10,0,12,34,3,54,44,8,99,3,41,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,20,20,0,0,0,0,3,0,0,3,0,7,3,0,17,0,4,31,0,14,3,0,32,0,7,56,0,11,15,5,15,0,8,54,3,11,11,3,21,3,17,69,0,5,9,0,11,0,14,39,0,6,6,0,10,0,22,44,3,54,47,8,109,3,72,296
LGA36250,882,2805,2322,340,4096,234,750,11429,1049,2373,2377,393,4571,190,927,11880,774,1702,1752,339,3568,129,1039,9303,417,1100,1305,278,2973,70,2664,8807,3585,10977,9799,1820,21270,1451,6661,55563,0,3,0,0,6,0,243,252,0,0,4,3,9,0,171,187,0,9,0,3,24,6,417,459,5,7,13,0,25,3,532,585,0,11,9,3,20,0,542,585,7,3,9,3,29,0,494,545,0,18,3,3,36,0,623,683,12,51,38,15,149,9,3022,3296,0,9,99,55,567,322,811,1863,45,755,526,146,1760,229,432,3893,421,2272,1447,289,3910,317,925,9581,894,2830,2359,354,4196,241,1308,12182,1058,2396,2407,400,4654,195,1486,12596,788,1714,1772,346,3626,129,1546,9921,417,1121,1317,281,3022,70,3305,9533,3623,11097,9927,1871,21735,1503,9813,59569
LGA36300,0,11,11,3,17,0,9,51,4,6,9,3,16,0,5,43,0,6,8,3,17,0,0,34,0,3,0,3,3,0,9,18,4,42,36,19,86,7,32,226,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,6,0,0,0,0,0,0,7,7,0,0,0,0,0,0,8,8,0,0,0,0,0,0,10,10,0,0,0,0,0,0,7,7,0,0,0,0,0,0,6,6,0,0,0,0,0,0,47,47,0,0,0,0,6,0,6,12,0,6,3,3,8,3,9,32,0,10,5,4,19,4,10,52,0,11,11,3,17,0,17,59,4,6,9,3,16,0,15,53,0,6,8,3,17,0,7,41,0,3,0,3,3,0,15,24,4,42,36,19,86,7,79,273
LGA36360,578,1661,1037,210,2898,160,631,7175,588,1466,1185,186,3007,135,740,7307,473,1009,865,145,2266,96,704,5558,203,580,496,107,1720,33,2306,5445,2223,7140,4513,922,14803,1149,5633,36383,0,0,0,0,6,5,403,414,0,0,0,0,12,3,425,440,6,6,0,3,15,4,792,826,0,9,4,0,26,0,808,847,7,7,3,0,32,0,936,985,0,9,3,0,20,0,705,737,0,4,10,4,18,0,1107,1143,13,35,20,7,129,12,5176,5392,0,6,17,43,394,234,914,1608,39,504,178,85,1542,238,742,3328,351,1947,764,177,3258,315,1463,8275,590,1713,1085,224,3067,183,1521,8383,606,1510,1224,193,3111,147,1748,8539,477,1027,885,145,2314,100,1453,6401,203,587,511,111,1744,33,3470,6659,2266,7294,4664,978,15430,1250,11311,43193
LGA36510,189,575,461,97,1107,65,202,2696,215,497,511,96,1206,61,254,2840,201,481,429,84,954,40,336,2525,131,395,384,75,730,24,774,2513,821,2436,2116,422,5277,352,1910,13334,0,0,0,0,4,0,82,86,0,3,0,0,3,0,53,59,0,3,0,0,3,0,96,102,0,0,6,3,7,0,177,193,3,3,3,3,11,0,155,178,0,3,0,0,3,0,166,172,0,3,3,0,10,0,189,205,3,15,12,6,41,0,918,995,0,3,15,10,119,47,235,429,9,91,66,22,382,39,120,729,76,403,259,43,830,91,247,1949,189,583,472,103,1148,65,390,2950,218,500,523,99,1232,61,422,3055,201,489,432,84,965,40,505,2716,135,398,390,75,740,24,970,2732,828,2467,2157,436,5416,367,2889,14560
LGA36580,69,196,197,50,602,46,148,1308,63,189,229,62,672,39,173,1427,79,183,197,45,586,33,219,1342,42,118,163,32,419,12,409,1195,286,929,945,249,3046,250,1168,6873,0,0,0,3,0,0,52,55,0,0,0,0,0,0,40,40,0,0,0,0,3,0,72,75,0,6,3,0,6,3,98,116,0,0,3,3,6,0,117,129,0,0,3,0,3,3,101,110,0,3,0,3,8,0,133,147,0,9,9,9,26,6,613,672,3,0,7,11,69,32,158,280,0,47,23,15,213,39,73,410,30,196,129,49,509,56,156,1125,69,206,200,50,620,49,253,1447,67,192,241,65,688,39,295,1587,79,186,204,45,599,36,327,1476,42,124,163,35,430,12,542,1348,290,951,967,270,3128,263,1804,7673
