region_id,PreSch_Indig_M,PreSch_Indig_F,PreSch_Indig_P,PreSch_NonInd_M,PreSch_NonInd_F,PreSch_NonInd_P,PreSch_Indig_st_nsM,PreSch_Indig_st_nsF,PreSch_Indig_st_nsP,PreSch_TotM,PreSch_TotF,PreSch_TotP,InfPrim_Indig_M,InfPrim_Indig_F,InfPrim_Indig_P,InfPrim_NonInd_M,InfPrim_NonInd_F,InfPrim_NonInd_P,InfPrim_Indig_st_nsM,InfPrim_Indig_st_nsF,InfPrim_Indig_st_nsP,InfPrim_TotM,InfPrim_TotF,InfPrim_TotP,Sec_Indig_M,Sec_Indig_F,Sec_Indig_P,Sec_NonInd_M,Sec_NonInd_F,Sec_NonInd_P,Sec_Indig_st_nsM,Sec_Indig_st_nsF,Sec_Indig_st_nsP,Sec_TotM,Sec_TotF,Sec_TotP,TFEI_FT_St_15_24_In_M,TFEI_FT_St_15_24_Id_F,TFEI_FT_St_15_24_Id_P,TFEI_FT_St_15_24_No_Id_M,TFEI_FT_St_15_24_No_Id_F,TFEI_FT_St_15_24_No_I_P,TFEI_FT_St_15_24_I_s_n_s_M,TFEI_FT_St_15_24_I_s_n_s_F,TFEI_FT_St_15_24_I_s_n_s_P,TFEI_FT_St_15_24_TotM,TFEI_FT_St_15_24_TotF,TFEI_FT_St_15_24_TotP,TFEI_FT_St_25over_Id_M,TFEI_FT_St_25over_Id_F,TFEI_FT_St_25over_Id_P,TFEI_FT_St_25ov_Non_Id_M,TFEI_FT_St_25ov_Non_Id_F,TFEI_FT_St_25ov_Non_Id_P,TFEI_FT_St_25ov_I_s_n_st_M,TFEI_FT_St_25ov_I_s_n_st_F,TFEI_FT_St_25ov_I_s_n_st_P,TFEI_FT_St_25ov_TotM,TFEI_FT_St_25ov_TotF,TFEI_FT_St_25ov_TotP,TFEI_PT_St_15_24_Id_M,TFEI_PT_St_15_24_Id_F,TFEI_PT_St_15_24_Id_P,TFEI_PT_St_15_24_Non_Id_M,TFEI_PT_St_15_24_No_Id_F,TFEI_PT_St_15_24_No_Id_P,TFEI_PT_St_15_24_I_s_n_s_M,TFEI_PT_St_15_24_I_s_n_s_F,TFEI_PT_St_15_24_I_s_n_s_P,TFEI_PT_St_15_24_TotM,TFEI_PT_St_15_24_TotF,TFEI_PT_St_15_24_TotP,TFEI_PT_St_25ov_Id_M,TFEI_PT_St_25ov_Id_F,TFEI_PT_St_25ov_Id_P,TFEI_PT_St_25ov_Non_Id_M,TFEI_PT_St_25ov_Non_Id_F,TFEI_PT_St_25ov_Non_Id_P,TFEI_PT_St_25ov_I_s_n_s_M,TFEI_PT_St_25ov_I_s_n_s_F,TFEI_PT_St_25ov_Id_s_n_s_P,TFEI_PT_St_25ov_TotM,TFEI_PT_St_25ov_TotF,TFEI_PT_St_25ov_TotP,TFEI_FT_PT_s_s_nt_st_Id_M,TFEI_FT_PT_s_s_nt_st_Id_F,TFEI_FT_PT_s_s_nt_st_Id_P,TFEI_FT_PT_s_s_nt_s_N_I_M,TFEI_FT_PT_s_s_n_st_N_I_F,TFEI_FT_PT_s_s_n_s_No_Id_P,TFEI_F_P_s_s_n_s_I_s_n_s_M,TFEI_F_P_s_s_n_s_I_s_n_s_F,TFEI_F_P_s_s_n_s_I_s_n_s_P,TFEI_FT_PT_s_s_nt_st_To_M,TFEI_FT_PT_s_s_nt_st_To_F,TFEI_FT_PT_s_s_nt_st_To_P,TFEI_Tot_Indig_M,TFEI_Tot_Indig_F,TFEI_Tot_Indig_P,TFEI_Tot_NonInd_M,TFEI_Tot_NonInd_F,TFEI_Tot_NonInd_P,TFEI_Tot_IndSt_nsM,TFEI_Tot_IndSt_nsF,TFEI_Tot_IndSt_nsP,TFEI_Tot_TotM,TFEI_Tot_TotF,TFEI_Tot_TotP,UT_FT_S_15_24_Ind_M,UT_FT_S_15_24_Ind_F,UT_FT_S_15_24_Ind_P,UT_FT_S_15_24_NonInd_M,UT_FT_S_15_24_NonInd_F,UT_FT_S_15_24_NonInd_P,UT_FT_S_15_24_In_st_nsM,UT_FT_S_15_24_In_st_nsF,UT_FT_S_15_24_In_st_nsP,UT_FT_S_15_24_TotM,UT_FT_S_15_24_TotF,UT_FT_S_15_24_TotP,UT_FT_S_25_over_Ind_M,UT_FT_S_25_over_Ind_F,UT_FT_S_25_over_Ind_P,UT_FT_S_25ov_NonInd_M,UT_FT_S_25ov_NonInd_F,UT_FT_S_25ov_NonInd_P,UT_FT_S_25ov_IndSt_nsM,UT_FT_S_25ov_IndSt_nsF,UT_FT_S_25ov_IndSt_nsP,UT_FT_S_25ov_TotM,UT_FT_S_25ov_TotF,UT_FT_S_25ov_TotP,UT_PT_S_15_24_Ind_M,UT_PT_S_15_24_Ind_F,UT_PT_S_15_24_Ind_P,UT_PT_S_15_24_No_Ind_M,UT_PT_S_15_24_NonInd_F,UT_PT_S_15_24_NonInd_P,UT_PT_S_15_24_In_st_nsM,UT_PT_S_15_24_In_st_nsF,UT_PT_S_15_24_In_st_nsP,UT_PT_S_15_24_TotM,UT_PT_S_15_24_TotF,UT_PT_S_15_24_TotP,UT_PT_S_25over_In_M,UT_PT_S_25over_In_F,UT_PT_S_25over_In_P,UT_PT_S_25over_Non_In_M,UT_PT_S_25over_Non_In_F,UT_PT_S_25over_Non_In_P,UT_PT_S_25ov_In_s_nsM,UT_PT_S_25ov_In_s_nsF,UT_PT_S_25ov_In_s_nsP,UT_PT_S_25over_TotM,UT_PT_S_25over_TotF,UT_PT_S_25over_TotP,UT_FT_PT_stud_st_ns_Ind_M,UT_FT_PT_stud_st_ns_Ind_F,UT_FT_PT_stud_st_ns_Ind_P,UT_FT_PT_stu_st_ns_NonInd_M,UT_FT_PT_stu_st_ns_NonInd_F,UT_FT_PT_stu_st_ns_NonInd_P,UT_FT_PT_st_st_ns_In_st_nsM,UT_FT_PT_st_st_ns_In_st_nsF,UT_FT_PT_st_st_ns_In_st_nsP,UT_FT_PT_stu_st_ns_TotM,UT_FT_PT_stu_st_ns_TotF,UT_FT_PT_stu_st_ns_TotP,UT_Tot_Indig_M,UT_Tot_Indig_F,UT_Tot_Indig_P,UT_Tot_NonInd_M,UT_Tot_NonInd_F,UT_Tot_NonInd_P,UT_Tot_IndigStat_nsM,UT_Tot_IndigStat_nsF,UT_Tot_IndigStat_nsP,UT_Tot_TotM,UT_Tot_TotF,UT_Tot_TotP,OEI_Ind_M,OEI_Ind_F,OEI_Ind_P,OEI_NonInd_M,OEI_NonInd_F,OEI_NonInd_P,OEI_IndSt_nsM,OEI_IndSt_nsF,OEI_IndSt_nsP,OEI_TotM,OEI_TotF,OEI_TotP,T_EI_ns_Ind_M,T_EI_ns_Ind_F,T_EI_ns_Ind_P,T_EI_ns_NonInd_M,T_EI_ns_NonInd_F,T_EI_ns_NonInd_P,T_EI_ns_IndSt_nsM,T_EI_ns_IndSt_nsF
LGA33200,0,0,0,8,4,12,0,0,0,8,4,12,9,12,21,89,68,157,4,0,4,102,80,182,5,6,11,27,29,56,0,0,0,32,35,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,6,3,9,0,0,0,6,3,9,0,0,0,0,11,11,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,23,0,0,0,9,14,23,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,19,0,0,0,6,13,19,0,0,0,0,8,8,0,0,0,0,8,8,0,0,0,25,19,44,67,39
LGA33220,48,32,80,478,392,870,9,9,18,535,433,968,319,287,606,3851,3586,7437,54,57,111,4224,3930,8154,168,177,345,2584,2708,5292,36,35,71,2788,2920,5708,8,9,17,128,121,249,0,3,3,136,133,269,3,8,11,44,137,181,3,0,3,50,145,195,8,8,16,170,151,321,3,0,3,181,159,340,6,12,18,210,511,721,0,4,4,216,527,743,0,3,3,4,9,13,0,3,3,4,15,19,25,40,65,556,929,1485,6,10,16,587,979,1566,0,15,15,100,274,374,0,0,0,100,289,389,5,17,22,82,271,353,0,0,0,87,288,375,0,4,4,37,107,144,0,0,0,37,111,148,6,10,16,173,468,641,0,5,5,179,483,662,0,0,0,3,8,11,0,0,0,3,8,11,11,46,57,395,1128,1523,0,5,5,406,1179,1585,8,18,26,192,325,517,5,3,8,205,346,551,232,128,360,1850,1734,3584,1660,1401
LGA33360,18,25,43,276,246,522,3,0,3,297,271,568,165,145,310,2740,2545,5285,37,39,76,2942,2729,5671,94,107,201,1592,1570,3162,19,16,35,1705,1693,3398,0,0,0,31,29,60,3,0,3,34,29,63,0,5,5,11,37,48,0,0,0,11,42,53,9,5,14,162,170,332,0,3,3,171,178,349,4,8,12,150,380,530,0,3,3,154,391,545,0,0,0,8,4,12,0,0,0,8,4,12,13,18,31,362,620,982,3,6,9,378,644,1022,0,6,6,75,135,210,0,0,0,75,141,216,0,4,4,31,86,117,0,0,0,31,90,121,0,0,0,59,95,154,0,0,0,59,95,154,0,14,14,193,298,491,0,3,3,193,315,508,0,0,0,4,3,7,0,0,0,4,3,7,0,24,24,362,617,979,0,3,3,362,644,1006,4,9,13,118,188,306,0,3,3,122,200,322,65,62,127,705,704,1409,1961,1427
LGA33430,72,67,139,3239,2944,6183,40,26,66,3351,3037,6388,485,478,963,19774,18635,38409,235,200,435,20494,19313,39807,294,315,609,13868,13337,27205,146,152,298,14308,13804,28112,28,27,55,838,992,1830,11,7,18,877,1026,1903,11,19,30,535,1093,1628,4,17,21,550,1129,1679,25,19,44,1171,835,2006,4,3,7,1200,857,2057,19,32,51,1363,2469,3832,10,22,32,1392,2523,3915,0,3,3,49,44,93,0,5,5,49,52,101,83,100,183,3956,5433,9389,29,54,83,4068,5587,9655,40,87,127,4633,6441,11074,29,23,52,4702,6551,11253,18,38,56,1766,2520,4286,16,13,29,1800,2571,4371,6,14,20,511,736,1247,0,4,4,517,754,1271,16,31,47,1414,2679,4093,7,11,18,1437,2721,4158,0,0,0,49,68,117,0,5,5,49,73,122,80,170,250,8373,12444,20817,52,56,108,8505,12670,21175,20,38,58,1355,2276,3631,15,19,34,1390,2333,3723,158,151,309,6084,6903,12987,13597,12231
LGA33610,6,8,14,59,54,113,3,5,8,68,67,135,47,45,92,528,485,1013,15,6,21,590,536,1126,16,18,34,250,243,493,5,3,8,271,264,535,0,4,4,7,5,12,0,0,0,7,9,16,0,4,4,3,5,8,0,0,0,3,9,12,3,0,3,20,29,49,0,0,0,23,29,52,0,4,4,20,70,90,0,0,0,20,74,94,0,0,0,0,3,3,0,0,0,0,3,3,3,12,15,50,112,162,0,0,0,53,124,177,0,0,0,8,14,22,0,0,0,8,14,22,0,0,0,0,13,13,0,0,0,0,13,13,0,0,0,0,14,14,0,0,0,0,14,14,0,5,5,18,48,66,0,0,0,18,53,71,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,26,89,115,0,0,0,26,94,120,0,0,0,24,21,45,0,0,0,24,21,45,20,22,42,152,171,323,296,283
LGA33620,12,7,19,199,195,394,0,4,4,211,206,417,127,108,235,1959,1914,3873,23,22,45,2109,2044,4153,83,60,143,1378,1317,2695,26,12,38,1487,1389,2876,6,3,9,37,53,90,0,0,0,43,56,99,0,3,3,27,92,119,0,0,0,27,95,122,4,3,7,116,97,213,0,4,4,120,104,224,3,9,12,90,266,356,0,3,3,93,278,371,0,0,0,0,3,3,0,3,3,0,6,6,13,18,31,270,511,781,0,10,10,283,539,822,0,3,3,31,85,116,0,0,0,31,88,119,0,3,3,16,70,86,0,0,0,16,73,89,0,0,0,21,34,55,0,0,0,21,34,55,0,0,0,60,180,240,0,0,0,60,180,240,0,0,0,3,0,3,0,0,0,3,0,3,0,6,6,131,369,500,0,0,0,131,375,506,3,3,6,82,164,246,3,0,3,88,167,255,47,48,95,795,869,1664,896,825
LGA33800,5,3,8,40,38,78,0,0,0,45,41,86,54,40,94,411,437,848,12,11,23,477,488,965,43,32,75,364,323,687,6,6,12,413,361,774,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,3,3,0,9,9,0,3,3,30,18,48,0,0,0,30,21,51,3,0,3,14,61,75,0,0,0,17,61,78,0,0,0,4,0,4,0,0,0,4,0,4,3,6,9,48,82,130,0,3,3,51,91,142,0,0,0,15,31,46,0,0,0,15,31,46,0,5,5,4,11,15,0,0,0,4,16,20,0,0,0,8,5,13,0,0,0,8,5,13,0,0,0,20,27,47,0,0,0,20,27,47,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,47,74,121,0,0,0,47,79,126,0,0,0,8,10,18,0,0,0,8,10,18,32,28,60,160,177,337,187,139
LGA33830,12,8,20,0,0,0,0,0,0,12,8,20,68,73,141,0,0,0,0,0,0,68,73,141,25,37,62,0,0,0,0,0,0,25,37,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,3,4,7,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,3,3,0,0,0,3,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,7,0,7,0,0,0,0,0,0,7,0,7,11,15,26,0,0,0,12,0
LGA33960,67,63,130,1089,1005,2094,6,14,20,1162,1082,2244,548,544,1092,7813,7286,15099,116,105,221,8477,7935,16412,328,335,663,5044,4789,9833,77,49,126,5449,5173,10622,14,17,31,226,324,550,5,4,9,245,345,590,3,17,20,125,224,349,3,5,8,131,246,377,20,15,35,429,396,825,3,0,3,452,411,863,15,27,42,516,952,1468,5,12,17,536,991,1527,0,0,0,9,16,25,3,0,3,12,16,28,52,76,128,1305,1912,3217,19,21,40,1376,2009,3385,16,24,40,812,1259,2071,6,7,13,834,1290,2124,5,25,30,297,504,801,0,0,0,302,529,831,0,5,5,147,231,378,0,0,0,147,236,383,10,13,23,480,931,1411,3,6,9,493,950,1443,0,0,0,7,10,17,0,0,0,7,10,17,31,67,98,1743,2935,4678,9,13,22,1783,3015,4798,12,31,43,357,610,967,3,10,13,372,651,1023,349,246,595,2806,2554,5360,3245,2740
LGA33980,10,7,17,143,121,264,3,3,6,156,131,287,53,46,99,1208,1133,2341,19,13,32,1280,1192,2472,22,20,42,517,467,984,11,8,19,550,495,1045,0,3,3,9,3,12,0,0,0,9,6,15,0,0,0,6,4,10,0,0,0,6,4,10,0,3,3,44,45,89,0,4,4,44,52,96,0,5,5,52,121,173,0,0,0,52,126,178,3,0,3,3,3,6,0,0,0,6,3,9,3,11,14,114,176,290,0,4,4,117,191,308,3,3,6,10,19,29,0,0,0,13,22,35,0,0,0,17,20,37,0,0,0,17,20,37,0,0,0,21,30,51,0,0,0,21,30,51,3,3,6,123,143,266,0,0,0,126,146,272,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,171,212,383,0,0,0,177,218,395,0,0,0,33,79,112,3,0,3,36,79,115,11,5,16,266,255,521,1407,527
LGA34420,14,16,30,0,0,0,0,0,0,14,16,30,54,75,129,3,3,6,0,0,0,57,78,135,30,11,41,0,0,0,0,0,0,30,11,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,3,0,3,0,0,0,0,0,0,3,0,3,7,7,14,0,0,0,3,0
LGA34570,9,9,18,0,0,0,0,0,0,9,9,18,21,32,53,0,0,0,0,0,0,21,32,53,10,20,30,0,0,0,0,0,0,10,20,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,10,9,19,0,0,0,3,3
LGA34580,18,13,31,168,164,332,4,3,7,190,180,370,107,116,223,1619,1463,3082,25,22,47,1751,1601,3352,47,47,94,1058,1076,2134,12,9,21,1117,1132,2249,4,0,4,25,30,55,0,0,0,29,30,59,0,3,3,17,30,47,3,0,3,20,33,53,0,3,3,77,79,156,0,3,3,77,85,162,0,11,11,65,153,218,0,0,0,65,164,229,0,0,0,4,5,9,0,0,0,4,5,9,4,17,21,188,297,485,3,3,6,195,317,512,5,11,16,182,559,741,0,3,3,187,573,760,0,3,3,99,155,254,3,0,3,102,158,260,0,3,3,12,47,59,0,0,0,12,50,62,3,3,6,47,154,201,0,0,0,50,157,207,0,0,0,3,3,6,0,0,0,3,3,6,8,20,28,343,918,1261,3,3,6,354,941,1295,3,3,6,65,110,175,3,3,6,71,116,187,26,27,53,573,555,1128,914,787
LGA34590,99,80,179,1804,1679,3483,39,26,65,1942,1785,3727,690,627,1317,12837,12104,24941,211,216,427,13738,12947,26685,394,428,822,8928,8575,17503,147,150,297,9469,9153,18622,15,22,37,513,659,1172,10,8,18,538,689,1227,0,18,18,307,571,878,4,10,14,311,599,910,18,24,42,689,545,1234,6,7,13,713,576,1289,20,28,48,763,1388,2151,3,10,13,786,1426,2212,3,3,6,39,37,76,3,3,6,45,43,88,56,95,151,2311,3200,5511,26,38,64,2393,3333,5726,12,47,59,1325,2056,3381,9,21,30,1346,2124,3470,12,24,36,428,742,1170,0,4,4,440,770,1210,0,6,6,198,334,532,0,7,7,198,347,545,13,33,46,644,1205,1849,3,4,7,660,1242,1902,0,0,0,13,20,33,4,3,7,17,23,40,37,110,147,2608,4357,6965,16,39,55,2661,4506,7167,32,33,65,663,1111,1774,9,13,22,704,1157,1861,271,289,560,4422,4584,9006,5586,5020
LGA34710,3,3,6,24,14,38,0,0,0,27,17,44,26,29,55,192,213,405,4,0,4,222,242,464,5,17,22,93,71,164,0,0,0,98,88,186,0,0,0,6,10,16,0,0,0,6,10,16,0,3,3,4,0,4,0,0,0,4,3,7,0,0,0,8,10,18,0,0,0,8,10,18,0,3,3,7,22,29,0,0,0,7,25,32,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,25,42,67,0,0,0,25,48,73,0,0,0,3,6,9,0,0,0,3,6,9,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,9,21,30,0,0,0,9,21,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,37,49,0,0,0,12,37,49,0,0,0,7,10,17,0,0,0,7,10,17,9,13,22,59,71,130,87,76
LGA34770,36,45,81,524,495,1019,14,6,20,574,546,1120,422,411,833,4954,4581,9535,65,58,123,5441,5050,10491,214,237,451,3215,3113,6328,47,39,86,3476,3389,6865,0,6,6,83,76,159,0,0,0,83,82,165,3,0,3,37,78,115,3,0,3,43,78,121,11,9,20,322,269,591,4,4,8,337,282,619,14,19,33,288,646,934,3,3,6,305,668,973,0,3,3,11,3,14,0,0,0,11,6,17,28,37,65,741,1072,1813,10,7,17,779,1116,1895,4,5,9,154,356,510,0,4,4,158,365,523,3,6,9,37,167,204,0,3,3,40,176,216,3,8,11,98,197,295,0,0,0,101,205,306,7,16,23,328,545,873,0,0,0,335,561,896,0,0,0,8,7,15,0,0,0,8,7,15,17,35,52,625,1272,1897,0,7,7,642,1314,1956,9,16,25,175,288,463,0,0,0,184,304,488,145,162,307,1476,1463,2939,3856,1713
LGA34800,0,0,0,3,3,6,0,0,0,3,3,6,0,3,3,30,33,63,0,0,0,30,36,66,0,0,0,4,9,13,0,0,0,4,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,7,4,11,0,0,0,7,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,15,0,0,0,11,4,15,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,6,3,9,0,3,3,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,15,0,3,3,6,12,18,0,0,0,0,7,7,0,0,0,0,7,7,4,0,4,11,8,19,71,23
LGA34830,0,0,0,0,0,0,0,0,0,0,0,0,9,20,29,3,0,3,0,0,0,12,20,32,10,0,10,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,4,0,4,0,0,0,0,0,0,4,0,4,0,3,3,0,0,0,0,0
LGA34860,5,5,10,62,64,126,0,0,0,67,69,136,66,50,116,553,465,1018,19,4,23,638,519,1157,46,57,103,278,262,540,8,5,13,332,324,656,0,3,3,11,4,15,0,0,0,11,7,18,0,0,0,0,12,12,0,0,0,0,12,12,0,0,0,37,32,69,0,0,0,37,32,69,4,6,10,31,65,96,0,0,0,35,71,106,0,0,0,3,0,3,0,0,0,3,0,3,4,9,13,82,113,195,0,0,0,86,122,208,3,0,3,7,8,15,0,0,0,10,8,18,0,3,3,4,10,14,3,0,3,7,13,20,0,0,0,10,13,23,0,0,0,10,13,23,0,3,3,18,63,81,0,0,0,18,66,84,0,0,0,0,3,3,0,0,0,0,3,3,3,6,9,39,97,136,3,0,3,45,103,148,3,3,6,8,30,38,0,0,0,11,33,44,41,40,81,169,161,330,526,407
LGA35010,70,82,152,2368,2238,4606,25,25,50,2463,2345,4808,734,672,1406,17843,16904,34747,215,177,392,18792,17753,36545,447,455,902,11641,11540,23181,113,121,234,12201,12116,24317,21,26,47,559,614,1173,6,5,11,586,645,1231,5,40,45,206,530,736,4,3,7,215,573,788,31,20,51,981,732,1713,4,3,7,1016,755,1771,16,39,55,979,1837,2816,4,7,11,999,1883,2882,5,0,5,40,28,68,0,0,0,45,28,73,78,125,203,2765,3741,6506,18,18,36,2861,3884,6745,20,51,71,1825,2895,4720,14,15,29,1859,2961,4820,11,26,37,388,986,1374,3,7,10,402,1019,1421,7,7,14,285,474,759,0,5,5,292,486,778,10,22,32,1037,1975,3012,6,5,11,1053,2002,3055,0,3,3,15,28,43,0,0,0,15,31,46,48,109,157,3550,6358,9908,23,32,55,3621,6499,10120,30,55,85,940,1604,2544,13,13,26,983,1672,2655,355,263,618,5026,5077,10103,6684,5772
LGA35250,3,5,8,0,0,0,0,0,0,3,5,8,97,83,180,3,0,3,0,0,0,100,83,183,28,32,60,0,0,0,0,0,0,28,32,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,9,0,0,0,0,12,12,3,4,7,3,0,3,0,0,0,6,4,10,29,30,59,3,0,3,3,0
LGA35300,28,33,61,91,82,173,3,3,6,122,118,240,229,238,467,712,641,1353,23,22,45,964,901,1865,130,125,255,432,378,810,0,9,9,562,512,1074,3,0,3,5,6,11,0,0,0,8,6,14,0,0,0,9,7,16,0,0,0,9,7,16,4,9,13,63,45,108,0,0,0,67,54,121,12,14,26,79,128,207,3,0,3,94,142,236,0,0,0,3,0,3,0,0,0,3,0,3,19,23,42,159,186,345,3,0,3,181,209,390,0,5,5,15,22,37,0,0,0,15,27,42,0,5,5,12,27,39,0,0,0,12,32,44,0,0,0,5,32,37,0,0,0,5,32,37,0,16,16,77,108,185,0,0,0,77,124,201,0,0,0,0,3,3,0,0,0,0,3,3,0,26,26,109,192,301,0,0,0,109,218,327,6,6,12,25,61,86,0,0,0,31,67,98,157,152,309,248,183,431,1473,1094
LGA35600,0,5,5,15,16,31,0,0,0,15,21,36,42,46,88,191,143,334,4,7,11,237,196,433,24,23,47,90,86,176,0,0,0,114,109,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,3,0,3,11,6,17,0,0,0,14,6,20,4,0,4,25,36,61,0,0,0,29,36,65,0,0,0,0,4,4,0,0,0,0,4,4,7,0,7,36,49,85,0,0,0,43,49,92,0,0,0,7,3,10,0,0,0,7,3,10,0,3,3,0,4,4,0,0,0,0,7,7,0,0,0,3,3,6,0,0,0,3,3,6,0,3,3,8,29,37,0,0,0,8,32,40,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,18,39,57,0,0,0,18,45,63,0,0,0,8,3,11,0,0,0,8,3,11,22,28,50,63,79,142,145,100
LGA35670,27,22,49,0,0,0,0,0,0,27,22,49,61,50,111,3,0,3,0,0,0,64,50,114,35,41,76,0,3,3,0,0,0,35,44,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,3,3,6,0,0,0,0,0,0,3,3,6,6,9,15,0,0,0,0,0
LGA35760,3,7,10,39,39,78,0,0,0,42,46,88,44,60,104,396,411,807,6,8,14,446,479,925,24,33,57,214,242,456,5,7,12,243,282,525,0,0,0,7,7,14,0,0,0,7,7,14,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,14,14,28,0,0,0,14,14,28,0,4,4,12,39,51,0,0,0,12,43,55,0,0,0,0,3,3,0,0,0,0,3,3,0,4,4,33,68,101,0,0,0,33,72,105,0,0,0,3,14,17,0,0,0,3,14,17,0,0,0,5,13,18,0,0,0,5,13,18,0,0,0,6,4,10,0,0,0,6,4,10,0,0,0,10,25,35,0,0,0,10,25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,56,80,0,0,0,24,56,80,3,3,6,9,23,32,0,0,0,12,26,38,30,9,39,196,194,390,257,226
