region_id,C06_DS_ns_NPUR_5,C06_DS_ns_NPUR_6more,C06_Dwg_st_NS_T,C06_Tot_NPUR_1,C06_Tot_NPUR_2,C06_Tot_NPUR_3,C06_Tot_NPUR_4,C06_Tot_NPUR_5,C06_Tot_NPUR_6more,C06_T_T,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_S_r_t_h_t_1_s_NPUR_1,C11_S_r_t_h_t_1_s_NPUR_2,C11_S_r_t_h_t_1_s_NPUR_3,C11_S_r_t_h_t_1_s_NPUR_4,C11_S_r_t_h_t_1_s_NPUR_5,C11_S_r_t_h_t_1_s_NPUR_6mo,C11_SDRTHTS_To,C11_S_r_t_h_t_2mor_s_NPUR_1,C11_S_r_t_h_t_2mor_s_NPUR_2,C11_S_r_t_h_t_2mor_s_NPUR_3,C11_S_r_t_h_t_2mor_s_NPUR_4,C11_S_r_t_h_t_2mor_s_NPUR_5,C11_SDRTHT2S_NPUR_6mo,C11_SDRTHT2S_To,C11_Sd_r_t_h_t_To_NPUR_1,C11_Sd_r_t_h_t_To_NPUR_2,C11_Sd_r_t_h_t_To_NPUR_3,C11_Sd_r_t_h_t_To_NPUR_4,C11_Sd_r_t_h_t_To_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_Sd_r_t_h_t_To_Tot,C11_Fl_u_a_1_2SB_NPUR_1,C11_Fl_u_a_1_2SB_NPUR_2,C11_Fl_u_a_1_2SB_NPUR_3,C11_Fl_u_a_1_2SB_NPUR_4,C11_Fl_u_a_1_2SB_NPUR_5,C11_F_u_a_1_2SB_NPUR_6mor,C11_FUA_1_2SB_Tot,C11_F_u_a_I_a_3SB_NPUR_1,C11_F_u_a_I_a_3SB_NPUR_2,C11_F_u_a_I_a_3SB_NPUR_3,C11_F_u_a_I_a_3SB_NPUR_4,C11_F_u_a_I_a_3SB_NPUR_5,C11_F_u_a_I_a_3SB_NPUR_6m,C11_FUA_In_a_3_st_b_To,C11_F_u_a_4mor_s_b_NPUR_1,C11_F_u_a_4mor_s_b_NPUR_2,C11_F_u_a_4mor_s_b_NPUR_3,C11_F_u_a_4mor_s_b_NPUR_4,C11_F_u_a_4mor_s_b_NPUR_5,C11_F_u_a_4m_s_b_NPUR_6mor,C11_FUA_4mor_st_bl_Tot,C11_FUA_AH_NPUR_1,C11_FUA_AH_NPUR_2,C11_FUA_AH_NPUR_3,C11_FUA_AH_NPUR_4,C11_FUA_AH_NPUR_5,C11_FUA_AH_NPUR_6mo,C11_FUA_AH_Tot,C11_FUA_To_NPUR_1,C11_FUA_To_NPUR_2,C11_FUA_To_NPUR_3,C11_FUA_To_NPUR_4,C11_FUA_To_NPUR_5,C11_FUA_To_NPUR_6mo,C11_FUA_To_To,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mo,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mo,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_TO,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_T_T,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_T,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_T_T
LGA22490,0,0,0,887,1920,902,1032,548,221,5510,1043,2207,941,1178,593,262,6224,8,6,0,0,0,3,17,0,0,0,0,0,0,0,8,6,0,0,0,3,17,10,8,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,10,8,5,0,0,0,23,8,3,0,3,3,0,17,4,0,0,3,0,0,7,5,4,0,0,0,0,9,17,7,0,6,3,0,33,0,0,0,3,0,0,3,1078,2228,946,1187,596,265,6300
LGA22620,0,0,15,9196,12252,5319,4956,2310,966,34999,7956,12415,5505,5011,2339,1027,34253,716,385,114,33,11,0,1259,54,65,43,19,9,4,194,770,450,157,52,20,4,1453,1367,606,144,37,15,8,2177,3,3,0,0,0,0,6,3,0,0,0,0,0,3,10,5,3,0,0,0,18,1383,614,147,37,15,8,2204,162,47,3,3,0,0,215,9,4,0,0,0,0,13,25,22,11,11,5,0,74,196,73,14,14,5,0,302,0,5,0,3,0,0,8,10305,13557,5823,5117,2379,1039,38220
LGA22670,0,0,0,10110,12342,7522,6886,3415,2447,42722,5088,8671,5955,5806,3212,2602,31334,865,904,510,411,142,91,2923,176,279,188,157,79,39,918,1041,1183,698,568,221,130,3841,3098,2535,1470,929,367,176,8575,170,92,58,24,9,0,353,282,171,100,55,28,13,649,43,17,19,8,0,3,90,3593,2815,1647,1016,404,192,9667,422,127,17,3,5,0,574,3,3,0,0,0,0,6,18,13,10,7,0,3,51,443,143,27,10,5,3,631,6,10,3,0,0,0,19,10171,12822,8330,7400,3842,2927,45492
LGA22750,3,0,14,19797,26080,11186,11127,4660,1743,74593,15054,24491,11350,11290,4738,1829,68752,1989,911,194,79,19,12,3204,282,372,119,64,26,8,871,2271,1283,313,143,45,20,4075,4311,2026,394,149,34,4,6918,52,38,5,0,0,0,95,37,34,7,0,3,0,81,31,17,4,4,3,0,59,4431,2115,410,153,40,4,7153,282,128,17,6,0,0,433,5,0,3,0,0,0,8,21,32,18,11,3,3,88,308,160,38,17,3,3,529,6,9,5,0,0,0,20,22070,28058,12116,11603,4826,1856,80529
LGA22830,0,0,0,4930,6952,3106,3118,1561,690,20357,3949,6624,3023,3055,1436,802,18889,347,204,58,36,12,3,660,20,28,7,8,3,0,66,367,232,65,44,15,3,726,1141,428,133,52,15,10,1779,4,0,0,0,0,0,4,4,0,0,0,0,0,4,7,0,0,0,0,0,7,1156,428,133,52,15,10,1794,222,100,15,4,5,4,350,0,0,3,0,0,0,3,8,10,3,3,3,3,30,230,110,21,7,8,7,383,7,5,3,0,3,0,18,5709,7399,3245,3158,1477,822,21810
LGA22910,0,0,0,1578,2047,706,615,307,136,5389,1605,2165,695,620,277,117,5479,53,24,4,3,0,0,84,0,5,0,0,0,0,5,53,29,4,3,0,0,89,95,28,3,3,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,28,3,3,0,0,129,30,12,0,0,3,0,45,3,0,0,0,0,3,6,6,7,3,3,0,0,19,39,19,3,3,3,3,70,0,0,0,0,0,0,0,1792,2241,705,629,280,120,5767
LGA22980,0,0,0,801,926,270,282,149,54,2482,650,845,275,273,122,51,2216,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,75,16,0,3,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,16,0,3,0,0,94,12,5,0,0,0,0,17,0,0,0,0,0,0,0,6,5,0,0,0,0,11,18,10,0,0,0,0,28,0,0,0,0,0,0,0,743,871,275,276,125,51,2341
LGA23110,0,0,6,7727,9724,5099,4884,1899,850,30183,4816,7648,4269,4503,1725,813,23774,798,666,223,152,39,12,1890,371,771,364,348,103,30,1987,1169,1437,587,500,142,42,3877,1578,870,257,125,32,16,2878,112,71,26,10,4,0,223,100,29,14,10,5,3,161,11,0,5,0,0,0,16,1801,970,302,145,41,19,3278,75,27,3,0,0,0,105,0,0,0,0,0,0,0,33,31,18,11,5,0,98,108,58,21,11,5,0,203,5,4,0,0,0,0,9,7899,10117,5179,5159,1913,874,31141
LGA23190,0,0,4,1981,2643,942,995,438,162,7161,1625,2540,962,940,457,157,6681,245,98,15,12,0,0,370,8,8,3,0,0,3,22,253,106,18,12,0,3,392,364,119,21,5,4,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,368,119,21,5,4,0,517,22,7,3,0,0,0,32,0,4,0,3,0,0,7,0,0,0,3,0,3,6,22,11,3,6,0,3,45,0,0,0,0,0,0,0,2268,2776,1004,963,461,163,7635
LGA23270,3,0,9,7065,12201,8474,10007,5061,2871,45679,6397,12153,8724,9980,4956,3217,45427,668,747,505,522,300,160,2902,265,355,288,271,176,142,1497,933,1102,793,793,476,302,4399,917,605,244,139,54,26,1985,22,18,7,8,5,5,65,26,21,11,17,0,0,75,5,8,3,0,0,0,16,970,652,265,164,59,31,2141,170,26,3,3,0,0,202,0,3,0,0,0,0,3,18,9,4,6,3,5,45,188,38,7,9,3,5,250,8,10,0,5,5,0,28,8496,13955,9789,10951,5499,3555,52245
LGA23350,0,0,0,1264,1900,789,838,372,162,5325,1150,2060,745,782,350,149,5236,77,41,10,5,0,0,133,0,4,0,0,0,0,4,77,45,10,5,0,0,137,111,33,8,4,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,33,8,4,0,0,156,26,7,3,3,0,0,39,8,0,0,0,0,0,8,13,13,7,3,0,0,36,47,20,10,6,0,0,83,0,0,0,0,0,0,0,1385,2158,773,797,350,149,5612
LGA23430,0,0,9,13635,16337,8120,8396,3159,1066,50713,6345,10966,6613,7920,3012,1025,35881,2587,2174,748,502,111,32,6154,690,1112,531,402,123,40,2898,3277,3286,1279,904,234,72,9052,3712,2490,788,362,93,32,7477,109,92,22,8,0,0,231,168,103,35,21,3,3,333,22,6,0,4,3,3,38,4011,2691,845,395,99,38,8079,227,41,12,0,3,0,283,0,0,5,0,0,0,5,51,37,24,8,8,4,132,278,78,41,8,11,4,420,3,7,0,0,0,0,10,13914,17028,8778,9227,3356,1139,53442
LGA23670,0,0,3,9383,15099,8817,10575,4510,1640,50024,6908,13812,8816,10089,4181,1590,45396,1791,1225,286,164,44,10,3520,219,329,190,126,26,4,894,2010,1554,476,290,70,14,4414,813,570,203,88,28,3,1705,32,39,12,4,0,3,90,104,78,16,13,4,0,215,29,8,3,0,3,0,43,978,695,234,105,35,6,2053,118,28,3,0,0,0,149,0,0,0,0,0,0,0,4,8,10,9,0,3,34,122,36,13,9,0,3,183,3,4,0,3,0,0,10,10021,16101,9539,10496,4286,1613,52056
LGA23810,0,0,6,7293,9105,3828,3735,1675,645,26281,5678,8865,3880,3539,1504,695,24161,469,263,79,75,26,3,915,18,15,11,5,6,3,58,487,278,90,80,32,6,973,1762,582,112,43,8,3,2510,10,4,0,0,0,0,14,0,0,0,0,0,0,0,7,6,0,0,0,0,13,1779,592,112,43,8,3,2537,148,72,3,3,3,0,229,7,6,3,0,3,3,22,5,7,3,0,0,0,15,160,85,9,3,6,3,266,0,3,3,3,0,0,9,8104,9823,4094,3668,1550,707,27946
LGA23940,0,0,0,951,1175,390,320,187,91,3114,878,1169,317,284,164,73,2885,7,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,7,40,9,3,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,3,0,0,0,52,31,9,3,0,0,0,43,12,3,0,0,0,0,15,14,12,0,3,0,4,33,57,24,3,3,0,4,91,0,0,0,0,0,0,0,982,1202,323,287,164,77,3035
LGA24130,0,0,3,2494,4358,2124,2499,1177,441,13093,2491,4766,2209,2661,1243,466,13836,81,48,14,4,3,0,150,11,12,5,3,3,0,34,92,60,19,7,6,0,184,273,101,23,9,3,0,409,0,3,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,6,279,104,23,9,3,0,418,22,7,0,0,0,0,29,4,3,0,3,0,0,10,8,13,12,3,3,0,39,34,23,12,6,3,0,78,3,0,0,0,0,3,6,2899,4953,2263,2683,1255,469,14522
LGA24210,0,0,17,6326,12193,6769,7692,3292,1171,37443,4443,10354,5977,7013,3047,1049,31883,947,793,283,150,42,12,2227,434,765,449,407,110,44,2209,1381,1558,732,557,152,56,4436,646,535,259,147,46,19,1652,115,86,28,9,0,3,241,155,115,42,21,7,3,343,10,12,0,3,0,0,25,926,748,329,180,53,25,2261,10,3,0,3,0,0,16,0,0,0,0,0,0,0,12,7,4,3,0,0,26,22,10,4,6,0,0,42,0,3,0,0,0,0,3,6772,12673,7042,7756,3252,1130,38625
LGA24250,0,0,0,783,1092,342,303,132,50,2702,738,1137,321,315,145,63,2719,110,53,10,5,3,0,181,0,3,0,3,0,0,6,110,56,10,8,3,0,187,32,12,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,12,0,0,0,0,44,11,5,0,0,0,0,16,0,3,0,0,3,0,6,5,0,0,4,0,0,9,16,8,0,4,3,0,31,0,0,0,0,0,3,3,896,1213,331,327,151,66,2984
LGA24330,0,0,0,7180,8020,3963,3141,1174,717,24195,3531,5128,3170,2920,1094,647,16490,579,479,259,133,66,40,1556,438,883,498,362,101,53,2335,1017,1362,757,495,167,93,3891,1738,1293,526,280,93,49,3979,464,344,122,50,17,5,1002,403,350,116,26,13,7,915,13,4,8,3,0,0,28,2618,1991,772,359,123,61,5924,4,5,0,0,0,0,9,0,0,0,0,0,0,0,25,29,22,16,0,6,98,29,34,22,16,0,6,107,15,12,6,3,0,0,36,7210,8527,4727,3793,1384,807,26448
LGA24410,0,3,3,9010,11877,5727,6185,2728,890,36417,5322,9533,5268,6018,2609,938,29688,3112,2067,620,276,74,32,6181,172,248,123,84,22,8,657,3284,2315,743,360,96,40,6838,733,453,178,84,26,3,1477,89,99,31,4,0,0,223,36,18,15,3,0,0,72,10,6,3,7,4,0,30,868,576,227,98,30,3,1802,6,3,0,0,0,0,9,0,0,0,0,0,0,0,12,12,8,3,3,3,41,18,15,8,3,3,3,50,0,3,0,3,0,3,9,9492,12442,6246,6482,2738,987,38387
LGA24600,0,0,0,12063,12965,3807,1875,555,251,31516,420,723,396,301,140,45,2025,679,856,381,226,55,10,2207,971,1663,899,660,192,73,4458,1650,2519,1280,886,247,83,6665,963,1102,318,120,21,7,2531,2099,2012,570,175,32,22,4910,10008,9812,2644,876,220,140,23700,7,9,4,0,0,0,20,13077,12935,3536,1171,273,169,31161,6,0,0,0,0,0,6,0,0,0,0,0,0,0,30,32,7,10,4,3,86,36,32,7,10,4,3,92,8,11,4,10,0,0,33,15191,16220,5223,2378,664,300,39976
LGA24650,0,0,4,3905,7191,4926,5590,2451,1126,25189,4448,8695,6292,7304,3274,1567,31580,607,598,220,212,72,30,1739,130,233,136,118,31,20,668,737,831,356,330,103,50,2407,404,246,98,57,20,8,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,10,410,250,98,57,20,8,843,91,25,3,0,0,0,119,3,0,0,3,0,0,6,3,0,6,3,0,0,12,97,25,9,6,0,0,137,0,4,0,0,5,0,9,5692,9805,6755,7697,3402,1625,34976
LGA24780,0,0,3,4877,6345,2677,2652,1339,596,18486,3735,5874,2534,2449,1241,580,16413,570,260,59,28,18,0,935,28,30,10,3,0,0,71,598,290,69,31,18,0,1006,933,365,111,41,14,0,1464,3,0,0,0,0,0,3,0,0,0,0,0,0,0,5,5,0,0,0,0,10,941,370,111,41,14,0,1477,190,74,11,8,0,4,287,8,3,3,0,0,0,14,16,21,4,0,3,0,44,214,98,18,8,3,4,345,4,0,4,0,0,0,8,5492,6632,2736,2529,1276,584,19249
LGA24850,0,0,0,2109,3363,1690,1843,936,427,10368,1979,3618,1775,1980,973,439,10764,175,138,45,28,16,11,413,8,20,6,8,4,4,50,183,158,51,36,20,15,463,267,124,40,17,5,0,453,4,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,6,277,124,40,17,5,0,463,68,17,0,3,0,0,88,13,3,0,0,0,0,16,3,5,8,3,0,0,19,84,25,8,6,0,0,123,0,0,0,0,0,0,0,2523,3925,1874,2039,998,454,11813
LGA24900,0,0,0,2616,3938,1238,1251,725,363,10131,2218,3804,1269,1174,679,356,9500,176,92,20,7,0,0,295,8,4,3,0,0,0,15,184,96,23,7,0,0,310,501,193,26,10,6,0,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,193,26,10,6,0,736,104,52,3,0,0,0,159,4,0,3,0,0,0,7,8,3,3,4,5,0,23,116,55,9,4,5,0,189,3,8,0,0,0,3,14,3022,4156,1327,1195,690,359,10749
LGA24970,0,0,3,11266,19083,10513,10644,3871,1471,56848,7831,14750,8814,9954,3634,1464,46447,1561,1400,741,505,125,49,4381,386,774,589,522,167,62,2500,1947,2174,1330,1027,292,111,6881,1679,1687,885,580,194,65,5090,127,189,56,20,0,0,392,139,134,40,19,0,0,332,41,39,10,13,4,0,107,1986,2049,991,632,198,65,5921,3,3,0,0,0,0,6,0,0,0,0,0,0,0,16,34,18,12,4,3,87,19,37,18,12,4,3,93,14,3,10,4,0,3,34,11797,19013,11163,11629,4128,1646,59376
LGA25060,0,3,13,10357,12532,6141,6156,2484,797,38467,5023,8484,4876,5590,2358,694,27025,1065,1098,401,230,60,20,2874,406,713,415,316,83,25,1958,1471,1811,816,546,143,45,4832,2177,1563,479,221,49,12,4501,1301,815,221,108,29,14,2488,599,537,212,113,58,55,1574,5,7,3,3,0,0,18,4082,2922,915,445,136,81,8581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,42,13,9,0,5,104,35,42,13,9,0,5,104,3,5,4,0,4,0,16,10614,13264,6624,6590,2641,825,40558
LGA25150,0,0,0,1756,2948,1418,1574,792,336,8824,1815,3253,1545,1709,781,350,9453,34,28,6,3,0,0,71,9,11,3,3,3,0,29,43,39,9,6,3,0,100,277,111,20,3,3,3,417,23,0,0,0,0,0,23,0,0,0,0,0,0,0,3,3,0,3,0,3,12,303,114,20,6,3,6,452,44,13,5,0,0,0,62,6,0,0,0,0,0,6,0,5,0,0,0,0,5,50,18,5,0,0,0,73,0,0,0,0,0,0,0,2211,3424,1579,1721,787,356,10078
LGA25250,0,0,0,14604,17502,8530,7209,2853,1453,52151,7733,11376,6448,6601,2628,1437,36223,2060,2104,838,499,167,62,5730,836,1428,808,481,128,52,3733,2896,3532,1646,980,295,114,9463,3270,2526,870,388,121,41,7216,472,480,138,45,14,4,1153,619,616,168,64,15,7,1489,22,16,0,0,0,0,38,4383,3638,1176,497,150,52,9896,3,3,3,0,0,0,9,3,3,0,0,0,0,6,69,63,36,26,12,5,211,75,69,39,26,12,5,226,6,12,6,5,3,3,35,15093,18627,9315,8109,3088,1611,55843
LGA25340,0,0,11,12924,18677,6809,7231,3071,1162,49874,9857,17126,6886,7800,3230,1185,46084,2282,1559,247,86,41,10,4225,206,353,80,67,9,3,718,2488,1912,327,153,50,13,4943,1447,749,151,62,15,4,2428,35,16,8,0,0,0,59,3,15,3,4,0,0,25,16,8,6,3,3,0,36,1501,788,168,69,18,4,2548,328,160,6,3,3,0,500,3,3,0,0,3,0,9,16,20,6,4,0,0,46,347,183,12,7,6,0,555,11,8,0,0,0,0,19,14204,20017,7393,8029,3304,1202,54149
LGA25430,0,0,0,2061,2484,859,783,361,162,6710,1950,2579,867,747,347,146,6636,90,23,4,3,0,0,120,0,3,0,3,0,0,6,90,26,4,6,0,0,126,192,49,8,3,4,4,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,49,8,3,4,4,260,22,7,0,3,0,0,32,3,3,0,0,0,0,6,16,9,3,3,3,0,34,41,19,3,6,3,0,72,5,0,3,0,0,0,8,2278,2673,885,762,354,150,7102
LGA25490,0,0,0,1327,1976,753,786,482,216,5540,1287,2064,781,800,471,190,5593,66,25,6,5,4,0,106,4,17,3,0,0,0,24,70,42,9,5,4,0,130,18,11,5,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,5,3,0,0,37,7,7,0,3,0,0,17,6,0,0,0,0,0,6,4,7,3,3,0,3,20,17,14,3,6,0,3,43,0,0,0,0,0,0,0,1392,2131,798,814,475,193,5803
LGA25620,0,0,0,1288,1918,672,695,317,114,5004,1211,1886,630,671,243,99,4740,43,17,0,3,0,0,63,0,0,0,0,0,0,0,43,17,0,3,0,0,63,25,10,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,28,10,0,0,0,0,38,98,31,4,3,0,0,136,9,12,8,3,0,0,32,9,5,0,3,0,3,20,116,48,12,9,0,3,188,3,3,0,0,0,0,6,1401,1964,642,683,243,102,5035
LGA25710,3,0,10,2328,4952,3400,5070,2212,652,18614,2193,5289,3270,4853,2134,664,18403,200,93,30,11,0,6,340,55,73,46,31,9,3,217,255,166,76,42,9,9,557,179,104,33,15,5,0,336,3,4,0,0,0,0,7,0,0,0,0,0,0,0,7,7,0,5,0,0,19,189,115,33,20,5,0,362,6,3,0,3,0,0,12,3,0,0,0,0,0,3,3,5,3,3,3,0,17,12,8,3,6,3,0,32,5,0,0,3,0,0,8,2654,5578,3382,4924,2151,673,19362
LGA25810,0,0,3,1394,1727,604,583,269,117,4694,1208,1773,568,524,231,106,4410,92,27,8,3,3,0,133,3,0,0,3,0,0,6,95,27,8,6,3,0,139,99,17,3,7,0,0,126,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,17,3,7,0,0,129,47,14,3,0,0,0,64,0,0,0,0,0,0,0,5,11,0,5,0,4,25,52,25,3,5,0,4,89,0,0,3,0,0,0,3,1457,1842,585,542,234,110,4770
LGA25900,0,0,32,15468,14728,4200,2517,702,214,37829,1439,2231,1185,1143,382,126,6506,1293,1784,714,514,122,39,4466,1006,1582,732,635,163,41,4159,2299,3366,1446,1149,285,80,8625,3451,2809,672,213,33,13,7191,5418,4074,822,227,42,21,10604,3895,3811,849,276,45,11,8887,9,3,3,0,0,0,15,12773,10697,2346,716,120,45,26697,0,3,0,0,0,0,3,0,4,0,0,0,0,4,75,88,36,19,0,0,218,75,95,36,19,0,0,225,10,3,3,3,0,0,19,16596,16392,5016,3030,787,251,42072
LGA25990,0,0,0,739,995,304,282,148,72,2540,779,1020,312,266,157,64,2598,7,3,0,0,0,0,10,0,0,0,0,0,0,0,7,3,0,0,0,0,10,27,4,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0,0,31,20,5,0,0,0,0,25,4,3,0,3,0,0,10,5,4,0,3,0,0,12,29,12,0,6,0,0,47,0,0,0,0,0,0,0,842,1039,312,272,157,64,2686
LGA26080,0,0,0,414,471,125,132,48,20,1210,337,452,100,136,43,13,1081,63,21,0,0,0,0,84,3,8,0,3,0,0,14,66,29,0,3,0,0,98,15,7,0,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,15,10,0,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,9,3,3,3,0,0,0,9,0,0,0,0,0,0,0,421,494,103,142,43,13,1216
LGA26170,0,0,0,2513,3765,1196,1264,675,281,9694,2424,3947,1314,1275,631,285,9876,173,63,5,3,4,0,248,3,0,3,0,0,0,6,176,63,8,3,4,0,254,174,51,6,3,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,51,6,3,0,0,234,35,11,3,3,0,0,52,0,3,0,0,4,0,7,8,12,0,3,3,0,26,43,26,3,6,7,0,85,0,0,3,0,0,0,3,2817,4087,1334,1287,642,285,10452
LGA26260,0,0,0,1867,2324,831,858,421,145,6446,1697,2323,749,774,404,127,6074,43,22,4,3,0,0,72,0,0,0,3,0,0,3,43,22,4,6,0,0,75,254,51,11,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,51,11,0,0,0,316,25,3,0,3,0,0,31,3,0,0,3,3,0,9,13,11,3,4,0,0,31,41,14,3,10,3,0,71,0,0,0,0,0,0,0,2035,2410,767,790,407,127,6536
LGA26350,0,0,6,12819,13249,4709,4102,1638,472,36989,2549,4523,2460,3122,1445,415,14514,1169,1388,590,345,81,20,3593,957,1312,597,337,85,19,3307,2126,2700,1187,682,166,39,6900,2849,2350,665,269,44,9,6186,3473,2954,563,154,25,5,7174,2111,1613,277,85,24,3,4113,20,17,3,0,0,0,40,8453,6934,1508,508,93,17,17513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,51,26,11,5,0,149,56,51,26,11,5,0,149,15,8,3,3,0,0,29,13199,14216,5184,4326,1709,471,39105
LGA26430,0,0,0,1155,1527,433,422,181,72,3790,974,1486,436,348,157,79,3480,25,8,3,3,3,0,42,0,0,0,0,0,0,0,25,8,3,3,3,0,42,115,31,4,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,31,4,0,0,0,150,35,9,0,0,0,0,44,5,3,0,0,4,0,12,22,43,20,22,3,4,114,62,55,20,22,7,4,170,7,0,0,0,0,0,7,1183,1580,463,373,167,83,3849
LGA26490,0,0,0,1640,2751,1159,1302,574,173,7599,1535,2939,1274,1538,691,190,8167,76,52,13,4,7,0,152,73,105,37,36,12,4,267,149,157,50,40,19,4,419,213,116,37,14,6,0,386,7,0,0,0,0,0,7,3,5,0,0,0,0,8,9,11,3,0,0,0,23,232,132,40,14,6,0,424,9,10,0,3,0,0,22,0,0,0,0,0,0,0,9,5,3,0,0,0,17,18,15,3,3,0,0,39,3,0,0,4,0,0,7,1937,3243,1367,1599,716,194,9056
LGA26610,0,0,3,2040,2646,1021,1014,552,305,7578,1475,2414,982,888,541,278,6578,116,44,26,16,0,0,202,3,3,0,3,4,0,13,119,47,26,19,4,0,215,379,149,43,6,0,0,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,149,43,6,0,0,577,89,43,4,3,0,0,139,7,0,0,0,0,6,13,10,17,0,0,5,0,32,106,60,4,3,5,6,184,3,3,0,4,0,0,10,2082,2673,1055,920,550,284,7564
LGA26670,0,0,0,650,915,274,302,134,64,2339,593,935,242,263,150,53,2236,26,7,0,0,0,0,33,3,0,0,0,0,0,3,29,7,0,0,0,0,36,19,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,19,12,3,3,0,0,0,18,0,0,0,3,0,0,3,4,7,4,0,0,0,15,16,10,7,3,0,0,36,0,0,0,0,0,0,0,657,952,249,266,150,53,2327
LGA26700,0,0,0,2708,3753,1428,1362,692,246,10189,2351,3516,1408,1303,650,238,9466,255,77,15,7,4,0,358,3,5,3,4,0,0,15,258,82,18,11,4,0,373,491,163,24,11,0,0,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,163,24,11,0,0,689,35,16,3,0,0,0,54,7,3,0,0,0,0,10,8,21,3,3,0,0,35,50,40,6,3,0,0,99,0,5,0,0,0,0,5,3150,3806,1456,1328,654,238,10632
