region_id,C01_C_Tot_0_14,C01_C_Tot_15_24,C01_C_Tot_25_34,C01_C_Tot_35_44,C01_C_Tot_45_54,C01_C_Tot_55_64,C01_C_Tot_65_74,C01_C_Tot_75_84,C01_C_Tot_85ov,C01_C_T_T,C01_Hinduism_0_14,C01_Hinduism_15_24,C01_Hinduism_25_34,C01_Hinduism_35_44,C01_Hinduism_45_54,C01_Hinduism_55_64,C01_Hinduism_65_74,C01_Hinduism_75_84,C01_Hinduism_85ov,C01_Hinduism_Tot,C01_Islam_0_14,C01_Islam_15_24,C01_Islam_25_34,C01_Islam_35_44,C01_Islam_45_54,C01_Islam_55_64,C01_Islam_65_74,C01_Islam_75_84,C01_Islam_85ov,C01_Islam_Tot,C01_Judaism_0_14,C01_Judaism_15_24,C01_Judaism_25_34,C01_Judaism_35_44,C01_Judaism_45_54,C01_Judaism_55_64,C01_Judaism_65_74,C01_Judaism_75_84,C01_Judaism_85ov,C01_Judaism_Tot,C01_OR_Au_Ab_Tr_R_0_14,C01_OR_Au_Ab_Tr_R_15_24,C01_OR_Au_Ab_Tr_R_25_34,C01_OR_Au_Ab_Tr_R_35_44,C01_OR_Au_Ab_Tr_R_45_54,C01_OR_Au_Ab_Tr_R_55_64,C01_OR_Au_Ab_Tr_R_65_74,C01_OR_Au_Ab_Tr_R_75_84,C01_OR_A_Ab_Tr_Re_85oe,C01_OR_Au_Ab_Tr_Re_Tot,C01_OR_OR_0_14,C01_OR_OR_15_24,C01_OR_OR_25_34,C01_OR_OR_35_44,C01_OR_OR_45_54,C01_OR_OR_55_64,C01_OR_OR_65_74,C01_OR_OR_75_84,C01_OR_OR_85oe,C01_OR_OR_Tot,C01_OR_Tot_0_14,C01_OR_Tot_15_24,C01_OR_Tot_25_34,C01_OR_Tot_35_44,C01_OR_Tot_45_54,C01_OR_Tot_55_64,C01_OR_Tot_65_74,C01_OR_Tot_75_84,C01_OR_Tot_85ov,C01_OR_T_T,C01_No_religion_0_14,C01_No_religion_15_24,C01_No_religion_25_34,C01_No_religion_35_44,C01_No_religion_45_54,C01_No_religion_55_64,C01_No_religion_65_74,C01_No_religion_75_84,C01_No_religion_85ov,C01_No_religion_Tot,C01_Oth_rel_affi_0_14,C01_Oth_rel_aff_15_24,C01_Oth_rel_aff_25_34,C01_Oth_rel_aff_35_44,C01_Oth_rel_aff_45_54,C01_Oth_rel_aff_55_64,C01_Oth_rel_aff_65_74,C01_Oth_rel_aff_75_84,C01_Oth_rel_affil_85ov,C01_Oth_rel_affil_Tot,C01_Rel_aff_ns_0_14,C01_Rel_aff_ns_15_24,C01_Rel_aff_ns_25_34,C01_Rel_aff_ns_35_44,C01_Rel_aff_ns_45_54,C01_Rel_aff_ns_55_64,C01_Rel_aff_ns_65_74,C01_Rel_aff_ns_75_84,C01_Rel_aff_ns_85ov,C01_Rel_aff_NS_T,C01_OS_vis_0_14,C01_OS_vis_15_24,C01_OS_vis_25_34,C01_OS_vis_35_44,C01_OS_vis_45_54,C01_OS_vis_55_64,C01_OS_vis_65_74,C01_OS_vis_75_84,C01_OS_vis_85ov,C01_OS_vis_Tot,C01_Tot_0_14_yrs,C01_Tot_15_24_yrs,C01_Tot_25_34_yrs,C01_Tot_35_44_yrs,C01_Tot_45_54_yrs,C01_Tot_55_64_yrs,C01_Tot_65_74_yrs,C01_Tot_75_84_yrs,C01_Tot_85o,C01_T_T,C06_Buddhism_0_14_yrs,C06_Buddhism_15_24,C06_Buddhism_25_34,C06_Buddhism_35_44,C06_Buddhism_45_54,C06_Buddhism_55_64,C06_Buddhism_65_74,C06_Buddhism_75_84,C06_Buddhism_85ov,C06_Buddhism_Tot,C06_Christ_Angl_0_14,C06_Christ_Angl_15_24,C06_Christ_Angl_25_34,C06_Christ_Angl_35_44,C06_Christ_Angl_45_54,C06_Christ_Angl_55_64,C06_Christ_Angl_65_74,C06_Christ_Angl_75_84,C06_Christ_Angl_85ov,C06_Christ_Angl_Tot,C06_C_Assyr_Apo_0_14,C06_C_Assyr_Apo_15_24,C06_C_Assyr_Apo_25_34,C06_C_Assyr_Apo_35_44,C06_C_Assyr_Apo_45_54,C06_C_Assyr_Apo_55_64,C06_C_Assyr_Apo_65_74,C06_C_Assyr_Apo_75_84,C06_C_Assyr_Apo_85ov,C06_C_Assyr_Apo_Tot,C06_C_Baptist_0_14,C06_C_Baptist_15_24,C06_C_Baptist_25_34,C06_C_Baptist_35_44,C06_C_Baptist_45_54,C06_C_Baptist_55_64,C06_C_Baptist_65_74,C06_C_Baptist_75_84,C06_C_Baptist_85ov,C06_C_Baptist_Tot,C06_Christ_Breth_0_14,C06_Christ_Breth_15_24,C06_Christ_Breth_25_34,C06_Christ_Breth_35_44,C06_Christ_Breth_45_54,C06_Christ_Breth_55_64,C06_Christ_Breth_65_74,C06_Christ_Breth_75_84,C06_Christ_Breth_85ov,C06_Christ_Breth_To,C06_Ch_Catholic_0_14,C06_Ch_Catholic_15_24,C06_Ch_Catholic_25_34,C06_Ch_Catholic_35_44,C06_Ch_Catholic_45_54,C06_Ch_Catholic_55_64,C06_Ch_Catholic_65_74,C06_Ch_Catholic_75_84,C06_Ch_Catholic_85ov,C06_C_Catholic_Tot,C06_C_Chur_Christ_0_14,C06_C_Chur_Christ_15_24,C06_C_Chur_Christ_25_34,C06_C_Chur_Christ_35_44,C06_C_Chur_Christ_45_54,C06_C_Chur_Christ_55_64,C06_C_Chur_Christ_65_74,C06_C_Chur_Christ_75_84,C06_C_Chur_Christ_85ov,C06_C_Chur_Christ_Tot,C06_C_East_Ortho_0_14,C06_C_East_Ortho_15_24,C06_C_East_Ortho_25_34,C06_C_East_Ortho_35_44,C06_C_East_Ortho_45_54,C06_C_East_Ortho_55_64,C06_C_East_Ortho_65_74,C06_C_East_Ortho_75_84,C06_C_East_Ortho_85ov,C06_C_East_Ortho_To
LGA18250,6185,4027,5816,5583,4755,3330,2666,2271,1043,35676,113,54,189,113,37,12,13,4,0,535,162,125,126,120,101,33,15,4,0,686,122,105,90,98,172,102,106,103,49,947,0,0,0,0,0,0,0,0,0,0,28,45,91,46,45,25,15,3,3,301,28,45,91,46,45,25,15,3,3,301,1910,1678,2216,2022,1579,740,365,259,93,10862,193,274,300,194,146,75,41,23,0,1246,1220,797,958,904,803,455,398,249,98,5882,102,254,239,131,107,96,80,22,4,1035,10310,7740,10450,9655,8106,5022,3782,2990,1298,59353,327,397,597,568,468,253,115,66,14,2805,2053,1047,1374,1936,1557,1318,730,750,424,11189,0,0,0,0,3,0,0,0,0,3,90,75,150,117,118,63,44,31,16,704,0,0,0,3,0,0,8,3,3,17,3614,1975,2341,2653,2043,1533,1052,832,289,16332,14,10,16,13,17,13,10,3,7,103,248,116,178,227,137,142,157,73,23,1301
LGA18350,6711,3143,3231,4449,4046,3636,2802,1726,574,30318,18,8,8,22,8,0,3,3,0,70,11,10,7,9,4,5,0,0,0,46,8,9,3,6,11,13,16,7,0,73,0,0,0,0,0,0,0,0,0,0,23,19,23,32,25,20,3,3,0,148,23,19,23,32,25,20,3,3,0,148,1435,749,549,775,666,442,299,168,41,5124,205,86,105,114,90,46,23,19,3,691,1015,449,428,546,545,414,292,177,57,3923,37,76,25,15,22,15,11,3,0,204,9496,4577,4407,6027,5470,4614,3464,2109,675,40839,34,33,35,68,65,46,12,4,0,297,2341,1168,1118,1778,1737,1963,1563,1019,351,13038,0,0,0,3,0,0,0,0,0,3,155,78,67,110,109,103,72,34,16,744,49,27,6,21,7,7,3,8,3,131,2452,1173,856,1513,1350,1257,875,470,115,10061,3,15,11,8,14,14,10,11,0,86,65,34,33,44,51,48,38,8,4,325
LGA18400,7053,3835,3808,4819,4255,2620,1484,832,221,28927,8,3,0,10,3,3,0,0,0,27,35,16,24,20,12,6,3,0,0,116,6,4,3,5,4,3,0,0,0,25,3,0,0,0,4,3,0,0,0,10,8,15,18,18,22,6,3,0,0,90,11,15,18,18,26,9,3,0,0,100,1374,642,638,621,503,202,113,36,17,4146,147,61,71,72,61,30,8,3,0,453,860,423,353,487,453,243,142,86,14,3061,70,35,24,13,7,8,10,0,0,167,9583,5048,4948,6092,5347,3129,1766,957,252,37122,22,20,18,35,27,10,6,0,0,138,2830,1597,1571,2076,1962,1549,785,397,127,12894,0,4,0,0,0,4,4,0,0,12,113,69,66,84,112,78,51,26,0,599,40,30,3,25,6,3,10,3,3,123,3215,1702,1463,1951,1670,1145,536,265,74,12021,7,0,7,6,8,14,4,3,0,49,133,62,62,87,53,48,28,16,7,496
LGA18450,25655,17809,17541,19886,18022,14289,12441,7917,2133,135693,70,124,78,75,65,52,12,3,0,479,764,603,497,406,270,220,70,20,4,2854,17,129,14,17,19,6,7,6,0,215,3,3,7,5,0,0,3,0,0,21,56,144,130,90,52,29,16,9,3,529,59,147,137,95,52,29,19,9,3,550,5466,3755,3722,3411,2478,1249,729,386,99,21295,645,676,566,425,283,135,63,50,12,2855,3605,2157,2110,2152,1768,1161,839,614,149,14555,83,590,289,103,70,59,40,13,7,1254,36592,26435,25336,26928,23307,17291,14274,9033,2415,181611,255,343,401,364,338,157,68,24,8,1958,6590,4513,4848,5711,5985,5134,3807,3243,1104,40935,3,0,3,3,0,0,0,0,0,9,287,213,217,217,234,183,151,99,24,1625,106,38,45,40,8,14,16,5,11,283,10389,7447,6153,7582,7035,5394,4670,3362,753,52785,91,33,32,59,67,73,49,34,5,443,1903,1271,1659,1629,1444,1466,1142,582,91,11187
LGA18500,3263,2815,5016,3593,3402,2844,1922,1616,676,25147,16,22,40,24,17,18,7,3,0,147,28,28,37,37,28,15,3,4,0,180,1136,804,667,798,1116,653,541,635,250,6600,0,0,0,0,0,0,0,0,0,0,17,19,49,37,24,13,5,0,3,167,17,19,49,37,24,13,5,0,3,167,869,937,1993,1283,1055,657,323,237,76,7430,115,176,301,148,144,79,32,33,6,1034,1522,1008,1293,1116,1071,703,553,374,117,7757,128,308,254,118,107,77,51,12,6,1061,7148,6237,9831,7295,7096,5121,3458,2927,1134,50247,64,103,150,146,121,87,36,8,5,720,1442,971,1615,1372,1145,1351,854,731,361,9842,3,0,0,3,3,0,0,0,0,9,7,17,30,31,19,27,3,5,0,139,3,3,0,0,0,3,0,0,0,9,1471,1073,1900,1636,1146,1126,635,572,231,9790,3,0,0,0,6,0,0,0,0,9,246,146,213,276,208,170,148,112,33,1552
LGA18550,20972,10826,11957,14562,12718,10613,10757,7142,1981,101528,26,12,18,27,12,13,8,5,0,121,115,34,51,53,38,16,10,0,3,320,7,86,10,17,14,17,7,10,3,171,0,3,0,0,0,0,0,0,0,3,32,46,74,59,32,31,9,4,3,290,32,49,74,59,32,31,9,4,3,293,5011,2208,2328,2115,1520,862,668,372,96,15180,640,308,345,261,196,94,60,39,9,1952,2742,1257,1189,1444,1233,905,864,661,215,10510,58,80,42,40,39,27,22,9,0,317,29658,14929,16106,18691,15882,12608,12415,8245,2314,130848,81,70,98,119,124,71,24,11,3,601,7609,4597,4628,6031,5926,5489,4756,3860,1229,44125,3,0,0,4,0,0,0,0,0,7,497,273,237,324,347,338,268,214,67,2565,3,0,0,3,6,5,8,4,4,33,8525,4530,3983,5304,4890,3982,3427,2294,553,37488,28,13,11,15,23,19,21,18,13,161,146,77,101,116,121,117,100,54,5,837
LGA18710,1932,974,1005,1413,1361,997,670,361,139,8852,8,0,3,0,3,0,0,0,0,14,8,0,3,3,0,0,0,0,0,14,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,6,4,5,3,0,0,0,24,3,3,6,4,5,3,0,0,0,24,360,166,195,249,285,161,33,20,4,1473,41,17,23,24,15,10,5,3,0,138,217,90,87,126,111,80,52,21,4,788,8,12,5,6,9,7,0,0,0,47,2584,1266,1331,1828,1804,1264,760,405,147,11389,3,8,9,9,18,3,0,0,0,50,639,340,339,577,619,500,360,222,66,3662,0,0,0,0,0,0,0,0,0,0,40,16,13,21,14,18,0,14,3,139,0,0,0,0,0,0,0,0,0,0,1069,506,407,631,561,447,246,150,42,4059,0,0,0,3,0,0,0,0,0,3,4,15,7,10,13,13,5,0,0,67
LGA18750,2255,1030,1090,1334,1263,999,842,537,215,9565,0,0,0,0,0,0,0,0,0,0,52,28,17,11,8,11,3,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,3,3,0,0,17,0,3,0,5,3,3,3,0,0,17,207,117,84,99,91,54,22,13,3,690,33,17,17,9,11,0,0,3,0,90,209,80,82,104,101,49,63,44,13,745,3,7,4,3,3,3,4,3,0,30,2762,1285,1297,1568,1488,1123,937,600,231,11291,4,5,5,3,3,5,0,0,0,25,732,352,385,525,476,481,365,260,111,3687,0,0,0,0,0,0,0,0,0,0,21,21,8,15,16,16,9,0,3,109,16,13,9,12,8,12,3,3,3,79,1113,538,488,555,493,470,337,247,70,4311,0,0,0,0,0,0,0,0,0,0,14,0,4,5,9,5,4,0,0,41
LGA19399,201,313,340,306,256,226,122,52,11,1827,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,3,0,0,15,0,3,3,3,3,0,3,0,0,15,54,128,127,83,57,27,15,7,0,498,8,37,30,8,7,4,0,0,0,94,69,68,67,52,60,43,39,26,36,460,6,60,39,21,17,4,6,3,0,156,338,613,614,476,403,307,188,88,47,3074,0,0,0,9,0,0,0,0,0,9,40,27,49,61,61,93,34,21,5,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,43,33,49,71,66,50,20,10,0,342,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
LGA20110,1795,771,880,1291,1215,1039,840,518,173,8522,3,0,3,5,3,3,0,0,0,17,5,0,3,3,0,0,0,0,0,11,68,24,3,4,3,3,0,0,0,105,0,0,0,0,0,0,0,0,0,0,6,3,4,7,0,0,0,0,0,20,6,3,4,7,0,0,0,0,0,20,740,289,321,426,349,169,89,53,7,2443,54,41,66,43,29,15,6,3,3,260,374,149,151,208,158,128,61,63,17,1309,9,28,28,12,5,7,3,0,0,92,3060,1312,1472,2017,1771,1371,999,637,200,12839,5,14,13,12,14,8,3,0,0,69,306,173,173,309,344,371,239,180,76,2171,0,0,0,0,0,0,0,0,0,0,15,14,12,19,17,16,3,3,3,102,0,0,0,0,0,3,0,0,0,3,738,381,321,538,506,446,366,239,54,3589,8,4,0,9,4,17,18,8,0,68,14,4,12,10,18,10,8,0,3,79
LGA20260,1386,620,697,1072,1161,1013,815,523,180,7467,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,12,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,12,0,0,3,3,3,0,3,0,0,12,513,270,266,267,241,107,84,43,22,1813,81,39,39,29,33,18,8,3,0,250,276,159,206,234,234,194,115,57,13,1488,5,10,3,5,0,0,0,0,0,23,2270,1098,1223,1616,1680,1332,1031,626,215,11091,3,4,4,8,10,0,0,3,0,32,195,117,126,196,244,270,232,175,54,1609,0,0,0,0,0,0,0,0,0,0,9,3,0,6,8,4,6,5,0,41,0,0,0,0,0,0,0,0,0,0,534,299,217,309,378,309,221,125,26,2418,9,6,3,3,18,28,6,13,5,91,3,0,3,3,3,0,3,0,0,15
LGA20570,10693,7992,6600,8137,7510,5355,4534,3427,1261,55509,16,11,11,20,12,7,0,0,0,77,28,23,34,17,6,3,4,3,0,118,0,5,3,3,4,6,0,0,0,21,3,0,0,0,0,0,0,0,0,3,29,55,46,47,38,6,5,0,0,226,32,55,46,47,38,6,5,0,0,229,3933,3069,2548,1970,1543,630,352,197,51,14293,415,372,265,172,128,69,42,25,10,1498,2000,1210,1146,1003,963,548,477,290,102,7739,57,87,35,26,19,16,7,3,3,253,17227,12871,10744,11461,10283,6652,5433,3948,1427,80046,49,104,68,73,102,32,19,4,3,454,1745,1515,1212,1790,1921,1801,1211,1065,377,12637,0,0,0,0,0,0,0,0,0,0,135,119,80,132,167,129,79,77,21,939,61,38,27,25,11,15,13,18,3,211,4939,3997,2686,3210,2942,2243,1496,1048,332,22893,233,124,126,115,143,148,77,65,22,1053,64,53,58,64,62,43,37,21,8,410
LGA20660,12892,9481,9925,11072,11020,8475,6587,4895,1491,75838,96,86,77,84,105,39,20,7,3,517,583,304,286,229,134,67,46,12,3,1664,11,10,18,19,27,17,7,7,5,121,3,0,0,3,0,0,0,0,0,6,33,74,82,68,68,30,10,7,0,372,36,74,82,71,68,30,10,7,0,378,4658,3713,3626,3126,2876,1313,713,418,100,20543,514,505,519,349,275,125,55,43,9,2394,2515,1496,1451,1505,1538,912,692,543,297,10949,49,193,102,56,48,44,27,5,3,527,21535,16083,16288,16769,16335,11122,8204,5965,1923,114224,236,232,285,302,254,156,55,29,11,1560,1876,1441,1559,2173,2335,2606,1594,1659,690,15933,0,3,0,0,0,0,0,0,0,3,249,233,219,188,265,203,148,131,79,1715,11,19,10,9,8,6,9,9,3,84,7044,5000,4374,5410,4972,4050,2707,2036,612,36205,24,26,19,22,33,35,30,23,14,226,1059,635,755,1034,753,592,492,226,56,5602
LGA20740,2296,1065,1214,1880,2021,2243,2313,1432,368,14832,3,3,3,3,3,0,0,0,0,15,4,0,0,4,4,0,0,3,3,18,0,0,0,4,6,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,4,6,9,7,6,7,0,0,0,39,4,6,9,7,6,7,0,0,0,39,1271,667,716,708,639,376,301,141,38,4857,144,92,79,86,84,46,34,9,3,577,839,401,444,491,485,336,269,173,44,3482,20,27,9,18,15,7,7,0,0,103,4601,2275,2492,3230,3294,3030,2933,1761,456,24072,22,17,23,27,40,14,9,0,0,152,530,265,302,565,715,972,863,692,214,5118,0,0,0,0,0,0,0,0,0,0,69,39,45,46,74,87,69,44,16,489,0,0,0,0,0,0,0,0,0,0,1002,549,500,784,778,711,596,389,92,5401,3,0,4,3,9,3,3,8,3,36,24,14,11,30,13,28,36,10,0,166
LGA20830,4767,2468,2305,3549,3323,2635,2015,1321,456,22839,3,0,4,3,3,3,0,0,0,16,7,5,5,3,3,0,0,3,0,26,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,15,11,19,12,11,6,4,0,3,81,20,11,19,12,11,6,4,0,3,86,2125,1183,1005,1054,953,386,197,85,22,7010,203,104,116,105,86,40,14,9,4,681,1085,532,470,544,545,283,216,147,52,3874,11,63,11,7,7,3,3,0,0,105,8231,4386,3950,5295,4954,3362,2449,1565,537,34729,13,21,15,16,37,18,0,0,3,123,1026,739,528,953,1147,1053,734,561,205,6946,0,0,0,0,0,0,0,0,0,0,134,76,46,84,76,65,44,34,11,570,133,52,38,74,31,53,20,8,3,412,1850,1145,695,1176,1159,782,562,351,103,7823,31,18,13,15,30,23,14,12,5,161,28,10,23,23,13,23,12,0,3,135
LGA20910,10106,5432,5533,8588,8128,5860,4639,4704,1864,54854,58,35,25,44,39,12,8,4,0,225,133,59,85,65,68,28,16,4,0,458,404,258,207,306,414,285,178,167,75,2294,0,0,0,0,0,0,0,0,0,0,34,30,51,73,41,23,8,4,3,267,34,30,51,73,41,23,8,4,3,267,3263,2149,2066,2632,2429,1118,595,476,171,14899,367,318,297,283,249,124,62,53,15,1768,1759,990,890,1206,1211,651,465,446,214,7832,96,162,99,75,66,46,35,10,4,593,16355,9538,9402,13492,12811,8220,6041,5881,2355,84095,140,91,134,218,178,82,56,16,5,920,2918,1702,1225,2539,2747,2542,1531,1817,938,17959,0,0,0,0,0,0,0,0,0,0,115,79,60,94,139,85,53,43,34,702,3,3,0,3,4,3,0,0,0,16,5132,2618,1964,3663,3188,2210,1415,1247,483,21920,14,11,5,4,22,32,24,21,14,147,768,313,336,762,393,316,308,180,29,3405
LGA21010,1878,952,785,1428,1430,1115,958,700,238,9484,0,3,3,0,0,0,0,0,0,6,9,6,5,3,3,0,0,0,0,26,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,0,13,0,0,4,3,3,3,0,0,0,13,684,378,305,326,318,166,68,37,14,2296,75,45,30,38,25,10,3,3,3,232,316,132,111,177,171,110,82,59,25,1183,6,8,7,6,6,3,3,0,0,39,2971,1532,1255,1992,1964,1411,1114,802,283,13324,5,3,10,3,9,4,3,4,0,41,395,243,177,308,418,424,298,272,95,2630,0,0,0,0,0,0,0,0,0,0,34,18,13,19,26,26,17,9,5,167,0,0,0,0,0,0,0,0,0,0,620,335,260,409,496,398,243,202,50,3013,5,0,3,0,0,0,4,0,0,12,10,6,0,9,4,5,3,3,0,40
LGA21110,16487,12338,11233,13576,13133,9162,7422,6677,3286,93314,235,374,265,224,161,67,29,17,3,1375,191,245,210,153,117,37,23,3,3,982,390,240,153,250,406,269,158,187,71,2124,0,0,0,0,0,0,0,0,0,0,70,216,177,119,134,57,30,24,11,838,70,216,177,119,134,57,30,24,11,838,5270,5502,4645,4490,4613,2027,960,670,210,28387,562,806,652,488,437,154,67,53,25,3244,3109,2140,1913,2181,2184,1157,799,664,309,14456,191,593,323,157,198,122,86,26,5,1701,26968,23445,20252,22243,22039,13287,9703,8359,3940,150236,562,929,856,691,783,440,167,85,17,4530,3737,2529,2013,3127,3409,3165,1809,1896,1072,22757,0,0,0,3,0,0,0,0,0,3,504,397,290,390,393,269,166,131,100,2640,11,0,4,9,6,3,6,7,12,58,8372,5673,4411,5850,5327,3900,2528,2167,930,39158,38,42,30,30,59,48,38,41,10,336,1590,759,646,1616,892,690,867,421,91,7572
LGA21180,21874,16702,16515,16525,17220,11258,7326,3823,865,112108,228,148,154,173,120,57,21,6,3,910,2410,1555,1363,1241,947,465,182,75,18,8256,5,8,6,5,11,3,0,0,0,38,0,0,0,0,0,0,0,0,0,0,243,148,163,160,108,43,21,15,10,911,243,148,163,160,108,43,21,15,10,911,3571,2339,2452,2016,1458,565,328,155,33,12917,468,315,330,243,185,76,38,21,7,1683,3078,1733,1633,1578,1322,756,557,417,128,11202,85,101,69,65,62,80,53,20,6,541,35940,25237,25511,25006,23064,13926,8957,4708,1122,163471,4725,2619,2903,3451,2670,994,494,263,78,18197,1197,1020,1006,1301,1526,1304,682,564,202,8802,23,13,10,14,11,5,5,0,0,81,290,215,219,244,234,168,90,69,26,1555,4,0,0,4,5,0,0,0,0,13,12857,9832,8649,9514,9727,8186,5011,2717,631,67124,41,17,24,32,33,30,11,14,0,202,2835,2248,2578,2543,2499,2404,1597,728,122,17554
LGA21270,1094,513,492,790,859,736,664,464,164,5776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,3,3,0,0,6,186,99,91,109,103,43,24,9,5,669,21,10,18,10,6,8,0,3,0,76,112,37,33,51,56,54,39,25,11,418,6,7,0,3,0,0,0,0,3,19,1419,666,634,963,1027,847,730,504,183,6973,3,0,3,3,0,0,0,3,0,12,131,73,61,140,171,165,108,105,31,985,0,0,0,0,0,0,0,0,0,0,12,8,0,14,11,13,9,3,3,73,0,0,0,0,0,0,0,0,0,0,474,197,141,247,276,237,221,165,59,2017,4,0,4,0,3,0,0,0,0,11,5,0,0,0,0,4,0,0,0,9
LGA21370,4998,2483,2762,3580,3613,3025,2323,1591,530,24905,0,3,0,0,0,0,0,0,0,3,26,12,10,11,9,4,3,0,0,75,0,0,3,0,0,3,0,3,0,9,3,3,3,0,3,3,0,0,0,15,0,6,13,11,9,4,0,3,0,46,3,9,16,11,12,7,0,3,0,61,1688,844,846,810,583,273,147,86,20,5297,170,100,109,85,70,33,23,14,3,607,1048,441,425,477,397,279,236,155,82,3540,5,20,7,8,9,5,6,0,0,60,7952,3924,4188,4996,4707,3629,2738,1852,638,34624,4,12,14,14,20,15,4,0,0,83,1111,551,591,1039,1152,1172,863,613,244,7336,0,0,0,0,0,0,0,0,0,0,37,31,25,41,60,42,40,30,9,315,0,0,0,0,0,4,0,5,0,9,2115,1075,874,1287,1168,989,704,440,127,8779,3,5,3,9,12,24,20,7,4,87,21,7,21,23,7,11,10,3,0,103
LGA21450,6051,3054,3279,4496,4010,2857,1840,1165,367,27119,6,4,5,6,4,0,3,0,0,28,24,11,19,11,9,5,3,0,0,82,4,4,0,3,6,3,0,3,0,23,0,0,0,0,0,0,0,0,0,0,31,23,36,29,24,9,3,0,0,155,31,23,36,29,24,9,3,0,0,155,3594,1718,1886,1871,1300,523,205,108,39,11244,344,172,202,173,117,41,17,9,6,1081,1640,716,715,861,714,410,202,120,36,5414,10,34,15,13,14,8,3,0,0,97,11718,5756,6185,7511,6236,3869,2279,1408,451,45413,39,28,54,57,54,20,5,6,0,263,1827,1008,897,1634,1587,1374,779,586,193,9885,0,0,0,0,0,0,0,0,0,0,171,75,78,110,85,78,46,31,13,687,9,6,4,11,8,0,0,0,0,38,3209,1786,1487,2206,1774,1191,720,376,114,12863,61,23,16,45,38,30,9,12,4,238,110,48,50,98,55,45,24,10,0,440
LGA21610,26441,14539,16722,19931,15658,9117,5702,3002,793,111905,390,216,253,319,181,67,31,10,3,1470,1500,750,802,759,434,206,75,22,11,4559,19,4,21,21,20,8,5,4,0,102,0,0,0,0,0,0,0,0,0,0,245,162,191,175,99,36,22,7,4,941,245,162,191,175,99,36,22,7,4,941,10473,5133,6285,5125,2966,1144,475,225,57,31883,1156,607,752,546,312,123,59,22,8,3585,5306,2319,2631,2638,2044,1015,681,380,129,17143,62,123,78,52,74,76,85,17,3,570,46701,24311,28380,30545,22262,11927,7205,3728,1015,176074,1701,801,1101,1362,951,305,118,60,12,6411,4428,2857,2986,4646,4486,3528,2083,1441,458,26913,0,3,0,0,3,0,0,0,0,6,778,483,431,534,519,343,220,115,42,3465,52,49,15,34,16,11,13,7,3,200,14400,9006,8196,10378,8791,5500,2932,1482,348,61033,173,84,76,132,139,108,67,49,8,836,1634,1068,1174,1341,1005,678,419,130,11,7460
LGA21670,1446,701,718,1114,1231,1220,1063,720,245,8458,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,8,6,7,5,0,0,50,3,9,12,8,6,7,5,0,0,50,587,347,318,260,272,169,81,38,9,2081,50,34,35,32,24,23,9,3,0,210,378,145,166,202,187,127,104,82,14,1405,0,3,3,3,4,0,0,0,0,13,2471,1239,1252,1628,1731,1549,1265,846,268,12249,6,5,0,4,9,11,0,4,0,39,413,211,208,347,459,502,447,338,100,3025,0,0,0,0,0,0,0,0,0,0,32,13,9,21,19,15,23,9,3,144,0,0,0,0,0,3,0,0,0,3,433,227,195,278,301,302,246,152,29,2163,11,14,5,4,24,20,11,20,5,114,16,4,5,15,5,6,3,7,0,61
