region_id,C06_SH_3b_NPFH_4,C06_SH_3b_NPFH_5,C06_SH_3b_NPFH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPFH_2,C06_SH_4mb_NPFH_3,C06_SH_4mb_NPFH_4,C06_SH_4mb_NPFH_5,C06_SH_4mb_NPFH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPFH_2,C06_SH_NB_NS_NPFH_3,C06_SH_NB_NS_NPFH_4,C06_SH_NB_NS_NPFH_5,C06_SH_NB_NS_NPFH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPFH_2,C06_SH_Tot_NPFH_3,C06_SH_Tot_NPFH_4,C06_SH_Tot_NPFH_5,C06_SH_Tot_NPFH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPFH_2,C06_SDRTHT_0b_NPFH_3,C06_SDRTHT_0b_NPFH_4,C06_SDRTHT_0b_NPFH_5,C06_SDRTHT_0b_NPFH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPFH_2,C06_SDRTHT_1b_NPFH_3,C06_SDRTHT_1b_NPFH_4,C06_SDRTHT_1b_NPFH_5,C06_SDRTHT_1b_NPFH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPFH_2,C06_SDRTHT_2b_NPFH_3,C06_SDRTHT_2b_NPFH_4,C06_SDRTHT_2b_NPFH_5,C06_SDRTHT_2b_NPFH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPFH_2,C06_SDRTHT_3b_NPFH_3,C06_SDRTHT_3b_NPFH_4,C06_SDRTHT_3b_NPFH_5,C06_SDRTHT_3b_NPFH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPFH_2,C06_SDRTHT_4mb_NPFH_3,C06_SDRTHT_4mb_NPFH_4,C06_SDRTHT_4mb_NPFH_5,C06_SDRTHT_4mb_NPFH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPFH_2,C06_SDRTHT_NB_NS_NPFH_3,C06_SDRTHT_NB_NS_NPFH_4,C06_SDRTHT_NB_NS_NPFH_5,C06_SDRTHT_NB_NS_NPFH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPFH_2,C06_SDRTHT_Tot_NPFH_3,C06_SDRTHT_Tot_NPFH_4,C06_SDRTHT_Tot_NPFH_5,C06_SDRTHT_Tot_NPFH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPFH_2,C06_FUA_0b_NPFH_3,C06_FUA_0b_NPFH_4,C06_FUA_0b_NPFH_5,C06_FUA_0b_NPFH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPFH_2,C06_FUA_1b_NPFH_3,C06_FUA_1b_NPFH_4,C06_FUA_1b_NPFH_5,C06_FUA_1b_NPFH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPFH_2,C06_FUA_2b_NPFH_3,C06_FUA_2b_NPFH_4,C06_FUA_2b_NPFH_5,C06_FUA_2b_NPFH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPFH_2,C06_FUA_3b_NPFH_3,C06_FUA_3b_NPFH_4,C06_FUA_3b_NPFH_5,C06_FUA_3b_NPFH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPFH_2,C06_FUA_4mb_NPFH_3,C06_FUA_4mb_NPFH_4,C06_FUA_4mb_NPFH_5,C06_FUA_4mb_NPFH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPFH_2,C06_FUA_NB_NS_NPFH_3,C06_FUA_NB_NS_NPFH_4,C06_FUA_NB_NS_NPFH_5,C06_FUA_NB_NS_NPFH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPFH_2,C06_FUA_Tot_NPFH_3,C06_FUA_Tot_NPFH_4,C06_FUA_Tot_NPFH_5,C06_FUA_Tot_NPFH_6_mor,C06_FUA_T_T,C06_OD_0b_NPFH_2,C06_OD_0b_NPFH_3,C06_OD_0b_NPFH_4,C06_OD_0b_NPFH_5,C06_OD_0b_NPFH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPFH_2,C06_OD_1b_NPFH_3,C06_OD_1b_NPFH_4,C06_OD_1b_NPFH_5,C06_OD_1b_NPFH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPFH_2,C06_OD_2b_NPFH_3,C06_OD_2b_NPFH_4,C06_OD_2b_NPFH_5,C06_OD_2b_NPFH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPFH_2,C06_OD_3b_NPFH_3,C06_OD_3b_NPFH_4,C06_OD_3b_NPFH_5,C06_OD_3b_NPFH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPFH_2,C06_OD_4mb_NPFH_3,C06_OD_4mb_NPFH_4,C06_OD_4mb_NPFH_5,C06_OD_4mb_NPFH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPFH_2,C06_OD_NB_NS_NPFH_3,C06_OD_NB_NS_NPFH_4,C06_OD_NB_NS_NPFH_5,C06_OD_NB_NS_NPFH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPFH_2,C06_OD_Tot_NPFH_3,C06_OD_Tot_NPFH_4,C06_OD_Tot_NPFH_5,C06_OD_Tot_NPFH_6_mor,C06_OD_T_T,C06_DS_NS_NPFH_2,C06_DS_NS_NPFH_3,C06_DS_NS_NPFH_4,C06_DS_NS_NPFH_5,C06_DS_NS_NPFH_6_mor,C06_DS_NS_T,C06_Tot_NPFH_2,C06_Tot_NPFH_3,C06_Tot_NPFH_4,C06_Tot_NPFH_5,C06_Tot_NPFH_6_mor,C06_T_T,C11_SH_0b_NPFH_2,C11_SH_0b_NPFH_3,C11_SH_0b_NPFH_4,C11_SH_0b_NPFH_5,C11_SH_0b_NPFH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5
LGA37340,667,219,63,3193,519,318,435,249,155,1676,53,8,16,7,7,91,2713,1185,1195,495,228,5816,8,0,0,0,0,8,14,0,0,0,0,14,115,29,12,0,0,156,128,50,31,13,4,226,15,16,12,14,6,63,8,5,0,0,0,13,288,100,55,27,10,480,4,0,0,0,0,4,47,3,0,0,0,50,206,60,36,6,0,308,58,26,15,6,4,109,4,3,3,0,4,14,8,0,3,0,0,11,327,92,57,12,8,496,30,0,3,0,0,33,85,8,3,3,0,99,37,6,9,3,0,55,29,11,7,0,3,50,9,3,3,3,3,21,17,0,0,0,0,17,207,28,25,9,6,275,3,0,0,0,0,3,3538,1405,1332,543,252,7070,6,9,0,0,0,15,99,8,9,0,0,116,488,132,65,19,7,711,1688,692,612,194,62,3248,693,450,563,314,152,2172,42,8,8,6,5,69,3016,1299,1257,533
LGA37400,37,9,0,124,28,23,27,12,11,101,3,0,0,0,0,3,129,53,69,24,11,286,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,4,0,0,0,0,4,5,0,4,3,0,12,3,0,0,0,0,3,20,0,4,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,3,8,0,0,0,0,0,0,5,3,0,0,3,11,0,0,0,0,0,0,154,56,73,27,14,324,0,0,0,0,0,0,5,0,3,0,0,8,35,7,5,0,0,47,77,32,22,4,7,142,40,24,25,24,7,120,0,3,0,0,0,3,157,66,55,28
LGA37550,13,12,27,66,5,0,3,6,24,38,4,0,0,0,0,4,30,12,19,21,59,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,12,19,21,59,141,0,0,0,0,0,0,0,0,0,3,0,3,7,4,3,3,3,20,9,13,16,9,26,73,0,5,4,5,25,39,0,0,0,0,4,4,16,22,23,20
LGA37570,6,3,12,29,0,0,5,3,6,14,0,0,0,3,0,3,11,5,11,12,18,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,3,3,0,0,0,6,0,0,0,0,0,0,14,8,11,12,18,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,9,8,0,29,0,3,0,3,9,15,0,0,0,0,0,0,7,8,9,11
LGA37600,15,13,63,112,6,15,14,23,115,173,3,0,5,0,4,12,34,38,37,41,192,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,8,22,17,3,0,0,8,28,0,0,0,0,0,0,51,41,37,41,200,370,0,0,0,0,0,0,0,4,0,0,0,4,5,6,0,3,9,23,14,18,20,11,34,97,9,15,26,26,126,202,0,0,0,3,0,3,28,43,46,43
LGA39399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40070,42,4,0,242,45,31,54,26,9,165,3,0,0,0,0,3,345,121,106,30,9,611,0,0,0,0,0,0,80,4,0,0,0,84,557,126,30,0,0,713,316,100,64,6,3,489,27,8,14,9,3,61,5,3,3,0,0,11,985,241,111,15,6,1358,5,3,0,0,0,8,107,9,0,0,0,116,387,76,22,3,0,488,113,33,15,4,0,165,4,3,0,3,0,10,10,0,3,0,0,13,626,124,40,10,0,800,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,5,3,0,3,0,11,0,0,0,0,0,0,1961,489,257,58,15,2780,0,0,0,0,0,0,20,0,0,0,0,20,133,31,5,3,0,172,150,50,49,5,0,254,63,49,47,35,13,207,5,0,0,0,0,5,371,130,101,43
LGA40120,1308,266,63,5329,1040,753,1158,674,274,3899,34,15,17,0,0,66,4421,2137,2555,953,343,10409,0,0,0,0,0,0,0,0,0,0,0,0,34,4,0,0,0,38,16,3,3,0,3,25,4,3,0,4,0,11,0,0,0,0,0,0,54,10,3,4,3,74,0,0,0,0,0,0,5,0,0,0,0,5,36,0,0,3,0,39,11,4,3,3,0,21,0,3,3,0,3,9,0,0,0,0,0,0,52,7,6,6,3,74,3,0,0,0,0,3,3,0,0,0,0,3,10,3,3,0,0,16,4,5,8,3,0,20,4,3,3,3,0,13,0,0,0,0,0,0,24,11,14,6,0,55,0,0,3,0,0,3,4551,2165,2581,969,349,10615,9,4,0,0,0,13,72,7,5,0,0,84,703,187,91,12,4,997,2517,1181,1185,256,65,5204,1248,770,1277,749,278,4322,45,14,4,3,0,66,4594,2163,2562,1020
LGA40220,531,155,43,3152,522,271,327,234,122,1476,34,3,4,4,3,48,2991,938,909,402,171,5411,0,0,0,0,0,0,0,0,0,0,0,0,37,0,3,0,0,40,46,5,3,0,0,54,0,4,4,0,0,8,0,0,0,0,0,0,83,9,10,0,0,102,0,0,0,0,0,0,4,0,0,0,0,4,62,3,0,0,0,65,15,0,5,4,0,24,5,3,0,0,0,8,3,0,0,0,0,3,89,6,5,4,0,104,4,0,0,0,0,4,20,0,0,0,0,20,5,5,5,0,0,15,8,5,0,3,0,16,7,0,3,0,4,14,3,0,0,0,0,3,47,10,8,3,4,72,0,0,0,0,0,0,3210,963,932,409,175,5689,6,0,4,0,0,10,47,3,0,0,0,50,610,81,26,8,3,728,2253,604,539,147,42,3585,780,371,516,307,150,2124,36,3,0,4,3,46,3732,1062,1085,466
LGA40250,25,28,107,203,3,8,7,3,14,35,3,3,3,3,3,15,56,40,41,39,129,305,0,0,0,0,0,0,5,0,0,0,0,5,5,3,0,0,0,8,0,3,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,10,15,0,0,0,7,22,0,0,0,0,0,0,81,46,41,39,139,346,0,0,0,0,0,0,9,0,0,0,0,9,13,15,8,6,7,49,38,22,37,41,109,247,6,6,9,9,20,50,3,0,0,0,3,6,69,43,54,56
LGA40310,616,181,31,3045,580,365,554,305,116,1920,24,3,7,0,0,34,2635,1080,1221,496,147,5579,0,0,0,0,0,0,4,0,0,0,0,4,39,5,4,0,0,48,35,0,6,3,0,44,0,0,0,0,3,3,0,0,0,0,0,0,78,5,10,3,3,99,0,0,0,0,0,0,5,3,0,0,0,8,37,3,0,0,0,40,12,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,54,6,3,0,0,63,3,0,0,3,0,6,5,0,0,3,0,8,9,3,0,0,0,12,10,3,3,3,3,22,0,0,0,3,0,3,0,0,3,0,0,3,27,6,6,12,3,54,0,0,0,0,0,0,2794,1097,1240,511,153,5795,0,0,0,0,0,0,32,5,0,0,0,37,401,65,34,11,0,511,1752,639,581,153,46,3171,709,413,668,355,137,2282,21,5,8,0,0,34,2915,1127,1291,519
LGA40430,57,27,6,389,73,27,36,34,11,181,4,3,0,0,0,7,402,101,102,64,17,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,416,101,105,64,17,703,0,0,0,0,0,0,15,0,0,0,0,15,76,9,3,3,0,91,241,53,30,16,8,348,76,30,42,34,12,194,0,0,3,0,0,3,408,92,78,53
LGA40520,291,122,29,1681,235,151,194,142,49,771,19,9,3,3,3,37,1317,583,505,270,84,2759,0,0,0,0,0,0,0,0,0,0,0,0,35,4,0,0,0,39,24,17,8,4,0,53,4,0,4,0,3,11,0,0,0,0,0,0,63,21,12,4,3,103,0,0,0,0,0,0,3,0,0,0,0,3,51,5,4,0,0,60,8,0,3,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,65,5,7,0,0,77,0,0,0,0,0,0,12,0,0,0,0,12,6,0,0,0,0,6,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,0,25,0,0,3,0,0,3,1466,613,527,274,87,2967,3,0,0,0,0,3,12,3,4,0,0,19,187,36,9,4,0,236,874,367,258,84,29,1612,266,145,194,133,60,798,23,7,5,3,0,38,1365,558,470,224
LGA40700,1080,167,23,4293,934,664,1142,707,230,3677,48,8,6,7,3,72,3807,1809,2297,889,260,9062,0,0,0,0,0,0,32,0,0,0,0,32,380,73,16,0,0,469,422,133,84,15,0,654,24,18,28,11,4,85,6,0,3,0,0,9,864,224,131,26,4,1249,0,0,0,0,0,0,47,0,0,0,0,47,396,107,19,3,3,528,70,23,11,3,0,107,4,3,5,0,0,12,4,3,0,0,0,7,521,136,35,6,3,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,5192,2175,2463,921,267,11018,4,0,0,0,0,4,35,0,0,0,0,35,654,120,65,3,0,842,2019,882,1024,189,29,4143,1078,699,1188,738,225,3928,33,10,5,3,0,51,3823,1711,2282,933
LGA40910,1530,355,80,7049,824,624,1085,544,202,3279,82,21,15,11,5,134,4845,2518,2677,925,290,11255,0,0,0,0,0,0,6,0,0,0,0,6,215,48,13,0,0,276,229,133,69,21,3,455,7,3,19,5,9,43,7,3,0,0,0,10,464,187,101,26,12,790,0,0,0,0,0,0,28,4,0,0,0,32,311,60,20,3,0,394,93,36,17,7,3,156,6,4,0,0,0,10,3,0,0,0,3,6,441,104,37,10,6,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5750,2809,2815,961,308,12643,3,3,0,5,0,11,36,7,3,0,0,46,502,122,65,5,4,698,3367,1659,1572,360,93,7051,931,684,1109,590,219,3533,61,16,14,11,4,106,4900,2491,2763,971
LGA41010,94,52,43,538,62,33,53,33,18,199,8,0,0,3,3,14,394,136,153,88,67,838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,3,3,0,0,6,0,0,0,0,0,0,3,3,6,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,412,139,159,88,67,865,0,0,0,0,0,0,8,0,0,0,0,8,46,10,7,0,3,66,290,80,78,43,29,520,76,53,55,38,22,244,10,3,3,0,0,16,430,146,143,81
LGA41060,3166,803,206,13756,1331,1035,1537,927,383,5213,165,49,26,23,10,273,10007,4848,4996,1812,612,22275,4,0,0,0,0,4,55,0,0,0,0,55,916,161,34,16,3,1130,819,397,248,67,16,1547,40,30,28,33,18,149,33,6,8,3,0,50,1867,594,318,119,37,2935,3,0,0,0,0,3,72,12,0,0,0,84,829,203,70,18,3,1123,155,75,22,4,3,259,3,3,12,3,0,21,24,3,4,0,0,31,1086,296,108,25,6,1521,0,0,0,0,0,0,5,0,0,0,0,5,14,5,3,0,0,22,18,6,0,3,0,27,5,0,4,0,3,12,10,0,0,0,0,10,52,11,7,3,3,76,0,0,0,0,0,0,13012,5749,5429,1959,658,26807,8,3,7,0,0,18,83,8,5,0,6,102,1847,485,230,60,13,2635,6439,3231,3227,735,239,13871,1478,1077,1775,986,420,5736,134,43,23,11,16,227,9989,4847,5267,1792
LGA41140,200,52,19,1234,237,139,162,113,48,699,15,0,0,0,0,15,1198,414,381,168,67,2228,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,6,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,9,6,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,18,0,0,0,0,0,0,6,0,0,0,0,6,3,0,3,0,0,6,4,3,3,0,3,13,5,0,3,0,0,8,0,0,0,0,0,0,18,3,9,0,3,33,0,0,0,0,0,0,1237,430,390,168,70,2295,0,0,0,0,0,0,16,0,0,4,0,20,224,31,8,0,0,263,732,227,199,77,13,1248,265,140,203,136,56,800,8,4,4,0,0,16,1245,402,414,217
LGA41190,51,26,7,305,42,17,42,30,10,141,3,3,0,0,0,6,242,85,93,56,17,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,9,0,0,0,0,0,0,251,85,93,59,17,505,0,0,0,0,0,0,0,0,0,0,0,0,35,4,0,0,0,39,150,35,42,26,7,260,56,25,33,22,8,144,3,0,0,0,0,3,244,64,75,48
LGA41330,23,17,5,163,36,14,15,10,12,87,11,3,0,0,3,17,185,73,47,30,20,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,8,3,0,0,0,11,0,0,0,0,0,0,196,76,47,30,20,369,3,0,0,0,0,3,14,0,0,0,0,14,61,8,3,0,4,76,72,38,21,9,7,147,28,15,23,3,13,82,5,3,3,3,0,14,183,64,50,15
LGA41560,296,89,22,1854,257,141,190,128,53,769,25,4,3,3,0,35,1778,504,504,220,78,3084,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,3,7,4,3,0,17,5,0,0,0,0,5,4,0,0,0,0,4,35,7,4,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,0,30,5,7,0,0,0,12,4,0,0,0,0,4,0,0,0,0,0,0,36,10,0,0,0,46,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,6,5,3,0,0,14,3,0,0,3,0,6,0,0,0,0,0,0,16,5,3,3,0,27,0,0,0,0,0,0,1865,526,511,226,78,3206,0,0,0,0,0,0,14,0,0,0,0,14,335,45,14,7,0,401,1280,346,246,65,25,1962,396,198,273,153,72,1092,25,6,6,4,0,41,2050,595,539,229
LGA41750,34,13,3,161,19,16,12,18,7,72,3,0,0,0,0,3,128,48,51,31,10,268,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,3,0,0,0,11,0,3,3,0,3,9,0,0,0,0,0,0,11,6,3,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,3,0,6,0,3,0,0,0,3,0,0,0,0,0,0,9,3,0,3,0,15,0,0,0,0,0,0,148,57,54,34,13,306,0,0,0,0,0,0,3,0,0,0,0,3,23,5,4,3,0,35,80,32,17,10,4,143,25,20,16,9,8,78,0,0,0,0,0,0,131,57,37,22
LGA41830,40,11,7,237,47,25,25,19,14,130,0,3,0,0,0,3,227,80,68,30,21,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,9,3,3,0,0,0,6,0,0,0,0,0,0,3,6,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,86,71,33,21,441,0,0,0,0,0,0,4,0,0,0,0,4,50,6,5,0,0,61,156,49,33,8,5,251,43,25,30,17,15,130,5,0,0,3,0,8,258,80,68,28
LGA41960,45,13,3,207,37,19,22,14,3,95,3,0,3,0,0,6,167,62,73,27,6,335,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,6,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,13,0,0,0,0,0,0,180,69,73,27,6,355,0,0,0,0,0,0,5,0,0,0,0,5,21,4,0,0,0,25,121,34,27,18,3,203,38,18,17,18,3,94,0,0,0,0,3,3,185,56,44,36
LGA42030,534,114,38,2618,412,345,509,242,109,1617,26,6,10,4,0,46,2108,1018,1068,365,151,4710,0,0,0,0,0,0,9,0,0,0,0,9,76,12,0,0,0,88,96,40,19,9,5,169,3,4,4,3,0,14,3,0,0,0,0,3,187,56,23,12,5,283,3,0,0,0,0,3,3,0,0,0,0,3,91,14,3,3,0,111,42,13,3,4,3,65,3,0,3,0,0,6,3,0,0,0,0,3,145,27,9,7,3,191,0,0,0,0,0,0,8,3,0,0,0,11,5,3,0,0,0,8,0,3,4,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,16,9,4,0,0,29,0,0,0,0,0,0,2456,1110,1104,384,159,5213,3,0,0,0,0,3,33,3,0,4,0,40,389,51,20,3,3,466,1482,727,522,132,33,2896,521,392,527,237,114,1791,31,7,5,0,3,46,2459,1180,1074,376
