region_id,C06_CF_1P1NW_200_399,C06_CF_1P1NW_400_599,C06_CF_1P1NW_600_799,C06_CF_1P1NW_800_999,C06_CF_1P1NW_1000_1499,C06_CF_1P1NW_1500_1999,C06_CF_1P1NW_2000_2499,C06_CF_1P1NW_2500_2999,C06_CF_1P1NW_3000_mr,C06_CF_1P1NW_Ns,C06_CF_1P1NW_Tot,C06_CF_1A1NW_N,C06_CF_1A1NW__1_199,C06_CF_1A1NW_200_399,C06_CF_1A1NW_400_599,C06_CF_1A1NW_600_799,C06_CF_1A1NW_800_999,C06_CF_1A1NW_1000_1499,C06_CF_1A1NW_1500_1999,C06_CF_1A1NW_2000_2499,C06_CF_1A1NW_2500_2999,C06_CF_1A1NW_3000m,C06_CF_1A1NW_Ns,C06_CF_1A1NW_Tot,C06_CF_BA_N,C06_CF_BA_1_199,C06_CF_BA_200_399,C06_CF_BA_400_599,C06_CF_BA_600_799,C06_CF_BA_800_999,C06_CF_BA_1000_1499,C06_CF_BA_1500_1999,C06_CF_BA_2000_2499,C06_CF_BA_2500_2999,C06_CF_BA_3000_more,C06_CF_BA_Ns,C06_CF_BA_Tot,C06_CF_BNW_N,C06_CF_BNW_1_199,C06_CF_BNW_200_399,C06_CF_BNW_400_599,C06_CF_BNW_600_799,C06_CF_BNW_800_999,C06_CF_BNW_1000_1499,C06_CF_BNW_1500_1999,C06_CF_BNW_2000_2499,C06_CF_BNW_2500_2999,C06_CF_BNW_3000_more,C06_CF_BNW_Ns,C06_CF_BNW_Tot,C06_CF_LFns_N,C06_CF_LFns_1_199,C06_CF_LFns_200_399,C06_CF_LFns_400_599,C06_CF_LFns_600_799,C06_CF_LFns_800_999,C06_CF_LFns_1000_1499,C06_CF_LFns_1500_1999,C06_CF_LFns_2000_2499,C06_CF_LFns_2500_2999,C06_CF_LFns_3000_more,C06_CF_LFns_Ns,C06_CF_LFns_Tot,C06_C_f_c_T_Fi_N,C06_C_f_c_T_Fi_1_199,C06_C_f_c_T_Fi_200_399,C06_C_f_c_T_Fi_400_599,C06_C_f_c_T_Fi_600_799,C06_C_f_c_T_Fi_800_999,C06_CF_c_T_Fi_1000_1499,C06_CF_c_T_Fi_1500_1999,C06_CF_c_T_Fi_2000_2499,C06_CF_c_T_Fi_2500_2999,C06_CF_c_T_Fi_3000_more,C06_C_f_with_c_TFI_Ns,C06_C_f_with_c_T_T,C06_1PF_F_N,C06_1PF_F_1_199,C06_1PF_F_200_399,C06_1PF_F_400_599,C06_1PF_F_600_799,C06_1PF_F_800_999,C06_1PF_F_1000_1499,C06_1PF_F_1500_1999,C06_1PF_F_2000_2499,C06_1PF_F_2500_2999,C06_1PF_F_3000_more,C06_1PF_F_Ns,C06_1PF_F_Tot,C06_1PF_P_N,C06_1PF_P_1_199,C06_1PF_P_200_399,C06_1PF_P_400_599,C06_1PF_P_600_799,C06_1PF_P_800_999,C06_1PF_P_1000_1499,C06_1PF_P_1500_1999,C06_1PF_P_2000_2499,C06_1PF_P_2500_2999,C06_1PF_P_3000_more,C06_1PF_P_Ns,C06_1PF_P_Tot,C06_1PF_A_N,C06_1PF_A_1_199,C06_1PF_A_200_399,C06_1PF_A_400_599,C06_1PF_A_600_799,C06_1PF_A_800_999,C06_1PF_A_1000_1499,C06_1PF_A_1500_1999,C06_1PF_A_2000_2499,C06_1PF_A_2500_2999,C06_1PF_A_3000_more,C06_1PF_A_Ns,C06_1PF_A_Tot,C06_1PF_U_N,C06_1PF_U_1_199,C06_1PF_U_200_399,C06_1PF_U_400_599,C06_1PF_U_600_799,C06_1PF_U_800_999,C06_1PF_U_1000_1499,C06_1PF_U_1500_1999,C06_1PF_U_2000_2499,C06_1PF_U_2500_2999,C06_1PF_U_3000_more,C06_1PF_U_Ns,C06_1PF_U_To,C06_1PF_N_lf_Fi_N,C06_1PF_N_lf_Fi_1_199,C06_1PF_N_lf_Fi_200_399,C06_1PF_N_lf_Fi_400_599,C06_1PF_N_lf_Fi_600_799,C06_1PF_N_lf_Fi_800_999,C06_1PF_N_lf_Fi_1000_1499,C06_1PF_N_lf_Fi_1500_1999,C06_1PF_N_lf_Fi_2000_2499,C06_1PF_N_lf_Fi_2500_2999,C06_1PF_N_lf_Fi_3000_more,C06_1PF_N_lf_Fi_Ns,C06_1PF_N_the_lf_Tot,C06_1PF_LFns_N,C06_1PF_LFns_1_199,C06_1PF_LFns_200_399,C06_1PF_LFns_400_599,C06_1PF_LFns_600_799,C06_1PF_LFns_800_999,C06_1PF_lf_ns_Fi_1000_1499,C06_1PF_LFns_1500_1999,C06_1PF_LFns_2000_2499,C06_1PF_lf_ns_Fi_2500_2999,C06_1PF_LFns_3000mo,C06_1PF_LFns_Ns,C06_1PF_LF_NS_T,C06_1PF_TFI_N,C06_1PF_TFI_1_199,C06_1PF_TFI_200_399,C06_1PF_TFI_400_599,C06_1PF_TFI_600_799,C06_1PF_TFI_800_999,C06_1PF_T_Fi_1000_1499,C06_1PF_T_Fi_1500_1999,C06_1PF_T_Fi_2000_2499,C06_1PF_T_Fi_2500_2999,C06_1PF_TFI_3000_mr,C06_One_par_f_TFI_Ns,C06_One_parent_f_T_T,C06_TFI_N,C06_TFI_1_199,C06_TFI_200_399,C06_TFI_400_599,C06_TFI_600_799,C06_TFI_800_999,C06_TFI_1000_1499,C06_TFI_1500_1999,C06_TFI_2000_2499,C06_TFI_2500_2999,C06_TFI_3000_more,C06_TFI_Ns,C06_T_T,C11_CFNC_BF_N,C11_CFNC_BF_1_199,C11_CFNC_BF_200_399,C11_CFNC_BF_400_599,C11_CFNC_BF_600_799,C11_CFNC_BF_800_999,C11_CFNC_BF_1000_1499,C11_CFNC_BF_1500_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_mr,C11_CFNC_BF_Ns,C11_CFNC_BF_Tot,C11_CFNC_BPT_N,C11_CFNC_BPT_1_199,C11_CFNC_BPT_200_399,C11_CFNC_BPT_400_599,C11_CFNC_BPT_600_799,C11_CFNC_BPT_800_999,C11_CFNC_BPT_1000_1499
LGA20740,11,33,38,18,28,8,3,4,0,15,164,3,0,0,11,10,6,8,3,0,0,0,12,53,0,0,0,0,0,0,10,9,3,5,3,8,38,0,6,12,42,45,29,31,13,3,0,3,29,213,0,0,0,3,3,3,0,0,0,0,0,100,109,10,9,47,152,254,223,741,307,146,75,61,364,2389,0,0,14,20,18,29,42,5,0,0,4,29,161,3,5,74,97,49,26,22,0,0,0,0,34,310,0,0,9,13,3,0,0,3,0,0,0,9,37,0,0,27,19,6,0,4,0,0,0,0,5,61,6,9,129,126,49,12,29,3,0,0,0,46,409,0,0,3,3,3,0,0,0,0,0,0,13,22,9,14,256,278,128,67,97,11,0,0,4,136,1000,54,98,368,1439,931,524,1564,570,264,133,121,841,6907,3,8,0,12,21,21,83,118,121,42,95,14,538,0,3,3,12,27,43,46
LGA20830,8,31,37,21,54,19,0,0,3,34,207,0,0,0,4,17,12,25,6,4,0,0,12,80,0,0,0,0,0,4,18,12,0,8,0,15,57,3,3,18,63,44,38,39,11,3,3,0,44,269,0,3,0,6,3,3,13,7,0,0,0,204,239,10,18,50,195,282,337,1283,719,418,241,198,711,4462,3,0,15,44,40,40,95,33,8,8,6,52,344,3,0,54,134,69,27,40,8,4,0,0,49,388,3,0,5,11,4,3,3,4,0,0,0,14,47,0,0,41,36,7,4,5,5,0,0,0,11,109,4,17,137,168,61,35,46,9,0,3,0,69,549,3,0,3,0,0,0,4,3,0,0,0,21,34,16,17,255,393,181,109,193,62,12,11,6,216,1471,82,98,379,1450,1003,673,2450,1178,649,377,309,1259,9907,6,9,6,10,24,51,139,185,210,69,153,20,882,3,4,6,26,42,32,70
LGA20910,20,31,35,27,66,44,29,50,54,55,415,0,3,4,4,12,7,16,8,7,54,26,19,160,3,0,0,0,3,0,14,12,21,11,35,31,130,15,7,22,43,48,41,118,68,39,39,40,76,556,0,0,0,3,0,0,3,13,4,16,11,781,831,41,33,61,160,239,276,1326,1388,1057,2382,2948,1967,11878,0,3,14,42,72,84,299,105,47,105,37,128,936,8,10,80,140,107,71,130,47,10,23,6,96,728,0,0,6,12,10,3,9,12,5,5,0,13,75,0,3,34,21,9,3,7,3,3,0,0,13,96,38,23,193,168,103,79,177,56,24,24,15,155,1055,0,0,0,4,4,4,6,0,0,0,4,32,54,46,39,327,387,305,244,628,223,89,157,62,437,2944,159,181,481,1382,1188,884,3494,2522,1930,3348,4281,3155,23005,12,0,0,8,10,17,75,161,361,215,898,22,1779,8,7,3,7,30,48,79
LGA21010,4,10,10,9,14,0,0,0,0,0,47,0,0,0,3,0,3,3,3,3,0,0,3,18,0,0,0,0,0,0,10,0,3,0,4,6,23,3,0,0,20,31,15,23,6,3,0,3,16,120,0,0,0,3,0,0,3,0,0,0,0,74,80,3,3,11,71,116,148,425,235,108,56,34,215,1425,0,0,8,17,12,21,33,8,0,0,3,17,119,0,0,30,50,24,13,14,3,0,0,0,19,153,0,0,0,5,3,3,3,0,0,0,0,0,14,0,4,24,12,3,0,4,0,0,0,0,0,47,8,0,64,60,22,17,19,3,0,3,3,26,225,0,0,0,3,0,0,0,0,0,0,0,8,11,8,4,126,147,64,54,73,14,0,3,6,70,569,24,31,181,624,429,313,917,382,177,84,77,431,3670,3,0,3,3,11,25,68,61,72,22,28,6,302,0,3,0,3,13,21,18
LGA21110,31,61,55,44,101,94,43,105,102,107,750,3,0,10,4,10,11,32,36,13,52,41,40,252,3,0,0,0,3,0,19,25,30,24,60,47,211,40,20,45,81,116,79,213,159,82,71,97,173,1176,3,0,0,3,10,6,12,10,3,15,12,1329,1403,75,53,134,290,455,469,2074,2121,1865,3660,5731,3435,20362,4,6,19,56,111,143,433,208,70,225,78,215,1568,0,17,95,155,146,131,197,96,23,43,17,138,1058,5,0,8,10,15,7,26,9,3,17,3,18,121,12,10,48,22,7,6,17,3,3,5,0,18,151,93,55,201,237,192,144,319,113,51,37,31,205,1678,0,0,3,3,3,6,3,3,3,0,0,45,69,114,88,374,483,474,437,995,432,153,327,129,639,4645,346,317,684,1877,1789,1411,5467,4136,3452,5288,8074,5172,38013,9,0,3,3,14,43,170,363,715,489,1676,37,3522,11,9,7,45,55,92,122
LGA21180,126,337,225,139,254,112,35,16,14,186,1467,8,8,21,70,79,65,138,52,13,13,3,115,585,3,3,4,7,8,7,69,48,31,19,16,69,284,96,135,206,777,601,487,840,419,139,61,32,619,4412,7,5,9,21,33,29,50,26,8,6,8,1067,1269,185,223,488,1751,1904,1903,5765,3477,2019,1165,977,3617,23474,10,5,42,179,253,213,495,174,97,36,28,227,1759,3,24,265,330,190,112,172,59,12,6,7,132,1312,3,3,33,31,19,19,38,21,4,3,3,44,221,9,35,236,120,53,31,54,8,3,5,0,82,636,115,134,1308,944,481,322,526,155,56,25,15,530,4611,5,0,21,16,10,3,5,3,3,0,0,212,278,145,201,1905,1620,1006,700,1290,420,175,75,53,1227,8817,536,808,2674,6939,4214,3234,9396,4997,2825,1493,1210,5956,44282,12,0,5,5,18,82,396,594,779,341,432,53,2717,13,4,13,34,63,90,97
LGA21270,4,8,3,3,5,0,0,0,0,7,30,0,0,0,4,3,0,0,0,4,0,0,3,14,0,0,0,0,0,0,6,0,0,0,0,0,6,0,3,4,11,14,10,3,4,0,0,0,4,53,0,0,0,0,3,4,3,0,0,0,0,29,39,11,6,34,63,87,90,191,85,22,15,23,120,747,0,0,3,7,8,4,5,0,0,0,0,4,31,0,0,9,21,5,3,0,0,0,0,0,3,41,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,5,4,0,0,0,0,0,0,0,0,9,4,0,24,36,10,6,8,4,0,0,0,9,101,0,3,0,0,0,0,0,0,0,0,0,5,8,4,3,41,73,23,13,13,4,0,0,0,21,195,37,32,98,405,242,143,393,143,41,23,32,223,1812,3,3,0,3,9,20,24,40,31,9,15,3,160,0,0,0,3,4,6,9
LGA21370,13,39,37,20,31,9,3,3,0,14,172,0,0,0,9,14,12,30,5,3,0,0,15,88,0,0,0,4,4,3,17,14,6,5,6,13,72,0,7,18,55,54,27,45,11,7,6,3,40,273,0,0,0,0,5,4,7,4,3,0,0,201,224,17,22,53,225,358,348,1232,644,314,192,106,642,4153,0,0,13,39,56,34,78,8,5,5,3,35,276,3,3,64,98,58,27,34,6,3,0,0,36,332,0,0,3,4,4,4,6,5,0,0,0,8,34,0,3,46,26,3,3,0,0,0,0,0,8,89,6,13,168,189,70,27,47,6,0,0,0,68,594,0,0,3,0,0,4,0,0,0,0,0,25,32,9,19,297,356,191,99,165,25,8,5,3,180,1357,78,108,430,1550,1146,695,2464,1029,518,271,170,1190,9649,10,6,5,24,23,65,133,178,171,60,81,18,774,0,4,0,20,29,42,39
LGA21450,19,41,44,42,67,33,8,9,3,34,300,5,3,4,9,15,20,56,13,3,3,3,21,155,0,3,0,4,5,3,29,13,13,5,5,24,104,6,8,17,71,60,49,64,24,15,5,3,46,368,0,0,0,0,6,0,15,0,6,0,0,324,351,27,34,63,254,444,617,2309,1454,725,510,387,1125,7949,4,3,10,75,85,91,174,49,22,18,5,86,622,0,3,94,168,90,47,67,22,5,0,3,49,548,0,0,7,6,3,9,21,6,0,0,0,14,66,0,4,44,42,17,7,6,3,0,0,0,7,130,18,9,206,223,75,51,77,11,4,3,3,72,752,0,0,3,4,3,0,0,0,0,0,0,33,43,22,19,364,518,273,205,345,91,31,21,11,261,2161,99,132,519,1669,1317,1129,3948,2221,1130,687,544,1847,15242,7,3,4,4,19,54,242,469,570,187,246,45,1850,5,4,4,26,30,46,58
LGA21610,83,232,214,173,296,103,39,25,11,140,1336,3,6,11,50,82,97,182,69,17,26,7,123,673,3,0,4,3,9,18,103,53,52,22,25,95,387,53,61,148,451,327,284,440,210,62,21,21,336,2414,8,0,7,16,36,23,60,31,7,7,6,1359,1560,117,156,385,1316,1982,2582,9063,5601,2952,1822,1394,4375,31745,5,6,42,280,404,362,798,324,107,75,25,303,2731,3,13,333,609,362,183,237,79,15,8,4,182,2028,4,7,31,37,43,31,52,18,5,4,0,36,268,14,22,200,152,38,17,31,6,3,4,0,53,540,49,59,1005,807,347,233,383,84,26,16,11,373,3393,0,0,16,11,10,9,11,0,0,0,0,137,194,75,107,1627,1896,1204,835,1512,511,156,107,40,1084,9154,397,515,2257,6092,4933,4420,14813,8387,4409,2418,1796,6721,57158,28,9,3,13,24,107,744,1316,1732,603,706,131,5416,3,10,5,44,82,114,172
LGA21670,7,20,20,16,11,0,0,0,0,4,78,0,0,5,4,3,5,3,0,0,0,0,3,23,0,0,0,3,0,4,3,4,0,0,0,0,14,0,4,12,47,38,38,29,5,0,0,0,20,193,0,0,0,4,0,0,4,0,0,0,0,60,68,6,4,27,116,147,156,325,140,48,21,15,170,1175,0,0,12,12,15,18,15,5,0,0,0,7,84,0,0,27,42,19,13,7,3,0,0,0,3,114,0,0,0,4,0,0,3,0,0,0,0,3,10,3,0,21,14,0,0,3,0,0,4,0,5,50,3,4,98,87,37,28,23,3,0,0,0,33,316,0,0,0,3,0,0,0,0,0,0,0,10,13,6,4,158,162,71,59,51,11,0,4,0,61,587,27,48,227,863,471,310,662,221,74,31,30,401,3365,3,3,3,7,3,18,51,40,20,9,5,5,167,0,0,0,7,10,13,10
LGA21750,4,9,9,25,33,0,0,6,0,11,97,0,0,0,11,5,7,15,0,0,0,0,7,45,0,0,3,0,3,0,10,3,5,0,0,9,33,3,0,5,32,32,10,31,10,4,0,0,28,155,0,0,0,4,3,0,0,0,0,0,0,96,103,12,5,26,115,186,213,698,352,146,75,75,364,2267,0,0,9,29,32,35,47,14,5,0,0,30,201,0,4,50,69,29,20,16,0,0,0,0,23,211,0,0,3,3,3,5,3,0,0,0,3,5,25,0,4,26,7,9,0,0,4,0,0,0,4,54,0,0,92,66,38,31,21,8,0,3,0,43,302,0,0,0,3,0,0,3,0,0,0,0,12,18,0,8,180,177,111,91,90,26,5,3,3,117,811,37,65,248,755,609,449,1377,564,247,115,127,687,5280,3,5,0,11,12,32,97,119,83,36,42,14,454,0,0,0,9,20,39,34
LGA21830,3,17,7,8,17,5,9,0,3,10,79,0,0,0,0,0,4,11,0,0,0,0,9,24,0,0,0,0,3,3,7,6,3,0,4,3,29,3,3,3,30,29,7,13,6,0,4,0,16,114,0,0,0,0,0,3,0,0,0,0,3,69,75,21,11,15,95,174,150,583,277,120,95,109,313,1963,0,3,3,10,13,24,38,10,5,0,3,24,133,0,0,30,40,23,10,10,4,0,4,0,16,137,0,0,3,11,3,0,3,0,0,0,0,4,24,0,4,18,8,0,0,0,0,0,0,0,0,30,0,0,47,53,37,21,17,4,0,0,0,28,207,0,0,3,0,0,3,3,0,0,0,0,8,17,0,7,104,122,76,58,71,18,5,4,3,80,548,53,59,144,623,497,309,1079,465,203,142,174,588,4336,13,3,3,14,23,31,67,82,66,18,44,13,377,0,0,0,10,14,21,26
LGA21890,73,157,110,91,146,51,21,22,10,77,777,3,0,10,21,33,32,76,30,15,8,8,47,283,0,0,0,4,10,13,37,21,28,14,19,27,173,42,40,106,315,350,279,484,275,99,55,33,362,2440,0,5,9,15,21,14,28,21,4,4,4,657,782,66,83,269,787,1001,1075,3216,2175,1342,1080,958,1972,14024,3,6,33,91,158,146,388,130,42,42,12,136,1187,3,16,158,266,144,91,126,29,11,6,6,98,954,0,0,16,21,14,9,20,13,8,0,0,28,129,8,12,104,55,16,18,20,4,0,0,0,37,274,43,72,682,560,337,229,466,137,43,29,18,327,2943,3,3,3,10,6,9,8,0,0,0,0,111,153,60,109,996,1003,675,502,1028,313,104,77,36,737,5640,301,543,1535,4654,2725,2110,6210,3673,2395,1727,1510,3751,31134,10,6,0,9,18,53,266,514,914,443,1047,41,3321,0,4,8,31,88,113,119
LGA22110,20,30,61,37,47,16,0,3,4,13,234,0,0,0,7,15,12,28,9,0,3,0,6,80,0,0,0,9,0,6,11,12,3,3,3,18,65,4,6,28,98,84,39,55,7,3,3,3,52,382,0,0,4,0,3,0,13,0,0,3,0,246,269,14,24,80,249,424,403,1081,504,234,121,103,632,3869,0,3,19,24,52,30,58,19,6,3,0,48,262,3,3,94,119,57,33,28,7,0,0,0,50,394,0,0,9,18,8,6,5,0,0,0,0,5,51,0,0,51,28,7,0,3,3,0,0,0,11,103,8,16,217,174,80,30,45,7,0,4,0,72,653,0,0,3,8,0,4,0,0,0,0,0,22,37,11,22,393,371,204,103,139,36,6,7,0,208,1500,79,172,618,2070,1485,863,2505,893,408,194,179,1410,10876,13,4,7,21,23,60,169,185,153,49,79,18,781,0,12,7,24,43,76,74
LGA22170,27,87,95,87,164,61,13,19,8,48,614,0,3,5,24,39,32,96,26,6,6,5,56,298,0,0,0,0,3,12,53,34,23,3,12,35,175,18,24,46,197,140,105,211,83,32,18,12,115,1001,3,0,5,4,11,13,19,13,6,7,3,624,708,46,63,125,517,772,1053,3924,2432,1407,807,630,2026,13802,7,4,20,128,246,214,503,171,62,41,25,246,1667,0,11,242,470,278,152,193,54,6,3,0,176,1585,0,8,30,44,21,17,34,8,0,0,0,37,199,11,11,163,122,34,23,17,9,0,0,0,38,428,31,39,687,645,269,160,238,54,25,13,4,232,2397,0,3,4,4,4,4,10,0,0,0,0,92,121,49,76,1146,1413,852,570,995,296,93,57,29,821,6397,168,281,1444,3986,2903,2289,7612,4131,2306,1176,892,3740,30928,16,0,0,14,18,59,352,706,948,323,458,62,2956,4,3,3,27,51,78,113
LGA22250,4,14,9,8,5,0,0,0,0,5,48,0,0,3,3,0,3,8,0,3,0,3,3,26,0,0,0,0,3,3,10,4,3,5,3,6,37,3,0,3,21,23,17,12,8,0,0,0,12,99,0,0,0,0,3,0,3,0,0,0,0,54,60,9,9,23,88,135,140,376,159,54,25,32,190,1240,0,0,7,10,7,12,16,7,3,4,0,9,75,0,0,14,19,13,5,11,4,0,0,0,11,77,0,0,0,4,0,0,3,0,0,0,0,3,10,0,0,11,3,4,0,0,0,0,0,0,7,25,4,0,43,33,20,16,13,4,3,0,0,14,150,0,0,0,0,0,0,0,0,0,0,0,13,13,4,0,75,69,44,33,43,15,6,4,0,57,350,28,39,137,510,403,249,790,280,106,42,57,381,3022,11,4,0,12,13,32,64,40,39,9,13,6,243,0,5,0,3,9,18,11
LGA22310,41,77,69,64,113,77,28,34,31,73,615,0,3,6,12,17,10,39,22,4,33,9,44,199,3,0,0,4,4,5,20,22,16,14,35,42,165,22,31,56,92,122,97,222,118,63,34,29,115,1001,0,0,0,8,11,4,25,5,8,8,7,772,848,63,62,152,390,583,599,2554,2326,1698,1966,2477,2254,15124,3,3,29,67,116,133,402,195,55,87,26,172,1288,0,12,124,207,145,99,161,54,22,17,5,130,976,6,0,10,8,10,4,21,11,8,8,0,26,112,3,4,50,31,6,8,15,4,4,0,0,19,144,50,30,220,258,192,144,282,76,29,18,13,171,1483,6,0,0,8,3,3,3,0,0,0,0,45,68,68,49,433,579,472,391,884,340,118,130,44,563,4071,304,307,797,2661,2136,1566,5684,3984,2958,2915,3557,3827,30696,14,4,4,4,16,64,233,399,785,456,1226,38,3243,5,8,6,42,80,118,130
LGA22410,7,12,16,22,29,7,4,3,0,11,111,0,0,3,4,0,7,16,6,3,3,3,4,49,0,0,0,0,3,3,6,3,4,3,3,11,36,3,3,4,29,46,19,22,5,3,0,3,29,166,0,3,0,3,0,0,0,3,0,0,0,114,123,12,6,30,85,180,170,650,371,206,121,101,357,2289,0,0,6,23,26,17,38,24,0,0,0,23,157,0,3,39,59,25,10,17,3,0,0,0,19,175,0,3,3,6,3,3,6,0,0,5,0,8,37,0,3,38,10,3,0,3,0,0,0,0,7,64,8,6,95,86,24,15,22,4,0,0,0,33,293,0,0,0,0,5,5,0,0,0,0,0,7,17,8,15,181,184,86,50,86,31,0,5,0,97,743,30,41,258,795,557,342,1246,621,319,184,162,650,5205,3,0,0,10,13,37,67,95,88,42,63,9,427,0,0,5,10,12,20,22
LGA22490,5,15,21,14,33,8,3,0,4,11,114,0,0,0,9,4,3,14,8,0,0,0,5,43,0,0,0,0,3,3,8,3,3,0,3,10,33,0,3,9,49,33,20,30,18,0,0,0,27,189,0,0,0,4,0,3,3,0,0,4,0,101,115,9,12,24,130,184,204,705,420,200,96,86,327,2397,0,0,0,4,16,14,25,10,6,4,0,11,90,0,3,32,21,19,9,9,0,0,0,0,14,107,0,0,3,3,6,3,3,0,0,0,0,0,18,0,0,9,5,4,0,0,0,0,0,0,5,23,5,3,40,64,22,15,24,0,0,0,0,30,203,0,0,0,3,0,0,0,0,0,0,0,6,9,5,6,84,100,67,41,61,10,6,4,0,66,450,31,54,150,584,466,364,1201,610,308,155,116,526,4565,4,6,0,7,10,20,56,99,127,25,63,5,422,0,3,3,8,10,13,25
LGA22620,17,81,94,83,106,37,9,5,0,38,470,4,0,5,15,22,26,69,23,3,6,0,30,203,3,0,6,3,12,3,30,30,17,5,4,30,143,12,17,43,187,214,94,144,41,13,5,4,95,869,0,0,4,6,11,6,10,3,5,0,3,552,600,29,32,119,493,832,886,3075,1779,908,456,374,1425,10408,0,3,26,91,160,152,297,70,19,18,0,140,976,0,12,186,346,198,100,106,26,0,3,0,96,1073,4,4,15,24,16,11,28,0,5,6,0,27,140,4,12,134,85,15,14,12,0,0,0,0,24,300,28,38,578,525,213,123,148,32,3,6,0,181,1875,0,0,0,7,3,0,7,3,0,0,0,47,67,36,69,939,1078,605,400,598,131,27,33,0,515,4431,126,224,1258,3718,2682,1953,5950,2844,1441,731,582,2717,24226,11,5,0,18,29,84,326,487,536,178,293,43,2010,0,13,4,41,40,119,114
LGA22670,112,272,172,113,172,48,28,3,9,120,1080,3,4,25,46,53,39,100,32,11,9,0,82,404,4,0,0,8,9,4,50,33,21,8,5,51,193,99,124,207,698,436,330,561,229,97,36,40,418,3275,6,4,9,33,24,28,47,22,4,7,0,779,963,171,191,457,1551,1478,1395,3794,2089,1116,510,419,2457,15628,14,7,40,190,211,167,392,147,61,27,18,156,1430,0,23,184,261,147,83,138,33,9,4,0,99,981,3,6,29,26,27,6,45,10,0,0,3,34,189,17,24,181,95,27,13,26,16,0,4,0,49,452,85,107,877,647,373,302,415,118,40,22,6,415,3407,8,6,5,13,3,6,6,3,0,0,0,160,210,127,173,1316,1232,788,577,1022,327,110,57,27,913,6669,482,675,2003,5649,3500,2565,6820,3204,1574,700,557,4256,31985,12,3,0,4,18,79,383,490,484,169,182,27,1851,9,7,8,61,97,112,117
LGA22750,40,155,190,130,246,93,33,28,9,114,1053,4,0,6,40,39,47,153,42,22,23,8,72,456,0,0,0,5,7,11,66,41,33,16,25,58,262,22,36,87,326,373,259,380,161,54,33,24,274,2029,3,0,7,5,19,13,36,24,9,4,3,1063,1186,65,84,206,850,1459,1686,6092,4008,2104,1505,1279,3460,22798,3,7,66,188,257,264,585,190,59,53,16,298,1986,3,19,407,694,350,185,230,53,11,10,0,219,2181,3,0,34,43,40,15,39,14,6,5,0,45,244,11,23,272,165,50,30,21,3,3,0,0,62,640,37,82,998,989,492,233,378,76,23,16,10,391,3725,4,4,7,11,12,5,0,0,0,0,0,128,171,61,135,1784,2090,1201,732,1253,336,102,84,26,1143,8947,309,554,2296,7668,5335,3692,11981,6563,3432,2249,1838,6358,52275,12,3,0,4,38,88,513,891,1270,496,822,69,4206,7,8,13,57,111,170,198
LGA22830,14,39,40,33,58,24,8,3,3,25,253,0,3,4,4,16,15,53,8,3,3,0,29,138,0,0,0,3,4,3,21,17,11,3,4,30,96,9,22,41,182,125,70,91,33,7,3,8,88,679,0,0,4,0,9,9,7,5,0,0,0,321,355,27,46,101,384,531,557,1895,1101,567,288,264,1033,6794,0,3,20,70,105,70,142,38,5,6,3,78,540,0,4,104,167,92,54,62,10,6,3,0,49,551,0,4,15,15,17,7,6,4,0,0,0,16,84,4,3,87,63,13,4,3,0,0,0,0,24,201,8,16,319,286,98,67,62,22,3,5,0,140,1026,0,0,4,11,0,3,4,0,0,0,0,51,73,12,30,549,612,325,205,279,74,14,14,3,358,2475,94,179,755,2112,1539,1102,3634,1779,893,434,413,1899,14833,10,12,3,17,31,71,218,354,326,96,157,37,1332,0,8,0,24,37,59,64
LGA22910,3,32,24,16,22,8,0,3,0,10,123,3,0,0,6,6,4,6,0,0,3,0,5,33,0,0,0,3,0,0,8,0,3,0,0,0,14,0,0,3,37,30,17,16,5,0,0,0,16,124,0,0,3,0,8,3,3,4,0,0,0,65,86,9,12,17,129,152,139,405,195,78,40,38,206,1420,0,0,3,12,16,19,23,10,0,0,0,12,95,0,3,30,45,38,10,9,0,0,0,0,16,151,0,0,4,0,0,4,4,0,0,0,0,3,15,0,3,19,12,0,4,0,0,0,0,0,3,41,5,7,68,63,36,19,28,0,0,0,0,34,260,0,0,0,0,6,0,0,0,0,0,0,9,15,5,13,124,132,96,56,64,10,0,0,0,77,577,24,60,184,678,477,315,796,362,134,72,79,469,3650,3,6,0,8,13,19,50,67,57,21,48,4,296,0,3,3,12,16,21,18
LGA22980,0,8,4,0,4,0,0,0,0,0,16,0,0,0,0,0,4,3,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,4,10,0,0,0,3,6,51,0,0,0,0,0,0,0,0,0,0,0,35,35,9,3,8,49,83,55,195,95,36,12,11,90,646,0,0,0,11,5,4,11,3,3,0,0,6,43,0,0,11,12,5,0,0,0,0,0,0,4,32,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,9,5,0,0,0,0,0,0,0,0,14,0,4,27,22,13,13,6,0,0,3,0,6,94,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,47,53,23,17,17,3,3,3,0,20,190,26,29,71,310,215,113,400,151,61,33,25,183,1617,3,0,4,3,7,11,30,29,22,10,10,3,132,0,3,0,3,5,3,6
