region_id,C01_SH_FH_CF_no_ch,C01_SH_FH_CF_w_ch,C01_SH_FH_One_PFam,C01_SH_FH_oth_fa,C01_SH_FH_Tot,C01_SH_LP_H,C01_SH_GH,C01_SH_OH,C01_SH_Tot,C01_SDRTHT1S_FH_CF_no_ch,C01_SDRTHT1S_FH_CF_w_ch,C01_SDRTHT1S_FH_One_PFam,C01_SDRTHT1S_FH_oth_fa,C01_SDRTHT1S_FH_Tot,C01_SDRTHT1S_LP_H,C01_SDRTHT1S_GH,C01_SDRTHT1S_OH,C01_SDRTHT1S_Tot,C01_SDRTHT2S_FH_CF_no_ch,C01_SDRTHT2S_FH_CF_w_ch,C01_SDRTHT2S_FH_One_PFam,C01_SDRTHT2S_FH_oth_fa,C01_SDRTHT2S_FH_Tot,C01_SDRTHT2S_LP_H,C01_SDRTHT2S_GH,C01_SDRTHT2S_OH,C01_SDRTHT2S_Tot,C01_SDRTHT_FH_CF_no_ch,C01_SDRTHT_FH_CF_w_ch,C01_SDRTHT_FH_One_PFam,C01_SDRTHT_FH_oth_fa,C01_SDRTHT_FH_Tot,C01_SDRTHT_LP_H,C01_SDRTHT_GH,C01_SDRTHT_OH,C01_SDRTHT_Tot,C01_F_u_a_1_2_FH_CF_no_ch,C01_F_u_a_1_2_FH_CF_w_ch,C01_F_u_a_1_2_FH_One_PFam,C01_F_u_a_1_2_FH_oth_fa,C01_F_u_a_1_2_FH_Tot,C01_F_u_a_1_2_LP_H,C01_F_u_a_1_2_GH,C01_F_u_a_1_2_OH,C01_F_u_a_1_2_Tot,C01_F_u_a_3_FH_CF_no_ch,C01_F_u_a_3_FH_CF_w_ch,C01_F_u_a_3_FH_One_PFam,C01_F_u_a_3_FH_oth_fa,C01_F_u_a_3_FH_Tot,C01_F_u_a_3_LP_H,C01_F_u_a_3_GH,C01_F_u_a_3_OH,C01_F_u_a_3_Tot,C01_F_u_a_4m_FH_CF_no_ch,C01_F_u_a_4m_FH_CF_w_ch,C01_F_u_a_4m_FH_One_PFam,C01_F_u_a_4m_FH_oth_fa,C01_F_u_a_4m_FH_Tot,C01_F_u_a_4m_LP_H,C01_F_u_a_4m_GH,C01_F_u_a_4m_OH,C01_F_u_a_4m_Tot,C01_F_u_a_a_h_FH_CF_no_ch,C01_F_u_a_a_h_FH_CF_w_ch,C01_F_u_a_a_h_FH_One_PFam,C01_F_u_a_a_h_FH_oth_fa,C01_F_u_a_a_h_FH_Tot,C01_F_u_a_a_h_LP_H,C01_F_u_a_a_h_GH,C01_F_u_a_a_h_OH,C01_F_u_a_a_h_Tot,C01_F_u_a_T_FH_CF_no_ch,C01_F_u_a_T_FH_CF_w_ch,C01_F_u_a_T_FH_One_PFam,C01_F_u_a_T_FH_oth_fa,C01_F_u_a_T_FH_Tot,C01_F_u_a_T_LP_H,C01_F_u_a_T_GH,C01_F_u_a_T_OH,C01_F_u_a_T_Tot,C01_OD_C_c_hb_FH_CF_no_ch,C01_OD_C_c_hb_FH_CF_w_ch,C01_OD_C_c_hb_FH_One_PFam,C01_OD_C_c_hb_FH_oth_fa,C01_OD_C_c_hb_FH_Tot,C01_OD_C_c_hb_LP_H,C01_OD_C_c_hb_GH,C01_OD_C_c_hb_OH,C01_OD_C_c_hb_Tot,C01_OD_Ih_t_s_FH_CF_no_ch,C01_OD_Ih_t_s_FH_CF_w_ch,C01_OD_Ih_t_s_FH_One_PFam,C01_OD_Ih_t_s_FH_oth_fa,C01_OD_Ih_t_s_FH_Tot,C01_OD_Ih_t_s_LP_H,C01_OD_Ih_t_s_GH,C01_OD_Ih_t_s_OH,C01_OD_Ih_t_s_Tot,C01_OD_H_f_so_FH_CF_no_ch,C01_OD_H_f_so_FH_CF_w_ch,C01_OD_H_f_so_FH_One_PFam,C01_OD_H_f_so_FH_oth_fa,C01_OD_H_f_so_FH_Tot,C01_OD_H_f_so_LP_H,C01_OD_H_f_so_GH,C01_OD_H_f_so_OH,C01_OD_H_f_so_Tot,C01_OD_T_FH_CF_no_ch,C01_OD_T_FH_CF_w_ch,C01_OD_T_FH_One_PFam,C01_OD_T_FH_oth_fa,C01_OD_T_FH_Tot,C01_OD_Tot_LP_H,C01_OD_Tot_GH,C01_OD_Tot_OH,C01_OD_T_T,C01_DS_ns_FH_CF_no_ch,C01_DS_ns_FH_CF_w_ch,C01_DS_ns_FH_One_PFam,C01_DS_ns_FH_oth_fa,C01_DS_ns_FH_Tot,C01_DS_ns_LP_H,C01_DS_ns_GH,C01_DS_ns_OH,C01_DS_NS_T,C01_T_FH_CF_no_ch,C01_T_FH_CF_w_ch,C01_T_FH_One_PFam,C01_T_FH_oth_fa,C01_T_FH_Tot,C01_Tot_LP_H,C01_Tot_GH,C01_Tot_OH,C01_T_T,C06_SH_FH_CF_no_ch,C06_SH_FH_CF_w_ch,C06_SH_FH_One_PFam,C06_SH_FH_oth_fa,C06_SH_FH_Tot,C06_SH_LP_H,C06_SH_GH,C06_SH_OH,C06_SH_Tot,C06_Sd_r_t_1_FH_CF_no_ch,C06_Sd_r_t_1_FH_CF_w_ch,C06_Sd_r_t_1_FH_One_PFam,C06_Sd_r_t_1_FH_oth_fa,C06_Sd_r_t_1_FH_Tot,C06_Sd_r_t_1_LP_H,C06_Sd_r_t_1_GH,C06_Sd_r_t_1_OH,C06_Sd_r_t_1_Tot,C06_Sd_r_t_2m_FH_CF_no_ch,C06_Sd_r_t_2m_FH_CF_w_ch,C06_Sd_r_t_2m_FH_One_PFam,C06_Sd_r_t_2m_FH_oth_fa,C06_Sd_r_t_2m_FH_Tot,C06_Sd_r_t_2m_LP_H,C06_Sd_r_t_2m_GH,C06_Sd_r_t_2m_OH,C06_Sd_r_t_2m_Tot,C06_Sd_r_t_T_FH_CF_no_ch,C06_Sd_r_t_T_FH_CF_w_ch,C06_Sd_r_t_T_FH_One_PFam,C06_Sd_r_t_T_FH_oth_fa,C06_Sd_r_t_T_FH_Tot,C06_Sd_r_t_T_LP_H,C06_Sd_r_t_T_GH,C06_Sd_r_t_T_OH,C06_Sd_r_t_T_Tot,C06_F_u_a_1_2_FH_CF_no_ch,C06_F_u_a_1_2_FH_CF_w_ch,C06_F_u_a_1_2_FH_One_PFam,C06_F_u_a_1_2_FH_oth_fa,C06_F_u_a_1_2_FH_Tot,C06_F_u_a_1_2_LP_H,C06_F_u_a_1_2_GH,C06_F_u_a_1_2_OH,C06_F_u_a_1_2_Tot,C06_F_u_a_3_FH_CF_no_ch,C06_F_u_a_3_FH_CF_w_ch,C06_F_u_a_3_FH_One_PFam,C06_F_u_a_3_FH_oth_fa,C06_F_u_a_3_FH_Tot,C06_F_u_a_3_LP_H,C06_F_u_a_3_GH,C06_F_u_a_3_OH,C06_F_u_a_3_Tot,C06_F_u_a_4m_FH_CF_no_ch,C06_F_u_a_4m_FH_CF_w_ch,C06_F_u_a_4m_FH_One_PFam,C06_F_u_a_4m_FH_oth_fa,C06_F_u_a_4m_FH_Tot,C06_F_u_a_4m_LP_H,C06_F_u_a_4m_GH,C06_F_u_a_4m_OH,C06_F_u_a_4m_Tot,C06_F_u_a_a_h_FH_CF_no_ch,C06_F_u_a_a_h_FH_CF_w_ch
LGA57140,136,132,33,5,306,87,6,9,408,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,6,14,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,14,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,6,3,0,3,0,6,0,0,0,6,0,0,0,0,0,3,0,0,3,142,132,39,8,321,104,6,9,440,130,110,33,3,276,110,7,29,422,3,3,0,3,9,12,0,3,24,0,0,0,0,0,0,0,0,0,3,3,0,3,9,12,0,3,24,3,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0
LGA57210,514,490,138,11,1153,313,24,60,1550,4,3,0,0,7,20,0,0,27,4,3,0,0,7,0,0,0,7,8,6,0,0,14,20,0,0,34,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,0,0,0,4,0,0,0,4,3,3,0,0,6,0,0,3,9,0,0,0,0,0,3,0,0,3,7,3,0,0,10,3,0,3,16,0,0,0,0,0,5,0,6,11,529,502,138,11,1180,341,24,69,1614,562,470,124,9,1165,335,27,100,1627,0,0,3,0,3,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,0,10,0,0,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57280,543,1189,280,19,2031,320,93,217,2661,98,144,66,13,321,163,23,72,579,46,53,10,0,109,37,11,13,170,144,197,76,13,430,200,34,85,749,68,33,25,4,130,168,29,66,393,0,0,0,0,0,0,0,0,0,6,7,0,0,13,19,0,14,46,3,0,0,0,3,3,0,0,6,77,40,25,4,146,190,29,80,445,60,17,3,3,83,79,3,272,437,0,0,3,0,3,6,0,18,27,11,17,3,3,34,4,0,6,44,71,34,9,6,120,89,3,296,508,9,4,3,0,16,15,3,11,45,844,1464,393,42,2743,814,162,689,4408,612,1008,248,23,1891,420,79,878,3268,60,41,26,4,131,88,13,128,360,13,8,3,0,24,12,0,22,58,73,49,29,4,155,100,13,150,418,43,35,8,3,89,103,7,83,282,0,0,0,0,0,0,0,0,0,13,6,0,0,19,7,4,35,65,0,0
LGA57350,111,138,23,6,278,100,8,7,393,3,0,0,0,3,10,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,3,10,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,3,0,0,3,0,0,0,3,0,3,0,0,3,3,0,0,6,3,6,0,0,9,3,0,0,12,0,0,0,0,0,0,0,0,0,117,144,23,6,290,113,8,7,418,123,97,26,3,249,102,10,17,378,6,14,0,0,20,4,0,0,24,0,0,0,0,0,0,0,0,0,6,14,0,0,20,4,0,0,24,3,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57420,158,167,28,4,357,108,10,30,505,0,3,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,6,0,0,0,0,0,8,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,11,3,0,3,0,6,11,0,9,26,0,0,0,0,0,3,0,3,6,3,4,0,0,7,0,0,0,7,6,4,3,0,13,14,0,12,39,0,0,0,0,0,0,0,3,3,164,174,31,4,373,133,10,48,564,183,190,25,0,398,120,14,50,582,4,0,0,0,4,0,0,3,7,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57490,6201,8891,2649,175,17916,3135,463,872,22386,419,88,188,23,718,997,57,105,1877,59,21,16,3,99,83,10,14,206,478,109,204,26,817,1080,67,119,2083,246,31,90,13,380,736,41,109,1266,7,3,3,0,13,13,3,30,59,3,0,0,0,3,3,0,0,6,3,3,0,0,6,12,3,0,21,259,37,93,13,402,764,47,139,1352,88,6,12,0,106,151,3,31,291,5,4,3,0,12,10,0,4,26,3,4,0,0,7,0,3,0,10,96,14,15,0,125,161,6,35,327,12,24,10,0,46,18,5,17,86,7046,9075,2971,214,19306,5158,588,1182,26234,7553,10024,2983,198,20758,3916,605,1452,26731,383,248,131,20,782,694,44,107,1627,45,15,10,0,70,29,5,20,124,428,263,141,20,852,723,49,127,1751,402,55,125,16,598,1296,47,174,2115,6,3,0,0,9,25,3,10,47,9,3,3,0,15,8,0,12,35,9,0
LGA57560,772,1761,273,23,2829,332,91,196,3448,197,179,71,15,462,288,53,143,946,17,4,3,3,27,30,16,13,86,214,183,74,18,489,318,69,156,1032,4,3,3,3,13,19,3,23,58,8,5,3,0,16,38,3,12,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,6,3,29,57,6,35,127,101,20,6,3,130,68,0,409,607,0,0,0,0,0,4,0,44,48,3,4,0,0,7,3,3,0,13,104,24,6,3,137,75,3,453,668,14,14,11,0,39,18,3,17,77,1116,1990,370,47,3523,800,172,857,5352,853,1708,242,34,2837,373,104,518,3832,232,282,70,4,588,242,31,215,1076,11,4,3,0,18,6,3,13,40,243,286,73,4,606,248,34,228,1116,42,21,7,3,73,58,6,42,179,19,3,0,3,25,21,6,11,63,0,0,0,0,0,0,0,0,0,0,0
LGA57630,10,7,3,0,20,11,4,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,10,7,3,0,20,11,4,11,46,12,9,3,0,24,8,0,11,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57700,1037,1620,293,21,2971,424,60,87,3542,13,8,8,0,29,22,0,3,54,0,0,0,0,0,0,0,0,0,13,8,8,0,29,22,0,3,54,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,6,3,0,3,0,6,3,0,0,9,4,0,0,0,4,3,0,3,10,3,7,3,0,13,6,0,0,19,3,3,3,0,9,4,0,0,13,10,10,6,0,26,13,0,3,42,4,5,0,0,9,3,0,0,12,1067,1643,310,21,3041,465,60,93,3659,1305,1814,345,26,3490,492,64,125,4171,3,4,0,0,7,3,0,0,10,0,0,0,0,0,0,0,0,0,3,4,0,0,7,3,0,0,10,8,0,0,0,8,25,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
LGA57770,78,72,7,3,160,59,7,43,269,4,3,0,0,7,4,0,10,21,5,3,0,0,8,3,0,3,14,9,6,0,0,15,7,0,13,35,8,3,0,0,11,11,0,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,11,11,0,9,31,24,5,3,0,32,13,3,359,407,0,0,0,0,0,3,0,36,39,0,4,0,0,4,7,0,3,14,24,9,3,0,36,23,3,398,460,0,0,0,0,0,0,0,12,12,119,90,10,3,222,100,10,475,807,87,61,6,0,154,63,8,41,266,4,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,3,4,0,0,0,4,3,0,0,7,11,0,3,0,14,18,3,35,70,3,0,0,0,3,6,0,0,9,0,0,0,0,0,4,0,3,7,0,0
LGA57840,1937,2494,839,177,5447,1687,474,208,7816,577,147,176,83,983,1276,201,111,2571,534,230,160,97,1021,721,238,128,2108,1111,377,336,180,2004,1997,439,239,4679,233,56,79,59,427,866,118,128,1539,144,37,34,24,239,653,94,133,1119,206,52,44,24,326,405,56,185,972,4,0,0,0,4,8,3,3,18,587,145,157,107,996,1932,271,449,3648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,4,0,0,10,3,3,0,0,6,4,0,0,10,14,10,8,0,32,25,5,7,69,3652,3029,1340,464,8485,5645,1189,903,16222,2052,2802,875,164,5893,1615,381,400,8289,596,195,163,60,1014,1286,210,157,2667,554,229,134,66,983,688,178,214,2063,1150,424,297,126,1997,1974,388,371,4730,317,109,103,49,578,857,150,184,1769,153,32,33,19,237,483,54,192,966,265,83,32,18,398,385,51,334,1168,4,0
LGA57910,11900,15789,4842,685,33216,8214,1715,1134,44279,2986,1357,1562,246,6151,7354,832,590,14927,769,393,327,76,1565,1244,290,202,3301,3755,1750,1889,322,7716,8598,1122,792,18228,867,226,390,115,1598,4157,437,448,6640,239,66,99,47,451,1078,192,248,1969,88,34,38,6,166,295,34,90,585,15,6,0,0,21,37,0,6,64,1209,332,527,168,2236,5567,663,792,9258,35,3,7,0,45,85,3,48,181,0,0,0,0,0,0,0,0,0,6,10,3,3,22,30,4,4,60,41,13,10,3,67,115,7,52,241,82,82,55,10,229,146,26,62,463,16987,17966,7323,1188,43464,22640,3533,2832,72469,12225,15846,4901,606,33578,9195,1605,2005,46383,3334,1525,1472,277,6608,7415,854,917,15794,868,503,313,90,1774,1201,268,337,3580,4202,2028,1785,367,8382,8616,1122,1254,19374,1040,306,471,97,1914,3969,469,705,7057,296,63,75,45,479,1172,199,294,2144,132,36,43,3,214,450,35,99,798,3,6
LGA57980,842,958,291,52,2143,835,279,160,3417,65,22,21,5,113,108,34,20,275,231,108,71,36,446,361,118,66,991,296,130,92,41,559,469,152,86,1266,154,44,58,22,278,657,97,101,1133,91,36,20,20,167,541,48,153,909,43,11,6,5,65,213,13,12,303,3,0,0,0,3,5,0,0,8,291,91,84,47,513,1416,158,266,2353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,7,3,3,18,5,0,0,0,5,7,3,3,18,8,5,3,0,16,14,3,8,41,1442,1184,470,140,3236,2741,595,523,7095,948,1090,283,59,2380,821,214,236,3651,91,43,22,8,164,147,28,45,384,239,101,67,24,431,398,156,166,1151,330,144,89,32,595,545,184,211,1535,204,51,49,26,330,680,118,156,1284,166,33,21,14,234,519,71,155,979,64,11,7,3,85,206,17,56,364,0,0
LGA58050,5971,11160,3287,273,20691,3722,577,643,25633,269,123,228,18,638,778,40,38,1494,14,22,27,3,66,52,3,6,127,283,145,255,21,704,830,43,44,1621,81,44,65,9,199,308,21,24,552,0,3,0,0,3,25,0,3,31,0,5,3,0,8,0,0,0,8,11,4,0,3,18,22,3,0,43,92,56,68,12,228,355,24,27,634,103,13,6,3,125,168,6,89,388,3,3,0,0,6,11,3,3,23,7,10,0,0,17,6,0,3,26,113,26,6,3,148,185,9,95,437,24,44,24,0,92,21,0,7,120,6483,11431,3640,309,21863,5113,653,816,28445,6946,11852,3692,302,22792,4590,666,1503,29551,419,348,191,15,973,658,40,93,1764,52,42,35,4,133,59,5,18,215,471,390,226,19,1106,717,45,111,1979,137,68,87,13,305,445,20,53,823,3,6,0,0,9,27,0,6,42,0,0,0,0,0,0,0,0,0,3,0
LGA58190,45,48,13,3,109,38,5,5,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,48,13,3,109,38,5,5,157,42,47,11,3,103,36,3,11,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58260,88,78,19,3,188,58,9,14,269,3,0,0,0,3,5,3,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,3,0,11,0,0,0,0,0,6,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,91,78,19,3,191,72,12,17,292,74,71,23,4,172,66,4,11,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58330,448,427,110,4,989,243,29,86,1347,0,4,3,3,10,5,0,0,15,0,0,0,0,0,0,0,0,0,0,4,3,3,10,5,0,0,15,3,0,0,0,3,11,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,11,0,0,14,10,3,3,0,16,20,0,21,57,12,10,0,0,22,14,3,4,43,0,0,0,0,0,0,0,0,0,22,13,3,0,38,34,3,25,100,4,0,0,0,4,3,0,3,10,477,444,116,7,1044,296,32,114,1486,554,424,145,9,1132,317,38,83,1570,0,0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58400,55,47,5,3,110,54,3,4,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,47,5,3,110,57,3,4,174,63,38,13,6,120,29,3,5,157,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58470,24,28,10,0,62,10,0,9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,15,22,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,24,31,0,0,0,0,0,0,3,3,6,27,28,10,0,65,14,3,36,118,16,22,5,7,50,18,3,19,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58510,1767,1535,709,187,4198,1867,557,221,6843,455,192,198,74,919,1136,183,126,2364,116,50,36,16,218,127,42,25,412,571,242,234,90,1137,1263,225,151,2776,147,36,36,18,237,755,39,34,1065,77,31,27,24,159,355,62,72,648,115,22,24,31,192,553,87,122,954,3,0,0,0,3,0,0,0,3,342,89,87,73,591,1663,188,228,2670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,12,3,0,0,15,4,8,0,0,12,3,0,0,15,25,11,7,3,46,30,7,7,90,2709,1885,1037,353,5984,4826,977,607,12394,1856,1600,716,192,4364,1857,514,423,7158,487,202,169,48,906,1005,170,112,2193,157,77,51,26,311,200,88,121,720,644,279,220,74,1217,1205,258,233,2913,227,63,53,13,356,831,66,101,1354,86,27,22,20,155,293,55,115,618,96,29,20,19,164,455,37,237,893,0,0
LGA58540,115,116,13,3,247,70,6,21,344,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,9,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,3,0,0,3,3,0,6,12,0,0,0,0,0,3,0,0,3,115,119,13,3,250,79,9,27,365,107,115,13,3,238,89,7,23,357,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58570,1847,1868,596,153,4464,1777,682,355,7278,208,84,76,30,398,463,134,77,1072,296,97,77,31,501,361,190,88,1140,504,181,153,61,899,824,324,165,2212,111,22,27,10,170,433,69,75,747,94,30,39,13,176,539,76,115,906,55,17,28,8,108,374,46,92,620,3,0,0,0,3,7,0,3,13,263,69,94,31,457,1353,191,285,2286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,10,11,3,0,24,19,3,3,49,10,11,3,0,24,24,3,3,54,26,10,4,3,43,35,16,16,110,2650,2139,850,248,5887,4013,1216,824,11940,1825,1979,561,119,4484,1728,591,472,7275,252,98,59,13,422,427,110,100,1059,420,137,99,35,691,452,202,191,1536,672,235,158,48,1113,879,312,291,2595,205,42,55,19,321,594,137,250,1302,155,21,26,15,217,458,85,168,928,79,23,21,7,130,359,43,138,670,5,0
LGA58610,187,210,47,7,451,182,12,13,658,3,0,0,0,3,23,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,3,23,0,0,26,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,190,210,47,7,454,218,12,16,700,217,185,61,3,466,178,19,42,705,5,4,0,0,9,3,0,0,12,0,0,0,0,0,3,0,0,3,5,4,0,0,9,6,0,0,15,3,3,0,3,9,18,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
LGA58680,45,44,6,0,95,24,0,3,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,44,6,0,95,24,0,3,122,49,38,8,0,95,28,4,16,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
