region_id,C01_0_74_CF_NC,C01_0_74_CF_Cu15DS_,C01_0_74_CF_CU15_NDS,C01_0_74_CF_NCU15_DS,C01_0_74_CF_NDCO,C01_0_74_CF_T,C01_75_99_CF_NC,C01_75_99_CF_Cu15DS_,C01_75_99_CF_CU15_NDS,C01_75_99_CF_NCU15_DS,C01_75_99_CF_NDCO,C01_75_99_CF_T,C01_100_149_CF_NC,C01_100_149_CF_Cu15DS_,C01_100_149_CF_CU15_NDS,C01_100_149_CF_NCU15_DS,C01_100_149_CF_NDCO,C01_100_149_Co_fam_To,C01_150_199_CF_NC,C01_150_199_CF_Cu15DS_,C01_150_199_CF_CU15_NDS,C01_150_199_CF_NCU15_DS,C01_150_199_CF_NDCO,C01_150_199_CF_T,C01_200_224_CF_NC,C01_200_224_CF_Cu15DS_,C01_200_224_CF_CU15_NDS,C01_200_224_CF_NCU15_DS,C01_200_224_CF_NDCO,C01_200_224_CF_T,C01_225_274_CF_NC,C01_225_274_CF_Cu15DS_,C01_225_274_CF_CU15_NDS,C01_225_274_CF_NCU15_DS,C01_225_274_CF_NDCO,C01_225_274_CF_T,C01_275_349_CF_NC,C01_275_349_CF_Cu15DS_,C01_275_349_CF_CU15_NDS,C01_275_349_CF_NCU15_DS,C01_275_349_CF_NDCO,C01_275_349_CF_T,C01_350_449_CF_NC,C01_350_449_CF_Cu15DS_,C01_350_449_CF_CU15_NDS,C01_350_449_CF_NCU15_DS,C01_350_449_CF_NDCO,C01_350_449_CF_T,C01_450_549_CF_NC,C01_450_549_CF_Cu15DS_,C01_450_549_CF_CU15_NDS,C01_450_549_CF_NCU15_DS,C01_450_549_CF_NDCO,C01_450_549_CF_T,C01_550_649_CF_NC,C01_550_649_CF_Cu15DS_,C01_550_649_CF_CU15_NDS,C01_550_649_CF_NCU15_DS,C01_550_649_CF_NDCO,C01_550_649_CF_T,C01_650over_CF_NC,C01_650ov_CF_Cu15DS_,C01_650ov_CF_CU15_NDS,C01_650ov_CF_NCU15_DS,C01_650ov_CF_NDCO,C01_650ov_CF_T,C01_Rns_CF_NC,C01_Rns_CF_Cu15DS_,C01_Rns_CF_CU15_NDS,C01_Rns_CF_NCU15_DS,C01_Rns_CF_NDCO,C01_Rns_CF_T,C01_Tot_CF_NC,C01_Tot_CF_Cu15DS_,C01_Tot_CF_CU15_NDS,C01_Tot_CF_NCU15_DS,C01_Tot_CF_NDCO,C01_Tota_Coup_fam_Tota,C06_0_74_CF_NC,C06_0_74_CF_Cu15DS_,C06_0_74_CF_CU15_NDS,C06_0_74_CF_NCU15_DS,C06_0_74_CF_NDCO,C06_0_74_Coup_fam_Tot,C06_75_99_CF_NC,C06_75_99_CF_Cu15DS_,C06_75_99_CF_CU15_NDS,C06_75_99_CF_NCU15_DS,C06_75_99_CF_NDCO,C06_75_99_CF_T,C06_100_149_CF_NC,C06_100_149_CF_Cu15DS_,C06_100_149_CF_CU15_NDS,C06_100_149_CF_NCU15_DS,C06_100_149_CF_NDCO,C06_100_149_Co_fam_To,C06_150_199_CF_NC,C06_150_199_CF_Cu15DS_,C06_150_199_CF_CU15_NDS,C06_150_199_CF_NCU15_DS,C06_150_199_CF_NDCO,C06_150_199_CF_T,C06_200_224_CF_NC,C06_200_224_CF_Cu15DS_,C06_200_224_CF_CU15_NDS,C06_200_224_CF_NCU15_DS,C06_200_224_CF_NDCO,C06_200_224_CF_T,C06_225_274_CF_NC,C06_225_274_CF_Cu15DS_,C06_225_274_CF_CU15_NDS,C06_225_274_CF_NCU15_DS,C06_225_274_CF_NDCO,C06_225_274_CF_T,C06_275_349_CF_NC,C06_275_349_CF_Cu15DS_,C06_275_349_CF_CU15_NDS,C06_275_349_CF_NCU15_DS,C06_275_349_CF_NDCO,C06_275_349_CF_T,C06_350_449_CF_NC,C06_350_449_CF_Cu15DS_,C06_350_449_CF_CU15_NDS,C06_350_449_CF_NCU15_DS,C06_350_449_CF_NDCO,C06_350_449_CF_T,C06_450_549_CF_NC,C06_450_549_CF_Cu15DS_,C06_450_549_CF_CU15_NDS,C06_450_549_CF_NCU15_DS,C06_450_549_CF_NDCO,C06_450_549_CF_T,C06_550_649_CF_NC,C06_550_649_CF_Cu15DS_,C06_550_649_CF_CU15_NDS,C06_550_649_CF_NCU15_DS,C06_550_649_CF_NDCO,C06_550_649_CF_T,C06_650over_CF_NC,C06_650ov_CF_Cu15DS_,C06_650ov_CF_CU15_NDS,C06_650ov_CF_NCU15_DS,C06_650ov_CF_NDCO,C06_650ov_CF_T,C06_Rns_CF_NC,C06_Rns_CF_Cu15DS_,C06_Rns_CF_CU15_NDS,C06_Rns_CF_NCU15_DS,C06_Rns_CF_NDCO,C06_Rns_CF_T,C06_Tot_CF_NC,C06_Tot_CF_Cu15DS_,C06_Tot_CF_CU15_NDS,C06_Tot_CF_NCU15_DS,C06_Tot_CF_NDCO,C06_Tot_CF_T,C11_0_74_CF_NC,C11_0_74_CF_Cu15DS_,C11_0_74_CF_CU15_NDS,C11_0_74_CF_NCU15_DS,C11_0_74_CF_NDCO,C11_0_74_CF_T,C11_75_99_CF_NC,C11_75_99_CF_Cu15DS_,C11_75_99_CF_CU15_NDS,C11_75_99_CF_NCU15_DS,C11_75_99_CF_NDCO,C11_75_99_CF_T,C11_100_149_CF_NC,C11_100_149_CF_Cu15DS_,C11_100_149_CF_CU15_NDS,C11_100_149_CF_NCU15_DS,C11_100_149_CF_NDCO,C11_100_149_CF_T,C11_150_199_CF_NC,C11_150_199_CF_Cu15DS_,C11_150_199_CF_CU15_NDS,C11_150_199_CF_NCU15_DS,C11_150_199_CF_NDCO,C11_150_199_CF_T,C11_200_224_CF_NC,C11_200_224_CF_Cu15DS_,C11_200_224_CF_CU15_NDS,C11_200_224_CF_NCU15_DS,C11_200_224_CF_NDCO,C11_200_224_CF_T,C11_225_274_CF_NC,C11_225_274_CF_Cu15DS_,C11_225_274_CF_CU15_NDS,C11_225_274_CF_NCU15_DS,C11_225_274_CF_NDCO,C11_225_274_CF_T,C11_275_349_CF_NC,C11_275_349_CF_Cu15DS_,C11_275_349_CF_CU15_NDS,C11_275_349_CF_NCU15_DS,C11_275_349_CF_NDCO,C11_275_349_CF_T,C11_350_449_CF_NC,C11_350_449_CF_Cu15DS_
LGA36910,327,34,326,25,38,750,143,11,155,9,15,333,933,109,1003,54,83,2182,602,116,966,71,90,1845,65,16,106,14,8,209,50,21,110,20,13,214,20,6,29,6,3,64,5,0,7,3,0,15,0,0,3,0,0,3,3,0,0,0,0,3,9,4,14,3,4,34,59,10,71,6,10,156,2216,327,2790,211,264,5808,233,39,221,13,18,524,54,6,38,3,8,109,549,54,368,21,43,1035,852,82,846,44,91,1915,343,57,442,20,46,908,326,65,502,35,33,961,116,56,263,26,32,493,14,10,35,10,5,74,5,0,7,0,0,12,3,0,3,0,4,10,8,0,10,0,0,18,71,3,54,6,13,147,2574,372,2789,178,293,6206,190,19,178,9,24,420,33,0,12,0,7,52,208,12,122,13,25,380,429,43,297,13,41,823,335,28,328,22,37,750,735,76,770,54,93,1728,635,113,873,75,94,1790,201,101
LGA36950,46,8,86,3,5,148,12,6,15,0,4,37,13,8,44,0,4,69,15,5,40,3,0,63,6,0,7,0,3,16,4,0,5,0,0,9,0,0,6,0,3,9,0,0,3,0,3,6,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,0,3,19,102,30,216,6,25,379,48,0,52,4,4,108,8,3,12,0,0,23,11,11,43,0,4,69,8,6,31,0,0,45,3,3,17,3,0,26,0,5,13,3,0,21,6,0,5,0,0,11,3,0,3,0,0,6,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,3,21,3,3,41,98,31,201,13,11,354,50,8,68,3,7,136,0,0,5,0,0,5,14,9,23,0,0,46,11,8,21,3,0,43,5,0,9,6,0,20,15,8,30,0,0,53,3,4,12,0,8,27,3,3
LGA36960,80,14,281,3,23,401,6,0,17,0,0,23,3,3,34,0,3,43,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,19,0,0,25,98,17,354,3,26,498,79,11,261,0,33,384,6,4,46,0,4,60,9,4,61,3,4,81,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,31,0,6,44,101,19,405,3,47,575,65,11,191,5,25,297,18,4,70,0,13,105,6,0,57,0,5,68,3,3,5,0,0,11,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37010,251,17,192,19,34,513,138,46,220,20,17,441,1115,115,1193,53,77,2553,1119,131,1117,85,106,2558,275,46,236,19,14,590,162,24,251,27,20,484,73,18,85,15,5,196,26,5,46,0,5,82,5,0,5,0,0,10,4,0,7,0,0,11,21,0,10,3,3,37,77,12,94,5,11,199,3266,414,3456,246,292,7674,146,13,91,11,15,276,62,6,43,0,8,119,530,54,516,17,36,1153,959,95,896,42,101,2093,509,51,381,24,54,1019,668,73,627,43,73,1484,553,81,622,63,52,1371,102,27,109,18,7,263,21,9,27,0,3,60,5,0,6,0,0,11,28,3,21,0,7,59,98,13,94,5,17,227,3681,425,3433,223,373,8135,129,17,97,4,11,258,23,3,18,0,0,44,196,28,111,13,19,367,286,47,293,13,38,677,410,47,503,32,34,1026,633,53,446,37,43,1212,1312,123,1071,62,122,2690,1252,176
LGA37300,106,16,178,14,17,331,3,0,0,0,0,3,12,0,14,0,0,26,14,0,10,0,0,24,9,0,5,3,0,17,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,13,0,0,21,152,16,223,20,17,428,115,24,178,20,18,355,3,0,3,0,3,9,13,0,3,0,0,16,3,3,4,0,0,10,3,0,3,0,0,6,13,0,3,0,0,16,8,3,10,0,0,21,3,0,9,0,3,15,10,0,5,0,0,15,0,0,3,0,0,3,5,0,5,0,0,10,21,3,10,3,0,37,197,33,236,23,24,513,62,3,71,8,3,147,3,0,4,0,0,7,9,0,3,0,0,12,3,0,0,0,0,3,6,0,0,0,0,6,10,0,8,0,0,18,13,3,7,0,0,23,13,3
LGA37310,222,29,276,21,20,568,83,9,80,3,3,178,160,27,229,11,16,443,25,6,54,3,3,91,3,0,3,0,0,6,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,10,25,4,19,3,3,54,521,75,668,41,48,1353,198,26,194,11,12,441,32,0,33,0,0,65,109,13,95,4,15,236,88,7,107,3,12,217,35,5,50,0,3,93,32,6,49,0,4,91,16,4,28,0,3,51,13,0,11,0,0,24,0,0,3,3,0,6,3,0,0,0,0,3,3,0,0,0,0,3,45,5,25,0,3,78,574,66,595,21,52,1308,164,30,162,7,10,373,17,6,18,0,0,41,61,4,49,4,7,125,66,3,66,3,11,149,46,6,52,0,3,107,76,14,110,3,8,211,103,16,150,7,10,286,60,10
LGA37340,139,12,122,11,7,291,42,7,27,4,5,85,226,24,207,11,23,491,134,12,149,10,18,323,60,0,43,0,4,107,47,0,45,0,3,95,14,3,10,0,0,27,5,0,3,3,0,11,3,0,0,0,0,3,3,0,3,0,0,6,9,0,4,0,0,13,19,0,17,0,4,40,701,58,630,39,64,1492,91,10,75,0,3,179,19,4,9,0,3,35,124,16,68,3,16,227,170,14,115,6,23,328,70,6,65,4,5,150,114,6,87,5,6,218,87,6,69,5,8,175,59,7,38,0,5,109,8,0,11,3,4,26,5,0,4,0,0,9,3,0,4,0,0,7,35,7,15,3,3,63,785,76,560,29,76,1526,83,4,76,8,6,177,9,0,8,0,4,21,37,0,23,0,4,64,58,5,39,4,10,116,90,5,25,0,3,123,122,7,63,7,4,203,191,17,167,10,16,401,173,17
LGA37400,29,0,25,0,3,57,3,0,6,0,0,9,5,3,8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,40,3,42,0,3,88,16,0,7,0,0,23,5,0,4,0,0,9,9,0,8,0,3,20,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,30,0,28,0,3,61,18,0,12,0,0,30,0,0,0,0,0,0,4,4,6,0,0,14,8,0,3,0,0,11,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0
LGA37550,24,6,66,0,3,99,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,27,9,72,0,3,111,8,5,21,0,4,38,8,0,10,0,0,18,0,0,10,0,0,10,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,8,20,5,53,0,4,82,6,0,3,0,4,13,6,0,7,0,0,13,4,3,33,0,3,43,4,3,7,0,0,14,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
LGA37570,24,0,6,0,8,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,30,0,9,0,8,47,5,3,26,0,0,34,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,26,0,3,37,3,0,10,0,3,16,4,0,5,0,3,12,3,0,10,0,0,13,0,0,4,0,0,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37600,15,9,55,0,7,86,9,16,62,3,3,93,3,0,4,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,5,0,0,8,30,28,129,3,10,200,26,7,40,0,0,73,25,22,81,3,8,139,3,3,19,0,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,3,19,54,35,150,6,15,260,13,0,12,0,5,30,8,0,6,0,0,14,19,6,59,4,9,97,8,12,54,0,8,82,3,3,3,0,0,9,0,0,0,0,0,0,0,0,3,0,0,3,0,0
LGA39399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40070,27,0,10,3,0,40,15,0,3,0,0,18,59,3,20,0,0,82,113,0,21,3,0,137,90,0,7,0,3,100,83,3,16,0,3,105,53,0,17,3,4,77,23,0,8,0,3,34,13,3,5,0,0,21,3,3,0,0,0,6,4,0,4,0,0,8,11,0,3,0,0,14,494,12,114,9,13,642,23,3,8,0,0,34,4,0,0,0,0,4,37,0,3,0,0,40,67,0,22,3,0,92,70,0,10,0,0,80,155,0,19,5,0,179,175,3,40,5,5,228,93,3,22,0,8,126,18,3,5,0,0,26,4,0,5,0,3,12,13,3,4,3,3,26,21,0,5,0,0,26,680,15,143,16,19,873,21,0,3,0,3,27,3,0,3,0,0,6,19,0,8,0,0,27,27,0,10,0,0,37,41,0,17,3,0,61,83,0,27,0,0,110,227,0,47,4,3,281,339,3
LGA40120,55,8,42,4,5,114,14,0,6,3,3,26,104,13,85,8,8,218,88,14,107,7,9,225,19,8,12,6,4,49,19,0,26,4,3,52,7,4,14,0,0,25,7,3,3,3,0,16,3,0,0,0,0,3,0,0,0,0,0,0,4,0,4,3,0,11,8,0,6,0,0,14,328,50,305,38,32,753,42,7,10,0,3,62,6,0,5,0,0,11,57,0,31,5,4,97,60,6,46,5,0,117,41,6,38,4,7,96,43,4,50,7,4,108,22,5,42,5,4,78,10,8,16,0,3,37,0,0,11,0,0,11,0,0,0,0,0,0,4,0,6,0,0,10,13,3,4,3,3,26,298,39,259,29,28,653,46,0,26,3,3,78,4,0,0,0,0,4,19,3,7,4,3,36,18,3,18,5,5,49,30,3,17,0,0,50,58,0,32,5,3,98,69,13,83,8,9,182,49,9
LGA40220,54,5,43,5,7,114,48,0,17,0,0,65,125,11,96,11,9,252,20,12,58,4,3,97,3,0,3,0,0,6,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,7,3,6,3,3,22,263,31,229,23,22,568,44,5,31,0,4,84,17,0,6,4,0,27,72,4,27,5,3,111,126,11,129,10,8,284,36,9,47,3,4,99,20,6,14,3,0,43,0,0,3,0,3,6,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,9,16,0,6,3,3,28,334,38,266,31,25,694,41,8,23,6,0,78,8,0,0,0,0,8,35,3,9,0,3,50,60,5,27,0,4,96,67,3,34,0,4,108,109,14,79,4,5,211,61,13,97,13,5,189,12,3
LGA40250,99,12,175,3,28,317,9,0,19,0,3,31,3,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,0,16,116,12,214,3,31,376,80,8,132,0,9,229,4,0,15,0,0,19,3,0,11,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,15,0,3,33,99,11,173,0,12,295,87,18,96,6,10,217,9,0,14,0,0,23,14,4,33,3,5,59,3,0,3,0,0,6,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40310,52,7,37,3,5,104,31,3,12,0,0,46,109,11,89,7,12,228,47,12,64,3,7,133,4,3,11,0,3,21,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,10,253,36,219,13,27,548,45,3,24,3,3,78,13,0,5,0,0,18,54,3,32,5,4,98,86,5,75,9,6,181,62,8,32,3,8,113,23,4,42,3,6,78,3,3,16,3,0,25,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,7,3,4,4,0,18,297,29,236,30,27,619,30,0,20,3,3,56,8,0,0,0,0,8,47,3,3,3,3,59,42,6,32,0,5,85,41,3,34,3,5,86,81,0,73,7,12,173,54,12,78,7,9,160,7,0
LGA40430,7,0,13,0,0,20,6,0,6,0,0,12,16,3,9,0,0,28,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,32,3,32,0,3,70,14,3,12,0,0,29,4,0,0,0,0,4,14,0,9,3,0,26,6,0,5,3,0,14,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,42,3,32,6,0,83,7,3,6,0,0,16,3,0,0,0,0,3,11,0,5,0,0,16,14,0,0,0,0,14,3,0,3,0,0,6,6,0,5,0,0,11,0,0,0,0,0,0,0,0
LGA40520,46,12,34,3,8,103,50,3,24,3,0,80,102,10,123,6,21,262,17,6,31,0,4,58,3,3,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,11,3,4,0,3,21,229,37,222,15,36,539,27,3,13,0,3,46,10,0,8,0,0,18,112,6,73,5,11,207,47,10,54,6,5,122,6,0,4,0,0,10,3,0,7,3,0,13,3,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,7,0,7,0,3,17,218,19,173,14,22,446,20,0,13,0,0,33,5,3,4,0,0,12,66,0,27,3,0,96,67,3,65,7,19,161,19,3,15,3,6,46,16,3,16,0,0,35,6,3,16,0,0,25,0,0
LGA40700,52,3,31,7,3,96,15,0,6,0,0,21,122,3,44,3,8,180,168,11,59,9,8,255,49,7,29,4,4,93,61,15,73,11,10,170,47,20,64,8,11,150,26,13,40,8,3,90,4,4,10,0,0,18,0,0,6,0,0,6,3,4,5,0,0,12,7,0,7,3,3,20,554,80,374,53,50,1111,34,5,23,6,4,72,4,0,3,0,0,7,54,0,15,0,4,73,114,0,45,6,4,169,102,0,36,12,4,154,96,7,54,8,3,168,84,17,88,16,9,214,46,17,81,20,8,172,12,13,31,8,4,68,3,3,17,0,3,26,6,7,17,3,0,33,13,0,6,3,3,25,568,69,416,82,46,1181,40,4,19,3,3,69,11,0,0,0,0,11,16,0,6,0,0,22,41,0,10,0,0,51,34,3,6,3,0,46,111,6,72,3,3,195,221,20,95,14,9,359,94,27
LGA40910,81,4,36,5,6,132,80,0,17,4,4,105,150,17,87,14,11,279,258,35,289,27,28,637,30,8,41,13,7,99,10,5,18,8,5,46,3,5,5,0,0,13,0,0,3,0,3,6,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,15,3,4,3,0,25,630,77,503,74,64,1348,45,4,24,4,5,82,16,0,6,0,0,22,113,3,32,8,5,161,207,12,143,18,24,404,120,19,114,19,10,282,103,21,126,20,16,286,45,17,64,14,8,148,13,8,18,3,3,45,5,0,0,0,3,8,0,0,0,0,3,3,0,0,0,0,0,0,22,0,8,0,4,34,689,84,535,86,81,1475,31,0,30,5,0,66,19,0,3,0,0,22,72,0,20,6,3,101,75,7,39,4,3,128,71,5,45,3,3,127,197,15,137,9,16,374,230,35,314,41,25,645,109,33
LGA41010,35,8,52,4,6,105,18,3,7,0,0,28,21,3,39,0,3,66,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,0,0,6,80,14,108,4,9,215,33,6,32,0,3,74,9,0,13,0,0,22,21,4,22,0,3,50,17,4,16,3,0,40,4,0,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,9,88,14,95,3,6,206,31,0,35,0,3,69,3,3,4,0,0,10,24,3,14,0,0,41,18,3,11,0,3,35,4,0,3,0,3,10,9,0,16,0,0,25,5,3,13,0,3,24,0,0
LGA41060,174,10,65,7,8,264,393,16,94,14,34,551,551,49,313,34,81,1028,485,59,428,70,72,1114,99,11,74,14,14,212,55,8,46,8,7,124,32,0,32,8,3,75,11,4,18,3,3,39,3,0,3,0,0,6,0,0,0,0,3,3,6,0,9,3,0,18,57,7,28,6,9,107,1866,164,1110,167,234,3541,124,11,51,5,11,202,74,0,17,5,5,101,446,15,143,24,58,686,481,35,307,33,78,934,252,30,189,27,54,552,296,43,234,29,37,639,133,23,114,25,24,319,39,4,62,3,6,114,24,3,12,3,0,42,9,0,6,0,0,15,15,0,6,0,0,21,59,4,27,3,5,98,1952,168,1168,157,278,3723,81,3,36,3,11,134,37,0,5,0,0,42,288,6,79,9,17,399,196,19,120,12,35,382,166,9,102,7,18,302,375,38,313,37,57,820,569,72,476,52,67,1236,318,56
LGA41140,48,6,30,5,9,98,22,3,8,3,0,36,40,7,56,3,5,111,10,0,10,0,0,20,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,3,9,123,16,113,14,17,283,32,5,25,0,3,65,8,0,6,0,0,14,33,3,22,8,5,71,41,0,50,4,3,98,6,0,12,0,0,18,7,0,6,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,8,135,8,124,12,16,295,22,3,19,0,0,44,5,0,0,0,0,5,17,3,12,3,0,35,37,3,20,3,7,70,19,3,13,3,6,44,28,3,32,3,0,66,10,0,28,0,0,38,5,0
LGA41190,17,0,18,0,0,35,3,0,0,0,3,6,5,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,25,0,24,0,3,52,18,0,16,5,0,39,3,0,0,0,0,3,6,3,4,0,0,13,7,0,3,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,37,3,26,5,0,71,24,0,13,0,0,37,3,0,3,0,3,9,7,0,0,0,0,7,10,0,4,0,0,14,5,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA41330,31,5,30,0,6,72,8,3,3,0,0,14,15,3,16,0,0,34,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,57,11,55,0,9,132,16,0,6,0,0,22,3,0,0,4,3,10,17,3,12,0,4,36,3,3,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,8,44,6,27,4,7,88,11,0,4,0,3,18,5,0,3,0,0,8,25,3,8,0,0,36,9,0,15,4,3,31,0,0,3,0,0,3,0,3,3,0,0,6,0,3,0,0,0,3,3,0
