region_id,C01_CFNC_BF_N,C01_CFNC_BF_1_199,C01_CFNC_BF_200_399,C01_CFNC_BF_400_599,C01_CFNC_BF_600_799,C01_CFNC_BF_800_999,C01_CFNC_BF_1000_1499,C01_CFNC_BF_1500_1999,C01_CFNC_BF_2000_2499,C01_CFNC_BF_2500_2999,C01_CFNC_BF_3000m,C01_CFNC_BF_Ns,C01_CFNC_BF_T,C01_CFNC_BPT_N,C01_CFNC_BPT_1_199,C01_CFNC_BPT_200_399,C01_CFNC_BPT_400_599,C01_CFNC_BPT_600_799,C01_CFNC_BPT_800_999,C01_CFNC_BPT_1000_1499,C01_CFNC_BPT_1500_1999,C01_CFNC_BPT_2000_2499,C01_CFNC_BPT_2500_2999,C01_CFNC_BPT_3000M,C01_CFNC_BPT_Ns,C01_CFNC_BPT_T,C01_CFNC_1F1P_Ne_Ni,C01_CFNC_1F1P_1_199,C01_CFNC_1F1P_200_399,C01_CFNC_1F1P_400_599,C01_CFNC_1F1P_600_799,C01_CFNC_1F1P_800_999,C01_CFNC_1F1P_1000_1499,C01_CFNC_1F1P_1500_1999,C01_CFNC_1F1P_2000_2499,C01_CFNC_1F1P_2500_2999,C01_CFNC_1F1P_3000m,C01_CFNC_1F1P_Ns,C01_CFNC_1F1P_T,C01_CFNC_1E1A_Ni,C01_CFNC_1E1A_1_199,C01_CFNC_1E1A_200_399,C01_CFNC_1E1A_400_599,C01_CFNC_1E1A_600_799,C01_CFNC_1E1A_800_999,C01_CFNC_1E1A_1000_1499,C01_CFNC_1E1A_1500_1999,C01_CFNC_1E1A_2000_2499,C01_CFNC_1E1A_2500_2999,C01_CFNC_1E1A_3000m,C01_CFNC_1E1A_Ns,C01_CFNC_1E1A_T,C01_CFNC_1F1NW_N,C01_CFNC_1F1NW_1_199,C01_CFNC_1F1NW_200_399,C01_CFNC_1F1NW_400_599,C01_CFNC_1F1NW_600_799,C01_CFNC_1F1NW_800_999,C01_CFNC_1F1NW_1000_1499,C01_CFNC_1F1NW_1500_1999,C01_CFNC_1F1NW_2000_2499,C01_CFNC_1F1NW_2500_2999,C01_CFNC_1F1NW_3000m,C01_CFNC_1F1NW_Ns,C01_CFNC_1F1NW_T,C01_CFNC_1P1NW_N,C01_CFNC_1P1NW_1_199,C01_CFNC_1P1NW_200_399,C01_CFNC_1P1NW_400_599,C01_CFNC_1P1NW_600_799,C01_CFNC_1P1NW_800_999,C01_CFNC_1P1NW_1000_1499,C01_CFNC_1P1NW_1500_1999,C01_CFNC_1P1NW_2000_2499,C01_CFNC_1P1NW_2500_2999,C01_CFNC_1P1NW_3000M,C01_CFNC_1P1NW_Ns,C01_CFNC_1P1NW_T,C01_CFNC_1A1NW_N,C01_CFNC_1A1NW_1_199,C01_CFNC_1A1NW_200_399,C01_CFNC_1A1NW_400_599,C01_CFNC_1A1NW_600_799,C01_CFNC_1A1NW_800_999,C01_CFNC_1A1NW_1000_1499,C01_CFNC_1A1NW_1500_1999,C01_CFNC_1A1NW_2000_2499,C01_CFNC_1A1NW_2500_2999,C01_CFNC_1A1NW_3000_mr,C01_CFNC_1A1NW_Ns,C01_CFNC_1A1NW_T,C01_CFNC_BA_N,C01_CFNC_BA_1_199,C01_CFNC_BA_200_399,C01_CFNC_BA_400_599,C01_CFNC_BA_600_799,C01_CFNC_BA_800_999,C01_CFNC_BA_1000_1499,C01_CFNC_BA_1500_1999,C01_CFNC_BA_2000_2499,C01_CFNC_BA_2500_2999,C01_CFNC_BA_3000_mr,C01_CFNC_BA_Ns,C01_CFNC_BA_T,C01_CFNC_BNW_N,C01_CFNC_BNW_1_199,C01_CFNC_BNW_200_399,C01_CFNC_BNW_400_599,C01_CFNC_BNW_600_799,C01_CFNC_BNW_800_999,C01_CFNC_BNW_1000_1499,C01_CFNC_BNW_1500_1999,C01_CFNC_BNW_2000_2499,C01_CFNC_BNW_2500_2999,C01_CFNC_BNW_3000m,C01_CFNC_BNW_Ns,C01_CFNC_BNW_T,C01_CFNC_LFns_N,C01_CFNC_LFns_1_199,C01_CFNC_LFns_200_399,C01_CFNC_LFns_400_599,C01_CFNC_LFns_600_799,C01_CFNC_LFns_800_999,C01_CFNC_LFns_1000_1499,C01_CFNC_LFns_1500_1999,C01_CFNC_LFns_2000_2499,C01_CFNC_LFns_2500_2999,C01_CFNC_LFns_3000m,C01_CFNC_LFns_Ns,C01_CFNC_LFns_T,C01_CFNC_T_N,C01_CFNC_T_1_199,C01_CFNC_T_200_399,C01_CFNC_T_400_599,C01_CFNC_T_600_799,C01_CFNC_T_800_999,C01_CFNC_T_1000_1499,C01_CFNC_T_1500_1999,C01_CFNC_T_2000_2499,C01_CFNC_T_2500_2999,C01_CFNC_T_3000_m,C01_CFNC_T_Ns,C01_CFNC_T_T,C01_CF_BFT_N,C01_CF_BFT_1_199,C01_CF_BFT_200_399,C01_CF_BFT_400_599,C01_CF_BFT_600_799,C01_CF_BFT_800_999,C01_CF_BFT_1000_1499,C01_CF_BFT_1500_1999,C01_CF_BFT_2000_2499,C01_CF_BFT_2500_2999,C01_CF_BFT_3000m,C01_CF_BFT_Ns,C01_CF_BFT_Tot,C01_CF_BPT_N,C01_CF_BPT_1_199,C01_CF_BPT_200_399,C01_CF_BPT_400_599,C01_CF_BPT_600_799,C01_CF_BPT_800_999,C01_CF_BPT_1000_1499,C01_CF_BPT_1500_1999,C01_CF_BPT_2000_2499,C01_CF_BPT_2500_2999,C01_CF_BPT_3000m,C01_CF_BPT_Ns,C01_CF_BPT_T,C01_CF_1F1P_N,C01_CF_1F1P_1_199,C01_CF_1F1P_200_399,C01_CF_1F1P_400_599,C01_CF_1F1P_600_799,C01_CF_1F1P_800_999,C01_CF_1F1P_1000_1499,C01_CF_1F1P_1500_1999,C01_CF_1F1P_2000_2499,C01_CF_1F1P_2500_2999,C01_CF_1F1P_3000m,C01_CF_1F1P_Ns,C01_CF_1F1P_T,C01_CF_1E1A_N,C01_CF_1E1A_1_199,C01_CF_1E1A_200_399,C01_CF_1E1A_400_599,C01_CF_1E1A_600_799,C01_CF_1E1A_800_999,C01_CF_1E1A_1000_1499,C01_CF_1E1A_1500_1999,C01_CF_1E1A_2000_2499,C01_CF_1E1A_2500_2999,C01_CF_1E1A_3000_mr,C01_CF_1E1A_Ns,C01_CF_1E1A_T,C01_CF_1F1NW_N,C01_CF_1F1NW_1_199,C01_CF_1F1NW_200_399,C01_CF_1F1NW_400_599,C01_CF_1F1NW_600_799
LGA55180,5,3,3,16,31,41,70,33,10,3,0,6,221,0,0,3,11,14,13,6,0,0,0,0,0,47,0,0,5,18,34,35,49,10,11,0,0,3,165,0,0,3,0,3,9,8,0,3,0,0,0,26,0,0,0,12,20,14,8,4,0,0,0,10,68,0,0,15,15,10,3,4,3,0,0,0,6,56,0,0,0,4,0,3,0,0,0,0,0,3,10,0,0,0,5,3,4,0,0,0,0,0,0,12,6,5,129,57,30,5,7,3,0,0,0,13,255,0,0,4,0,0,0,0,0,0,0,0,54,58,11,8,162,138,145,127,152,53,24,3,0,95,918,3,4,12,14,17,31,62,50,19,5,4,27,248,0,0,3,6,6,10,9,3,3,0,0,7,47,0,3,5,27,48,68,122,43,16,3,0,33,368,0,0,3,6,11,7,21,4,0,0,0,17,69,0,4,6,38,77
LGA55250,0,0,0,3,0,6,9,8,6,0,3,3,38,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,5,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,3,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,12,12,0,3,8,9,0,6,18,11,12,0,3,21,91,0,0,0,0,3,3,8,8,0,0,3,6,31,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,8,5,0,0,0,3,23,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3,0,3
LGA55320,0,0,5,17,41,100,454,610,334,176,66,30,1833,3,3,12,54,54,35,57,38,17,3,9,7,292,0,0,5,31,86,117,348,222,151,37,16,12,1025,3,0,0,8,14,12,67,37,27,10,3,11,192,3,3,14,76,130,125,202,152,50,10,0,50,815,0,12,62,122,92,48,64,28,22,8,8,28,494,0,0,8,14,19,19,17,17,3,3,0,4,104,0,0,5,5,5,7,25,25,11,5,4,5,97,41,40,1015,1031,562,286,244,79,45,14,15,169,3541,0,0,30,32,13,7,5,0,0,0,0,552,639,50,58,1156,1390,1016,756,1483,1208,660,266,121,868,9032,4,0,7,27,44,74,322,516,439,274,198,256,2161,0,3,14,25,54,46,95,66,46,11,18,46,424,3,4,12,35,130,224,935,878,706,227,118,338,3610,0,0,4,8,15,31,106,98,95,37,27,67,488,8,6,19,101,177
LGA55390,0,0,0,0,0,0,3,3,0,3,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,11,6,0,0,6,3,0,3,0,3,35,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55460,4,3,3,3,5,15,30,22,5,3,3,3,99,0,0,0,3,4,0,0,0,0,0,0,0,7,0,0,0,9,7,14,20,0,0,0,0,3,53,3,0,3,0,0,0,5,0,0,0,0,4,15,0,0,3,6,6,7,7,0,0,0,3,4,36,0,0,5,5,3,0,0,0,0,0,0,3,16,0,0,0,3,3,0,0,0,0,0,0,3,9,3,0,0,0,0,0,5,0,0,0,0,0,8,0,3,35,21,9,5,0,0,0,0,0,5,78,0,0,0,0,0,0,0,0,0,0,0,25,25,10,6,49,50,37,41,67,22,5,3,6,50,346,3,0,4,0,3,6,25,19,6,0,0,14,80,0,0,3,3,0,3,0,0,0,0,0,0,9,3,0,0,4,21,19,45,21,4,0,0,9,126,0,0,0,3,0,0,7,4,0,0,0,3,17,0,0,0,15,22
LGA55530,0,0,0,0,0,0,3,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,12,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,6,3,0,9,9,5,3,0,0,9,44,0,0,3,0,3,3,3,5,3,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,4,14,0,0,0,3,0,3,0,0,0,0,0,0,6,0,0,0,3,5
LGA55600,4,0,3,6,10,10,22,9,3,3,3,6,79,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,0,10,5,10,5,0,0,0,3,33,0,0,0,3,0,3,3,3,0,0,0,0,12,0,0,4,8,5,4,8,0,0,3,0,5,37,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,14,5,9,3,0,0,0,0,0,6,37,0,0,0,0,0,0,0,0,0,0,0,22,22,4,0,24,28,34,28,46,20,3,6,3,45,241,3,3,5,5,9,7,15,16,7,0,3,7,80,0,0,0,0,3,3,0,3,0,0,0,0,9,0,3,3,5,19,10,33,9,3,0,0,5,90,0,0,0,3,0,3,7,3,0,0,0,0,16,0,0,4,13,17
LGA55670,5,0,0,3,4,3,6,6,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,5,0,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,3,6,0,3,3,0,3,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,5,5,8,3,11,7,10,7,17,6,0,0,0,14,83,3,3,0,3,3,3,4,3,0,0,0,0,22,0,0,0,0,3,0,0,0,0,0,0,3,6,3,0,3,4,4,5,12,3,0,0,0,3,37,3,0,0,0,0,0,3,0,0,0,0,0,6,3,3,0,3,3
LGA55740,0,0,0,3,5,8,27,33,33,32,9,3,153,0,0,5,7,7,3,4,4,0,0,3,0,33,0,0,3,0,9,6,19,18,12,4,7,3,81,0,0,0,0,0,3,3,3,3,0,0,0,12,0,0,0,7,5,14,14,17,4,4,0,0,65,0,0,6,8,5,3,6,3,3,0,3,0,37,0,0,0,3,0,3,4,3,0,0,0,3,16,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,56,40,26,13,17,9,9,4,7,12,196,0,0,0,3,0,0,0,0,0,0,0,48,51,3,0,70,71,57,53,94,93,64,44,29,69,647,3,0,0,0,3,4,14,24,28,21,24,15,136,0,0,0,4,3,3,7,0,3,3,0,5,28,3,0,4,0,8,8,29,38,62,28,23,26,229,0,0,0,0,0,0,12,3,11,0,3,7,36,0,0,0,4,11
LGA55810,0,0,0,3,3,0,4,5,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,7,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,6,3,0,7,6,9,6,18,8,6,0,0,3,66,0,0,0,0,0,0,3,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
LGA55880,5,0,3,0,0,4,6,5,3,0,3,3,32,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0,0,0,3,3,6,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,6,6,5,0,7,4,9,10,15,8,9,0,3,9,79,5,3,4,3,4,5,4,0,3,3,0,8,42,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,3,3,0,4,0,3,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4
LGA55950,5,0,3,0,0,3,6,3,0,0,0,0,20,3,3,0,3,3,0,3,0,0,0,0,0,15,0,0,0,3,4,5,4,0,0,0,0,0,16,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,3,6,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,3,8,3,11,12,14,8,19,3,0,0,0,6,84,0,0,3,3,3,4,3,3,3,0,0,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,7,0,4,0,3,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
LGA56020,5,0,0,4,3,4,7,6,0,0,0,0,29,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,3,0,0,0,0,10,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,11,11,8,0,9,8,9,11,10,12,0,0,0,14,81,0,0,0,0,3,4,9,3,3,0,0,4,26,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,3,3,3,3,7,0,0,0,0,3,22,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,6,3
LGA56090,4,0,6,10,41,63,222,202,99,35,7,21,710,0,0,5,21,26,20,24,11,3,0,0,8,118,0,0,7,27,51,75,191,86,35,6,0,13,491,0,0,0,8,10,12,29,26,10,0,0,5,100,0,0,7,48,81,82,87,39,13,0,0,23,380,3,5,29,55,32,24,22,7,0,0,0,9,186,4,0,8,7,6,5,12,6,0,0,0,8,56,0,0,0,3,7,6,7,9,4,3,0,3,42,11,20,380,328,170,62,48,11,8,0,3,39,1080,0,0,11,4,0,0,0,3,0,0,0,190,208,22,25,453,511,424,349,642,400,172,44,10,319,3371,3,0,3,16,26,45,175,197,126,70,27,118,806,0,0,3,25,28,24,41,14,12,0,3,30,180,3,0,9,33,81,137,473,289,141,29,24,131,1350,0,0,4,3,19,25,63,39,19,13,5,27,217,0,3,7,50,128
LGA56160,3,0,0,0,0,0,3,0,0,0,3,0,9,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,0,12,0,0,0,3,3,3,0,3,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56230,0,0,7,11,16,16,39,38,12,0,3,4,146,0,0,3,9,11,7,8,0,3,0,0,0,41,0,0,3,10,30,27,47,19,8,0,3,4,151,0,0,3,3,6,3,10,5,0,3,0,3,36,3,0,8,17,22,23,40,18,3,0,0,10,144,0,3,21,27,15,7,6,0,0,0,0,4,83,3,0,4,7,7,3,7,3,0,0,0,3,37,0,0,0,0,3,4,5,5,0,0,0,3,20,12,8,293,166,82,34,12,8,4,0,0,26,645,0,0,8,0,0,0,0,0,0,0,0,73,81,18,11,350,250,192,124,174,96,30,3,6,130,1384,0,0,0,6,12,13,46,27,22,4,5,22,157,0,0,0,9,4,5,11,3,0,0,0,6,38,3,0,0,7,16,35,81,57,15,7,4,29,254,0,0,0,3,0,8,12,8,5,0,0,7,43,0,0,5,19,52
LGA56300,3,0,3,6,0,0,4,5,3,0,0,0,24,3,0,0,3,3,0,0,3,0,0,3,0,15,0,0,0,0,3,0,0,3,3,0,3,0,12,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,6,4,5,0,0,0,0,0,0,15,0,0,3,4,3,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,7,5,0,3,3,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,10,10,9,0,25,26,18,5,10,17,6,0,6,13,135,0,0,4,3,0,3,7,3,3,0,0,9,32,0,0,0,3,4,0,0,0,0,0,0,0,7,0,0,0,3,3,4,11,3,0,0,0,9,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
LGA56370,3,3,0,3,6,4,7,3,3,0,0,0,32,0,0,0,3,4,0,0,3,0,0,0,0,10,3,0,0,3,3,6,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,3,3,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,9,9,9,3,5,15,19,16,10,6,3,0,3,9,98,7,3,3,3,3,4,7,3,3,0,0,4,40,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,4,4,7,3,3,0,3,3,30,0,0,0,0,3,3,3,0,0,0,0,3,12,0,0,3,7,6
LGA56450,3,0,3,0,4,5,8,7,0,0,0,0,30,0,0,3,0,3,0,0,0,0,0,0,0,6,3,0,0,4,0,5,6,0,3,0,0,0,21,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,3,3,3,3,0,0,0,0,0,15,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,5,6,0,12,7,16,13,17,7,3,0,0,5,86,0,0,0,4,3,3,6,5,3,0,0,8,32,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,6,4,6,9,4,0,3,0,5,40,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,4
LGA56520,0,0,0,0,8,16,37,21,7,3,0,3,95,0,0,3,5,4,4,0,0,0,0,0,0,16,0,0,0,5,10,9,16,6,3,0,0,0,49,0,0,0,3,0,3,4,5,0,0,0,0,15,3,0,0,11,11,6,9,0,0,0,0,0,40,0,0,7,7,5,3,3,0,0,0,0,4,29,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,0,0,0,0,0,12,0,3,57,27,16,3,3,0,0,0,0,4,113,0,0,4,4,0,0,0,0,0,0,0,32,40,3,3,71,65,60,47,75,32,10,3,0,43,412,0,0,3,0,6,9,22,24,6,3,3,15,91,0,0,3,4,3,4,6,0,0,0,0,0,20,0,0,0,7,19,30,44,27,5,3,0,9,144,0,0,0,0,0,9,3,3,3,0,0,3,21,0,0,0,14,31
LGA56580,0,0,3,5,4,5,31,66,83,65,32,0,294,0,0,3,6,5,7,11,3,9,6,3,4,57,0,0,3,7,5,14,47,40,46,30,17,4,213,0,0,3,0,0,3,5,8,9,7,3,0,38,0,0,3,14,10,13,30,42,25,7,3,9,156,0,3,10,12,16,14,26,15,10,9,5,3,123,3,0,0,0,0,3,6,3,3,0,0,0,18,0,0,0,0,0,0,4,4,0,3,3,0,14,7,5,89,128,99,60,96,53,21,8,12,33,611,0,0,3,5,0,0,0,0,0,0,0,79,87,10,8,117,177,139,119,256,234,206,135,78,132,1611,0,0,0,0,5,9,46,88,93,90,121,76,528,0,3,3,3,3,4,11,14,14,5,8,12,80,0,0,3,5,8,22,114,149,239,119,68,95,822,0,0,0,0,3,5,15,9,22,20,13,13,100,0,0,0,9,17
LGA56620,0,0,0,0,0,0,7,6,3,0,0,0,16,0,0,12,4,3,0,0,0,0,0,0,3,22,0,0,3,3,3,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,4,9,5,0,0,3,0,0,0,0,3,24,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,10,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,34,18,6,0,13,6,6,0,0,6,97,0,0,0,0,0,0,3,3,3,0,0,0,9,0,0,23,13,9,4,3,0,0,0,0,0,52,0,0,0,3,3,0,0,3,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
LGA56730,0,0,5,5,10,26,61,39,16,3,3,6,174,0,0,0,6,7,3,10,3,3,0,0,3,35,0,3,0,8,16,33,38,14,6,0,3,3,124,0,0,3,3,4,5,10,3,0,0,0,0,28,0,0,3,14,18,21,17,5,0,0,0,6,84,0,4,16,18,6,7,3,0,0,0,0,4,58,0,3,3,0,3,0,3,0,0,0,0,5,17,0,0,3,0,3,0,3,0,0,0,3,0,12,3,8,168,78,66,11,9,3,0,0,0,14,360,0,0,7,3,3,0,0,0,0,0,0,64,77,3,18,208,135,136,106,154,67,25,3,9,105,969,3,0,0,3,10,15,51,41,22,5,4,30,184,3,0,3,10,4,7,13,3,0,0,0,5,48,3,0,3,9,29,43,91,39,15,3,0,31,266,0,0,0,5,4,5,11,11,3,0,0,9,48,0,3,3,21,45
LGA56790,10,0,6,11,12,11,21,6,4,0,0,0,81,0,0,0,7,0,3,4,0,3,0,0,0,17,0,0,3,7,14,6,12,0,3,3,0,3,51,0,0,0,3,3,3,3,0,0,0,0,0,12,3,0,3,5,4,5,3,3,3,0,0,0,29,0,0,6,5,4,3,3,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,0,12,0,3,75,32,17,8,10,3,3,0,3,7,161,0,0,0,0,0,0,0,0,0,0,0,35,35,16,3,93,70,54,42,59,12,16,3,6,48,422,4,3,3,12,4,6,10,3,0,0,0,13,58,0,0,4,3,5,3,3,0,3,0,0,3,24,3,3,3,8,16,9,22,5,0,3,0,9,81,0,0,0,0,0,5,0,0,3,0,0,4,12,3,0,5,9,11
LGA56860,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,9,3,0,0,0,0,0,25,3,0,3,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
LGA56930,0,0,0,0,0,0,3,3,3,3,3,0,15,0,0,0,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,3,0,6,3,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,5,0,3,0,0,11,0,0,0,0,0,0,3,3,4,0,3,0,13,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,3,3,0,9,3,7,4,7,3,45,0,0,0,0,0,0,0,0,0,0,0,14,14,0,3,3,3,6,3,21,14,23,13,19,17,125,0,0,0,0,0,0,4,3,4,4,7,3,25,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,9,8,9,11,8,48,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0
