region_id,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Pe_no_sa_ho,C11_150_199_H_c_o_c_c_g,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Pe_no_sa_ho,C11_200_224_H_c_o_c_c_g,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Pe_no_sa_ho,C11_225_274_H_c_o_c_c_g,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Pe_no_sa_ho,C11_275_349_H_c_o_c_c_g,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Pe_no_sa_ho,C11_350_449_H_c_o_c_c_g,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Pe_no_sa_ho,C11_450_549_H_c_o_c_c_g,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Pe_no_sa_ho,C11_550_649_H_c_o_c_c_g,C11_550_649_Ot_lan_ty,C11_550_649_Lan_ty_ns,C11_550_649_Tot,C11_650_over_REA,C11_650over_ST_HA,C11_650ove_Pe_no_sa_ho,C11_650ov_H_co_op_c_ch_gr,C11_650over_Oth_lan_typ,C11_650over_LLT_NS,C11_650_over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Pe_no_sa_ho,C11_R_NS_H_co_op_c_ch_gr,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_T_Pe_no_sa_ho,C11_Tot_Ho_co_op_co_ch_gr,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_T_T
LGA52590,11,3,33,13,11,17,0,5,0,46,19,6,20,0,3,0,48,24,0,19,0,3,0,46,36,0,16,0,3,0,55,13,0,3,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,6,0,11,0,16,5,38,114,28,123,6,83,36,390
LGA52660,3,0,45,7,3,25,0,6,0,41,9,0,40,0,4,3,56,92,3,69,0,9,3,176,235,0,124,0,7,0,366,146,0,53,0,3,3,205,10,0,3,0,0,0,13,0,0,0,0,0,0,0,4,0,3,0,0,0,7,3,0,18,0,3,0,24,514,32,379,3,39,25,992
LGA52730,11,0,75,14,17,42,7,8,0,88,35,0,30,4,7,0,76,89,0,34,0,3,0,126,69,3,26,0,3,0,101,15,0,5,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,10,4,3,5,0,3,0,15,240,78,198,23,48,27,614
LGA52800,79,3,186,3,44,4,8,25,0,84,0,25,7,4,15,0,51,3,16,6,3,5,0,33,3,14,4,3,3,0,27,3,8,5,0,13,0,29,12,5,7,0,0,0,24,9,0,6,0,0,0,15,17,0,10,0,10,0,37,18,28,13,24,70,9,162,74,413,82,415,370,60,1414
LGA52870,4,3,52,10,4,33,0,0,0,47,9,0,25,0,5,0,39,28,0,23,0,0,0,51,37,0,12,3,4,0,56,6,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,3,3,3,0,4,3,16,102,36,142,6,29,24,339
LGA52940,5,0,20,3,3,4,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,7,3,13,33,9,15,3,76
LGA53010,0,0,8,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,7,3,14,17,3,18,10,65
LGA53080,18,0,35,0,0,19,0,4,5,28,0,0,0,4,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,12,6,19,41,8,60,19,153
LGA53150,0,0,20,8,6,11,0,0,0,25,7,0,7,0,6,0,20,21,5,26,0,5,0,57,53,4,40,0,0,0,97,106,0,50,0,7,0,163,57,0,26,0,0,0,83,24,0,8,0,0,0,32,51,0,15,0,0,3,69,9,5,4,0,0,0,18,336,55,206,10,22,20,649
LGA53220,232,3,310,0,12,0,9,19,0,40,0,4,0,7,23,0,34,4,0,4,5,7,0,20,0,4,0,5,7,0,16,4,3,0,3,0,0,10,0,0,0,0,7,0,7,5,0,0,0,0,0,5,19,0,13,0,18,0,50,27,28,15,11,113,3,197,75,135,45,147,947,62,1411
LGA53290,45,3,241,61,44,88,3,38,3,237,70,15,76,0,13,0,174,99,8,75,0,14,3,199,129,3,85,0,3,0,220,82,0,23,0,3,3,111,14,0,9,0,3,0,26,0,0,3,0,0,0,3,0,0,10,0,3,0,13,12,8,29,3,36,3,91,479,246,532,51,254,90,1652
LGA53360,21,0,53,0,15,3,0,20,0,38,3,9,4,0,12,0,28,5,9,5,0,14,0,33,29,3,11,0,9,0,52,58,3,18,0,5,0,84,33,0,11,0,0,0,44,9,0,4,0,5,0,18,23,3,10,0,40,0,76,24,3,5,0,24,0,56,184,119,82,3,181,21,590
LGA53430,7,0,286,38,95,60,5,15,0,213,32,37,70,6,9,0,154,112,32,128,9,12,3,296,344,12,240,3,15,4,618,437,6,292,3,13,4,755,292,3,149,5,6,3,458,138,3,40,0,3,0,184,140,4,58,0,8,0,210,33,84,47,8,24,4,200,1582,1081,1206,58,120,49,4096
LGA53520,46,0,431,201,146,140,11,86,10,594,147,53,145,4,57,0,406,327,36,220,3,45,0,631,428,13,245,3,28,5,722,455,3,173,3,17,0,651,77,3,38,0,7,0,125,9,0,5,0,4,0,18,12,3,4,0,7,4,30,30,71,50,0,35,10,196,1730,833,1218,67,389,106,4343
LGA53570,4,0,36,7,10,20,3,7,0,47,3,4,20,0,9,0,36,14,4,18,0,3,3,42,28,3,21,0,0,0,52,10,0,9,0,12,0,31,3,0,0,0,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,7,3,19,73,31,144,6,73,31,358
LGA53640,3,0,35,5,4,5,0,3,0,17,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,4,0,0,4,0,12,12,22,34,3,49,21,141
LGA53710,6,3,27,3,6,12,0,3,0,24,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,8,0,8,6,25,34,3,28,11,107
LGA53780,32,11,510,44,154,185,34,51,0,468,66,65,236,4,23,3,397,230,63,388,6,32,0,719,1377,20,920,3,94,23,2437,1423,13,634,0,54,14,2138,375,3,130,0,11,4,523,39,4,14,0,0,0,57,37,3,17,0,10,0,67,49,83,120,8,28,21,309,3658,1028,2912,137,358,170,8263
LGA53920,22,0,75,0,10,3,0,3,0,16,0,11,0,0,4,0,15,0,8,3,0,0,0,11,0,4,0,0,4,0,8,0,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,5,0,8,0,11,3,10,23,0,47,0,377,28,88,159,22,674
LGA53990,15,3,162,52,31,94,6,48,0,231,71,7,73,0,12,0,163,153,3,129,0,11,3,299,297,5,158,0,19,4,483,247,3,71,0,7,0,328,19,0,8,0,0,0,27,7,4,0,0,0,0,11,3,0,4,0,3,3,13,14,5,27,4,12,0,62,879,209,666,18,146,57,1975
LGA54060,0,4,67,21,15,19,0,7,0,62,9,3,19,0,3,0,34,59,0,17,0,5,0,81,52,0,14,0,0,0,66,15,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11,0,3,9,0,14,4,30,160,83,107,8,52,23,433
LGA54130,6,0,30,9,3,7,0,0,0,19,4,0,6,0,3,0,13,3,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,13,16,25,42,3,36,20,142
LGA54170,16,5,266,44,52,164,6,8,3,277,27,17,170,0,8,3,225,101,17,287,0,20,3,428,878,11,843,3,60,10,1805,2445,6,1246,6,76,11,3790,797,0,375,0,17,5,1194,334,0,118,0,5,0,457,329,0,120,6,12,3,470,68,27,97,8,19,12,231,5054,394,3715,80,261,174,9678
LGA54200,21,4,188,15,30,90,10,9,4,158,15,7,103,5,8,0,138,65,22,129,4,7,0,227,343,0,346,3,17,0,709,616,0,304,0,23,4,947,161,0,68,0,6,0,235,32,0,11,0,0,0,43,21,0,11,0,8,0,40,22,11,43,11,12,9,108,1299,253,1269,60,119,93,3093
LGA54280,146,6,417,43,155,52,4,195,3,452,79,37,63,0,59,3,241,250,43,108,5,43,0,449,526,27,181,0,28,0,762,512,9,110,0,16,4,651,169,5,36,0,8,6,224,76,0,6,0,5,0,87,27,0,3,0,4,3,37,58,35,32,3,33,5,166,1770,668,688,72,659,99,3956
LGA54340,15,0,150,63,32,38,0,14,0,147,13,4,19,0,3,0,39,27,0,8,0,4,0,39,9,3,7,0,0,0,19,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,8,4,3,3,0,23,175,130,126,22,61,15,529
LGA54410,5,0,38,3,3,11,0,0,0,17,0,0,3,0,3,0,6,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,33,45,11,21,7,123
LGA54480,0,0,11,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,9,23,0,18,6,56
LGA54550,10,0,56,10,3,21,0,3,0,37,3,0,12,0,3,0,18,3,0,5,0,3,0,11,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,5,0,13,3,24,23,33,86,6,55,30,233
LGA54620,10,0,40,0,0,11,0,4,0,15,3,0,4,0,0,0,7,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,12,3,23,44,14,32,9,125
LGA54690,4,0,11,0,3,4,0,0,3,10,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,0,16,7,54
LGA54760,0,3,15,3,6,6,0,0,0,15,0,0,3,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,6,22,25,0,19,15,87
LGA54830,4,4,231,19,91,75,7,5,6,203,87,31,100,3,7,3,231,380,16,177,0,17,0,590,476,3,212,0,18,3,712,337,0,101,0,7,3,448,26,0,9,0,0,0,35,8,0,3,0,0,0,11,7,3,5,0,0,0,15,15,31,27,3,8,12,96,1365,535,777,31,70,59,2837
LGA54900,16,4,58,0,8,7,0,3,0,18,0,0,4,0,3,0,7,0,0,4,0,3,0,7,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,15,0,22,0,33,64,0,78,24,199
LGA54970,4,0,29,3,3,3,0,0,0,9,3,0,5,0,0,0,8,0,0,4,0,0,0,4,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,6,19,18,69,32,10,154
LGA55040,12,0,29,3,6,3,0,0,0,12,0,5,0,0,3,0,8,0,3,6,0,0,0,9,0,0,3,0,0,0,3,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,4,0,28,0,38,6,40,28,9,185,46,314
LGA55110,25,3,515,199,150,280,45,33,7,714,298,42,302,5,39,6,692,1117,33,523,10,39,12,1734,1769,6,569,11,57,17,2429,919,3,249,3,18,7,1199,131,0,37,0,4,0,172,46,0,7,0,0,0,53,36,3,19,0,3,8,69,53,42,67,8,16,17,203,4619,777,2367,185,256,172,8376
LGA55180,29,3,235,108,24,60,7,18,0,217,45,5,30,0,6,0,86,55,3,19,0,3,3,83,51,0,12,0,0,0,63,5,0,3,0,3,0,11,0,0,0,0,3,0,3,0,0,3,0,0,0,3,0,0,8,0,8,0,16,5,3,14,3,9,3,37,355,148,263,30,112,60,968
LGA55250,3,0,44,0,19,6,0,0,0,25,0,3,3,0,0,0,6,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,11,0,25,0,91,24,27,61,10,213
LGA55320,9,4,386,49,97,169,30,31,6,382,78,26,138,3,20,3,268,181,23,222,7,12,3,448,803,17,578,4,31,6,1439,1525,4,737,9,34,6,2315,710,3,270,0,22,3,1008,261,4,100,3,3,3,374,366,10,145,6,18,3,548,55,54,103,11,18,13,254,4055,844,2818,147,230,181,8275
LGA55390,6,0,14,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,0,39,10,5,60
LGA55460,29,3,94,5,20,34,0,8,0,67,6,3,23,0,0,0,32,4,0,16,0,3,0,23,3,0,8,0,3,0,14,6,0,9,0,4,0,19,0,0,0,0,3,0,3,0,0,0,0,4,0,4,0,0,0,0,0,0,0,9,7,7,0,10,0,33,40,101,134,13,100,13,401
LGA55530,5,0,14,3,3,3,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,12,3,9,22,0,29,7,70
LGA55600,7,0,57,10,24,19,0,5,0,58,5,0,7,0,8,0,20,10,0,6,0,4,0,20,4,0,3,0,0,0,7,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,3,0,16,42,80,82,8,41,21,274
LGA55670,4,0,20,8,3,6,3,4,0,24,3,4,0,0,0,0,7,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,3,0,13,17,17,38,3,29,9,113
LGA55740,3,0,81,30,15,21,3,3,0,72,62,9,26,3,3,0,103,107,8,49,0,7,3,174,128,3,62,3,3,3,202,149,0,62,0,0,3,214,72,3,21,4,0,0,100,29,0,13,0,0,0,42,90,0,31,0,0,0,121,8,6,10,3,4,0,31,688,199,338,25,23,18,1291
LGA55810,4,0,29,4,7,14,0,4,0,29,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,14,7,41,33,3,30,3,117
LGA55880,0,0,6,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,12,20,0,19,10,61
LGA55950,5,0,11,0,5,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,16,17,3,18,13,67
LGA56020,0,0,15,0,0,6,0,0,0,6,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,7,0,7,0,18,19,8,38,7,90
LGA56090,4,3,116,14,19,63,4,9,3,112,17,6,51,3,3,0,80,51,3,80,3,7,0,144,177,3,172,0,12,3,367,232,4,147,0,0,0,383,113,0,28,0,0,0,141,26,0,3,0,0,0,29,14,0,4,0,0,0,18,13,18,21,6,12,3,73,663,149,701,36,60,58,1667
LGA56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,9,6,24
LGA56230,28,0,108,32,12,45,3,25,0,117,43,5,56,0,14,3,121,88,4,56,4,11,0,163,144,13,70,5,10,4,246,90,0,49,0,6,0,145,17,0,5,0,0,0,22,0,0,5,0,0,0,5,3,0,3,0,3,0,9,13,6,17,0,17,6,59,439,94,390,17,131,53,1124
LGA56300,9,0,31,8,3,11,0,3,0,25,4,0,5,0,3,0,12,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,5,0,9,19,16,44,0,45,15,139
LGA56370,4,0,28,0,4,10,0,3,0,17,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,10,3,16,37,3,29,9,97
LGA56450,5,0,10,0,0,5,0,0,0,5,0,0,9,0,0,0,9,6,0,0,0,0,0,6,0,0,3,0,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,10,0,28,0,18,4,60
LGA56520,11,0,103,39,37,14,11,20,0,121,21,12,17,0,3,0,53,38,5,23,0,3,0,69,29,3,10,0,0,3,45,7,0,0,0,0,0,7,7,0,0,0,0,0,7,5,0,0,0,0,0,5,0,0,0,0,3,0,3,4,12,8,0,4,0,28,153,181,99,26,57,15,531
LGA56580,6,3,68,7,19,13,5,26,0,70,8,15,14,0,33,0,70,13,11,24,0,30,0,78,47,3,49,0,12,0,111,169,0,75,0,5,3,252,146,0,64,0,3,0,213,96,0,28,0,3,0,127,328,4,130,0,8,0,470,17,7,20,5,14,4,67,837,147,509,29,152,45,1719
LGA56620,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,11,0,31,0,210,0,69,60,5,344
LGA56730,27,5,154,31,48,53,0,24,0,156,46,9,49,0,7,0,111,80,4,59,0,9,0,152,55,3,26,0,10,0,94,31,0,8,0,0,0,39,7,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,15,5,4,12,0,39,266,270,271,13,105,26,951
LGA56790,15,0,59,21,10,27,0,15,3,76,15,3,26,0,0,0,44,25,0,17,0,3,0,45,30,0,10,0,0,0,40,6,0,0,3,4,0,13,0,0,0,0,8,0,8,3,0,0,0,3,0,6,3,0,8,0,3,0,14,0,5,7,3,8,0,23,106,46,139,17,72,19,399
LGA56860,0,0,6,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,10,3,32
LGA56930,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,10,14,0,0,0,0,0,14,10,0,3,0,0,0,13,5,0,3,0,0,0,8,9,0,4,0,0,0,13,0,0,3,0,0,0,3,19,0,13,0,3,0,35,4,0,0,0,0,0,4,68,0,34,0,6,5,113
LGA57000,4,0,7,3,3,5,0,6,0,17,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,10,3,9,21,0,20,9,62
LGA57080,3,4,119,42,16,28,5,4,7,102,23,6,29,0,3,3,64,159,4,76,5,10,0,254,276,14,127,3,14,3,437,762,4,195,0,17,3,981,932,3,173,0,15,3,1126,514,0,97,3,9,3,626,501,0,127,0,28,3,659,92,22,44,0,48,6,212,3326,351,961,41,194,77,4950
LGA57140,3,0,31,9,4,12,4,3,0,32,3,3,7,0,0,3,16,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,7,19,32,42,11,13,7,124
LGA57210,9,0,72,63,0,33,5,9,0,110,46,6,8,0,4,3,67,37,0,5,0,0,0,42,8,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,14,0,0,0,20,176,38,127,13,54,31,439
LGA57280,409,0,550,7,64,0,3,79,0,153,0,20,3,3,31,0,57,5,31,9,0,18,0,63,9,25,0,0,22,0,56,4,14,4,3,4,3,32,3,9,4,0,8,0,24,6,7,4,0,7,0,24,368,3,71,0,90,3,535,118,39,27,0,156,12,352,590,472,148,43,1377,84,2714
LGA57350,3,0,18,5,4,12,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,9,8,27,30,9,22,11,107
LGA57420,14,0,39,9,8,14,0,7,0,38,6,3,11,0,3,0,23,39,0,4,0,51,0,94,27,0,9,0,0,0,36,19,0,0,0,4,0,23,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,6,9,3,3,0,11,0,26,112,23,65,3,121,17,341
LGA57490,39,3,470,192,106,300,10,63,13,684,222,50,297,0,172,4,745,757,46,575,0,108,9,1495,2209,12,875,3,80,10,3189,1821,4,473,5,36,4,2343,217,0,59,0,7,0,283,47,0,16,0,0,0,63,46,5,26,0,12,0,89,75,58,87,7,34,24,285,5637,885,2998,66,578,159,10323
LGA57560,198,3,362,12,154,0,3,152,3,324,5,31,0,0,73,0,109,5,28,8,0,63,0,104,11,22,5,0,75,0,113,24,23,9,3,52,0,111,12,19,20,0,43,0,94,16,3,3,0,20,0,42,458,0,131,0,119,3,711,152,51,42,0,358,13,616,784,618,243,29,2390,134,4198
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,3,6,0,12,3,24
LGA57700,5,0,41,6,4,28,0,9,0,47,7,0,26,0,6,3,42,18,0,57,0,4,3,82,48,0,77,4,4,0,133,194,0,64,0,0,0,258,30,0,24,0,0,0,54,5,0,11,0,3,0,19,3,0,4,0,4,0,11,3,0,23,0,9,6,41,320,20,380,7,69,41,837
LGA57770,4,3,41,21,3,9,0,12,0,45,8,3,5,0,9,0,25,4,0,3,0,6,0,13,5,0,4,0,0,0,9,0,0,0,0,5,0,5,0,0,6,0,0,0,6,0,0,0,0,4,0,4,4,0,5,0,6,0,15,7,0,4,0,27,0,38,54,43,48,3,109,13,270
LGA57840,13,3,355,61,81,120,7,13,6,288,72,29,111,0,3,3,218,204,21,168,4,3,3,403,971,39,426,3,21,3,1463,1159,12,437,0,16,4,1628,496,3,188,0,11,5,703,231,0,60,0,6,0,297,351,7,82,0,12,0,452,49,44,60,11,20,11,195,3626,751,1926,103,134,111,6651
LGA57910,54,16,1417,275,388,549,50,49,3,1314,407,115,539,13,51,4,1129,1346,118,1047,25,104,15,2655,3994,63,2311,12,248,25,6653,4030,26,2045,12,189,30,6332,1194,9,533,0,37,5,1778,491,8,192,0,9,3,703,561,21,182,5,28,7,804,162,217,271,52,67,57,826,12591,3465,8412,505,880,412,26265
LGA57980,9,3,132,50,28,53,0,14,0,145,78,8,63,3,9,0,161,175,9,111,3,16,3,317,351,3,152,3,12,3,524,452,3,170,4,12,6,647,383,0,122,0,8,3,516,229,3,74,0,0,0,306,289,5,90,0,3,0,387,32,27,35,8,7,3,112,2062,368,970,48,95,56,3599
LGA58050,19,3,541,53,209,179,32,29,3,505,52,84,179,7,46,0,368,161,103,281,11,48,3,607,1214,44,761,24,90,6,2139,1612,19,775,4,75,19,2504,319,5,124,0,3,3,454,64,4,27,0,7,0,102,40,9,26,5,5,3,88,51,110,92,15,44,18,330,3597,1543,2728,146,411,159,8584
LGA58190,3,0,11,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,9,12,6,11,5,43
LGA58260,0,4,12,0,4,13,0,0,0,17,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,10,3,17,29,0,25,16,90
LGA58330,4,0,22,8,3,14,0,7,0,32,10,0,11,0,3,0,24,25,0,13,0,5,0,43,29,0,14,0,0,0,43,14,0,11,0,3,0,28,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,11,0,5,0,19,89,17,96,9,30,14,255
LGA58400,0,0,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,10,15,0,17,0,42
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,29,0,6,15,3,53
