region_id,C11_CF_1P1NW_Tot,C11_CF_1A1NW_N,C11_CF_1A1NW_1_199,C11_CF_1A1NW_200_399,C11_CF_1A1NW_400_599,C11_CF_1A1NW_600_799,C11_CF_1A1NW_800_999,C11_CF_1A1NW_1000_1499,C11_CF_1A1NW_1500_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000m,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_N,C11_CF_BA_1_199,C11_CF_BA_200_399,C11_CF_BA_400_599,C11_CF_BA_600_799,C11_CF_BA_800_999,C11_CF_BA_1000_1499,C11_CF_BA_1500_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_more,C11_CF_BA_Ns,C11_CF_BA_Tot,C11_CF_BNW_N,C11_CF_BNW_1_199,C11_CF_BNW_200_399,C11_CF_BNW_400_599,C11_CF_BNW_600_799,C11_CF_BNW_800_999,C11_CF_BNW_1000_1499,C11_CF_BNW_1500_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_more,C11_CF_BNW_Ns,C11_CF_BNW_Tot,C11_CF_LFns_N,C11_CF_LFns_1_199,C11_CF_LFns_200_399,C11_CF_LFns_400_599,C11_CF_LFns_600_799,C11_CF_LFns_800_999,C11_CF_LFns_1000_1499,C11_CF_LFns_1500_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_more,C11_CF_LFns_Ns,C11_CF_LFns_T,C11_C_f_c_T_Fi_N,C11_C_f_c_T_Fi_1_199,C11_C_f_c_T_Fi_200_399,C11_C_f_c_T_Fi_400_599,C11_C_f_c_T_Fi_600_799,C11_C_f_c_T_Fi_800_999,C11_CF_c_T_Fi_1000_1499,C11_CF_c_T_Fi_1500_1999,C11_CF_c_T_Fi_2000_2499,C11_CF_c_T_Fi_2500_2999,C11_CF_c_T_Fi_3000_more,C11_C_f_with_c_TFI_Ns,C11_C_f_with_c_T_T,C11_1PF_F_N,C11_1PF_F_1_199,C11_1PF_F_200_399,C11_1PF_F_400_599,C11_1PF_F_600_799,C11_1PF_F_800_999,C11_1PF_F_1000_1499,C11_1PF_F_1500_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_N,C11_1PF_P_1_199,C11_1PF_P_200_399,C11_1PF_P_400_599,C11_1PF_P_600_799,C11_1PF_P_800_999,C11_1PF_P_1000_1499,C11_1PF_P_1500_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_N,C11_1PF_A_1_199,C11_1PF_A_200_399,C11_1PF_A_400_599,C11_1PF_A_600_799,C11_1PF_A_800_999,C11_1PF_A_1000_1499,C11_1PF_A_1500_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_N,C11_1PF_U_1_199,C11_1PF_U_200_399,C11_1PF_U_400_599,C11_1PF_U_600_799,C11_1PF_U_800_999,C11_1PF_U_1000_1499,C11_1PF_U_1500_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_more,C11_1PF_U_Ns,C11_1PF_U_To,C11_1PF_N_lf_Fi_N,C11_1PF_N_lf_Fi_1_199,C11_1PF_N_lf_Fi_200_399,C11_1PF_N_lf_Fi_400_599,C11_1PF_N_lf_Fi_600_799,C11_1PF_N_lf_Fi_800_999,C11_1PF_N_lf_Fi_1000_1499,C11_1PF_N_lf_Fi_1500_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_the_lf_Tot,C11_1PF_LFns_N,C11_1PF_LFns_1_199,C11_1PF_LFns_200_399,C11_1PF_LFns_400_599,C11_1PF_LFns_600_799,C11_1PF_LFns_800_999,C11_1PF_lf_ns_Fi_1000_1499,C11_1PF_lf_ns_Fi_1500_1999,C11_1PF_lf_ns_Fi_2000_2499,C11_1PF_lf_ns_Fi_2500_2999,C11_1PF_LFns_3000mo,C11_1PF_LFns_Ns,C11_1PF_LF_NS_T,C11_1PF_TFI_N,C11_1PF_TFI_1_199,C11_1PF_TFI_200_399,C11_1PF_TFI_400_599,C11_1PF_TFI_600_799,C11_1PF_TFI_800_999,C11_1PF_T_Fi_1000_1499,C11_1PF_T_Fi_1500_1999,C11_1PF_T_Fi_2000_2499,C11_1PF_T_Fi_2500_2999,C11_1PF_TFI_3000_mr,C11_One_par_f_TFI_Ns,C11_One_parent_f_T_T,C11_TFI_N,C11_TFI_1_199,C11_TFI_200_399,C11_TFI_400_599,C11_TFI_600_799,C11_TFI_800_999,C11_TFI_1000_1499,C11_TFI_1500_1999,C11_TFI_2000_2499,C11_TFI_2500_2999,C11_TFI_3000_more,C11_TFI_Ns,C11_T_T
LGA37310,100,0,0,0,0,7,3,16,20,3,9,0,7,65,0,0,0,0,0,3,0,3,5,3,11,10,35,3,5,17,42,56,23,54,12,10,0,4,33,259,0,0,0,0,0,0,6,0,3,0,0,237,246,21,31,40,98,157,215,647,614,424,318,334,582,3481,3,5,8,18,38,33,70,37,21,8,3,38,282,0,0,24,64,48,29,20,10,8,3,0,24,230,0,0,4,5,6,0,9,0,0,0,0,8,32,0,0,14,16,8,0,0,3,0,0,0,9,50,8,8,72,99,73,51,49,14,6,5,5,44,434,0,0,0,0,0,0,0,0,0,0,0,21,21,11,13,122,202,173,113,148,64,35,16,8,144,1049,112,119,206,818,701,668,1348,1065,737,479,570,1088,7911
LGA37340,96,0,0,0,0,0,3,18,22,4,10,7,11,75,0,0,0,0,0,0,4,8,0,5,4,10,31,3,5,5,16,33,26,28,8,9,4,0,20,157,0,0,0,0,0,0,0,0,0,0,0,304,304,9,18,14,41,106,140,522,521,368,350,338,566,2993,3,6,6,23,46,50,66,41,16,21,8,29,315,0,3,24,61,61,26,40,9,3,3,3,25,258,0,0,3,0,8,5,4,0,0,3,0,9,32,0,3,20,24,7,0,4,0,0,0,0,4,62,12,9,57,88,57,42,33,8,5,3,0,56,370,0,0,0,0,0,4,0,0,0,0,0,17,21,15,21,110,196,179,127,147,58,24,30,11,140,1058,81,96,159,671,580,639,1257,1066,757,558,626,1142,7632
LGA37400,4,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,26,26,3,0,0,3,6,10,23,21,13,9,8,43,139,3,0,0,3,0,3,3,0,0,0,0,0,12,0,0,3,3,3,0,3,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,4,3,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,8,10,6,3,9,0,0,0,0,9,48,9,6,8,36,27,35,57,32,26,15,13,77,341
LGA37550,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,5,4,0,0,0,0,26,0,0,0,0,0,0,0,0,3,0,0,4,7,0,0,0,9,18,8,21,4,9,3,0,4,76,0,0,3,0,7,0,3,3,0,0,0,0,16,0,0,4,4,0,4,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,4,3,0,0,0,0,0,0,0,11,0,5,12,16,5,0,4,0,0,0,0,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,24,15,7,7,3,0,0,0,5,89,0,5,23,41,39,20,28,7,9,3,0,9,184
LGA37570,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,6,11,5,0,0,0,0,37,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,3,0,0,0,3,0,0,0,19,0,9,13,15,6,6,11,5,3,0,0,0,68
LGA37600,20,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,3,14,44,16,24,7,3,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,14,56,27,54,20,8,3,6,5,200,0,0,0,0,4,7,7,4,4,0,0,0,26,0,0,5,4,3,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,12,3,7,0,0,0,0,0,51,0,6,41,29,24,12,15,5,5,0,0,5,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,59,49,43,22,34,9,9,0,0,5,236,0,14,62,83,116,52,98,38,17,3,6,10,499
LGA39399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40070,37,0,0,0,0,0,3,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,6,9,3,6,3,11,6,14,6,3,3,3,5,72,0,0,0,0,0,0,0,0,0,0,0,43,43,12,11,12,15,31,31,70,88,64,89,220,81,724,0,3,0,4,9,13,25,21,0,18,11,15,119,5,0,4,8,11,9,11,3,0,5,0,4,60,0,0,0,3,0,0,0,0,3,0,3,0,9,3,0,4,4,0,0,0,3,0,0,0,3,17,25,4,21,16,14,13,8,9,8,4,3,19,144,0,0,0,0,0,3,0,0,0,0,0,3,6,33,7,29,35,34,38,44,36,11,27,17,44,355,109,43,73,135,175,208,359,374,342,337,738,306,3199
LGA40120,189,0,0,0,5,0,6,13,8,4,13,6,10,65,0,0,0,0,3,5,3,4,15,8,16,9,63,3,3,11,16,24,21,47,17,15,16,11,30,214,0,0,0,0,0,0,6,0,0,0,0,341,347,6,17,24,69,117,178,682,782,775,789,1199,802,5440,3,4,3,12,17,31,99,80,24,49,13,68,403,0,5,25,62,56,44,66,16,7,5,3,46,335,0,0,0,4,5,7,6,3,0,4,0,5,34,3,0,13,10,8,3,3,0,0,0,0,3,43,4,13,30,44,48,33,47,24,8,0,5,43,299,0,0,0,0,0,0,0,0,0,0,0,9,9,10,22,71,132,134,118,221,123,39,58,21,174,1123,58,93,139,596,677,769,1603,1442,1313,1176,1749,1325,10940
LGA40220,123,0,0,0,0,5,9,6,11,3,0,0,8,42,0,0,0,0,0,0,6,3,4,4,8,4,29,0,3,7,16,27,23,44,8,3,3,3,22,159,3,0,0,4,0,0,4,0,0,0,0,143,154,3,16,15,60,116,192,550,424,258,183,144,348,2309,3,0,7,6,26,30,60,26,10,3,3,35,209,0,3,15,62,65,44,29,11,0,3,0,28,260,0,0,0,3,3,5,6,0,0,0,0,4,21,3,3,22,14,6,3,0,0,0,0,0,3,54,9,7,49,87,56,33,29,7,5,5,0,30,317,0,0,0,4,0,0,0,0,0,0,0,9,13,15,13,93,176,156,115,124,44,15,11,3,109,874,64,99,174,912,871,842,1226,804,472,301,270,782,6817
LGA40250,40,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,4,0,6,4,29,25,3,14,0,0,0,3,3,87,0,0,0,0,0,0,0,0,0,0,0,6,6,0,9,10,47,61,22,44,19,9,0,3,12,236,0,0,6,0,4,3,7,3,0,0,0,3,26,0,3,8,6,0,3,3,3,0,0,0,0,26,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,6,0,0,0,3,3,0,0,0,0,12,0,8,31,16,14,4,8,0,0,0,0,0,81,0,0,0,0,0,3,0,0,0,0,0,3,6,0,11,54,22,21,13,21,9,0,0,0,6,157,3,28,73,103,94,45,80,37,24,9,6,29,531
LGA40310,93,0,0,0,0,3,3,13,6,0,3,5,5,38,0,0,0,0,3,0,0,3,4,4,6,4,24,0,4,3,12,20,14,19,13,3,3,0,10,101,0,0,0,0,0,3,0,3,0,0,0,186,192,6,12,9,32,90,147,534,517,457,273,288,397,2762,3,3,3,7,22,30,61,28,12,4,6,29,208,3,3,19,56,54,17,31,8,0,3,0,18,212,0,0,0,9,0,0,0,0,0,4,0,0,13,0,0,9,9,0,4,4,0,0,0,0,0,26,3,5,46,64,29,27,30,6,8,0,0,11,229,0,0,0,0,0,0,0,0,0,0,0,4,4,9,11,77,145,105,78,126,42,20,11,6,62,692,43,58,118,606,526,560,1140,916,770,423,461,701,6322
LGA40430,10,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,15,15,3,0,0,0,14,21,47,28,24,15,22,40,214,0,0,0,0,0,4,4,3,0,0,0,0,11,0,0,6,8,3,0,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,8,0,5,0,0,0,0,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,15,11,4,9,6,0,0,0,7,68,8,13,12,128,85,85,99,59,42,22,43,80,676
LGA40520,42,0,0,0,3,3,0,5,3,0,0,0,5,19,0,0,0,3,0,0,0,0,5,0,0,6,14,7,5,0,18,33,15,19,5,0,3,0,7,112,0,0,0,0,3,0,0,0,0,0,0,73,76,7,14,4,43,85,81,239,202,109,57,67,153,1061,0,0,0,6,14,18,26,16,6,0,0,13,99,0,3,9,25,30,10,10,6,0,3,0,8,104,0,0,3,3,5,3,4,0,0,0,0,3,21,0,0,13,19,7,0,4,0,0,0,0,3,46,0,11,50,64,50,13,22,8,0,0,0,24,242,0,0,0,0,0,0,4,0,0,0,0,14,18,0,14,75,117,106,44,70,30,6,3,0,65,530,25,49,98,469,335,285,502,363,208,98,115,324,2871
LGA40700,221,0,0,0,3,4,3,6,0,6,14,6,9,51,0,0,0,0,0,3,3,3,3,9,18,5,44,14,7,9,21,20,20,51,29,20,20,25,22,258,3,0,0,0,3,0,0,0,0,0,3,369,378,26,24,18,51,96,124,343,464,505,767,1869,791,5078,4,0,6,14,28,37,100,100,38,85,22,53,487,0,8,20,41,47,42,66,28,12,15,9,38,326,0,0,3,5,0,0,11,7,3,3,0,11,43,3,5,3,10,5,0,8,0,0,0,0,10,44,44,18,45,44,51,51,64,40,20,16,6,54,453,0,0,0,0,0,0,0,0,0,3,0,9,12,51,31,77,114,131,130,249,175,73,122,37,175,1365,133,106,131,438,592,718,1262,1146,1081,1306,2806,1342,11061
LGA40910,325,3,0,3,7,7,13,27,7,3,3,5,18,96,0,0,0,3,0,0,14,16,9,5,19,14,80,20,18,19,43,81,59,112,66,37,10,24,63,552,0,0,0,0,3,6,7,0,0,3,0,271,290,30,39,53,121,273,300,989,981,896,656,963,704,6005,0,3,8,9,54,75,163,119,48,44,20,68,611,0,5,24,97,82,63,72,37,15,10,5,51,461,4,0,0,5,9,11,8,3,4,0,0,3,47,3,9,16,17,5,3,6,3,0,0,0,11,73,37,14,81,139,133,85,145,41,24,13,6,77,795,0,0,0,0,0,3,0,0,0,3,0,16,22,44,31,129,267,283,240,394,203,91,70,31,226,2009,137,205,239,1301,1226,1215,2111,1670,1446,968,1331,1285,13134
LGA41010,18,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,3,3,5,5,3,0,0,3,0,4,26,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,3,8,19,28,61,64,36,32,31,63,345,0,0,0,3,5,9,15,6,3,3,3,4,51,0,0,6,4,3,5,4,3,3,0,0,0,28,0,0,0,0,3,0,0,0,0,0,0,3,6,0,0,3,8,0,0,0,0,0,0,0,0,11,3,4,6,9,8,0,4,0,0,0,0,8,42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,15,24,19,14,23,9,6,3,3,15,138,9,11,30,81,75,84,148,129,80,56,50,137,890
LGA41060,669,0,4,3,7,19,22,42,33,14,15,5,29,193,0,3,0,0,0,3,23,23,25,16,28,23,144,29,30,49,115,191,154,303,166,61,30,36,150,1314,0,3,0,3,3,4,5,7,3,3,3,571,605,55,66,99,263,547,621,1939,1932,1643,1164,1833,1477,11639,4,5,24,54,105,125,386,228,93,81,31,148,1284,6,7,90,229,179,154,194,66,20,12,10,90,1057,3,0,3,20,21,15,25,19,8,3,0,10,127,6,8,47,59,27,20,20,3,0,0,0,24,214,22,54,328,385,392,230,326,104,54,22,18,216,2151,0,3,4,0,8,3,7,0,0,0,0,58,83,41,77,496,747,732,547,958,420,175,118,59,546,4916,223,341,710,2933,2539,2382,4478,3488,2968,1895,2780,2917,27654
LGA41140,37,0,0,0,0,0,7,0,3,0,3,0,0,13,3,0,0,0,0,0,3,3,0,3,0,3,15,0,3,5,3,9,9,5,5,3,0,0,8,50,0,0,0,3,0,0,0,0,0,0,0,57,60,3,9,8,31,52,77,178,151,134,78,71,130,922,3,3,0,3,8,10,11,13,3,3,3,5,65,0,0,12,15,25,6,13,5,3,0,0,5,84,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,4,3,0,3,0,0,0,0,0,0,10,3,3,13,27,16,8,8,3,0,0,0,12,93,0,0,0,0,0,0,0,0,0,0,0,4,4,6,6,29,48,49,32,32,21,6,3,3,26,261,20,43,61,243,259,265,438,306,229,128,136,274,2402
LGA41190,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,3,12,10,20,37,36,13,11,16,27,188,0,0,0,4,0,6,3,0,0,0,0,0,13,0,0,0,3,4,3,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,9,9,0,0,0,0,3,36,6,10,12,48,37,63,93,65,30,17,24,46,451
LGA41330,12,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,12,12,3,0,0,6,12,7,25,15,9,6,15,28,126,0,0,0,0,3,0,3,0,0,0,0,3,9,0,0,0,3,3,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,3,3,3,0,3,0,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,6,6,9,4,6,3,0,0,0,13,47,6,0,12,50,37,28,56,33,22,15,25,69,353
LGA41560,78,0,0,3,3,0,5,3,0,3,0,0,0,17,0,0,0,0,3,0,3,0,0,0,3,3,12,0,0,3,11,43,27,33,8,0,0,0,13,138,0,0,0,0,3,0,0,3,0,0,0,68,74,0,0,10,35,96,122,291,208,107,66,81,146,1162,3,0,3,9,16,11,31,13,3,3,0,8,100,0,3,14,35,35,7,17,3,0,0,0,8,122,0,3,0,3,0,3,4,0,0,0,0,0,13,0,3,3,11,3,0,0,3,0,0,0,5,28,4,5,43,65,51,29,28,4,5,0,0,38,272,0,0,0,0,0,0,0,0,0,0,0,15,15,7,14,63,123,105,50,80,23,8,3,0,74,550,34,62,98,668,508,420,620,409,206,109,137,376,3647
LGA41750,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,8,0,4,3,10,15,12,23,16,9,3,0,25,120,0,0,0,0,0,3,3,0,0,0,0,3,9,0,0,0,3,3,3,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,6,6,0,0,0,0,6,27,6,10,9,33,30,36,46,31,20,9,6,44,280
LGA41830,7,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,6,8,23,28,16,15,19,38,153,0,0,0,3,3,0,3,3,0,3,3,0,18,0,0,0,5,3,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,8,3,0,10,3,6,3,6,0,0,0,0,3,34,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,14,15,12,3,9,3,0,3,3,10,75,9,3,20,66,43,30,72,55,35,24,33,81,471
LGA41960,0,0,0,0,0,0,0,0,3,0,5,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,9,9,6,0,3,10,11,5,16,32,12,5,6,24,130,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,3,0,0,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,6,0,0,0,4,26,6,3,10,61,37,27,47,49,27,9,16,47,339
LGA42030,83,3,0,0,0,3,3,6,13,0,3,6,3,40,0,0,0,0,0,0,5,3,9,3,5,0,25,0,3,9,15,24,17,43,12,3,3,4,18,151,0,0,0,0,0,0,5,3,0,0,0,141,149,3,15,15,30,73,110,412,432,343,218,258,325,2234,0,0,6,8,34,36,94,46,14,19,5,40,302,0,3,25,73,81,44,41,8,8,3,0,20,306,0,0,0,8,4,4,12,3,3,0,0,3,37,0,0,21,29,15,3,3,0,0,0,0,7,78,5,7,65,95,73,35,39,17,0,3,0,38,377,0,0,0,0,0,3,3,0,0,0,0,5,11,5,10,117,213,207,125,192,74,25,25,5,113,1111,22,51,152,681,592,523,951,801,603,341,359,610,5686
LGA42110,24,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,6,16,4,4,0,0,0,0,3,39,0,0,0,3,0,0,3,0,0,0,0,25,31,3,6,6,24,34,34,101,55,34,17,33,67,414,0,0,3,0,4,7,8,6,0,0,0,4,32,0,0,3,16,11,3,3,0,0,0,0,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,3,0,3,16,3,3,10,23,13,5,6,0,0,0,0,6,69,0,0,0,0,0,0,0,0,0,0,0,4,4,6,3,19,43,28,15,17,6,0,3,0,21,161,15,28,39,185,143,120,202,112,65,29,46,145,1129
LGA42250,48,0,0,0,0,0,0,5,0,0,0,0,4,9,0,0,0,0,0,0,0,7,0,3,0,4,14,0,6,3,9,10,4,9,4,0,0,5,4,54,0,0,0,0,0,0,0,0,0,0,0,66,66,0,6,6,20,54,67,208,200,137,89,82,163,1032,0,0,0,0,10,15,13,8,4,0,0,8,58,0,3,9,10,14,0,3,0,0,0,0,7,46,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,5,8,0,0,0,0,0,0,0,0,13,0,3,11,15,6,9,13,0,0,0,0,7,64,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,28,33,30,24,32,8,4,0,0,25,190,16,32,40,165,184,196,415,315,238,132,144,283,2160
LGA42600,161,0,0,0,0,3,0,7,11,3,8,9,4,45,0,0,0,0,3,0,0,7,4,4,14,4,36,6,3,4,14,13,22,34,24,14,8,13,23,178,0,0,0,0,3,0,0,0,0,0,0,224,227,15,12,7,34,63,95,354,422,431,477,943,494,3347,3,0,3,8,29,38,112,102,28,34,12,62,431,0,4,14,45,52,36,49,19,10,6,8,39,282,0,0,4,4,3,3,9,9,3,0,3,5,43,3,0,16,13,5,0,0,0,0,0,0,3,40,4,6,45,67,55,48,67,22,7,9,3,38,371,0,0,0,3,0,3,0,0,0,0,3,7,16,10,10,82,140,144,128,237,152,48,49,29,154,1183,63,59,118,513,617,705,1239,1067,943,837,1519,1006,8686
LGA42750,34,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,7,4,5,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,30,30,3,7,3,15,21,43,125,60,41,19,18,64,419,0,0,0,3,4,0,5,0,0,0,0,4,16,0,3,9,10,12,3,5,0,0,0,0,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,5,0,9,13,7,6,6,0,0,0,0,5,51,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,23,26,23,9,16,0,0,0,0,15,120,17,26,41,129,120,141,260,118,92,47,31,153,1175
LGA43080,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,9,9,3,0,5,5,14,9,17,10,14,9,10,22,118,0,3,0,0,3,0,0,0,0,0,0,3,9,0,0,0,0,0,3,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,6,3,0,0,0,0,6,24,9,12,8,32,36,36,39,21,22,9,14,42,280
LGA43220,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,8,0,3,0,0,9,10,42,26,13,6,9,8,126,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,0,3,15,3,6,6,29,20,26,65,45,25,20,15,28,288
