region_id,C11_CFNC_BPT_1500_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000mo,C11_CFNC_BPT_Ns,C11_CFNC_BPT_T,C11_CFNC_1F1P_N,C11_CFNC_1F1P_1_199,C11_CFNC_1F1P_200_399,C11_CFNC_1F1P_400_599,C11_CFNC_1F1P_600_799,C11_CFNC_1F1P_800_999,C11_CFNC_1F1P_1000_1499,C11_CFNC_1F1P_1500_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000m,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_T,C11_CFNC_1E1A_N,C11_CFNC_1E1A_1_199,C11_CFNC_1E1A_200_399,C11_CFNC_1E1A_400_599,C11_CFNC_1E1A_600_799,C11_CFNC_1E1A_800_999,C11_CFNC_1E1A_1000_1499,C11_CFNC_1E1A_1500_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000m,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_T,C11_CFNC_1F1NW_N,C11_CFNC_1F1NW_1_199,C11_CFNC_1F1NW_200_399,C11_CFNC_1F1NW_400_599,C11_CFNC_1F1NW_600_799,C11_CFNC_1F1NW_800_999,C11_CFNC_1F1NW_1000_1499,C11_CFNC_1F1NW_1500_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000m,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_Tot,C11_CFNC_1P1NW_N,C11_CFNC_1P1NW_1_199,C11_CFNC_1P1NW_200_399,C11_CFNC_1P1NW_400_599,C11_CFNC_1P1NW_600_799,C11_CFNC_1P1NW_800_999,C11_CFNC_1P1NW_1000_1499,C11_CFNC_1P1NW_1500_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_mr,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_Tot,C11_CFNC_1A1NW_N,C11_CFNC_1A1NW_1_199,C11_CFNC_1A1NW_200_399,C11_CFNC_1A1NW_400_599,C11_CFNC_1A1NW_600_799,C11_CFNC_1A1NW_800_999,C11_CFNC_1A1NW_1000_1499,C11_CFNC_1A1NW_1500_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000m,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_T,C11_CFNC_BA_N,C11_CFNC_BA_1_199,C11_CFNC_BA_200_399,C11_CFNC_BA_400_599,C11_CFNC_BA_600_799,C11_CFNC_BA_800_999,C11_CFNC_BA_1000_1499,C11_CFNC_BA_1500_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000m,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_N,C11_CFNC_BNW_1_199,C11_CFNC_BNW_200_399,C11_CFNC_BNW_400_599,C11_CFNC_BNW_600_799,C11_CFNC_BNW_800_999,C11_CFNC_BNW_1000_1499,C11_CFNC_BNW_1500_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000m,C11_CFNC_BNW_Ns,C11_CFNC_BNW_T,C11_CFNC_LFns_N,C11_CFNC_LFns_1_199,C11_CFNC_LFns_200_399,C11_CFNC_LFns_400_599,C11_CFNC_LFns_600_799,C11_CFNC_LFns_800_999,C11_CFNC_LFns_1000_1499,C11_CFNC_LFns_1500_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000mo,C11_CFNC_LFns_Ns,C11_CFNC_LFns_T,C11_CFNC_T_N,C11_CFNC_T_1_199,C11_CFNC_T_200_399,C11_CFNC_T_400_599,C11_CFNC_T_600_799,C11_CFNC_T_800_999,C11_CFNC_T_1000_1499,C11_CFNC_T_1500_1999,C11_CFNC_T_2000_2499,C11_CFNC_T_2500_2999,C11_CFNC_T_3000M,C11_CFNC_T_Ns,C11_CFNC_T_T,C11_CF_BFT_N,C11_CF_BFT_1_199,C11_CF_BFT_200_399,C11_CF_BFT_400_599,C11_CF_BFT_600_799,C11_CF_BFT_800_999,C11_CF_BFT_1000_1499,C11_CF_BFT_1500_1999,C11_CF_BFT_2000_2499,C11_CF_BFT_2500_2999,C11_CF_BFT_3000_mr,C11_CF_BFT_Ns,C11_CF_BFT_Tot,C11_CF_BPT_N,C11_CF_BPT_1_199,C11_CF_BPT_200_399,C11_CF_BPT_400_599,C11_CF_BPT_600_799,C11_CF_BPT_800_999,C11_CF_BPT_1000_1499,C11_CF_BPT_1500_1999,C11_CF_BPT_2000_2499,C11_CF_BPT_2500_2999,C11_CF_BPT_3000_mr,C11_CF_BPT_Ns,C11_CF_BPT_Tot,C11_CF_1F1P_N,C11_CF_1F1P_1_199,C11_CF_1F1P_200_399,C11_CF_1F1P_400_599,C11_CF_1F1P_600_799,C11_CF_1F1P_800_999,C11_CF_1F1P_1000_1499,C11_CF_1F1P_1500_1999,C11_CF_1F1P_2000_2499,C11_CF_1F1P_2500_2999,C11_CF_1F1P_3000mo,C11_CF_1F1P_Ns,C11_CF_1F1P_T,C11_CF_1E1A_N,C11_CF_1E1A_1_199,C11_CF_1E1A_200_399,C11_CF_1E1A_400_599,C11_CF_1E1A_600_799,C11_CF_1E1A_800_999,C11_CF_1E1A_1000_1499,C11_CF_1E1A_1500_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_mr,C11_CF_1E1A_Ns,C11_CF_1E1A_Tot,C11_CF_1F1NW_N,C11_CF_1F1NW_1_199,C11_CF_1F1NW_200_399,C11_CF_1F1NW_400_599,C11_CF_1F1NW_600_799,C11_CF_1F1NW_800_999,C11_CF_1F1NW_1000_1499,C11_CF_1F1NW_1500_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000mo,C11_CF_1F1NW_Ns,C11_CF_1F1NW_T,C11_CF_1P1NW_N,C11_CF_1P1NW_1_199,C11_CF_1P1NW_200_399,C11_CF_1P1NW_400_599,C11_CF_1P1NW_600_799,C11_CF_1P1NW_800_999,C11_CF_1P1NW_1000_1499,C11_CF_1P1NW_1500_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_mr,C11_CF_1P1NW_Ns
LGA57700,11,12,4,6,3,89,0,0,0,3,6,11,47,57,64,24,41,9,262,0,0,0,0,0,5,5,10,11,3,6,8,48,3,0,4,5,18,20,54,38,15,44,3,3,207,0,6,4,22,33,13,9,8,3,10,6,6,120,0,0,0,0,8,0,9,8,5,3,0,3,36,0,0,0,0,0,0,6,7,0,4,0,3,20,13,26,21,161,91,64,35,10,6,0,7,10,444,0,0,0,5,0,0,0,0,0,0,4,169,178,19,32,29,202,163,138,221,208,250,167,192,220,1841,0,3,0,3,5,3,20,54,79,57,149,54,427,0,0,0,0,0,4,13,18,12,7,13,13,80,3,0,0,6,6,7,81,161,147,97,156,72,736,0,0,0,0,0,0,11,27,19,13,18,11,99,4,5,0,3,11,25,127,134,39,122,47,59,576,0,0,0,6,6,9,19,16,9,12,6,9
LGA57770,0,0,0,0,0,11,0,0,0,0,0,0,6,3,7,0,4,0,20,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,4,0,9,5,11,3,0,0,0,0,0,37,0,0,0,0,0,0,0,3,0,0,0,5,8,5,4,3,15,10,15,25,16,16,0,7,8,124,0,0,0,0,3,0,0,3,5,0,3,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,6,6,3,3,0,29,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,8,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
LGA57840,30,30,17,36,0,216,3,3,0,3,5,18,93,101,125,82,199,3,635,0,0,3,5,3,5,14,16,17,18,57,3,141,0,4,3,4,24,34,101,76,29,161,56,9,501,0,3,7,28,31,43,44,35,17,10,38,8,264,3,0,3,5,4,3,7,3,4,10,4,3,49,0,0,0,0,0,0,3,3,10,11,14,3,44,45,19,14,196,165,143,157,62,39,31,33,30,934,0,0,0,0,3,3,3,0,0,4,3,372,388,51,34,33,245,250,286,521,463,539,494,1102,440,4458,0,0,3,0,3,6,16,27,72,68,450,68,713,0,0,0,0,7,13,12,13,20,12,45,13,135,3,0,0,0,8,4,58,79,132,206,579,95,1164,0,0,3,0,3,3,8,7,17,34,92,10,177,0,3,3,4,18,32,96,111,43,370,180,36,896,3,3,3,10,12,14,23,10,9,29,21,11
LGA57910,113,83,35,96,13,920,6,4,5,18,46,113,522,584,515,264,614,29,2720,0,3,0,6,16,26,71,71,95,71,153,26,538,18,5,8,56,130,197,484,295,108,334,161,57,1853,5,28,49,136,227,178,251,115,60,64,63,44,1220,4,5,9,18,22,28,42,29,8,26,10,14,215,5,0,0,4,0,12,23,26,45,31,71,8,225,185,252,112,1803,1069,1018,612,251,124,63,105,207,5801,15,8,0,54,17,20,12,5,3,5,9,1482,1630,252,316,191,2151,1650,1806,2572,2192,2398,1596,3575,1942,20641,10,3,3,8,8,41,189,328,458,372,1656,315,3391,7,4,4,13,37,61,152,120,121,59,171,75,824,16,13,6,17,41,100,624,838,1043,1022,2324,408,6452,6,6,0,3,10,23,80,120,138,163,348,90,987,17,15,13,65,162,296,851,760,215,1400,607,298,4699,3,14,41,82,120,111,184,134,71,76,77,93
LGA57980,6,3,5,27,3,89,0,0,0,0,0,8,39,31,28,40,104,5,255,0,0,0,0,0,0,7,7,3,3,16,0,36,0,0,3,3,9,13,36,38,19,81,38,0,240,0,0,8,11,20,19,27,11,10,14,20,5,145,4,0,0,0,5,0,7,0,3,3,5,0,27,0,0,0,0,0,0,3,3,5,3,13,0,27,18,14,7,70,55,72,65,35,25,17,40,8,426,0,0,0,0,0,0,3,0,3,0,0,171,177,25,14,18,92,95,129,210,166,185,222,587,197,1940,0,0,0,0,0,4,6,7,21,21,182,28,269,0,0,3,3,3,3,5,3,7,7,31,8,73,0,0,0,0,3,4,15,36,30,71,281,25,465,0,0,0,0,0,3,3,6,3,10,38,7,70,0,6,0,0,11,8,38,49,12,189,74,11,398,0,0,3,7,7,5,10,10,4,8,6,5
LGA58050,36,30,22,18,4,294,3,3,3,13,30,59,337,320,301,124,167,16,1376,0,3,0,0,5,13,51,53,70,26,54,11,286,9,6,3,39,82,138,323,183,47,161,51,39,1081,0,5,27,75,132,77,82,38,11,7,10,13,477,0,0,9,9,17,15,28,22,9,6,6,10,131,5,0,0,0,3,6,15,22,25,10,23,5,114,66,104,49,920,409,348,170,50,34,13,31,74,2268,3,0,0,23,10,11,4,3,3,0,3,827,887,105,128,99,1103,722,763,1307,1212,1335,749,991,1051,9565,10,3,3,5,12,35,157,374,600,418,891,255,2763,3,0,4,6,21,48,85,106,59,50,56,50,488,7,13,8,16,35,77,599,920,778,519,783,274,4029,0,0,0,3,6,11,77,114,136,92,161,59,659,13,20,7,23,116,249,814,687,215,620,197,228,3189,4,3,16,56,92,86,116,79,32,45,29,51
LGA58190,0,0,0,0,0,6,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,7,6,12,3,9,3,0,0,3,46,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,3,0,3,0,19,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,3,6,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
LGA58260,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,3,0,0,15,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,10,3,0,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,8,8,6,0,3,10,9,3,10,15,7,3,7,8,81,0,0,0,0,0,0,3,0,3,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,0,3,0,3,0,21,0,0,0,0,3,3,0,0,3,0,0,0,9,0,0,3,3,0,3,3,3,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
LGA58330,0,4,0,5,3,45,0,0,3,4,0,7,20,19,14,4,13,3,87,0,0,0,0,0,0,5,3,0,3,5,0,16,0,0,0,0,3,4,25,15,0,21,8,0,76,0,5,0,3,15,11,7,0,3,0,0,0,44,0,0,0,0,3,0,4,3,0,3,0,3,16,0,0,0,0,3,0,0,3,0,0,0,0,6,10,10,7,65,43,26,21,7,8,4,0,9,210,0,0,0,0,0,0,0,0,0,0,0,77,77,13,15,10,75,79,62,99,61,52,39,56,98,659,0,4,0,0,0,0,6,9,10,13,12,9,63,0,0,0,0,0,0,0,6,3,0,0,6,15,0,0,0,0,0,7,20,14,16,10,22,8,97,0,0,0,0,0,0,0,0,8,0,7,5,20,0,0,0,0,6,6,29,19,3,17,5,21,106,0,0,5,0,4,0,6,4,0,3,0,3
LGA58400,3,0,0,0,0,6,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,3,3,3,3,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,6,6,3,15,9,12,0,0,6,57,0,0,0,0,0,0,4,3,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,6,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58510,17,14,4,9,0,167,3,4,0,3,4,13,122,113,84,59,121,3,529,3,0,0,3,0,6,11,10,19,14,20,3,89,0,0,6,8,36,40,105,56,16,85,30,13,395,4,0,14,18,33,36,42,17,8,12,0,3,187,0,0,0,3,3,0,8,3,0,8,3,0,28,0,0,0,0,0,0,3,5,8,9,20,6,51,45,28,14,201,112,110,41,16,9,6,16,29,627,3,0,0,12,3,0,0,0,0,0,0,270,288,64,38,37,258,235,252,422,354,427,371,765,341,3564,0,3,3,3,0,4,18,47,78,49,244,36,485,3,0,0,3,8,19,25,18,15,11,22,4,128,0,0,0,0,3,15,79,115,141,124,199,21,697,0,0,0,0,0,8,6,18,21,24,59,10,146,0,0,6,3,25,50,121,105,33,216,51,29,639,0,3,6,15,17,21,24,16,6,7,10,9
LGA58540,0,3,0,0,0,6,3,0,0,0,0,3,4,0,6,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,3,13,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,11,4,3,0,0,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,7,7,3,3,0,17,10,9,12,8,12,3,9,16,102,0,0,0,0,3,3,3,0,4,4,6,3,26,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,5,8,5,4,3,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,4,9,0,0,0,0,4,26,0,0,0,0,0,0,4,0,0,0,0,0
LGA58570,17,11,7,18,0,173,3,0,0,0,11,13,87,99,89,60,146,3,511,0,0,0,0,3,0,4,11,17,17,41,3,96,0,0,4,9,24,28,55,41,28,72,29,4,294,4,3,11,16,30,21,35,13,3,5,14,3,158,0,0,0,3,0,4,4,7,3,0,3,0,24,0,0,0,0,0,0,3,3,7,8,23,3,47,21,31,9,227,71,60,47,19,3,7,11,20,526,3,0,0,5,0,4,0,0,3,0,0,333,348,31,43,24,264,168,180,325,348,387,329,1032,378,3509,0,0,0,3,9,5,16,36,50,50,296,43,508,3,3,0,3,0,4,19,12,20,10,18,0,92,0,0,3,0,4,6,63,83,125,167,404,38,893,0,0,0,0,4,4,7,14,23,28,68,6,154,3,3,0,4,0,19,71,69,30,275,97,27,598,3,0,3,7,11,14,25,16,7,11,13,3
LGA58610,0,0,0,0,0,11,0,0,0,0,0,4,12,17,3,0,6,0,42,6,0,0,0,0,0,3,0,3,0,0,0,12,0,0,0,0,0,7,6,6,4,0,0,0,23,0,3,4,3,5,0,3,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,29,14,9,8,3,3,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,17,17,6,6,4,36,24,26,41,37,19,12,6,22,239,0,0,0,4,0,0,4,5,4,4,6,0,27,0,0,0,0,0,3,0,0,4,0,0,4,11,0,0,0,0,9,5,14,12,5,5,6,9,65,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,3,9,8,13,4,4,0,0,0,41,0,0,0,3,6,0,0,3,0,0,0,0
LGA58680,0,0,0,5,0,5,0,0,0,0,3,0,5,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,0,5,3,3,12,8,7,7,9,9,69,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,3,5,0,4,3,22,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,0,0,3,5,5,0,0,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0
LGA58760,68,42,18,31,8,471,3,0,3,7,26,59,424,479,367,143,254,33,1798,3,0,0,4,3,20,65,78,82,42,89,15,401,3,9,3,40,109,158,375,249,80,223,49,51,1349,5,14,31,124,164,102,101,58,11,18,8,25,661,0,5,3,16,23,23,31,21,9,31,3,16,181,0,0,0,5,3,7,18,28,40,8,42,16,167,130,148,91,1220,723,563,288,74,47,21,29,123,3457,0,6,8,27,12,8,3,0,3,0,3,1041,1111,160,187,146,1471,1128,1067,1706,1668,1881,1041,1515,1382,13352,18,7,3,5,19,47,190,441,801,564,1319,360,3774,3,5,3,16,31,70,165,120,107,70,80,59,729,14,21,8,19,40,129,838,1430,1309,791,1209,378,6186,5,6,3,4,5,17,118,174,183,164,250,77,1006,32,9,13,62,188,335,1176,1038,311,1112,317,271,4864,3,17,36,55,115,102,211,114,52,68,27,77
LGA58820,3,3,3,0,0,18,0,0,0,4,3,0,3,15,12,3,8,3,51,0,0,0,0,0,0,3,3,3,0,7,3,19,0,0,0,0,3,0,14,14,4,13,0,0,48,0,0,0,3,7,6,4,3,0,5,0,3,31,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,3,7,7,6,58,24,32,15,4,0,0,0,8,161,0,0,0,0,3,0,3,0,0,0,0,41,47,7,7,6,71,46,44,48,46,41,33,34,61,444,0,0,0,0,0,0,7,12,4,8,16,9,56,0,0,0,0,0,3,3,0,3,3,0,0,12,0,0,0,0,0,4,9,20,20,16,28,9,106,0,0,0,0,0,0,0,4,3,0,10,5,22,0,0,0,3,3,7,23,22,5,28,7,7,105,0,0,0,3,3,0,0,0,0,0,4,3
LGA58890,0,4,0,0,0,8,0,0,0,0,0,3,0,3,3,0,8,0,17,0,0,0,3,0,0,3,0,0,0,4,0,10,0,0,0,0,0,3,0,5,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,15,5,8,0,0,0,0,0,3,31,0,0,0,0,3,0,0,0,0,0,0,5,8,0,3,3,21,19,17,15,11,10,6,12,14,131,7,0,3,3,0,3,6,0,0,0,0,5,27,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,3,3,8,5,4,0,0,6,3,32,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,4,4,5,3,0,4,0,3,26,0,0,0,0,4,0,0,0,0,0,0,0
LGA59030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,3,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,9,3,6,3,3,5,5,37,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
LGA59100,0,0,3,0,0,7,0,0,0,3,0,5,4,3,3,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,9,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,10,10,6,3,5,12,6,9,15,12,7,6,3,10,94,0,0,0,0,0,4,0,3,0,0,0,3,10,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,6,6,0,0,0,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,6,0,0,0,3,3,23,0,0,0,0,0,0,0,3,0,0,0,0
LGA59170,0,0,3,0,0,6,0,0,0,3,4,6,12,7,5,3,0,3,43,0,0,0,0,0,3,3,3,0,0,0,3,12,0,0,0,3,3,3,3,3,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,9,5,0,0,0,0,0,0,0,17,0,0,0,0,3,0,0,0,0,0,0,10,13,3,0,3,18,15,18,25,16,15,10,6,19,148,0,0,0,0,0,3,0,3,3,0,3,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,11,3,0,6,5,44,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,3,6,6,0,0,0,3,24,0,0,0,0,3,3,0,0,0,0,0,0
LGA59250,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,6,3,10,0,0,0,0,0,6,25,0,0,0,0,0,0,3,0,0,0,3,0,6,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0
LGA59310,0,0,0,0,0,3,0,0,0,0,3,3,15,12,5,3,4,0,45,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,3,0,0,3,3,3,0,3,0,0,15,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,4,0,5,3,9,0,4,4,0,0,0,3,0,28,0,0,0,0,0,0,0,0,0,0,0,21,21,0,5,9,12,3,16,33,29,18,9,14,21,169,0,0,0,0,0,0,4,4,3,0,3,8,22,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,5,5,16,10,3,3,8,53,0,0,0,0,0,0,0,0,3,0,3,3,9,3,0,0,3,8,3,15,4,4,4,0,3,47,0,0,0,0,0,0,0,0,0,0,0,0
LGA59320,0,3,0,0,0,3,0,0,0,0,3,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,12,6,12,6,3,6,0,0,9,54,0,0,0,0,0,0,3,0,0,0,4,5,12,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,4,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
LGA59330,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,3,3,0,0,0,0,0,0,22,0,0,0,3,0,0,0,0,0,0,0,5,8,6,0,0,16,11,6,0,8,4,3,3,5,62,0,3,0,0,0,0,0,3,0,3,3,3,15,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,3,6,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,0,0,0,0,0,3,0,0,0,0,0,0
