region_id,C06_SH_3b_NPGH_4,C06_SH_3b_NPGH_5,C06_SH_3b_NPGH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPGH_2,C06_SH_4mb_NPGH_3,C06_SH_4mb_NPGH_4,C06_SH_4mb_NPGH_5,C06_SH_4mb_NPGH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPGH_2,C06_SH_NB_NS_NPGH_3,C06_SH_NB_NS_NPGH_4,C06_SH_NB_NS_NPGH_5,C06_SH_NB_NS_NPGH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPGH_2,C06_SH_Tot_NPGH_3,C06_SH_Tot_NPGH_4,C06_SH_Tot_NPGH_5,C06_SH_Tot_NPGH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPGH_2,C06_SDRTHT_0b_NPGH_3,C06_SDRTHT_0b_NPGH_4,C06_SDRTHT_0b_NPGH_5,C06_SDRTHT_0b_NPGH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPGH_2,C06_SDRTHT_1b_NPGH_3,C06_SDRTHT_1b_NPGH_4,C06_SDRTHT_1b_NPGH_5,C06_SDRTHT_1b_NPGH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPGH_2,C06_SDRTHT_2b_NPGH_3,C06_SDRTHT_2b_NPGH_4,C06_SDRTHT_2b_NPGH_5,C06_SDRTHT_2b_NPGH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPGH_2,C06_SDRTHT_3b_NPGH_3,C06_SDRTHT_3b_NPGH_4,C06_SDRTHT_3b_NPGH_5,C06_SDRTHT_3b_NPGH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPGH_2,C06_SDRTHT_4mb_NPGH_3,C06_SDRTHT_4mb_NPGH_4,C06_SDRTHT_4mb_NPGH_5,C06_SDRTHT_4mb_NPGH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPGH_2,C06_SDRTHT_NB_NS_NPGH_3,C06_SDRTHT_NB_NS_NPGH_4,C06_SDRTHT_NB_NS_NPGH_5,C06_SDRTHT_NB_NS_NPGH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPGH_2,C06_SDRTHT_Tot_NPGH_3,C06_SDRTHT_Tot_NPGH_4,C06_SDRTHT_Tot_NPGH_5,C06_SDRTHT_Tot_NPGH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPGH_2,C06_FUA_0b_NPGH_3,C06_FUA_0b_NPGH_4,C06_FUA_0b_NPGH_5,C06_FUA_0b_NPGH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPGH_2,C06_FUA_1b_NPGH_3,C06_FUA_1b_NPGH_4,C06_FUA_1b_NPGH_5,C06_FUA_1b_NPGH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPGH_2,C06_FUA_2b_NPGH_3,C06_FUA_2b_NPGH_4,C06_FUA_2b_NPGH_5,C06_FUA_2b_NPGH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPGH_2,C06_FUA_3b_NPGH_3,C06_FUA_3b_NPGH_4,C06_FUA_3b_NPGH_5,C06_FUA_3b_NPGH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPGH_2,C06_FUA_4mb_NPGH_3,C06_FUA_4mb_NPGH_4,C06_FUA_4mb_NPGH_5,C06_FUA_4mb_NPGH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPGH_2,C06_FUA_NB_NS_NPGH_3,C06_FUA_NB_NS_NPGH_4,C06_FUA_NB_NS_NPGH_5,C06_FUA_NB_NS_NPGH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPGH_2,C06_FUA_Tot_NPGH_3,C06_FUA_Tot_NPGH_4,C06_FUA_Tot_NPGH_5,C06_FUA_Tot_NPGH_6_mor,C06_FUA_T_T,C06_OD_0b_NPGH_2,C06_OD_0b_NPGH_3,C06_OD_0b_NPGH_4,C06_OD_0b_NPGH_5,C06_OD_0b_NPGH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPGH_2,C06_OD_1b_NPGH_3,C06_OD_1b_NPGH_4,C06_OD_1b_NPGH_5,C06_OD_1b_NPGH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPGH_2,C06_OD_2b_NPGH_3,C06_OD_2b_NPGH_4,C06_OD_2b_NPGH_5,C06_OD_2b_NPGH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPGH_2,C06_OD_3b_NPGH_3,C06_OD_3b_NPGH_4,C06_OD_3b_NPGH_5,C06_OD_3b_NPGH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPGH_2,C06_OD_4mb_NPGH_3,C06_OD_4mb_NPGH_4,C06_OD_4mb_NPGH_5,C06_OD_4mb_NPGH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPGH_2,C06_OD_NB_NS_NPGH_3,C06_OD_NB_NS_NPGH_4,C06_OD_NB_NS_NPGH_5,C06_OD_NB_NS_NPGH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPGH_2,C06_OD_Tot_NPGH_3,C06_OD_Tot_NPGH_4,C06_OD_Tot_NPGH_5,C06_OD_Tot_NPGH_6_mor,C06_OD_T_T,C06_DS_NS_NPGH_2,C06_DS_NS_NPGH_3,C06_DS_NS_NPGH_4,C06_DS_NS_NPGH_5,C06_DS_NS_NPGH_6_mor,C06_DS_NS_T,C06_Tot_NPGH_2,C06_Tot_NPGH_3,C06_Tot_NPGH_4,C06_Tot_NPGH_5,C06_Tot_NPGH_6_mor,C06_T_T,C11_SH_0b_NPGH_2,C11_SH_0b_NPGH_3,C11_SH_0b_NPGH_4,C11_SH_0b_NPGH_5,C11_SH_0b_NPGH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPGH_2,C11_SH_1b_NPGH_3,C11_SH_1b_NPGH_4,C11_SH_1b_NPGH_5,C11_SH_1b_NPGH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPGH_2,C11_SH_2b_NPGH_3,C11_SH_2b_NPGH_4,C11_SH_2b_NPGH_5,C11_SH_2b_NPGH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPGH_2,C11_SH_3b_NPGH_3,C11_SH_3b_NPGH_4,C11_SH_3b_NPGH_5,C11_SH_3b_NPGH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPGH_2,C11_SH_4mb_NPGH_3,C11_SH_4mb_NPGH_4,C11_SH_4mb_NPGH_5,C11_SH_4mb_NPGH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPGH_2,C11_SH_NB_NS_NPGH_3,C11_SH_NB_NS_NPGH_4,C11_SH_NB_NS_NPGH_5,C11_SH_NB_NS_NPGH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPGH_2,C11_SH_Tot_NPGH_3,C11_SH_Tot_NPGH_4,C11_SH_Tot_NPGH_5
LGA11450,4,0,0,126,74,7,7,5,3,96,7,0,0,0,0,7,212,17,11,5,3,248,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,7,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,15,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,239,17,14,5,3,278,0,0,0,0,0,0,3,0,0,0,0,3,19,0,0,0,0,19,111,16,3,0,0,130,76,17,3,6,3,105,11,0,0,0,0,11,220,33,6,6
LGA11500,5,0,0,454,90,31,7,3,3,134,14,3,3,0,0,20,566,75,18,3,3,665,0,0,0,0,0,0,3,0,0,0,0,3,76,3,3,0,0,82,88,4,3,3,0,98,7,5,3,0,0,15,5,0,0,0,0,5,179,12,9,3,0,203,0,0,0,0,0,0,5,0,0,0,0,5,41,0,4,3,0,48,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,46,3,4,3,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,90,31,9,3,924,0,0,0,0,0,0,4,3,0,0,0,7,63,0,0,0,0,63,432,33,10,4,0,479,126,32,9,0,0,167,22,3,0,3,0,28,647,71,19,7
LGA11520,12,3,0,184,20,11,12,3,3,49,10,0,0,0,0,10,266,47,27,6,3,349,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,58,29,10,3,0,0,42,5,0,0,3,0,8,0,3,3,0,0,6,92,13,6,3,0,114,0,0,0,0,0,0,10,0,0,0,0,10,437,38,11,3,3,492,110,78,27,5,3,223,0,3,4,0,0,7,0,0,0,0,0,0,557,119,42,8,6,732,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,3,3,0,0,9,0,0,0,0,0,0,0,3,0,0,0,3,10,6,3,0,0,19,0,0,0,0,0,0,925,185,78,17,9,1214,0,0,0,0,0,0,3,0,0,0,0,3,54,8,3,0,0,65,86,41,3,0,0,130,35,23,14,11,0,83,6,3,3,0,3,15,184,75,23,11
LGA11550,5,3,5,219,48,23,13,11,6,101,7,5,4,3,0,19,335,70,25,17,11,458,0,0,0,0,0,0,0,0,0,0,0,0,73,7,4,3,0,87,25,11,3,3,0,42,0,0,0,0,0,0,7,0,0,0,0,7,105,18,7,6,0,136,4,0,0,0,0,4,24,0,0,3,0,27,544,79,41,16,3,683,28,10,10,3,0,51,4,0,0,0,0,4,25,9,0,0,0,34,629,98,51,22,3,803,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,10,0,0,3,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,7,0,3,3,3,16,0,0,0,0,0,0,1076,186,86,48,17,1413,3,0,0,0,0,3,7,0,0,0,0,7,125,4,0,0,0,129,128,46,12,6,7,199,35,13,26,14,6,94,17,5,0,0,3,25,315,68,38,20
LGA11600,0,0,0,11,0,0,0,3,0,3,0,0,0,0,0,0,21,0,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,3,3,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,3,0,0,0,9,4,0,0,0,0,4,4,0,0,0,0,4,17,3,0,0
LGA11700,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
LGA11720,5,0,0,178,32,5,0,0,0,37,8,3,0,0,0,11,311,18,5,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,18,5,0,0,365,3,0,0,0,0,3,6,0,0,0,0,6,111,4,0,3,0,118,184,17,0,0,0,201,51,7,5,0,3,66,8,5,0,0,0,13,363,33,5,3
LGA11730,0,0,0,167,62,6,6,0,0,74,9,3,0,3,0,15,331,29,9,3,0,372,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,14,0,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,4,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,41,4,0,0,0,45,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,47,4,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,416,33,9,3,0,461,0,0,0,0,0,0,9,0,0,0,0,9,97,0,0,0,0,97,206,13,5,0,0,224,59,18,10,0,0,87,6,0,0,0,0,6,377,31,15,0
LGA11750,0,0,0,25,5,0,0,0,3,8,0,0,0,0,0,0,37,6,0,0,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,6,0,0,3,51,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,14,0,0,0,0,14,7,3,0,0,0,10,5,0,0,0,0,5,29,3,0,0
LGA11800,13,3,0,306,89,24,14,0,0,127,11,0,0,0,0,11,462,67,31,3,0,563,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,3,0,77,45,19,4,3,0,71,6,0,0,0,0,6,7,0,0,0,0,7,132,19,4,6,0,161,0,0,0,0,0,0,0,0,0,0,0,0,122,0,4,3,0,129,28,11,4,0,0,43,0,0,0,0,0,0,9,0,0,0,0,9,159,11,8,3,0,181,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,12,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,21,0,0,0,0,0,0,771,100,43,12,0,926,0,0,3,0,0,3,4,0,0,0,0,4,104,5,0,0,0,109,238,46,4,0,0,288,100,26,13,7,0,146,9,0,5,0,0,14,455,77,25,7
LGA11860,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,0,11,0,0,0
LGA12000,0,0,0,12,4,0,0,0,0,4,0,0,0,0,0,0,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,11,0,0,0,0,11,10,0,0,0,0,10,0,0,0,0,0,0,29,0,0,0
LGA12050,0,0,3,35,5,7,0,0,0,12,3,0,0,0,0,3,53,7,0,0,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,62,7,0,0,3,72,3,0,0,0,0,3,3,0,0,0,0,3,16,3,0,0,0,19,33,3,0,0,0,36,5,3,3,0,0,11,3,0,0,0,0,3,63,9,3,0
LGA12150,0,0,0,9,9,3,0,0,0,12,0,0,0,0,0,0,24,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,15,0,0,0,0,15,9,0,0,0,0,9,0,0,0,0,0,0,31,0,0,0
LGA12200,3,0,0,28,6,0,0,0,0,6,3,0,0,0,0,3,46,0,3,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,3,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,20,0,0,0,0,20,6,0,0,0,0,6,0,0,0,0,0,0,39,0,0,0
LGA12300,5,0,0,38,14,0,0,0,0,14,3,0,0,0,0,3,64,0,5,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,85,4,5,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,45,3,0,0,0,48,26,4,0,0,0,30,0,0,0,0,0,0,85,7,0,0
LGA12350,0,0,0,45,14,0,0,0,0,14,5,0,0,0,0,5,85,3,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,6,0,0,0,99,0,0,0,0,0,0,3,0,0,0,0,3,22,0,0,0,0,22,37,5,0,0,0,42,18,3,5,3,0,29,5,0,0,0,0,5,85,8,5,3
LGA12500,0,0,0,38,5,0,0,0,0,5,0,0,0,0,0,0,56,3,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,71,6,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,33,3,0,0,0,36,4,0,3,0,0,7,6,0,0,0,0,6,46,6,3,0
LGA12600,8,3,0,179,49,19,14,7,3,92,5,0,0,0,3,8,249,33,22,10,6,320,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,3,54,6,3,0,0,63,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,60,9,3,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,3,0,0,7,0,0,0,0,0,0,335,42,28,10,6,421,0,0,0,0,0,0,0,0,0,0,0,0,36,0,3,0,0,39,170,18,3,3,0,194,70,23,3,3,3,102,8,0,0,0,0,8,284,41,9,6
LGA12700,0,0,0,18,10,0,0,0,0,10,0,0,0,0,0,0,39,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,21,4,0,0,0,25,10,0,0,0,0,10,4,0,0,0,0,4,44,4,0,0
LGA12750,0,0,0,149,55,3,5,4,0,67,9,0,0,0,0,9,266,13,5,4,0,288,0,0,0,0,0,0,3,0,0,0,0,3,19,0,0,0,0,19,9,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,23,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,330,19,5,4,0,358,0,0,0,0,0,0,3,0,0,0,0,3,47,5,0,0,0,52,130,11,0,0,0,141,60,6,4,3,0,73,3,0,0,0,0,3,243,22,4,3
LGA12850,18,7,0,388,104,24,12,9,0,149,23,3,5,3,0,34,542,78,42,19,0,681,0,0,0,0,0,0,7,0,0,0,0,7,27,3,3,0,0,33,55,7,3,0,0,65,5,3,3,0,0,11,6,3,0,0,0,9,100,16,9,0,0,125,0,0,0,0,0,0,12,0,0,0,0,12,191,15,10,0,0,216,19,12,0,0,0,31,0,0,0,0,0,0,7,0,0,0,0,7,229,27,10,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,875,121,61,19,0,1076,3,0,0,0,0,3,7,3,0,0,0,10,87,6,3,0,0,96,302,58,12,6,3,381,110,25,22,6,7,170,22,9,3,3,0,37,531,101,40,15
LGA12900,3,0,0,38,11,0,3,0,0,14,0,0,0,0,0,0,53,5,6,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,5,6,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,33,4,0,0,0,37,13,3,0,0,0,16,0,0,0,0,0,0,63,7,0,0
LGA12950,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,19,0,0,0
LGA13010,0,0,0,27,8,0,0,0,0,8,0,0,0,0,0,0,54,4,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,4,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,0,25,40,0,0,0,0,40,13,4,0,0,0,17,3,0,0,0,0,3,77,8,0,0
