region_id,Tot_p_Indig_M,Tot_p_Indig_F,Tot_p_Indig_P,Tot_p_NonInd_M,Tot_p_NonInd_F,Tot_p_NonInd_P,Tot_p_IndigStat_nsM,Tot_p_IndigStat_nsF,Tot_p_IndigStat_nsP,Tot_p_TotM,Tot_p_TotF,Tot_p_TotP,A_0_4_Indig_M,A_0_4_Indig_F,A_0_4_Indig_P,A_0_4_NonInd_M,A_0_4_NonInd_F,A_0_4_NonInd_P,A_0_4_IndigStat_nsM,A_0_4_IndigStat_nsF,A_0_4_IndigStat_nsP,A_0_4_TotM,A_0_4_TotF,A_0_4_TotP,A_5_14_Indig_M,A_5_14_Indig_F,A_5_14_Indig_P,A_5_14_NonInd_M,A_5_14_NonInd_F,A_5_14_NonInd_P,A_5_14_IndigStat_nsM,A_5_14_IndigStat_nsF,A_5_14_IndigStat_nsP,A_5_14_TotM,A_5_14_TotF,A_5_14_TotP,A_15_24_Indig_M,A_15_24_Indig_F,A_15_24_Indig_P,A_15_24_NonInd_M,A_15_24_NonInd_F,A_15_24_NonInd_P,A_15_24_IndigStat_nsM,A_15_24_IndigStat_nsF,A_15_24_IndigStat_nsP,A_15_24_TotM,A_15_24_TotF,A_15_24_TotP,A_25_44_Indig_M,A_25_44_Indig_F,A_25_44_Indig_P,A_25_44_NonInd_M,A_25_44_NonInd_F,A_25_44_NonInd_P,A_25_44_IndigStat_nsM,A_25_44_IndigStat_nsF,A_25_44_IndigStat_nsP,A_25_44_TotM,A_25_44_TotF,A_25_44_TotP,A_45_64_Indig_M,A_45_64_Indig_F,A_45_64_Indig_P,A_45_64_NonInd_M,A_45_64_NonInd_F,A_45_64_NonInd_P,A_45_64_IndigStat_nsM,A_45_64_IndigStat_nsF,A_45_64_IndigStat_nsP,A_45_64_TotM,A_45_64_TotF,A_45_64_TotP,A_65_over_Indig_M,A_65_over_Indig_F,A_65_over_Indig_P,A_65_ovr_NonInd_M,A_65_ovr_NonInd_F,A_65_ovr_NonInd_P,A_65ove_IndigStat_nsM,A_65ove_IndigStat_nsF,A_65ove_IndigStat_nsP,A_65_ovr_TotM,A_65_ovr_TotF,A_65_ovr_TotP,Cntd_CN_home_Indig_M,Cntd_CN_home_Indig_F,Cntd_CN_home_Indig_P,Cntd_CN_hme_NonInd_M,Cntd_CN_hme_NonInd_F,Cntd_CN_hme_NonInd_P,ctd_CN_hme_Indig_st_nsM,ctd_CN_hme_Indig_st_nsF,ctd_CN_hme_Indig_st_nsP,Cntd_CN_home_TotM,Cntd_CN_home_TotF,Cntd_CN_home_TotP,Cntd_CN_Ewre_Aus_Indig_M,Cntd_CN_Ewre_Aus_Indig_F,Cntd_CN_Ewre_Aus_Indig_P,Ctd_CN_Ewh_Aus_No_Indi_M,Ctd_CN_Ewh_Aus_No_Indi_F,Ctd_CN_Ewh_Aus_No_Indi_P,Ct_CN_Ew_Au_IndSt_nsM,Ct_CN_Ew_Au_IndSt_nsF,Ct_CN_Ew_Au_IndSt_nsP,Ctd_CN_Ewh_Aus_TotM,Ctd_CN_Ewh_Aus_TotF,Ctd_CN_Ewh_Aus_TotP,VfSme_SA2_Indig_M,VfSme_SA2_Indig_F,VfSme_SA2_Indig_P,VfSme_SA2_NonInd_M,VfSme_SA2_NonInd_F,VfSme_SA2_NonInd_P,VfSme_SA2_Indi_stat_nsM,VfSme_SA2_Indi_stat_nsF,VfSme_SA2_Indi_stat_nsP,VfSme_SA2_TotM,VfSme_SA2_TotF,VfSme_SA2_TotP,VfDif_SA2_NSW_Indig_M,VfDif_SA2_NSW_Indig_F,VfDif_SA2_NSW_Indig_P,VfDif_SA2_NSW_NonInd_M,VfDif_SA2_NSW_NonInd_F,VfDif_SA2_NSW_NonInd_P,VfDif_SA2_NSW_IndSt_nsM,VfDif_SA2_NSW_IndSt_nsF,VfDif_SA2_NSW_IndSt_nsP,VfDif_SA2_NSW_TotM,VfDif_SA2_NSW_TotF,VfDif_SA2_NSW_TotP,VfDif_SA2_Vic_Indig_M,VfDif_SA2_Vic_Indig_F,VfDif_SA2_Vic_Indig_P,VfDif_SA2_Vic_NonInd_M,VfDif_SA2_Vic_NonInd_F,VfDif_SA2_Vic_NonInd_P,VfDif_SA2_Vic_Ind_sta_nsM,VfDif_SA2_Vic_Ind_sta_nsF,VfDif_SA2_Vic_Ind_sta_nsP,VfDif_SA2_Vic_TotM,VfDif_SA2_Vic_TotF,VfDif_SA2_Vic_TotP,VfDif_SA2_Qld_Indig_M,VfDif_SA2_Qld_Indig_F,VfDif_SA2_Qld_Indig_P,VfDif_SA2_Qld_NonInd_M,VfDif_SA2_Qld_NonInd_F,VfDif_SA2_Qld_NonInd_P,VfDif_SA2_Qld_IndSt_nsM,VfDif_SA2_Qld_IndSt_nsF,VfDif_SA2_Qld_IndSt_nsP,VfDif_SA2_Qld_TotM,VfDif_SA2_Qld_TotF,VfDif_SA2_Qld_TotP,VfDif_SA2_SA_Indig_M,VfDif_SA2_SA_Indig_F,VfDif_SA2_SA_Indig_P,VfDif_SA2_SA_NonInd_M,VfDif_SA2_SA_NonInd_F,VfDif_SA2_SA_NonInd_P,VfDif_SA2_SA_IndSt_nsM,VfDif_SA2_SA_IndSt_nsF,VfDif_SA2_SA_IndSt_nsP,VfDif_SA2_SA_TotM,VfDif_SA2_SA_TotF,VfDif_SA2_SA_TotP,VfDif_SA2_WA_Indig_M,VfDif_SA2_WA_Indig_F,VfDif_SA2_WA_Indig_P,VfDif_SA2_WA_NonInd_M,VfDif_SA2_WA_NonInd_F,VfDif_SA2_WA_NonInd_P,VfDif_SA2_WA_IndSt_nsM,VfDif_SA2_WA_IndSt_nsF,VfDif_SA2_WA_IndSt_nsP,VfDif_SA2_WA_TotM,VfDif_SA2_WA_TotF,VfDif_SA2_WA_TotP,VfDif_SA2_Tas_Indig_M,VfDif_SA2_Tas_Indig_F,VfDif_SA2_Tas_Indig_P,VfDif_SA2_Tas_NonInd_M,VfDif_SA2_Tas_NonInd_F,VfDif_SA2_Tas_NonInd_P,VfDif_SA2_Tas_IndSt_nsM,VfDif_SA2_Tas_IndSt_nsF,VfDif_SA2_Tas_IndSt_nsP,VfDif_SA2_Tas_TotM,VfDif_SA2_Tas_TotF,VfDif_SA2_Tas_TotP,VfDif_SA2_NT_Indig_M,VfDif_SA2_NT_Indig_F,VfDif_SA2_NT_Indig_P,VfDif_SA2_NT_NonInd_M,VfDif_SA2_NT_NonInd_F,VfDif_SA2_NT_NonInd_P,VfDif_SA2_NT_IndSt_nsM,VfDif_SA2_NT_IndSt_nsF
ILOC10501001,142,115,257,3123,3384,6507,188,170,358,3453,3669,7122,20,10,30,198,191,389,13,18,31,231,219,450,39,24,63,390,403,793,15,24,39,444,451,895,25,18,43,359,365,724,28,14,42,412,397,809,26,34,60,621,712,1333,40,32,72,687,778,1465,23,21,44,922,935,1857,47,36,83,992,992,1984,8,9,17,634,778,1412,46,43,89,688,830,1518,140,111,251,2926,3203,6129,171,153,324,3237,3467,6704,0,5,5,197,182,379,18,16,34,215,203,418,0,0,0,17,7,24,0,0,0,17,7,24,3,4,7,111,81,192,10,8,18,124,93,217,0,0,0,58,43,101,3,0,3,61,43,104,0,0,0,7,6,13,4,0,4,11,6,17,0,0,0,6,6,12,0,0,0,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
ILOC10501002,110,121,231,3221,3223,6444,164,119,283,3495,3463,6958,9,14,23,159,157,316,3,3,6,171,174,345,17,23,40,384,370,754,32,16,48,433,409,842,19,23,42,338,285,623,13,8,21,370,316,686,29,31,60,627,681,1308,32,26,58,688,738,1426,24,28,52,906,923,1829,45,28,73,975,979,1954,11,3,14,805,807,1612,41,40,81,857,850,1707,99,119,218,2926,2965,5891,140,108,248,3165,3192,6357,9,3,12,294,258,552,24,11,35,327,272,599,0,0,0,9,8,17,0,0,0,9,8,17,0,3,3,48,55,103,8,0,8,56,58,114,7,0,7,140,137,277,33,29,62,180,166,346,0,0,0,6,11,17,0,0,0,6,11,17,0,3,3,3,8,11,0,3,3,3,14,17,0,0,0,11,3,14,0,0,0,11,3,14,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0
ILOC10501101,433,450,883,3900,3967,7867,157,159,316,4490,4576,9066,66,43,109,248,255,503,7,14,21,321,312,633,112,126,238,540,467,1007,14,23,37,666,616,1282,86,82,168,466,407,873,13,14,27,565,503,1068,84,100,184,812,869,1681,33,25,58,929,994,1923,65,72,137,1091,1083,2174,46,30,76,1202,1185,2387,21,26,47,743,885,1628,43,54,97,807,965,1772,405,428,833,3646,3767,7413,119,133,252,4170,4328,8498,28,22,50,254,200,454,37,27,64,319,249,568,5,4,9,10,10,20,0,3,3,15,17,32,14,17,31,147,112,259,12,6,18,173,135,308,0,0,0,28,26,54,5,5,10,33,31,64,0,0,0,9,10,19,0,0,0,9,10,19,0,0,0,7,9,16,0,0,0,7,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,0,0,4,4,8,0,0,0,0,0,0,0,0
ILOC10501201,497,504,1001,10883,10934,21817,831,677,1508,12211,12115,24326,72,57,129,796,763,1559,67,46,113,935,866,1801,114,102,216,1690,1547,3237,133,90,223,1937,1739,3676,101,108,209,1401,1374,2775,108,101,209,1610,1583,3193,114,121,235,2800,2858,5658,229,168,397,3143,3147,6290,84,95,179,2714,2664,5378,189,154,343,2987,2913,5900,12,20,32,1482,1729,3211,106,116,222,1600,1865,3465,473,477,950,10413,10500,20913,749,632,1381,11635,11609,23244,26,25,51,470,434,904,81,46,127,577,505,1082,0,0,0,29,22,51,3,0,3,32,22,54,27,30,57,391,262,653,49,26,75,467,318,785,0,0,0,48,38,86,13,5,18,61,43,104,3,0,3,23,12,35,3,3,6,29,15,44,0,0,0,11,8,19,3,3,6,14,11,25,0,0,0,5,3,8,0,0,0,5,3,8,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0
ILOC10501202,300,353,653,4913,4971,9884,291,347,638,5504,5671,11175,46,57,103,293,295,588,17,35,52,356,387,743,82,104,186,870,748,1618,42,57,99,994,909,1903,63,60,123,692,717,1409,34,55,89,789,832,1621,65,80,145,1054,1121,2175,86,74,160,1205,1275,2480,36,42,78,1305,1268,2573,61,55,116,1402,1365,2767,7,11,18,699,820,1519,51,71,122,757,902,1659,277,342,619,4634,4744,9378,263,324,587,5174,5410,10584,23,11,34,277,227,504,29,23,52,329,261,590,3,3,6,15,10,25,3,0,3,21,13,34,20,7,27,166,117,283,11,16,27,197,140,337,0,0,0,21,14,35,0,3,3,21,17,38,0,0,0,6,11,17,4,0,4,10,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC10501301,405,228,633,6251,5654,11905,309,242,551,6965,6124,13089,19,37,56,379,366,745,18,12,30,416,415,831,70,52,122,807,752,1559,62,33,95,939,837,1776,84,33,117,713,554,1267,36,19,55,833,606,1439,165,57,222,1506,1213,2719,41,39,80,1712,1309,3021,56,38,94,1809,1650,3459,71,61,132,1936,1749,3685,11,12,23,1037,1119,2156,80,78,158,1128,1209,2337,395,220,615,5889,5362,11251,259,209,468,6543,5791,12334,9,9,18,364,291,655,49,34,83,422,334,756,0,0,0,15,20,35,0,0,0,15,20,35,3,7,10,185,132,317,18,26,44,206,165,371,0,0,0,25,25,50,11,0,11,36,25,61,0,4,4,12,8,20,0,0,0,12,12,24,0,0,0,6,12,18,0,0,0,6,12,18,0,0,0,5,3,8,0,0,0,5,3,8,0,0,0,5,3,8,0,0,0,5,3,8,0,0,0,0,0,0,0,0
ILOC10501401,334,380,714,947,987,1934,60,46,106,1341,1413,2754,47,57,104,59,46,105,0,0,0,106,103,209,81,92,173,111,97,208,10,7,17,202,196,398,48,58,106,97,101,198,10,5,15,155,164,319,75,90,165,211,225,436,16,11,27,302,326,628,68,57,125,259,257,516,13,12,25,340,326,666,16,25,41,211,261,472,9,12,21,236,298,534,314,358,672,893,930,1823,50,48,98,1257,1336,2593,21,21,42,53,56,109,10,0,10,84,77,161,9,0,9,0,5,5,0,0,0,9,5,14,9,12,21,67,38,105,6,3,9,82,53,135,0,0,0,5,7,12,0,0,0,5,7,12,0,6,6,6,0,6,0,0,0,6,6,12,0,0,0,0,0,0,3,3,6,3,3,6,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC10501402,69,68,137,1427,1307,2734,64,50,114,1560,1425,2985,14,0,14,97,94,191,0,5,5,111,99,210,17,19,36,179,189,368,3,4,7,199,212,411,13,12,25,118,91,209,10,4,14,141,107,248,8,19,27,301,315,616,11,5,16,320,339,659,14,12,26,452,389,841,22,16,38,488,417,905,3,5,8,280,227,507,18,17,35,301,249,550,64,64,128,1365,1231,2596,60,49,109,1489,1344,2833,5,4,9,62,76,138,5,0,5,72,80,152,0,0,0,5,3,8,0,0,0,5,3,8,5,5,10,51,35,86,0,3,3,56,43,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC10501403,109,121,230,424,450,874,29,22,51,562,593,1155,14,13,27,28,28,56,7,3,10,49,44,93,20,26,46,48,45,93,3,3,6,71,74,145,26,22,48,43,60,103,3,3,6,72,85,157,19,31,50,100,93,193,6,6,12,125,130,255,21,20,41,116,105,221,6,0,6,143,125,268,8,10,18,90,118,208,4,6,10,102,134,236,97,111,208,394,418,812,27,18,45,518,547,1065,12,9,21,29,32,61,3,3,6,44,44,88,0,0,0,0,0,0,0,0,0,0,0,0,5,10,15,25,15,40,4,0,4,34,25,59,3,3,6,7,5,12,0,0,0,10,8,18,0,0,0,6,4,10,0,0,0,6,4,10,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
ILOC10501501,490,408,898,9261,8953,18214,532,499,1031,10283,9860,20143,59,60,119,547,506,1053,54,46,100,660,612,1272,117,92,209,1138,1015,2153,72,58,130,1327,1165,2492,89,83,172,1084,999,2083,64,62,126,1237,1144,2381,123,92,215,2079,1990,4069,94,90,184,2296,2172,4468,74,64,138,2812,2675,5487,149,108,257,3035,2847,5882,28,17,45,1603,1767,3370,96,137,233,1727,1921,3648,465,391,856,8735,8516,17251,476,448,924,9676,9355,19031,25,17,42,525,438,963,55,52,107,605,507,1112,0,0,0,23,13,36,0,0,0,23,13,36,32,13,45,330,238,568,30,19,49,392,270,662,0,0,0,4,4,8,0,0,0,4,4,8,0,0,0,18,25,43,0,0,0,18,25,43,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,3,4,7,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC10501502,94,66,160,2492,2261,4753,103,91,194,2689,2418,5107,5,6,11,169,145,314,5,7,12,179,158,337,20,11,31,349,288,637,14,16,30,383,315,698,28,12,40,317,251,568,17,8,25,362,271,633,13,19,32,538,507,1045,17,15,32,568,541,1109,23,11,34,717,672,1389,25,26,51,765,709,1474,5,6,11,402,399,801,25,18,43,432,423,855,90,60,150,2359,2138,4497,81,80,161,2530,2278,4808,4,5,9,134,124,258,23,10,33,161,139,300,0,0,0,12,7,19,0,0,0,12,7,19,3,3,6,228,72,300,8,6,14,239,81,320,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,7,9,16,0,0,0,7,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,3,0,3,0,0
ILOC10501601,487,469,956,10726,10709,21435,804,582,1386,12017,11760,23777,60,61,121,701,655,1356,51,33,84,812,749,1561,109,130,239,1484,1313,2797,133,80,213,1726,1523,3249,105,75,180,1215,1117,2332,91,59,150,1411,1251,2662,99,105,204,2353,2523,4876,196,132,328,2648,2760,5408,97,74,171,3006,2987,5993,193,133,326,3296,3194,6490,18,23,41,1966,2115,4081,140,144,284,2124,2282,4406,453,440,893,9995,10028,20023,704,522,1226,11152,10990,22142,34,29,63,730,681,1411,101,59,160,865,769,1634,3,0,3,41,38,79,3,0,3,47,38,85,32,13,45,572,369,941,132,45,177,736,427,1163,0,0,0,26,6,32,8,0,8,34,6,40,0,0,0,43,28,71,8,0,8,51,28,79,0,0,0,7,5,12,3,3,6,10,8,18,0,3,3,0,3,3,0,0,0,0,6,6,0,0,0,4,4,8,0,0,0,4,4,8,0,0,0,4,6,10,0,0
ILOC10501701,286,302,588,2340,2393,4733,184,189,373,2810,2884,5694,38,44,82,158,162,320,17,16,33,213,222,435,79,81,160,272,276,548,21,27,48,372,384,756,39,45,84,245,220,465,21,17,38,305,282,587,49,71,120,479,516,995,41,37,78,569,624,1193,67,47,114,704,670,1374,48,47,95,819,764,1583,14,14,28,481,550,1031,37,44,81,532,608,1140,263,285,548,2208,2261,4469,153,176,329,2624,2722,5346,21,19,40,133,133,266,31,11,42,185,163,348,0,0,0,4,3,7,0,3,3,4,6,10,16,12,28,74,63,137,18,10,28,108,85,193,0,4,4,26,19,45,6,0,6,32,23,55,5,0,5,5,13,18,0,0,0,10,13,23,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,7,4,11,4,4,8,11,8,19,3,0,3,0,0,0,0,0
ILOC10501801,186,201,387,3736,4048,7784,203,163,366,4125,4412,8537,21,27,48,367,349,716,35,19,54,423,395,818,56,52,108,548,522,1070,44,41,85,648,615,1263,39,41,80,448,502,950,19,13,32,506,556,1062,42,50,92,1136,1192,2328,65,51,116,1243,1293,2536,24,23,47,815,918,1733,26,25,51,865,966,1831,5,7,12,421,565,986,14,15,29,440,587,1027,175,189,364,3548,3866,7414,176,146,322,3899,4201,8100,10,12,22,189,181,370,27,18,45,226,211,437,0,3,3,3,6,9,0,0,0,3,9,12,3,4,7,102,81,183,3,3,6,108,88,196,0,0,0,13,0,13,0,0,0,13,0,13,3,0,3,20,7,27,0,0,0,23,7,30,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,3,3,4,3,7,0,0,0,3,0,3,3,3,6,6,3,9,0,0,0,0,0,0,0,0
ILOC10501802,237,248,485,2532,2659,5191,221,167,388,2990,3074,6064,40,43,83,196,184,380,27,27,54,263,254,517,64,53,117,332,310,642,32,18,50,428,381,809,44,46,90,414,364,778,57,14,71,515,424,939,49,64,113,652,695,1347,39,47,86,740,806,1546,34,38,72,602,613,1215,43,36,79,679,687,1366,5,6,11,337,492,829,23,24,47,365,522,887,228,236,464,2391,2540,4931,204,158,362,2823,2934,5757,9,12,21,142,118,260,16,10,26,167,140,307,0,0,0,5,8,13,0,0,0,5,8,13,9,17,26,113,87,200,13,9,22,135,113,248,0,0,0,10,4,14,3,3,6,13,7,20,0,0,0,4,3,7,3,0,3,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,12,3,0,3,11,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC10501803,116,133,249,3345,3612,6957,123,106,229,3584,3851,7435,13,10,23,262,228,490,6,5,11,281,243,524,34,35,69,522,528,1050,12,13,25,568,576,1144,26,38,64,431,488,919,20,17,37,477,543,1020,26,28,54,806,876,1682,35,25,60,867,929,1796,14,20,34,880,936,1816,30,22,52,924,978,1902,0,3,3,446,554,1000,20,24,44,466,581,1047,107,130,237,3149,3454,6603,82,89,171,3338,3673,7011,7,4,11,198,157,355,41,17,58,246,178,424,0,0,0,8,3,11,0,0,0,8,3,11,4,5,9,83,81,164,8,5,13,95,91,186,0,0,0,9,7,16,3,0,3,12,7,19,0,0,0,9,4,13,0,0,0,9,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC10501804,280,272,552,1574,1644,3218,159,167,326,2013,2083,4096,60,38,98,144,129,273,20,19,39,224,186,410,78,66,144,212,218,430,24,34,58,314,318,632,58,50,108,209,234,443,25,25,50,292,309,601,48,75,123,416,458,874,47,45,92,511,578,1089,31,34,65,384,385,769,30,24,54,445,443,888,5,10,15,208,221,429,13,19,32,226,250,476,263,257,520,1499,1585,3084,151,161,312,1913,2003,3916,17,14,31,72,62,134,10,5,15,99,81,180,3,0,3,8,0,8,0,0,0,11,0,11,17,15,32,124,53,177,35,17,52,176,85,261,0,0,0,6,8,14,8,4,12,14,12,26,0,0,0,12,0,12,3,0,3,15,0,15,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,10,4,14,3,0,3,13,4,17,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0
ILOC10501805,65,64,129,1909,2199,4108,131,103,234,2105,2366,4471,13,11,24,140,129,269,4,8,12,157,148,305,16,14,30,205,172,377,10,7,17,231,193,424,14,10,24,218,235,453,13,18,31,245,263,508,11,17,28,467,483,950,39,15,54,517,515,1032,8,7,15,462,518,980,37,19,56,507,544,1051,3,4,7,417,663,1080,28,35,63,448,702,1150,64,58,122,1807,2100,3907,118,90,208,1989,2248,4237,3,5,8,102,100,202,14,11,25,119,116,235,0,0,0,3,0,3,0,3,3,3,3,6,22,6,28,206,107,313,96,27,123,324,140,464,0,0,0,20,3,23,3,3,6,23,6,29,0,0,0,55,14,69,18,8,26,73,22,95,0,0,0,10,3,13,8,0,8,18,3,21,3,0,3,31,5,36,10,0,10,44,5,49,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,3,0,3,0,0
ILOC10501806,59,56,115,2217,2147,4364,132,88,220,2408,2291,4699,14,8,22,124,136,260,11,4,15,149,148,297,15,17,32,345,305,650,21,24,45,381,346,727,6,11,17,347,336,683,14,16,30,367,363,730,11,12,23,507,508,1015,30,20,50,548,540,1088,14,7,21,655,651,1306,42,18,60,711,676,1387,0,0,0,236,213,449,14,5,19,250,218,468,59,51,110,2057,2027,4084,107,79,186,2223,2157,4380,0,5,5,160,120,280,25,7,32,185,132,317,3,0,3,5,11,16,0,0,0,8,11,19,5,5,10,127,125,252,6,5,11,138,135,273,0,0,0,7,7,14,0,0,0,7,7,14,0,0,0,13,4,17,3,0,3,16,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0
ILOC10501807,65,68,133,1234,1274,2508,57,57,114,1356,1399,2755,7,6,13,82,75,157,5,3,8,94,84,178,12,16,28,150,165,315,11,16,27,173,197,370,19,10,29,178,140,318,6,6,12,203,156,359,12,22,34,312,321,633,14,16,30,338,359,697,16,10,26,315,353,668,12,10,22,343,373,716,0,3,3,197,220,417,8,7,15,205,230,435,54,62,116,1171,1218,2389,48,52,100,1273,1332,2605,10,7,17,63,55,118,8,6,14,81,68,149,0,0,0,0,4,4,0,0,0,0,4,4,3,11,14,130,96,226,13,12,25,146,119,265,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC10501901,208,285,493,5104,4916,10020,216,207,423,5528,5408,10936,31,48,79,340,275,615,16,8,24,387,331,718,55,61,116,697,620,1317,24,37,61,776,718,1494,29,48,77,570,496,1066,21,24,45,620,568,1188,54,67,121,1119,1152,2271,51,49,100,1224,1268,2492,26,45,71,1464,1364,2828,54,50,104,1544,1459,3003,13,16,29,913,1009,1922,50,39,89,976,1064,2040,191,276,467,4811,4644,9455,181,182,363,5183,5102,10285,18,7,25,293,273,566,33,27,60,344,307,651,0,0,0,15,16,31,3,0,3,18,16,34,9,3,12,201,180,381,28,17,45,238,200,438,0,0,0,41,9,50,3,0,3,44,9,53,0,3,3,17,7,24,3,3,6,20,13,33,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,3,0,3,3,0,3,6,0,6,0,0,0,0,0,0,0,0
ILOC10502001,279,254,533,13248,12995,26243,639,544,1183,14166,13793,27959,38,35,73,771,791,1562,36,36,72,845,862,1707,69,74,143,1765,1728,3493,99,76,175,1933,1878,3811,48,34,82,1379,1213,2592,70,77,147,1497,1324,2821,55,50,105,2593,2692,5285,112,102,214,2760,2844,5604,57,47,104,3958,3785,7743,191,134,325,4206,3966,8172,13,13,26,2781,2787,5568,132,119,251,2926,2919,5845,262,240,502,12447,12247,24694,545,478,1023,13254,12965,26219,17,14,31,802,748,1550,95,66,161,914,828,1742,3,3,6,41,38,79,3,0,3,47,41,88,5,7,12,290,227,517,19,5,24,314,239,553,3,0,3,281,242,523,14,10,24,298,252,550,0,0,0,32,25,57,0,7,7,32,32,64,0,0,0,18,19,37,4,0,4,22,19,41,0,0,0,10,10,20,3,0,3,13,10,23,0,0,0,5,4,9,0,0,0,5,4,9,3,0,3,3,0,3,0,0
ILOC10502101,308,328,636,6576,6960,13536,216,226,442,7100,7514,14614,42,53,95,421,435,856,8,23,31,471,511,982,73,72,145,866,825,1691,20,27,47,959,924,1883,59,72,131,1055,1028,2083,30,30,60,1144,1130,2274,71,87,158,1644,1719,3363,54,44,98,1769,1850,3619,56,29,85,1641,1823,3464,60,42,102,1757,1894,3651,7,15,22,949,1130,2079,44,61,105,1000,1206,2206,296,316,612,6229,6623,12852,170,190,360,6695,7129,13824,12,13,25,347,337,684,45,37,82,404,387,791,0,0,0,9,3,12,0,0,0,9,3,12,17,14,31,199,192,391,11,7,18,227,213,440,0,0,0,12,20,32,0,0,0,12,20,32,0,0,0,9,10,19,0,3,3,9,13,22,0,0,0,0,4,4,3,0,3,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0
ILOC10502102,91,100,191,2901,3084,5985,161,125,286,3153,3309,6462,8,12,20,150,132,282,9,4,13,167,148,315,17,18,35,253,228,481,9,6,15,279,252,531,25,22,47,552,612,1164,20,37,57,597,671,1268,22,21,43,845,798,1643,49,27,76,916,846,1762,18,17,35,678,664,1342,51,20,71,747,701,1448,3,8,11,423,650,1073,22,32,54,448,690,1138,83,92,175,2705,2905,5610,138,110,248,2926,3107,6033,8,7,15,196,178,374,24,17,41,228,202,430,0,0,0,9,7,16,4,0,4,13,7,20,17,4,21,297,204,501,69,22,91,383,230,613,0,0,0,60,44,104,26,4,30,86,48,134,0,0,0,10,7,17,4,0,4,14,7,21,0,0,0,11,3,14,0,4,4,11,7,18,0,0,0,5,5,10,0,0,0,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
