region_id,Psn_15_y_over_Indig_M,Psn_15_y_over_Indig_F,Psn_15_y_over_Indig_P,Psn_15_y_over_NonInd_M,Psn_15_y_over_NonInd_F,Psn_15_y_over_NonInd_P,Psn_15_y_over_Ind_s_nsM,Psn_15_y_over_Ind_s_nsF,Psn_15_y_over_Ind_s_nsP,Psn_15_y_over_TotM,Psn_15_y_over_TotF,Psn_15_y_over_TotP,In_LF_Emp_Indig_M,In_LF_Emp_Indig_F,In_LF_Emp_Indig_P,In_LF_Emp_NonInd_M,In_LF_Emp_NonInd_F,In_LF_Emp_NonInd_P,In_LF_Emp_IndSt_nsM,In_LF_Emp_IndSt_nsF,In_LF_Emp_IndSt_nsP,In_LF_Employd_TotM,In_LF_Employd_TotF,In_LF_Employd_TotP,In_LF_unemp_Ind_M,In_LF_unemp_Ind_F,In_LF_unemp_Ind_P,In_LF_unemp_No_Ind_M,In_LF_unemp_No_Ind_F,In_LF_unemp_No_Ind_P,In_LF_un_IndSt_nsM,In_LF_un_IndSt_nsF,In_LF_un_IndSt_nsP,In_LF_Unemp_TotM,In_LF_Unemp_TotF,In_LF_Unemp_TotP,In_LF_To_LF_Ind_M,In_LF_To_LF_Ind_F,In_LF_To_LF_Ind_P,In_LF_To_la_fo_No_In_M,In_LF_To_la_fo_No_In_F,In_LF_To_la_fo_No_In_P,In_LF_To_l_fo_In_st_nsM,In_LF_To_l_fo_In_st_nsF,In_LF_To_l_fo_In_st_nsP,In_LF_To_LF_TotM,In_LF_To_LF_TotF,In_LF_To_LF_TotP,N_the_LF_Indig_M,N_the_LF_Indig_F,N_the_LF_Indig_P,N_the_LF_No_Indig_M,N_the_LF_No_Indig_F,N_the_LF_No_Indig_P,N_the_LF_Indig_st_nsM,N_the_LF_Indig_st_nsF,N_the_LF_Indig_st_nsP,N_the_LF_TotM,N_the_LF_TotF,N_the_LF_TotP,LF_st_ns_Indig_M,LF_st_ns_Indig_F,LF_st_ns_Indig_P,LF_st_ns_NonInd_M,LF_st_ns_NonInd_F,LF_st_ns_NonInd_P,LF_st_ns_Indig_st_nsM,LF_st_ns_Indig_st_nsF,LF_st_ns_Indig_st_nsP,LF_st_ns_TotM,LF_st_ns_TotF,LF_st_ns_TotP,Pcent_Unemploy_Indig_M,Pcent_Unemploy_Indig_F,Pcent_Unemploy_Indig_P,Pcent_Unemploy_NonInd_M,Pcent_Unemploy_NonInd_F,Pcent_Unemploy_NonInd_P,Pcent_Unem_IndSt_nsM,Pcent_Unemp_IndSt_nsF,Pcent_Unemp_IndSt_nsP,Pcent_Unemploy_TotM,Pcent_Unemploy_TotF,Pcent_Unemploy_TotP,Pcent_LF_part_Indig_M,Pcent_LF_part_Indig_F,Pcent_LF_part_Indig_P,Pcent_LF_part_No_Indig_M,Pcent_LF_part_No_Indig_F,Pcent_LF_part_No_Indig_P,Pcent_LF_part_IndSt_nsM,Pcent_LF_part_IndSt_nsF,Pcent_LF_part_IndSt_nsP,Pcent_LF_part_TotM,Pcent_LF_part_TotF,Pcent_LF_part_TotP,Pcent_Emp_to_pop_Ind_M,Pcent_Emp_to_pop_Ind_F,Pcent_Emp_to_pop_Ind_P,Pcent_Emp_t_pop_NonInd_M,Pcent_Emp_t_pop_NonInd_F,Pcent_Emp_t_pop_NonInd_P,Pcent_Emp_t_pop_IndSt_nsM,Pcent_Emp_t_pop_IndSt_nsF,Pcent_Emp_t_pop_IndSt_nsP,Pcent_Emp_to_pop_TotM,Pcent_Emp_to_pop_TotF,Pcent_Emp_to_pop_TotP,IndSec_Gov_Ind_M,IndSec_Gov_Ind_F,IndSec_Gov_Ind_P,IndSec_Gov_No_Ind_M,IndSec_Gov_No_Ind_F,IndSec_Gov_No_Ind_P,IndSec_Gov_IndSt_nsM,IndSec_Gov_IndSt_nsF,IndSec_Gov_IndSt_nsP,IndSec_Gov_TotM,IndSec_Gov_TotF,IndSec_Gov_TotP,IndSec_Priv_Ind_M,IndSec_Priv_Ind_F,IndSec_Priv_Ind_P,IndSec_Priv_NonInd_M,IndSec_Priv_NonInd_F,IndSec_Priv_NonInd_P,IndSec_Priv_IndSt_nsM,IndSec_Priv_IndSt_nsF,IndSec_Priv_IndSt_nsP,IndSec_Priv_TotM,IndSec_Priv_TotF,IndSec_Priv_TotP,CDEP_participants_Ind_M,CDEP_participants_Ind_F,CDEP_participants_Ind_P,CDEP_participants_NonInd_M,CDEP_participants_NonInd_F,CDEP_participants_NonInd_P,CDEP_participants_IndSt_nsM,CDEP_participants_IndSt_nsF,CDEP_participants_IndSt_nsP,CDEP_participants_TotM,CDEP_participants_TotF,CDEP_participants_TotP,Self_employed_Ind_M,Self_employed_Ind_F,Self_employed_Ind_P,Self_employed_NonInd_M,Self_employed_NonInd_F,Self_employed_NonInd_P,Self_employed_Ind_status_nsM,Self_employed_Ind_status_nsF,Self_employed_Ind_status_nsP,Self_employed_TotM,Self_employed_TotF,Self_employed_TotP,NsQ_PgDL_Ind_M,NsQ_PgDL_Ind_F,NsQ_PgDL_Ind_P,NsQ_PgDL_No_Ind_M,NsQ_PgDL_No_Ind_F,NsQ_PgDL_No_Ind_P,NsQ_PgDL_IndSt_nsM,NsQ_PgDL_IndSt_nsF,NsQ_PgDL_IndSt_nsP,NsQ_PgDL_TotM,NsQ_PgDL_TotF,NsQ_PgDL_TotP,NsQ_GD_GCL_Ind_M,NsQ_GD_GCL_Ind_F,NsQ_GD_GCL_Ind_P,NsQ_GD_GCL_No_In_M,NsQ_GD_GCL_No_In_F,NsQ_GD_GCL_No_In_P,NsQ_GD_GCL_In_st_nsM,NsQ_GD_GCL_In_st_nsF,NsQ_GD_GCL_In_st_nsP,NsQ_GD_GCL_TotM,NsQ_GD_GCL_TotF,NsQ_GD_GCL_TotP,NsQ_BDL_Ind_M,NsQ_BDL_Ind_F,NsQ_BDL_Ind_P,NsQ_BDL_No_Ind_M,NsQ_BDL_No_Ind_F,NsQ_BDL_No_Ind_P,NsQ_BDL_IndSt_nsM,NsQ_BDL_IndSt_nsF,NsQ_BDL_IndSt_nsP,NsQ_BDL_TotM,NsQ_BDL_TotF,NsQ_BDL_TotP,NsQ_AD_DL_Ind_M,NsQ_AD_DL_Ind_F,NsQ_AD_DL_Ind_P,NsQ_AD_DL_No_In_M,NsQ_AD_DL_No_In_F,NsQ_AD_DL_No_In_P,NsQ_AD_DL_In_st_nsM,NsQ_AD_DL_In_st_nsF
ILOC10400103,128,132,260,7818,8677,16495,283,259,542,8229,9068,17297,71,76,147,4858,4811,9669,32,31,63,4961,4918,9879,7,8,15,296,233,529,5,0,5,308,241,549,78,84,162,5154,5044,10198,37,31,68,5269,5159,10428,45,49,94,2583,3544,6127,23,29,52,2651,3622,6273,4,0,4,82,89,171,222,200,422,308,289,597,9.0,9.5,9.3,5.7,4.6,5.2,13.5,0,7.4,5.8,4.7,5.3,61.4,63.2,62.3,65.9,58.1,61.8,13.1,11.9,12.5,64.0,56.9,60.3,55.9,57.1,56.5,62.1,55.4,58.6,11.3,11.9,11.6,60.3,54.2,57.1,16,20,36,707,868,1575,3,3,6,726,891,1617,55,55,110,4115,3918,8033,26,25,51,4196,3998,8194,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,676,366,1042,0,5,5,679,371,1050,0,3,3,269,250,519,0,0,0,269,253,522,0,0,0,143,224,367,0,0,0,143,224,367,8,16,24,1120,1458,2578,7,5,12,1135,1479,2614,8,10,18,593,980,1573,0,10
ILOC10400201,155,175,330,10616,11526,22142,755,616,1371,11526,12317,23843,71,87,158,6255,6122,12377,52,50,102,6378,6259,12637,22,10,32,608,518,1126,5,5,10,635,533,1168,93,97,190,6863,6640,13503,57,55,112,7013,6792,13805,54,71,125,3613,4706,8319,54,57,111,3721,4834,8555,8,6,14,140,181,321,643,505,1148,791,692,1483,23.7,10.3,16.8,8.9,7.8,8.3,8.8,9.1,8.9,9.1,7.8,8.5,60.0,55.7,57.8,64.6,57.6,61.0,7.6,8.9,8.2,60.9,55.1,57.9,45.8,50.0,48.0,58.9,53.1,55.9,6.9,8.1,7.4,55.3,50.8,53.0,14,12,26,525,874,1399,3,5,8,542,891,1433,51,75,126,5639,5183,10822,44,44,88,5734,5302,11036,0,0,0,0,0,0,0,0,0,0,0,0,7,6,13,1305,907,2212,10,4,14,1322,917,2239,3,4,7,357,409,766,0,0,0,360,413,773,3,6,9,182,339,521,0,0,0,185,345,530,10,15,25,1541,2193,3734,10,16,26,1561,2224,3785,6,18,24,807,1534,2341,5,16
ILOC10400301,254,312,566,6381,7133,13514,472,414,886,7107,7859,14966,145,128,273,3768,3213,6981,28,19,47,3941,3360,7301,28,26,54,238,248,486,6,0,6,272,274,546,173,154,327,4006,3461,7467,34,19,53,4213,3634,7847,72,150,222,2246,3528,5774,87,80,167,2405,3758,6163,7,9,16,130,144,274,352,314,666,489,467,956,16.2,16.9,16.5,5.9,7.2,6.5,17.6,0,11.3,6.5,7.5,7.0,68.7,49.2,57.9,62.8,48.5,55.2,7.2,4.6,6.0,59.3,46.2,52.4,57.5,40.9,48.3,59.0,45.0,51.7,5.9,4.6,5.3,55.5,42.8,48.8,19,17,36,282,438,720,0,3,3,301,458,759,124,108,232,3438,2742,6180,28,13,41,3590,2863,6453,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,138,89,227,0,0,0,138,96,234,0,0,0,41,23,64,0,0,0,41,23,64,0,4,4,30,42,72,0,0,0,30,46,76,7,7,14,219,398,617,0,3,3,226,408,634,4,10,14,244,446,690,4,0
ILOC10400302,323,212,535,7095,6783,13878,324,245,569,7742,7240,14982,121,113,234,4595,3702,8297,46,26,72,4762,3841,8603,16,13,29,211,207,418,0,5,5,227,225,452,137,126,263,4806,3909,8715,46,31,77,4989,4066,9055,178,73,251,2209,2785,4994,23,28,51,2410,2886,5296,7,13,20,80,89,169,254,187,441,341,289,630,11.7,10.3,11.0,4.4,5.3,4.8,0,16.1,6.5,4.6,5.5,5.0,42.5,59.4,49.3,67.7,57.6,62.8,14.2,12.6,13.5,64.5,56.2,60.4,37.6,53.3,43.8,64.8,54.6,59.8,14.2,10.6,12.7,61.5,53.0,57.4,12,16,28,331,532,863,3,0,3,346,548,894,105,93,198,4204,3137,7341,46,23,69,4355,3253,7608,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,280,189,469,3,0,3,288,189,477,0,3,3,100,81,181,3,3,6,103,87,190,0,0,0,46,92,138,0,0,0,46,92,138,6,12,18,447,705,1152,0,3,3,453,720,1173,5,6,11,382,587,969,3,3
ILOC10400303,208,221,429,4527,4843,9370,184,187,371,4919,5251,10170,106,96,202,2656,2172,4828,22,10,32,2784,2278,5062,20,15,35,224,182,406,6,4,10,250,201,451,126,111,237,2880,2354,5234,28,14,42,3034,2479,5513,75,108,183,1558,2381,3939,30,40,70,1663,2529,4192,8,3,11,88,107,195,127,132,259,223,242,465,15.9,13.5,14.8,7.8,7.7,7.8,21.4,28.6,23.8,8.2,8.1,8.2,60.3,50.0,55.0,63.6,48.6,55.9,15.1,7.5,11.3,61.7,47.2,54.2,50.7,43.2,46.9,58.7,44.9,51.5,11.9,5.4,8.6,56.6,43.4,49.8,7,22,29,175,324,499,0,0,0,182,346,528,91,75,166,2440,1821,4261,22,9,31,2553,1905,4458,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,129,70,199,0,0,0,133,70,203,0,3,3,14,20,34,0,0,0,14,23,37,0,4,4,16,25,41,0,0,0,16,29,45,0,10,10,106,207,313,0,0,0,106,217,323,8,3,11,152,231,383,0,0
ILOC10400401,32,41,73,145,104,249,14,10,24,191,155,346,10,5,15,75,44,119,0,0,0,85,49,134,4,0,4,5,4,9,0,0,0,9,4,13,14,5,19,80,48,128,0,0,0,94,53,147,19,36,55,61,57,118,0,0,0,80,93,173,0,0,0,4,0,4,13,9,22,17,9,26,28.6,0,21.1,6.3,8.3,7.0,0,0,0,9.6,7.5,8.8,42.4,12.2,25.7,55.2,45.7,51.2,0,0,0,49.2,34.2,42.5,30.3,12.2,20.3,51.7,41.9,47.6,0,0,0,44.5,31.6,38.7,3,3,6,0,3,3,0,0,0,3,6,9,4,3,7,72,43,115,0,0,0,76,46,122,3,4,7,0,0,0,0,0,0,3,4,7,0,0,0,18,7,25,0,0,0,18,7,25,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,13,0,0,0,6,7,13,0,0,0,7,8,15,0,0
ILOC10400402,72,82,154,1960,1812,3772,113,83,196,2145,1977,4122,29,24,53,957,837,1794,8,5,13,994,866,1860,9,4,13,123,96,219,0,3,3,132,103,235,38,28,66,1080,933,2013,8,8,16,1126,969,2095,31,52,83,855,855,1710,13,14,27,899,921,1820,3,3,6,26,23,49,92,60,152,121,86,207,23.7,14.3,19.7,11.4,10.3,10.9,0,37.5,18.8,11.7,10.6,11.2,52.8,33.7,42.6,55.1,51.5,53.4,7.1,9.8,8.2,52.5,49.0,50.8,40.3,28.9,34.2,48.8,46.2,47.6,7.1,6.1,6.7,46.3,43.8,45.1,6,3,9,112,169,281,0,0,0,118,172,290,25,20,45,837,654,1491,9,5,14,871,679,1550,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,146,60,206,0,0,0,149,63,212,0,0,0,19,22,41,0,0,0,19,22,41,0,0,0,22,25,47,0,0,0,22,25,47,0,5,5,103,164,267,0,0,0,103,169,272,0,3,3,86,143,229,3,3
ILOC10400403,477,505,982,8142,8907,17049,351,337,688,8970,9749,18719,172,183,355,4419,3952,8371,37,34,71,4628,4169,8797,54,37,91,370,353,723,5,3,8,429,393,822,226,220,446,4789,4305,9094,42,37,79,5057,4562,9619,234,255,489,3186,4450,7636,62,55,117,3482,4760,8242,16,30,46,167,152,319,246,245,491,429,427,856,23.9,16.8,20.4,7.7,8.2,8.0,11.9,8.1,10.1,8.5,8.6,8.5,47.5,43.6,45.5,58.8,48.3,53.3,12.0,11.0,11.5,56.4,46.8,51.4,36.1,36.2,36.2,54.3,44.4,49.1,10.6,10.1,10.3,51.6,42.8,47.0,51,48,99,785,829,1614,4,8,12,840,885,1725,117,130,247,3579,3085,6664,29,26,55,3725,3241,6966,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,392,201,593,7,4,11,404,208,612,0,3,3,94,70,164,0,0,0,94,73,167,4,4,8,60,102,162,0,0,0,64,106,170,6,17,23,433,668,1101,0,4,4,439,689,1128,13,35,48,385,577,962,0,4
ILOC10400404,79,107,186,2296,2486,4782,95,113,208,2470,2706,5176,21,29,50,919,903,1822,3,7,10,943,939,1882,15,9,24,87,60,147,0,3,3,102,72,174,36,38,74,1006,963,1969,3,10,13,1045,1011,2056,36,62,98,1252,1483,2735,11,20,31,1299,1565,2864,6,7,13,37,41,78,82,84,166,125,132,257,41.7,23.7,32.4,8.6,6.2,7.5,0,30.0,23.1,9.8,7.1,8.5,46.2,35.5,40.0,43.8,38.7,41.2,3.1,8.8,6.2,42.3,37.3,39.7,26.9,27.1,27.0,40.0,36.3,38.1,3.1,6.1,4.8,38.2,34.7,36.4,3,8,11,97,150,247,0,0,0,100,158,258,16,22,38,817,746,1563,3,7,10,836,775,1611,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,131,74,205,0,0,0,131,77,208,0,0,0,39,28,67,0,0,0,39,28,67,0,0,0,24,34,58,0,0,0,24,34,58,6,3,9,155,230,385,0,0,0,161,233,394,0,5,5,147,204,351,0,0
ILOC10400405,191,182,373,5625,5713,11338,195,174,369,6011,6069,12080,56,55,111,2596,2366,4962,13,6,19,2665,2427,5092,25,8,33,265,188,453,6,0,6,296,196,492,81,63,144,2861,2554,5415,19,6,25,2961,2623,5584,101,110,211,2662,3075,5737,38,42,80,2801,3227,6028,10,8,18,102,84,186,137,127,264,249,219,468,30.9,12.7,22.9,9.3,7.4,8.4,31.6,0,24.0,10.0,7.5,8.8,42.2,34.8,38.6,50.9,44.7,47.8,9.8,3.4,6.8,49.3,43.2,46.2,29.2,30.4,29.8,46.2,41.4,43.8,6.7,3.4,5.1,44.3,40.0,42.2,12,17,29,333,432,765,0,0,0,345,449,794,44,37,81,2232,1912,4144,11,6,17,2287,1955,4242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,209,643,3,0,3,437,209,646,0,3,3,66,58,124,0,0,0,66,61,127,4,0,4,49,85,134,0,0,0,53,85,138,0,15,15,322,486,808,0,0,0,322,501,823,6,12,18,286,414,700,3,3
ILOC10400501,126,111,237,4539,5032,9571,145,119,264,4810,5262,10072,58,42,100,2339,2313,4652,11,16,27,2408,2371,4779,14,7,21,217,177,394,0,0,0,231,184,415,72,49,121,2556,2490,5046,11,16,27,2639,2555,5194,51,61,112,1916,2460,4376,27,28,55,1994,2549,4543,3,3,6,67,81,148,107,75,182,177,159,336,19.4,14.3,17.4,8.5,7.1,7.8,0,0,0,8.8,7.2,8.0,57.1,43.4,50.6,56.3,49.5,52.7,7.6,13.4,10.2,54.9,48.5,51.6,46.0,37.2,41.8,51.5,46.0,48.6,7.6,13.4,10.2,50.1,45.1,47.4,11,7,18,316,467,783,3,3,6,330,477,807,43,38,81,1998,1824,3822,8,10,18,2049,1872,3921,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,424,249,673,0,0,0,430,252,682,3,0,3,103,132,235,0,0,0,106,132,238,0,0,0,63,147,210,0,3,3,63,150,213,0,9,9,411,700,1111,5,0,5,416,709,1125,0,7,7,312,504,816,4,4
ILOC10400502,87,75,162,308,335,643,21,23,44,416,433,849,9,16,25,113,122,235,4,0,4,126,138,264,13,10,23,21,8,29,0,0,0,34,18,52,22,26,48,134,130,264,4,0,4,160,156,316,63,50,113,164,200,364,5,5,10,232,255,487,0,0,0,10,6,16,13,17,30,23,23,46,59.1,38.5,47.9,15.7,6.2,11.0,0,0,0,21.3,11.5,16.5,25.9,34.2,29.8,43.5,38.7,41.0,18.2,0,9.1,38.6,35.9,37.2,10.6,21.1,15.5,36.7,36.3,36.5,18.2,0,9.1,30.4,31.8,31.1,0,7,7,18,10,28,0,0,0,18,17,35,8,9,17,93,112,205,3,0,3,104,121,225,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,18,9,27,0,0,0,21,9,30,0,0,0,5,3,8,0,0,0,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,35,0,0,0,14,21,35,0,3,3,7,26,33,0,0
ILOC10400503,613,699,1312,19344,20716,40060,972,935,1907,20929,22350,43279,284,282,566,10895,10370,21265,89,78,167,11268,10730,21998,82,68,150,1061,751,1812,14,10,24,1157,829,1986,366,350,716,11956,11121,23077,103,88,191,12425,11559,23984,224,331,555,7036,9147,16183,104,165,269,7364,9643,17007,23,18,41,352,448,800,765,682,1447,1140,1148,2288,22.4,19.4,20.9,8.9,6.8,7.9,13.6,11.4,12.6,9.3,7.2,8.3,59.7,50.1,54.6,61.8,53.7,57.6,10.6,9.4,10.0,59.4,51.7,55.4,46.3,40.3,43.1,56.3,50.1,53.1,9.2,8.3,8.8,53.8,48.0,50.8,49,54,103,1312,1787,3099,3,9,12,1364,1850,3214,229,220,449,9461,8472,17933,83,68,151,9773,8760,18533,0,0,0,0,0,0,0,0,0,0,0,0,10,4,14,1170,660,1830,8,8,16,1188,672,1860,3,3,6,408,342,750,6,0,6,417,345,762,0,8,8,191,341,532,0,3,3,191,352,543,28,45,73,1802,2496,4298,12,17,29,1842,2558,4400,25,38,63,1233,2017,3250,6,13
ILOC10400504,48,77,125,968,1188,2156,54,55,109,1070,1320,2390,16,19,35,445,438,883,5,4,9,466,461,927,12,8,20,41,39,80,0,0,0,53,47,100,28,27,55,486,477,963,5,4,9,519,508,1027,23,46,69,460,680,1140,6,5,11,489,731,1220,0,3,3,21,32,53,41,46,87,62,81,143,42.9,29.6,36.4,8.4,8.2,8.3,0,0,0,10.2,9.3,9.7,54.9,35.5,43.3,50.3,40.1,44.7,9.6,7.3,8.4,48.5,38.5,43.0,31.4,25.0,27.6,46.0,36.8,41.0,9.6,7.3,8.4,43.6,34.9,38.8,6,4,10,50,64,114,0,3,3,56,71,127,9,16,25,390,371,761,4,0,4,403,387,790,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,57,24,81,0,0,0,57,28,85,0,0,0,8,6,14,0,0,0,8,6,14,0,0,0,4,9,13,0,0,0,4,9,13,0,0,0,32,69,101,0,0,0,32,69,101,0,4,4,34,84,118,0,3
ILOC10400505,92,93,185,3340,3312,6652,133,103,236,3565,3508,7073,38,31,69,1698,1517,3215,15,9,24,1751,1557,3308,11,8,19,183,131,314,0,0,0,194,139,333,49,39,88,1881,1648,3529,15,9,24,1945,1696,3641,41,54,95,1413,1613,3026,14,16,30,1468,1683,3151,3,0,3,48,50,98,102,79,181,153,129,282,22.4,20.5,21.6,9.7,7.9,8.9,0,0,0,10.0,8.2,9.1,52.7,41.9,47.3,56.3,49.8,53.0,11.5,8.7,10.2,54.5,48.3,51.5,40.9,33.3,37.1,50.8,45.8,48.3,11.5,8.7,10.2,49.1,44.4,46.8,8,5,13,188,284,472,0,3,3,196,292,488,27,24,51,1493,1218,2711,11,8,19,1531,1250,2781,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,332,152,484,0,0,0,335,152,487,0,0,0,47,53,100,0,0,0,47,53,100,0,0,0,32,63,95,0,0,0,32,63,95,3,3,6,282,365,647,0,3,3,285,371,656,3,5,8,197,344,541,0,3
ILOC10400506,156,183,339,2108,2363,4471,93,113,206,2357,2659,5016,46,45,91,701,724,1425,6,3,9,753,772,1525,24,25,49,111,79,190,0,3,3,135,107,242,70,70,140,812,803,1615,6,6,12,888,879,1767,78,100,178,1245,1498,2743,18,24,42,1341,1622,2963,9,12,21,51,62,113,68,83,151,128,157,285,34.3,35.7,35.0,13.7,9.8,11.8,0,50.0,25.0,15.2,12.2,13.7,44.6,38.5,41.3,38.5,34.0,36.1,6.5,5.3,5.9,37.7,33.1,35.2,29.3,24.7,26.8,33.3,30.6,31.9,6.5,2.7,4.4,31.9,29.0,30.4,11,7,18,75,103,178,0,0,0,86,110,196,34,34,68,619,608,1227,4,3,7,657,645,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,53,141,0,0,0,88,53,141,0,0,0,19,19,38,0,0,0,19,19,38,0,0,0,18,27,45,0,0,0,18,27,45,6,6,12,107,158,265,0,0,0,113,164,277,4,9,13,82,143,225,0,0
ILOC10400507,196,244,440,5171,5995,11166,218,206,424,5585,6445,12030,75,91,166,2887,2914,5801,15,12,27,2977,3017,5994,26,24,50,263,229,492,3,3,6,292,256,548,101,115,216,3150,3143,6293,18,15,33,3269,3273,6542,83,118,201,1922,2752,4674,43,46,89,2048,2916,4964,12,10,22,100,100,200,157,145,302,269,255,524,25.7,20.9,23.1,8.3,7.3,7.8,16.7,20.0,18.2,8.9,7.8,8.4,51.5,47.3,49.2,60.9,52.4,56.4,8.3,7.3,7.8,58.5,50.8,54.4,38.3,37.4,37.8,55.8,48.6,51.9,6.9,5.8,6.4,53.3,46.8,49.8,17,16,33,370,519,889,0,3,3,387,538,925,54,79,133,2491,2363,4854,12,9,21,2557,2451,5008,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,251,134,385,0,3,3,262,137,399,0,3,3,75,68,143,0,0,0,75,71,146,0,0,0,40,78,118,0,0,0,40,78,118,8,9,17,386,632,1018,0,3,3,394,644,1038,10,12,22,298,553,851,0,4
ILOC10400601,86,84,170,3171,3144,6315,136,138,274,3393,3366,6759,49,39,88,1965,1641,3606,17,13,30,2031,1693,3724,6,0,6,103,62,165,3,0,3,112,62,174,55,39,94,2068,1703,3771,20,13,33,2143,1755,3898,27,42,69,1059,1396,2455,15,24,39,1101,1462,2563,3,3,6,44,46,90,102,100,202,149,149,298,10.9,0,6.4,5.0,3.6,4.4,15.0,0,9.1,5.2,3.5,4.5,64.7,46.4,55.6,65.2,54.1,59.7,14.6,9.5,12.0,63.2,52.1,57.7,57.6,46.4,52.1,62.0,52.2,57.1,12.4,9.5,10.9,59.9,50.3,55.1,5,4,9,218,288,506,3,0,3,226,292,518,42,35,77,1723,1339,3062,16,12,28,1781,1386,3167,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,260,127,387,3,3,6,270,133,403,3,0,3,47,49,96,0,0,0,50,49,99,0,0,0,26,50,76,0,0,0,26,50,76,0,5,5,204,341,545,0,0,0,204,346,550,6,7,13,187,300,487,0,0
ILOC10400602,66,80,146,1877,1931,3808,74,58,132,2017,2069,4086,34,35,69,1039,836,1875,7,7,14,1080,878,1958,9,3,12,56,39,95,0,0,0,65,42,107,43,38,81,1095,875,1970,7,7,14,1145,920,2065,23,41,64,730,1018,1748,11,15,26,764,1074,1838,3,0,3,51,38,89,54,37,91,108,75,183,20.9,7.9,14.8,5.1,4.5,4.8,0,0,0,5.7,4.6,5.2,62.3,48.1,54.7,58.4,45.3,51.7,9.7,11.9,10.7,56.8,44.5,50.5,49.3,44.3,46.6,55.4,43.3,49.3,9.7,11.9,10.7,53.5,42.4,47.9,7,6,13,123,161,284,3,0,3,133,167,300,28,29,57,910,664,1574,3,5,8,941,698,1639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,78,250,0,0,0,172,78,250,0,0,0,30,17,47,0,0,0,30,17,47,0,0,0,11,33,44,0,0,0,11,33,44,0,5,5,133,172,305,0,0,0,133,177,310,4,5,9,104,158,262,0,0
ILOC10400701,385,358,743,24322,27134,51456,1151,1126,2277,25858,28618,54476,240,196,436,15164,14088,29252,100,86,186,15504,14370,29874,39,26,65,816,701,1517,7,13,20,862,740,1602,279,222,501,15980,14789,30769,107,99,206,16366,15110,31476,97,129,226,7998,11812,19810,94,158,252,8189,12099,20288,8,6,14,344,533,877,951,870,1821,1303,1409,2712,14.0,11.7,13.0,5.1,4.7,4.9,6.5,13.1,9.7,5.3,4.9,5.1,72.7,62.2,67.6,65.7,54.5,59.8,9.3,8.8,9.0,63.3,52.8,57.8,62.5,54.9,58.8,62.3,51.9,56.8,8.7,7.6,8.2,60.0,50.2,54.8,52,33,85,2030,2399,4429,8,13,21,2090,2445,4535,186,161,347,12988,11555,24543,87,71,158,13261,11787,25048,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,1513,884,2397,5,6,11,1539,890,2429,3,3,6,816,623,1439,9,3,12,828,629,1457,0,3,3,346,565,911,3,0,3,349,568,917,20,35,55,3017,3881,6898,7,26,33,3044,3942,6986,27,31,58,2191,3106,5297,14,19
ILOC10400702,771,851,1622,34168,37768,71936,2079,1948,4027,37018,40567,77585,368,379,747,21057,19077,40134,169,129,298,21594,19585,41179,77,57,134,1512,1318,2830,25,7,32,1614,1382,2996,445,436,881,22569,20395,42964,194,136,330,23208,20967,44175,296,390,686,10917,16522,27439,180,273,453,11393,17185,28578,31,25,56,682,852,1534,1704,1540,3244,2417,2417,4834,17.3,13.1,15.2,6.7,6.5,6.6,12.9,5.1,9.7,7.0,6.6,6.8,57.6,51.2,54.3,66.1,54.0,59.7,9.3,7.0,8.2,62.7,51.7,56.9,47.7,44.5,46.0,61.6,50.5,55.8,8.1,6.6,7.4,58.3,48.3,53.1,69,69,138,3258,3236,6494,21,20,41,3348,3325,6673,290,305,595,17558,15669,33227,140,105,245,17988,16079,34067,0,0,0,0,0,0,0,0,0,0,0,0,19,11,30,1702,929,2631,15,9,24,1736,949,2685,3,5,8,826,781,1607,11,5,16,840,791,1631,4,7,11,329,601,930,5,0,5,338,608,946,26,49,75,2925,4033,6958,18,21,39,2969,4103,7072,31,54,85,2491,3663,6154,13,20
