region_id,HYSC_Y10_e_No_In_F,HYSC_Y10_e_No_In_P,HYSC_Y10_e_In_s_nsM,HYSC_Y10_e_In_s_nsF,HYSC_Y10_e_In_s_nsP,HYSC_Y10_e_TotM,HYSC_Y10_e_TotF,HYSC_Y10_e_TotP,HYSC_Y9_e_Ind_M,HYSC_Y9_e_Ind_F,HYSC_Y9_e_Ind_P,HYSC_Y9_e_No_In_M,HYSC_Y9_e_No_In_F,HYSC_Y9_e_No_In_P,HYSC_Y9_e_In_st_nsM,HYSC_Y9_e_In_st_nsF,HYSC_Y9_e_In_st_nsP,HYSC_Y9_e_TotM,HYSC_Y9_e_TotF,HYSC_Y9_e_TotP,HYSC_Y8_bel_Ind_M,HYSC_Y8_bel_Ind_F,HYSC_Y8_bel_Ind_P,HYSC_Y8_bel_No_Ind_M,HYSC_Y8_bel_No_Ind_F,HYSC_Y8_bel_No_Ind_P,HYSC_Y8_be_In_st_nsM,HYSC_Y8_be_In_st_nsF,HYSC_Y8_be_In_st_nsP,HYSC_Y8_bel_TotM,HYSC_Y8_bel_TotF,HYSC_Y8_bel_TotP,HYSC_Dng_to_sc_Ind_M,HYSC_Dng_to_sc_Ind_F,HYSC_Dng_to_sc_Ind_P,HYSC_Dng_to_sc_No_In_M,HYSC_Dng_to_sc_No_In_F,HYSC_Dng_to_sc_No_In_P,HYSC_Dng_sc_In_st_nsM,HYSC_Dng_sc_In_st_nsF,HYSC_Dng_sc_In_st_nsP,HYSC_Dng_to_sc_TotM,HYSC_Dng_to_sc_TotF,HYSC_Dng_to_sc_TotP,tpe_ur_occ_pvte_dwg_Sh_Indi_M,tpe_ur_occ_pvte_dwg_Sh_Indi_F,tpe_ur_occ_pvte_dwg_Sh_Indi_P,tpe_ur_occ_pte_dw_Sh_No_Ind_M,tpe_ur_occ_pte_dw_Sh_No_Ind_F,tpe_ur_occ_pte_dw_Sh_No_Ind_P,t_ur_occ_pte_dw_Sh_In_st_nsM,t_ur_occ_pte_dw_Sh_In_st_nsF,t_ur_occ_pte_dw_Sh_In_st_nsP,tpe_ur_occ_pvte_dwg_Sh_TotM,tpe_ur_occ_pvte_dwg_Sh_TotF,tpe_ur_occ_pvte_dwg_Sh_TotP,t_ur_oc_p_dw_im_h_t_s_o_In_M,t_ur_oc_p_dw_im_h_t_s_o_In_F,t_ur_oc_p_dw_im_h_t_s_o_In_P,T_ur_o_pr_d_I_h_t_s_o_No_In_M,T_ur_o_pr_d_I_h_t_s_o_No_In_F,T_ur_o_pr_d_I_h_t_s_o_No_In_P,t_ur_o_p_d_I_h_t_s_o_i_s_nsM,t_ur_o_p_d_I_h_t_s_o_i_s_nsF,t_ur_o_p_d_I_h_t_s_o_i_s_nsP,t_ur_o_p_d_I_h_t_s_o_TotM,t_ur_o_p_d_I_h_t_s_o_TotF,t_ur_o_p_d_I_h_t_s_o_TotP,ty_ur_oc_p_dw_Ot_p_dw_In_M,ty_ur_oc_p_dw_Ot_p_dw_In_F,ty_ur_oc_p_dw_Ot_p_dw_In_P,ty_ur_o_pr_d_Ot_pr_d_No_In_M,ty_ur_o_pr_d_Ot_pr_d_No_In_F,ty_ur_o_pr_d_Ot_pr_d_No_In_P,ty_ur_o_p_d_O_p_d_In_st_nsM,ty_ur_o_p_d_O_p_d_In_st_nsF,ty_ur_o_p_d_O_p_d_In_st_nsP,ty_ur_oc_pr_dw_Ot_pr_dw_TotM,ty_ur_oc_pr_dw_Ot_pr_dw_TotF,ty_ur_oc_pr_dw_Ot_pr_dw_TotP,ty_ur_occ_pri_dw_Tot_Ind_M,ty_ur_occ_pri_dw_Tot_Ind_F,ty_ur_occ_pri_dw_Tot_Ind_P,ty_ur_occ_pri_dw_Tot_No_Ind_M,ty_ur_occ_pri_dw_Tot_No_Ind_F,ty_ur_occ_pri_dw_Tot_No_Ind_P,ty_ur_oc_pr_dw_Tot_In_st_nsM,ty_ur_oc_pr_dw_Tot_In_st_nsF,ty_ur_oc_pr_dw_Tot_In_st_nsP,ty_ur_occ_pri_dw_Tot_TotM,ty_ur_occ_pri_dw_Tot_TotF,ty_ur_occ_pri_dw_Tot_TotP,ty_ur_Non_pri_dw_Ind_M,ty_ur_Non_pri_dw_Ind_F,ty_ur_Non_pri_dw_Ind_P,ty_ur_Non_pri_dw_NonInd_M,ty_ur_Non_pri_dw_NonInd_F,ty_ur_Non_pri_dw_NonInd_P,ty_ur_Non_pri_dw_IndSt_nsM,ty_ur_Non_pri_dw_IndSt_nsF,ty_ur_Non_pri_dw_IndSt_nsP,tpe_ur_Non_pvte_dwg_TotM,tpe_ur_Non_pvte_dwg_TotF,tpe_ur_Non_pvte_dwg_TotP
ILOC10600301,450,916,6,7,13,505,480,985,28,20,48,167,159,326,3,3,6,198,182,380,12,5,17,97,104,201,0,6,6,109,115,224,0,0,0,3,4,7,0,0,0,3,4,7,119,106,225,1251,1262,2513,48,41,89,1418,1409,2827,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,66,82,148,3,0,3,73,89,162,123,113,236,1317,1344,2661,51,41,92,1491,1498,2989,0,0,0,12,23,35,0,3,3,12,26,38
ILOC10600302,3432,6479,25,27,52,3277,3665,6942,113,122,235,1115,1209,2324,6,17,23,1234,1348,2582,69,80,149,731,714,1445,10,5,15,810,799,1609,8,3,11,28,31,59,0,3,3,36,37,73,780,858,1638,9183,9690,18873,511,531,1042,10474,11079,21553,0,0,0,0,0,0,0,0,0,0,0,0,125,127,252,1073,1310,2383,165,152,317,1363,1589,2952,905,985,1890,10256,11000,21256,676,683,1359,11837,12668,24505,8,10,18,139,272,411,29,68,97,176,350,526
ILOC10600303,8787,17167,65,75,140,8651,9085,17736,98,110,208,2873,2924,5797,20,32,52,2991,3066,6057,63,44,107,1778,1586,3364,28,26,54,1869,1656,3525,6,3,9,72,51,123,3,3,6,81,57,138,849,912,1761,24234,25221,49455,1155,1142,2297,26238,27275,53513,0,0,0,8,9,17,0,0,0,8,9,17,37,48,85,1506,1746,3252,87,95,182,1630,1889,3519,886,960,1846,25748,26976,52724,1242,1237,2479,27876,29173,57049,92,3,95,691,416,1107,132,64,196,915,483,1398
ILOC10600401,3283,6593,30,25,55,3432,3431,6863,57,49,106,862,838,1700,7,12,19,926,899,1825,28,30,58,694,771,1465,9,9,18,731,810,1541,4,4,8,67,93,160,3,0,3,74,97,171,419,437,856,12694,13073,25767,472,443,915,13585,13953,27538,0,0,0,3,0,3,0,0,0,3,0,3,113,110,223,3888,3735,7623,375,235,610,4376,4080,8456,532,547,1079,16585,16808,33393,847,678,1525,17964,18033,35997,5,0,5,138,172,310,21,13,34,164,185,349
ILOC10600402,3317,6979,28,22,50,3756,3400,7156,24,25,49,1058,885,1943,12,11,23,1094,921,2015,12,11,23,747,576,1323,7,12,19,766,599,1365,3,0,3,37,31,68,3,0,3,43,31,74,245,251,496,13348,13333,26681,729,639,1368,14322,14223,28545,0,0,0,31,32,63,5,0,5,36,32,68,21,21,42,1023,914,1937,170,99,269,1214,1034,2248,266,272,538,14402,14279,28681,904,738,1642,15572,15289,30861,40,7,47,529,361,890,117,91,208,686,459,1145
ILOC10600501,3657,7189,40,37,77,3654,3768,7422,34,34,68,1132,1145,2277,13,10,23,1179,1189,2368,20,20,40,824,759,1583,15,14,29,859,793,1652,3,0,3,65,44,109,3,0,3,71,44,115,263,295,558,10450,10796,21246,409,379,788,11122,11470,22592,0,0,0,19,19,38,0,7,7,19,26,45,25,29,54,880,888,1768,68,43,111,973,960,1933,288,324,612,11349,11703,23052,477,429,906,12114,12456,24570,98,14,112,700,302,1002,22,13,35,820,329,1149
ILOC10600502,2531,5306,26,23,49,2856,2601,5457,16,24,40,780,693,1473,9,14,23,805,731,1536,21,7,28,686,508,1194,15,10,25,722,525,1247,0,0,0,32,21,53,0,0,0,32,21,53,207,215,422,10201,10289,20490,458,480,938,10866,10984,21850,0,0,0,27,29,56,3,0,3,30,29,59,9,3,12,263,340,603,35,23,58,307,366,673,216,218,434,10491,10658,21149,496,503,999,11203,11379,22582,0,0,0,96,169,265,4,3,7,100,172,272
ILOC10600503,5458,10370,43,38,81,5046,5582,10628,27,35,62,1364,1441,2805,19,19,38,1410,1495,2905,20,18,38,792,762,1554,13,16,29,825,796,1621,3,0,3,46,32,78,3,0,3,52,32,84,326,367,693,17352,18670,36022,651,638,1289,18329,19675,38004,0,0,0,7,7,14,3,0,3,10,7,17,24,22,46,1184,1449,2633,74,72,146,1282,1543,2825,350,389,739,18543,20126,38669,728,710,1438,19621,21225,40846,0,22,22,304,654,958,24,75,99,328,751,1079
ILOC10700101,3434,7058,57,46,103,3704,3508,7212,10,8,18,1192,1164,2356,21,17,38,1223,1189,2412,7,10,17,1837,2343,4180,42,32,74,1886,2385,4271,0,0,0,977,1335,2312,22,28,50,999,1363,2362,65,79,144,18057,17814,35871,1106,935,2041,19228,18828,38056,0,0,0,0,0,0,0,0,0,0,0,0,39,42,81,15041,14209,29250,1537,1184,2721,16617,15435,32052,104,121,225,33098,32023,65121,2643,2119,4762,35845,34263,70108,147,61,208,1226,405,1631,41,18,59,1414,484,1898
ILOC10700201,14125,26757,97,130,227,12804,14338,27142,20,23,43,3079,3264,6343,25,39,64,3124,3326,6450,3,15,18,1555,1877,3432,19,20,39,1577,1912,3489,0,0,0,263,381,644,9,5,14,272,386,658,250,268,518,69671,70689,140360,1711,1678,3389,71632,72635,144267,3,0,3,9,10,19,0,0,0,12,10,22,33,36,69,8688,10047,18735,397,403,800,9118,10486,19604,286,304,590,78368,80746,159114,2108,2081,4189,80762,83131,163893,8,4,12,510,546,1056,26,19,45,544,569,1113
ILOC10700301,482,880,8,5,13,451,560,1011,40,40,80,180,257,437,3,3,6,223,300,523,25,21,46,136,180,316,0,5,5,161,206,367,0,3,3,13,30,43,0,0,0,13,33,46,237,228,465,1379,1601,2980,76,80,156,1692,1909,3601,0,0,0,3,0,3,0,0,0,3,0,3,95,106,201,498,598,1096,43,50,93,636,754,1390,332,334,666,1880,2199,4079,119,130,249,2331,2663,4994,0,0,0,0,0,0,0,0,0,0,0,0
ILOC10700302,352,676,3,3,6,351,385,736,20,13,33,133,153,286,0,5,5,153,171,324,9,15,24,106,99,205,0,0,0,115,114,229,0,0,0,12,15,27,0,0,0,12,15,27,123,126,249,1303,1361,2664,86,94,180,1512,1581,3093,0,0,0,0,0,0,0,0,0,0,0,0,11,19,30,62,83,145,17,10,27,90,112,202,134,145,279,1365,1444,2809,103,104,207,1602,1693,3295,0,0,0,0,0,0,0,0,0,0,0,0
ILOC10700303,2307,4794,28,30,58,2564,2386,4950,28,17,45,656,628,1284,13,9,22,697,654,1351,14,13,27,474,472,946,4,6,10,492,491,983,0,0,0,75,89,164,3,0,3,78,89,167,210,196,406,11665,11701,23366,446,395,841,12321,12292,24613,0,0,0,15,7,22,8,5,13,23,12,35,12,16,28,1020,1009,2029,39,21,60,1071,1046,2117,222,212,434,12700,12717,25417,493,421,914,13415,13350,26765,0,0,0,5,11,16,0,3,3,5,14,19
ILOC10700304,4828,9713,49,39,88,5013,4970,9983,32,43,75,1298,1381,2679,14,20,34,1344,1444,2788,24,20,44,1121,1443,2564,30,26,56,1175,1489,2664,6,6,12,197,370,567,5,8,13,208,384,592,262,278,540,19563,19790,39353,812,704,1516,20637,20772,41409,0,0,0,0,0,0,0,0,0,0,0,0,94,119,213,5655,5779,11434,336,342,678,6085,6240,12325,356,397,753,25218,25569,50787,1148,1046,2194,26722,27012,53734,5,0,5,118,211,329,19,6,25,142,217,359
ILOC10700305,282,578,3,3,6,312,304,616,6,14,20,92,101,193,3,0,3,101,115,216,5,6,11,79,60,139,0,0,0,84,66,150,0,0,0,6,25,31,3,0,3,9,25,34,64,82,146,1143,1167,2310,79,73,152,1286,1322,2608,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,22,23,45,6,3,9,28,30,58,64,86,150,1165,1190,2355,85,76,161,1314,1352,2666,0,0,0,0,3,3,0,0,0,0,3,3
ILOC10700306,2539,5033,26,32,58,2606,2691,5297,40,51,91,742,835,1577,17,15,32,799,901,1700,23,37,60,618,771,1389,7,11,18,648,819,1467,0,3,3,98,178,276,3,6,9,101,187,288,360,438,798,12245,12616,24861,512,460,972,13117,13514,26631,0,0,0,0,3,3,0,0,0,0,3,3,34,32,66,1454,1604,3058,66,53,119,1554,1689,3243,394,470,864,13699,14223,27922,578,513,1091,14671,15206,29877,6,0,6,28,30,58,0,0,0,34,30,64
ILOC10700307,221,451,5,3,8,249,235,484,5,6,11,87,98,185,0,0,0,92,104,196,5,9,14,78,72,150,0,0,0,83,81,164,3,0,3,9,11,20,0,4,4,12,15,27,58,70,128,794,800,1594,69,52,121,921,922,1843,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10,202,214,416,16,20,36,224,238,462,64,74,138,996,1014,2010,85,72,157,1145,1160,2305,0,0,0,0,0,0,0,0,0,0,0,0
ILOC10700308,676,1422,11,3,14,774,698,1472,9,7,16,159,168,327,0,3,3,168,178,346,5,8,13,129,145,274,0,3,3,134,156,290,0,0,0,14,31,45,3,3,6,17,34,51,101,105,206,4319,4366,8685,177,143,320,4597,4614,9211,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,121,148,269,5,3,8,126,154,280,101,108,209,4440,4514,8954,182,146,328,4723,4768,9491,3,3,6,11,8,19,3,0,3,17,11,28
ILOC10700309,1277,2584,16,9,25,1356,1327,2683,15,13,28,294,378,672,4,6,10,313,397,710,6,5,11,203,252,455,5,0,5,214,257,471,3,0,3,42,62,104,0,0,0,45,62,107,142,126,268,6503,6685,13188,329,302,631,6974,7113,14087,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,321,398,719,13,11,24,339,412,751,147,129,276,6824,7083,13907,342,313,655,7313,7525,14838,0,3,3,24,39,63,0,3,3,24,45,69
ILOC10700310,486,973,0,7,7,518,517,1035,13,16,29,156,193,349,4,3,7,173,212,385,12,0,12,124,142,266,5,3,8,141,145,286,0,3,3,22,26,48,0,0,0,22,29,51,142,127,269,2015,2041,4056,69,68,137,2226,2236,4462,0,0,0,0,0,0,0,0,0,0,0,0,11,9,20,99,107,206,4,10,14,114,126,240,153,136,289,2114,2148,4262,73,78,151,2340,2362,4702,0,0,0,3,0,3,0,0,0,3,0,3
ILOC10700311,1405,2734,20,12,32,1366,1429,2795,4,4,8,304,296,600,3,7,10,311,307,618,0,0,0,204,233,437,0,3,3,204,236,440,0,0,0,19,37,56,0,0,0,19,37,56,57,66,123,5910,5863,11773,174,168,342,6141,6097,12238,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,204,276,480,15,14,29,222,293,515,60,69,129,6114,6139,12253,189,182,371,6363,6390,12753,0,0,0,52,119,171,3,0,3,55,119,174
ILOC10700312,1262,2530,15,11,26,1315,1312,2627,16,22,38,389,426,815,0,9,9,405,457,862,24,12,36,288,364,652,6,11,17,318,387,705,0,0,0,49,73,122,3,0,3,52,73,125,122,119,241,4939,5112,10051,203,233,436,5264,5464,10728,0,0,0,0,0,0,0,0,0,0,0,0,18,17,35,610,601,1211,63,45,108,691,663,1354,140,136,276,5549,5713,11262,266,278,544,5955,6127,12082,0,0,0,26,47,73,10,6,16,36,53,89
ILOC10700313,516,1000,11,10,21,530,559,1089,20,26,46,189,199,388,3,6,9,212,231,443,15,14,29,145,160,305,3,3,6,163,177,340,0,0,0,17,20,37,3,0,3,20,20,40,173,162,335,1723,1879,3602,168,160,328,2064,2201,4265,0,0,0,0,0,0,0,0,0,0,0,0,13,15,28,74,81,155,28,11,39,115,107,222,186,177,363,1797,1960,3757,196,171,367,2179,2308,4487,0,0,0,3,0,3,0,0,0,3,0,3
ILOC10700314,921,1837,7,6,13,949,953,1902,16,18,34,278,272,550,0,0,0,294,290,584,6,6,12,270,329,599,3,13,16,279,348,627,3,0,3,27,54,81,0,0,0,30,54,84,136,149,285,3966,4043,8009,172,137,309,4274,4329,8603,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,292,320,612,16,13,29,312,333,645,140,149,289,4258,4363,8621,188,150,338,4586,4662,9248,0,0,0,43,101,144,17,44,61,60,145,205
ILOC10700315,1769,3530,23,23,46,1851,1864,3715,36,41,77,624,638,1262,4,7,11,664,686,1350,26,23,49,589,685,1274,9,12,21,624,720,1344,0,3,3,111,201,312,5,0,5,116,204,320,276,300,576,6465,6679,13144,399,396,795,7140,7375,14515,0,0,0,0,0,0,0,0,0,0,0,0,65,64,129,3656,3631,7287,234,207,441,3955,3902,7857,341,364,705,10121,10310,20431,633,603,1236,11095,11277,22372,0,0,0,9,3,12,0,0,0,9,3,12
ILOC10700316,2156,4278,15,12,27,2153,2192,4345,4,13,17,477,474,951,3,11,14,484,498,982,3,3,6,265,354,619,0,0,0,268,357,625,0,0,0,57,116,173,0,0,0,57,116,173,88,105,193,12551,12692,25243,278,275,553,12917,13072,25989,0,0,0,0,0,0,0,0,0,0,0,0,8,13,21,1409,1489,2898,39,44,83,1456,1546,3002,96,118,214,13960,14181,28141,317,319,636,14373,14618,28991,148,0,148,590,4,594,0,0,0,738,4,742
ILOC10700317,2174,4453,19,23,42,2330,2243,4573,16,11,27,482,495,977,6,0,6,504,506,1010,14,5,19,354,442,796,6,9,15,374,456,830,4,0,4,53,99,152,3,3,6,60,102,162,161,171,332,10007,9992,19999,291,302,593,10459,10465,20924,0,0,0,0,0,0,0,0,0,0,0,0,16,14,30,1928,2116,4044,84,52,136,2028,2182,4210,177,185,362,11935,12108,24043,375,354,729,12487,12647,25134,0,0,0,121,152,273,12,15,27,133,167,300
ILOC10700318,1153,2275,11,11,22,1164,1191,2355,17,19,36,335,355,690,3,12,15,355,386,741,8,11,19,290,409,699,3,5,8,301,425,726,0,0,0,51,74,125,0,3,3,51,77,128,80,91,171,4169,4176,8345,167,192,359,4416,4459,8875,0,0,0,0,3,3,0,0,0,0,3,3,34,37,71,1419,1580,2999,58,50,108,1511,1667,3178,114,128,242,5588,5759,11347,225,242,467,5927,6129,12056,5,5,10,149,382,531,18,5,23,172,392,564
ILOC10700319,610,1179,7,3,10,630,666,1296,22,34,56,232,253,485,0,3,3,254,290,544,22,19,41,173,186,359,0,3,3,195,208,403,3,0,3,20,22,42,0,3,3,23,25,48,254,225,479,2189,2274,4463,169,152,321,2612,2651,5263,0,0,0,0,0,0,0,0,0,0,0,0,26,31,57,166,246,412,23,31,54,215,308,523,280,256,536,2355,2520,4875,192,183,375,2827,2959,5786,0,0,0,0,0,0,0,0,0,0,0,0
ILOC10700320,513,1034,6,9,15,559,564,1123,34,23,57,164,202,366,3,3,6,201,228,429,11,20,31,122,151,273,3,3,6,136,174,310,0,0,0,17,14,31,0,3,3,17,17,34,186,200,386,2072,2155,4227,111,150,261,2369,2505,4874,0,0,0,0,0,0,0,0,0,0,0,0,4,18,22,153,161,314,20,19,39,177,198,375,190,218,408,2225,2316,4541,131,169,300,2546,2703,5249,0,0,0,0,0,0,0,0,0,0,0,0
ILOC10700401,1406,2693,17,9,26,1321,1431,2752,6,6,12,299,329,628,0,5,5,305,340,645,3,3,6,111,114,225,0,3,3,114,120,234,0,0,0,6,12,18,0,0,0,6,12,18,75,78,153,5818,6091,11909,109,108,217,6002,6277,12279,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,186,247,433,4,11,15,194,264,458,79,84,163,6004,6338,12342,113,119,232,6196,6541,12737,0,0,0,8,0,8,0,0,0,8,0,8
ILOC10700402,2857,5623,28,29,57,2833,2920,5753,15,18,33,629,698,1327,9,9,18,653,725,1378,4,7,11,258,289,547,5,6,11,267,302,569,3,0,3,27,17,44,3,0,3,33,17,50,179,178,357,10911,11479,22390,515,503,1018,11605,12160,23765,0,0,0,3,3,6,0,0,0,3,3,6,6,6,12,161,244,405,26,9,35,193,259,452,185,184,369,11075,11726,22801,541,512,1053,11801,12422,24223,0,3,3,86,183,269,14,16,30,100,202,302
ILOC10700403,1841,3443,20,20,40,1665,1902,3567,13,13,26,434,498,932,5,3,8,452,514,966,8,3,11,242,281,523,3,4,7,253,288,541,0,0,0,24,29,53,3,0,3,27,29,56,122,142,264,6192,6963,13155,584,567,1151,6898,7672,14570,0,0,0,0,0,0,0,0,0,0,0,0,11,16,27,721,807,1528,80,68,148,812,891,1703,133,158,291,6913,7770,14683,664,635,1299,7710,8563,16273,14,0,14,310,299,609,24,66,90,348,365,713
ILOC10700404,1118,2231,7,13,20,1153,1170,2323,14,12,26,264,265,529,3,0,3,281,277,558,5,5,10,108,106,214,4,3,7,117,114,231,0,0,0,8,10,18,0,0,0,8,10,18,131,120,251,4477,4924,9401,190,188,378,4798,5232,10030,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,70,114,184,4,4,8,78,118,196,135,120,255,4547,5038,9585,194,192,386,4876,5350,10226,0,0,0,13,5,18,6,0,6,19,5,24
ILOC10700405,832,1582,5,9,14,778,857,1635,4,6,10,168,207,375,0,4,4,172,217,389,4,0,4,89,107,196,3,0,3,96,107,203,0,0,0,6,11,17,3,3,6,9,14,23,71,61,132,3182,3421,6603,55,57,112,3308,3539,6847,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,252,316,568,13,17,30,268,338,606,74,66,140,3434,3737,7171,68,74,142,3576,3877,7453,0,0,0,34,99,133,3,3,6,37,102,139
ILOC10700501,2671,5390,40,34,74,2830,2766,5596,16,32,48,720,827,1547,12,14,26,748,873,1621,12,16,28,907,1224,2131,14,23,37,933,1263,2196,0,0,0,207,312,519,0,6,6,207,318,525,135,142,277,7756,8093,15849,386,387,773,8277,8622,16899,0,0,0,0,0,0,0,0,0,0,0,0,133,160,293,9471,9684,19155,681,681,1362,10285,10525,20810,268,302,570,17227,17777,35004,1067,1068,2135,18562,19147,37709,4,3,7,213,168,381,43,9,52,260,180,440
ILOC10700601,6976,14139,54,45,99,7342,7144,14486,37,34,71,1695,1819,3514,11,17,28,1743,1870,3613,23,25,48,915,966,1881,16,13,29,954,1004,1958,3,3,6,103,136,239,0,4,4,106,143,249,531,515,1046,24974,25722,50696,892,823,1715,26397,27060,53457,0,0,0,0,3,3,0,0,0,0,3,3,31,27,58,1174,1492,2666,66,66,132,1271,1585,2856,562,542,1104,26148,27217,53365,958,889,1847,27668,28648,56316,4,0,4,120,319,439,9,20,29,133,339,472
ILOC10700701,363,606,3,7,10,284,422,706,26,43,69,145,168,313,6,0,6,177,211,388,21,19,40,96,147,243,6,3,9,123,169,292,0,3,3,19,24,43,0,0,0,19,27,46,177,208,385,859,1059,1918,76,65,141,1112,1332,2444,0,0,0,0,0,0,0,0,0,0,0,0,45,70,115,323,432,755,30,23,53,398,525,923,222,278,500,1182,1491,2673,106,88,194,1510,1857,3367,0,0,0,0,0,0,0,0,0,0,0,0
ILOC10700702,1310,2665,17,9,26,1400,1371,2771,16,18,34,335,382,717,4,0,4,355,400,755,7,0,7,175,206,381,0,6,6,182,212,394,4,0,4,26,46,72,0,0,0,30,46,76,156,171,327,4969,4980,9949,365,393,758,5490,5544,11034,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12,231,241,472,28,35,63,266,281,547,163,176,339,5200,5221,10421,393,428,821,5756,5825,11581,0,0,0,0,0,0,0,0,0,0,0,0
ILOC10700703,1083,2116,13,6,19,1072,1118,2190,11,13,24,283,341,624,6,0,6,300,354,654,4,6,10,153,170,323,4,0,4,161,176,337,0,0,0,19,23,42,0,0,0,19,23,42,96,114,210,3414,3584,6998,196,202,398,3706,3900,7606,0,0,0,0,0,0,0,0,0,0,0,0,14,9,23,333,404,737,48,50,98,395,463,858,110,123,233,3747,3988,7735,244,252,496,4101,4363,8464,0,0,0,0,5,5,0,0,0,0,5,5
ILOC10700704,305,635,5,3,8,338,315,653,0,0,0,105,129,234,7,4,11,112,133,245,0,0,0,44,53,97,0,0,0,44,53,97,0,0,0,6,13,19,0,3,3,6,16,22,28,18,46,875,872,1747,30,31,61,933,921,1854,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,43,53,96,3,3,6,46,56,102,28,18,46,921,928,1849,33,34,67,982,980,1962,0,0,0,64,112,176,7,5,12,71,117,188
ILOC10700705,2852,5594,28,22,50,2851,2953,5804,29,35,64,807,897,1704,8,9,17,844,941,1785,17,23,40,471,548,1019,5,8,13,493,579,1072,0,3,3,41,72,113,4,3,7,45,78,123,263,305,568,8778,9125,17903,454,412,866,9495,9842,19337,0,0,0,0,0,0,0,0,0,0,0,0,61,77,138,1976,2289,4265,160,135,295,2197,2501,4698,324,382,706,10754,11414,22168,614,547,1161,11692,12343,24035,0,7,7,141,162,303,21,25,46,162,194,356
ILOC10700706,1168,2283,12,15,27,1147,1231,2378,15,22,37,349,391,740,3,8,11,367,421,788,5,13,18,211,235,446,7,5,12,223,253,476,0,0,0,42,63,105,0,0,0,42,63,105,125,165,290,3745,3928,7673,249,287,536,4119,4380,8499,0,0,0,0,0,0,0,0,0,0,0,0,75,91,166,923,1139,2062,157,197,354,1155,1427,2582,200,256,456,4668,5067,9735,406,484,890,5274,5807,11081,7,0,7,60,17,77,3,0,3,70,17,87
ILOC10700707,1768,3575,8,21,29,1850,1820,3670,12,21,33,449,481,930,9,3,12,470,505,975,5,3,8,305,329,634,5,11,16,315,343,658,0,0,0,50,80,130,0,0,0,50,80,130,98,113,211,5808,5697,11505,234,195,429,6140,6005,12145,0,0,0,0,0,0,0,0,0,0,0,0,37,41,78,1602,1836,3438,75,111,186,1714,1988,3702,135,154,289,7410,7533,14943,309,306,615,7854,7993,15847,3,3,6,193,135,328,10,5,15,206,143,349
ILOC10700708,1939,3837,20,16,36,1976,2024,4000,21,41,62,577,639,1216,12,14,26,610,694,1304,16,21,37,415,457,872,9,10,19,440,488,928,0,0,0,73,98,171,0,0,0,73,98,171,214,257,471,6902,7152,14054,239,305,544,7355,7714,15069,0,0,0,0,0,0,3,0,3,3,0,3,65,75,140,2071,2313,4384,108,119,227,2244,2507,4751,279,332,611,8973,9465,18438,350,424,774,9602,10221,19823,4,0,4,159,359,518,3,5,8,166,364,530
ILOC10700709,1097,2132,18,7,25,1083,1151,2234,20,26,46,315,361,676,6,7,13,341,394,735,7,11,18,206,275,481,3,10,13,216,296,512,0,0,0,49,69,118,0,0,0,49,69,118,122,163,285,4431,4604,9035,220,200,420,4773,4967,9740,0,0,0,0,4,4,0,0,0,0,4,4,26,35,61,724,763,1487,79,91,170,829,889,1718,148,198,346,5155,5371,10526,299,291,590,5602,5860,11462,0,0,0,20,76,96,4,3,7,24,79,103
ILOC10700710,1890,3917,16,13,29,2083,1954,4037,17,22,39,488,487,975,4,0,4,509,509,1018,6,5,11,228,233,461,0,9,9,234,247,481,0,0,0,33,48,81,0,0,0,33,48,81,183,200,383,6746,6725,13471,229,229,458,7158,7154,14312,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,174,203,377,11,16,27,188,222,410,186,203,389,6920,6928,13848,240,245,485,7346,7376,14722,0,0,0,8,9,17,0,3,3,8,12,20
ILOC10700711,810,1629,5,5,10,847,845,1692,12,15,27,253,276,529,6,3,9,271,294,565,3,9,12,128,175,303,3,3,6,134,187,321,0,0,0,22,46,68,3,3,6,25,49,74,89,116,205,2948,3069,6017,102,100,202,3139,3285,6424,0,0,0,0,0,0,0,0,0,0,0,0,19,32,51,378,453,831,50,45,95,447,530,977,108,148,256,3326,3522,6848,152,145,297,3586,3815,7401,0,0,0,0,0,0,0,0,0,0,0,0
