region_id,M_15_19_Pvded_upaid_assist,M_15_19_No_upaid_assist_Pvded,M_15_19_upaid_assist_ns,M_15_19_Tot,M_20_24_Pvded_upaid_assist,M_20_24_No_upaid_assist_Pvded,M_20_24_upaid_assist_ns,M_20_24_Tot,M_25_34_Pvded_upaid_assist,M_25_34_No_upaid_assist_Pvded,M_25_34_upaid_assist_ns,M_25_34_Tot,M_35_44_Pvded_upaid_assist,M_35_44_No_upaid_assist_Pvded,M_35_44_upaid_assist_ns,M_35_44_Tot,M_45_54_Pvded_upaid_assist,M_45_54_No_upaid_assist_Pvded,M_45_54_upaid_assist_ns,M_45_54_Tot,M_55_64_Pvded_upaid_assist,M_55_64_No_upaid_assist_Pvded,M_55_64_upaid_assist_ns,M_55_64_Tot,M_65over_Pvded_upaid_assist,M_65ove_No_upaid_assist_Pvde,M_65over_upaid_assist_ns,M_65_and_over_Tot,M_TotPvded_upaid_assist,M_Tot_No_upaid_assist_Pvded,M_Tot_upaid_assist_ns,M_Tot_Tot,F_15_19_Pvded_upaid_assist,F_15_19_No_upaid_assist_Pvded,F_15_19_upaid_assist_ns,F_15_19_Tot,F_20_24_Pvded_upaid_assist,F_20_24_No_upaid_assist_Pvded,F_20_24_upaid_assist_ns,F_20_24_Tot,F_25_34_Pvded_upaid_assist,F_25_34_No_upaid_assist_Pvded,F_25_34_upaid_assist_ns,F_25_34_Tot,F_35_44_Pvded_upaid_assist,F_35_44_No_upaid_assist_Pvded,F_35_44_upaid_assist_ns,F_35_44_Tot,F_45_54_Pvded_upaid_assist,F_45_54_No_upaid_assist_Pvded,F_45_54_upaid_assist_ns,F_45_54_Tot,F_55_64_Pvded_upaid_assist,F_55_64_No_upaid_assist_Pvded,F_55_64_upaid_assist_ns,F_55_64_Tot,F_65over_Pvded_upaid_assist,F_65ove_No_upaid_assist_Pvd,F_65over_upaid_assist_ns,F_65_and_over_Tot,F_TotPvded_upaid_assist,F_Tot_No_upaid_assist_Pvded,F_Tot_upaid_assist_ns,F_Tot_Tot,P_15_19_Pvded_upaid_assist,P_15_19_No_upaid_assist_Pvded,P_15_19_upaid_assist_ns,P_15_19_Tot,P_20_24_Pvded_upaid_assist,P_20_24_No_upaid_assist_Pvded,P_20_24_upaid_assist_ns,P_20_24_Tot,P_25_34_Pvded_upaid_assist,P_25_34_No_upaid_assist_Pvded,P_25_34_upaid_assist_ns,P_25_34_Tot,P_35_44_Pvded_upaid_assist,P_35_44_No_upaid_assist_Pvded,P_35_44_upaid_assist_ns,P_35_44_Tot,P_45_54_Pvded_upaid_assist,P_45_54_No_upaid_assist_Pvded,P_45_54_upaid_assist_ns,P_45_54_Tot,P_55_64_Pvded_upaid_assist,P_55_64_No_upaid_assist_Pvded,P_55_64_upaid_assist_ns,P_55_64_Tot,P_65over_Pvded_upaid_assist,P_65ove_No_upaid_assist_Pvd,P_65over_upaid_assist_ns,P_65_and_over_Tot,P_TotPvded_upaid_assist,P_Tot_No_upaid_assist_Pvded,P_Tot_upaid_assist_ns,P_Tot_Tot
ILOC10600502,3,24,4,31,0,13,0,13,3,14,3,20,3,31,3,37,3,14,3,20,3,12,3,18,3,8,3,14,18,116,19,153,3,14,7,24,0,12,0,12,3,14,3,20,8,22,3,33,5,11,3,19,7,7,3,17,0,8,3,11,26,88,22,136,6,38,11,55,0,25,0,25,6,28,6,40,11,53,6,70,8,25,6,39,10,19,6,35,3,16,6,25,44,204,41,289
ILOC10600503,5,43,11,59,3,24,3,30,3,22,3,28,6,30,4,40,6,27,4,37,0,20,0,20,3,14,0,17,26,180,25,231,4,32,8,44,3,22,4,29,9,31,9,49,8,34,12,54,11,37,5,53,3,12,3,18,5,13,3,21,43,181,44,268,9,75,19,103,6,46,7,59,12,53,12,77,14,64,16,94,17,64,9,90,3,32,3,38,8,27,3,38,69,361,69,499
ILOC10700101,0,9,8,17,0,10,30,40,0,14,56,70,0,9,46,55,0,12,17,29,0,4,8,12,0,7,0,7,0,65,165,230,3,4,0,7,3,10,10,23,3,16,29,48,0,7,19,26,3,11,4,18,4,10,0,14,3,3,6,12,19,61,68,148,3,13,8,24,3,20,40,63,3,30,85,118,0,16,65,81,3,23,21,47,4,14,8,26,3,10,6,19,19,126,233,378
ILOC10700201,3,36,0,39,6,12,0,18,0,37,0,37,8,32,0,40,6,15,3,24,6,20,0,26,0,12,3,15,29,164,6,199,6,28,4,38,4,29,0,33,9,34,0,43,6,33,0,39,16,18,0,34,9,28,4,41,0,10,3,13,50,180,11,241,9,64,4,77,10,41,0,51,9,71,0,80,14,65,0,79,22,33,3,58,15,48,4,67,0,22,6,28,79,344,17,440
ILOC10700301,0,33,9,42,0,17,4,21,3,28,6,37,6,16,0,22,4,15,0,19,3,11,0,14,0,4,0,4,16,124,19,159,4,34,4,42,0,23,6,29,8,40,7,55,7,29,0,36,7,16,0,23,0,18,4,22,0,6,0,6,26,166,21,213,4,67,13,84,0,40,10,50,11,68,13,92,13,45,0,58,11,31,0,42,3,29,4,36,0,10,0,10,42,290,40,372
ILOC10700302,3,17,0,20,0,14,0,14,0,14,0,14,3,8,4,15,0,8,3,11,0,0,0,0,0,4,0,4,6,65,7,78,3,7,3,13,0,11,0,11,3,17,3,23,3,13,0,16,3,9,3,15,0,7,0,7,0,6,3,9,12,70,12,94,6,24,3,33,0,25,0,25,3,31,3,37,6,21,4,31,3,17,6,26,0,7,0,7,0,10,3,13,18,135,19,172
ILOC10700303,0,24,0,24,3,14,3,20,3,26,3,32,5,21,0,26,3,15,0,18,0,9,0,9,0,6,4,10,14,115,10,139,0,23,4,27,3,13,3,19,11,18,0,29,8,18,0,26,3,12,0,15,5,12,0,17,0,9,0,9,30,105,7,142,0,47,4,51,6,27,6,39,14,44,3,61,13,39,0,52,6,27,0,33,5,21,0,26,0,15,4,19,44,220,17,281
ILOC10700304,4,31,6,41,3,21,0,24,6,41,0,47,5,32,3,40,5,35,0,40,4,12,0,16,0,14,4,18,27,186,13,226,3,42,3,48,3,34,0,37,8,45,4,57,13,34,0,47,9,31,6,46,10,17,0,27,0,13,4,17,46,216,17,279,7,73,9,89,6,55,0,61,14,86,4,104,18,66,3,87,14,66,6,86,14,29,0,43,0,27,8,35,73,402,30,505
ILOC10700305,0,9,3,12,0,4,0,4,0,14,0,14,0,3,0,3,0,3,3,6,0,3,3,6,0,0,0,0,0,36,9,45,3,5,0,8,0,5,0,5,0,12,0,12,4,5,0,9,6,5,0,11,3,7,0,10,0,0,0,0,16,39,0,55,3,14,3,20,0,9,0,9,0,26,0,26,4,8,0,12,6,8,3,17,3,10,3,16,0,0,0,0,16,75,9,100
ILOC10700306,8,48,6,62,3,25,3,31,0,39,6,45,4,34,8,46,5,25,4,34,3,16,0,19,0,10,3,13,23,197,30,250,6,45,7,58,11,24,3,38,9,39,3,51,14,56,3,73,6,33,4,43,7,27,4,38,0,13,0,13,53,237,24,314,14,93,13,120,14,49,6,69,9,78,9,96,18,90,11,119,11,58,8,77,10,43,4,57,0,23,3,26,76,434,54,564
ILOC10700307,0,14,0,14,0,6,0,6,0,0,4,4,0,5,0,5,0,3,0,3,3,3,3,9,0,3,0,3,3,34,7,44,0,6,3,9,0,5,0,5,0,6,0,6,3,9,3,15,0,3,3,6,0,3,0,3,0,0,3,3,3,32,12,47,0,20,3,23,0,11,0,11,0,6,4,10,3,14,3,20,0,6,3,9,3,6,3,12,0,3,3,6,6,66,19,91
ILOC10700308,0,9,3,12,0,4,0,4,0,12,0,12,4,7,0,11,0,10,0,10,0,3,3,6,3,3,0,6,7,48,6,61,0,11,4,15,0,4,0,4,3,12,0,15,0,9,0,9,3,6,0,9,0,3,3,6,0,0,0,0,6,45,7,58,0,20,7,27,0,8,0,8,3,24,0,27,4,16,0,20,3,16,0,19,0,6,6,12,3,3,0,6,13,93,13,119
ILOC10700309,0,21,0,21,0,13,0,13,4,16,0,20,4,9,0,13,0,15,0,15,3,3,5,11,0,3,0,3,11,80,5,96,4,13,0,17,0,14,0,14,0,17,0,17,4,14,0,18,3,12,0,15,0,7,0,7,0,4,0,4,11,81,0,92,4,34,0,38,0,27,0,27,4,33,0,37,8,23,0,31,3,27,0,30,3,10,5,18,0,7,0,7,22,161,5,188
ILOC10700310,3,22,0,25,0,11,3,14,0,7,3,10,0,13,3,16,0,7,0,7,3,3,0,6,3,4,3,10,9,67,12,88,3,9,4,16,0,10,3,13,6,11,3,20,6,10,0,16,0,11,0,11,0,4,3,7,0,0,0,0,15,55,13,83,6,31,4,41,0,21,6,27,6,18,6,30,6,23,3,32,0,18,0,18,3,7,3,13,3,4,3,10,24,122,25,171
ILOC10700311,0,7,3,10,3,3,0,6,0,4,0,4,0,6,0,6,0,3,0,3,3,3,0,6,0,0,0,0,6,26,3,35,0,11,3,14,0,5,0,5,0,6,3,9,0,10,0,10,3,3,0,6,0,3,0,3,0,0,0,0,3,38,6,47,0,18,6,24,3,8,0,11,0,10,3,13,0,16,0,16,3,6,0,9,3,6,0,9,0,0,0,0,9,64,9,82
ILOC10700312,0,20,3,23,3,13,6,22,3,14,4,21,0,13,0,13,5,12,5,22,0,8,4,12,0,6,3,9,11,86,25,122,0,14,0,14,3,7,3,13,3,13,0,16,3,21,3,27,0,12,0,12,3,4,0,7,3,8,3,14,15,79,9,103,0,34,3,37,6,20,9,35,6,27,4,37,3,34,3,40,5,24,5,34,3,12,4,19,3,14,6,23,26,165,34,225
ILOC10700313,0,25,5,30,0,12,4,16,0,15,0,15,5,22,3,30,0,0,4,4,0,11,0,11,3,0,0,3,8,85,16,109,0,12,6,18,0,6,4,10,10,15,0,25,9,8,6,23,0,17,0,17,0,14,0,14,0,8,0,8,19,80,16,115,0,37,11,48,0,18,8,26,10,30,0,40,14,30,9,53,0,17,4,21,0,25,0,25,3,8,0,11,27,165,32,224
ILOC10700314,0,21,0,21,0,7,0,7,0,15,0,15,9,10,3,22,0,7,0,7,0,6,0,6,0,3,0,3,9,69,3,81,0,10,0,10,0,7,0,7,6,11,5,22,0,15,3,18,3,11,0,14,8,6,0,14,0,5,0,5,17,65,8,90,0,31,0,31,0,14,0,14,6,26,5,37,9,25,6,40,3,18,0,21,8,12,0,20,0,8,0,8,26,134,11,171
ILOC10700315,3,32,9,44,0,26,3,29,10,21,4,35,7,18,5,30,0,25,4,29,3,14,0,17,3,13,0,16,26,149,25,200,5,39,5,49,6,33,0,39,9,36,4,49,6,22,5,33,5,29,4,38,9,13,0,22,0,16,3,19,40,188,21,249,8,71,14,93,6,59,3,68,19,57,8,84,13,40,10,63,5,54,8,67,12,27,0,39,3,29,3,35,66,337,46,449
ILOC10700316,0,15,12,27,0,4,35,39,3,13,62,78,3,7,26,36,0,8,7,15,0,5,5,10,0,0,0,0,6,52,147,205,0,17,3,20,3,10,0,13,3,15,0,18,3,6,3,12,3,7,0,10,0,0,0,0,0,6,0,6,12,61,6,79,0,32,15,47,3,14,35,52,6,28,62,96,6,13,29,48,3,15,7,25,0,5,5,10,0,6,0,6,18,113,153,284
ILOC10700317,3,28,0,31,0,12,0,12,3,20,3,26,3,18,0,21,3,7,0,10,0,8,0,8,0,0,0,0,12,93,3,108,4,13,3,20,0,21,0,21,4,19,0,23,8,17,0,25,6,12,0,18,0,6,0,6,0,3,0,3,22,91,3,116,7,41,3,51,0,33,0,33,7,39,3,49,11,35,0,46,9,19,0,28,0,14,0,14,0,3,0,3,34,184,6,224
ILOC10700318,0,15,3,18,0,8,3,11,0,13,3,16,4,5,0,9,3,5,0,8,4,8,0,12,4,4,0,8,15,58,9,82,0,13,3,16,0,9,0,9,0,11,0,11,9,13,3,25,6,10,0,16,4,6,0,10,0,10,0,10,19,72,6,97,0,28,6,34,0,17,3,20,0,24,3,27,13,18,3,34,9,15,0,24,8,14,0,22,4,14,0,18,34,130,15,179
ILOC10700319,0,29,11,40,6,18,0,24,0,18,5,23,0,23,4,27,0,12,4,16,0,13,0,13,0,9,0,9,6,122,24,152,0,25,3,28,3,13,3,19,12,34,3,49,9,27,3,39,5,14,0,19,3,10,5,18,0,3,0,3,32,126,17,175,0,54,14,68,9,31,3,43,12,52,8,72,9,50,7,66,5,26,4,35,3,23,5,31,0,12,0,12,38,248,41,327
ILOC10700320,0,19,3,22,3,11,0,14,3,17,4,24,3,11,3,17,3,13,0,16,0,3,0,3,0,3,3,6,12,77,13,102,5,17,3,25,3,16,0,19,4,18,3,25,6,23,3,32,6,11,3,20,0,7,3,10,0,0,3,3,24,92,18,134,5,36,6,47,6,27,0,33,7,35,7,49,9,34,6,49,9,24,3,36,0,10,3,13,0,3,6,9,36,169,31,236
ILOC10700401,0,7,0,7,0,5,0,5,0,7,0,7,0,7,0,7,0,8,0,8,0,7,0,7,0,4,0,4,0,45,0,45,0,8,0,8,0,7,0,7,0,9,0,9,4,11,0,15,0,8,0,8,5,4,0,9,0,4,0,4,9,51,0,60,0,15,0,15,0,12,0,12,0,16,0,16,4,18,0,22,0,16,0,16,5,11,0,16,0,8,0,8,9,96,0,105
ILOC10700402,0,25,0,25,3,13,0,16,3,16,3,22,4,16,0,20,5,17,3,25,3,5,0,8,3,5,3,11,21,97,9,127,0,24,3,27,3,13,0,16,5,15,0,20,4,16,0,20,8,14,0,22,5,10,0,15,3,5,3,11,28,97,6,131,0,49,3,52,6,26,0,32,8,31,3,42,8,32,0,40,13,31,3,47,8,15,0,23,6,10,6,22,49,194,15,258
ILOC10700403,0,15,3,18,4,16,0,20,0,12,3,15,0,14,3,17,3,14,3,20,0,6,3,9,0,9,0,9,7,86,15,108,0,20,0,20,3,21,0,24,5,7,0,12,5,17,3,25,4,18,0,22,4,7,3,14,3,3,0,6,24,93,6,123,0,35,3,38,7,37,0,44,5,19,3,27,5,31,6,42,7,32,3,42,4,13,6,23,3,12,0,15,31,179,21,231
ILOC10700404,4,18,0,22,0,7,0,7,4,6,0,10,0,14,0,14,5,16,3,24,0,7,0,7,3,4,0,7,16,72,3,91,0,16,3,19,0,12,0,12,0,16,3,19,0,10,0,10,3,15,0,18,0,12,0,12,0,0,0,0,3,81,6,90,4,34,3,41,0,19,0,19,4,22,3,29,0,24,0,24,8,31,3,42,0,19,0,19,3,4,0,7,19,153,9,181
ILOC10700405,4,3,0,7,0,3,4,7,0,11,0,11,0,3,0,3,4,3,0,7,4,6,0,10,0,3,0,3,12,32,4,48,0,6,0,6,0,8,0,8,0,13,0,13,4,6,0,10,0,9,0,9,0,3,0,3,0,4,0,4,4,49,0,53,4,9,0,13,0,11,4,15,0,24,0,24,4,9,0,13,4,12,0,16,4,9,0,13,0,7,0,7,16,81,4,101
ILOC10700501,3,18,0,21,0,24,4,28,0,29,3,32,0,34,4,38,5,29,3,37,4,11,4,19,4,10,3,17,16,155,21,192,3,33,4,40,6,20,0,26,0,31,4,35,9,32,0,41,11,23,3,37,4,24,4,32,0,18,3,21,33,181,18,232,6,51,4,61,6,44,4,54,0,60,7,67,9,66,4,79,16,52,6,74,8,35,8,51,4,28,6,38,49,336,39,424
ILOC10700601,0,58,11,69,0,34,3,37,9,58,0,67,7,57,3,67,11,39,0,50,5,19,0,24,0,12,7,19,32,277,24,333,5,53,7,65,0,39,0,39,3,56,0,59,27,54,0,81,15,36,3,54,3,24,6,33,3,11,3,17,56,273,19,348,5,111,18,134,0,73,3,76,12,114,0,126,34,111,3,148,26,75,3,104,8,43,6,57,3,23,10,36,88,550,43,681
ILOC10700701,5,32,0,37,5,12,0,17,0,14,3,17,3,12,3,18,0,14,0,14,0,11,0,11,0,3,3,6,13,98,9,120,4,29,6,39,3,12,4,19,8,28,0,36,5,28,3,36,7,12,3,22,0,21,0,21,0,4,0,4,27,134,16,177,9,61,6,76,8,24,4,36,8,42,3,53,8,40,6,54,7,26,3,36,0,32,0,32,0,7,3,10,40,232,25,297
ILOC10700702,0,14,5,19,0,17,0,17,0,14,3,17,4,8,0,12,7,9,0,16,0,5,0,5,0,3,0,3,11,70,8,89,5,16,3,24,4,9,3,16,9,12,3,24,3,17,0,20,3,16,3,22,0,9,0,9,0,3,0,3,24,82,12,118,5,30,8,43,4,26,3,33,9,26,6,41,7,25,0,32,10,25,3,38,0,14,0,14,0,6,0,6,35,152,20,207
ILOC10700703,0,8,0,8,0,4,0,4,3,14,0,17,0,11,3,14,3,7,0,10,0,9,0,9,0,4,0,4,6,57,3,66,3,9,3,15,0,17,0,17,3,13,3,19,3,9,0,12,0,10,0,10,8,4,0,12,0,3,0,3,17,65,6,88,3,17,3,23,0,21,0,21,6,27,3,36,3,20,3,26,3,17,0,20,8,13,0,21,0,7,0,7,23,122,9,154
ILOC10700704,0,0,0,0,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,0,0,0,0,0,3,3,0,16,3,19,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,4,5,0,9,0,0,0,0,0,4,0,4,4,4,0,8,0,4,0,4,0,4,0,4,0,5,0,5,0,0,3,3,4,21,3,28
ILOC10700705,0,27,4,31,0,25,0,25,5,43,0,48,9,30,0,39,4,18,3,25,6,17,3,26,0,7,0,7,24,167,10,201,5,44,5,54,6,31,0,37,13,44,0,57,10,30,4,44,9,20,5,34,3,15,0,18,7,10,3,20,53,194,17,264,5,71,9,85,6,56,0,62,18,87,0,105,19,60,4,83,13,38,8,59,9,32,3,44,7,17,3,27,77,361,27,465
ILOC10700706,0,14,4,18,0,12,0,12,8,21,0,29,0,14,0,14,4,4,0,8,0,5,0,5,0,0,0,0,12,70,4,86,0,13,5,18,0,21,0,21,6,37,3,46,9,15,0,24,0,12,3,15,0,8,0,8,0,4,0,4,15,110,11,136,0,27,9,36,0,33,0,33,14,58,3,75,9,29,0,38,4,16,3,23,0,13,0,13,0,4,0,4,27,180,15,222
ILOC10700707,4,15,3,22,0,15,0,15,4,12,0,16,0,11,0,11,0,15,4,19,0,4,0,4,5,0,0,5,13,72,7,92,3,15,3,21,0,9,0,9,6,15,0,21,6,10,0,16,4,13,0,17,0,10,0,10,0,7,3,10,19,79,6,104,7,30,6,43,0,24,0,24,10,27,0,37,6,21,0,27,4,28,4,36,0,14,0,14,5,7,3,15,32,151,13,196
ILOC10700708,4,29,7,40,0,25,0,25,3,16,4,23,5,18,0,23,3,28,3,34,3,8,3,14,3,3,3,9,21,127,20,168,4,38,7,49,4,16,5,25,7,37,3,47,10,26,0,36,8,20,0,28,5,13,7,25,0,7,3,10,38,157,25,220,8,67,14,89,4,41,5,50,10,53,7,70,15,44,0,59,11,48,3,62,8,21,10,39,3,10,6,19,59,284,45,388
ILOC10700709,3,16,0,19,0,20,0,20,5,10,0,15,3,13,0,16,4,7,0,11,0,5,0,5,0,3,0,3,15,74,0,89,3,24,3,30,5,10,0,15,3,14,0,17,8,19,3,30,3,14,3,20,5,13,0,18,0,7,4,11,27,101,13,141,6,40,3,49,5,30,0,35,8,24,0,32,11,32,3,46,7,21,3,31,5,18,0,23,0,10,4,14,42,175,13,230
ILOC10700710,0,24,5,29,0,12,0,12,3,25,0,28,0,16,0,16,5,5,0,10,0,10,0,10,0,3,0,3,8,95,5,108,0,21,0,21,0,24,0,24,5,21,0,26,8,17,0,25,3,16,0,19,3,9,3,15,0,3,0,3,19,111,3,133,0,45,5,50,0,36,0,36,8,46,0,54,8,33,0,41,8,21,0,29,3,19,3,25,0,6,0,6,27,206,8,241
ILOC10700711,0,14,0,14,0,6,0,6,0,5,0,5,0,9,3,12,0,8,0,8,4,4,0,8,0,3,0,3,4,49,3,56,0,13,7,20,0,11,0,11,5,13,4,22,7,11,0,18,7,7,3,17,0,4,0,4,0,0,3,3,19,59,17,95,0,27,7,34,0,17,0,17,5,18,4,27,7,20,3,30,7,15,3,25,4,8,0,12,0,3,3,6,23,108,20,151
ILOC10700712,0,9,3,12,0,8,4,12,0,10,0,10,0,8,3,11,3,4,0,7,0,4,0,4,0,3,0,3,3,46,10,59,0,4,0,4,0,9,0,9,3,6,0,9,3,14,0,17,0,4,0,4,8,3,0,11,0,0,0,0,14,40,0,54,0,13,3,16,0,17,4,21,3,16,0,19,3,22,3,28,3,8,0,11,8,7,0,15,0,3,0,3,17,86,10,113
ILOC10700713,0,6,3,9,3,6,0,9,0,13,0,13,0,8,0,8,0,7,0,7,3,3,0,6,0,0,0,0,6,43,3,52,3,9,0,12,3,3,0,6,0,13,3,16,3,14,0,17,3,3,3,9,3,3,0,6,0,0,0,0,15,45,6,66,3,15,3,21,6,9,0,15,0,26,3,29,3,22,0,25,3,10,3,16,6,6,0,12,0,0,0,0,21,88,9,118
ILOC10700801,0,14,3,17,0,3,0,3,0,7,0,7,0,13,0,13,0,11,0,11,5,8,0,13,3,3,3,9,8,59,6,73,4,6,0,10,0,11,0,11,0,14,0,14,4,4,4,12,3,12,3,18,0,5,0,5,3,5,4,12,14,57,11,82,4,20,3,27,0,14,0,14,0,21,0,21,4,17,4,25,3,23,3,29,5,13,0,18,6,8,7,21,22,116,17,155
ILOC10700802,3,24,3,30,0,18,4,22,0,22,4,26,0,24,3,27,0,17,0,17,4,16,3,23,0,9,0,9,7,130,17,154,4,24,3,31,8,11,0,19,3,24,5,32,15,25,0,40,5,27,9,41,6,26,0,32,5,11,3,19,46,148,20,214,7,48,6,61,8,29,4,41,3,46,9,58,15,49,3,67,5,44,9,58,10,42,3,55,5,20,3,28,53,278,37,368
ILOC10700803,5,39,0,44,0,22,5,27,3,25,3,31,3,30,0,33,8,19,6,33,4,14,0,18,3,14,0,17,26,163,14,203,0,38,3,41,3,24,0,27,4,33,0,37,6,40,3,49,7,27,0,34,5,18,3,26,0,14,6,20,25,194,15,234,5,77,3,85,3,46,5,54,7,58,3,68,9,70,3,82,15,46,6,67,9,32,3,44,3,28,6,37,51,357,29,437
ILOC10700804,0,42,4,46,3,30,4,37,5,39,3,47,5,35,3,43,3,38,6,47,6,24,5,35,0,5,6,11,22,213,31,266,3,22,3,28,0,27,4,31,14,59,6,79,10,45,3,58,18,40,6,64,3,17,3,23,0,18,9,27,48,228,34,310,3,64,7,74,3,57,8,68,19,98,9,126,15,80,6,101,21,78,12,111,9,41,8,58,0,23,15,38,70,441,65,576
ILOC10700901,11,41,6,58,3,38,3,44,7,32,5,44,3,30,8,41,6,24,7,37,4,35,6,45,0,13,8,21,34,213,43,290,5,37,3,45,3,30,3,36,6,48,7,61,11,37,8,56,17,30,3,50,5,16,3,24,6,20,6,32,53,218,33,304,16,78,9,103,6,68,6,80,13,80,12,105,14,67,16,97,23,54,10,87,9,51,9,69,6,33,14,53,87,431,76,594
ILOC10700902,3,31,3,37,0,16,4,20,0,20,3,23,0,17,3,20,3,19,0,22,0,7,0,7,4,4,0,8,10,114,13,137,3,25,3,31,0,8,0,8,9,18,3,30,5,16,3,24,7,21,0,28,5,13,3,21,0,4,0,4,29,105,12,146,6,56,6,68,0,24,4,28,9,38,6,53,5,33,6,44,10,40,0,50,5,20,3,28,4,8,0,12,39,219,25,283
ILOC10701001,4,19,3,26,3,21,0,24,3,18,0,21,0,17,0,17,5,23,3,31,0,17,4,21,0,5,0,5,15,120,10,145,0,21,4,25,0,23,0,23,3,14,0,17,4,22,0,26,10,18,0,28,3,6,0,9,4,7,0,11,24,111,4,139,4,40,7,51,3,44,0,47,6,32,0,38,4,39,0,43,15,41,3,59,3,23,4,30,4,12,0,16,39,231,14,284
ILOC10701002,0,14,9,23,3,15,0,18,4,17,0,21,7,16,0,23,0,12,0,12,0,7,0,7,0,6,0,6,14,87,9,110,0,22,0,22,3,9,0,12,5,20,0,25,5,16,0,21,4,20,0,24,3,6,4,13,0,3,5,8,20,96,9,125,0,36,9,45,6,24,0,30,9,37,0,46,12,32,0,44,4,32,0,36,3,13,4,20,0,9,5,14,34,183,18,235
ILOC10701003,3,32,3,38,3,35,3,41,4,36,3,43,5,32,0,37,3,25,0,28,3,17,3,23,0,7,3,10,21,184,15,220,6,47,3,56,4,34,0,38,8,34,3,45,12,30,0,42,14,26,3,43,0,9,3,12,0,7,3,10,44,187,15,246,9,79,6,94,7,69,3,79,12,70,6,88,17,62,0,79,17,51,3,71,3,26,6,35,0,14,6,20,65,371,30,466
ILOC10701101,3,29,7,39,3,32,3,38,0,44,0,44,10,40,6,56,5,29,3,37,7,12,4,23,3,16,3,22,31,202,26,259,3,36,7,46,3,33,7,43,11,38,0,49,9,36,8,53,7,38,4,49,8,26,3,37,3,21,0,24,44,228,29,301,6,65,14,85,6,65,10,81,11,82,0,93,19,76,14,109,12,67,7,86,15,38,7,60,6,37,3,46,75,430,55,560
ILOC10701201,0,29,0,29,3,22,3,28,5,37,4,46,0,35,3,38,3,25,3,31,9,15,0,24,6,14,0,20,26,177,13,216,3,42,5,50,3,21,0,24,5,39,0,44,10,44,4,58,19,28,0,47,5,23,0,28,6,11,5,22,51,208,14,273,3,71,5,79,6,43,3,52,10,76,4,90,10,79,7,96,22,53,3,78,14,38,0,52,12,25,5,42,77,385,27,489
ILOC10701301,0,27,0,27,0,19,0,19,4,20,0,24,10,20,0,30,0,13,0,13,5,14,0,19,4,6,3,13,23,119,3,145,0,17,4,21,5,17,0,22,3,24,0,27,3,23,3,29,3,17,3,23,3,12,3,18,3,6,3,12,20,116,16,152,0,44,4,48,5,36,0,41,7,44,0,51,13,43,3,59,3,30,3,36,8,26,3,37,7,12,6,25,43,235,19,297
ILOC10701401,0,28,7,35,4,13,0,17,3,26,0,29,3,14,4,21,4,20,5,29,3,10,4,17,0,6,0,6,17,117,20,154,3,14,4,21,3,17,4,24,3,27,0,30,5,27,3,35,4,24,0,28,3,12,3,18,6,7,0,13,27,128,14,169,3,42,11,56,7,30,4,41,6,53,0,59,8,41,7,56,8,44,5,57,6,22,7,35,6,13,0,19,44,245,34,323
ILOC10701402,0,5,0,5,3,4,3,10,3,11,0,14,3,14,0,17,4,5,0,9,0,5,0,5,0,8,0,8,13,52,3,68,3,7,4,14,0,12,0,12,4,10,0,14,3,10,0,13,4,9,0,13,0,7,4,11,0,5,0,5,14,60,8,82,3,12,4,19,3,16,3,22,7,21,0,28,6,24,0,30,8,14,0,22,0,12,4,16,0,13,0,13,27,112,11,150
ILOC10701501,3,15,0,18,0,15,0,15,3,12,0,15,0,11,3,14,3,15,0,18,0,8,0,8,3,0,0,3,12,76,3,91,0,18,0,18,0,5,4,9,0,16,0,16,3,12,4,19,5,13,0,18,0,5,0,5,5,11,0,16,13,80,8,101,3,33,0,36,0,20,4,24,3,28,0,31,3,23,7,33,8,28,0,36,0,13,0,13,8,11,0,19,25,156,11,192
ILOC10701502,13,94,18,125,3,72,6,81,9,73,8,90,17,82,11,110,16,57,3,76,6,43,4,53,5,19,4,28,69,440,54,563,9,104,14,127,3,59,8,70,26,80,3,109,18,73,7,98,22,67,14,103,10,41,8,59,3,18,6,27,91,442,60,593,22,198,32,252,6,131,14,151,35,153,11,199,35,155,18,208,38,124,17,179,16,84,12,112,8,37,10,55,160,882,114,1156
ILOC10701601,0,23,3,26,5,17,0,22,4,28,3,35,0,30,0,30,6,14,0,20,0,17,3,20,0,11,4,15,15,140,13,168,0,19,0,19,3,26,0,29,3,46,3,52,5,33,0,38,9,34,3,46,3,18,3,24,3,14,0,17,26,190,9,225,0,42,3,45,8,43,0,51,7,74,6,87,5,63,0,68,15,48,3,66,3,35,6,44,3,25,4,32,41,330,22,393
ILOC10701701,8,94,15,117,0,50,9,59,10,88,6,104,12,73,8,93,11,68,15,94,7,46,11,64,8,16,7,31,56,435,71,562,4,86,18,108,12,61,4,77,28,104,3,135,29,77,10,116,26,81,10,117,10,41,5,56,9,32,13,54,118,482,63,663,12,180,33,225,12,111,13,136,38,192,9,239,41,150,18,209,37,149,25,211,17,87,16,120,17,48,20,85,174,917,134,1225
