region_id,M_1_299_DS_DS_Seprt_house,M_1_299_DS_DS_sd_row_tce_hs_t,M_1_299_DS_DS_Flat_unit_apart,M_1_299_DS_DS_Other_dwg,M_1_299_DS_ns,M_1_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_unit_apartm,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_unit_aptmnt,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_unit_aptmt,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_unit_aprtm,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_unt_aprt,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flt_unit_aprt,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_unt_aprt,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flt_unit_aprtm,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_unit_aprt,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_unit_aptm,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flt_unit_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_unit_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
LGA21270,61,0,0,0,0,61,73,0,0,0,0,73,66,0,0,0,0,66,99,3,0,0,0,102,70,0,0,3,0,73,89,3,0,0,0,92,44,0,0,0,0,44,21,0,0,0,0,21,3,0,0,0,0,3,6,0,0,0,0,6,3,0,0,0,0,3,46,0,0,0,0,46,581,6,0,3,0,590
LGA21370,254,0,5,0,0,259,124,0,3,0,0,127,166,0,4,3,0,173,384,5,3,0,0,392,429,4,12,3,0,448,996,11,9,5,0,1021,739,6,13,0,0,758,612,5,3,3,0,623,184,0,4,0,0,188,130,0,0,0,0,130,87,0,3,5,3,98,297,6,3,0,0,306,4402,37,62,19,3,4523
LGA21450,332,5,4,0,0,341,258,11,3,0,0,272,214,4,3,0,0,221,438,6,3,0,0,447,559,15,4,3,0,581,1848,40,20,0,0,1908,2346,56,27,0,0,2429,3247,33,0,0,0,3280,1209,13,3,0,5,1230,776,7,0,0,0,783,319,3,3,0,0,325,667,13,7,0,0,687,12213,206,77,3,5,12504
LGA21610,1187,47,33,0,3,1270,752,25,12,0,0,789,753,19,23,0,0,795,1496,47,18,0,0,1561,2018,79,36,0,0,2133,6163,221,154,0,0,6538,7814,309,171,0,0,8294,10485,390,88,4,0,10967,4462,133,17,0,0,4612,2365,82,11,0,0,2458,973,40,8,0,0,1021,2167,77,30,3,0,2277,40635,1469,601,7,3,42715
LGA21670,99,5,0,3,0,107,118,0,0,0,0,118,88,0,0,0,0,88,221,0,0,3,0,224,227,3,3,3,0,236,326,0,5,0,0,331,135,0,0,3,0,138,77,0,0,0,0,77,16,0,0,3,0,19,17,0,0,0,0,17,8,0,0,0,0,8,81,0,3,3,0,87,1413,8,11,18,0,1450
LGA21750,154,4,0,0,0,158,90,3,3,0,0,96,118,0,3,0,0,121,192,4,0,0,0,196,243,4,0,0,0,247,586,7,5,0,0,598,422,3,4,0,0,429,291,7,5,0,0,303,102,5,0,0,0,107,45,4,0,0,0,49,52,0,0,0,0,52,146,5,0,0,0,151,2441,46,20,0,0,2507
LGA21830,176,3,0,3,0,182,87,0,0,0,0,87,102,0,0,0,0,102,179,3,0,0,0,182,211,0,0,0,0,211,356,0,0,3,0,359,185,3,3,3,0,194,154,3,0,0,0,157,64,0,3,0,0,67,34,0,0,0,0,34,77,0,3,0,0,80,135,0,0,0,0,135,1760,12,9,9,0,1790
LGA21890,508,60,43,0,0,611,235,27,34,3,0,299,236,33,38,0,0,307,383,44,55,4,0,486,543,82,84,3,0,712,1314,231,265,8,0,1818,1445,279,384,11,0,2119,2091,467,442,17,0,3017,1245,232,203,3,0,1683,1250,230,107,6,0,1593,804,116,47,4,0,971,629,68,76,4,0,777,10683,1869,1778,63,0,14393
LGA22110,273,7,4,6,0,290,223,10,3,3,0,239,207,4,7,0,0,218,349,8,10,0,0,367,440,8,8,3,0,459,973,19,20,3,0,1015,754,14,7,9,0,784,607,5,3,4,0,619,196,0,3,3,0,202,129,5,4,0,0,138,74,0,3,5,0,82,260,3,7,3,0,273,4485,83,79,39,0,4686
LGA22170,657,22,32,0,3,714,408,12,23,0,0,443,395,14,33,0,3,445,803,38,45,0,0,886,1071,63,54,3,0,1191,2909,144,172,6,0,3231,3507,213,192,0,0,3912,4185,173,140,5,0,4503,1654,64,36,0,0,1754,931,30,17,4,0,982,423,11,7,0,0,441,1032,39,41,0,0,1112,17975,823,792,18,6,19614
LGA22250,94,0,3,0,0,97,76,0,0,0,0,76,64,0,0,0,0,64,129,0,0,0,0,129,135,0,0,0,0,135,231,0,0,3,0,234,104,0,0,0,0,104,69,0,0,0,0,69,36,0,0,0,0,36,19,0,0,0,0,19,19,0,0,0,0,19,65,0,0,0,0,65,1041,0,3,3,0,1047
LGA22310,536,120,92,0,0,748,191,53,46,0,0,290,206,32,40,3,0,281,307,62,89,6,0,464,385,81,109,0,3,578,1040,246,348,0,0,1634,1008,263,393,4,0,1668,1710,467,574,9,3,2763,1110,353,287,6,0,1756,1606,446,232,3,0,2287,1562,292,103,4,0,1961,667,132,127,0,0,926,10328,2547,2440,35,6,15356
LGA22410,144,4,5,0,0,153,123,3,3,0,0,129,137,3,4,0,0,144,244,5,0,0,0,249,297,6,3,0,0,306,529,5,4,0,0,538,391,8,0,0,0,399,299,4,0,5,0,308,109,0,0,0,0,109,57,0,0,0,0,57,50,0,0,0,0,50,129,0,0,3,0,132,2509,38,19,8,0,2574
LGA22490,138,0,0,0,0,138,97,0,0,0,0,97,108,0,0,0,0,108,177,0,3,3,0,183,214,0,0,3,3,220,618,0,0,0,0,618,617,3,0,0,0,620,601,3,0,0,0,604,221,3,0,3,0,227,127,0,0,0,0,127,58,0,0,0,0,58,211,0,0,0,0,211,3187,9,3,9,3,3211
LGA22620,611,11,12,6,0,640,548,7,8,3,0,566,463,6,10,0,0,479,933,12,25,0,0,970,1174,20,16,0,0,1210,3073,55,54,8,0,3190,2757,41,36,8,0,2842,1970,18,19,6,0,2013,520,4,4,0,0,528,333,6,0,4,0,343,167,4,0,4,0,175,592,14,7,3,0,616,13141,198,191,42,0,13572
LGA22670,574,46,75,0,0,695,274,32,50,0,0,356,293,29,64,3,0,389,560,56,94,0,0,710,666,56,169,0,0,891,1759,188,367,3,0,2317,1760,254,454,4,0,2472,2190,285,311,3,0,2789,820,100,65,0,3,988,568,57,47,3,0,675,304,19,35,0,0,358,656,69,83,3,0,811,10424,1191,1814,19,3,13451
LGA22750,1138,31,48,5,0,1222,752,23,42,0,3,820,694,15,34,0,0,743,1428,32,77,0,0,1537,1824,55,99,0,0,1978,4851,119,263,9,0,5242,4952,120,193,0,0,5265,5335,109,103,5,3,5555,1820,38,30,4,0,1892,1254,25,21,3,0,1303,643,10,19,4,0,676,1406,32,39,0,0,1477,26097,609,968,30,6,27710
LGA22830,307,3,6,6,0,322,230,0,4,3,0,237,217,0,0,5,0,222,440,4,18,0,0,462,700,7,20,0,0,727,1746,28,41,0,0,1815,1453,17,14,5,3,1492,1111,4,10,0,3,1128,366,3,0,0,0,369,210,0,0,0,0,210,135,3,0,0,0,138,413,3,6,0,0,422,7328,72,119,19,6,7544
LGA22910,109,0,0,0,0,109,103,0,3,3,0,109,89,0,0,0,0,89,172,3,0,0,0,175,183,3,0,0,0,186,437,3,0,3,0,443,335,0,0,0,0,335,240,0,0,3,0,243,76,0,0,0,0,76,53,0,0,0,0,53,29,0,0,0,0,29,110,0,0,0,0,110,1936,9,3,9,0,1957
LGA22980,61,0,0,0,0,61,59,0,0,0,0,59,70,0,0,0,0,70,89,0,0,0,0,89,87,0,0,0,0,87,100,0,0,0,0,100,27,0,0,0,0,27,30,0,0,0,0,30,7,0,0,0,0,7,10,0,0,0,0,10,7,0,0,0,0,7,23,0,0,0,0,23,570,0,0,0,0,570
LGA23110,365,46,17,0,0,428,216,22,11,0,0,249,186,17,8,3,0,214,345,24,26,3,0,398,475,52,28,0,0,555,1236,138,102,3,0,1479,1222,145,116,3,0,1486,1618,269,109,3,0,1999,859,205,47,3,0,1114,799,188,26,7,0,1020,518,121,15,0,0,654,461,76,19,0,0,556,8300,1303,524,25,0,10152
LGA23190,121,3,3,0,0,127,86,0,3,0,0,89,102,6,0,0,0,108,233,11,3,0,0,247,277,3,4,0,0,284,666,9,12,6,0,693,411,10,4,0,0,425,252,0,0,0,0,252,84,0,0,0,0,84,42,0,0,0,0,42,28,0,0,0,0,28,99,0,0,0,0,99,2401,42,29,6,0,2478
LGA23270,745,51,17,0,4,817,450,43,16,0,0,509,467,36,12,3,0,518,849,71,27,0,0,947,1145,115,22,0,0,1282,3452,351,96,5,0,3904,4341,482,100,3,0,4926,5476,550,84,0,0,6110,2071,158,19,3,0,2251,1193,102,12,0,3,1310,596,44,6,0,0,646,1320,97,22,0,0,1439,22105,2100,433,14,7,24659
LGA23350,112,0,3,3,0,118,69,0,3,0,0,72,76,3,0,3,0,82,142,0,0,0,0,142,158,0,3,0,0,161,438,5,3,4,0,450,408,4,0,3,0,415,342,3,0,0,0,345,110,0,3,0,0,113,85,0,0,0,0,85,56,0,3,0,0,59,101,0,0,5,0,106,2097,15,18,18,0,2148
LGA23430,605,124,57,3,0,789,325,57,39,0,0,421,300,55,36,3,0,394,537,111,61,0,0,709,668,158,102,3,0,931,1798,316,285,3,0,2402,1890,454,360,3,0,2707,3077,682,461,0,3,4223,1929,431,204,0,0,2564,1859,350,134,3,3,2349,876,155,49,0,0,1080,844,146,81,3,3,1077,14708,3039,1869,21,9,19646
LGA23670,864,42,16,3,0,925,544,27,15,0,0,586,508,21,9,0,0,538,914,43,30,0,0,987,1198,53,36,3,0,1290,3263,158,92,5,3,3521,3475,237,97,0,0,3809,4927,326,158,0,0,5411,2440,134,43,0,0,2617,1613,56,17,0,0,1686,654,25,6,0,0,685,1222,48,27,0,0,1297,21622,1170,546,11,3,23352
LGA23810,398,9,21,3,0,431,421,6,11,3,0,441,382,19,14,0,0,415,838,19,17,3,3,880,1151,38,25,5,0,1219,2237,57,44,4,0,2342,1420,29,24,3,0,1476,1276,14,8,3,0,1301,336,3,4,0,0,343,240,0,3,0,0,243,115,0,3,0,0,118,522,10,0,0,0,532,9336,204,174,24,3,9741
LGA23940,95,0,0,3,0,98,79,0,0,0,0,79,74,0,0,0,0,74,107,0,0,0,0,107,103,0,0,0,0,103,99,0,0,6,0,105,56,0,0,0,0,56,31,0,0,0,0,31,3,0,0,0,0,3,11,0,0,3,0,14,11,0,0,0,0,11,50,0,0,0,0,50,719,0,0,12,0,731
LGA24130,256,3,3,3,0,265,161,3,3,3,0,170,179,3,0,0,0,182,265,3,3,0,0,271,388,3,6,0,0,397,1010,3,10,4,0,1027,1081,11,9,3,3,1107,1402,9,7,0,0,1418,677,0,3,0,0,680,506,0,0,3,3,512,258,0,0,3,0,261,368,3,3,3,0,377,6551,41,47,22,6,6667
LGA24210,631,55,22,0,0,708,232,33,10,0,0,275,230,29,7,0,0,266,306,39,18,0,0,363,432,42,19,0,0,493,1194,130,50,0,0,1374,1095,171,68,0,0,1334,1875,265,115,0,0,2255,1201,174,90,0,3,1468,1563,193,65,0,0,1821,1251,107,30,0,0,1388,777,55,20,0,0,852,10787,1293,514,0,3,12597
LGA24250,53,0,3,0,0,56,43,0,0,0,0,43,31,0,0,0,0,31,67,7,0,0,0,74,98,0,0,0,0,98,183,8,3,0,0,194,145,3,3,0,0,151,142,0,0,4,0,146,43,0,0,0,0,43,32,0,0,0,0,32,18,0,0,0,0,18,70,3,0,0,0,73,925,21,9,4,0,959
LGA24330,234,41,27,0,0,302,123,21,19,0,0,163,113,21,6,0,0,140,190,36,40,0,0,266,237,46,71,3,0,357,732,147,192,0,0,1071,735,175,219,0,3,1132,1205,277,267,3,5,1757,807,240,114,0,3,1164,918,217,72,3,0,1210,463,75,30,4,0,572,278,64,44,3,0,389,6035,1360,1101,16,11,8523
LGA24410,533,75,17,0,0,625,335,40,19,0,0,394,288,30,11,0,0,329,590,66,23,0,0,679,753,87,33,0,0,873,1928,271,86,4,0,2289,2169,370,116,0,0,2655,3119,410,125,3,3,3660,1678,153,30,0,0,1861,1143,57,9,0,0,1209,403,31,4,0,0,438,771,66,19,0,0,856,13710,1656,492,7,3,15868
LGA24600,34,82,260,0,0,376,8,23,49,0,0,80,8,23,59,0,0,90,8,44,94,4,0,150,23,44,149,0,0,216,58,129,542,0,3,732,66,164,707,0,0,937,101,278,1233,0,0,1612,84,196,748,0,0,1028,110,304,678,3,0,1095,121,296,519,4,3,943,30,96,224,0,0,350,651,1679,5262,11,6,7609
LGA24650,482,20,3,0,0,505,282,10,6,3,0,301,324,8,3,0,0,335,608,31,10,0,0,649,907,16,9,3,0,935,2805,123,42,0,0,2970,3537,186,44,0,3,3770,4646,236,26,0,0,4908,2083,88,3,0,3,2177,1078,58,0,0,0,1136,468,25,3,0,0,496,984,49,13,3,0,1049,18204,850,162,9,6,19231
LGA24780,250,5,3,4,0,262,206,0,6,0,0,212,226,7,6,0,0,239,448,10,9,4,0,471,716,14,31,0,0,761,1623,41,34,3,0,1701,1180,17,8,3,0,1208,738,12,4,0,3,757,203,0,4,0,0,207,126,3,0,0,0,129,65,0,3,0,0,68,358,5,3,3,0,369,6139,114,111,17,3,6384
LGA24850,179,4,0,0,0,183,126,8,0,0,0,134,112,0,4,3,0,119,243,0,3,0,0,246,358,7,8,0,0,373,926,17,16,3,0,962,998,28,16,3,0,1045,1067,27,7,6,0,1107,407,5,0,0,0,412,254,0,0,0,0,254,112,0,3,3,0,118,325,12,0,3,0,340,5107,108,57,21,0,5293
LGA24900,239,3,3,3,0,248,141,5,3,0,0,149,121,0,3,0,0,124,261,4,8,0,0,273,367,5,13,0,0,385,751,10,10,3,0,774,521,4,0,0,0,525,400,3,0,3,0,406,120,0,0,0,0,120,87,0,3,3,0,93,72,0,0,0,0,72,245,6,0,0,0,251,3325,40,43,12,0,3420
LGA24970,857,88,45,0,0,990,322,21,22,0,0,365,318,24,20,0,0,362,526,43,33,0,0,602,620,85,46,0,0,751,1699,184,125,3,0,2011,1702,225,173,3,3,2106,2670,432,332,3,3,3440,1639,262,165,3,3,2072,1939,271,124,3,3,2340,1232,132,39,0,0,1403,832,82,57,3,0,974,14356,1849,1181,18,12,17416
LGA25060,393,49,39,8,0,489,207,25,28,0,0,260,164,16,24,0,0,204,278,47,33,0,3,361,407,65,54,0,0,526,983,163,196,0,0,1342,978,189,280,4,0,1451,1595,318,350,0,3,2266,989,234,168,0,0,1391,1179,236,109,0,3,1527,1069,131,50,0,0,1250,597,95,60,0,0,752,8839,1568,1391,12,9,11819
LGA25150,164,0,3,0,0,167,138,0,0,0,0,138,122,4,0,0,0,126,188,3,10,0,0,201,314,0,6,0,0,320,850,6,7,0,0,863,908,8,7,0,0,923,921,0,7,0,0,928,329,0,3,4,0,336,209,0,0,0,0,209,105,0,0,0,0,105,258,0,0,0,0,258,4506,21,43,4,0,4574
LGA25250,446,93,47,5,0,591,242,48,30,0,0,320,258,42,21,0,0,321,427,56,60,0,0,543,576,95,84,3,0,758,1470,341,284,8,0,2103,1533,395,310,4,0,2242,2380,690,468,16,3,3557,1361,390,269,3,5,2028,1354,358,188,3,0,1903,644,150,56,4,0,854,660,138,68,4,0,870,11351,2796,1885,50,8,16090
LGA25340,887,44,18,0,0,949,475,20,11,3,0,509,455,21,21,5,0,502,813,42,18,3,3,879,1023,45,25,3,0,1096,2721,128,70,5,0,2924,2987,154,66,5,0,3212,3808,126,57,4,0,3995,1806,52,22,0,0,1880,1530,56,15,0,0,1601,950,25,4,3,0,982,1180,52,21,3,0,1256,18635,765,348,34,3,19785
LGA25430,153,0,4,0,0,157,95,0,0,0,0,95,114,0,3,0,0,117,195,0,0,0,0,195,233,3,3,0,0,239,546,0,0,0,3,549,391,0,3,3,0,397,261,3,0,0,0,264,82,0,0,0,0,82,62,4,0,0,0,66,31,0,3,3,0,37,112,4,0,3,0,119,2275,14,16,9,3,2317
LGA25490,145,3,3,0,0,151,87,3,0,0,0,90,75,0,0,0,0,75,119,0,0,0,0,119,190,3,0,0,0,193,358,0,0,5,0,363,257,0,0,0,0,257,258,3,0,4,0,265,88,3,0,0,0,91,74,3,0,0,0,77,83,0,0,0,0,83,123,3,0,0,0,126,1857,21,3,9,0,1890
LGA25620,104,0,0,0,0,104,45,0,0,3,0,48,52,0,0,3,0,55,101,0,0,0,0,101,142,0,0,3,0,145,364,0,0,5,0,369,317,0,0,3,0,320,286,0,0,0,0,286,125,0,0,0,0,125,74,0,0,0,0,74,28,0,0,0,3,31,98,0,0,3,0,101,1736,0,0,20,3,1759
LGA25710,406,3,4,0,0,413,237,0,0,0,0,237,168,0,0,0,0,168,318,5,4,0,0,327,446,3,9,0,0,458,1175,15,10,0,0,1200,1278,27,22,0,0,1327,1941,32,32,3,0,2008,1225,27,9,4,0,1265,1091,21,13,0,0,1125,624,4,0,0,0,628,527,6,0,0,0,533,9436,143,103,7,0,9689
LGA25810,101,0,0,0,0,101,90,0,0,3,0,93,109,0,0,0,0,109,202,0,0,3,0,205,231,5,0,0,0,236,305,0,0,3,0,308,129,0,0,3,0,132,79,0,0,0,0,79,33,0,0,0,0,33,17,0,0,3,0,20,18,0,0,3,0,21,82,0,3,0,0,85,1396,5,3,18,0,1422
LGA25900,130,129,210,0,0,469,36,32,72,0,0,140,22,24,86,0,0,132,56,56,136,0,0,248,55,65,196,0,0,316,174,197,576,0,0,947,146,211,734,0,0,1091,269,369,1257,9,0,1904,183,223,752,7,0,1165,336,456,720,13,3,1528,600,717,473,0,0,1790,124,134,207,5,0,470,2131,2613,5419,34,3,10200
LGA25990,78,0,0,0,0,78,53,0,0,0,0,53,60,0,0,0,0,60,100,0,0,0,0,100,85,0,0,4,0,89,150,0,0,0,0,150,90,0,0,0,0,90,61,0,0,0,0,61,12,0,0,0,0,12,11,0,0,0,0,11,17,0,0,0,0,17,51,0,0,0,0,51,768,0,0,4,0,772
LGA26080,12,0,0,0,0,12,9,0,0,0,0,9,6,0,0,0,0,6,13,0,0,0,0,13,19,0,0,0,0,19,39,0,0,0,0,39,22,0,4,0,0,26,31,4,0,0,0,35,22,0,0,0,0,22,21,0,0,0,0,21,11,0,0,0,0,11,17,0,0,0,0,17,222,4,4,0,0,230
LGA26170,196,0,6,0,0,202,170,0,4,3,0,177,132,4,0,0,0,136,258,0,0,7,0,265,323,5,0,0,0,328,699,5,4,5,0,713,545,0,0,3,0,548,503,0,0,0,0,503,207,0,0,0,0,207,110,0,0,0,0,110,100,0,0,3,0,103,238,0,0,0,0,238,3481,14,14,21,0,3530
LGA26260,153,0,3,0,0,156,94,0,0,3,0,97,89,0,4,0,0,93,182,0,3,5,0,190,233,0,0,0,0,233,416,0,3,0,0,419,224,4,3,0,0,231,154,0,0,0,0,154,60,0,0,0,0,60,30,0,0,0,0,30,41,4,0,0,0,45,101,0,0,0,0,101,1777,8,16,8,0,1809
LGA26350,307,82,107,4,0,500,62,34,40,0,0,136,41,34,40,0,0,115,89,36,81,0,0,206,110,43,107,0,0,260,328,157,307,0,0,792,279,144,398,0,0,821,534,218,626,3,0,1381,389,170,372,0,0,931,635,291,324,3,3,1256,1520,418,206,4,0,2148,353,95,122,3,0,573,4647,1722,2730,17,3,9119
LGA26430,59,0,0,7,0,66,63,0,3,3,0,69,66,0,0,3,0,69,87,0,0,7,0,94,126,0,0,3,0,129,234,0,0,10,0,244,151,0,3,5,0,159,101,4,0,3,0,108,33,0,0,0,0,33,31,0,0,0,0,31,25,0,0,5,0,30,64,0,0,3,0,67,1040,4,6,49,0,1099
LGA26490,144,3,3,0,0,150,91,5,0,0,0,96,85,0,0,0,0,85,143,3,4,0,0,150,167,3,0,3,0,173,464,15,8,0,0,487,441,10,6,0,4,461,617,8,11,3,0,639,444,9,4,0,0,457,317,10,4,0,3,334,169,5,5,0,0,179,167,3,3,0,0,173,3249,74,48,6,7,3384
LGA26610,136,3,3,0,0,142,84,0,3,3,0,90,88,0,3,0,0,91,206,3,3,4,0,216,274,0,4,0,0,278,520,5,15,0,0,540,338,4,8,3,0,353,221,9,0,0,0,230,65,0,0,0,0,65,46,0,0,0,0,46,39,0,0,0,0,39,114,0,3,3,0,120,2131,24,42,13,0,2210
LGA26670,51,0,0,0,0,51,37,0,0,0,0,37,40,0,0,0,0,40,83,5,0,0,0,88,74,0,0,0,0,74,127,0,0,0,0,127,98,0,0,0,0,98,70,0,0,4,0,74,28,0,0,0,0,28,20,0,0,0,0,20,13,0,0,0,0,13,38,0,0,0,0,38,679,5,0,4,0,688
LGA26700,143,3,3,0,0,149,122,3,3,3,0,131,137,0,3,0,0,140,290,5,5,0,0,300,353,5,4,0,0,362,817,11,20,8,0,856,662,10,3,3,0,678,469,0,0,0,0,469,142,0,0,0,0,142,96,0,3,3,0,102,62,0,0,0,0,62,212,0,5,0,0,217,3505,37,49,17,0,3608
LGA26730,131,3,5,0,0,139,89,3,4,0,0,96,95,4,6,0,0,105,197,0,13,5,0,215,263,9,14,3,0,289,684,27,36,0,0,747,759,25,19,3,0,806,666,8,16,4,0,694,206,3,0,0,0,209,112,3,3,0,0,118,77,5,0,0,0,82,167,3,4,3,0,177,3446,93,120,18,0,3677
LGA26810,352,6,3,0,0,361,237,6,3,3,0,249,195,3,4,0,0,202,418,5,8,3,0,434,536,5,7,3,0,551,1119,10,16,5,0,1150,825,16,3,0,0,844,689,6,0,3,0,698,190,3,0,0,0,193,165,0,0,3,0,168,118,0,0,0,0,118,322,8,0,0,3,333,5166,68,44,20,3,5301
LGA26890,72,0,0,0,0,72,44,0,0,0,0,44,41,0,0,0,0,41,46,0,0,0,0,46,50,0,0,0,0,50,49,0,0,0,0,49,21,0,0,3,0,24,19,0,0,0,0,19,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,37,0,0,3,0,40,391,0,0,6,0,397
LGA26980,782,87,46,0,0,915,348,41,21,0,0,410,289,35,14,0,0,338,561,62,29,0,0,652,694,95,54,0,0,843,1874,252,129,3,0,2258,1825,288,156,0,0,2269,2899,456,219,0,4,3578,1836,266,112,0,0,2214,2005,229,72,0,0,2306,1159,108,28,0,0,1295,722,91,36,3,0,852,14994,2010,916,6,4,17930
LGA27070,572,21,15,0,0,608,396,24,4,0,0,424,361,26,11,0,0,398,651,47,11,0,0,709,982,40,24,0,0,1046,2673,153,76,0,0,2902,3295,261,87,0,0,3643,5683,407,79,0,3,6172,2624,154,20,3,0,2801,1436,59,5,3,0,1503,621,23,7,0,0,651,1182,66,24,0,0,1272,20476,1281,363,6,3,22129
LGA27170,153,3,4,0,0,160,118,3,12,0,0,133,113,3,3,0,0,119,222,17,16,0,0,255,322,19,25,0,0,366,941,52,51,0,0,1044,1023,28,16,3,0,1070,872,8,6,0,0,886,289,3,0,0,0,292,144,0,3,0,0,147,75,0,0,0,0,75,207,8,4,0,0,219,4479,144,140,3,0,4766
LGA27260,653,29,18,0,0,700,375,18,10,0,0,403,369,9,13,0,0,391,763,37,18,0,0,818,1020,32,28,0,0,1080,3641,169,103,0,0,3913,4932,277,134,0,0,5343,7003,276,74,0,3,7356,2908,105,12,0,3,3028,1575,72,13,3,0,1663,689,18,0,0,0,707,1218,50,7,0,0,1275,25146,1092,430,3,6,26677
LGA27350,98,167,56,0,0,321,31,66,29,0,0,126,25,52,28,0,0,105,59,79,52,0,0,190,50,104,70,3,0,227,173,300,193,0,3,669,171,297,279,3,3,753,319,546,429,11,0,1305,235,405,296,6,0,942,319,626,297,3,0,1245,389,617,165,3,0,1174,118,129,68,0,3,318,1987,3388,1962,29,9,7375
LGA27450,932,19,11,3,0,965,600,19,5,3,0,627,592,8,9,0,0,609,1098,17,19,3,0,1137,1427,37,15,4,0,1483,3874,96,84,4,3,4061,4115,125,71,5,0,4316,5198,132,80,5,0,5415,2316,56,20,3,0,2395,1388,21,6,0,0,1415,647,8,4,0,3,662,1369,29,18,3,0,1419,23556,567,342,33,6,24504
LGA27630,83,3,0,0,0,86,84,0,0,3,0,87,94,4,0,0,0,98,121,0,0,0,0,121,73,0,0,0,0,73,91,0,0,3,0,94,26,0,0,0,0,26,19,0,0,0,0,19,8,0,0,0,0,8,3,0,0,0,0,3,7,0,0,0,0,7,42,0,0,0,0,42,651,7,0,6,0,664
LGA29399,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,6,0,0,23
LGA29499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA30250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA30300,45,3,0,0,0,48,5,0,0,0,0,5,13,0,0,0,0,13,27,0,0,0,0,27,40,0,0,0,0,40,76,3,0,0,0,79,53,5,0,0,0,58,40,4,0,0,0,44,11,0,0,3,0,14,12,0,0,3,0,15,10,0,0,0,0,10,35,0,0,3,3,41,367,15,0,9,3,394
LGA30370,110,0,0,0,0,110,32,0,0,0,0,32,46,0,0,0,0,46,66,0,0,0,0,66,74,0,0,0,0,74,220,0,0,3,0,223,256,3,4,3,0,266,260,0,0,3,0,263,129,0,6,0,0,135,72,0,0,3,0,75,54,0,0,0,0,54,116,0,0,0,0,116,1435,3,10,12,0,1460
