region_id,Tot_p_Indig_M,Tot_p_Indig_F,Tot_p_Indig_P,Tot_p_NonInd_M,Tot_p_NonInd_F,Tot_p_NonInd_P,Tot_p_IndigStat_nsM,Tot_p_IndigStat_nsF,Tot_p_IndigStat_nsP,Tot_p_TotM,Tot_p_TotF,Tot_p_TotP,A_0_4_Indig_M,A_0_4_Indig_F,A_0_4_Indig_P,A_0_4_NonInd_M,A_0_4_NonInd_F,A_0_4_NonInd_P,A_0_4_IndigStat_nsM,A_0_4_IndigStat_nsF,A_0_4_IndigStat_nsP,A_0_4_TotM,A_0_4_TotF,A_0_4_TotP,A_5_14_Indig_M,A_5_14_Indig_F,A_5_14_Indig_P,A_5_14_NonInd_M,A_5_14_NonInd_F,A_5_14_NonInd_P,A_5_14_IndigStat_nsM,A_5_14_IndigStat_nsF,A_5_14_IndigStat_nsP,A_5_14_TotM,A_5_14_TotF,A_5_14_TotP,A_15_24_Indig_M,A_15_24_Indig_F,A_15_24_Indig_P,A_15_24_NonInd_M,A_15_24_NonInd_F,A_15_24_NonInd_P,A_15_24_IndigStat_nsM,A_15_24_IndigStat_nsF,A_15_24_IndigStat_nsP,A_15_24_TotM,A_15_24_TotF,A_15_24_TotP,A_25_44_Indig_M,A_25_44_Indig_F,A_25_44_Indig_P,A_25_44_NonInd_M,A_25_44_NonInd_F,A_25_44_NonInd_P,A_25_44_IndigStat_nsM,A_25_44_IndigStat_nsF,A_25_44_IndigStat_nsP,A_25_44_TotM,A_25_44_TotF,A_25_44_TotP,A_45_64_Indig_M,A_45_64_Indig_F,A_45_64_Indig_P,A_45_64_NonInd_M,A_45_64_NonInd_F,A_45_64_NonInd_P,A_45_64_IndigStat_nsM,A_45_64_IndigStat_nsF,A_45_64_IndigStat_nsP,A_45_64_TotM,A_45_64_TotF,A_45_64_TotP,A_65_over_Indig_M,A_65_over_Indig_F,A_65_over_Indig_P,A_65_ovr_NonInd_M,A_65_ovr_NonInd_F,A_65_ovr_NonInd_P,A_65ove_IndigStat_nsM,A_65ove_IndigStat_nsF,A_65ove_IndigStat_nsP,A_65_ovr_TotM,A_65_ovr_TotF,A_65_ovr_TotP,Cntd_CN_home_Indig_M,Cntd_CN_home_Indig_F,Cntd_CN_home_Indig_P,Cntd_CN_hme_NonInd_M,Cntd_CN_hme_NonInd_F,Cntd_CN_hme_NonInd_P,ctd_CN_hme_Indig_st_nsM,ctd_CN_hme_Indig_st_nsF,ctd_CN_hme_Indig_st_nsP,Cntd_CN_home_TotM,Cntd_CN_home_TotF,Cntd_CN_home_TotP,Cntd_CN_Ewre_Aus_Indig_M,Cntd_CN_Ewre_Aus_Indig_F,Cntd_CN_Ewre_Aus_Indig_P,Ctd_CN_Ewh_Aus_No_Indi_M,Ctd_CN_Ewh_Aus_No_Indi_F,Ctd_CN_Ewh_Aus_No_Indi_P,Ct_CN_Ew_Au_IndSt_nsM,Ct_CN_Ew_Au_IndSt_nsF,Ct_CN_Ew_Au_IndSt_nsP,Ctd_CN_Ewh_Aus_TotM,Ctd_CN_Ewh_Aus_TotF,Ctd_CN_Ewh_Aus_TotP,VfSme_SA2_Indig_M,VfSme_SA2_Indig_F,VfSme_SA2_Indig_P,VfSme_SA2_NonInd_M,VfSme_SA2_NonInd_F,VfSme_SA2_NonInd_P,VfSme_SA2_Indi_stat_nsM,VfSme_SA2_Indi_stat_nsF,VfSme_SA2_Indi_stat_nsP,VfSme_SA2_TotM,VfSme_SA2_TotF,VfSme_SA2_TotP,VfDif_SA2_NSW_Indig_M,VfDif_SA2_NSW_Indig_F,VfDif_SA2_NSW_Indig_P,VfDif_SA2_NSW_NonInd_M,VfDif_SA2_NSW_NonInd_F,VfDif_SA2_NSW_NonInd_P,VfDif_SA2_NSW_IndSt_nsM,VfDif_SA2_NSW_IndSt_nsF,VfDif_SA2_NSW_IndSt_nsP,VfDif_SA2_NSW_TotM,VfDif_SA2_NSW_TotF,VfDif_SA2_NSW_TotP,VfDif_SA2_Vic_Indig_M,VfDif_SA2_Vic_Indig_F,VfDif_SA2_Vic_Indig_P,VfDif_SA2_Vic_NonInd_M,VfDif_SA2_Vic_NonInd_F,VfDif_SA2_Vic_NonInd_P,VfDif_SA2_Vic_Ind_sta_nsM,VfDif_SA2_Vic_Ind_sta_nsF,VfDif_SA2_Vic_Ind_sta_nsP,VfDif_SA2_Vic_TotM,VfDif_SA2_Vic_TotF,VfDif_SA2_Vic_TotP,VfDif_SA2_Qld_Indig_M,VfDif_SA2_Qld_Indig_F,VfDif_SA2_Qld_Indig_P,VfDif_SA2_Qld_NonInd_M,VfDif_SA2_Qld_NonInd_F,VfDif_SA2_Qld_NonInd_P,VfDif_SA2_Qld_IndSt_nsM,VfDif_SA2_Qld_IndSt_nsF,VfDif_SA2_Qld_IndSt_nsP,VfDif_SA2_Qld_TotM,VfDif_SA2_Qld_TotF,VfDif_SA2_Qld_TotP,VfDif_SA2_SA_Indig_M,VfDif_SA2_SA_Indig_F,VfDif_SA2_SA_Indig_P,VfDif_SA2_SA_NonInd_M,VfDif_SA2_SA_NonInd_F,VfDif_SA2_SA_NonInd_P,VfDif_SA2_SA_IndSt_nsM,VfDif_SA2_SA_IndSt_nsF,VfDif_SA2_SA_IndSt_nsP,VfDif_SA2_SA_TotM,VfDif_SA2_SA_TotF,VfDif_SA2_SA_TotP,VfDif_SA2_WA_Indig_M,VfDif_SA2_WA_Indig_F,VfDif_SA2_WA_Indig_P,VfDif_SA2_WA_NonInd_M,VfDif_SA2_WA_NonInd_F,VfDif_SA2_WA_NonInd_P,VfDif_SA2_WA_IndSt_nsM,VfDif_SA2_WA_IndSt_nsF,VfDif_SA2_WA_IndSt_nsP,VfDif_SA2_WA_TotM,VfDif_SA2_WA_TotF,VfDif_SA2_WA_TotP,VfDif_SA2_Tas_Indig_M,VfDif_SA2_Tas_Indig_F,VfDif_SA2_Tas_Indig_P,VfDif_SA2_Tas_NonInd_M,VfDif_SA2_Tas_NonInd_F,VfDif_SA2_Tas_NonInd_P,VfDif_SA2_Tas_IndSt_nsM,VfDif_SA2_Tas_IndSt_nsF,VfDif_SA2_Tas_IndSt_nsP,VfDif_SA2_Tas_TotM,VfDif_SA2_Tas_TotF,VfDif_SA2_Tas_TotP,VfDif_SA2_NT_Indig_M,VfDif_SA2_NT_Indig_F,VfDif_SA2_NT_Indig_P,VfDif_SA2_NT_NonInd_M,VfDif_SA2_NT_NonInd_F,VfDif_SA2_NT_NonInd_P,VfDif_SA2_NT_IndSt_nsM,VfDif_SA2_NT_IndSt_nsF
LGA14000,262,301,563,73909,77918,151827,2287,2171,4458,76458,80390,156848,31,33,64,4724,4517,9241,121,122,243,4876,4672,9548,60,50,110,10415,9833,20248,288,255,543,10763,10138,20901,40,62,102,10598,10094,20692,326,259,585,10964,10415,21379,69,85,154,18326,20059,38385,561,504,1065,18956,20648,39604,43,55,98,20199,21333,41532,620,530,1150,20862,21918,42780,19,15,34,9647,12083,21730,371,501,872,10037,12599,22636,252,289,541,71374,75709,147083,1885,1932,3817,73511,77930,151441,8,11,19,2536,2210,4746,403,238,641,2947,2459,5406,0,0,0,82,90,172,4,0,4,86,90,176,19,7,26,1122,1289,2411,72,83,155,1213,1379,2592,0,0,0,37,31,68,4,3,7,41,34,75,0,4,4,62,68,130,4,4,8,66,76,142,0,0,0,14,17,31,0,0,0,14,17,31,0,0,0,20,22,42,0,0,0,20,22,42,0,0,0,10,16,26,0,0,0,10,16,26,0,0,0,3,7,10,0,0
LGA14100,41,15,56,6259,6429,12688,238,234,472,6538,6678,13216,0,0,0,374,367,741,17,15,32,391,382,773,16,0,16,930,744,1674,28,28,56,974,772,1746,17,6,23,1039,664,1703,34,21,55,1090,691,1781,4,7,11,1296,1447,2743,57,49,106,1357,1503,2860,3,0,3,1617,1764,3381,57,56,113,1677,1820,3497,4,0,4,1003,1444,2447,45,65,110,1052,1509,2561,41,12,53,5999,6206,12205,195,210,405,6235,6428,12663,0,0,0,261,224,485,42,25,67,303,249,552,0,0,0,11,5,16,0,0,0,11,5,16,4,0,4,136,139,275,7,8,15,147,147,294,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,9,11,20,0,0,0,9,11,20,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,3,3,0,3,3,0,6,6,0,0,0,0,0,0,0,0
LGA14150,230,259,489,36503,38927,75430,1494,1443,2937,38227,40629,78856,26,36,62,2360,2240,4600,93,105,198,2479,2381,4860,49,54,103,4499,4163,8662,201,169,370,4749,4386,9135,51,44,95,5094,4819,9913,201,154,355,5346,5017,10363,50,65,115,10479,11422,21901,410,391,801,10939,11878,22817,43,49,92,9035,9718,18753,359,340,699,9437,10107,19544,11,12,23,5036,6564,11600,230,284,514,5277,6860,12137,222,243,465,35621,38076,73697,1375,1367,2742,37218,39686,76904,9,14,23,882,852,1734,119,76,195,1010,942,1952,0,0,0,34,38,72,0,0,0,34,38,72,3,3,6,599,541,1140,35,27,62,637,571,1208,3,0,3,13,8,21,0,0,0,16,8,24,0,0,0,28,20,48,0,0,0,28,20,48,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,3,5,8,0,0,0,3,5,8,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,0,4,4,0,0
LGA14200,547,505,1052,7013,7420,14433,339,252,591,7899,8177,16076,86,76,162,443,489,932,24,18,42,553,583,1136,131,115,246,1006,942,1948,52,37,89,1189,1094,2283,97,89,186,782,775,1557,52,23,75,931,887,1818,116,125,241,1561,1665,3226,52,51,103,1729,1841,3570,97,81,178,1886,1968,3854,97,51,148,2080,2100,4180,21,19,40,1334,1580,2914,62,73,135,1417,1672,3089,510,469,979,6567,7001,13568,274,216,490,7351,7686,15037,36,37,73,445,418,863,66,37,103,547,492,1039,5,0,5,25,22,47,0,0,0,30,22,52,35,28,63,275,203,478,28,12,40,338,243,581,0,0,0,6,6,12,0,0,0,6,6,12,3,0,3,64,32,96,6,3,9,73,35,108,0,0,0,15,6,21,0,0,0,15,6,21,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA14250,21,26,47,733,641,1374,47,28,75,801,695,1496,0,3,3,45,42,87,0,0,0,45,45,90,10,0,10,98,85,183,3,4,7,111,89,200,5,3,8,84,67,151,4,0,4,93,70,163,0,8,8,135,122,257,13,0,13,148,130,278,5,9,14,231,193,424,14,11,25,250,213,463,0,5,5,141,133,274,13,12,25,154,150,304,22,20,42,656,576,1232,40,25,65,718,621,1339,0,3,3,78,65,143,6,4,10,84,72,156,0,0,0,9,6,15,0,3,3,9,9,18,3,0,3,8,6,14,0,0,0,11,6,17,0,0,0,16,11,27,0,3,3,16,14,30,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0
LGA14300,280,112,392,2907,2316,5223,152,112,264,3339,2540,5879,10,19,29,179,172,351,7,6,13,196,197,393,25,33,58,345,288,633,32,20,52,402,341,743,58,14,72,374,251,625,18,6,24,450,271,721,149,21,170,848,526,1374,14,11,25,1011,558,1569,35,21,56,787,690,1477,36,33,69,858,744,1602,3,5,8,373,390,763,46,35,81,422,430,852,276,102,378,2754,2196,4950,123,99,222,3153,2397,5550,4,10,14,152,121,273,31,13,44,187,144,331,0,0,0,3,6,9,0,0,0,3,6,9,0,6,6,72,55,127,6,16,22,78,77,155,0,0,0,7,5,12,3,0,3,10,5,15,0,3,3,5,7,12,0,0,0,5,10,15,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA14350,1570,1545,3115,11905,11846,23751,636,630,1266,14111,14021,28132,208,186,394,652,626,1278,44,31,75,904,843,1747,382,392,774,1455,1329,2784,84,82,166,1921,1803,3724,288,281,569,1219,1103,2322,70,77,147,1577,1461,3038,367,345,712,2250,2323,4573,102,96,198,2719,2764,5483,263,282,545,3814,3836,7650,209,154,363,4286,4272,8558,62,60,122,2515,2628,5143,127,190,317,2704,2878,5582,1457,1436,2893,11199,11196,22395,561,568,1129,13217,13200,26417,112,110,222,706,649,1355,75,63,138,893,822,1715,11,13,24,27,22,49,3,0,3,41,35,76,104,96,200,664,574,1238,42,34,76,810,704,1514,0,0,0,93,101,194,3,8,11,96,109,205,4,0,4,79,53,132,14,7,21,97,60,157,0,0,0,27,16,43,0,0,0,27,16,43,0,0,0,7,0,7,3,0,3,10,0,10,0,0,0,8,8,16,0,0,0,8,8,16,0,0,0,0,0,0,0,0
LGA14400,142,144,286,9301,9768,19069,348,282,630,9791,10194,19985,15,12,27,493,444,937,15,18,33,523,474,997,36,32,68,1221,1152,2373,42,27,69,1299,1211,2510,33,24,57,1193,1056,2249,45,40,85,1271,1120,2391,25,37,62,1838,1919,3757,57,47,104,1920,2003,3923,26,26,52,2748,3054,5802,117,81,198,2891,3161,6052,7,13,20,1808,2142,3950,72,70,142,1887,2225,4112,134,137,271,8742,9275,18017,263,242,505,9139,9654,18793,8,6,14,561,491,1052,84,42,126,653,539,1192,0,0,0,21,10,31,0,0,0,21,10,31,7,4,11,283,292,575,34,15,49,324,311,635,0,0,0,13,23,36,3,0,3,16,23,39,0,0,0,11,10,21,0,4,4,11,14,25,0,0,0,4,5,9,3,0,3,7,5,12,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,4,7,11,0,0,0,4,7,11,0,0,0,3,0,3,0,0
LGA14450,102,124,226,26005,27370,53375,1141,1063,2204,27248,28557,55805,8,12,20,1639,1561,3200,88,62,150,1735,1635,3370,30,25,55,3193,2971,6164,134,120,254,3357,3116,6473,12,27,39,3649,3518,7167,174,142,316,3835,3687,7522,28,29,57,7565,8173,15738,336,310,646,7929,8512,16441,15,26,41,6571,6997,13568,259,268,527,6845,7291,14136,9,4,13,3388,4150,7538,150,161,311,3547,4315,7862,99,115,214,25288,26721,52009,1040,984,2024,26427,27820,54247,4,8,12,716,649,1365,99,80,179,819,737,1556,0,0,0,47,36,83,4,0,4,51,36,87,5,9,14,742,825,1567,29,41,70,776,875,1651,0,0,0,16,19,35,0,3,3,16,22,38,3,0,3,12,25,37,0,3,3,15,28,43,0,0,0,0,8,8,0,0,0,0,8,8,0,0,0,3,11,14,0,0,0,3,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0
LGA14500,65,83,148,50352,54982,105334,1843,1973,3816,52260,57038,109298,6,3,9,2852,2707,5559,100,88,188,2958,2798,5756,11,21,32,8241,7940,16181,279,263,542,8531,8224,16755,13,18,31,7257,7295,14552,257,226,483,7527,7539,15066,17,19,36,9800,11591,21391,365,399,764,10182,12009,22191,15,17,32,14130,15373,29503,497,477,974,14642,15867,30509,3,6,9,8071,10075,18146,346,519,865,8420,10600,19020,63,76,139,48439,53213,101652,1517,1733,3250,50019,55022,105041,3,8,11,1912,1768,3680,326,240,566,2241,2016,4257,0,0,0,39,40,79,4,0,4,43,40,83,6,4,10,990,1187,2177,93,62,155,1089,1253,2342,0,0,0,41,36,77,3,0,3,44,36,80,0,0,0,57,60,117,5,4,9,62,64,126,0,0,0,10,21,31,3,3,6,13,24,37,3,0,3,53,61,114,0,0,0,56,61,117,0,0,0,9,4,13,0,0,0,9,4,13,0,0,0,4,4,8,0,0
LGA14550,254,233,487,4158,4139,8297,229,214,443,4641,4586,9227,28,22,50,245,224,469,12,11,23,285,257,542,57,53,110,520,525,1045,29,32,61,606,610,1216,51,46,97,434,387,821,24,15,39,509,448,957,53,54,107,749,819,1568,42,41,83,844,914,1758,51,47,98,1489,1413,2902,80,73,153,1620,1533,3153,14,11,25,720,771,1491,43,42,85,777,824,1601,226,222,448,3913,3934,7847,191,191,382,4330,4347,8677,27,12,39,246,204,450,39,22,61,312,238,550,0,0,0,23,14,37,0,0,0,23,14,37,15,16,31,102,92,194,10,4,14,127,112,239,0,0,0,4,3,7,0,0,0,4,3,7,3,0,3,33,32,65,3,0,3,39,32,71,0,0,0,4,4,8,0,0,0,4,4,8,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
LGA14600,501,562,1063,2600,2556,5156,146,110,256,3247,3228,6475,64,74,138,180,149,329,12,4,16,256,227,483,114,135,249,306,310,616,19,12,31,439,457,896,90,90,180,248,244,492,20,14,34,358,348,706,99,136,235,574,592,1166,33,23,56,706,751,1457,104,93,197,764,696,1460,33,28,61,901,817,1718,31,34,65,529,564,1093,28,30,58,588,628,1216,466,526,992,2460,2405,4865,127,104,231,3053,3035,6088,35,36,71,139,151,290,20,6,26,194,193,387,11,0,11,5,9,14,0,0,0,16,9,25,18,28,46,138,84,222,12,6,18,168,118,286,3,3,6,15,10,25,0,0,0,18,13,31,0,4,4,11,9,20,0,0,0,11,13,24,0,0,0,5,0,5,3,3,6,8,3,11,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
LGA14650,2702,2893,5595,86417,90822,177239,3192,2979,6171,92311,96694,189005,322,350,672,5235,5023,10258,187,176,363,5744,5549,11293,713,718,1431,11144,10521,21665,412,373,785,12269,11612,23881,553,547,1100,11216,10705,21921,454,314,768,12223,11566,23789,600,683,1283,20192,21202,41394,682,564,1246,21474,22449,43923,412,460,872,23547,25229,48776,860,766,1626,24819,26455,51274,103,135,238,15082,18142,33224,597,787,1384,15782,19064,34846,2531,2763,5294,82175,87035,169210,2615,2617,5232,87321,92415,179736,171,130,301,4242,3787,8029,578,361,939,4991,4278,9269,14,4,18,115,118,233,0,5,5,129,127,256,159,119,278,2246,2191,4437,128,97,225,2533,2407,4940,0,3,3,64,55,119,8,0,8,72,58,130,3,4,7,132,113,245,12,4,16,147,121,268,0,0,0,24,29,53,0,0,0,24,29,53,0,0,0,36,28,64,3,0,3,39,28,67,0,0,0,29,12,41,0,0,0,29,12,41,4,0,4,4,12,16,0,3
LGA14700,32,46,78,14659,15599,30258,567,608,1175,15258,16253,31511,3,3,6,1072,1013,2085,34,32,66,1109,1048,2157,4,6,10,1937,1760,3697,55,51,106,1996,1817,3813,10,7,17,1784,1619,3403,66,55,121,1860,1681,3541,9,23,32,4604,4928,9532,206,191,397,4819,5142,9961,0,8,8,3578,3946,7524,124,150,274,3702,4104,7806,4,0,4,1685,2332,4017,83,129,212,1772,2461,4233,27,45,72,14106,15072,29178,454,542,996,14587,15659,30246,4,3,7,553,528,1081,114,65,179,671,596,1267,0,0,0,21,20,41,0,0,0,21,20,41,20,5,25,529,446,975,48,31,79,597,482,1079,0,0,0,28,24,52,7,8,15,35,32,67,0,0,0,22,27,49,5,5,10,27,32,59,0,0,0,7,4,11,0,0,0,7,4,11,0,0,0,12,10,22,0,3,3,12,13,25,0,0,0,3,10,13,3,0,3,6,10,16,4,0,4,4,0,4,0,0
LGA14750,299,353,652,4850,4904,9754,288,343,631,5437,5600,11037,45,57,102,291,293,584,18,32,50,354,382,736,82,103,185,859,733,1592,42,56,98,983,892,1875,63,61,124,681,712,1393,34,55,89,778,828,1606,66,79,145,1048,1108,2156,84,73,157,1198,1260,2458,38,41,79,1284,1245,2529,60,56,116,1382,1342,2724,5,12,17,685,814,1499,51,70,121,741,896,1637,276,343,619,4575,4678,9253,259,322,581,5110,5343,10453,23,10,33,273,226,499,30,22,52,326,258,584,3,4,7,16,10,26,3,0,3,22,14,36,20,7,27,166,117,283,11,16,27,197,140,337,0,0,0,21,14,35,0,3,3,21,17,38,0,0,0,6,11,17,4,0,4,10,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA14800,232,283,515,23007,25809,48816,1488,1378,2866,24727,27470,52197,25,30,55,2059,1972,4031,123,90,213,2207,2092,4299,37,29,66,2093,2108,4201,120,100,220,2250,2237,4487,48,48,96,1827,2068,3895,119,118,237,1994,2234,4228,69,87,156,9071,10453,19524,598,512,1110,9738,11052,20790,41,70,111,5762,6444,12206,344,347,691,6147,6861,13008,13,18,31,2194,2765,4959,183,210,393,2390,2993,5383,224,262,486,21952,24779,46731,1272,1243,2515,23448,26284,49732,9,20,29,1054,1031,2085,216,136,352,1279,1187,2466,0,0,0,24,28,52,0,0,0,24,28,52,15,13,28,587,664,1251,50,39,89,652,716,1368,0,0,0,31,34,65,4,0,4,35,34,69,0,0,0,38,34,72,0,0,0,38,34,72,0,0,0,12,17,29,0,0,0,12,17,29,0,0,0,13,21,34,0,0,0,13,21,34,0,0,0,6,16,22,4,0,4,10,16,26,0,0,0,0,0,0,0,0
LGA14850,938,977,1915,19086,20107,39193,881,778,1659,20905,21862,42767,158,111,269,1154,1100,2254,52,48,100,1364,1259,2623,257,227,484,2604,2456,5060,121,130,251,2982,2813,5795,168,196,364,2517,2505,5022,128,120,248,2813,2821,5634,202,256,458,4290,4692,8982,210,171,381,4702,5119,9821,132,158,290,5842,6042,11884,265,183,448,6239,6383,12622,21,30,51,2678,3312,5990,105,126,231,2804,3468,6272,878,913,1791,18095,19199,37294,740,707,1447,19713,20819,40532,60,65,125,989,908,1897,143,69,212,1192,1042,2234,3,5,8,44,40,84,9,4,13,56,49,105,69,71,140,711,704,1415,57,46,103,837,821,1658,0,0,0,39,41,80,4,0,4,43,41,84,3,5,8,97,78,175,21,14,35,121,97,218,0,0,0,13,10,23,0,0,0,13,10,23,0,0,0,10,11,21,3,0,3,13,11,24,0,0,0,5,5,10,0,0,0,5,5,10,0,0,0,4,3,7,0,0
LGA14870,491,408,899,9264,8962,18226,535,500,1035,10290,9870,20160,59,60,119,549,508,1057,54,45,99,662,613,1275,119,90,209,1139,1016,2155,72,59,131,1330,1165,2495,89,83,172,1084,1000,2084,64,61,125,1237,1144,2381,123,93,216,2081,1992,4073,97,91,188,2301,2176,4477,73,65,138,2814,2673,5487,149,108,257,3036,2846,5882,27,18,45,1599,1771,3370,98,137,235,1724,1926,3650,466,391,857,8740,8523,17263,477,449,926,9683,9363,19046,25,16,41,525,440,965,57,51,108,607,507,1114,0,0,0,24,13,37,0,0,0,24,13,37,32,13,45,330,238,568,30,20,50,392,271,663,0,0,0,4,3,7,0,0,0,4,3,7,0,0,0,18,25,43,0,0,0,18,25,43,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,3,4,7,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA14900,1300,1378,2678,82641,84253,166894,5384,5188,10572,89325,90819,180144,171,135,306,6484,6372,12856,479,443,922,7134,6950,14084,356,300,656,13269,12588,25857,851,801,1652,14476,13689,28165,251,269,520,12293,11969,24262,732,695,1427,13276,12933,26209,265,359,624,24052,25745,49797,1536,1450,2986,25853,27554,53407,211,247,458,19522,19421,38943,1246,1140,2386,20979,20808,41787,46,67,113,7020,8161,15181,540,658,1198,7606,8886,16492,1217,1314,2531,80668,82525,163193,5135,4993,10128,87020,88832,175852,84,65,149,1973,1728,3701,248,195,443,2305,1988,4293,5,5,10,132,114,246,13,14,27,150,133,283,59,58,117,1527,1358,2885,150,155,305,1736,1571,3307,0,0,0,67,33,100,14,8,22,81,41,122,3,0,3,104,41,145,4,0,4,111,41,152,0,0,0,20,11,31,0,0,0,20,11,31,0,0,0,30,15,45,3,3,6,33,18,51,0,0,0,4,6,10,0,0,0,4,6,10,3,0,3,14,6,20,3,0
LGA14920,398,418,816,3209,3149,6358,164,143,307,3771,3710,7481,38,52,90,181,162,343,8,11,19,227,225,452,94,96,190,407,357,764,21,28,49,522,481,1003,71,64,135,317,287,604,25,12,37,413,363,776,91,88,179,642,705,1347,28,26,54,761,819,1580,80,76,156,981,921,1902,56,43,99,1117,1040,2157,25,40,65,681,718,1399,25,24,49,731,782,1513,373,392,765,3007,2959,5966,136,123,259,3516,3474,6990,24,24,48,202,190,392,29,19,48,255,233,488,5,6,11,11,3,14,0,0,0,16,9,25,24,14,38,109,70,179,12,0,12,145,84,229,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,4,6,10,0,0,0,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,3,4,7,0,0,0,0,6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0
LGA14950,50,29,79,1412,1393,2805,64,51,115,1526,1473,2999,5,6,11,78,98,176,4,0,4,87,104,191,13,10,23,204,192,396,17,5,22,234,207,441,5,6,11,133,124,257,7,12,19,145,142,287,14,0,14,269,291,560,12,10,22,295,301,596,9,7,16,443,388,831,17,16,33,469,411,880,3,0,3,286,299,585,7,8,15,296,307,603,41,27,68,1338,1294,2632,50,39,89,1429,1360,2789,9,3,12,75,99,174,15,10,25,99,112,211,0,0,0,6,10,16,3,0,3,9,10,19,3,0,3,28,19,47,0,0,0,31,19,50,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA15050,1126,1226,2352,30535,32027,62562,1345,1220,2565,33006,34473,67479,171,140,311,2322,2219,4541,85,106,191,2578,2465,5043,314,317,631,4519,4255,8774,205,169,374,5038,4741,9779,213,238,451,4118,4080,8198,211,180,391,4542,4498,9040,258,297,555,8235,8791,17026,358,285,643,8851,9373,18224,139,186,325,7740,8162,15902,330,274,604,8209,8622,16831,32,47,79,3599,4521,8120,156,206,362,3787,4774,8561,1069,1180,2249,29292,30891,60183,1134,1118,2252,31495,33189,64684,57,46,103,1242,1136,2378,211,102,313,1510,1284,2794,0,3,3,28,41,69,3,3,6,31,47,78,64,50,114,970,831,1801,106,43,149,1140,924,2064,0,0,0,24,20,44,4,3,7,28,23,51,0,0,0,38,36,74,10,0,10,48,36,84,0,4,4,3,3,6,0,0,0,3,7,10,3,0,3,8,4,12,0,0,0,11,4,15,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,0,3,3,0,3
LGA15150,68,46,114,18092,19165,37257,1248,1129,2377,19408,20340,39748,3,3,6,1436,1375,2811,81,77,158,1520,1455,2975,12,3,15,2178,2158,4336,97,89,186,2287,2250,4537,12,11,23,1800,1777,3577,124,120,244,1936,1908,3844,15,15,30,6166,6580,12746,519,401,920,6700,6996,13696,13,8,21,4278,4527,8805,278,237,515,4569,4772,9341,11,8,19,2235,2746,4981,149,205,354,2395,2959,5354,60,44,104,17296,18384,35680,1102,1041,2143,18458,19469,37927,6,3,9,797,779,1576,147,88,235,950,870,1820,3,0,3,22,28,50,3,3,6,28,31,59,13,10,23,457,538,995,75,57,132,545,605,1150,0,0,0,40,41,81,12,10,22,52,51,103,0,3,3,55,41,96,14,5,19,69,49,118,0,0,0,8,14,22,3,4,7,11,18,29,0,3,3,27,21,48,7,9,16,34,33,67,0,0,0,5,10,15,0,0,0,5,10,15,0,0,0,0,0,0,0,0
