region_id,M_15_19_Pvded_upaid_assist,M_15_19_No_upaid_assist_Pvded,M_15_19_upaid_assist_ns,M_15_19_Tot,M_20_24_Pvded_upaid_assist,M_20_24_No_upaid_assist_Pvded,M_20_24_upaid_assist_ns,M_20_24_Tot,M_25_34_Pvded_upaid_assist,M_25_34_No_upaid_assist_Pvded,M_25_34_upaid_assist_ns,M_25_34_Tot,M_35_44_Pvded_upaid_assist,M_35_44_No_upaid_assist_Pvded,M_35_44_upaid_assist_ns,M_35_44_Tot,M_45_54_Pvded_upaid_assist,M_45_54_No_upaid_assist_Pvded,M_45_54_upaid_assist_ns,M_45_54_Tot,M_55_64_Pvded_upaid_assist,M_55_64_No_upaid_assist_Pvded,M_55_64_upaid_assist_ns,M_55_64_Tot,M_65over_Pvded_upaid_assist,M_65ove_No_upaid_assist_Pvde,M_65over_upaid_assist_ns,M_65_and_over_Tot,M_TotPvded_upaid_assist,M_Tot_No_upaid_assist_Pvded,M_Tot_upaid_assist_ns,M_Tot_Tot,F_15_19_Pvded_upaid_assist,F_15_19_No_upaid_assist_Pvded,F_15_19_upaid_assist_ns,F_15_19_Tot,F_20_24_Pvded_upaid_assist,F_20_24_No_upaid_assist_Pvded,F_20_24_upaid_assist_ns,F_20_24_Tot,F_25_34_Pvded_upaid_assist,F_25_34_No_upaid_assist_Pvded,F_25_34_upaid_assist_ns,F_25_34_Tot,F_35_44_Pvded_upaid_assist,F_35_44_No_upaid_assist_Pvded,F_35_44_upaid_assist_ns,F_35_44_Tot,F_45_54_Pvded_upaid_assist,F_45_54_No_upaid_assist_Pvded,F_45_54_upaid_assist_ns,F_45_54_Tot,F_55_64_Pvded_upaid_assist,F_55_64_No_upaid_assist_Pvded,F_55_64_upaid_assist_ns,F_55_64_Tot,F_65over_Pvded_upaid_assist,F_65ove_No_upaid_assist_Pvd,F_65over_upaid_assist_ns,F_65_and_over_Tot,F_TotPvded_upaid_assist,F_Tot_No_upaid_assist_Pvded,F_Tot_upaid_assist_ns,F_Tot_Tot,P_15_19_Pvded_upaid_assist,P_15_19_No_upaid_assist_Pvded,P_15_19_upaid_assist_ns,P_15_19_Tot,P_20_24_Pvded_upaid_assist,P_20_24_No_upaid_assist_Pvded,P_20_24_upaid_assist_ns,P_20_24_Tot,P_25_34_Pvded_upaid_assist,P_25_34_No_upaid_assist_Pvded,P_25_34_upaid_assist_ns,P_25_34_Tot,P_35_44_Pvded_upaid_assist,P_35_44_No_upaid_assist_Pvded,P_35_44_upaid_assist_ns,P_35_44_Tot,P_45_54_Pvded_upaid_assist,P_45_54_No_upaid_assist_Pvded,P_45_54_upaid_assist_ns,P_45_54_Tot,P_55_64_Pvded_upaid_assist,P_55_64_No_upaid_assist_Pvded,P_55_64_upaid_assist_ns,P_55_64_Tot,P_65over_Pvded_upaid_assist,P_65ove_No_upaid_assist_Pvd,P_65over_upaid_assist_ns,P_65_and_over_Tot,P_TotPvded_upaid_assist,P_Tot_No_upaid_assist_Pvded,P_Tot_upaid_assist_ns,P_Tot_Tot
LGA14400,3,13,0,16,0,15,0,15,3,12,0,15,0,12,0,12,3,15,0,18,0,8,0,8,3,0,0,3,12,75,0,87,0,20,0,20,0,6,4,10,0,17,0,17,3,11,4,18,5,13,0,18,0,5,0,5,5,11,0,16,13,83,8,104,3,33,0,36,0,21,4,25,3,29,0,32,3,23,4,30,8,28,0,36,0,13,0,13,8,11,0,19,25,158,8,191
LGA14450,0,5,0,5,3,4,3,10,3,11,0,14,3,14,0,17,4,5,0,9,0,6,0,6,0,7,0,7,13,52,3,68,3,7,3,13,0,13,0,13,5,9,0,14,3,10,0,13,3,10,0,13,0,6,4,10,0,6,0,6,14,61,7,82,3,12,3,18,3,17,3,23,8,20,0,28,6,24,0,30,7,15,0,22,0,12,4,16,0,13,0,13,27,113,10,150
LGA14500,0,4,0,4,0,4,0,4,0,12,0,12,0,6,0,6,4,5,0,9,6,0,0,6,3,3,0,6,13,34,0,47,0,18,0,18,0,4,0,4,3,5,0,8,5,4,0,9,4,6,0,10,0,5,0,5,0,4,0,4,12,46,0,58,0,22,0,22,0,8,0,8,3,17,0,20,5,10,0,15,8,11,0,19,6,5,0,11,3,7,0,10,25,80,0,105
LGA14550,5,22,4,31,4,10,0,14,6,22,0,28,6,17,5,28,6,20,0,26,3,21,3,27,3,6,3,12,33,118,15,166,3,20,5,28,7,12,0,19,4,17,0,21,4,24,4,32,7,18,5,30,3,10,3,16,3,8,3,14,31,109,20,160,8,42,9,59,11,22,0,33,10,39,0,49,10,41,9,60,13,38,5,56,6,31,6,43,6,14,6,26,64,227,35,326
LGA14600,0,40,11,51,3,28,5,36,11,40,8,59,4,31,6,41,6,38,4,48,6,47,4,57,0,25,5,30,30,249,43,322,0,28,20,48,8,34,3,45,9,47,8,64,10,48,9,67,13,40,4,57,8,21,5,34,7,27,0,34,55,245,49,349,0,68,31,99,11,62,8,81,20,87,16,123,14,79,15,108,19,78,8,105,14,68,9,91,7,52,5,64,85,494,92,671
LGA14650,12,262,47,321,15,193,20,228,32,267,15,314,40,232,17,289,46,197,19,262,28,106,16,150,13,76,15,104,186,1333,149,1668,33,271,33,337,20,178,14,212,61,234,16,311,85,262,25,372,52,207,20,279,47,120,10,177,16,95,25,136,314,1367,143,1824,45,533,80,658,35,371,34,440,93,501,31,625,125,494,42,661,98,404,39,541,75,226,26,327,29,171,40,240,500,2700,292,3492
LGA14700,0,8,0,8,0,3,0,3,0,3,3,6,0,3,0,3,0,3,0,3,0,0,0,0,0,3,0,3,0,23,3,26,0,0,0,0,0,3,0,3,0,9,3,12,0,10,0,10,3,3,0,6,0,4,0,4,0,0,0,0,3,29,3,35,0,8,0,8,0,6,0,6,0,12,6,18,0,13,0,13,3,6,0,9,0,4,0,4,0,3,0,3,3,52,6,61
LGA14750,3,30,11,44,3,12,0,15,4,27,0,31,3,27,0,30,0,22,0,22,0,9,7,16,3,3,3,9,16,130,21,167,0,32,11,43,3,19,0,22,12,23,3,38,11,28,3,42,0,20,3,23,4,12,3,19,0,11,0,11,30,145,23,198,3,62,22,87,6,31,0,37,16,50,3,69,14,55,3,72,0,42,3,45,4,21,10,35,3,14,3,20,46,275,44,365
LGA14800,0,23,3,26,5,17,0,22,4,27,4,35,0,30,0,30,7,13,0,20,0,17,3,20,0,11,4,15,16,138,14,168,0,19,0,19,3,26,0,29,3,46,3,52,5,33,0,38,8,35,3,46,3,18,3,24,3,14,0,17,25,191,9,225,0,42,3,45,8,43,0,51,7,73,7,87,5,63,0,68,15,48,3,66,3,35,6,44,3,25,4,32,41,329,23,393
LGA14850,8,72,17,97,9,56,5,70,15,93,3,111,12,77,3,92,18,61,6,85,7,35,5,47,0,16,3,19,69,410,42,521,8,95,16,119,10,65,4,79,16,102,7,125,32,94,6,132,31,62,5,98,19,37,3,59,6,20,4,30,122,475,45,642,16,167,33,216,19,121,9,149,31,195,10,236,44,171,9,224,49,123,11,183,26,72,8,106,6,36,7,49,191,885,87,1163
LGA14870,4,40,3,47,0,28,15,43,6,30,30,66,3,39,15,57,4,33,10,47,3,20,3,26,5,22,0,27,25,212,76,313,5,39,3,47,3,31,0,34,10,31,0,41,12,38,3,53,4,25,6,35,6,19,4,29,3,13,3,19,43,196,19,258,9,79,6,94,3,59,15,77,16,61,30,107,15,77,18,110,8,58,16,82,9,39,7,55,8,35,3,46,68,408,95,571
LGA14900,9,128,28,165,0,76,10,86,14,117,6,137,18,97,11,126,12,95,16,123,11,64,12,87,8,25,15,48,72,602,98,772,8,134,24,166,13,83,6,102,35,135,11,181,41,126,13,180,34,117,14,165,17,59,8,84,10,45,10,65,158,699,86,943,17,262,52,331,13,159,16,188,49,252,17,318,59,223,24,306,46,212,30,288,28,123,20,171,18,70,25,113,230,1301,184,1715
LGA14920,0,31,10,41,5,24,0,29,0,39,3,42,10,36,3,49,6,37,3,46,7,23,3,33,0,21,4,25,28,211,26,265,0,34,3,37,0,26,3,29,5,32,0,37,8,41,4,53,10,32,3,45,6,25,0,31,4,28,8,40,33,218,21,272,0,65,13,78,5,50,3,58,5,71,3,79,18,77,7,102,16,69,6,91,13,48,3,64,4,49,12,65,61,429,47,537
LGA14950,0,4,0,4,0,0,0,0,0,7,0,7,0,6,3,9,0,0,0,0,0,7,0,7,0,3,0,3,0,27,3,30,0,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,4,0,0,0,0,0,13,3,16,0,9,3,12,0,0,0,0,0,7,0,7,0,6,3,9,0,4,0,4,0,11,0,11,0,3,0,3,0,40,6,46
LGA15050,7,96,14,117,6,88,3,97,11,121,14,146,14,90,9,113,18,63,5,86,9,42,0,51,3,21,8,32,68,521,53,642,16,112,12,140,12,80,4,96,22,101,9,132,35,121,7,163,25,84,6,115,11,53,7,71,8,31,9,48,129,582,54,765,23,208,26,257,18,168,7,193,33,222,23,278,49,211,16,276,43,147,11,201,20,95,7,122,11,52,17,80,197,1103,107,1407
LGA15150,0,4,0,4,0,7,0,7,0,9,3,12,0,3,0,3,0,7,0,7,4,5,0,9,0,8,0,8,4,43,3,50,0,5,0,5,3,3,3,9,0,4,0,4,0,7,0,7,0,6,0,6,0,0,0,0,3,8,0,11,6,33,3,42,0,9,0,9,3,10,3,16,0,13,3,16,0,10,0,10,0,13,0,13,4,5,0,9,3,16,0,19,10,76,6,92
LGA15200,4,36,3,43,4,31,8,43,5,67,6,78,11,63,5,79,6,51,4,61,5,32,3,40,3,20,3,26,38,300,32,370,0,46,11,57,10,51,5,66,19,77,0,96,15,80,5,100,20,61,3,84,9,41,5,55,0,14,3,17,73,370,32,475,4,82,14,100,14,82,13,109,24,144,6,174,26,143,10,179,26,112,7,145,14,73,8,95,3,34,6,43,111,670,64,845
LGA15270,0,49,6,55,0,39,0,39,3,38,3,44,7,42,4,53,6,46,0,52,8,23,5,36,4,11,3,18,28,248,21,297,0,35,7,42,8,18,0,26,7,37,3,47,15,28,4,47,13,35,0,48,9,11,3,23,0,9,8,17,52,173,25,250,0,84,13,97,8,57,0,65,10,75,6,91,22,70,8,100,19,81,0,100,17,34,8,59,4,20,11,35,80,421,46,547
LGA15300,9,133,28,170,4,75,12,91,12,104,17,133,27,132,19,178,17,108,9,134,8,59,9,76,4,59,10,73,81,670,104,855,11,102,22,135,13,75,8,96,32,162,12,206,37,126,13,176,34,131,15,180,15,62,13,90,8,62,14,84,150,720,97,967,20,235,50,305,17,150,20,187,44,266,29,339,64,258,32,354,51,239,24,314,23,121,22,166,12,121,24,157,231,1390,201,1822
LGA15350,0,0,0,0,0,5,0,5,0,3,0,3,3,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,3,11,0,14,0,0,0,0,0,0,0,0,0,4,0,4,0,5,0,5,0,4,0,4,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,5,0,5,0,7,0,7,3,5,0,8,0,7,0,7,0,0,0,0,0,0,0,0,3,24,0,27
LGA15500,0,9,3,12,0,5,3,8,0,17,0,17,0,10,0,10,3,12,3,18,0,4,0,4,0,9,3,12,3,66,12,81,0,13,3,16,0,8,0,8,3,9,0,12,3,17,0,20,3,10,0,13,3,10,0,13,0,3,0,3,12,70,3,85,0,22,6,28,0,13,3,16,3,26,0,29,3,27,0,30,6,22,3,31,3,14,0,17,0,12,3,15,15,136,15,166
LGA15550,0,10,3,13,0,11,0,11,3,12,0,15,0,11,0,11,3,15,3,21,0,5,0,5,3,5,0,8,9,69,6,84,3,9,0,12,0,3,0,3,0,11,0,11,4,14,3,21,0,10,0,10,0,8,0,8,0,4,4,8,7,59,7,73,3,19,3,25,0,14,0,14,3,23,0,26,4,25,3,32,3,25,3,31,0,13,0,13,3,9,4,16,16,128,13,157
LGA15650,3,33,4,40,3,31,10,44,5,38,24,67,3,32,14,49,3,29,9,41,3,10,3,16,0,10,3,13,20,183,67,270,5,39,5,49,3,24,0,27,10,48,6,64,17,28,5,50,8,34,0,42,3,11,0,14,0,8,0,8,46,192,16,254,8,72,9,89,6,55,10,71,15,86,30,131,20,60,19,99,11,63,9,83,6,21,3,30,0,18,3,21,66,375,83,524
LGA15700,4,54,13,71,3,32,6,41,12,43,6,61,14,54,3,71,9,39,5,53,11,32,4,47,3,31,6,40,56,285,43,384,3,57,9,69,0,39,0,39,12,63,0,75,15,52,14,81,16,61,4,81,13,32,3,48,5,25,3,33,64,329,33,426,7,111,22,140,3,71,6,80,24,106,6,136,29,106,17,152,25,100,9,134,24,64,7,95,8,56,9,73,120,614,76,810
LGA15750,4,44,15,63,11,45,0,56,5,65,7,77,4,48,9,61,3,51,3,57,3,33,3,39,3,23,3,29,33,309,40,382,6,48,15,69,10,52,6,68,13,72,7,92,21,55,6,82,12,59,11,82,6,29,4,39,3,26,5,34,71,341,54,466,10,92,30,132,21,97,6,124,18,137,14,169,25,103,15,143,15,110,14,139,9,62,7,78,6,49,8,63,104,650,94,848
LGA15800,3,21,3,27,3,9,0,12,3,22,5,30,3,22,0,25,0,30,9,39,4,21,5,30,0,10,4,14,16,135,26,177,3,23,3,29,3,11,3,17,3,30,3,36,9,20,0,29,8,20,4,32,0,12,0,12,3,13,0,16,29,129,13,171,6,44,6,56,6,20,3,29,6,52,8,66,12,42,0,54,8,50,13,71,4,33,5,42,3,23,4,30,45,264,39,348
LGA15850,6,63,12,81,3,22,4,29,8,37,5,50,6,45,4,55,4,42,4,50,4,38,4,46,3,17,5,25,34,264,38,336,0,33,16,49,8,45,3,56,9,63,3,75,17,56,9,82,18,46,3,67,3,44,4,51,3,22,3,28,58,309,41,408,6,96,28,130,11,67,7,85,17,100,8,125,23,101,13,137,22,88,7,117,7,82,8,97,6,39,8,53,92,573,79,744
LGA15900,15,180,29,224,12,187,14,213,26,219,18,263,36,183,19,238,21,150,20,191,22,89,8,119,6,50,11,67,138,1058,119,1315,13,161,28,202,17,184,10,211,45,221,14,280,59,171,9,239,53,155,9,217,37,90,4,131,17,53,28,98,241,1035,102,1378,28,341,57,426,29,371,24,424,71,440,32,543,95,354,28,477,74,305,29,408,59,179,12,250,23,103,39,165,379,2093,221,2693
LGA15950,0,0,4,4,0,13,0,13,3,19,0,22,0,8,0,8,0,6,0,6,0,3,0,3,3,3,0,6,6,52,4,62,0,0,0,0,0,5,0,5,4,16,0,20,3,5,0,8,0,5,0,5,0,6,0,6,0,3,3,6,7,40,3,50,0,0,4,4,0,18,0,18,7,35,0,42,3,13,0,16,0,11,0,11,0,9,0,9,3,6,3,12,13,92,7,112
LGA16100,0,10,3,13,5,7,7,19,0,4,3,7,0,4,0,4,4,6,3,13,0,8,0,8,0,5,0,5,9,44,16,69,0,4,3,7,0,4,0,4,0,9,0,9,9,3,0,12,3,5,0,8,0,5,0,5,0,4,0,4,12,34,3,49,0,14,6,20,5,11,7,23,0,13,3,16,9,7,0,16,7,11,3,21,0,13,0,13,0,9,0,9,21,78,19,118
LGA16150,6,87,28,121,5,72,6,83,9,71,9,89,18,76,9,103,6,82,13,101,4,35,8,47,0,19,3,22,48,442,76,566,14,97,10,121,14,66,7,87,14,108,9,131,38,85,17,140,22,59,9,90,4,33,7,44,3,24,5,32,109,472,64,645,20,184,38,242,19,138,13,170,23,179,18,220,56,161,26,243,28,141,22,191,8,68,15,91,3,43,8,54,157,914,140,1211
LGA16180,0,5,0,5,3,3,0,6,0,10,0,10,3,15,0,18,4,7,0,11,0,7,0,7,0,0,0,0,10,47,0,57,0,11,0,11,0,3,3,6,3,15,0,18,0,11,3,14,3,11,0,14,3,7,0,10,0,0,0,0,9,58,6,73,0,16,0,16,3,6,3,12,3,25,0,28,3,26,3,32,7,18,0,25,3,14,0,17,0,0,0,0,19,105,6,130
LGA16200,0,61,13,74,3,30,0,33,5,46,9,60,13,46,5,64,8,34,6,48,5,28,3,36,0,19,5,24,34,264,41,339,6,65,7,78,8,27,3,38,12,59,0,71,17,54,5,76,16,40,0,56,4,30,6,40,6,14,10,30,69,289,31,389,6,126,20,152,11,57,3,71,17,105,9,131,30,100,10,140,24,74,6,104,9,58,9,76,6,33,15,54,103,553,72,728
LGA16250,6,53,21,80,5,52,30,87,15,68,30,113,13,68,17,98,10,55,14,79,6,37,3,46,4,25,10,39,59,358,125,542,5,43,7,55,5,52,0,57,17,76,7,100,23,73,7,103,14,55,6,75,7,33,4,44,5,28,5,38,76,360,36,472,11,96,28,135,10,104,30,144,32,144,37,213,36,141,24,201,24,110,20,154,13,70,7,90,9,53,15,77,135,718,161,1014
LGA16350,14,257,45,316,24,192,64,280,28,273,25,326,34,233,32,299,31,179,9,219,18,110,15,143,8,40,5,53,157,1284,195,1636,26,240,39,305,21,188,28,237,59,291,37,387,63,278,51,392,50,180,20,250,34,107,3,144,12,65,14,91,265,1349,192,1806,40,497,84,621,45,380,92,517,87,564,62,713,97,511,83,691,81,359,29,469,52,217,18,287,20,105,19,144,422,2633,387,3442
LGA16370,0,15,3,18,0,7,0,7,0,10,0,10,3,8,0,11,4,15,4,23,3,8,0,11,0,6,0,6,10,69,7,86,0,8,4,12,3,0,0,3,4,8,0,12,3,15,0,18,4,11,0,15,4,4,0,8,3,6,0,9,21,52,4,77,0,23,7,30,3,7,0,10,4,18,0,22,6,23,0,29,8,26,4,38,7,12,0,19,3,12,0,15,31,121,11,163
LGA16380,18,112,14,144,6,77,6,89,11,96,11,118,16,77,6,99,25,83,8,116,10,67,6,83,10,39,11,60,96,551,62,709,11,103,14,128,15,71,0,86,24,90,6,120,47,95,7,149,38,98,6,142,24,50,8,82,6,30,13,49,165,537,54,756,29,215,28,272,21,148,6,175,35,186,17,238,63,172,13,248,63,181,14,258,34,117,14,165,16,69,24,109,261,1088,116,1465
LGA16400,12,121,19,152,11,75,4,90,7,104,3,114,14,92,6,112,17,79,4,100,6,58,3,67,0,36,11,47,67,565,50,682,14,109,16,139,9,79,3,91,19,90,3,112,38,112,7,157,35,90,6,131,11,52,3,66,9,32,10,51,135,564,48,747,26,230,35,291,20,154,7,181,26,194,6,226,52,204,13,269,52,169,10,231,17,110,6,133,9,68,21,98,202,1129,98,1429
LGA16470,6,51,9,66,4,38,6,48,6,48,5,59,3,57,3,63,4,44,3,51,3,25,3,31,3,6,0,9,29,269,29,327,3,43,3,49,4,44,0,48,13,82,3,98,11,46,5,62,16,52,6,74,7,36,3,46,3,9,5,17,57,312,25,394,9,94,12,115,8,82,6,96,19,130,8,157,14,103,8,125,20,96,9,125,10,61,6,77,6,15,5,26,86,581,54,721
LGA16550,0,83,19,102,10,48,36,94,11,75,66,152,15,79,55,149,11,66,21,98,5,38,11,54,4,23,14,41,56,412,222,690,6,53,8,67,12,76,4,92,28,92,5,125,41,85,0,126,21,56,5,82,14,59,14,87,10,44,16,70,132,465,52,649,6,136,27,169,22,124,40,186,39,167,71,277,56,164,55,275,32,122,26,180,19,97,25,141,14,67,30,111,188,877,274,1339
LGA16610,8,58,19,85,0,43,5,48,6,51,13,70,8,58,10,76,10,48,9,67,3,38,9,50,0,16,8,24,35,312,73,420,6,77,14,97,8,41,4,53,21,62,9,92,21,58,7,86,18,42,10,70,15,21,12,48,0,21,6,27,89,322,62,473,14,135,33,182,8,84,9,101,27,113,22,162,29,116,17,162,28,90,19,137,18,59,21,98,0,37,14,51,124,634,135,893
LGA16650,3,30,3,36,4,12,0,16,0,34,4,38,6,26,0,32,6,34,4,44,6,13,0,19,0,5,6,11,25,154,17,196,0,22,3,25,0,22,0,22,0,27,0,27,8,43,3,54,8,24,0,32,4,24,3,31,0,8,0,8,20,170,9,199,3,52,6,61,4,34,0,38,0,61,4,65,14,69,3,86,14,58,4,76,10,37,3,50,0,13,6,19,45,324,26,395
LGA16700,0,13,0,13,0,18,0,18,4,18,0,22,8,22,0,30,0,12,0,12,0,13,0,13,5,6,0,11,17,102,0,119,0,13,3,16,3,16,0,19,3,23,0,26,3,19,3,25,4,17,3,24,4,11,3,18,3,6,3,12,20,105,15,140,0,26,3,29,3,34,0,37,7,41,0,48,11,41,3,55,4,29,3,36,4,24,3,31,8,12,3,23,37,207,15,259
LGA16900,12,94,18,124,4,71,6,81,9,73,8,90,18,81,11,110,16,57,3,76,6,44,4,54,5,19,4,28,70,439,54,563,9,104,15,128,3,59,8,70,26,80,3,109,17,74,7,98,22,67,13,102,10,40,9,59,3,18,5,26,90,442,60,592,21,198,33,252,7,130,14,151,35,153,11,199,35,155,18,208,38,124,16,178,16,84,13,113,8,37,9,54,160,881,114,1155
LGA16950,23,192,31,246,20,135,24,179,29,167,49,245,21,166,27,214,29,157,24,210,16,122,13,151,17,68,10,95,155,1007,178,1340,24,178,17,219,19,115,6,140,42,187,9,238,55,195,11,261,60,161,11,232,31,92,17,140,16,77,13,106,247,1005,84,1336,47,370,48,465,39,250,30,319,71,354,58,483,76,361,38,475,89,318,35,442,47,214,30,291,33,145,23,201,402,2012,262,2676
LGA17000,0,47,4,51,0,31,0,31,8,51,4,63,6,32,0,38,7,35,0,42,3,13,5,21,0,12,4,16,24,221,17,262,5,40,0,45,3,29,0,32,10,32,6,48,8,37,5,50,9,29,3,41,0,23,0,23,0,11,4,15,35,201,18,254,5,87,4,96,3,60,0,63,18,83,10,111,14,69,5,88,16,64,3,83,3,36,5,44,0,23,8,31,59,422,35,516
LGA17050,0,4,0,4,0,0,0,0,0,13,0,13,0,6,0,6,0,6,0,6,0,0,0,0,0,3,0,3,0,32,0,32,0,0,0,0,0,4,0,4,3,4,0,7,0,3,0,3,3,5,0,8,0,0,0,0,0,3,0,3,6,19,0,25,0,4,0,4,0,4,0,4,3,17,0,20,0,9,0,9,3,11,0,14,0,0,0,0,0,6,0,6,6,51,0,57
LGA17100,0,4,0,4,0,8,3,11,0,13,0,13,0,7,0,7,3,0,0,3,3,3,0,6,0,0,0,0,6,35,3,44,0,5,0,5,0,3,0,3,0,4,0,4,4,3,0,7,3,3,0,6,3,3,0,6,0,0,0,0,10,21,0,31,0,9,0,9,0,11,3,14,0,17,0,17,4,10,0,14,6,3,0,9,6,6,0,12,0,0,0,0,16,56,3,75
