region_id,VfDif_SA2_NT_IndSt_nsP,VfDif_SA2_NT_TotM,VfDif_SA2_NT_TotF,VfDif_SA2_NT_TotP,VfDif_SA2_ACT_Indig_M,VfDif_SA2_ACT_Indig_F,VfDif_SA2_ACT_Indig_P,VfDif_SA2_ACT_NonInd_M,VfDif_SA2_ACT_NonInd_F,VfDif_SA2_ACT_NonInd_P,VfDif_SA2_ACT_IndSt_nsM,VfDif_SA2_ACT_IndSt_nsF,VfDif_SA2_ACT_IndSt_nsP,VfDif_SA2_ACT_TotM,VfDif_SA2_ACT_TotF,VfDif_SA2_ACT_TotP,VfDif_SA2_OT_Indig_M,VfDif_SA2_OT_Indig_F,VfDif_SA2_OT_Indig_P,VfDif_SA2_OT_NonInd_M,VfDif_SA2_OT_NonInd_F,VfDif_SA2_OT_NonInd_P,VfDif_SA2_OT_IndSt_nsM,VfDif_SA2_OT_IndSt_nsF,VfDif_SA2_OT_IndSt_nsP,VfDif_SA2_OT_TotM,VfDif_SA2_OT_TotF,VfDif_SA2_OT_TotP,VfDif_SA2_T_Indig_M,VfDif_SA2_T_Indig_F,VfDif_SA2_T_Indig_P,VfDif_SA2_T_NonInd_M,VfDif_SA2_T_NonInd_F,VfDif_SA2_T_NonInd_P,VfDif_SA2_T_IndSt_nsM,VfDif_SA2_T_IndSt_nsF,VfDif_SA2_T_IndSt_nsP,VfDif_SA2_T_TotM,VfDif_SA2_T_TotF,VfDif_SA2_T_TotP,Vis_Tot_vis_Indig_M,Vis_Tot_vis_Indig_F,Vis_Tot_vis_Indig_P,Vis_Tot_vis_NonInd_M,Vis_Tot_vis_NonInd_F,Vis_Tot_vis_NonInd_P,Vis_Tot_vis_IndigStat_nsM,Vis_Tot_vis_IndigStat_nsF,Vis_Tot_vis_IndigStat_nsP,Vis_Tot_visitors_TotM,Vis_Tot_visitors_TotF,Vis_Tot_visitors_TotP,LSaH_Eng_onl_Indig_M,LSaH_Eng_onl_Indig_F,LSaH_Eng_onl_Indig_P,LSaH_Eng_onl_NonInd_M,LSaH_Eng_onl_NonInd_F,LSaH_Eng_onl_NonInd_P,LSaH_Eng_on_Ind_sta_nsM,LSaH_Eng_on_Ind_sta_nsF,LSaH_Eng_on_Ind_sta_nsP,LSaH_Eng_only_TotM,LSaH_Eng_only_TotF,LSaH_Eng_only_TotP,LSaH_Aus_Ind_Lang_Ind_M,LSaH_Aus_Ind_Lang_Ind_F,LSaH_Aus_Ind_Lang_Ind_P,LSaH_Aus_Ind_Lan_No_Ind_M,LSaH_Aus_Ind_Lan_No_Ind_F,LSaH_Aus_Ind_Lan_No_Ind_P,Lsh_Aus_Ind_Lan_IndSt_nsM,Lsh_Aus_Ind_Lan_IndSt_nsF,Lsh_Aus_Ind_Lan_IndSt_nsP,Lsh_Austn_Indig_Lang_TotM,Lsh_Austn_Indig_Lang_TotF,Lsh_Austn_Indig_Lang_TotP,SAIndL_SE_Nw_Na_In_M,SAIndL_SE_Nw_Na_In_F,SAIndL_SE_Nw_Na_In_P,SAIndL_SE_Nw_Na_No_In_M,SAIndL_SE_Nw_Na_No_In_F,SAIndL_SE_Nw_Na_No_In_P,SAIndL_SE_Nw_Na_In_st_nsM,SAIndL_SE_Nw_Na_In_st_nsF,SAIndL_SE_Nw_Na_In_st_nsP,SAIndL_SE_Nw_Na_TotM,SAIndL_SE_Nw_Na_TotF,SAIndL_SE_Nw_Na_TotP,SAIndL_SE_Vw_wel_In_M,SAIndL_SE_Vw_wel_In_F,SAIndL_SE_Vw_wel_In_P,SAIndL_SE_Vw_we_No_In_M,SAIndL_SE_Vw_we_No_In_F,SAIndL_SE_Vw_we_No_In_P,SAIndL_SE_Vw_we_I_st_nsM,SAIndL_SE_Vw_we_I_st_nsF,SAIndL_SE_Vw_we_I_st_nsP,SAIndL_SE_Vw_we_TotM,SAIndL_SE_Vw_we_TotF,SAIndL_SE_Vw_we_TotP,AuAbrigTrRl_Indig_M,AuAbrigTrRl_Indig_F,AuAbrigTrRl_Indig_P,AuAbrigTrRl_No_Ind_M,AuAbrigTrRl_No_Ind_F,AuAbrigTrRl_No_Ind_P,AuAbrigTrRl_IndSt_nsM,AuAbrigTrRl_IndSt_nsF,AuAbrigTrRl_IndSt_nsP,AuAbrigTrRl_TotM,AuAbrigTrRl_TotF,AuAbrigTrRl_TotP,APAEI_0_4_Ind_M,APAEI_0_4_Ind_F,APAEI_0_4_Ind_P,APAEI_0_4_No_Ind_M,APAEI_0_4_No_Ind_F,APAEI_0_4_No_Ind_P,APAEI_0_4_In_st_nsM,APAEI_0_4_In_st_nsF,APAEI_0_4_In_st_nsP,APAEI_0_4_TotM,APAEI_0_4_TotF,APAEI_0_4_TotP,APAEI_5_14_Ind_M,APAEI_5_14_Ind_F,APAEI_5_14_Ind_P,APAEI_5_14_No_In_M,APAEI_5_14_No_In_F,APAEI_5_14_No_In_P,APAEI_5_14_In_st_nsM,APAEI_5_14_In_st_nsF,APAEI_5_14_In_st_nsP,APAEI_5_14_TotM,APAEI_5_14_TotF,APAEI_5_14_TotP,APAEI_15_19_Ind_M,APAEI_15_19_Ind_F,APAEI_15_19_Ind_P,APAEI_15_19_No_In_M,APAEI_15_19_No_In_F,APAEI_15_19_No_In_P,APAEI_15_19_i_st_nsM,APAEI_15_19_i_st_nsF,APAEI_15_19_i_st_nsP,APAEI_15_19_TotM,APAEI_15_19_TotF,APAEI_15_19_TotP,APAEI_20_24_Ind_M,APAEI_20_24_Ind_F,APAEI_20_24_Ind_P,APAEI_20_24_No_Ind_M,APAEI_20_24_No_Ind_F,APAEI_20_24_No_Ind_P,APAEI_20_24_In_st_nsM,APAEI_20_24_In_st_nsF,APAEI_20_24_In_st_nsP,APAEI_20_24_TotM,APAEI_20_24_TotF,APAEI_20_24_TotP,APAEI_25ov_Ind_M,APAEI_25ov_Ind_F,APAEI_25ov_Ind_P,APAEI_25ov_No_Ind_M,APAEI_25ov_No_Ind_F,APAEI_25ov_No_Ind_P,APAEI_25ov_In_st_nsM,APAEI_25ov_In_st_nsF,APAEI_25ov_In_st_nsP,APAEI_25ov_TotM,APAEI_25ov_TotF,APAEI_25ov_TotP,HYSC_Y12_e_Ind_M,HYSC_Y12_e_Ind_F,HYSC_Y12_e_Ind_P,HYSC_Y12_e_No_In_M,HYSC_Y12_e_No_In_F,HYSC_Y12_e_No_In_P,HYSC_Y12_e_In_st_nsM,HYSC_Y12_e_In_st_nsF,HYSC_Y12_e_In_st_nsP,HYSC_Y12_e_TotM,HYSC_Y12_e_TotF,HYSC_Y12_e_TotP,HYSC_Y11_e_Ind_M,HYSC_Y11_e_Ind_F,HYSC_Y11_e_Ind_P,HYSC_Y11_e_No_In_M,HYSC_Y11_e_No_In_F,HYSC_Y11_e_No_In_P,HYSC_Y11_e_In_s_nsM,HYSC_Y11_e_In_s_nsF,HYSC_Y11_e_In_s_nsP,HYSC_Y11_e_TotM,HYSC_Y11_e_TotF,HYSC_Y11_e_TotP,HYSC_Y10_e_Ind_M,HYSC_Y10_e_Ind_F,HYSC_Y10_e_Ind_P,HYSC_Y10_e_No_In_M
LGA15650,0,0,0,0,0,0,0,3,0,3,3,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,36,16,52,527,261,788,107,28,135,670,305,975,36,16,52,543,275,818,110,32,142,689,323,1012,372,400,772,6705,6502,13207,99,86,185,7176,6988,14164,0,8,8,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,0,0,0,0,0,0,3,8,11,0,0,0,0,0,0,0,0,0,0,0,0,5,12,17,129,107,236,3,0,3,137,119,256,88,93,181,933,887,1820,18,11,29,1039,991,2030,22,28,50,312,306,618,8,8,16,342,342,684,3,6,9,56,89,145,0,0,0,59,95,154,7,4,11,102,197,299,0,3,3,109,204,313,38,56,94,1444,1759,3203,11,17,28,1493,1832,3325,19,19,38,440,456,896,7,7,14,466,482,948,99,100,199,2228
LGA15700,0,3,0,3,0,0,0,11,13,24,0,0,0,11,13,24,0,3,3,0,0,0,0,0,0,0,3,3,37,36,73,472,421,893,27,24,51,536,481,1017,41,39,80,500,441,941,27,24,51,568,504,1072,625,649,1274,7810,8206,16016,102,96,198,8537,8951,17488,17,26,43,5,3,8,0,0,0,22,29,51,0,0,0,0,0,0,0,0,0,0,0,0,18,24,42,6,3,9,0,0,0,24,27,51,16,14,30,0,0,0,0,0,0,16,14,30,33,20,53,116,129,245,3,4,7,152,153,305,151,164,315,869,791,1660,20,7,27,1040,962,2002,44,45,89,365,304,669,6,8,14,415,357,772,6,3,9,49,69,118,0,0,0,55,72,127,14,20,34,155,371,526,0,3,3,169,394,563,77,78,155,1864,2154,4018,20,15,35,1961,2247,4208,27,44,71,438,511,949,3,4,7,468,559,1027,128,133,261,2444
LGA15750,0,0,0,0,0,0,0,7,5,12,3,0,3,10,5,15,0,0,0,0,0,0,0,0,0,0,0,0,53,41,94,492,273,765,120,18,138,665,332,997,66,54,120,510,292,802,120,18,138,696,364,1060,652,697,1349,5342,5265,10607,73,66,139,6067,6028,12095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,41,88,91,179,0,0,0,110,110,220,126,117,243,678,639,1317,13,7,20,817,763,1580,29,37,66,189,214,403,3,6,9,221,257,478,5,13,18,28,59,87,0,0,0,33,72,105,8,26,34,84,206,290,0,0,0,92,232,324,62,90,152,1249,1557,2806,9,9,18,1320,1656,2976,33,28,61,284,326,610,3,3,6,320,357,677,109,170,279,1611
LGA15800,0,4,0,4,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,24,16,40,123,109,232,29,13,42,176,138,314,24,16,40,127,114,241,29,16,45,180,146,326,281,300,581,2352,2388,4740,42,39,81,2675,2727,5402,3,3,6,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,9,17,37,46,83,0,0,0,45,55,100,65,66,131,267,264,531,3,5,8,335,335,670,13,20,33,119,118,237,3,0,3,135,138,273,0,3,3,13,19,32,0,0,0,13,22,35,8,5,13,39,93,132,3,0,3,50,98,148,15,26,41,472,622,1094,3,13,16,490,661,1151,16,11,27,149,156,305,3,3,6,168,170,338,44,48,92,736
LGA15850,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,23,48,112,94,206,9,6,15,146,123,269,29,26,55,119,99,218,9,6,15,157,131,288,579,665,1244,2471,2408,4879,42,34,76,3092,3107,6199,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,3,3,19,15,34,37,36,73,0,0,0,56,51,107,141,141,282,327,297,624,8,0,8,476,438,914,42,29,71,83,101,184,4,0,4,129,130,259,0,5,5,19,31,50,0,0,0,19,36,55,12,19,31,30,84,114,0,4,4,42,107,149,47,102,149,597,749,1346,8,7,15,652,858,1510,25,34,59,132,151,283,0,0,0,157,185,342,117,128,245,762
LGA15900,0,7,9,16,0,0,0,19,27,46,4,0,4,23,27,50,0,0,0,0,0,0,0,0,0,0,0,0,141,103,244,3163,2716,5879,333,196,529,3637,3015,6652,144,106,250,3263,2802,6065,336,199,535,3743,3107,6850,1878,1880,3758,61129,63484,124613,596,630,1226,63603,65994,129597,12,12,24,0,0,0,0,0,0,12,12,24,3,0,3,0,0,0,0,0,0,3,0,3,9,12,21,0,0,0,0,0,0,9,12,21,10,6,16,3,0,3,0,0,0,13,6,19,39,50,89,1023,950,1973,14,16,30,1076,1016,2092,338,303,641,7179,6704,13883,157,129,286,7674,7136,14810,126,117,243,3115,3115,6230,37,22,59,3278,3254,6532,59,67,126,2725,3123,5848,16,8,24,2800,3198,5998,74,107,181,2985,3847,6832,27,33,60,3086,3987,7073,380,428,808,26439,27880,54319,160,155,315,26979,28463,55442,113,105,218,3575,3131,6706,38,25,63,3726,3261,6987,410,445,855,15598
LGA15950,0,5,4,9,0,0,0,32,24,56,7,8,15,39,32,71,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16,1291,1123,2414,208,150,358,1507,1281,2788,8,8,16,1319,1156,2475,212,155,367,1539,1319,2858,68,54,122,21330,23170,44500,106,132,238,21504,23356,44860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,320,363,683,0,0,0,320,363,683,7,5,12,1621,1547,3168,16,12,28,1644,1564,3208,4,0,4,707,683,1390,3,9,12,714,692,1406,3,4,7,698,846,1544,5,5,10,706,855,1561,7,4,11,1663,2264,3927,5,6,11,1675,2274,3949,40,33,73,19965,21826,41791,88,107,195,20093,21966,42059,5,4,9,937,1117,2054,5,8,13,947,1129,2076,8,7,15,1762
LGA16100,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,250,83,333,8,7,15,261,93,354,3,3,6,262,89,351,8,7,15,273,99,372,79,63,142,2281,2144,4425,27,28,55,2387,2235,4622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,34,39,73,0,0,0,37,42,79,18,11,29,316,257,573,4,12,16,338,280,618,6,5,11,90,86,176,6,3,9,102,94,196,0,3,3,11,32,43,0,0,0,11,35,46,3,0,3,38,63,101,0,0,0,41,63,104,9,15,24,491,645,1136,3,3,6,503,663,1166,8,3,11,149,139,288,3,3,6,160,145,305,19,14,33,765
LGA16150,0,0,0,0,0,0,0,17,12,29,4,0,4,21,12,33,0,0,0,0,0,0,0,0,0,0,0,0,68,61,129,1182,722,1904,249,102,351,1499,885,2384,71,64,135,1211,758,1969,249,105,354,1531,927,2458,964,996,1960,15493,16440,31933,157,181,338,16614,17617,34231,4,3,7,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,4,3,7,7,0,7,0,0,0,0,0,0,7,0,7,24,27,51,286,260,546,5,6,11,315,293,608,238,224,462,2155,2052,4207,20,30,50,2413,2306,4719,71,74,145,806,879,1685,9,11,20,886,964,1850,16,13,29,241,339,580,0,0,0,257,352,609,17,34,51,471,758,1229,3,3,6,491,795,1286,95,133,228,4904,5775,10679,25,37,62,5024,5945,10969,54,64,118,880,947,1827,9,7,16,943,1018,1961,185,195,380,4297
LGA16180,3,0,6,6,0,0,0,53,37,90,7,10,17,60,47,107,0,0,0,0,0,0,0,0,0,0,0,0,13,13,26,483,432,915,87,83,170,583,528,1111,13,13,26,501,444,945,90,83,173,604,540,1144,109,110,219,6349,6320,12669,51,48,99,6509,6478,12987,3,3,6,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,120,102,222,0,0,0,125,105,230,38,31,69,924,916,1840,12,8,20,974,955,1929,5,5,10,362,330,692,4,5,9,371,340,711,0,3,3,87,96,183,0,3,3,87,102,189,0,4,4,164,298,462,0,0,0,164,302,466,19,34,53,2831,3175,6006,18,10,28,2868,3219,6087,6,5,11,362,338,700,0,0,0,368,343,711,19,19,38,1286
LGA16200,0,4,0,4,0,0,0,9,8,17,0,0,0,9,8,17,0,0,0,0,0,0,0,0,0,0,0,0,24,17,41,402,243,645,49,29,78,475,289,764,29,26,55,419,266,685,52,32,84,500,324,824,567,589,1156,5962,6126,12088,70,80,150,6599,6795,13394,7,5,12,0,0,0,0,0,0,7,5,12,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,0,0,0,0,0,0,5,4,9,3,3,6,0,0,0,0,0,0,3,3,6,22,22,44,110,79,189,0,3,3,132,104,236,140,116,256,811,804,1615,16,9,25,967,929,1896,46,52,98,262,283,545,3,3,6,311,338,649,3,7,10,67,61,128,3,3,6,73,71,144,3,29,32,97,230,327,0,0,0,100,259,359,61,80,141,1370,1635,3005,7,14,21,1438,1729,3167,29,56,85,333,381,714,3,3,6,365,440,805,113,130,243,1820
LGA16250,3,10,0,10,0,0,0,48,22,70,11,3,14,59,25,84,0,0,0,0,0,0,0,0,0,0,0,0,64,51,115,2344,2018,4362,433,200,633,2841,2269,5110,67,54,121,2472,2151,4623,444,207,651,2983,2412,5395,629,616,1245,35009,35385,70394,393,404,797,36031,36405,72436,4,7,11,0,0,0,0,0,0,4,7,11,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,0,0,0,0,0,0,3,7,10,4,9,13,0,0,0,0,0,0,4,9,13,9,20,29,1202,1141,2343,15,15,30,1226,1176,2402,120,84,204,8361,7872,16233,127,121,248,8608,8077,16685,46,35,81,3639,3539,7178,65,49,114,3750,3623,7373,17,16,33,2695,2545,5240,32,31,63,2744,2592,5336,22,29,51,3522,4375,7897,34,53,87,3578,4457,8035,123,143,266,38865,38669,77534,321,332,653,39309,39144,78453,34,42,76,3043,2901,5944,39,42,81,3116,2985,6101,141,127,268,10720
LGA16350,3,4,3,7,0,0,0,14,14,28,3,3,6,17,17,34,0,0,0,0,0,0,0,0,0,0,0,0,140,102,242,2024,1751,3775,277,219,496,2441,2072,4513,140,102,242,2114,1833,3947,285,222,507,2539,2157,4696,2458,2605,5063,68170,69779,137949,680,691,1371,71308,73075,144383,14,8,22,0,0,0,0,0,0,14,8,22,0,0,0,3,0,3,0,0,0,3,0,3,12,5,17,0,0,0,3,0,3,15,5,20,11,14,25,0,0,0,3,0,3,14,14,28,76,72,148,1523,1437,2960,12,23,35,1611,1532,3143,608,570,1178,10853,10365,21218,146,120,266,11607,11055,22662,196,203,399,4247,4321,8568,48,58,106,4491,4582,9073,42,62,104,1550,1802,3352,13,19,32,1605,1883,3488,56,118,174,1900,3145,5045,20,28,48,1976,3291,5267,362,516,878,24503,27680,52183,176,202,378,25041,28398,53439,153,157,310,4614,4444,9058,39,37,76,4806,4638,9444,562,567,1129,22075
LGA16370,0,4,4,8,0,0,0,4,8,12,0,0,0,4,8,12,0,0,0,0,0,0,0,0,0,0,0,0,8,6,14,630,686,1316,53,31,84,691,723,1414,8,6,14,662,715,1377,53,31,84,723,752,1475,128,112,240,24465,25521,49986,234,235,469,24827,25868,50695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,6,3,9,543,550,1093,7,3,10,556,556,1112,33,31,64,3537,3341,6878,53,34,87,3623,3406,7029,13,5,18,1452,1369,2821,17,13,30,1482,1387,2869,0,3,3,564,592,1156,6,5,11,570,600,1170,6,3,9,572,1022,1594,4,6,10,582,1031,1613,32,39,71,13103,13670,26773,86,83,169,13221,13792,27013,9,5,14,1393,1426,2819,14,11,25,1416,1442,2858,32,22,54,4378
LGA16380,0,4,4,8,0,0,0,36,45,81,0,6,6,36,51,87,0,0,0,0,0,0,0,0,0,0,0,0,68,54,122,1950,1922,3872,202,121,323,2220,2097,4317,71,57,128,2016,1975,3991,202,124,326,2289,2156,4445,1171,1170,2341,31152,33914,65066,360,377,737,32683,35461,68144,11,10,21,0,0,0,0,0,0,11,10,21,0,0,0,0,0,0,0,0,0,0,0,0,10,10,20,0,0,0,0,0,0,10,10,20,11,4,15,0,0,0,0,0,0,11,4,15,35,34,69,493,478,971,11,5,16,539,517,1056,288,251,539,3778,3718,7496,67,49,116,4133,4018,8151,81,77,158,1481,1473,2954,16,19,35,1578,1569,3147,12,20,32,276,351,627,0,4,4,288,375,663,26,67,93,657,1284,1941,6,15,21,689,1366,2055,153,186,339,8766,10042,18808,73,61,134,8992,10289,19281,63,68,131,2142,2099,4241,23,17,40,2228,2184,4412,262,284,546,9056
LGA16400,0,9,3,12,3,0,3,30,17,47,3,3,6,36,20,56,0,0,0,0,0,0,0,0,0,0,0,0,50,46,96,1311,1178,2489,105,72,177,1466,1296,2762,59,50,109,1353,1234,2587,136,121,257,1548,1405,2953,1085,1175,2260,27959,28831,56790,352,375,727,29396,30381,59777,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,16,8,24,0,0,0,0,0,0,16,8,24,32,41,73,513,510,1023,4,0,4,549,551,1100,256,272,528,3677,3448,7125,56,43,99,3989,3763,7752,78,79,157,1297,1322,2619,11,19,30,1386,1420,2806,15,17,32,354,421,775,3,3,6,372,441,813,33,41,74,515,1072,1587,5,12,17,553,1125,1678,121,167,288,7632,8443,16075,62,62,124,7815,8672,16487,64,79,143,1906,1797,3703,18,22,40,1988,1898,3886,262,245,507,8638
LGA16470,0,3,0,3,3,6,9,120,121,241,9,11,20,132,138,270,0,0,0,0,0,0,0,0,0,0,0,0,34,24,58,797,604,1401,125,57,182,956,685,1641,34,24,58,817,625,1442,128,57,185,979,706,1685,547,558,1105,14681,14792,29473,141,113,254,15369,15463,30832,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,6,6,12,0,0,0,0,0,0,6,6,12,19,13,32,204,203,407,0,4,4,223,220,443,136,117,253,2132,2165,4297,27,9,36,2295,2291,4586,38,31,69,827,829,1656,4,6,10,869,866,1735,5,13,18,345,352,697,4,0,4,354,365,719,12,27,39,679,960,1639,3,5,8,694,992,1686,95,120,215,7525,7761,15286,45,38,83,7665,7919,15584,29,41,70,979,900,1879,14,3,17,1022,944,1966,93,122,215,3306
LGA16550,0,14,9,23,0,0,0,49,52,101,8,3,11,57,55,112,0,0,0,0,0,0,0,0,0,0,0,0,57,51,108,1909,2000,3909,241,219,460,2207,2270,4477,64,51,115,1991,2085,4076,246,233,479,2301,2369,4670,723,859,1582,38004,39588,77592,380,364,744,39107,40811,79918,8,4,12,0,0,0,0,0,0,8,4,12,0,0,0,0,0,0,0,0,0,0,0,0,8,4,12,0,0,0,0,0,0,8,4,12,9,7,16,3,0,3,0,0,0,12,7,19,23,14,37,864,827,1691,15,9,24,902,850,1752,154,160,314,5176,4971,10147,76,63,139,5406,5194,10600,62,45,107,2737,2711,5448,32,30,62,2831,2786,5617,22,37,59,3945,3901,7846,24,16,40,3991,3954,7945,25,40,65,3284,3770,7054,20,31,51,3329,3841,7170,186,232,418,34067,36271,70338,227,208,435,34480,36711,71191,36,33,69,2195,2125,4320,18,19,37,2249,2177,4426,133,187,320,6187
LGA16610,0,0,0,0,0,0,0,8,6,14,0,0,0,8,6,14,0,0,0,0,0,0,0,0,0,0,0,0,34,29,63,618,531,1149,43,24,67,695,584,1279,37,34,71,645,557,1202,46,27,73,728,618,1346,641,707,1348,9456,9617,19073,131,123,254,10228,10447,20675,10,18,28,0,0,0,0,0,0,10,18,28,0,0,0,0,0,0,0,0,0,0,0,0,11,17,28,0,0,0,0,0,0,11,17,28,3,0,3,0,0,0,0,0,0,3,0,3,23,20,43,145,135,280,0,4,4,168,159,327,161,151,312,1201,1181,2382,23,19,42,1385,1351,2736,43,55,98,425,437,862,9,3,12,477,495,972,0,11,11,65,110,175,0,0,0,65,121,186,7,25,32,166,354,520,3,4,7,176,383,559,57,76,133,1833,2195,4028,17,10,27,1907,2281,4188,36,48,84,509,552,1061,8,7,15,553,607,1160,132,161,293,3014
LGA16650,3,6,0,6,0,0,0,17,15,32,13,6,19,30,21,51,0,0,0,0,0,0,0,0,0,0,0,0,9,13,22,911,822,1733,156,136,292,1076,971,2047,9,13,22,981,881,1862,163,136,299,1153,1030,2183,276,255,531,18589,19075,37664,223,226,449,19088,19556,38644,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,635,600,1235,5,15,20,645,618,1263,62,53,115,4531,4294,8825,65,77,142,4658,4424,9082,26,16,42,1920,1882,3802,29,20,49,1975,1918,3893,0,6,6,1448,1383,2831,21,7,28,1469,1396,2865,6,11,17,2098,2237,4335,33,22,55,2137,2270,4407,84,72,156,22053,22006,44059,233,201,434,22370,22279,44649,16,19,35,1912,1759,3671,24,25,49,1952,1803,3755,58,67,125,6355
LGA16700,0,8,8,16,0,0,0,14,15,29,4,6,10,18,21,39,0,0,0,0,0,0,0,0,0,0,0,0,18,15,33,1409,1184,2593,268,146,414,1695,1345,3040,18,15,33,1466,1249,2715,271,154,425,1755,1418,3173,160,169,329,26884,27655,54539,216,229,445,27260,28053,55313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,3,3,6,0,7,7,809,676,1485,6,8,14,815,691,1506,25,24,49,5084,4664,9748,56,45,101,5165,4733,9898,10,12,22,2329,2257,4586,33,18,51,2372,2287,4659,9,6,15,2528,2899,5427,20,18,38,2557,2923,5480,5,8,13,2383,2965,5348,15,16,31,2403,2989,5392,51,57,108,27203,28516,55719,168,159,327,27422,28732,56154,12,7,19,1706,1724,3430,7,12,19,1725,1743,3468,35,39,74,5674
LGA16900,0,3,3,6,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,41,32,73,716,718,1434,32,15,47,789,765,1554,44,32,76,748,746,1494,35,18,53,827,796,1623,934,929,1863,25694,26664,52358,291,297,588,26919,27890,54809,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,4,5,9,0,3,3,0,0,0,4,8,12,34,30,64,560,551,1111,12,11,23,606,592,1198,231,216,447,4023,3853,7876,44,51,95,4298,4120,8418,77,92,169,1604,1574,3178,16,23,39,1697,1689,3386,16,14,30,474,539,1013,4,0,4,494,553,1047,14,28,42,501,1039,1540,8,6,14,523,1073,1596,110,130,240,7014,7719,14733,57,68,125,7181,7917,15098,37,51,88,1874,1754,3628,19,15,34,1930,1820,3750,216,206,422,8731
LGA16950,0,4,6,10,3,0,3,82,77,159,13,7,20,98,84,182,0,3,3,0,0,0,3,0,3,3,3,6,93,103,196,1804,1541,3345,207,145,352,2104,1789,3893,98,112,210,1889,1612,3501,214,149,363,2201,1873,4074,1995,2116,4111,38903,40561,79464,433,473,906,41331,43150,84481,11,10,21,0,0,0,0,0,0,11,10,21,0,0,0,0,0,0,0,0,0,0,0,0,9,10,19,3,3,6,0,0,0,12,13,25,17,8,25,0,0,0,0,0,0,17,8,25,63,83,146,646,613,1259,14,12,26,723,708,1431,469,455,924,4540,4340,8880,75,72,147,5084,4867,9951,143,129,272,1810,1825,3635,14,13,27,1967,1967,3934,22,25,47,417,447,864,7,4,11,446,476,922,41,64,105,794,1629,2423,4,12,16,839,1705,2544,225,284,509,10690,11922,22612,76,74,150,10991,12280,23271,110,118,228,2422,2423,4845,32,15,47,2564,2556,5120,446,453,899,11917
