region_id,M_Ind_15_19_PD_GD_GCL,M_Ind_15_19_BDL,M_Ind_15_19_ADip_DipL,M_Ind_15_19_CL_nfd,M_Ind_15_19_Ct_III_IV,M_Ind_15_19_Ct_I_II,M_Ind_15_19_LoE_NS,M_Ind_15_19_Tot,M_Ind_20_24_PD_GD_GCL,M_Ind_20_24_BDL,M_Ind_20_24_ADip_DipL,M_Ind_20_24_CL_nfd,M_Ind_20_24_Ct_III_IV,M_Ind_20_24_Ct_I_II,M_Ind_20_24_LoE_NS,M_Ind_20_24_Tot,M_Ind_25_34_PD_GD_GCL,M_Ind_25_34_BDL,M_Ind_25_34_ADip_DipL,M_Ind_25_34_CL_nfd,M_Ind_25_34_Ct_III_IV,M_Ind_25_34_Ct_I_II,M_Ind_25_34_LoE_NS,M_Ind_25_34_Tot,M_Ind_35_44_PD_GD_GCL,M_Ind_35_44_BDL,M_Ind_35_44_ADip_DipL,M_Ind_35_44_CL_nfd,M_Ind_35_44_Ct_III_IV,M_Ind_35_44_Ct_I_II,M_Ind_35_44_LoE_NS,M_Ind_35_44_Tot,M_Ind_45_54_PD_GD_GCL,M_Ind_45_54_BDL,M_Ind_45_54_ADip_DipL,M_Ind_45_54_CL_nfd,M_Ind_45_54_Ct_III_IV,M_Ind_45_54_Ct_I_II,M_Ind_45_54_LoE_NS,M_Ind_45_54_Tot,M_Ind_55_64_PD_GD_GCL,M_Ind_55_64_BDL,M_Ind_55_64_ADip_DipL,M_Ind_55_64_CL_nfd,M_Ind_55_64_Ct_III_IV,M_Ind_55_64_Ct_I_II,M_Ind_55_64_LoE_NS,M_Ind_55_64_Tot,M_Ind_65ov_PtgdDe_GdDp_GdCt,M_Ind_65ov_BDL,M_Ind_65ov_ADip_DipL,M_Ind_65ov_CL_nfd,M_Ind_65ov_Ct_III_IV,M_Ind_65ov_Ct_I_II,M_Ind_65ov_LoE_NS,M_Ind_65ov_Tot,M_Ind_Tot_PD_GD_GCL,M_Ind_Tot_BDL,M_Ind_Tot_ADip_DipL,M_Ind_Tot_CL_nfd,M_Ind_Tot_Ct_III_IV,M_Ind_Tot_Ct_I_II,M_Ind_Tot_LoE_NS,M_Ind_Tot_Tot,M_NonI_15_19_PD_GD_GCL,M_NonI_15_19_BDL,M_NonI_15_19_ADip_DipL,M_NonI_15_19_CL_nfd,M_NonI_15_19_Ct_III_IV,M_NonI_15_19_Ct_I_II,M_NonI_15_19_LoE_NS,M_NonI_15_19_Tot,M_NonI_20_24_PD_GD_GCL,M_NonI_20_24_BDL,M_NonI_20_24_ADip_DipL,M_NonI_20_24_CL_nfd,M_NonI_20_24_Ct_III_IV,M_NonI_20_24_Ct_I_II,M_NonI_20_24_LoE_NS,M_NonI_20_24_Tot,M_NonI_25_34_PD_GD_GCL,M_NonI_25_34_BDL,M_NonI_25_34_ADip_DipL,M_NonI_25_34_CL_nfd,M_NonI_25_34_Ct_III_IV,M_NonI_25_34_Ct_I_II,M_NonI_25_34_LoE_NS,M_NonI_25_34_Tot,M_NonI_35_44_PD_GD_GCL,M_NonI_35_44_BDL,M_NonI_35_44_ADip_DipL,M_NonI_35_44_CL_nfd,M_NonI_35_44_Ct_III_IV,M_NonI_35_44_Ct_I_II,M_NonI_35_44_LoE_NS,M_NonI_35_44_Tot,M_NonI_45_54_PD_GD_GCL,M_NonI_45_54_BDL,M_NonI_45_54_ADip_DipL,M_NonI_45_54_CL_nfd,M_NonI_45_54_Ct_III_IV,M_NonI_45_54_Ct_I_II,M_NonI_45_54_LoE_NS,M_NonI_45_54_Tot,M_NonI_55_64_PD_GD_GCL,M_NonI_55_64_BDL,M_NonI_55_64_ADip_DipL,M_NonI_55_64_CL_nfd,M_NonI_55_64_Ct_III_IV,M_NonI_55_64_Ct_I_II,M_NonI_55_64_LoE_NS,M_NonI_55_64_Tot,M_NonI_65ov_PtgdDe_GdDp_GdCt,M_NonI_65ov_BDL,M_NonI_65ov_ADip_DipL,M_NonI_65ov_CL_nfd,M_NonI_65ov_Ct_III_IV,M_NonI_65ov_Ct_I_II,M_NonI_65ov_LoE_NS,M_NonI_65ov_Tot,M_NonI_TotPdDe_GdDp_GdCt,M_NonI_Tot_BDL,M_NonI_Tot_ADip_DipL,M_NonI_Tot_CL_nfd,M_NonI_Tot_Ct_III_IV,M_NonI_Tot_Ct_I_II,M_NonI_Tot_LoE_NS,M_NonI_Tot_Tot,M_IS_NS_15_19_PD_GD_GCLL,M_IS_NS_15_19_BDL,M_IS_NS_15_19_ADip_DipL,M_IS_NS_15_19_CL_nfd,M_IS_NS_15_19_Ct_III_IV_L,M_IS_NS_15_19_Ct_I_II,M_IS_NS_15_19_LoE_NS,M_IS_NS_15_19_Tot,M_IS_NS_20_24_PD_GD_GCLL,M_IS_NS_20_24_BDL,M_IS_NS_20_24_AdDip_and_DipL,M_IS_NS_20_24_CL_nfd,M_IS_NS_20_24_Ct_III_IV_L,M_IS_NS_20_24_Ct_I_II,M_IS_NS_20_24_LoE_NS,M_IS_NS_20_24_Tot,M_IS_NS_25_34_PD_GD_GCLL,M_IS_NS_25_34_BDL,M_IS_NS_25_34_AdDip_and_DipL,M_IS_NS_25_34_CL_nfd,M_IS_NS_25_34_Ct_III_IV_L,M_IS_NS_25_34_Ct_I_II_L,M_IS_NS_25_34_LoE_NS,M_IS_NS_25_34_Tot,M_IS_NS_35_44_PD_GD_GCLL,M_IS_NS_35_44_BDL,M_IS_NS_35_44_ADip_DipL,M_IS_NS_35_44_CL_nfd,M_IS_NS_35_44_Ct_III_IV_L,M_IS_NS_35_44_Ct_I_II_L,M_IS_NS_35_44_LoE_NS,M_IS_NS_35_44_Tot,M_IS_NS_45_54_PdDe_GdDp_GdC,M_IS_NS_45_54_BDL,M_IS_NS_45_54_ADip_DipL,M_IS_NS_45_54_CL_nfd,M_IS_NS_45_54_Ct_III_IV_L,M_IS_NS_45_54_Ct_I_II_L,M_IS_NS_45_54_LoE_NS,M_IS_NS_45_54_Tot,M_IS_NS_55_64_PD_GD_GCL,M_IS_NS_55_64_BDL,M_IS_NS_55_64_ADip_DipL,M_IS_NS_55_64_CL_nfd,M_IS_NS_55_64_Ct_III_IV_L,M_IS_NS_55_64_Ct_I_II_L,M_IS_NS_55_64_LoE_NS,M_IS_NS_55_64_Tot,M_IS_NS_65ov_PD_GD_GCL,M_IS_NS_65ov_BDL,M_IS_NS_65ov_ADip_DipL,M_IS_NS_65ov_CL_nfd,M_IS_NS_65ov_Ct_III_IV_L,M_IS_NS_65ov_Ct_I_II,M_IS_NS_65ov_LoE_NS,M_IS_NS_65ov_Tot,M_IS_NS_TotPdDe_GdDp_GdCt,M_IS_NS_Tot_BDL,M_IS_NS_Tot_ADip_DipL,M_IS_NS_Tot_CL_nfd,M_IS_NS_Tot_Ct_III_IV_L,M_IS_NS_Tot_Ct_I_II,M_IS_NS_Tot_LoE_NS,M_IS_NS_Tot_Tot,M_T_15_19_PD_GD_GCL,M_T_15_19_BDL,M_T_15_19_ADip_DipL,M_T_15_19_CL_nfd,M_T_15_19_Ct_III_IV,M_T_15_19_Ct_I_II,M_T_15_19_LoE_NS,M_T_15_19_Tot
LGA14150,0,0,3,0,0,0,3,6,0,0,0,0,5,0,0,5,0,3,0,0,9,0,0,12,0,0,3,0,3,0,3,9,0,3,3,0,12,0,0,18,4,3,0,0,0,0,5,12,0,0,0,0,0,0,3,3,4,9,9,0,29,0,14,65,0,3,12,0,55,16,122,208,48,427,281,28,329,25,138,1276,883,1501,654,48,777,44,233,4140,607,1093,572,57,1030,37,223,3619,418,1002,509,86,1043,38,271,3367,266,608,317,78,812,33,214,2328,142,390,304,82,1243,25,493,2679,2364,5024,2649,379,5289,218,1694,17617,0,0,0,0,0,0,64,64,0,3,0,0,0,0,99,102,7,5,0,0,6,0,211,229,0,3,3,4,5,0,144,159,0,3,3,0,3,0,168,177,3,4,3,0,12,0,129,151,0,5,4,0,21,0,169,199,10,23,13,4,47,0,984,1081,0,3,15,0,55,16,189,278
LGA14200,0,0,0,0,0,0,7,7,0,0,0,0,9,0,4,13,0,0,3,3,3,5,8,22,0,0,0,0,4,0,13,17,0,5,0,0,15,0,16,36,0,4,0,0,4,0,0,8,0,0,0,0,4,0,8,12,0,9,3,3,39,5,56,115,0,0,0,4,22,4,38,68,0,5,0,3,104,10,14,136,12,55,25,7,248,9,40,396,21,76,85,9,239,12,52,494,16,46,50,20,292,10,47,481,14,71,45,15,248,6,65,464,12,40,36,20,263,8,219,598,75,293,241,78,1416,59,475,2637,0,0,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0,0,0,0,0,0,24,24,0,0,0,0,4,0,26,30,0,0,0,0,6,0,37,43,0,0,0,0,3,0,35,38,0,0,0,0,0,3,49,52,0,0,0,0,13,3,211,227,0,0,0,4,22,4,65,95
LGA14250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,3,0,17,0,0,24,4,7,3,0,20,3,4,41,0,4,4,4,25,0,3,40,0,7,6,0,26,3,8,50,0,4,7,0,26,0,14,51,0,3,3,0,22,3,15,46,4,29,26,4,139,9,44,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,6,0,0,3,0,0,0,3,6,0,0,0,0,3,0,6,9,0,0,0,0,0,0,5,5,0,0,0,0,0,0,12,12,0,0,3,0,3,0,35,41,0,0,0,0,3,0,0,3
LGA14300,0,0,0,0,0,0,10,10,0,0,0,0,0,0,37,37,0,0,0,0,5,0,68,73,0,0,0,0,0,0,60,60,0,0,0,0,4,0,15,19,0,0,0,0,0,0,6,6,0,0,0,0,0,0,3,3,0,0,0,0,9,0,199,208,0,0,0,0,12,0,26,38,0,3,0,0,41,6,87,137,0,16,13,3,78,0,188,298,3,24,23,8,86,3,183,330,11,19,22,7,97,3,94,253,8,21,22,5,85,0,60,201,6,8,16,8,56,0,61,155,28,91,96,31,455,12,699,1412,0,0,0,0,0,0,3,3,0,0,0,0,0,0,11,11,0,0,0,0,0,0,7,7,0,0,0,0,0,0,5,5,0,0,0,0,0,0,14,14,0,0,0,0,6,0,17,23,0,0,0,0,0,0,40,40,0,0,0,0,6,0,97,103,0,0,0,0,12,0,39,51
LGA14350,0,0,0,0,0,0,36,36,0,0,0,0,12,5,47,64,0,3,3,3,24,6,85,124,0,4,7,7,31,0,55,104,0,3,10,0,37,0,36,86,0,3,0,0,21,0,12,36,0,0,0,0,5,0,4,9,0,13,20,10,130,11,275,459,0,0,0,0,23,5,81,109,0,16,0,5,145,14,60,240,9,54,30,12,296,25,153,579,18,89,66,13,423,27,142,778,37,99,94,29,592,19,138,1008,52,146,137,41,646,9,113,1144,29,90,86,29,694,14,333,1275,145,494,413,129,2819,113,1020,5133,0,0,0,0,0,0,23,23,0,0,0,0,3,0,17,20,0,0,0,0,0,0,37,37,0,0,3,0,4,0,53,60,0,0,0,0,4,0,93,97,0,0,0,0,5,0,86,91,0,0,0,0,3,0,111,114,0,0,3,0,19,0,420,442,0,0,0,0,23,5,140,168
LGA14400,0,0,0,0,0,0,3,3,0,0,6,0,7,0,0,13,0,3,3,0,5,0,0,11,0,4,0,0,0,0,0,4,0,0,0,0,9,0,0,9,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,7,9,3,21,0,6,46,0,0,6,3,23,9,40,81,6,39,22,9,146,10,23,255,30,124,68,8,298,6,27,561,63,195,151,7,368,11,36,831,105,231,157,15,486,9,49,1052,166,285,162,22,391,4,61,1091,102,214,165,41,515,13,158,1208,472,1088,731,105,2227,62,394,5079,0,0,0,0,0,0,14,14,0,3,0,0,0,0,15,18,0,0,0,0,0,0,32,32,3,0,0,0,0,0,21,24,0,3,0,0,3,0,46,52,0,3,0,0,5,0,54,62,0,0,3,0,3,3,58,67,3,9,3,0,11,3,240,269,0,0,6,3,23,9,57,98
LGA14450,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,3,0,0,7,4,4,7,0,12,0,3,30,0,5,10,3,45,4,119,186,44,346,195,11,214,11,102,923,705,1156,476,37,502,30,171,3077,499,953,423,50,660,24,126,2735,402,892,392,67,727,30,204,2714,266,505,259,58,557,18,169,1832,127,338,219,54,747,16,369,1870,2043,4195,1974,280,3452,133,1260,13337,0,0,0,0,0,0,55,55,0,3,3,0,0,0,79,85,6,8,3,0,4,0,167,188,0,4,5,0,3,0,111,123,3,3,3,0,4,3,130,146,3,3,3,0,3,0,81,93,0,3,0,0,9,0,112,124,12,24,17,0,23,3,735,814,0,5,10,3,45,4,174,241
LGA14500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,10,0,0,3,0,0,0,3,6,0,4,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,3,4,10,6,0,3,0,3,26,0,0,14,12,28,11,198,263,48,642,154,21,188,18,76,1147,552,1530,324,32,338,18,105,2899,1542,2558,624,56,457,33,150,5420,2054,3195,776,119,685,43,218,7090,1420,2252,594,105,471,33,221,5096,1177,2253,1018,182,862,41,659,6192,6793,12430,3504,527,3029,197,1627,28107,0,0,0,0,0,0,129,129,0,7,0,7,0,0,86,100,6,7,3,0,4,0,127,147,6,4,0,0,0,0,204,214,6,14,3,0,5,0,231,259,8,10,4,0,3,0,199,224,4,15,3,0,11,0,293,326,30,57,13,7,23,0,1269,1399,0,0,14,12,28,11,327,392
LGA14550,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,6,0,0,0,0,11,0,5,16,0,0,0,3,7,0,5,15,0,0,3,3,0,3,0,9,0,0,3,0,0,0,7,10,0,0,0,0,0,0,5,5,0,0,6,6,18,3,32,65,0,0,0,0,11,3,16,30,0,4,0,5,48,6,7,70,5,27,20,4,104,3,16,179,9,38,23,3,131,6,18,228,19,49,51,7,210,0,35,371,24,79,45,16,182,8,56,410,21,27,20,11,133,4,78,294,78,224,159,46,819,30,226,1582,0,0,0,0,0,0,11,11,0,0,0,0,0,0,7,7,0,0,0,0,0,0,16,16,0,3,0,0,0,0,18,21,0,0,0,0,0,0,38,38,0,0,0,0,5,0,30,35,0,0,3,0,3,0,36,42,0,3,3,0,8,0,156,170,0,0,0,0,11,3,31,45
LGA14600,0,0,0,0,3,3,3,9,0,0,0,0,8,0,7,15,0,0,0,0,9,0,7,16,0,0,0,3,5,3,5,16,0,3,3,0,3,0,9,18,0,3,0,0,4,0,3,10,0,0,0,0,0,0,6,6,0,6,3,3,32,6,40,90,0,0,0,0,3,4,11,18,0,7,3,0,29,3,3,45,5,25,9,7,85,5,15,151,4,23,26,7,67,7,17,151,5,8,20,5,102,3,25,168,7,13,18,8,76,0,38,160,3,11,12,3,63,5,62,159,24,87,88,30,425,27,171,852,0,0,0,0,0,0,4,4,0,0,0,0,0,0,12,12,0,0,0,0,0,0,12,12,0,0,0,0,3,0,12,15,0,0,3,0,0,0,12,15,0,0,0,0,3,0,17,20,0,3,0,0,0,0,21,24,0,3,3,0,6,0,90,102,0,0,0,0,6,7,18,31
LGA14650,0,0,0,0,11,3,32,46,0,5,3,0,49,5,17,79,3,14,14,7,82,3,18,141,3,23,15,4,91,5,16,157,3,16,16,0,82,3,20,140,3,3,12,7,45,0,17,87,0,5,3,0,21,0,15,44,12,66,63,18,381,19,135,694,0,3,9,14,259,54,381,720,5,236,185,46,1426,101,161,2160,210,1216,685,112,3219,138,364,5944,490,1390,1088,107,4027,102,516,7720,606,1193,1106,144,4578,78,623,8328,636,1182,971,244,3973,74,661,7741,482,903,937,261,4753,78,1813,9227,2429,6123,4981,928,22235,625,4519,41840,0,0,0,0,4,0,187,191,0,3,3,0,15,0,142,163,0,4,3,0,22,0,232,261,0,4,5,0,27,3,319,358,0,3,6,6,33,0,346,394,3,7,4,0,38,0,329,381,3,0,3,6,51,0,473,536,6,21,24,12,190,3,2028,2284,0,3,9,14,274,57,600,957
LGA14700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,6,0,3,12,0,0,8,3,4,4,48,67,18,177,53,13,83,3,20,367,381,900,262,22,236,19,67,1887,526,932,242,23,212,10,71,2016,448,738,179,35,198,15,65,1678,332,515,145,32,164,6,59,1253,252,399,135,26,231,7,138,1188,1957,3661,1024,154,1128,64,468,8456,0,0,0,0,3,0,21,24,0,3,0,0,0,0,33,36,5,4,0,0,0,0,97,106,0,0,0,0,0,0,88,88,3,4,0,0,0,0,43,50,0,4,0,5,0,0,57,66,3,3,3,0,3,3,71,86,11,18,3,5,6,3,410,456,0,0,8,3,7,4,69,91
LGA14750,0,0,0,3,0,0,3,6,0,0,0,0,0,0,5,5,0,0,0,0,13,0,0,13,0,3,0,0,5,0,5,13,0,0,0,0,8,0,0,8,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,3,0,3,0,3,26,0,20,52,0,3,0,3,11,3,29,49,0,7,3,0,87,5,10,112,3,49,22,4,159,10,24,271,19,62,28,9,200,5,28,351,17,43,42,9,234,9,44,398,11,32,29,10,164,0,30,276,9,20,18,4,114,3,76,244,59,216,142,39,969,35,241,1701,0,0,0,0,0,0,14,14,0,0,0,0,0,0,14,14,0,3,0,0,0,0,37,40,0,0,0,0,0,0,36,36,0,0,0,0,0,0,30,30,0,0,0,5,0,0,23,28,0,0,0,0,3,0,39,42,0,3,0,5,3,0,193,204,0,3,0,6,11,3,46,69
LGA14800,0,0,0,0,3,0,3,6,0,0,3,0,3,0,0,6,3,8,0,3,0,0,3,17,3,5,3,0,4,0,3,18,0,0,3,0,3,0,3,9,0,3,0,0,3,0,4,10,0,0,0,0,0,0,3,3,6,16,9,3,16,0,19,69,0,0,5,0,12,6,49,72,22,211,89,11,120,4,32,489,567,1681,424,37,471,30,130,3340,972,1826,493,54,533,35,175,4088,577,857,328,45,488,16,126,2437,467,661,258,36,316,15,127,1880,228,297,124,37,348,7,270,1311,2833,5533,1721,220,2288,113,909,13617,0,0,0,0,0,0,39,39,0,3,0,0,3,3,63,72,0,3,0,0,4,0,252,259,3,3,3,0,5,0,314,328,3,3,0,0,3,0,175,184,0,3,3,0,3,0,141,150,3,3,0,0,3,0,161,170,9,18,6,0,21,3,1145,1202,0,0,5,0,15,6,91,117
LGA14850,0,0,0,0,3,4,14,21,0,3,0,0,11,3,9,26,0,5,4,3,23,7,8,50,4,5,4,4,16,0,6,39,3,6,3,3,29,0,13,57,3,3,4,0,7,0,9,26,0,0,0,0,4,0,3,7,10,22,15,10,93,14,62,226,0,0,5,3,48,18,78,152,3,61,28,10,266,48,30,446,45,275,124,29,599,41,71,1184,96,374,179,33,722,37,91,1532,134,391,226,34,937,27,148,1897,206,320,218,52,803,29,161,1789,86,184,168,26,662,5,275,1406,570,1605,948,187,4037,205,854,8406,0,0,0,0,0,0,47,47,0,3,0,0,0,0,60,63,0,0,0,0,3,0,82,85,0,3,0,0,6,0,97,106,4,3,0,0,6,0,134,147,3,3,4,0,4,0,92,106,3,3,0,0,11,0,74,91,10,15,4,0,30,0,586,645,0,0,5,3,51,22,139,220
LGA14870,0,0,0,0,3,0,4,7,0,0,0,0,8,0,15,23,0,5,0,0,14,0,28,47,3,0,5,0,9,3,16,36,3,0,3,0,9,0,11,26,0,0,0,0,6,0,4,10,0,0,3,0,5,0,3,11,6,5,11,0,54,3,81,160,0,0,0,3,21,7,52,83,0,18,14,8,164,10,50,264,12,42,35,12,340,21,132,594,20,66,74,7,482,6,111,766,26,72,77,27,519,10,161,892,35,97,86,22,413,9,129,791,26,72,66,23,396,5,207,795,119,367,352,102,2335,68,842,4185,0,0,0,0,0,0,23,23,0,0,0,0,0,0,27,27,0,0,0,0,0,0,29,29,0,0,0,0,0,0,54,54,0,0,3,0,7,0,58,68,0,0,0,0,0,0,68,68,0,0,0,0,9,0,83,92,0,0,3,0,16,0,342,361,0,0,0,3,24,7,79,113
LGA14900,0,0,0,0,7,3,21,31,0,0,4,0,15,4,7,30,0,7,4,4,26,5,10,56,0,3,7,0,29,4,15,58,0,0,5,0,22,0,22,49,0,3,3,0,17,0,8,31,0,0,0,0,13,0,12,25,0,13,23,4,129,16,95,280,0,7,35,22,211,49,532,856,30,454,396,71,1080,100,349,2480,433,1710,1224,173,2857,136,685,7218,533,1523,1300,147,3242,112,729,7586,472,1235,975,154,2864,88,765,6553,258,689,472,109,1893,54,621,4096,75,271,243,74,1476,25,900,3064,1801,5889,4645,750,13623,564,4581,31853,0,0,0,0,8,0,271,279,0,4,5,6,10,0,297,322,4,5,13,0,21,0,740,783,4,6,3,0,21,0,590,624,0,11,10,0,18,0,605,644,0,5,9,0,18,0,465,497,0,0,0,5,27,0,444,476,8,31,40,11,123,0,3412,3625,0,7,35,22,226,52,824,1166
LGA14920,0,0,0,0,0,0,7,7,0,0,0,3,3,3,3,12,0,0,0,0,5,0,4,9,0,4,0,0,8,0,7,19,0,0,0,0,6,0,5,11,0,0,0,0,0,0,5,5,0,0,0,0,3,0,3,6,0,4,0,3,25,3,34,69,0,0,0,0,4,5,16,25,0,3,4,3,45,4,3,62,0,22,17,3,87,7,12,148,10,19,28,7,109,8,15,196,4,19,40,5,130,3,25,226,7,24,34,8,122,4,35,234,5,23,16,12,125,4,73,258,26,110,139,38,622,35,179,1149,0,0,0,0,0,0,12,12,0,0,0,0,0,0,6,6,0,0,0,0,0,0,7,7,0,0,0,0,0,0,14,14,0,0,0,0,4,0,20,24,0,0,0,0,0,0,27,27,0,0,0,0,0,0,17,17,0,0,0,0,4,0,103,107,0,0,0,0,4,5,35,44
LGA14950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,5,3,4,12,0,0,3,0,10,0,0,13,0,8,4,3,47,4,0,66,0,16,17,3,55,0,4,95,4,8,19,3,87,3,10,134,5,10,9,9,52,0,13,98,5,3,10,0,58,0,37,113,14,45,62,18,314,10,68,531,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,5,5,0,0,0,0,3,0,7,10,0,0,0,0,3,0,33,36,0,0,0,0,5,3,7,15
LGA15050,0,0,0,0,4,3,11,18,0,0,0,0,24,3,5,32,0,0,5,3,36,4,13,61,4,4,8,3,38,0,6,63,0,3,5,0,18,0,13,39,0,3,3,0,16,0,4,26,0,0,3,3,6,0,3,15,4,10,24,9,142,10,55,254,0,0,3,5,90,27,135,260,3,77,61,11,637,38,68,895,69,410,277,36,1591,55,156,2594,152,463,436,43,1566,44,156,2860,179,319,319,86,1583,27,194,2707,137,287,303,63,1135,26,227,2178,70,167,160,72,979,21,463,1932,610,1723,1559,316,7581,238,1399,13426,0,0,0,0,0,3,91,94,0,3,0,0,5,0,73,81,0,0,0,0,7,0,129,136,0,3,5,0,15,3,169,195,0,3,0,0,10,0,152,165,0,0,4,4,9,0,116,133,3,3,3,0,9,0,126,144,3,12,12,4,55,6,856,948,0,0,3,5,94,33,237,372
LGA15150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,9,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,12,0,0,0,6,23,3,41,73,14,171,75,9,86,18,42,415,391,1160,327,34,366,13,129,2420,613,1274,340,34,337,19,102,2719,456,864,246,46,345,12,90,2059,245,533,207,40,229,10,86,1350,240,437,277,44,345,22,212,1577,1959,4439,1472,213,1731,97,702,10613,0,0,0,0,0,0,38,38,0,0,0,0,0,0,75,75,4,3,3,0,6,0,292,308,0,3,0,0,3,0,201,207,0,3,0,0,4,0,141,148,0,4,0,0,4,0,112,120,0,5,3,3,3,0,131,145,4,18,6,3,20,0,990,1041,0,0,0,6,23,3,79,111
LGA15200,0,0,0,0,0,3,3,6,0,0,0,0,7,0,6,13,3,9,3,0,16,0,6,37,5,6,6,0,12,3,8,40,3,5,3,3,10,3,6,33,3,3,3,0,4,0,4,17,0,0,3,0,4,0,5,12,14,23,18,3,53,9,38,158,0,3,13,3,28,11,79,137,44,510,273,20,293,29,81,1250,878,2512,824,67,921,74,252,5528,1053,1936,752,78,993,45,234,5091,680,1033,460,57,735,30,226,3221,404,541,234,40,441,18,196,1874,129,199,105,31,411,7,423,1305,3188,6734,2661,296,3822,214,1491,18406,0,0,0,0,0,0,95,95,0,5,3,0,0,0,226,234,7,11,7,0,4,0,613,642,0,4,4,3,11,0,497,519,5,4,0,0,5,0,364,378,3,5,0,0,6,0,249,263,0,0,0,0,12,0,231,243,15,29,14,3,38,0,2275,2374,0,3,13,3,28,14,177,238
LGA15270,0,0,0,0,3,0,9,12,0,0,0,0,9,0,3,12,0,3,0,0,14,3,3,23,0,3,3,0,12,0,4,22,3,3,3,0,10,0,7,26,0,0,3,0,5,3,3,14,0,0,0,0,3,0,4,7,3,9,9,0,56,6,33,116,0,0,0,0,29,7,58,94,3,14,4,4,189,17,21,252,8,84,53,13,407,20,40,625,31,110,95,18,507,9,58,828,31,79,88,20,502,19,81,820,44,119,76,20,405,7,107,778,32,91,65,16,439,9,226,878,149,497,381,91,2478,88,591,4275,0,0,0,0,0,0,40,40,0,0,0,0,0,0,28,28,0,0,0,0,0,0,67,67,0,0,3,0,6,0,103,112,0,0,3,0,3,0,73,79,0,0,3,0,6,0,76,85,3,0,0,0,10,0,95,108,3,0,9,0,25,0,482,519,0,0,0,0,32,7,107,146
LGA15300,0,0,0,0,8,3,25,36,0,0,0,0,8,0,9,17,0,0,0,3,14,0,13,30,0,3,7,0,24,3,25,62,3,3,3,0,20,3,13,45,0,0,4,0,10,0,5,19,0,0,0,0,7,0,18,25,3,6,14,3,91,9,108,234,0,0,0,0,20,0,23,43,0,19,4,3,102,5,11,144,8,82,51,9,199,5,21,375,19,69,60,9,194,9,41,401,10,53,47,11,217,5,37,380,13,34,25,6,156,3,45,282,3,11,17,0,120,0,85,236,53,268,204,38,1008,27,263,1861,0,0,0,0,0,0,27,27,0,0,3,0,0,0,31,34,0,0,0,0,3,0,70,73,0,0,0,0,0,0,62,62,0,0,0,0,4,0,61,65,0,0,3,0,0,0,52,55,0,0,0,0,0,0,76,76,0,0,6,0,7,0,379,392,0,0,0,0,28,3,75,106
LGA15350,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,9,0,0,0,0,6,5,31,42,6,137,40,4,43,4,18,252,210,649,178,16,142,0,45,1240,422,714,200,11,119,9,56,1531,404,757,137,22,117,6,43,1486,294,513,136,17,100,7,52,1119,267,539,201,27,140,11,179,1364,1603,3309,892,97,667,42,424,7034,0,0,0,0,0,0,34,34,0,0,0,0,0,0,55,55,0,0,0,0,0,0,168,168,3,4,3,3,3,0,142,158,0,4,0,0,0,0,121,125,0,5,0,0,3,0,107,115,0,0,3,0,0,0,123,126,3,13,6,3,6,0,750,781,0,0,0,0,6,5,65,76
