region_id,Age_40_44_NonInd_F,Age_40_44_NonInd_P,Age_40_44_Indig_st_nsM,Age_40_44_Indig_st_nsF,Age_40_44_Indig_st_nsP,Age_40_44_TotM,Age_40_44_TotF,Age_40_44_TotP,Age_45_49_Indig_M,Age_45_49_Indig_F,Age_45_49_Indig_P,Age_45_49_NonInd_M,Age_45_49_NonInd_F,Age_45_49_NonInd_P,Age_45_49_Indig_st_nsM,Age_45_49_Indig_st_nsF,Age_45_49_Indig_st_nsP,Age_45_49_TotM,Age_45_49_TotF,Age_45_49_TotP,Age_50_54_Indig_M,Age_50_54_Indig_F,Age_50_54_Indig_P,Age_50_54_NonInd_M,Age_50_54_NonInd_F,Age_50_54_NonInd_P,Age_50_54_Indig_st_nsM,Age_50_54_Indig_st_nsF,Age_50_54_Indig_st_nsP,Age_50_54_TotM,Age_50_54_TotF,Age_50_54_TotP,Age_55_59_Indig_M,Age_55_59_Indig_F,Age_55_59_Indig_P,Age_55_59_NonInd_M,Age_55_59_NonInd_F,Age_55_59_NonInd_P,Age_55_59_Indig_st_nsM,Age_55_59_Indig_st_nsF,Age_55_59_Indig_st_nsP,Age_55_59_TotM,Age_55_59_TotF,Age_55_59_TotP,Age_60_64_Indig_M,Age_60_64_Indig_F,Age_60_64_Indig_P,Age_60_64_NonInd_M,Age_60_64_NonInd_F,Age_60_64_NonInd_P,Age_60_64_Indig_st_nsM,Age_60_64_Indig_st_nsF,Age_60_64_Indig_st_nsP,Age_60_64_TotM,Age_60_64_TotF,Age_60_64_TotP,Age_65over_Indig_M,Age_65over_Indig_F,Age_65over_Indig_P,Age_65over_NonInd_M,Age_65over_NonInd_F,Age_65over_NonInd_P,Age_65over_Indig_st_nsM,Age_65over_Indig_st_nsF,Age_65over_Indig_st_nsP,Age_65_over_TotM,Age_65_over_TotF,Age_65_over_TotP,Tot_Indig_M,Tot_Indig_F,Tot_Indig_P,Tot_NonInd_M,Tot_NonInd_F,Tot_NonInd_P,Tot_Indig_st_nsM,Tot_Indig_st_nsF,Tot_Indig_st_nsP,Tot_TotM,Tot_TotF,Tot_TotP
LGA17750,1818,3482,57,57,114,1791,1954,3745,50,75,125,1696,1781,3477,65,48,113,1811,1904,3715,40,54,94,1717,1867,3584,83,57,140,1840,1978,3818,42,37,79,1648,1673,3321,69,42,111,1759,1752,3511,30,26,56,1394,1427,2821,56,42,98,1480,1495,2975,32,50,82,3261,4172,7433,144,208,352,3437,4430,7867,1334,1399,2733,26658,28108,54766,989,971,1960,28981,30478,59459
LGA17800,99,218,8,5,13,127,107,234,4,6,10,116,153,269,6,10,16,126,169,295,6,7,13,158,156,314,9,5,14,173,168,341,0,0,0,178,144,322,20,9,29,198,153,351,3,0,3,149,120,269,11,7,18,163,127,290,6,6,12,378,409,787,35,33,68,419,448,867,47,48,95,1829,1779,3608,149,109,258,2025,1936,3961
LGA17850,84,172,3,4,7,98,92,190,3,5,8,107,91,198,0,3,3,110,99,209,5,4,9,99,92,191,6,0,6,110,96,206,3,6,9,115,98,213,3,3,6,121,107,228,7,6,13,115,103,218,3,0,3,125,109,234,4,9,13,292,320,612,8,15,23,304,344,648,110,111,221,1346,1374,2720,48,31,79,1504,1516,3020
LGA17900,126,268,15,9,24,212,201,413,59,57,116,156,128,284,21,21,42,236,206,442,48,60,108,212,144,356,21,11,32,281,215,496,54,37,91,209,154,363,23,15,38,286,206,492,25,32,57,221,153,374,29,10,39,275,195,470,59,54,113,533,331,864,57,29,86,649,414,1063,861,950,1811,2343,1815,4158,284,200,484,3488,2965,6453
LGA17950,68,147,7,4,11,92,88,180,10,12,22,94,90,184,3,0,3,107,102,209,14,8,22,104,91,195,3,7,10,121,106,227,13,10,23,86,66,152,3,4,7,102,80,182,6,7,13,97,75,172,3,3,6,106,85,191,3,10,13,225,225,450,10,4,14,238,239,477,158,209,367,1164,1113,2277,65,49,114,1387,1371,2758
LGA18000,5819,11261,195,184,379,5664,6033,11697,22,21,43,5061,5226,10287,215,149,364,5298,5396,10694,19,11,30,4246,4351,8597,190,150,340,4455,4512,8967,21,7,28,3540,3733,7273,145,139,284,3706,3879,7585,11,8,19,3295,3437,6732,133,101,234,3439,3546,6985,22,28,50,9069,11778,20847,355,490,845,9446,12296,21742,300,303,603,66086,68884,134970,2725,2443,5168,69111,71630,140741
LGA18020,243,470,26,11,37,276,283,559,26,24,50,266,281,547,15,18,33,307,323,630,20,23,43,303,279,582,24,19,43,347,321,668,19,15,34,313,329,642,28,27,55,360,371,731,3,20,23,344,323,667,12,11,23,359,354,713,28,25,53,930,998,1928,63,67,130,1021,1090,2111,438,449,887,4068,4076,8144,297,259,556,4803,4784,9587
LGA18050,2206,4539,271,216,487,2612,2429,5041,7,10,17,1758,1758,3516,178,177,355,1943,1945,3888,8,3,11,1537,1526,3063,200,152,352,1745,1681,3426,3,0,3,1274,1303,2577,133,121,254,1410,1424,2834,6,3,9,1248,1314,2562,139,124,263,1393,1441,2834,3,5,8,2927,3864,6791,363,428,791,3293,4297,7590,123,121,244,27538,28902,56440,3599,3204,6803,31260,32227,63487
LGA18100,110,207,0,0,0,101,113,214,8,3,11,117,121,238,4,3,7,129,127,256,0,0,0,139,110,249,10,6,16,149,116,265,0,3,3,124,133,257,9,5,14,133,141,274,5,0,5,153,141,294,6,4,10,164,145,309,4,3,7,407,416,823,22,20,42,433,439,872,39,33,72,1733,1726,3459,86,49,135,1858,1808,3666
LGA18150,196,395,14,11,25,272,248,520,47,39,86,217,208,425,9,9,18,273,256,529,28,36,64,280,229,509,15,16,31,323,281,604,36,34,70,228,230,458,18,13,31,282,277,559,29,24,53,237,247,484,17,8,25,283,279,562,21,36,57,704,728,1432,48,67,115,773,831,1604,975,726,1701,3233,3138,6371,219,203,422,4427,4067,8494
LGA18200,181,360,12,3,15,209,213,422,24,32,56,220,175,395,7,12,19,251,219,470,21,18,39,236,239,475,12,8,20,269,265,534,11,10,21,230,206,436,13,6,19,254,222,476,4,11,15,249,206,455,10,7,17,263,224,487,18,12,30,517,466,983,37,27,64,572,505,1077,314,365,679,2929,2675,5604,191,138,329,3434,3178,6612
LGA18250,2740,5253,110,94,204,2630,2838,5468,4,3,7,2238,2461,4699,101,102,203,2343,2566,4909,5,0,5,1919,2147,4066,94,71,165,2018,2218,4236,3,4,7,1645,1890,3535,81,69,150,1729,1963,3692,0,0,0,1574,1737,3311,61,80,141,1635,1817,3452,6,4,10,3563,4506,8069,170,240,410,3739,4750,8489,68,66,134,30812,33345,64157,1582,1482,3064,32462,34893,67355
LGA18350,1498,2792,54,40,94,1370,1564,2934,13,24,37,1402,1620,3022,63,58,121,1478,1702,3180,25,31,56,1435,1546,2981,60,44,104,1520,1621,3141,14,10,24,1312,1507,2819,71,47,118,1397,1564,2961,9,7,16,1513,1747,3260,77,69,146,1599,1823,3422,17,19,36,4204,4895,9099,217,259,476,4438,5173,9611,371,431,802,19978,21826,41804,921,869,1790,21270,23126,44396
LGA18400,1601,3145,62,59,121,1635,1696,3331,26,27,53,1442,1560,3002,58,40,98,1526,1627,3153,28,29,57,1475,1547,3022,55,55,110,1558,1631,3189,18,18,36,1288,1301,2589,54,36,90,1360,1355,2715,17,21,38,1195,1151,2346,47,40,87,1259,1212,2471,18,19,37,2150,2267,4417,95,119,214,2263,2405,4668,499,536,1035,20276,20309,40585,835,805,1640,21610,21650,43260
LGA18450,6152,12057,261,193,454,6275,6477,12752,98,123,221,6252,6295,12547,274,212,486,6624,6630,13254,78,101,179,6093,6235,12328,262,212,474,6433,6548,12981,61,71,132,5240,5589,10829,215,203,418,5516,5863,11379,50,41,91,4957,5068,10025,247,204,451,5254,5313,10567,65,113,178,13383,16332,29715,719,859,1578,14167,17304,31471,2072,2156,4228,89034,91291,180325,4143,3722,7865,95249,97169,192418
LGA18500,1701,3271,201,197,398,1775,1898,3673,0,5,5,1478,1604,3082,182,178,360,1660,1787,3447,3,3,6,1347,1547,2894,139,157,296,1489,1707,3196,0,3,3,1189,1359,2548,123,141,264,1312,1503,2815,3,0,3,1368,1588,2956,142,134,276,1513,1722,3235,3,4,7,3301,4306,7607,408,471,879,3712,4781,8493,60,54,114,21731,24879,46610,2772,2663,5435,24563,27596,52159
LGA18550,4834,9210,207,195,402,4726,5195,9921,119,158,277,4504,4711,9215,207,171,378,4830,5040,9870,109,126,235,4407,4783,9190,188,194,382,4704,5103,9807,64,86,150,4065,4382,8447,201,141,342,4330,4609,8939,67,74,141,3954,4402,8356,173,167,340,4194,4643,8837,101,116,217,11892,14729,26621,557,751,1308,12550,15596,28146,2651,2812,5463,66564,71514,138078,3164,3042,6206,72379,77368,149747
LGA18710,627,1176,35,29,64,598,668,1266,11,0,11,541,509,1050,28,14,42,580,523,1103,7,4,11,553,539,1092,44,23,67,604,566,1170,5,5,10,462,488,950,24,18,42,491,511,1002,4,3,7,478,468,946,18,18,36,500,489,989,10,4,14,926,981,1907,37,49,86,973,1034,2007,160,133,293,6902,7067,13969,390,370,760,7452,7570,15022
LGA18750,384,732,29,14,43,387,406,793,10,7,17,380,390,770,18,10,28,408,407,815,6,4,10,364,365,729,26,16,42,396,385,781,7,11,18,323,378,701,14,17,31,344,406,750,7,7,14,398,388,786,22,16,38,427,411,838,9,11,20,953,1136,2089,49,63,112,1011,1210,2221,174,204,378,5492,5765,11257,303,296,599,5969,6265,12234
LGA19399,33,67,3,3,6,37,39,76,3,0,3,55,36,91,6,0,6,64,36,100,0,3,3,44,46,90,0,0,0,44,49,93,0,0,0,53,43,96,4,0,4,57,43,100,0,0,0,51,40,91,0,0,0,51,40,91,0,3,3,103,94,197,4,5,9,107,102,209,21,21,42,577,517,1094,24,8,32,622,546,1168
LGA19499,287,853,81,33,114,707,344,1051,50,22,72,512,265,777,60,30,90,622,317,939,42,16,58,486,304,790,70,37,107,598,357,955,15,16,31,412,320,732,63,22,85,490,358,848,9,14,23,408,315,723,53,29,82,470,358,828,14,7,21,709,440,1149,94,67,161,817,514,1331,521,392,913,6225,4450,10675,846,484,1330,7592,5326,12918
