region_id,Neg_Nil_inc_hh_with_Ind_psns,Neg_Nil_inc_Other_households,Neg_Nil_income_Tot_hhlds,HI1_199_Hhd_with_Indig_psns,HI1_199_Other_households,HI1_199_Tot_hhlds,HI200_299_Hhd_with_Indig_psns,HI200_299_Other_households,HI200_299_Tot_hhlds,HI300_399_Hhd_with_Indig_psns,HI300_399_Other_households,HI300_399_Tot_hhlds,HI400_599_Hhd_with_Indig_psns,HI400_599_Other_households,HI400_599_Tot_hhlds,HI600_799_Hhd_with_Indig_psns,HI600_799_Other_households,HI600_799_Tot_hhlds,HI800_999_Hhd_with_Indig_psns,HI800_999_Other_households,HI800_999_Tot_hhlds,HI1000_1249_Hh_with_Indig_psn,HI1000_1249_Other_households,HI1000_1249_Tot_hhlds,HI1250_1499_Hh_with_Indig_psn,HI1250_1499_Other_households,HI1250_1499_Tot_hhlds,HI1500_1999_Hh_with_Indig_psn,HI1500_1999_Other_households,HI1500_1999_Tot_hhlds,HI2000_2499_Hh_with_Indig_psn,HI2000_2499_Other_households,HI2000_2499_Tot_hhlds,HI2500_2999_Hh_with_Indig_psn,HI2500_2999_Other_households,HI2500_2999_Tot_hhlds,HI3000_more_Hh_with_Indig_psn,HI3000_more_Other_households,HI3000_more_Tot_hhlds,Part_inc_st_Hh_with_Indig_psn,Partial_inc_stated_Other_hhds,Partial_inc_stated_Tot_hhlds,All_inc_ns_Hh_with_Ind_psns,All_income_ns_Other_household,All_inc_NS_Tot_hhlds,Tot_Household_with_Indig_psns,Tot_Other_households,Tot_Tot_hhlds
LGA10050,12,182,194,20,267,287,27,599,626,43,1463,1506,73,2014,2087,56,1855,1911,46,1581,1627,40,1539,1579,34,1309,1343,37,2092,2129,18,1497,1515,12,929,941,12,1025,1037,42,1220,1262,31,541,572,503,18113,18616
LGA10110,4,97,101,23,149,172,28,277,305,43,619,662,75,875,950,85,837,922,54,717,771,40,690,730,26,586,612,55,877,932,24,581,605,14,426,440,10,490,500,40,617,657,33,198,231,554,8036,8590
LGA10150,0,269,269,0,255,255,4,371,375,7,767,774,11,1116,1127,6,1076,1082,13,1050,1063,13,1237,1250,7,1145,1152,16,1810,1826,15,1271,1286,4,1412,1416,14,2003,2017,11,1093,1104,4,295,299,125,15170,15295
LGA10200,3,552,555,4,457,461,9,619,628,3,1059,1062,18,1992,2010,6,2088,2094,4,1782,1786,5,1897,1902,9,1617,1626,17,2403,2420,9,1722,1731,11,1465,1476,10,1863,1873,13,1798,1811,8,635,643,129,21949,22078
LGA10250,3,169,172,9,195,204,22,428,450,39,1282,1321,71,1932,2003,68,1722,1790,52,1542,1594,40,1278,1318,33,1135,1168,53,1512,1565,25,940,965,16,624,640,18,761,779,58,1140,1198,28,402,430,535,15062,15597
LGA10300,3,11,14,0,7,7,3,27,30,6,62,68,14,78,92,11,93,104,8,78,86,3,70,73,4,57,61,3,86,89,7,40,47,0,27,27,0,28,28,5,53,58,3,42,45,70,759,829
LGA10350,13,834,847,9,1142,1151,40,1997,2037,36,3970,4006,59,5806,5865,61,5268,5329,45,4470,4515,60,4602,4662,43,3932,3975,66,6063,6129,53,4473,4526,46,3249,3295,45,4545,4590,68,4399,4467,27,1816,1843,671,56566,57237
LGA10470,11,108,119,14,180,194,23,406,429,45,945,990,67,1335,1402,71,1185,1256,52,1072,1124,54,1046,1100,45,980,1025,63,1535,1598,44,1141,1185,17,871,888,24,953,977,59,937,996,24,350,374,613,13044,13657
LGA10550,0,136,136,13,244,257,21,425,446,30,1131,1161,54,1751,1805,46,1475,1521,29,1358,1387,45,1082,1127,22,844,866,23,1144,1167,10,683,693,9,375,384,8,361,369,39,915,954,29,374,403,378,12298,12676
LGA10600,0,61,61,5,104,109,15,185,200,13,467,480,27,758,785,25,601,626,20,516,536,14,396,410,15,307,322,21,393,414,4,224,228,3,129,132,0,137,137,18,412,430,0,139,139,180,4829,5009
LGA10650,3,57,60,0,72,72,0,125,125,9,335,344,7,499,506,13,357,370,5,335,340,8,258,266,6,193,199,6,261,267,4,148,152,0,91,91,3,81,84,11,220,231,3,134,137,78,3166,3244
LGA10750,53,937,990,82,1282,1364,148,2247,2395,221,4553,4774,386,6860,7246,353,6744,7097,261,6319,6580,271,7345,7616,222,6847,7069,317,11936,12253,240,9721,9961,132,7101,7233,165,9216,9381,280,6812,7092,163,2445,2608,3294,90365,93659
LGA10800,0,50,50,0,49,49,3,86,89,8,184,192,15,277,292,13,218,231,10,229,239,17,153,170,9,154,163,6,202,208,7,108,115,0,109,109,3,86,89,9,163,172,3,90,93,103,2158,2261
LGA10850,0,24,24,3,28,31,3,78,81,3,216,219,10,260,270,10,212,222,4,202,206,5,197,202,9,178,187,9,288,297,9,153,162,4,139,143,3,210,213,8,190,198,3,91,94,83,2466,2549
LGA10900,8,229,237,7,364,371,13,703,716,32,1794,1826,43,2552,2595,57,2264,2321,59,2145,2204,62,2180,2242,42,1925,1967,71,3228,3299,60,2360,2420,42,2202,2244,66,2838,2904,60,2100,2160,12,515,527,634,27399,28033
LGA10950,4,17,21,3,20,23,8,33,41,11,86,97,23,100,123,13,86,99,9,62,71,15,62,77,14,58,72,20,87,107,7,49,56,8,50,58,6,37,43,15,84,99,15,47,62,171,878,1049
LGA11000,0,12,12,0,32,32,3,40,43,3,96,99,0,121,121,3,129,132,0,104,104,3,85,88,3,60,63,0,85,85,0,58,58,0,32,32,0,17,17,3,71,74,4,40,44,22,982,1004
LGA11050,0,19,19,0,28,28,0,29,29,3,113,116,8,134,142,0,111,111,3,69,72,0,68,68,0,80,80,3,80,83,0,43,43,0,39,39,0,34,34,6,64,70,0,32,32,23,943,966
LGA11100,0,223,223,7,250,257,15,520,535,16,1001,1017,36,1153,1189,36,1085,1121,14,923,937,19,1063,1082,14,964,978,21,1546,1567,24,1145,1169,32,980,1012,31,1556,1587,29,1020,1049,14,382,396,308,13811,14119
LGA11150,0,11,11,5,10,15,9,16,25,20,49,69,24,56,80,35,43,78,28,44,72,22,64,86,17,46,63,27,71,98,16,49,65,6,41,47,9,35,44,50,61,111,32,43,75,300,639,939
LGA11200,6,8,14,15,6,21,19,5,24,32,25,57,37,25,62,54,14,68,22,26,48,35,16,51,11,15,26,21,28,49,17,13,30,8,14,22,0,16,16,31,33,64,10,12,22,318,256,574
LGA11250,6,61,67,10,113,123,31,295,326,43,929,972,84,948,1032,66,748,814,29,584,613,47,484,531,35,397,432,42,594,636,23,368,391,15,282,297,19,315,334,57,461,518,38,312,350,545,6891,7436
LGA11300,0,336,336,0,227,227,0,294,294,0,554,554,10,906,916,4,752,756,6,762,768,5,757,762,0,762,762,6,1181,1187,3,837,840,8,824,832,4,1357,1361,9,872,881,3,249,252,58,10670,10728
LGA11350,3,149,152,6,181,187,6,473,479,31,918,949,26,1371,1397,31,1234,1265,27,1130,1157,23,912,935,14,785,799,22,967,989,19,575,594,5,439,444,8,491,499,43,1061,1104,9,238,247,273,10924,11197
LGA11400,5,67,72,7,84,91,9,159,168,12,363,375,16,484,500,15,390,405,17,382,399,14,399,413,13,326,339,22,446,468,17,350,367,6,225,231,0,325,325,19,384,403,6,143,149,178,4527,4705
LGA11450,3,156,159,0,183,183,5,234,239,12,662,674,14,1046,1060,40,1024,1064,20,1052,1072,35,1181,1216,42,1190,1232,75,2483,2558,71,2261,2332,54,1749,1803,64,2480,2544,50,1335,1385,22,332,354,507,17368,17875
LGA11500,15,459,474,53,602,655,89,1185,1274,137,2663,2800,216,3864,4080,208,3799,4007,172,3413,3585,177,4070,4247,150,3606,3756,216,5760,5976,169,4502,4671,95,2905,3000,94,3636,3730,162,3642,3804,98,1132,1230,2051,45238,47289
LGA11520,3,605,608,3,402,405,6,565,571,6,1230,1236,14,1681,1695,10,1437,1447,12,1466,1478,5,1681,1686,12,1593,1605,17,2993,3010,13,2180,2193,17,3534,3551,30,5778,5808,11,2193,2204,6,514,520,165,27852,28017
LGA11550,4,924,928,12,962,974,22,1689,1711,39,3015,3054,38,4959,4997,37,4428,4465,22,3832,3854,23,3928,3951,28,3318,3346,47,4821,4868,32,3050,3082,22,2365,2387,34,3249,3283,32,3491,3523,23,1481,1504,415,45512,45927
LGA11600,0,22,22,0,18,18,3,20,23,9,73,82,15,94,109,12,91,103,8,82,90,9,81,90,0,72,72,5,93,98,4,70,74,4,27,31,3,37,40,10,96,106,0,26,26,82,902,984
LGA11700,0,7,7,4,15,19,17,26,43,19,67,86,32,49,81,36,51,87,34,42,76,23,41,64,10,39,49,14,36,50,5,23,28,5,20,25,3,23,26,18,39,57,7,33,40,227,511,738
LGA11720,5,188,193,11,247,258,21,543,564,53,1506,1559,115,1968,2083,108,1699,1807,89,1329,1418,100,1326,1426,78,1168,1246,97,1841,1938,73,1183,1256,69,1191,1260,52,1182,1234,102,1247,1349,49,588,637,1022,17206,18228
LGA11730,15,190,205,35,374,409,57,759,816,79,1861,1940,171,3005,3176,139,2290,2429,116,1859,1975,110,1497,1607,80,1156,1236,72,1489,1561,44,813,857,19,474,493,18,471,489,117,1288,1405,51,607,658,1123,18133,19256
LGA11750,6,19,25,3,25,28,16,36,52,11,119,130,29,133,162,25,100,125,18,85,103,21,104,125,13,93,106,25,151,176,14,91,105,25,173,198,22,150,172,24,125,149,6,61,67,258,1465,1723
LGA11800,10,248,258,27,369,396,52,941,993,71,2130,2201,173,3422,3595,140,2817,2957,106,2445,2551,118,2204,2322,87,1754,1841,120,2471,2591,66,1597,1663,35,956,991,19,1043,1062,120,1777,1897,50,706,756,1194,24880,26074
LGA11860,0,23,23,0,16,16,0,17,17,0,22,22,0,62,62,3,54,57,3,57,60,0,48,48,0,46,46,4,61,65,0,30,30,0,14,14,0,18,18,3,45,48,0,24,24,13,537,550
LGA12000,0,22,22,0,25,25,0,48,48,0,153,153,10,212,222,3,150,153,0,133,133,13,104,117,6,97,103,5,141,146,0,73,73,0,53,53,0,61,61,4,121,125,0,54,54,41,1447,1488
LGA12050,0,37,37,7,86,93,8,125,133,6,342,348,15,440,455,14,367,381,14,362,376,10,290,300,6,248,254,10,374,384,5,234,239,3,209,212,9,216,225,5,286,291,3,98,101,115,3714,3829
LGA12150,3,20,23,3,20,23,32,44,76,35,124,159,68,137,205,53,112,165,43,104,147,39,85,124,23,80,103,31,77,108,11,64,75,12,33,45,9,44,53,38,106,144,30,56,86,430,1106,1536
LGA12200,0,32,32,5,39,44,6,118,124,14,339,353,24,435,459,16,335,351,9,237,246,13,207,220,11,194,205,13,225,238,11,148,159,3,98,101,3,96,99,8,189,197,5,122,127,141,2814,2955
LGA12300,4,54,58,3,88,91,3,146,149,4,380,384,15,650,665,7,458,465,10,449,459,0,362,362,3,362,365,6,425,431,5,262,267,3,127,130,0,132,132,7,269,276,3,173,176,73,4337,4410
LGA12350,7,55,62,9,92,101,21,191,212,27,503,530,53,650,703,41,483,524,32,442,474,29,366,395,26,301,327,25,342,367,17,204,221,8,123,131,4,135,139,26,297,323,40,191,231,365,4375,4740
LGA12500,0,29,29,3,56,59,11,100,111,11,290,301,25,358,383,13,307,320,3,270,273,9,212,221,4,223,227,8,272,280,3,164,167,0,89,89,0,87,87,12,198,210,13,143,156,115,2798,2913
LGA12600,9,114,123,37,158,195,87,332,419,122,867,989,214,1204,1418,196,1125,1321,168,1062,1230,152,1011,1163,123,940,1063,204,1433,1637,120,1018,1138,59,677,736,80,777,857,230,1057,1287,89,374,463,1890,12149,14039
LGA12700,0,31,31,0,48,48,3,79,82,7,257,264,19,360,379,11,318,329,12,235,247,15,229,244,13,212,225,10,312,322,7,204,211,4,183,187,3,201,204,19,232,251,5,88,93,128,2989,3117
LGA12750,10,151,161,18,262,280,47,503,550,52,1312,1364,99,2283,2382,96,1695,1791,68,1534,1602,66,1165,1231,45,903,948,49,1085,1134,20,588,608,12,390,402,10,329,339,65,977,1042,43,460,503,700,13637,14337
LGA12850,7,991,998,13,1208,1221,33,2022,2055,42,3509,3551,55,5977,6032,60,5666,5726,47,4563,4610,56,4729,4785,29,4088,4117,57,5822,5879,36,4076,4112,32,2530,2562,40,3528,3568,56,4734,4790,37,1793,1830,600,55236,55836
LGA12900,0,53,53,11,69,80,23,117,140,34,325,359,49,426,475,55,360,415,31,330,361,33,259,292,26,221,247,33,259,292,19,191,210,12,102,114,4,117,121,29,221,250,11,143,154,370,3193,3563
LGA12950,0,23,23,7,26,33,14,62,76,20,151,171,38,186,224,26,176,202,11,151,162,11,105,116,17,86,103,19,114,133,6,57,63,3,47,50,0,45,45,26,147,173,15,62,77,213,1438,1651
LGA13010,3,55,58,4,97,101,8,153,161,15,374,389,28,524,552,23,387,410,25,329,354,17,252,269,11,205,216,13,260,273,10,135,145,5,68,73,3,73,76,25,225,250,13,126,139,203,3263,3466
LGA13050,4,24,28,0,49,49,3,73,76,10,205,215,14,283,297,17,208,225,17,199,216,6,143,149,9,114,123,9,161,170,8,77,85,4,86,90,3,64,67,8,131,139,0,70,70,112,1887,1999
LGA13100,15,586,601,38,867,905,60,1703,1763,97,4700,4797,159,6660,6819,180,5515,5695,153,4917,5070,137,4688,4825,142,4148,4290,181,6603,6784,137,4437,4574,94,3875,3969,112,4538,4650,169,4522,4691,67,1796,1863,1741,59555,61296
LGA13310,4,103,107,8,177,185,13,382,395,22,905,927,35,1230,1265,43,971,1014,23,860,883,24,853,877,14,714,728,38,1126,1164,23,753,776,14,487,501,22,540,562,24,715,739,16,318,334,323,10134,10457
LGA13320,6,180,186,20,300,320,25,503,528,61,1432,1493,106,2455,2561,74,1922,1996,55,1496,1551,50,932,982,47,819,866,49,939,988,30,487,517,16,375,391,15,363,378,55,918,973,29,548,577,638,13669,14307
LGA13340,3,49,52,0,83,83,3,108,111,9,305,314,12,442,454,10,349,359,6,327,333,8,311,319,3,272,275,14,361,375,8,231,239,4,157,161,3,148,151,8,248,256,0,130,130,91,3521,3612
