region_id,HH_IN_P_1_f_hh_C_f_n_c_N_u_1,HH_IN_P_1_f_hh_C_f_n_c_N_u_2,HH_IN_P_1_f_hh_C_f_n_c_N_u_3,HH_IN_P_1_f_hh_C_f_n_c_N_u_4,HH_IN_P_1_f_hh_C_f_n_c_N_u_5,HH_IN_P_1_f_h_C_f_n_c_N_u_6ov,HH_IN_P_1_f_hh_C_f_no_ch_Tot,HH_IN_P_1_f_hh_C_f_ch_Nu_ur_1,HH_IN_P_1_f_hh_C_f_ch_Nu_ur_2,HH_IN_P_1_f_hh_C_f_ch_Nu_ur_3,HH_IN_P_1_f_hh_C_f_ch_Nu_ur_4,HH_IN_P_1_f_hh_C_f_ch_Nu_ur_5,HH_I_P_1_f_h_C_f_ch_Nu_ur_6ov,HH_IN_PE_1_fa_hh_Co_fa_ch_Tot,HH_IN_P_1_f_h_1_pa_f_Nu_ur_1,HH_IN_P_1_f_h_1_pa_f_Nu_ur_2,HH_IN_P_1_f_h_1_pa_f_Nu_ur_3,HH_IN_P_1_f_h_1_pa_f_Nu_ur_4,HH_IN_P_1_f_h_1_pa_f_Nu_ur_5,HH_IN_P_1_f_h_1_pa_f_N_ur_6ov,HH_IN_P_1_f_h_1_pa_f_Tot,HH_IN_P_1_fa_hh_Ot_fa_Nu_ur_1,HH_IN_P_1_fa_hh_Ot_fa_Nu_ur_2,HH_IN_P_1_fa_hh_Ot_fa_Nu_ur_3,HH_IN_P_1_fa_hh_Ot_fa_Nu_ur_4,HH_IN_P_1_fa_hh_Ot_fa_Nu_ur_5,HH_IN_P_1_fa_hh_Ot_f_N_ur_6ov,HH_IN_PE_1_fa_hh_Other_fa_Tot,HH_IN_PE_1_fa_hh_Tot_Nu_ur_1,HH_IN_PE_1_fa_hh_Tot_Nu_ur_2,HH_IN_PE_1_fa_hh_Tot_Nu_ur_3,HH_IN_PE_1_fa_hh_Tot_Nu_ur_4,HH_IN_PE_1_fa_hh_Tot_Nu_ur_5,HH_IN_PE_1_fa_hh_Tot_N_ur_6ov,HH_IN_PE_1_fa_hh_Tot_Tot,HHD_IN_PE_Mu_fa_hhd_Nu_ur_1,HHD_IN_PE_Mu_fa_hhd_Nu_ur_2,HHD_IN_PE_Mu_fa_hhd_Nu_ur_3,HHD_IN_PE_Mu_fa_hhd_Nu_ur_4,HHD_IN_PE_Mu_fa_hhd_Nu_ur_5,HHD_IN_PE_Mu_fa_hhd_N_ur_6ov,HHD_IN_PE_Mu_fa_hhd_Tot,HHD_IN_PE_TotFa_hhd_Nu_ur_1,HHD_IN_PE_TotFa_hhd_Nu_ur_2,HHD_IN_PE_TotFa_hhd_Nu_ur_3,HHD_IN_PE_TotFa_hhd_Nu_ur_4,HHD_IN_PE_TotFa_hhd_Nu_ur_5,HHD_IN_PE_TotFa_hhd_N_ur_6ov,HHD_IN_PE_TotFa_hhd_Tot,HHD_IN_PE_Lo_per_hhd_Nu_ur_1,HHD_IN_PE_Lo_per_hhd_Nu_ur_2,HHD_IN_PE_Lo_per_hhd_Nu_ur_3,HHD_IN_PE_Lo_per_hhd_Nu_ur_4,HHD_IN_PE_Lo_per_hhd_Nu_ur_5,HHD_IN_PE_Lo_per_hhd_N_ur_6ov,HHD_IN_PE_Lo_per_hhd_Tot,HHD_IN_PE_Gr_hh_Nu_ur_1,HHD_IN_PE_Gr_hh_Nu_ur_2,HHD_IN_PE_Gr_hh_Nu_ur_3,HHD_IN_PE_Gr_hh_Nu_ur_4,HHD_IN_PE_Gr_hh_Nu_ur_5,HHD_IN_PE_Gr_hh_N_ur_6ov,HHD_IN_PE_Gr_hh_Tot,HHD_IN_PE_Tot_Nu_ur_1,HHD_IN_PE_Tot_Nu_ur_2,HHD_IN_PE_Tot_Nu_ur_3,HHD_IN_PE_Tot_Nu_ur_4,HHD_IN_PE_Tot_Nu_ur_5,HHD_IN_PE_Tot_Nu_ur_6_more,HHD_IN_PE_Tot_Tot,OT_HH_1_f_hh_C_f_no_c_Nu_ur_1,OT_HH_1_f_hh_C_f_no_c_Nu_ur_2,OT_HH_1_f_hh_C_f_no_c_Nu_ur_3,OT_HH_1_f_hh_C_f_no_c_Nu_ur_4,OT_HH_1_f_hh_C_f_no_c_Nu_ur_5,OT_HH_1_f_hh_C_f_n_c_N_ur_6ov,OT_HH_1_f_hh_C_f_no_c_Tot,OT_HH_1_f_hh_C_f_ch_Nu_ur_1,OT_HH_1_f_hh_C_f_ch_Nu_ur_2,OT_HH_1_f_hh_C_f_ch_Nu_ur_3,OT_HH_1_f_hh_C_f_ch_Nu_ur_4,OT_HH_1_f_hh_C_f_ch_Nu_ur_5,OT_HH_1_f_hh_C_f_ch_N_ur_6ov,OT_HH_1_f_hh_C_f_with_ch_Tot,OT_HH_1_f_hh_1_pa_f_Nu_ur_1,OT_HH_1_f_hh_1_pa_f_Nu_ur_2,OT_HH_1_f_hh_1_pa_f_Nu_ur_3,OT_HH_1_f_hh_1_pa_f_Nu_ur_4,OT_HH_1_f_hh_1_pa_f_Nu_ur_5,OT_HH_1_f_hh_1_pa_f_N_ur_6ov,OT_HH_1_f_hh_1_parent_f_Tot,OT_HH_One_fa_hh_Ot_fa_Nu_ur_1,OT_HH_One_fa_hh_Ot_fa_Nu_ur_2,OT_HH_One_fa_hh_Ot_fa_Nu_ur_3,OT_HH_One_fa_hh_Ot_fa_Nu_ur_4,OT_HH_One_fa_hh_Ot_fa_Nu_ur_5,OT_HH_1_fa_hh_Ot_fa_N_ur_6ov,OT_HH_One_fa_hhd_Other_fa_Tot,OT_HH_One_fa_hhd_Tot_Nu_ur_1,OT_HH_One_fa_hhd_Tot_Nu_ur_2,OT_HH_One_fa_hhd_Tot_Nu_ur_3,OT_HH_One_fa_hhd_Tot_Nu_ur_4,OT_HH_One_fa_hhd_Tot_Nu_ur_5,OT_HH_One_fa_hhd_Tot_N_ur_6ov,OT_HH_One_fa_hhd_Tot_Tot,OT_HH_Multiple_fa_hhd_Nu_ur_1,OT_HH_Multiple_fa_hhd_Nu_ur_2,OT_HH_Multiple_fa_hhd_Nu_ur_3,OT_HH_Multiple_fa_hhd_Nu_ur_4,OT_HH_Multiple_fa_hhd_Nu_ur_5,OT_HH_Multiple_fa_hh_Nu_u_6ov,OT_HH_Multiple_fa_hhd_Tot,OT_HH_TotFa_hhd_Nu_ur_1,OT_HH_TotFa_hhd_Nu_ur_2,OT_HH_TotFa_hhd_Nu_ur_3,OT_HH_TotFa_hhd_Nu_ur_4,OT_HH_TotFa_hhd_Nu_ur_5,OT_HH_TotFa_hhd_Nu_ur_6_more,OT_HH_TotFa_hhd_Tot,OT_HH_Lo_per_hhd_Nu_ur_1,OT_HH_Lo_per_hhd_Nu_ur_2,OT_HH_Lo_per_hhd_Nu_ur_3,OT_HH_Lo_per_hhd_Nu_ur_4,OT_HH_Lo_per_hhd_Nu_ur_5,OT_HH_Lo_per_hh_Nu_ur_6ov,OT_HH_Lo_per_hhd_Tot,OT_HH_Gr_hh_Nu_ur_1,OT_HH_Gr_hh_Nu_ur_2,OT_HH_Gr_hh_Nu_ur_3,OT_HH_Gr_hh_Nu_ur_4,OT_HH_Gr_hh_Nu_ur_5,OT_HH_Gr_hh_Nu_u_6ov,OT_HH_Gr_hh_Tot,OT_HH_Tot_Nu_ur_1,OT_HH_Tot_Nu_ur_2,OT_HH_Tot_Nu_ur_3,OT_HH_Tot_Nu_ur_4,OT_HH_Tot_Nu_ur_5,OT_HH_Tot_Nu_ur_6_more,OT_HH_Tot_Tot
LGA13010,0,30,3,3,0,0,36,0,0,8,16,7,11,42,0,22,19,16,9,3,69,0,6,0,0,0,0,6,0,58,30,35,16,14,153,0,0,0,3,3,3,9,0,58,30,38,19,17,162,25,0,0,0,0,0,25,0,10,8,0,0,0,18,25,68,38,38,19,17,205,0,1042,35,3,0,0,1080,0,0,252,251,160,47,710,0,149,85,42,14,7,297,0,36,0,0,0,0,36,0,1227,372,296,174,54,2123,0,0,0,10,7,4,21,0,1227,372,306,181,58,2144,1043,0,0,0,0,0,1043,0,74,0,0,0,0,74,1043,1301,372,306,181,58,3261
LGA13050,0,23,0,0,0,0,23,0,0,9,13,9,6,37,0,8,5,6,3,0,22,0,0,0,0,0,0,0,0,31,14,19,12,6,82,0,0,0,0,0,3,3,0,31,14,19,12,9,85,24,0,0,0,0,0,24,0,3,0,0,0,0,3,24,34,14,19,12,9,112,0,696,15,0,0,0,711,0,0,151,169,70,25,415,0,70,43,15,0,6,134,0,11,5,0,0,0,16,0,777,214,184,70,31,1276,0,0,0,4,3,4,11,0,777,214,188,73,35,1287,567,0,0,0,0,0,567,0,27,7,0,0,0,34,567,804,221,188,73,35,1888
LGA13100,0,222,23,6,3,0,254,0,0,138,222,115,82,557,0,163,169,86,32,23,473,0,15,7,0,0,0,22,0,400,337,314,150,105,1306,0,0,0,25,26,37,88,0,400,337,339,176,142,1394,259,0,0,0,0,0,259,0,61,17,5,3,0,86,259,461,354,344,179,142,1739,0,15208,461,57,4,0,15730,0,0,5659,7674,3213,1103,17649,0,3340,2231,921,245,77,6814,0,414,87,12,3,0,516,0,18962,8438,8664,3465,1180,40709,0,0,0,255,221,307,783,0,18962,8438,8919,3686,1487,41492,16442,0,0,0,0,0,16442,0,1402,176,33,5,6,1622,16442,20364,8614,8952,3691,1493,59556
LGA13310,0,56,0,0,0,0,56,0,0,26,41,28,9,104,0,33,32,22,4,3,94,0,0,0,0,0,0,0,0,89,58,63,32,12,254,0,0,0,0,3,5,8,0,89,58,63,35,17,262,52,0,0,0,0,0,52,0,9,0,0,0,0,9,52,98,58,63,35,17,323,0,2757,59,12,0,0,2828,0,0,999,1022,490,211,2722,0,581,372,150,34,10,1147,0,85,13,0,3,0,101,0,3423,1443,1184,527,221,6798,0,0,0,31,23,43,97,0,3423,1443,1215,550,264,6895,2985,0,0,0,0,0,2985,0,225,19,6,3,0,253,2985,3648,1462,1221,553,264,10133
LGA13320,0,103,8,0,0,0,111,0,0,54,51,37,20,162,0,51,78,35,15,11,190,0,7,3,0,0,0,10,0,161,143,86,52,31,473,0,0,0,6,7,9,22,0,161,143,92,59,40,495,105,0,0,0,0,0,105,0,33,0,3,0,0,36,105,194,143,95,59,40,636,0,5001,97,7,0,0,5105,0,0,925,976,448,161,2510,0,659,379,159,67,15,1279,0,85,13,0,0,0,98,0,5745,1414,1142,515,176,8992,0,0,0,55,24,38,117,0,5745,1414,1197,539,214,9109,4238,0,0,0,0,0,4238,0,295,24,3,0,0,322,4238,6040,1438,1200,539,214,13669
LGA13340,0,11,0,0,0,0,11,0,0,13,12,6,10,41,0,9,7,4,4,4,28,0,0,0,0,0,0,0,0,20,20,16,10,14,80,0,0,0,0,0,0,0,0,20,20,16,10,14,80,10,0,0,0,0,0,10,0,0,0,0,0,0,0,10,20,20,16,10,14,90,0,1084,9,0,0,0,1093,0,0,368,397,231,111,1107,0,142,89,43,11,7,292,0,22,4,0,0,0,26,0,1248,470,440,242,118,2518,0,0,0,10,7,7,24,0,1248,470,450,249,125,2542,907,0,0,0,0,0,907,0,69,4,0,0,0,73,907,1317,474,450,249,125,3522
LGA13380,0,141,15,0,0,0,156,0,0,64,85,59,68,276,0,99,92,70,40,31,332,0,13,0,0,0,0,13,0,253,171,155,99,99,777,0,0,0,12,14,23,49,0,253,171,167,113,122,826,136,0,0,0,0,0,136,0,31,13,0,0,0,44,136,284,184,167,113,122,1006,0,5599,153,12,4,0,5768,0,0,1360,1500,735,305,3900,0,918,610,219,85,27,1859,0,108,13,0,0,0,121,0,6625,2136,1731,824,332,11648,0,0,0,68,55,71,194,0,6625,2136,1799,879,403,11842,4873,0,0,0,0,0,4873,0,405,21,10,0,3,439,4873,7030,2157,1809,879,406,17154
LGA13450,0,54,6,0,0,0,60,0,0,36,41,23,24,124,0,45,32,24,11,9,121,0,9,5,0,0,0,14,0,108,79,65,34,33,319,0,0,0,5,7,3,15,0,108,79,70,41,36,334,111,0,0,0,0,0,111,0,17,4,0,0,0,21,111,125,83,70,41,36,466,0,2101,57,5,0,4,2167,0,0,809,1067,673,251,2800,0,332,226,97,34,13,702,0,68,17,0,0,0,85,0,2501,1109,1169,707,268,5754,0,0,0,24,25,50,99,0,2501,1109,1193,732,318,5853,1949,0,0,0,0,0,1949,0,155,23,4,0,4,186,1949,2656,1132,1197,732,322,7988
LGA13500,0,6,0,0,0,0,6,0,0,7,7,3,3,20,0,3,5,3,0,0,11,0,0,0,0,0,0,0,0,9,12,10,3,3,37,0,0,0,0,0,0,0,0,9,12,10,3,3,37,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,9,12,10,3,3,40,0,425,12,0,0,0,437,0,0,134,117,93,49,393,0,59,27,18,8,0,112,0,7,4,0,0,0,11,0,491,177,135,101,49,953,0,0,0,0,3,6,9,0,491,177,135,104,55,962,376,0,0,0,0,0,376,0,26,0,0,0,0,26,376,517,177,135,104,55,1364
LGA13550,0,62,4,0,0,3,69,0,0,40,55,40,28,163,0,52,59,28,15,8,162,0,7,3,0,0,0,10,0,121,106,83,55,39,404,0,0,0,3,6,9,18,0,121,106,86,61,48,422,87,0,0,0,0,0,87,0,15,7,3,0,0,25,87,136,113,89,61,48,534,0,1153,34,0,0,0,1187,0,0,368,458,216,86,1128,0,162,110,49,12,3,336,0,28,5,0,3,0,36,0,1343,517,507,231,89,2687,0,0,0,7,9,11,27,0,1343,517,514,240,100,2714,1146,0,0,0,0,0,1146,0,85,8,0,0,0,93,1146,1428,525,514,240,100,3953
LGA13650,0,13,0,0,0,0,13,0,0,10,11,8,21,50,0,10,8,7,6,10,41,0,6,0,0,0,0,6,0,29,18,18,14,31,110,0,0,0,3,0,4,7,0,29,18,21,14,35,117,21,0,0,0,0,0,21,0,0,0,0,0,0,0,21,29,18,21,14,35,138,0,451,19,4,0,0,474,0,0,133,149,88,40,410,0,62,27,17,8,0,114,0,7,4,0,0,0,11,0,520,183,170,96,40,1009,0,0,0,5,5,6,16,0,520,183,175,101,46,1025,415,0,0,0,0,0,415,0,34,0,0,0,0,34,415,554,183,175,101,46,1474
LGA13660,0,13,0,0,0,0,13,0,0,9,5,9,9,32,0,8,4,9,0,0,21,0,0,0,0,0,0,0,0,21,13,14,9,9,66,0,0,0,0,0,0,0,0,21,13,14,9,9,66,8,0,0,0,0,0,8,0,6,0,0,0,0,6,8,27,13,14,9,9,80,0,636,9,3,0,0,648,0,0,174,188,105,33,500,0,69,41,17,5,0,132,0,13,0,0,0,0,13,0,718,224,208,110,33,1293,0,0,0,8,0,7,15,0,718,224,216,110,40,1308,600,0,0,0,0,0,600,0,28,0,0,0,0,28,600,746,224,216,110,40,1936
LGA13700,0,13,0,0,0,0,13,0,0,6,5,7,6,24,0,9,3,8,0,0,20,0,0,0,0,0,0,0,0,22,9,13,7,6,57,0,0,0,0,3,0,3,0,22,9,13,10,6,60,9,0,0,0,0,0,9,0,3,0,0,0,0,3,9,25,9,13,10,6,72,0,453,6,0,0,0,459,0,0,102,120,65,37,324,0,57,28,15,0,0,100,0,12,3,0,0,0,15,0,522,139,135,65,37,898,0,0,0,6,4,5,15,0,522,139,141,69,42,913,420,0,0,0,0,0,420,0,31,0,0,0,0,31,420,553,139,141,69,42,1364
LGA13800,0,100,8,3,0,0,111,0,0,87,97,53,53,290,0,54,62,43,14,13,186,0,5,3,0,0,0,8,0,159,160,143,67,66,595,0,0,0,3,9,23,35,0,159,160,146,76,89,630,65,0,0,0,0,0,65,0,22,3,4,0,0,29,65,181,163,150,76,89,724,0,4661,195,20,3,0,4879,0,0,2310,3041,1553,664,7568,0,1055,841,346,97,31,2370,0,123,25,5,0,0,153,0,5839,3371,3412,1653,695,14970,0,0,0,122,135,228,485,0,5839,3371,3534,1788,923,15455,4197,0,0,0,0,0,4197,0,400,54,10,3,0,467,4197,6239,3425,3544,1791,923,20119
LGA13850,0,15,3,0,0,0,18,0,0,3,12,7,4,26,0,4,8,3,0,4,19,0,0,0,0,0,0,0,0,19,14,15,7,8,63,0,0,0,0,0,0,0,0,19,14,15,7,8,63,3,0,0,0,0,0,3,0,4,0,0,0,0,4,3,23,14,15,7,8,70,0,302,10,0,0,0,312,0,0,106,100,53,27,286,0,51,31,15,6,4,107,0,8,0,0,0,0,8,0,361,147,115,59,31,713,0,0,0,0,0,0,0,0,361,147,115,59,31,713,362,0,0,0,0,0,362,0,19,0,0,0,0,19,362,380,147,115,59,31,1094
LGA13950,0,47,4,3,3,0,57,0,0,28,44,18,19,109,0,35,41,26,6,9,117,0,13,3,3,0,0,19,0,95,76,76,27,28,302,0,0,0,4,4,12,20,0,95,76,80,31,40,322,70,0,0,0,0,0,70,0,14,3,0,0,0,17,70,109,79,80,31,40,409,0,6257,414,96,21,4,6792,0,0,4218,4806,2243,1182,12449,0,1854,1292,556,212,94,4008,0,422,112,22,3,3,562,0,8533,6036,5480,2479,1283,23811,0,0,0,227,312,552,1091,0,8533,6036,5707,2791,1835,24902,6830,0,0,0,0,0,6830,0,635,145,65,17,9,871,6830,9168,6181,5772,2808,1844,32603
LGA14000,0,48,5,0,0,0,53,0,0,21,48,32,13,114,0,18,23,5,3,5,54,0,3,0,0,0,0,3,0,69,49,53,35,18,224,0,0,0,3,7,3,13,0,69,49,56,42,21,237,35,0,0,0,0,0,35,0,13,0,6,0,0,19,35,82,49,62,42,21,291,0,11840,527,85,12,8,12472,0,0,7285,10523,4202,1199,23209,0,2240,1637,575,143,26,4621,0,422,82,18,3,4,529,0,14502,9531,11201,4360,1237,40831,0,0,0,271,331,526,1128,0,14502,9531,11472,4691,1763,41959,9306,0,0,0,0,0,9306,0,831,171,77,24,12,1115,9306,15333,9702,11549,4715,1775,52380
LGA14100,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,3,3,0,0,0,6,4,0,0,0,0,0,4,0,3,0,0,0,0,3,4,6,3,0,0,0,13,0,1078,26,3,3,4,1114,0,0,515,710,344,114,1683,0,187,107,44,3,0,341,0,28,6,0,0,0,34,0,1293,654,757,350,118,3172,0,0,0,15,20,15,50,0,1293,654,772,370,133,3222,1160,0,0,0,0,0,1160,0,76,12,4,3,0,95,1160,1369,666,776,373,133,4477
LGA14150,0,29,6,0,0,0,35,0,0,24,32,16,8,80,0,19,22,8,6,3,58,0,3,0,0,0,0,3,0,51,52,40,22,11,176,0,0,0,6,5,3,14,0,51,52,46,27,14,190,40,0,0,0,0,0,40,0,10,5,0,0,0,15,40,61,57,46,27,14,245,0,5645,456,143,35,12,6291,0,0,3465,4272,1689,592,10018,0,1437,980,353,93,32,2895,0,318,77,21,9,5,430,0,7400,4978,4789,1826,641,19634,0,0,0,203,261,407,871,0,7400,4978,4992,2087,1048,20505,5830,0,0,0,0,0,5830,0,644,187,93,25,17,966,5830,8044,5165,5085,2112,1065,27301
LGA14200,0,46,0,4,0,0,50,0,0,33,39,19,30,121,0,33,42,31,17,15,138,0,3,5,0,0,0,8,0,82,80,74,36,45,317,0,0,0,0,0,8,8,0,82,80,74,36,53,325,60,0,0,0,0,0,60,0,6,0,0,0,0,6,60,88,80,74,36,53,391,0,1738,49,4,0,0,1791,0,0,537,543,310,123,1513,0,248,169,93,28,12,550,0,40,6,0,0,0,46,0,2026,761,640,338,135,3900,0,0,0,17,13,19,49,0,2026,761,657,351,154,3949,1612,0,0,0,0,0,1612,0,111,18,0,0,0,129,1612,2137,779,657,351,154,5690
LGA14250,0,4,0,0,0,0,4,0,0,0,3,3,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,6,3,0,13,0,0,0,0,0,0,0,0,4,0,6,3,0,13,7,0,0,0,0,0,7,0,0,0,0,0,0,0,7,4,0,6,3,0,20,0,168,4,0,0,0,172,0,0,41,58,47,13,159,0,19,7,3,3,0,32,0,3,0,0,0,0,3,0,190,52,61,50,13,366,0,0,0,3,0,3,6,0,190,52,64,50,16,372,144,0,0,0,0,0,144,0,10,0,0,0,0,10,144,200,52,64,50,16,526
LGA14300,0,10,0,0,0,0,10,0,0,12,15,12,3,42,0,7,5,6,0,3,21,0,0,0,0,0,0,0,0,17,17,21,12,6,73,0,0,0,0,0,3,3,0,17,17,21,12,9,76,11,0,0,0,0,0,11,0,0,0,0,0,0,0,11,17,17,21,12,9,87,0,507,14,0,0,0,521,0,0,168,195,110,64,537,0,97,55,20,11,3,186,0,9,3,0,0,0,12,0,613,240,215,121,67,1256,0,0,0,8,3,4,15,0,613,240,223,124,71,1271,494,0,0,0,0,0,494,0,35,0,0,0,0,35,494,648,240,223,124,71,1800
LGA14350,0,101,19,3,0,0,123,0,0,47,62,49,68,226,0,100,120,80,51,45,396,0,24,6,0,0,0,30,0,225,192,145,100,113,775,0,0,0,10,14,29,53,0,225,192,155,114,142,828,164,0,0,0,0,0,164,0,44,3,0,0,0,47,164,269,195,155,114,142,1039,0,2971,89,3,0,0,3063,0,0,776,760,408,178,2122,0,554,379,143,33,34,1143,0,64,13,0,0,0,77,0,3589,1257,906,441,212,6405,0,0,0,31,32,43,106,0,3589,1257,937,473,255,6511,2826,0,0,0,0,0,2826,0,223,11,3,3,0,240,2826,3812,1268,940,476,255,9577
LGA14400,0,27,0,0,0,0,27,0,0,22,21,12,5,60,0,13,9,3,3,3,31,0,0,0,0,0,0,0,0,40,31,24,15,8,118,0,0,0,3,3,0,6,0,40,31,27,18,8,124,13,0,0,0,0,0,13,0,0,0,0,0,0,0,13,40,31,27,18,8,137,0,2372,61,3,0,0,2436,0,0,723,997,479,121,2320,0,329,219,73,20,12,653,0,35,3,0,0,0,38,0,2736,1006,1073,499,133,5447,0,0,0,28,24,28,80,0,2736,1006,1101,523,161,5527,1632,0,0,0,0,0,1632,0,97,16,3,0,0,116,1632,2833,1022,1104,523,161,7275
LGA14450,0,17,4,3,0,0,24,0,0,5,13,3,6,27,0,3,11,4,3,3,24,0,3,0,0,0,0,3,0,23,20,20,6,9,78,0,0,0,3,0,3,6,0,23,20,23,6,12,84,19,0,0,0,0,0,19,0,6,3,0,0,0,9,19,29,23,23,6,12,112,0,3977,333,87,39,4,4440,0,0,2634,3114,1233,393,7374,0,950,650,225,65,27,1917,0,235,63,17,3,3,321,0,5162,3680,3443,1340,427,14052,0,0,0,142,153,306,601,0,5162,3680,3585,1493,733,14653,3864,0,0,0,0,0,3864,0,458,147,68,34,13,720,3864,5620,3827,3653,1527,746,19237
LGA14500,0,13,3,0,0,0,16,0,0,7,16,8,4,35,0,0,3,3,0,0,6,0,0,3,0,0,0,3,0,13,16,19,8,4,60,0,0,0,3,0,0,3,0,13,16,22,8,4,63,8,0,0,0,0,0,8,0,3,0,0,0,0,3,8,16,16,22,8,4,74,0,8788,277,34,8,5,9112,0,0,4584,7659,3439,944,16626,0,1349,974,352,91,24,2790,0,267,53,7,4,0,331,0,10404,5888,8052,3542,973,28859,0,0,0,142,152,257,551,0,10404,5888,8194,3694,1230,29410,5803,0,0,0,0,0,5803,0,352,91,29,11,7,490,5803,10756,5979,8223,3705,1237,35703
LGA14550,0,29,0,0,0,0,29,0,0,14,13,16,9,52,0,13,22,12,4,5,56,0,0,0,0,0,0,0,0,42,36,25,20,14,137,0,0,0,3,3,8,14,0,42,36,28,23,22,151,37,0,0,0,0,0,37,0,3,3,0,0,0,6,37,45,39,28,23,22,194,0,1019,28,0,0,0,1047,0,0,298,276,166,78,818,0,183,109,48,16,4,360,0,27,6,0,0,0,33,0,1229,441,324,182,82,2258,0,0,0,14,13,17,44,0,1229,441,338,195,99,2302,1023,0,0,0,0,0,1023,0,76,0,4,4,0,84,1023,1305,441,342,199,99,3409
LGA14600,0,55,5,0,0,0,60,0,0,36,32,29,22,119,0,32,28,25,16,5,106,0,10,3,0,0,0,13,0,97,72,57,45,27,298,0,0,0,4,3,8,15,0,97,72,61,48,35,313,67,0,0,0,0,0,67,0,14,0,0,0,0,14,67,111,72,61,48,35,394,0,657,16,0,0,0,673,0,0,208,200,120,45,573,0,75,40,20,3,0,138,0,22,0,0,0,0,22,0,754,264,220,123,45,1406,0,0,0,7,3,4,14,0,754,264,227,126,49,1420,630,0,0,0,0,0,630,0,31,0,0,0,0,31,630,785,264,227,126,49,2081
LGA14650,0,385,30,6,0,0,421,0,0,214,348,183,124,869,0,203,241,118,76,35,673,0,23,15,3,0,0,41,0,611,500,475,259,159,2004,0,0,0,31,39,53,123,0,611,500,506,298,212,2127,323,0,0,0,0,0,323,0,91,16,3,3,0,113,323,702,516,509,301,212,2563,0,19069,655,59,3,0,19786,0,0,6945,9029,3702,1170,20846,0,3665,2602,1024,286,93,7670,0,503,95,19,3,0,620,0,23237,10297,10131,3994,1263,48922,0,0,0,374,290,361,1025,0,23237,10297,10505,4284,1624,49947,16507,0,0,0,0,0,16507,0,1328,155,47,5,5,1540,16507,24565,10452,10552,4289,1629,67994
LGA14700,0,8,0,0,0,0,8,0,0,5,3,0,0,8,0,3,5,3,0,0,11,0,0,0,0,0,0,0,0,11,10,6,0,0,27,0,0,0,0,0,0,0,0,11,10,6,0,0,27,8,0,0,0,0,0,8,0,5,0,0,0,0,5,8,16,10,6,0,0,40,0,2808,122,21,7,0,2958,0,0,1360,1799,745,162,4066,0,523,255,90,11,3,882,0,149,30,3,3,0,185,0,3480,1767,1913,766,165,8091,0,0,0,39,43,56,138,0,3480,1767,1952,809,221,8229,3016,0,0,0,0,0,3016,0,449,108,24,11,4,596,3016,3929,1875,1976,820,225,11841
LGA14750,0,25,4,0,0,0,29,0,0,25,25,19,16,85,0,26,21,18,9,5,79,0,5,0,3,0,0,8,0,56,50,46,28,21,201,0,0,0,0,6,3,9,0,56,50,46,34,24,210,38,0,0,0,0,0,38,0,6,3,0,0,0,9,38,62,53,46,34,24,257,0,947,21,4,0,0,972,0,0,376,404,214,106,1100,0,154,127,48,18,7,354,0,28,5,0,0,0,33,0,1129,529,456,232,113,2459,0,0,0,11,14,5,30,0,1129,529,467,246,118,2489,966,0,0,0,0,0,966,0,68,7,0,0,0,75,966,1197,536,467,246,118,3530
LGA14800,0,33,4,0,0,0,37,0,0,18,11,5,8,42,0,40,17,9,6,0,72,0,3,3,3,0,0,9,0,76,42,23,11,8,160,0,0,0,3,3,4,10,0,76,42,26,14,12,170,68,0,0,0,0,0,68,0,25,10,3,0,0,38,68,101,52,29,14,12,276,0,5414,214,35,10,0,5673,0,0,2447,2373,607,122,5549,0,955,459,107,22,6,1549,0,252,53,13,3,0,321,0,6621,3173,2528,642,128,13092,0,0,0,41,39,49,129,0,6621,3173,2569,681,177,13221,6220,0,0,0,0,0,6220,0,1097,375,97,24,7,1600,6220,7718,3548,2666,705,184,21041
LGA14850,0,77,5,3,0,0,85,0,0,56,85,44,44,229,0,64,85,51,29,18,247,0,8,3,0,3,0,14,0,149,149,139,76,62,575,0,0,0,5,8,15,28,0,149,149,144,84,77,603,124,0,0,0,0,0,124,0,44,16,4,0,0,64,124,193,165,148,84,77,791,0,3964,154,12,4,3,4137,0,0,1315,1671,737,286,4009,0,1036,605,246,70,32,1989,0,113,32,0,0,0,145,0,5113,2106,1929,811,321,10280,0,0,0,56,50,57,163,0,5113,2106,1985,861,378,10443,4361,0,0,0,0,0,4361,0,570,120,43,12,4,749,4361,5683,2226,2028,873,382,15553
