region_id,PreSch_Indig_M,PreSch_Indig_F,PreSch_Indig_P,PreSch_NonInd_M,PreSch_NonInd_F,PreSch_NonInd_P,PreSch_Indig_st_nsM,PreSch_Indig_st_nsF,PreSch_Indig_st_nsP,PreSch_TotM,PreSch_TotF,PreSch_TotP,InfPrim_Indig_M,InfPrim_Indig_F,InfPrim_Indig_P,InfPrim_NonInd_M,InfPrim_NonInd_F,InfPrim_NonInd_P,InfPrim_Indig_st_nsM,InfPrim_Indig_st_nsF,InfPrim_Indig_st_nsP,InfPrim_TotM,InfPrim_TotF,InfPrim_TotP,Sec_Indig_M,Sec_Indig_F,Sec_Indig_P,Sec_NonInd_M,Sec_NonInd_F,Sec_NonInd_P,Sec_Indig_st_nsM,Sec_Indig_st_nsF,Sec_Indig_st_nsP,Sec_TotM,Sec_TotF,Sec_TotP,TFEI_FT_St_15_24_In_M,TFEI_FT_St_15_24_Id_F,TFEI_FT_St_15_24_Id_P,TFEI_FT_St_15_24_No_Id_M,TFEI_FT_St_15_24_No_Id_F,TFEI_FT_St_15_24_No_I_P,TFEI_FT_St_15_24_I_s_n_s_M,TFEI_FT_St_15_24_I_s_n_s_F,TFEI_FT_St_15_24_I_s_n_s_P,TFEI_FT_St_15_24_TotM,TFEI_FT_St_15_24_TotF,TFEI_FT_St_15_24_TotP,TFEI_FT_St_25over_Id_M,TFEI_FT_St_25over_Id_F,TFEI_FT_St_25over_Id_P,TFEI_FT_St_25ov_Non_Id_M,TFEI_FT_St_25ov_Non_Id_F,TFEI_FT_St_25ov_Non_Id_P,TFEI_FT_St_25ov_I_s_n_st_M,TFEI_FT_St_25ov_I_s_n_st_F,TFEI_FT_St_25ov_I_s_n_st_P,TFEI_FT_St_25ov_TotM,TFEI_FT_St_25ov_TotF,TFEI_FT_St_25ov_TotP,TFEI_PT_St_15_24_Id_M,TFEI_PT_St_15_24_Id_F,TFEI_PT_St_15_24_Id_P,TFEI_PT_St_15_24_Non_Id_M,TFEI_PT_St_15_24_No_Id_F,TFEI_PT_St_15_24_No_Id_P,TFEI_PT_St_15_24_I_s_n_s_M,TFEI_PT_St_15_24_I_s_n_s_F,TFEI_PT_St_15_24_I_s_n_s_P,TFEI_PT_St_15_24_TotM,TFEI_PT_St_15_24_TotF,TFEI_PT_St_15_24_TotP,TFEI_PT_St_25ov_Id_M,TFEI_PT_St_25ov_Id_F,TFEI_PT_St_25ov_Id_P,TFEI_PT_St_25ov_Non_Id_M,TFEI_PT_St_25ov_Non_Id_F,TFEI_PT_St_25ov_Non_Id_P,TFEI_PT_St_25ov_I_s_n_s_M,TFEI_PT_St_25ov_I_s_n_s_F,TFEI_PT_St_25ov_Id_s_n_s_P,TFEI_PT_St_25ov_TotM,TFEI_PT_St_25ov_TotF,TFEI_PT_St_25ov_TotP,TFEI_FT_PT_s_s_nt_st_Id_M,TFEI_FT_PT_s_s_nt_st_Id_F,TFEI_FT_PT_s_s_nt_st_Id_P,TFEI_FT_PT_s_s_nt_s_N_I_M,TFEI_FT_PT_s_s_n_st_N_I_F,TFEI_FT_PT_s_s_n_s_No_Id_P,TFEI_F_P_s_s_n_s_I_s_n_s_M,TFEI_F_P_s_s_n_s_I_s_n_s_F,TFEI_F_P_s_s_n_s_I_s_n_s_P,TFEI_FT_PT_s_s_nt_st_To_M,TFEI_FT_PT_s_s_nt_st_To_F,TFEI_FT_PT_s_s_nt_st_To_P,TFEI_Tot_Indig_M,TFEI_Tot_Indig_F,TFEI_Tot_Indig_P,TFEI_Tot_NonInd_M,TFEI_Tot_NonInd_F,TFEI_Tot_NonInd_P,TFEI_Tot_IndSt_nsM,TFEI_Tot_IndSt_nsF,TFEI_Tot_IndSt_nsP,TFEI_Tot_TotM,TFEI_Tot_TotF,TFEI_Tot_TotP,UT_FT_S_15_24_Ind_M,UT_FT_S_15_24_Ind_F,UT_FT_S_15_24_Ind_P,UT_FT_S_15_24_NonInd_M,UT_FT_S_15_24_NonInd_F,UT_FT_S_15_24_NonInd_P,UT_FT_S_15_24_In_st_nsM,UT_FT_S_15_24_In_st_nsF,UT_FT_S_15_24_In_st_nsP,UT_FT_S_15_24_TotM,UT_FT_S_15_24_TotF,UT_FT_S_15_24_TotP,UT_FT_S_25_over_Ind_M,UT_FT_S_25_over_Ind_F,UT_FT_S_25_over_Ind_P,UT_FT_S_25ov_NonInd_M,UT_FT_S_25ov_NonInd_F,UT_FT_S_25ov_NonInd_P,UT_FT_S_25ov_IndSt_nsM,UT_FT_S_25ov_IndSt_nsF,UT_FT_S_25ov_IndSt_nsP,UT_FT_S_25ov_TotM,UT_FT_S_25ov_TotF,UT_FT_S_25ov_TotP,UT_PT_S_15_24_Ind_M,UT_PT_S_15_24_Ind_F,UT_PT_S_15_24_Ind_P,UT_PT_S_15_24_No_Ind_M,UT_PT_S_15_24_NonInd_F,UT_PT_S_15_24_NonInd_P,UT_PT_S_15_24_In_st_nsM,UT_PT_S_15_24_In_st_nsF,UT_PT_S_15_24_In_st_nsP,UT_PT_S_15_24_TotM,UT_PT_S_15_24_TotF,UT_PT_S_15_24_TotP,UT_PT_S_25over_In_M,UT_PT_S_25over_In_F,UT_PT_S_25over_In_P,UT_PT_S_25over_Non_In_M,UT_PT_S_25over_Non_In_F,UT_PT_S_25over_Non_In_P,UT_PT_S_25ov_In_s_nsM,UT_PT_S_25ov_In_s_nsF,UT_PT_S_25ov_In_s_nsP,UT_PT_S_25over_TotM,UT_PT_S_25over_TotF,UT_PT_S_25over_TotP,UT_FT_PT_stud_st_ns_Ind_M,UT_FT_PT_stud_st_ns_Ind_F,UT_FT_PT_stud_st_ns_Ind_P,UT_FT_PT_stu_st_ns_NonInd_M,UT_FT_PT_stu_st_ns_NonInd_F,UT_FT_PT_stu_st_ns_NonInd_P,UT_FT_PT_st_st_ns_In_st_nsM,UT_FT_PT_st_st_ns_In_st_nsF,UT_FT_PT_st_st_ns_In_st_nsP,UT_FT_PT_stu_st_ns_TotM,UT_FT_PT_stu_st_ns_TotF,UT_FT_PT_stu_st_ns_TotP,UT_Tot_Indig_M,UT_Tot_Indig_F,UT_Tot_Indig_P,UT_Tot_NonInd_M,UT_Tot_NonInd_F,UT_Tot_NonInd_P,UT_Tot_IndigStat_nsM,UT_Tot_IndigStat_nsF,UT_Tot_IndigStat_nsP,UT_Tot_TotM,UT_Tot_TotF,UT_Tot_TotP,OEI_Ind_M,OEI_Ind_F,OEI_Ind_P,OEI_NonInd_M,OEI_NonInd_F,OEI_NonInd_P,OEI_IndSt_nsM,OEI_IndSt_nsF,OEI_IndSt_nsP,OEI_TotM,OEI_TotF,OEI_TotP,T_EI_ns_Ind_M,T_EI_ns_Ind_F,T_EI_ns_Ind_P,T_EI_ns_NonInd_M,T_EI_ns_NonInd_F,T_EI_ns_NonInd_P,T_EI_ns_IndSt_nsM,T_EI_ns_IndSt_nsF
IARE101001,8,5,13,25,25,50,0,0,0,33,30,63,36,37,73,116,96,212,4,0,4,156,133,289,18,22,40,77,57,134,0,0,0,95,79,174,0,3,3,3,3,6,0,0,0,3,6,9,0,5,5,0,3,3,0,0,0,0,8,8,4,0,4,12,5,17,0,0,0,16,5,21,3,3,6,6,9,15,0,0,0,9,12,21,0,0,0,0,3,3,0,0,0,0,3,3,7,11,18,21,23,44,0,0,0,28,34,62,0,0,0,0,13,13,0,0,0,0,13,13,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,6,6,12,0,0,0,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,31,0,0,0,6,25,31,0,0,0,0,9,9,3,0,3,3,9,12,12,12,24,49,46,95,77,75
IARE101002,89,82,171,322,293,615,10,8,18,421,383,804,371,346,717,1358,1372,2730,30,23,53,1759,1741,3500,260,256,516,1135,1102,2237,15,23,38,1410,1381,2791,19,26,45,53,67,120,3,0,3,75,93,168,5,18,23,28,53,81,0,0,0,33,71,104,18,26,44,200,121,321,3,0,3,221,147,368,21,37,58,163,293,456,3,3,6,187,333,520,3,3,6,5,0,5,3,0,3,11,3,14,66,110,176,449,534,983,12,3,15,527,647,1174,3,15,18,47,167,214,3,0,3,53,182,235,7,12,19,17,78,95,0,0,0,24,90,114,0,0,0,22,57,79,0,0,0,22,57,79,6,13,19,124,202,326,0,3,3,130,218,348,0,6,6,0,0,0,0,0,0,0,6,6,16,46,62,210,504,714,3,3,6,229,553,782,10,14,24,58,109,167,0,4,4,68,127,195,179,211,390,469,505,974,668,573
IARE101003,5,5,10,42,27,69,0,0,0,47,32,79,37,39,76,134,146,280,0,4,4,171,189,360,32,26,58,105,110,215,3,5,8,140,141,281,0,3,3,0,3,3,0,0,0,0,6,6,0,0,0,4,6,10,0,0,0,4,6,10,3,3,6,8,11,19,0,0,0,11,14,25,3,3,6,12,40,52,3,0,3,18,43,61,0,0,0,0,0,0,0,0,0,0,0,0,6,9,15,24,60,84,3,0,3,33,69,102,0,3,3,4,19,23,0,0,0,4,22,26,0,3,3,0,4,4,0,0,0,0,7,7,0,0,0,3,7,10,0,0,0,3,7,10,0,0,0,8,17,25,0,0,0,8,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,15,47,62,0,0,0,15,53,68,0,0,0,3,9,12,0,0,0,3,9,12,31,21,52,47,66,113,85,89
IARE101004,18,17,35,59,46,105,0,0,0,77,63,140,118,107,225,248,236,484,6,0,6,372,343,715,61,60,121,140,136,276,7,0,7,208,196,404,3,0,3,6,10,16,0,0,0,9,10,19,0,6,6,0,3,3,0,0,0,0,9,9,5,0,5,13,22,35,0,0,0,18,22,40,5,10,15,14,35,49,0,3,3,19,48,67,0,0,0,0,0,0,0,0,0,0,0,0,13,16,29,33,70,103,0,3,3,46,89,135,3,4,7,5,17,22,0,0,0,8,21,29,0,3,3,3,9,12,0,0,0,3,12,15,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,8,19,27,0,0,0,8,19,27,0,0,0,0,3,3,0,0,0,0,3,3,3,7,10,19,51,70,0,0,0,22,58,80,5,4,9,5,16,21,0,0,0,10,20,30,48,49,97,50,97,147,109,99
IARE101005,26,21,47,127,100,227,0,3,3,153,124,277,91,71,162,557,536,1093,13,9,22,661,616,1277,76,84,160,423,475,898,5,0,5,504,559,1063,3,5,8,16,16,32,0,0,0,19,21,40,0,5,5,12,13,25,0,0,0,12,18,30,8,10,18,72,26,98,0,0,0,80,36,116,3,12,15,48,117,165,0,0,0,51,129,180,0,0,0,0,5,5,0,0,0,0,5,5,14,32,46,148,177,325,0,0,0,162,209,371,0,3,3,14,43,57,0,3,3,14,49,63,0,3,3,3,11,14,0,0,0,3,14,17,0,0,0,12,14,26,0,0,0,12,14,26,0,6,6,28,62,90,0,0,0,28,68,96,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,57,130,187,0,3,3,57,145,202,3,5,8,10,29,39,0,0,0,13,34,47,49,44,93,228,272,500,354,304
IARE101006,4,8,12,18,35,53,4,0,4,26,43,69,15,38,53,76,99,175,5,0,5,96,137,233,10,16,26,42,52,94,0,0,0,52,68,120,3,0,3,3,0,3,0,0,0,6,0,6,3,0,3,3,6,9,0,0,0,6,6,12,0,5,5,16,6,22,0,0,0,16,11,27,0,4,4,3,14,17,0,0,0,3,18,21,0,0,0,0,0,0,0,0,0,0,0,0,6,9,15,25,26,51,0,0,0,31,35,66,0,3,3,8,4,12,0,0,0,8,7,15,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,0,9,9,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,19,30,0,0,0,11,22,33,0,0,0,5,5,10,0,0,0,5,5,10,19,17,36,42,45,87,39,30
IARE101007,9,14,23,81,51,132,3,3,6,93,68,161,76,58,134,315,277,592,3,0,3,394,335,729,58,44,102,228,219,447,3,4,7,289,267,556,3,0,3,9,5,14,0,0,0,12,5,17,0,8,8,4,13,17,0,0,0,4,21,25,0,3,3,22,12,34,0,0,0,22,15,37,4,10,14,35,89,124,0,0,0,39,99,138,0,0,0,0,0,0,0,0,0,0,0,0,7,21,28,70,119,189,0,0,0,77,140,217,0,0,0,8,24,32,0,0,0,8,24,32,0,0,0,0,13,13,0,0,0,0,13,13,0,3,3,3,9,12,0,0,0,3,12,15,3,0,3,14,33,47,0,0,0,17,33,50,0,0,0,3,0,3,0,0,0,3,0,3,3,3,6,28,79,107,0,0,0,31,82,113,0,4,4,13,20,33,0,0,0,13,24,37,41,31,72,147,124,271,181,150
IARE101008,34,24,58,51,53,104,0,0,0,85,77,162,119,89,208,280,286,566,6,5,11,405,380,785,84,72,156,194,174,368,7,0,7,285,246,531,5,6,11,6,3,9,0,0,0,11,9,20,0,8,8,6,10,16,0,4,4,6,22,28,7,6,13,27,16,43,0,0,0,34,22,56,6,5,11,22,40,62,0,0,0,28,45,73,0,0,0,0,3,3,0,0,0,0,3,3,18,25,43,61,72,133,0,4,4,79,101,180,0,3,3,13,20,33,0,0,0,13,23,36,0,0,0,4,8,12,0,0,0,4,8,12,0,3,3,3,7,10,0,0,0,3,10,13,0,0,0,6,22,28,0,0,0,6,22,28,0,3,3,0,0,0,0,0,0,0,3,3,0,9,9,26,57,83,0,0,0,26,66,92,0,0,0,7,23,30,0,0,0,7,23,30,305,85,390,275,142,417,164,140
IARE102001,33,32,65,196,174,370,5,6,11,234,212,446,108,99,207,902,838,1740,22,9,31,1032,946,1978,66,92,158,860,832,1692,12,7,19,938,931,1869,4,12,16,52,58,110,0,0,0,56,70,126,4,12,16,38,49,87,0,0,0,42,61,103,5,4,9,90,70,160,0,0,0,95,74,169,8,13,21,99,154,253,0,0,0,107,167,274,0,0,0,5,7,12,0,0,0,5,7,12,21,41,62,284,338,622,0,0,0,305,379,684,13,38,51,686,998,1684,3,6,9,702,1042,1744,3,7,10,260,223,483,3,0,3,266,230,496,3,0,3,58,63,121,0,0,0,61,63,124,6,9,15,171,263,434,0,0,0,177,272,449,0,0,0,6,7,13,0,0,0,6,7,13,25,54,79,1181,1554,2735,6,6,12,1212,1614,2826,4,4,8,33,60,93,0,0,0,37,64,101,56,55,111,266,309,575,499,575
IARE102002,4,9,13,73,56,129,0,0,0,77,65,142,31,28,59,293,299,592,6,10,16,330,337,667,20,33,53,243,229,472,3,3,6,266,265,531,3,3,6,11,19,30,0,0,0,14,22,36,0,0,0,13,30,43,0,0,0,13,30,43,4,3,7,31,18,49,0,0,0,35,21,56,3,5,8,49,102,151,0,3,3,52,110,162,3,0,3,0,0,0,0,0,0,3,0,3,13,11,24,104,169,273,0,3,3,117,183,300,0,0,0,7,18,25,0,0,0,7,18,25,0,0,0,7,15,22,0,0,0,7,15,22,0,0,0,6,4,10,0,0,0,6,4,10,0,6,6,15,31,46,0,0,0,15,37,52,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,35,68,103,0,0,0,35,74,109,3,0,3,9,21,30,0,0,0,12,21,33,54,21,75,203,153,356,149,107
IARE102003,23,27,50,101,102,203,4,0,4,128,129,257,125,94,219,426,392,818,10,7,17,561,493,1054,73,62,135,306,355,661,5,6,11,384,423,807,0,4,4,10,6,16,0,0,0,10,10,20,3,6,9,3,14,17,0,0,0,6,20,26,3,5,8,37,25,62,3,3,6,43,33,76,4,6,10,28,74,102,0,0,0,32,80,112,0,0,0,3,0,3,0,0,0,3,0,3,10,21,31,81,119,200,3,3,6,94,143,237,0,3,3,10,29,39,0,0,0,10,32,42,0,3,3,7,5,12,0,0,0,7,8,15,0,0,0,9,12,21,0,0,0,9,12,21,0,3,3,24,42,66,0,0,0,24,45,69,0,0,0,0,3,3,0,0,0,0,3,3,0,9,9,50,91,141,0,0,0,50,100,150,0,5,5,15,25,40,0,0,0,15,30,45,55,44,99,175,223,398,247,217
IARE102004,7,8,15,34,32,66,0,0,0,41,40,81,44,47,91,201,152,353,6,0,6,251,199,450,22,30,52,137,126,263,6,4,10,165,160,325,5,0,5,3,5,8,0,0,0,8,5,13,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,11,11,22,3,0,3,14,11,25,0,0,0,13,34,47,0,0,0,13,34,47,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,32,50,82,3,0,3,40,50,90,0,0,0,9,18,27,0,0,0,9,18,27,0,0,0,0,8,8,0,0,0,0,8,8,0,0,0,0,3,3,0,0,0,0,3,3,0,3,3,4,15,19,0,0,0,4,18,22,0,0,0,3,0,3,0,0,0,3,0,3,0,3,3,16,44,60,0,0,0,16,47,63,0,0,0,0,8,8,0,3,3,0,11,11,11,11,22,65,82,147,86,73
IARE102005,24,21,45,169,194,363,7,4,11,200,219,419,78,78,156,865,762,1627,24,12,36,967,852,1819,77,85,162,612,621,1233,15,15,30,704,721,1425,7,3,10,17,34,51,0,0,0,24,37,61,4,4,8,17,29,46,0,0,0,21,33,54,5,3,8,76,33,109,0,3,3,81,39,120,4,11,15,89,149,238,0,0,0,93,160,253,0,0,0,3,3,6,0,0,0,3,3,6,20,21,41,202,248,450,0,3,3,222,272,494,0,0,0,33,35,68,0,0,0,33,35,68,3,0,3,15,21,36,0,0,0,18,21,39,0,0,0,11,26,37,0,0,0,11,26,37,0,3,3,31,94,125,0,0,0,31,97,128,0,0,0,0,5,5,0,0,0,0,5,5,3,3,6,90,181,271,0,0,0,93,184,277,3,5,8,11,43,54,0,0,0,14,48,62,59,42,101,342,462,804,270,189
IARE102006,9,17,26,68,56,124,3,0,3,80,73,153,61,58,119,249,251,500,8,6,14,318,315,633,38,38,76,187,173,360,3,3,6,228,214,442,7,3,10,9,5,14,0,0,0,16,8,24,0,0,0,6,16,22,0,0,0,6,16,22,0,4,4,30,10,40,0,0,0,30,14,44,0,4,4,17,59,76,0,0,0,17,63,80,0,0,0,0,0,0,0,0,0,0,0,0,7,11,18,62,90,152,0,0,0,69,101,170,0,3,3,10,20,30,0,0,0,10,23,33,0,0,0,4,9,13,0,0,0,4,9,13,0,3,3,3,4,7,0,0,0,3,7,10,0,0,0,6,26,32,0,0,0,6,26,32,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,23,59,82,0,0,0,23,65,88,0,0,0,9,18,27,0,0,0,9,18,27,41,39,80,143,137,280,118,99
IARE102007,26,21,47,56,60,116,3,3,6,85,84,169,103,114,217,215,204,419,9,0,9,327,318,645,83,82,165,124,126,250,3,3,6,210,211,421,7,5,12,0,6,6,0,0,0,7,11,18,9,12,21,0,11,11,0,0,0,9,23,32,10,9,19,24,12,36,0,0,0,34,21,55,0,16,16,29,43,72,0,0,0,29,59,88,0,0,0,0,0,0,0,0,0,0,0,0,26,42,68,53,72,125,0,0,0,79,114,193,4,0,4,6,13,19,0,0,0,10,13,23,0,0,0,4,3,7,0,0,0,4,3,7,0,0,0,4,7,11,0,0,0,4,7,11,0,0,0,30,40,70,0,0,0,30,40,70,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,44,63,107,0,0,0,48,63,111,5,5,10,7,15,22,0,0,0,12,20,32,99,93,192,98,80,178,362,354
IARE102008,23,16,39,54,39,93,0,0,0,77,55,132,82,90,172,251,206,457,6,4,10,339,300,639,40,52,92,128,105,233,4,0,4,172,157,329,0,3,3,3,3,6,0,0,0,3,6,9,0,5,5,0,3,3,0,0,0,0,8,8,3,3,6,12,7,19,0,0,0,15,10,25,0,3,3,5,24,29,0,0,0,5,27,32,0,0,0,0,0,0,0,0,0,0,0,0,3,14,17,20,37,57,0,0,0,23,51,74,0,0,0,11,10,21,0,0,0,11,10,21,0,0,0,3,6,9,0,0,0,3,6,9,0,0,0,0,5,5,0,0,0,0,5,5,0,3,3,6,21,27,0,0,0,6,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,42,62,0,0,0,20,45,65,0,0,0,3,17,20,0,3,3,3,20,23,22,28,50,71,64,135,91,49
IARE102009,7,14,21,169,141,310,3,0,3,179,155,334,60,69,129,651,624,1275,17,10,27,728,703,1431,39,46,85,487,467,954,12,7,19,538,520,1058,5,3,8,6,16,22,0,0,0,11,19,30,0,0,0,0,9,9,0,4,4,0,13,13,9,3,12,90,60,150,0,0,0,99,63,162,3,3,6,56,90,146,0,0,0,59,93,152,0,0,0,0,4,4,0,0,0,0,4,4,17,9,26,152,179,331,0,4,4,169,192,361,4,0,4,12,47,59,0,0,0,16,47,63,0,0,0,3,13,16,0,3,3,3,16,19,0,0,0,4,18,22,0,0,0,4,18,22,0,4,4,30,58,88,0,0,0,30,62,92,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,49,136,185,0,3,3,53,143,196,0,0,0,21,40,61,0,0,0,21,40,61,79,21,100,465,256,721,375,337
IARE102010,27,16,43,112,99,211,0,0,0,139,115,254,86,82,168,489,477,966,13,5,18,588,564,1152,57,69,126,334,332,666,4,7,11,395,408,803,4,11,15,6,8,14,0,0,0,10,19,29,0,5,5,6,13,19,0,0,0,6,18,24,6,8,14,25,33,58,0,0,0,31,41,72,3,12,15,47,100,147,0,0,0,50,112,162,0,0,0,3,0,3,0,0,0,3,0,3,13,36,49,87,154,241,0,0,0,100,190,290,3,0,3,8,37,45,0,0,0,11,37,48,3,4,7,0,10,10,0,0,0,3,14,17,0,0,0,7,13,20,0,0,0,7,13,20,0,0,0,22,58,80,0,0,0,22,58,80,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10,37,118,155,0,0,0,43,122,165,0,6,6,6,29,35,0,0,0,6,35,41,77,64,141,192,204,396,247,227
IARE102011,93,56,149,508,474,982,0,10,10,601,540,1141,341,363,704,2118,2001,4119,29,26,55,2488,2390,4878,234,262,496,1849,1656,3505,21,27,48,2104,1945,4049,12,24,36,60,66,126,0,0,0,72,90,162,9,17,26,40,105,145,0,3,3,49,125,174,20,21,41,236,132,368,5,0,5,261,153,414,19,23,42,210,395,605,0,4,4,229,422,651,3,0,3,5,12,17,0,0,0,8,12,20,63,85,148,551,710,1261,5,7,12,619,802,1421,3,9,12,92,164,256,0,0,0,95,173,268,6,12,18,29,80,109,0,0,0,35,92,127,0,5,5,21,71,92,0,4,4,21,80,101,6,7,13,156,289,445,0,0,0,162,296,458,0,0,0,0,0,0,0,0,0,0,0,0,15,33,48,298,604,902,0,4,4,313,641,954,7,18,25,89,131,220,0,0,0,96,149,245,210,183,393,744,771,1515,997,939
IARE102012,8,9,17,48,42,90,0,0,0,56,51,107,31,31,62,231,248,479,6,6,12,268,285,553,17,23,40,164,167,331,4,3,7,185,193,378,0,0,0,6,5,11,0,0,0,6,5,11,0,0,0,5,20,25,0,0,0,5,20,25,3,0,3,14,18,32,0,0,0,17,18,35,0,7,7,16,64,80,0,0,0,16,71,87,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,41,107,148,0,0,0,44,114,158,0,0,0,0,17,17,0,0,0,0,17,17,0,0,0,0,8,8,0,0,0,0,8,8,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,11,25,36,0,0,0,11,25,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,50,68,0,0,0,18,50,68,3,3,6,12,31,43,0,0,0,15,34,49,26,21,47,103,118,221,175,126
IARE102013,7,9,16,150,115,265,0,3,3,157,127,284,57,48,105,566,556,1122,5,3,8,628,607,1235,45,29,74,394,400,794,4,8,12,443,437,880,0,4,4,9,7,16,0,0,0,9,11,20,0,0,0,4,14,18,0,0,0,4,14,18,4,0,4,83,39,122,0,0,0,87,39,126,3,4,7,49,86,135,0,3,3,52,93,145,0,0,0,0,3,3,3,0,3,3,3,6,7,8,15,145,149,294,3,3,6,155,160,315,0,5,5,15,32,47,0,0,0,15,37,52,0,0,0,3,7,10,0,0,0,3,7,10,0,0,0,3,15,18,0,0,0,3,15,18,0,0,0,13,55,68,0,0,0,13,55,68,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,34,109,143,0,0,0,34,114,148,0,3,3,6,41,47,0,0,0,6,44,50,10,6,16,203,234,437,213,222
IARE102014,12,8,20,79,75,154,3,3,6,94,86,180,27,44,71,347,346,693,6,4,10,380,394,774,29,27,56,282,296,578,3,3,6,314,326,640,3,0,3,3,14,17,0,0,0,6,14,20,0,0,0,3,15,18,0,0,0,3,15,18,6,5,11,31,13,44,0,0,0,37,18,55,0,4,4,32,53,85,0,0,0,32,57,89,0,0,0,0,0,0,0,0,0,0,0,0,9,9,18,69,95,164,0,0,0,78,104,182,0,5,5,25,39,64,0,0,0,25,44,69,0,4,4,10,24,34,0,0,0,10,28,38,0,0,0,5,10,15,0,0,0,5,10,15,0,0,0,27,60,87,0,0,0,27,60,87,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,67,133,200,0,0,0,67,142,209,0,0,0,7,19,26,0,0,0,7,19,26,28,20,48,94,118,212,123,101
IARE103001,13,13,26,14,16,30,0,0,0,27,29,56,69,54,123,63,55,118,3,8,11,135,117,252,22,22,44,30,30,60,3,0,3,55,52,107,0,3,3,4,0,4,0,0,0,4,3,7,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,4,3,7,0,0,0,4,3,7,4,5,9,5,17,22,0,0,0,9,22,31,0,3,3,0,0,0,0,0,0,0,3,3,4,14,18,13,20,33,0,0,0,17,34,51,3,0,3,3,5,8,0,0,0,6,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,3,3,3,16,19,0,0,0,3,19,22,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,6,21,27,0,0,0,9,27,36,4,3,7,3,3,6,0,0,0,7,6,13,44,66,110,35,32,67,176,135
IARE103002,18,18,36,3,3,6,0,0,0,21,21,42,61,80,141,20,13,33,0,0,0,81,93,174,39,41,80,12,13,25,0,0,0,51,54,105,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,7,7,0,7,7,3,0,3,3,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,11,11,3,0,3,3,21,24,3,0,3,0,3,3,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,3,5,8,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,11,14,0,0,0,6,11,17,5,3,8,0,0,0,0,0,0,5,3,8,18,26,44,6,3,9,40,33
IARE103003,10,9,19,34,38,72,0,0,0,44,47,91,57,35,92,165,159,324,4,8,12,226,202,428,36,32,68,90,89,179,0,0,0,126,121,247,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,34,11,45,0,0,0,37,14,51,3,6,9,18,34,52,0,0,0,21,40,61,0,3,3,4,0,4,0,0,0,4,3,7,6,12,18,56,48,104,0,0,0,62,60,122,0,0,0,0,13,13,0,0,0,0,13,13,0,3,3,0,3,3,0,0,0,0,6,6,0,0,0,3,4,7,0,0,0,3,4,7,0,3,3,17,14,31,0,0,0,17,17,34,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,20,34,54,0,0,0,20,40,60,0,0,0,3,11,14,0,0,0,3,11,14,14,15,29,63,77,140,162,117
