region_id,HYSC_Y10_e_No_In_F,HYSC_Y10_e_No_In_P,HYSC_Y10_e_In_s_nsM,HYSC_Y10_e_In_s_nsF,HYSC_Y10_e_In_s_nsP,HYSC_Y10_e_TotM,HYSC_Y10_e_TotF,HYSC_Y10_e_TotP,HYSC_Y9_e_Ind_M,HYSC_Y9_e_Ind_F,HYSC_Y9_e_Ind_P,HYSC_Y9_e_No_In_M,HYSC_Y9_e_No_In_F,HYSC_Y9_e_No_In_P,HYSC_Y9_e_In_st_nsM,HYSC_Y9_e_In_st_nsF,HYSC_Y9_e_In_st_nsP,HYSC_Y9_e_TotM,HYSC_Y9_e_TotF,HYSC_Y9_e_TotP,HYSC_Y8_bel_Ind_M,HYSC_Y8_bel_Ind_F,HYSC_Y8_bel_Ind_P,HYSC_Y8_bel_No_Ind_M,HYSC_Y8_bel_No_Ind_F,HYSC_Y8_bel_No_Ind_P,HYSC_Y8_be_In_st_nsM,HYSC_Y8_be_In_st_nsF,HYSC_Y8_be_In_st_nsP,HYSC_Y8_bel_TotM,HYSC_Y8_bel_TotF,HYSC_Y8_bel_TotP,HYSC_Dng_to_sc_Ind_M,HYSC_Dng_to_sc_Ind_F,HYSC_Dng_to_sc_Ind_P,HYSC_Dng_to_sc_No_In_M,HYSC_Dng_to_sc_No_In_F,HYSC_Dng_to_sc_No_In_P,HYSC_Dng_sc_In_st_nsM,HYSC_Dng_sc_In_st_nsF,HYSC_Dng_sc_In_st_nsP,HYSC_Dng_to_sc_TotM,HYSC_Dng_to_sc_TotF,HYSC_Dng_to_sc_TotP,tpe_ur_occ_pvte_dwg_Sh_Indi_M,tpe_ur_occ_pvte_dwg_Sh_Indi_F,tpe_ur_occ_pvte_dwg_Sh_Indi_P,tpe_ur_occ_pte_dw_Sh_No_Ind_M,tpe_ur_occ_pte_dw_Sh_No_Ind_F,tpe_ur_occ_pte_dw_Sh_No_Ind_P,t_ur_occ_pte_dw_Sh_In_st_nsM,t_ur_occ_pte_dw_Sh_In_st_nsF,t_ur_occ_pte_dw_Sh_In_st_nsP,tpe_ur_occ_pvte_dwg_Sh_TotM,tpe_ur_occ_pvte_dwg_Sh_TotF,tpe_ur_occ_pvte_dwg_Sh_TotP,t_ur_oc_p_dw_im_h_t_s_o_In_M,t_ur_oc_p_dw_im_h_t_s_o_In_F,t_ur_oc_p_dw_im_h_t_s_o_In_P,T_ur_o_pr_d_I_h_t_s_o_No_In_M,T_ur_o_pr_d_I_h_t_s_o_No_In_F,T_ur_o_pr_d_I_h_t_s_o_No_In_P,t_ur_o_p_d_I_h_t_s_o_i_s_nsM,t_ur_o_p_d_I_h_t_s_o_i_s_nsF,t_ur_o_p_d_I_h_t_s_o_i_s_nsP,t_ur_o_p_d_I_h_t_s_o_TotM,t_ur_o_p_d_I_h_t_s_o_TotF,t_ur_o_p_d_I_h_t_s_o_TotP,ty_ur_oc_p_dw_Ot_p_dw_In_M,ty_ur_oc_p_dw_Ot_p_dw_In_F,ty_ur_oc_p_dw_Ot_p_dw_In_P,ty_ur_o_pr_d_Ot_pr_d_No_In_M,ty_ur_o_pr_d_Ot_pr_d_No_In_F,ty_ur_o_pr_d_Ot_pr_d_No_In_P,ty_ur_o_p_d_O_p_d_In_st_nsM,ty_ur_o_p_d_O_p_d_In_st_nsF,ty_ur_o_p_d_O_p_d_In_st_nsP,ty_ur_oc_pr_dw_Ot_pr_dw_TotM,ty_ur_oc_pr_dw_Ot_pr_dw_TotF,ty_ur_oc_pr_dw_Ot_pr_dw_TotP,ty_ur_occ_pri_dw_Tot_Ind_M,ty_ur_occ_pri_dw_Tot_Ind_F,ty_ur_occ_pri_dw_Tot_Ind_P,ty_ur_occ_pri_dw_Tot_No_Ind_M,ty_ur_occ_pri_dw_Tot_No_Ind_F,ty_ur_occ_pri_dw_Tot_No_Ind_P,ty_ur_oc_pr_dw_Tot_In_st_nsM,ty_ur_oc_pr_dw_Tot_In_st_nsF,ty_ur_oc_pr_dw_Tot_In_st_nsP,ty_ur_occ_pri_dw_Tot_TotM,ty_ur_occ_pri_dw_Tot_TotF,ty_ur_occ_pri_dw_Tot_TotP,ty_ur_Non_pri_dw_Ind_M,ty_ur_Non_pri_dw_Ind_F,ty_ur_Non_pri_dw_Ind_P,ty_ur_Non_pri_dw_NonInd_M,ty_ur_Non_pri_dw_NonInd_F,ty_ur_Non_pri_dw_NonInd_P,ty_ur_Non_pri_dw_IndSt_nsM,ty_ur_Non_pri_dw_IndSt_nsF,ty_ur_Non_pri_dw_IndSt_nsP,tpe_ur_Non_pvte_dwg_TotM,tpe_ur_Non_pvte_dwg_TotF,tpe_ur_Non_pvte_dwg_TotP
IARE101001,305,659,5,5,10,405,358,763,19,17,36,108,95,203,0,0,0,127,112,239,22,8,30,95,58,153,3,5,8,120,71,191,0,0,0,8,5,13,0,0,0,8,5,13,181,203,384,1015,973,1988,75,84,159,1271,1260,2531,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,44,44,88,10,3,13,57,54,111,184,210,394,1059,1017,2076,85,87,172,1328,1314,2642,6,0,6,18,20,38,3,0,3,27,20,47
IARE101002,4322,8814,53,70,123,5013,4940,9953,222,257,479,1194,1229,2423,15,22,37,1431,1508,2939,168,149,317,932,827,1759,20,22,42,1120,998,2118,12,15,27,45,42,87,3,3,6,60,60,120,1923,2229,4152,13065,14049,27114,578,600,1178,15566,16878,32444,0,0,0,0,3,3,0,0,0,0,3,3,237,248,485,1194,1434,2628,101,90,191,1532,1772,3304,2160,2477,4637,14259,15486,29745,679,690,1369,17098,18653,35751,46,14,60,271,373,644,46,33,79,363,420,783
IARE101003,517,1072,5,12,17,610,588,1198,33,35,68,194,164,358,4,4,8,231,203,434,27,15,42,163,137,300,3,0,3,193,152,345,0,4,4,6,9,15,0,0,0,6,13,19,231,221,452,1434,1570,3004,76,101,177,1741,1892,3633,0,0,0,0,0,0,0,0,0,0,0,0,11,19,30,97,117,214,10,3,13,118,139,257,242,240,482,1531,1687,3218,86,104,190,1859,2031,3890,4,4,8,36,52,88,12,4,16,52,60,112
IARE101004,652,1423,4,7,11,891,793,1684,54,61,115,232,205,437,5,3,8,291,269,560,58,47,105,187,141,328,3,5,8,248,193,441,3,0,3,7,6,13,4,0,4,14,6,20,525,621,1146,2292,2236,4528,128,109,237,2945,2966,5911,0,0,0,0,0,0,0,0,0,0,0,0,31,34,65,89,76,165,10,5,15,130,115,245,556,655,1211,2381,2312,4693,138,114,252,3075,3081,6156,0,0,0,29,39,68,0,4,4,29,43,72
IARE101005,1759,3538,15,16,31,1907,1905,3812,51,53,104,560,547,1107,6,13,19,617,613,1230,50,32,82,485,412,897,3,4,7,538,448,986,7,0,7,17,19,36,0,0,0,24,19,43,518,542,1060,5328,5530,10858,331,320,651,6177,6392,12569,0,0,0,0,0,0,0,0,0,0,0,0,26,17,43,266,313,579,26,24,50,318,354,672,544,559,1103,5594,5843,11437,357,344,701,6495,6746,13241,3,3,6,71,117,188,3,4,7,77,124,201
IARE101006,276,620,0,4,4,369,312,681,15,27,42,98,61,159,0,0,0,113,88,201,27,18,45,99,58,157,4,4,8,130,80,210,3,0,3,3,0,3,0,0,0,6,0,6,124,178,302,983,972,1955,44,35,79,1151,1185,2336,0,0,0,0,0,0,0,0,0,0,0,0,15,23,38,67,46,113,4,5,9,86,74,160,139,201,340,1050,1018,2068,48,40,88,1237,1259,2496,0,0,0,15,15,30,3,0,3,18,15,33
IARE101007,972,1987,12,12,24,1099,1052,2151,33,42,75,357,324,681,6,8,14,396,374,770,32,30,62,346,240,586,11,13,24,389,283,672,3,0,3,22,7,29,0,0,0,25,7,32,346,345,691,3043,3019,6062,164,146,310,3553,3510,7063,3,0,3,19,8,27,0,0,0,22,8,30,11,15,26,104,113,217,12,10,22,127,138,265,360,360,720,3166,3140,6306,176,156,332,3702,3656,7358,5,4,9,26,76,102,3,8,11,34,88,122
IARE101008,913,1840,19,12,31,1114,1069,2183,70,90,160,333,315,648,7,6,13,410,411,821,81,62,143,285,218,503,5,12,17,371,292,663,3,3,6,14,6,20,0,0,0,17,9,26,667,652,1319,2826,2955,5781,181,154,335,3674,3761,7435,0,0,0,5,3,8,0,0,0,5,3,8,35,29,64,111,117,228,9,17,26,155,163,318,702,681,1383,2942,3075,6017,190,171,361,3834,3927,7761,248,23,271,215,86,301,6,16,22,469,125,594
IARE102001,2037,4045,17,22,39,2135,2205,4340,81,91,172,584,603,1187,15,4,19,680,698,1378,59,44,103,389,400,789,5,8,13,453,452,905,3,3,6,37,36,73,3,0,3,43,39,82,545,624,1169,7881,8511,16392,322,436,758,8748,9571,18319,0,0,0,0,0,0,0,0,0,0,0,0,82,95,177,1044,1181,2225,141,161,302,1267,1437,2704,627,719,1346,8925,9692,18617,463,597,1060,10015,11008,21023,23,41,64,688,740,1428,52,43,95,763,824,1587
IARE102002,1214,2346,8,15,23,1184,1277,2461,25,24,49,388,365,753,5,3,8,418,392,810,20,18,38,365,303,668,7,5,12,392,326,718,4,3,7,15,15,30,0,0,0,19,18,37,187,206,393,3365,3520,6885,141,122,263,3693,3848,7541,0,0,0,3,0,3,3,0,3,6,0,6,15,9,24,109,124,233,17,9,26,141,142,283,202,215,417,3477,3644,7121,161,131,292,3840,3990,7830,38,0,38,118,93,211,0,4,4,156,97,253
IARE102003,1478,3020,8,11,19,1668,1639,3307,77,72,149,511,435,946,9,11,20,597,518,1115,69,55,124,391,276,667,6,6,12,466,337,803,5,0,5,19,13,32,0,0,0,24,13,37,600,607,1207,4395,4393,8788,247,237,484,5242,5237,10479,0,0,0,0,0,0,0,0,0,0,0,0,40,29,69,276,326,602,21,18,39,337,373,710,640,636,1276,4671,4719,9390,268,255,523,5579,5610,11189,4,3,7,72,85,157,8,0,8,84,88,172
IARE102004,582,1189,4,3,7,651,634,1285,23,20,43,221,172,393,3,3,6,247,195,442,33,20,53,199,164,363,6,0,6,238,184,422,4,0,4,3,7,10,0,0,0,7,7,14,200,212,412,1835,1819,3654,102,78,180,2137,2109,4246,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,49,47,96,6,3,9,59,53,112,204,215,419,1884,1866,3750,108,81,189,2196,2162,4358,0,3,3,19,42,61,0,4,4,19,49,68
IARE102005,2653,5316,40,29,69,2828,2792,5620,73,59,132,925,900,1825,6,15,21,1004,974,1978,59,44,103,880,688,1568,9,15,24,948,747,1695,7,0,7,42,30,72,3,0,3,52,30,82,562,510,1072,8141,8437,16578,300,248,548,9003,9195,18198,0,3,3,10,0,10,0,0,0,10,3,13,46,32,78,422,486,908,18,12,30,486,530,1016,608,545,1153,8573,8923,17496,318,260,578,9499,9728,19227,3,4,7,112,197,309,10,6,16,125,207,332
IARE102006,926,1923,11,12,23,1089,1030,2119,47,49,96,333,311,644,6,0,6,386,360,746,34,26,60,287,205,492,5,4,9,326,235,561,5,0,5,12,11,23,0,0,0,17,11,28,351,371,722,2893,2840,5733,132,115,247,3376,3326,6702,0,0,0,3,3,6,0,0,0,3,3,6,17,16,33,67,66,133,0,8,8,84,90,174,368,387,755,2963,2909,5872,132,123,255,3463,3419,6882,4,4,8,38,43,81,0,0,0,42,47,89
IARE102007,683,1447,10,10,20,941,916,1857,132,121,253,201,186,387,4,3,7,337,310,647,74,77,151,209,166,375,5,0,5,288,243,531,4,3,7,14,14,28,0,0,0,18,17,35,632,757,1389,2114,2138,4252,279,279,558,3025,3174,6199,0,0,0,0,0,0,0,0,0,0,0,0,120,125,245,321,297,618,97,87,184,538,509,1047,752,882,1634,2435,2435,4870,376,366,742,3563,3683,7246,11,10,21,65,69,134,12,4,16,88,83,171
IARE102008,485,1134,8,5,13,757,576,1333,56,63,119,184,112,296,3,0,3,243,175,418,60,51,111,174,83,257,3,7,10,237,141,378,3,3,6,11,4,15,0,0,0,14,7,21,410,455,865,2082,1834,3916,89,59,148,2581,2348,4929,0,0,0,3,0,3,0,0,0,3,0,3,14,6,20,29,23,52,0,3,3,43,32,75,424,461,885,2114,1857,3971,89,62,151,2627,2380,5007,0,0,0,18,0,18,5,0,5,23,0,23
IARE102009,1872,4100,22,17,39,2350,1990,4340,32,42,74,662,588,1250,11,9,20,705,639,1344,16,15,31,419,340,759,9,4,13,444,359,803,0,0,0,15,12,27,0,0,0,15,12,27,327,373,700,6102,5917,12019,381,364,745,6810,6654,13464,0,0,0,3,3,6,0,0,0,3,3,6,23,22,45,451,403,854,65,37,102,539,462,1001,350,395,745,6556,6323,12879,446,401,847,7352,7119,14471,49,0,49,359,130,489,8,5,13,416,135,551
IARE102010,1447,3058,20,10,30,1741,1626,3367,76,87,163,543,483,1026,7,10,17,626,580,1206,49,47,96,419,269,688,4,6,10,472,322,794,7,5,12,13,8,21,0,0,0,20,13,33,535,587,1122,4803,4724,9527,233,250,483,5571,5561,11132,0,0,0,5,4,9,0,0,0,5,4,9,68,70,138,281,283,564,30,20,50,379,373,752,603,657,1260,5089,5011,10100,263,270,533,5955,5938,11893,6,4,10,68,79,147,14,7,21,88,90,178
IARE102011,7025,13871,59,80,139,7369,7620,14989,236,235,471,2204,2150,4354,24,30,54,2464,2415,4879,158,133,291,1466,1289,2755,25,30,55,1649,1452,3101,9,5,14,77,59,136,0,0,0,86,64,150,1875,2107,3982,20069,21439,41508,846,940,1786,22790,24486,47276,3,0,3,13,12,25,0,0,0,16,12,28,190,162,352,1707,1878,3585,146,139,285,2043,2179,4222,2068,2269,4337,21789,23329,45118,992,1079,2071,24849,26677,51526,79,8,87,569,418,987,58,72,130,706,498,1204
IARE102012,898,1764,6,10,16,913,958,1871,29,22,51,279,261,540,4,0,4,312,283,595,29,25,54,248,204,452,6,5,11,283,234,517,4,0,4,12,9,21,0,0,0,16,9,25,190,222,412,2547,2569,5116,162,133,295,2899,2924,5823,3,0,3,18,15,33,3,0,3,24,15,39,16,10,26,107,133,240,17,8,25,140,151,291,209,232,441,2672,2717,5389,182,141,323,3063,3090,6153,0,0,0,37,64,101,3,5,8,40,69,109
IARE102013,1692,3607,15,16,31,1997,1761,3758,24,19,43,598,539,1137,4,10,14,626,568,1194,27,7,34,470,346,816,13,7,20,510,360,870,0,0,0,24,8,32,0,0,0,24,8,32,247,238,485,5576,5584,11160,209,247,456,6032,6069,12101,0,0,0,5,3,8,3,0,3,8,3,11,9,6,15,297,297,594,26,16,42,332,319,651,256,244,500,5878,5884,11762,238,263,501,6372,6391,12763,3,5,8,77,124,201,10,0,10,90,129,219
IARE102014,1069,2174,12,4,16,1165,1130,2295,30,24,54,335,289,624,0,4,4,365,317,682,43,27,70,273,202,475,5,4,9,321,233,554,3,3,6,11,10,21,3,0,3,17,13,30,223,259,482,3480,3558,7038,133,105,238,3836,3922,7758,3,3,6,0,0,0,0,0,0,3,3,6,26,13,39,103,103,206,10,3,13,139,119,258,252,275,527,3583,3661,7244,143,108,251,3978,4044,8022,0,4,4,34,40,74,4,0,4,38,44,82
IARE103001,165,374,4,6,10,275,264,539,59,59,118,69,54,123,0,0,0,128,113,241,55,37,92,66,35,101,3,0,3,124,72,196,6,3,9,12,4,16,0,0,0,18,7,25,348,392,740,724,663,1387,161,136,297,1233,1191,2424,0,0,0,0,0,0,0,0,0,0,0,0,8,10,18,26,23,49,20,11,31,54,44,98,356,402,758,750,686,1436,181,147,328,1287,1235,2522,9,3,12,15,15,30,0,3,3,24,21,45
IARE103002,73,163,3,4,7,195,194,389,73,76,149,36,17,53,3,0,3,112,93,205,81,72,153,32,20,52,0,0,0,113,92,205,9,5,14,3,0,3,0,3,3,12,8,20,428,456,884,263,240,503,44,36,80,735,732,1467,0,0,0,0,0,0,0,0,0,0,0,0,25,40,65,13,12,25,3,3,6,41,55,96,453,496,949,276,252,528,47,39,86,776,787,1563,7,11,18,5,7,12,3,0,3,15,18,33
IARE103003,494,1131,10,3,13,719,577,1296,43,44,87,164,125,289,0,3,3,207,172,379,32,14,46,128,105,233,3,3,6,163,122,285,0,0,0,6,5,11,0,0,0,6,5,11,280,251,531,1611,1542,3153,150,118,268,2041,1911,3952,3,0,3,0,0,0,0,0,0,3,0,3,16,11,27,136,102,238,13,8,21,165,121,286,299,262,561,1747,1644,3391,163,126,289,2209,2032,4241,4,0,4,24,26,50,7,3,10,35,29,64
IARE103004,334,736,6,11,17,521,460,981,74,72,146,130,111,241,0,3,3,204,186,390,67,49,116,140,74,214,5,3,8,212,126,338,5,4,9,5,4,9,0,0,0,10,8,18,487,545,1032,1180,1120,2300,105,100,205,1772,1765,3537,0,0,0,3,0,3,0,0,0,3,0,3,27,15,42,31,35,66,11,6,17,69,56,125,514,560,1074,1214,1155,2369,116,106,222,1844,1821,3665,3,6,9,28,30,58,0,0,0,31,36,67
IARE103005,2607,5285,28,33,61,2917,2893,5810,103,128,231,965,1062,2027,12,21,33,1080,1211,2291,120,132,252,892,767,1659,15,8,23,1027,907,1934,4,4,8,33,27,60,6,0,6,43,31,74,784,933,1717,7652,7810,15462,465,462,927,8901,9205,18106,0,0,0,0,0,0,0,0,0,0,0,0,38,43,81,343,381,724,31,63,94,412,487,899,822,976,1798,7995,8191,16186,496,525,1021,9313,9692,19005,86,8,94,159,242,401,23,21,44,268,271,539
IARE103006,429,1076,8,4,12,833,621,1454,98,98,196,225,130,355,5,10,15,328,238,566,89,77,166,240,99,339,9,4,13,338,180,518,15,11,26,12,5,17,3,0,3,30,16,46,714,823,1537,1834,1484,3318,200,170,370,2748,2477,5225,6,5,11,35,15,50,5,3,8,46,23,69,54,45,99,240,130,370,46,12,58,340,187,527,774,873,1647,2109,1629,3738,251,185,436,3134,2687,5821,11,8,19,39,15,54,4,3,7,54,26,80
IARE104001,5163,9701,24,43,67,4677,5338,10015,38,65,103,1365,1495,2860,18,20,38,1421,1580,3001,38,46,84,959,973,1932,11,18,29,1008,1037,2045,8,3,11,27,30,57,0,0,0,35,33,68,403,473,876,13028,13677,26705,412,393,805,13843,14543,28386,0,0,0,8,3,11,0,0,0,8,3,11,112,145,257,3403,4057,7460,160,193,353,3675,4395,8070,515,618,1133,16439,17737,34176,572,586,1158,17526,18941,36467,3,5,8,193,379,572,14,7,21,210,391,601
IARE104002,2924,5716,27,29,56,2863,3012,5875,19,13,32,697,712,1409,13,9,22,729,734,1463,9,11,20,453,453,906,16,14,30,478,478,956,3,3,6,24,36,60,3,3,6,30,42,72,185,218,403,10435,11078,21513,584,548,1132,11204,11844,23048,0,0,0,10,0,10,0,0,0,10,0,10,40,41,81,1610,1702,3312,176,119,295,1826,1862,3688,225,259,484,12055,12780,24835,760,667,1427,13040,13706,26746,4,0,4,211,292,503,22,17,39,237,309,546
IARE104003,6907,14198,68,53,121,7640,7254,14894,107,118,225,2408,2701,5109,26,33,59,2541,2852,5393,61,55,116,1419,1519,2938,28,24,52,1508,1598,3106,0,6,6,84,69,153,37,26,63,121,101,222,1017,1105,2122,20142,20755,40897,912,919,1831,22071,22779,44850,3,0,3,7,7,14,0,0,0,10,7,17,51,56,107,1110,1272,2382,92,74,166,1253,1402,2655,1071,1161,2232,21259,22034,43293,1004,993,1997,23334,24188,47522,108,8,116,537,397,934,71,34,105,716,439,1155
IARE104004,7173,13876,73,66,139,7045,7563,14608,145,163,308,2354,2254,4608,27,23,50,2526,2440,4966,99,77,176,1587,1428,3015,24,31,55,1710,1536,3246,7,3,10,59,59,118,3,3,6,69,65,134,1110,1226,2336,18519,19219,37738,690,700,1390,20319,21145,41464,3,4,7,36,21,57,7,0,7,46,25,71,99,111,210,1720,1761,3481,104,99,203,1923,1971,3894,1212,1341,2553,20275,21001,41276,801,799,1600,22288,23141,45429,94,13,107,383,478,861,11,11,22,488,502,990
IARE104005,12849,24920,104,135,239,12631,13462,26093,225,256,481,3905,4102,8007,44,51,95,4174,4409,8583,151,152,303,2589,2438,5027,47,48,95,2787,2638,5425,9,10,19,162,148,310,5,3,8,176,161,337,1695,1850,3545,35266,37392,72658,1316,1295,2611,38277,40537,78814,0,0,0,30,23,53,6,0,6,36,23,59,299,332,631,5664,6158,11822,336,351,687,6299,6841,13140,1994,2182,4176,40960,43573,84533,1658,1646,3304,44612,47401,92013,16,18,34,490,862,1352,47,43,90,553,923,1476
IARE104006,1876,3889,20,25,45,2094,1967,4061,23,21,44,680,607,1287,5,10,15,708,638,1346,18,14,32,455,374,829,7,13,20,480,401,881,0,0,0,19,12,31,0,0,0,19,12,31,238,233,471,5494,5492,10986,181,185,366,5913,5910,11823,0,0,0,8,7,15,0,0,0,8,7,15,0,6,6,170,160,330,20,10,30,190,176,366,238,239,477,5672,5659,11331,201,195,396,6111,6093,12204,3,0,3,53,84,137,0,5,5,56,89,145
IARE104007,20289,38426,177,225,402,18698,20893,39591,163,168,331,5090,6140,11230,55,68,123,5308,6376,11684,81,82,163,2672,3089,5761,51,57,108,2804,3228,6032,17,8,25,155,133,288,6,3,9,178,144,322,1380,1361,2741,57562,60446,118008,2532,2433,4965,61474,64240,125714,0,0,0,0,0,0,0,0,0,0,0,0,263,305,568,10717,13577,24294,858,869,1727,11838,14751,26589,1643,1666,3309,68279,74023,142302,3390,3302,6692,73312,78991,152303,34,6,40,712,1309,2021,67,113,180,813,1428,2241
IARE104008,5119,9813,43,48,91,4868,5322,10190,81,83,164,1803,1945,3748,17,26,43,1901,2054,3955,59,52,111,1087,1011,2098,13,19,32,1159,1082,2241,4,3,7,38,34,72,0,0,0,42,37,79,507,501,1008,11378,11780,23158,491,469,960,12376,12750,25126,0,0,0,10,7,17,5,0,5,15,7,22,108,113,221,2561,2937,5498,145,159,304,2814,3209,6023,615,614,1229,13949,14724,28673,641,628,1269,15205,15966,31171,3,0,3,143,240,383,91,187,278,237,427,664
IARE104009,3732,7315,39,35,74,3886,4071,7957,160,199,359,1359,1253,2612,14,18,32,1533,1470,3003,116,106,222,994,889,1883,14,15,29,1124,1010,2134,16,13,29,48,32,80,0,0,0,64,45,109,1147,1274,2421,9898,10065,19963,464,451,915,11509,11790,23299,0,0,0,30,21,51,6,5,11,36,26,62,132,139,271,848,886,1734,65,58,123,1045,1083,2128,1279,1413,2692,10776,10972,21748,535,514,1049,12590,12899,25489,180,23,203,437,237,674,28,54,82,645,314,959
IARE104010,1197,2413,15,13,28,1285,1261,2546,19,29,48,415,355,770,7,10,17,441,394,835,26,8,34,360,263,623,0,7,7,386,278,664,0,0,0,9,11,20,0,0,0,9,11,20,198,206,404,3742,3738,7480,175,179,354,4115,4123,8238,3,0,3,10,7,17,0,0,0,13,7,20,24,15,39,86,91,177,11,9,20,121,115,236,225,221,446,3838,3836,7674,186,188,374,4249,4245,8494,0,0,0,34,58,92,4,0,4,38,58,96
IARE104011,26158,51181,251,209,460,25911,27071,52982,270,315,585,7945,8933,16878,81,124,205,8296,9372,17668,153,113,266,4181,4533,8714,59,76,135,4393,4722,9115,10,13,23,263,180,443,5,9,14,278,202,480,2274,2465,4739,74694,77249,151943,2183,2119,4302,79151,81833,160984,0,0,0,8,6,14,0,0,0,8,6,14,233,277,510,6598,8271,14869,351,343,694,7182,8891,16073,2507,2742,5249,81300,85526,166826,2534,2462,4996,86341,90730,177071,26,20,46,894,1520,2414,78,148,226,998,1688,2686
IARE104012,5392,10391,42,40,82,5207,5621,10828,93,93,186,1443,1430,2873,16,18,34,1552,1541,3093,48,51,99,1045,1043,2088,21,22,43,1114,1116,2230,4,4,8,63,46,109,3,0,3,70,50,120,750,772,1522,16082,16923,33005,583,555,1138,17415,18250,35665,3,0,3,26,14,40,3,7,10,32,21,53,110,129,239,1666,1857,3523,101,110,211,1877,2096,3973,863,901,1764,17774,18794,36568,687,672,1359,19324,20367,39691,14,12,26,339,438,777,53,41,94,406,491,897
IARE104013,8921,17963,79,73,152,9344,9269,18613,116,129,245,2484,2899,5383,35,28,63,2635,3056,5691,66,65,131,1369,1535,2904,15,25,40,1450,1625,3075,5,0,5,59,54,113,3,0,3,67,54,121,973,1046,2019,27032,28208,55240,940,958,1898,28945,30212,59157,0,0,0,3,0,3,0,3,3,3,3,6,89,131,220,2034,2313,4347,161,135,296,2284,2579,4863,1062,1177,2239,29069,30521,59590,1101,1096,2197,31232,32794,64026,4,4,8,167,304,471,34,26,60,205,334,539
IARE104014,16068,31658,135,129,264,16133,16644,32777,200,200,400,4763,5530,10293,51,73,124,5014,5803,10817,98,91,189,2729,3294,6023,33,56,89,2860,3441,6301,14,7,21,385,462,847,15,18,33,414,487,901,1364,1377,2741,50974,52796,103770,1854,1710,3564,54192,55883,110075,0,0,0,4,5,9,0,0,0,4,5,9,433,457,890,12006,12747,24753,914,785,1699,13353,13989,27342,1797,1834,3631,62984,65548,128532,2768,2495,5263,67549,69877,137426,40,21,61,1384,1859,3243,169,181,350,1593,2061,3654
IARE104015,10350,19409,83,89,172,9404,10724,20128,107,111,218,3090,3419,6509,28,47,75,3225,3577,6802,70,61,131,1957,1840,3797,30,28,58,2057,1929,3986,6,0,6,60,57,117,3,4,7,69,61,130,921,949,1870,25093,26772,51865,875,840,1715,26889,28561,55450,0,0,0,6,3,9,3,3,6,9,6,15,199,198,397,4862,5941,10803,326,279,605,5387,6418,11805,1120,1147,2267,29961,32716,62677,1204,1122,2326,32285,34985,67270,10,16,26,291,591,882,52,110,162,353,717,1070
IARE104016,9013,17663,79,83,162,8990,9342,18332,112,152,264,2674,2862,5536,30,28,58,2816,3042,5858,70,57,127,1417,1359,2776,24,33,57,1511,1449,2960,6,0,6,89,66,155,5,4,9,100,70,170,940,1024,1964,23755,24581,48336,1017,991,2008,25712,26596,52308,0,0,0,21,12,33,3,0,3,24,12,36,114,120,234,3459,3819,7278,332,281,613,3905,4220,8125,1054,1144,2198,27235,28412,55647,1352,1272,2624,29641,30828,60469,0,0,0,264,232,496,97,129,226,361,361,722
IARE104017,3058,6078,31,26,57,3184,3245,6429,73,80,153,1060,980,2040,21,13,34,1154,1073,2227,50,46,96,883,779,1662,15,14,29,948,839,1787,8,3,11,32,19,51,0,0,0,40,22,62,567,613,1180,8203,8381,16584,357,343,700,9127,9337,18464,0,0,0,5,3,8,0,0,0,5,3,8,81,95,176,928,1022,1950,59,50,109,1068,1167,2235,648,708,1356,9136,9406,18542,416,393,809,10200,10507,20707,0,3,3,100,127,227,6,4,10,106,134,240
IARE104018,2953,6269,22,20,42,3435,3064,6499,51,36,87,846,828,1674,4,8,12,901,872,1773,24,20,44,493,395,888,10,10,20,527,425,952,0,5,5,31,21,52,4,0,4,35,26,61,363,377,740,9229,8878,18107,379,320,699,9971,9575,19546,0,0,0,6,8,14,0,0,0,6,8,14,28,38,66,728,724,1452,51,41,92,807,803,1610,391,415,806,9963,9610,19573,430,361,791,10784,10386,21170,7,0,7,261,138,399,15,9,24,283,147,430
IARE104019,6723,12973,68,52,120,6527,7035,13562,141,162,303,2247,2315,4562,28,20,48,2416,2497,4913,99,101,200,1569,1367,2936,24,20,44,1692,1488,3180,8,4,12,45,41,86,5,0,5,58,45,103,1068,1095,2163,17175,18059,35234,745,767,1512,18988,19921,38909,0,0,0,23,20,43,3,4,7,26,24,50,82,92,174,1647,1931,3578,110,76,186,1839,2099,3938,1150,1187,2337,18845,20010,38855,858,847,1705,20853,22044,42897,4,5,9,200,375,575,48,81,129,252,461,713
IARE104020,11250,21454,106,115,221,10594,11678,22272,137,115,252,3049,3366,6415,45,51,96,3231,3532,6763,83,86,169,2218,2332,4550,37,56,93,2338,2474,4812,7,4,11,96,74,170,4,3,7,107,81,188,1022,1021,2043,25767,27266,53033,1071,1114,2185,27860,29401,57261,0,0,0,16,7,23,4,0,4,20,7,27,369,371,740,9255,10738,19993,609,624,1233,10233,11733,21966,1391,1392,2783,35038,38011,73049,1684,1738,3422,38113,41141,79254,7,14,21,480,862,1342,26,47,73,513,923,1436
