region_id,VfDif_SA2_NT_IndSt_nsP,VfDif_SA2_NT_TotM,VfDif_SA2_NT_TotF,VfDif_SA2_NT_TotP,VfDif_SA2_ACT_Indig_M,VfDif_SA2_ACT_Indig_F,VfDif_SA2_ACT_Indig_P,VfDif_SA2_ACT_NonInd_M,VfDif_SA2_ACT_NonInd_F,VfDif_SA2_ACT_NonInd_P,VfDif_SA2_ACT_IndSt_nsM,VfDif_SA2_ACT_IndSt_nsF,VfDif_SA2_ACT_IndSt_nsP,VfDif_SA2_ACT_TotM,VfDif_SA2_ACT_TotF,VfDif_SA2_ACT_TotP,VfDif_SA2_OT_Indig_M,VfDif_SA2_OT_Indig_F,VfDif_SA2_OT_Indig_P,VfDif_SA2_OT_NonInd_M,VfDif_SA2_OT_NonInd_F,VfDif_SA2_OT_NonInd_P,VfDif_SA2_OT_IndSt_nsM,VfDif_SA2_OT_IndSt_nsF,VfDif_SA2_OT_IndSt_nsP,VfDif_SA2_OT_TotM,VfDif_SA2_OT_TotF,VfDif_SA2_OT_TotP,VfDif_SA2_T_Indig_M,VfDif_SA2_T_Indig_F,VfDif_SA2_T_Indig_P,VfDif_SA2_T_NonInd_M,VfDif_SA2_T_NonInd_F,VfDif_SA2_T_NonInd_P,VfDif_SA2_T_IndSt_nsM,VfDif_SA2_T_IndSt_nsF,VfDif_SA2_T_IndSt_nsP,VfDif_SA2_T_TotM,VfDif_SA2_T_TotF,VfDif_SA2_T_TotP,Vis_Tot_vis_Indig_M,Vis_Tot_vis_Indig_F,Vis_Tot_vis_Indig_P,Vis_Tot_vis_NonInd_M,Vis_Tot_vis_NonInd_F,Vis_Tot_vis_NonInd_P,Vis_Tot_vis_IndigStat_nsM,Vis_Tot_vis_IndigStat_nsF,Vis_Tot_vis_IndigStat_nsP,Vis_Tot_visitors_TotM,Vis_Tot_visitors_TotF,Vis_Tot_visitors_TotP,LSaH_Eng_onl_Indig_M,LSaH_Eng_onl_Indig_F,LSaH_Eng_onl_Indig_P,LSaH_Eng_onl_NonInd_M,LSaH_Eng_onl_NonInd_F,LSaH_Eng_onl_NonInd_P,LSaH_Eng_on_Ind_sta_nsM,LSaH_Eng_on_Ind_sta_nsF,LSaH_Eng_on_Ind_sta_nsP,LSaH_Eng_only_TotM,LSaH_Eng_only_TotF,LSaH_Eng_only_TotP,LSaH_Aus_Ind_Lang_Ind_M,LSaH_Aus_Ind_Lang_Ind_F,LSaH_Aus_Ind_Lang_Ind_P,LSaH_Aus_Ind_Lan_No_Ind_M,LSaH_Aus_Ind_Lan_No_Ind_F,LSaH_Aus_Ind_Lan_No_Ind_P,Lsh_Aus_Ind_Lan_IndSt_nsM,Lsh_Aus_Ind_Lan_IndSt_nsF,Lsh_Aus_Ind_Lan_IndSt_nsP,Lsh_Austn_Indig_Lang_TotM,Lsh_Austn_Indig_Lang_TotF,Lsh_Austn_Indig_Lang_TotP,SAIndL_SE_Nw_Na_In_M,SAIndL_SE_Nw_Na_In_F,SAIndL_SE_Nw_Na_In_P,SAIndL_SE_Nw_Na_No_In_M,SAIndL_SE_Nw_Na_No_In_F,SAIndL_SE_Nw_Na_No_In_P,SAIndL_SE_Nw_Na_In_st_nsM,SAIndL_SE_Nw_Na_In_st_nsF,SAIndL_SE_Nw_Na_In_st_nsP,SAIndL_SE_Nw_Na_TotM,SAIndL_SE_Nw_Na_TotF,SAIndL_SE_Nw_Na_TotP,SAIndL_SE_Vw_wel_In_M,SAIndL_SE_Vw_wel_In_F,SAIndL_SE_Vw_wel_In_P,SAIndL_SE_Vw_we_No_In_M,SAIndL_SE_Vw_we_No_In_F,SAIndL_SE_Vw_we_No_In_P,SAIndL_SE_Vw_we_I_st_nsM,SAIndL_SE_Vw_we_I_st_nsF,SAIndL_SE_Vw_we_I_st_nsP,SAIndL_SE_Vw_we_TotM,SAIndL_SE_Vw_we_TotF,SAIndL_SE_Vw_we_TotP,AuAbrigTrRl_Indig_M,AuAbrigTrRl_Indig_F,AuAbrigTrRl_Indig_P,AuAbrigTrRl_No_Ind_M,AuAbrigTrRl_No_Ind_F,AuAbrigTrRl_No_Ind_P,AuAbrigTrRl_IndSt_nsM,AuAbrigTrRl_IndSt_nsF,AuAbrigTrRl_IndSt_nsP,AuAbrigTrRl_TotM,AuAbrigTrRl_TotF,AuAbrigTrRl_TotP,APAEI_0_4_Ind_M,APAEI_0_4_Ind_F,APAEI_0_4_Ind_P,APAEI_0_4_No_Ind_M,APAEI_0_4_No_Ind_F,APAEI_0_4_No_Ind_P,APAEI_0_4_In_st_nsM,APAEI_0_4_In_st_nsF,APAEI_0_4_In_st_nsP,APAEI_0_4_TotM,APAEI_0_4_TotF,APAEI_0_4_TotP,APAEI_5_14_Ind_M,APAEI_5_14_Ind_F,APAEI_5_14_Ind_P,APAEI_5_14_No_In_M,APAEI_5_14_No_In_F,APAEI_5_14_No_In_P,APAEI_5_14_In_st_nsM,APAEI_5_14_In_st_nsF,APAEI_5_14_In_st_nsP,APAEI_5_14_TotM,APAEI_5_14_TotF,APAEI_5_14_TotP,APAEI_15_19_Ind_M,APAEI_15_19_Ind_F,APAEI_15_19_Ind_P,APAEI_15_19_No_In_M,APAEI_15_19_No_In_F,APAEI_15_19_No_In_P,APAEI_15_19_i_st_nsM,APAEI_15_19_i_st_nsF,APAEI_15_19_i_st_nsP,APAEI_15_19_TotM,APAEI_15_19_TotF,APAEI_15_19_TotP,APAEI_20_24_Ind_M,APAEI_20_24_Ind_F,APAEI_20_24_Ind_P,APAEI_20_24_No_Ind_M,APAEI_20_24_No_Ind_F,APAEI_20_24_No_Ind_P,APAEI_20_24_In_st_nsM,APAEI_20_24_In_st_nsF,APAEI_20_24_In_st_nsP,APAEI_20_24_TotM,APAEI_20_24_TotF,APAEI_20_24_TotP,APAEI_25ov_Ind_M,APAEI_25ov_Ind_F,APAEI_25ov_Ind_P,APAEI_25ov_No_Ind_M,APAEI_25ov_No_Ind_F,APAEI_25ov_No_Ind_P,APAEI_25ov_In_st_nsM,APAEI_25ov_In_st_nsF,APAEI_25ov_In_st_nsP,APAEI_25ov_TotM,APAEI_25ov_TotF,APAEI_25ov_TotP,HYSC_Y12_e_Ind_M,HYSC_Y12_e_Ind_F,HYSC_Y12_e_Ind_P,HYSC_Y12_e_No_In_M,HYSC_Y12_e_No_In_F,HYSC_Y12_e_No_In_P,HYSC_Y12_e_In_st_nsM,HYSC_Y12_e_In_st_nsF,HYSC_Y12_e_In_st_nsP,HYSC_Y12_e_TotM,HYSC_Y12_e_TotF,HYSC_Y12_e_TotP,HYSC_Y11_e_Ind_M,HYSC_Y11_e_Ind_F,HYSC_Y11_e_Ind_P,HYSC_Y11_e_No_In_M,HYSC_Y11_e_No_In_F,HYSC_Y11_e_No_In_P,HYSC_Y11_e_In_s_nsM,HYSC_Y11_e_In_s_nsF,HYSC_Y11_e_In_s_nsP,HYSC_Y11_e_TotM,HYSC_Y11_e_TotF,HYSC_Y11_e_TotP,HYSC_Y10_e_Ind_M,HYSC_Y10_e_Ind_F,HYSC_Y10_e_Ind_P,HYSC_Y10_e_No_In_M
IARE105012,0,0,0,0,0,0,0,18,18,36,3,0,3,21,18,39,0,0,0,0,0,0,0,0,0,0,0,0,48,37,85,692,485,1177,89,54,143,829,576,1405,51,41,92,734,521,1255,94,54,148,879,616,1495,752,805,1557,12872,13002,25874,170,165,335,13794,13972,27766,7,6,13,0,0,0,0,0,0,7,6,13,0,0,0,0,0,0,0,0,0,0,0,0,8,4,12,0,0,0,0,0,0,8,4,12,3,4,7,0,0,0,0,0,0,3,4,7,28,28,56,246,229,475,0,4,4,274,261,535,171,169,340,2334,2112,4446,38,33,71,2543,2314,4857,50,56,106,820,885,1705,11,11,22,881,952,1833,7,6,13,147,192,339,3,0,3,157,198,355,12,26,38,305,530,835,6,8,14,323,564,887,66,82,148,3491,4210,7701,37,38,75,3594,4330,7924,31,50,81,899,944,1843,10,6,16,940,1000,1940,166,182,348,4450
IARE105013,0,0,0,0,0,0,0,12,14,26,0,0,0,12,14,26,0,0,0,0,0,0,0,0,0,0,0,0,3,10,13,248,197,445,32,26,58,283,233,516,3,10,13,263,217,480,32,26,58,298,253,551,209,222,431,5546,5501,11047,98,92,190,5853,5815,11668,3,3,6,0,0,0,0,0,0,3,3,6,3,0,3,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,105,97,202,0,0,0,108,102,210,54,48,102,744,688,1432,33,19,52,831,755,1586,18,10,28,250,229,479,4,6,10,272,245,517,0,0,0,51,52,103,0,0,0,51,52,103,3,9,12,94,188,282,0,0,0,97,197,294,22,32,54,1151,1474,2625,9,12,21,1182,1518,2700,8,9,17,300,380,680,3,3,6,311,392,703,44,51,95,1769
IARE105014,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,34,56,174,111,285,19,8,27,215,153,368,34,34,68,179,119,298,19,8,27,232,161,393,491,553,1044,2733,2654,5387,42,39,81,3266,3246,6512,4,4,8,0,0,0,0,0,0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,0,0,0,0,0,0,5,4,9,3,3,6,0,0,0,0,0,0,3,3,6,20,17,37,44,49,93,0,3,3,64,69,133,101,127,228,308,302,610,3,3,6,412,432,844,29,19,48,88,85,173,3,0,3,120,104,224,3,7,10,10,25,35,3,0,3,16,32,48,3,15,18,34,63,97,0,0,0,37,78,115,53,65,118,606,857,1463,13,5,18,672,927,1599,19,47,66,155,167,322,3,3,6,177,217,394,107,106,213,819
IARE105015,0,4,0,4,0,0,0,3,4,7,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,35,14,49,613,358,971,38,28,66,686,400,1086,35,14,49,647,379,1026,38,31,69,720,424,1144,496,460,956,10955,10749,21704,139,164,303,11590,11373,22963,3,3,6,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,3,3,6,3,3,6,0,0,0,0,0,0,3,3,6,15,16,31,168,175,343,3,0,3,186,191,377,122,86,208,1351,1191,2542,21,29,50,1494,1306,2800,28,35,63,475,471,946,11,13,24,514,519,1033,3,6,9,90,145,235,0,3,3,93,154,247,8,17,25,230,358,588,3,3,6,241,378,619,54,62,116,2344,2921,5265,11,16,27,2409,2999,5408,28,35,63,682,680,1362,10,8,18,720,723,1443,112,107,219,3798
IARE105016,0,4,6,10,0,0,0,13,11,24,0,0,0,13,11,24,0,0,0,0,0,0,0,0,0,0,0,0,31,17,48,672,432,1104,152,47,199,855,496,1351,34,17,51,713,470,1183,152,47,199,899,534,1433,484,455,939,10351,10279,20630,156,155,311,10991,10889,21880,3,3,6,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,10,15,25,142,163,305,6,4,10,158,182,340,92,111,203,1337,1186,2523,26,24,50,1455,1321,2776,40,30,70,481,474,955,6,4,10,527,508,1035,6,8,14,76,103,179,0,0,0,82,111,193,11,21,32,179,421,600,3,3,6,193,445,638,52,68,120,2503,3148,5651,23,22,45,2578,3238,5816,30,38,68,631,594,1225,5,9,14,666,641,1307,130,86,216,3164
IARE105017,0,3,0,3,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,24,15,39,118,108,226,31,14,45,173,137,310,24,15,39,122,111,233,31,17,48,177,143,320,275,298,573,2256,2296,4552,38,42,80,2569,2636,5205,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,11,18,35,44,79,0,0,0,42,55,97,67,64,131,250,245,495,4,5,9,321,314,635,13,21,34,114,112,226,3,3,6,130,136,266,3,3,6,11,19,30,0,0,0,14,22,36,7,5,12,36,91,127,3,0,3,46,96,142,14,26,40,450,588,1038,3,14,17,467,628,1095,15,12,27,140,152,292,3,4,7,158,168,326,45,47,92,700
IARE105018,0,0,0,0,0,0,0,17,11,28,5,0,5,22,11,33,0,0,0,0,0,0,0,0,0,0,0,0,68,61,129,1183,721,1904,249,102,351,1500,884,2384,71,61,132,1212,759,1971,249,105,354,1532,925,2457,964,996,1960,15493,16441,31934,158,180,338,16615,17617,34232,4,3,7,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,4,3,7,7,0,7,0,0,0,0,0,0,7,0,7,23,28,51,287,259,546,5,6,11,315,293,608,239,224,463,2154,2052,4206,20,29,49,2413,2305,4718,72,73,145,806,879,1685,9,11,20,887,963,1850,15,13,28,241,339,580,0,0,0,256,352,608,17,34,51,471,759,1230,3,4,7,491,797,1288,96,131,227,4904,5776,10680,23,38,61,5023,5945,10968,54,64,118,881,946,1827,8,8,16,943,1018,1961,184,196,380,4298
IARE105019,0,0,0,0,0,0,0,4,5,9,0,0,0,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,10,6,16,272,201,473,37,20,57,319,227,546,13,6,19,287,217,504,37,20,57,337,243,580,200,276,476,4887,4718,9605,47,43,90,5134,5037,10171,0,6,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,9,9,18,70,71,141,0,0,0,79,80,159,43,52,95,641,576,1217,3,11,14,687,639,1326,11,19,30,219,198,417,0,0,0,230,217,447,3,3,6,42,45,87,3,3,6,48,51,99,3,12,15,90,172,262,0,0,0,93,184,277,20,40,60,1082,1269,2351,9,9,18,1111,1318,2429,15,10,25,324,319,643,0,0,0,339,329,668,41,53,94,1503
IARE105020,0,7,0,7,0,0,0,6,10,16,3,0,3,9,10,19,0,0,0,0,0,0,0,0,0,0,0,0,12,6,18,644,538,1182,44,22,66,700,566,1266,15,9,24,684,577,1261,47,22,69,746,608,1354,256,243,499,12839,12616,25455,168,153,321,13263,13012,26275,0,0,0,0,0,0,6,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,5,0,0,0,0,0,0,4,0,4,4,0,4,12,10,22,196,206,402,0,3,3,208,219,427,60,63,123,1665,1620,3285,32,20,52,1757,1703,3460,15,19,34,606,583,1189,5,10,15,626,612,1238,3,3,6,82,136,218,0,0,0,85,139,224,0,11,11,178,465,643,4,3,7,182,479,661,24,36,60,2740,3528,6268,21,31,52,2785,3595,6380,22,20,42,1187,1210,2397,11,7,18,1220,1237,2457,39,40,79,3659
IARE105021,0,13,6,19,0,0,0,51,56,107,8,6,14,59,62,121,0,0,0,0,0,0,0,0,0,0,0,0,109,74,183,1750,1545,3295,198,112,310,2057,1731,3788,109,74,183,1810,1585,3395,204,118,322,2123,1777,3900,1275,1337,2612,25169,26518,51687,264,298,562,26708,28153,54861,12,10,22,0,3,3,0,3,3,12,16,28,0,0,0,0,3,3,0,3,3,0,6,6,12,8,20,0,3,3,0,0,0,12,11,23,0,3,3,0,0,0,0,3,3,0,6,6,39,46,85,449,449,898,0,0,0,488,495,983,302,295,597,3463,3331,6794,36,52,88,3801,3678,7479,97,89,186,1507,1494,3001,20,21,41,1624,1604,3228,22,37,59,855,1143,1998,7,6,13,884,1186,2070,36,63,99,954,1409,2363,10,16,26,1000,1488,2488,176,207,383,8721,10107,18828,63,63,126,8960,10377,19337,52,84,136,1684,1625,3309,11,12,23,1747,1721,3468,276,257,533,6652
IARE105022,0,0,0,0,0,0,0,5,5,10,3,0,3,8,5,13,0,0,0,0,0,0,0,0,0,0,0,0,6,11,17,228,171,399,33,7,40,267,189,456,6,11,17,244,177,421,33,7,40,283,195,478,165,197,362,5205,5471,10676,64,68,132,5434,5736,11170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,101,100,201,3,0,3,107,106,213,43,42,85,731,705,1436,17,12,29,791,759,1550,5,15,20,274,264,538,4,8,12,283,287,570,3,0,3,43,51,94,0,0,0,46,51,97,3,11,14,75,170,245,0,0,0,78,181,259,15,17,32,1093,1488,2581,11,9,20,1119,1514,2633,14,12,26,282,351,633,0,6,6,296,369,665,24,37,61,1657
IARE106001,0,0,3,3,0,0,0,61,68,129,6,12,18,67,80,147,0,0,0,0,0,0,0,0,0,0,0,0,30,38,68,1100,995,2095,119,113,232,1249,1146,2395,34,38,72,1154,1043,2197,122,117,239,1310,1198,2508,424,440,864,14078,14551,28629,158,195,353,14660,15186,29846,4,4,8,0,0,0,0,0,0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,3,3,6,3,0,3,0,0,0,6,3,9,7,8,15,175,189,364,0,3,3,182,200,382,115,113,228,1660,1573,3233,23,36,59,1798,1722,3520,37,37,74,691,700,1391,5,6,11,733,743,1476,0,6,6,113,100,213,0,0,0,113,106,219,13,14,27,225,574,799,4,3,7,242,591,833,48,54,102,4204,4831,9035,40,46,86,4292,4931,9223,20,22,42,1176,1334,2510,9,10,19,1205,1366,2571,87,77,164,3951
IARE106002,0,3,6,9,3,3,6,133,145,278,8,6,14,144,154,298,0,0,0,0,0,0,0,0,0,0,0,0,61,45,106,1003,920,1923,90,60,150,1154,1025,2179,68,49,117,1044,954,1998,93,60,153,1205,1063,2268,856,886,1742,14974,15514,30488,194,218,412,16024,16618,32642,17,15,32,0,0,0,0,0,0,17,15,32,0,0,0,0,0,0,0,0,0,0,0,0,17,15,32,0,0,0,0,0,0,17,15,32,7,7,14,4,3,7,0,0,0,11,10,21,33,24,57,205,183,388,0,5,5,238,212,450,199,190,389,1592,1556,3148,35,36,71,1826,1782,3608,58,68,126,638,616,1254,8,4,12,704,688,1392,4,5,9,104,106,210,0,0,0,108,111,219,11,47,58,282,600,882,5,6,11,298,653,951,71,89,160,4572,4938,9510,33,52,85,4676,5079,9755,57,50,107,972,1113,2085,12,6,18,1041,1169,2210,155,178,333,4471
IARE106003,0,4,6,10,3,0,3,77,76,153,16,6,22,96,82,178,0,3,3,0,0,0,3,0,3,3,3,6,91,103,194,1795,1533,3328,209,143,352,2095,1779,3874,96,111,207,1879,1606,3485,215,146,361,2190,1863,4053,1996,2114,4110,38823,40492,79315,433,474,907,41252,43080,84332,11,10,21,0,3,3,0,0,0,11,13,24,0,0,0,0,0,0,0,0,0,0,0,0,9,10,19,3,3,6,0,0,0,12,13,25,17,9,26,0,0,0,0,0,0,17,9,26,62,83,145,646,613,1259,15,12,27,723,708,1431,470,453,923,4525,4332,8857,74,73,147,5069,4858,9927,143,129,272,1806,1825,3631,14,13,27,1963,1967,3930,21,26,47,417,446,863,7,4,11,445,476,921,41,64,105,790,1623,2413,3,12,15,834,1699,2533,225,283,508,10657,11898,22555,75,73,148,10957,12254,23211,110,119,229,2421,2421,4842,31,15,46,2562,2555,5117,443,452,895,11895
IARE106004,6,10,8,18,5,10,15,434,401,835,74,52,126,513,463,976,0,0,0,0,0,0,0,0,0,0,0,0,101,85,186,7152,5484,12636,1318,863,2181,8571,6432,15003,105,85,190,7236,5553,12789,1321,870,2191,8662,6508,15170,834,849,1683,29764,29552,59316,278,248,526,30876,30649,61525,8,13,21,0,0,0,0,0,0,8,13,21,0,0,0,0,0,0,0,0,0,0,0,0,11,10,21,0,0,0,0,0,0,11,10,21,6,6,12,0,0,0,0,0,0,6,6,12,30,20,50,476,459,935,0,8,8,506,487,993,221,192,413,4200,4134,8334,54,33,87,4475,4359,8834,48,49,97,1654,1556,3210,17,12,29,1719,1617,3336,9,13,22,502,546,1048,3,3,6,514,562,1076,19,41,60,1058,1729,2787,3,8,11,1080,1778,2858,140,178,318,13342,14236,27578,89,72,161,13571,14486,28057,44,62,106,1919,1794,3713,19,11,30,1982,1867,3849,156,185,341,6973
IARE106005,3,10,0,10,3,3,6,88,123,211,10,7,17,101,133,234,0,0,0,0,0,0,0,0,0,0,0,0,79,61,140,1920,1705,3625,210,118,328,2209,1884,4093,82,61,143,2018,1776,3794,217,124,341,2317,1961,4278,898,959,1857,41502,43487,84989,446,442,888,42846,44888,87734,5,8,13,0,3,3,0,0,0,5,11,16,0,0,0,0,0,0,0,0,0,0,0,0,6,8,14,0,3,3,0,0,0,6,11,17,5,6,11,0,0,0,0,0,0,5,6,11,23,31,54,744,688,1432,6,9,15,773,728,1501,210,227,437,5721,5477,11198,65,62,127,5996,5766,11762,83,61,144,2149,2107,4256,27,17,44,2259,2185,4444,12,12,24,441,587,1028,7,3,10,460,602,1062,22,44,66,980,1860,2840,5,7,12,1007,1911,2918,117,177,294,13770,15875,29645,90,99,189,13977,16151,30128,64,47,111,2422,2632,5054,20,24,44,2506,2703,5209,228,207,435,11224
IARE107001,3,6,0,6,3,3,6,19,14,33,3,3,6,25,20,45,0,0,0,0,0,0,0,0,0,0,0,0,14,16,30,856,649,1505,203,110,313,1073,775,1848,14,16,30,946,728,1674,211,115,326,1171,859,2030,96,114,210,7679,6960,14639,146,131,277,7921,7205,15126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,4,4,413,392,805,12,13,25,425,409,834,18,23,41,3668,3418,7086,91,92,183,3777,3533,7310,7,7,14,1773,1738,3511,31,27,58,1811,1772,3583,3,6,9,1511,1353,2864,22,19,41,1536,1378,2914,3,3,6,2053,2087,4140,35,24,59,2091,2114,4205,22,28,50,17030,15884,32914,192,157,349,17244,16069,33313,13,7,20,1290,1185,2475,25,25,50,1328,1217,2545,23,28,51,3625
IARE107002,0,0,5,5,0,0,0,16,11,27,3,3,6,19,14,33,0,0,0,0,0,0,0,0,0,0,0,0,17,19,36,1366,1467,2833,121,57,178,1504,1543,3047,17,19,36,1431,1523,2954,124,60,184,1572,1602,3174,288,315,603,57614,58066,115680,453,474,927,58355,58855,117210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,14,1608,1541,3149,21,14,35,1640,1558,3198,64,55,119,12044,11246,23290,117,124,241,12225,11425,23650,31,22,53,5580,5075,10655,41,36,77,5652,5133,10785,10,13,23,2593,2647,5240,24,15,39,2627,2675,5302,4,19,23,2226,3316,5542,21,11,32,2251,3346,5597,75,95,170,40344,41480,81824,269,230,499,40688,41805,82493,17,18,35,3716,3582,7298,26,27,53,3759,3627,7386,75,84,159,12632
IARE107003,3,11,6,17,0,0,0,25,18,43,3,5,8,28,23,51,0,0,0,0,0,0,0,0,0,0,0,0,190,161,351,2659,2451,5110,213,151,364,3062,2763,5825,201,180,381,2865,2631,5496,232,157,389,3298,2968,6266,3776,3909,7685,83364,83805,167169,1121,1095,2216,88261,88809,177070,22,25,47,3,0,3,0,0,0,25,25,50,0,0,0,0,0,0,0,0,0,0,0,0,20,24,44,3,3,6,0,0,0,23,27,50,9,11,20,0,0,0,0,0,0,9,11,20,124,126,250,2564,2338,4902,52,37,89,2740,2501,5241,966,818,1784,19829,18476,38305,356,323,679,21151,19617,40768,293,254,547,7417,7427,14844,115,105,220,7825,7786,15611,34,61,95,3244,3352,6596,25,39,64,3303,3452,6755,57,134,191,4234,6267,10501,52,74,126,4343,6475,10818,406,562,968,53621,56515,110136,472,514,986,54499,57591,112090,211,243,454,6625,6327,12952,91,75,166,6927,6645,13572,735,876,1611,26024
IARE107004,3,3,3,6,0,0,0,19,11,30,0,0,0,19,11,30,0,0,0,0,0,0,0,0,0,0,0,0,37,35,72,1106,1035,2141,168,142,310,1311,1212,2523,37,35,72,1137,1071,2208,171,146,317,1345,1252,2597,634,634,1268,32168,34367,66535,299,354,653,33101,35355,68456,7,7,14,0,0,0,0,0,0,7,7,14,0,0,0,0,0,0,0,0,0,0,0,0,7,7,14,0,0,0,0,0,0,7,7,14,19,11,30,0,0,0,0,0,0,19,11,30,14,22,36,607,583,1190,9,7,16,630,612,1242,168,112,280,4522,4296,8818,49,50,99,4739,4458,9197,52,59,111,1872,1770,3642,17,23,40,1941,1852,3793,15,19,34,663,728,1391,9,8,17,687,755,1442,30,47,77,1168,2040,3208,8,9,17,1206,2096,3302,130,162,292,14267,16048,30315,91,104,195,14488,16314,30802,28,51,79,1884,1918,3802,15,19,34,1927,1988,3915,157,146,303,7517
IARE107005,3,10,4,14,0,0,0,23,19,42,3,3,6,26,22,48,0,0,0,0,0,0,0,0,0,0,0,0,18,25,43,573,509,1082,129,58,187,720,592,1312,18,25,43,602,525,1127,132,62,194,752,612,1364,285,311,596,9600,9352,18952,116,105,221,10001,9768,19769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,3,3,6,11,4,15,263,217,480,0,6,6,274,227,501,59,53,112,1991,1790,3781,26,31,57,2076,1874,3950,17,27,44,808,827,1635,14,12,26,839,866,1705,8,3,11,538,543,1081,4,6,10,550,552,1102,12,9,21,747,878,1625,4,6,10,763,893,1656,56,77,133,8481,8713,17194,80,77,157,8617,8867,17484,18,24,42,787,689,1476,9,10,19,814,723,1537,71,61,132,2718
IARE107006,0,4,0,4,0,0,0,3,4,7,3,0,3,6,4,10,0,0,0,0,0,0,0,0,0,0,0,0,9,15,24,523,554,1077,31,37,68,563,606,1169,9,15,24,554,582,1136,31,40,71,594,637,1231,568,550,1118,24112,25138,49250,194,204,398,24874,25892,50766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,56,618,591,1209,5,11,16,651,630,1281,150,127,277,4207,4177,8384,49,45,94,4406,4349,8755,50,41,91,1558,1572,3130,13,13,26,1621,1626,3247,6,11,17,459,530,989,0,3,3,465,544,1009,12,25,37,535,965,1500,3,3,6,550,993,1543,106,112,218,8388,9679,18067,45,57,102,8539,9848,18387,27,39,66,1547,1456,3003,10,12,22,1584,1507,3091,125,123,248,7162
IARE107007,3,9,0,9,0,3,3,16,17,33,4,3,7,20,23,43,0,0,0,0,0,0,0,0,0,0,0,0,139,98,237,1862,1549,3411,169,111,280,2170,1758,3928,145,105,250,1942,1626,3568,177,115,292,2264,1846,4110,2106,2463,4569,47772,49209,96981,612,580,1192,50490,52252,102742,8,5,13,0,0,0,0,0,0,8,5,13,0,0,0,0,0,0,0,0,0,0,0,0,8,6,14,0,0,0,0,0,0,8,6,14,6,5,11,0,3,3,0,0,0,6,8,14,91,92,183,1103,1024,2127,25,22,47,1219,1138,2357,549,524,1073,8728,8327,17055,139,142,281,9416,8993,18409,153,194,347,3779,3730,7509,41,49,90,3973,3973,7946,34,46,80,1444,1614,3058,7,15,22,1485,1675,3160,33,95,128,1687,2662,4349,19,24,43,1739,2781,4520,282,418,700,22187,23980,46167,199,191,390,22668,24589,47257,119,139,258,3738,3721,7459,29,48,77,3886,3908,7794,413,529,942,15841
