region_id,M_Y12_equivalent_Indigenous,M_Y12_equivalent_Non_Indig,M_Y12_equiv_IndigStat_ns,M_Y12_equivalent_Tot,M_Y11_equivalent_Indigenous,M_Y11_equiv_Non_Indig,M_Y11_equiv_IndigStat_ns,M_Y11_equivalent_Tot,M_Y10_equivalent_Indigenous,M_Y10_equiv_Non_Indig,M_Y10_equiv_IndigStat_ns,M_Y10_equivalent_Tot,M_Y9_equivalent_Indigenous,M_Y9_equiv_Non_Indig,M_Y9_equiv_IndigStat_ns,M_Y9_equivalent_Tot,M_Y8_below_Indigenous,M_Y8_below_Non_Indig,M_Y8_below_IndigStat_ns,M_Y8_below_Tot,M_Did_not_go_to_school_Indig,M_Did_not_go_to_sch_Non_Indig,M_Di_no_go_to_sch_IndSt_ns,M_Did_not_go_to_school_Tot,M_Highest_yr_school_ns_Indig,M_Highest_yr_sch_ns_Non_Indig,M_Highe_yr_sch_ns_IndSt_ns,M_Highest_yr_school_ns_Tot,M_Tot_Indigenous,M_Tot_Non_Indigenous,M_Tot_IndigStat_ns,M_Tot_Tot,F_Y12_equivalent_Indigenous,F_Y12_equivalent_Non_Indig,F_Y12_equiv_IndigStat_ns,F_Y12_equivalent_Tot,F_Y11_equivalent_Indigenous,F_Y11_equiv_Non_Indig,F_Y11_equiv_IndigStat_ns,F_Y11_equivalent_Tot,F_Y10_equivalent_Indigenous,F_Y10_equiv_Non_Indig,F_Y10_equiv_IndigStat_ns,F_Y10_equivalent_Tot,F_Y9_equivalent_Indigenous,F_Y9_equiv_Non_Indig,F_Y9_equiv_IndigStat_ns,F_Y9_equivalent_Tot,F_Y8_below_Indigenous,F_Y8_below_Non_Indig,F_Y8_below_IndigStat_ns,F_Y8_below_Tot,F_Did_not_go_to_school_Indig,F_Did_not_go_to_sch_Non_Indig,F_Di_no_go_to_sch_IndSt_ns,F_Did_not_go_to_school_Tot,F_Highest_yr_school_ns_Indig,F_Highest_yr_sch_ns_Non_Indig,F_Highe_yr_sch_ns_IndSt_ns,F_Highest_yr_school_ns_Tot,F_Tot_Indigenous,F_Tot_Non_Indigenous,F_Tot_IndigStat_ns,F_Tot_Tot,P_Y12_equivalent_Indigenous,P_Y12_equivalent_Non_Indig,P_Y12_equiv_IndigStat_ns,P_Y12_equivalent_Tot,P_Y11_equivalent_Indigenous,P_Y11_equiv_Non_Indig,P_Y11_equiv_IndigStat_ns,P_Y11_equivalent_Tot,P_Y10_equivalent_Indigenous,P_Y10_equiv_Non_Indig,P_Y10_equiv_IndigStat_ns,P_Y10_equivalent_Tot,P_Y9_equivalent_Indigenous,P_Y9_equiv_Non_Indig,P_Y9_equiv_IndigStat_ns,P_Y9_equivalent_Tot,P_Y8_below_Indigenous,P_Y8_below_Non_Indig,P_Y8_below_IndigStat_ns,P_Y8_below_Tot,P_Did_not_go_to_school_Indig,P_Did_not_go_to_sch_Non_Indig,P_Di_no_go_to_sch_IndSt_ns,P_Did_not_go_to_school_Tot,P_Highest_yr_school_ns_Indig,P_Highest_yr_sch_ns_Non_Indig,P_Highe_yr_sch_ns_IndSt_ns,P_Highest_yr_school_ns_Tot,P_Tot_Indigenous,P_Tot_Non_Indigenous,P_Tot_IndigStat_ns,P_Tot_Tot
IARE101001,11,228,5,244,10,56,3,69,42,346,5,393,17,100,0,117,21,96,0,117,0,7,0,7,14,46,67,127,115,879,80,1074,28,318,4,350,12,56,0,68,47,302,3,352,17,86,0,103,9,58,4,71,0,5,0,5,9,51,54,114,122,876,65,1063,39,546,9,594,22,112,3,137,89,648,8,745,34,186,0,220,30,154,4,188,0,12,0,12,23,97,121,241,237,1755,145,2137
IARE101002,276,4136,27,4439,103,721,13,837,429,4353,51,4833,199,1008,13,1220,157,888,20,1065,13,43,3,59,90,490,546,1126,1267,11639,673,13579,344,5519,52,5915,142,814,5,961,512,4179,68,4759,228,1082,18,1328,146,776,25,947,16,42,3,61,129,607,473,1209,1517,13019,644,15180,620,9655,79,10354,245,1535,18,1798,941,8532,119,9592,427,2090,31,2548,303,1664,45,2012,29,85,6,120,219,1097,1019,2335,2784,24658,1317,28759
IARE101003,21,318,3,342,9,63,3,75,43,538,4,585,28,179,4,211,28,161,3,192,0,6,0,6,19,65,73,157,148,1330,90,1568,25,515,3,543,14,76,0,90,56,503,8,567,30,149,6,185,16,131,0,147,4,9,0,13,16,80,79,175,161,1463,96,1720,46,833,6,885,23,139,3,165,99,1041,12,1152,58,328,10,396,44,292,3,339,4,15,0,19,35,145,152,332,309,2793,186,3288
IARE101004,47,609,7,663,15,115,0,130,104,751,4,859,51,211,3,265,56,184,3,243,3,8,3,14,29,102,96,227,305,1980,116,2401,99,752,9,860,28,134,0,162,125,631,7,763,56,182,5,243,47,135,3,185,0,6,0,6,30,121,88,239,385,1961,112,2458,146,1361,16,1523,43,249,0,292,229,1382,11,1622,107,393,8,508,103,319,6,428,3,14,3,20,59,223,184,466,690,3941,228,4859
IARE101005,58,1330,7,1395,24,280,3,307,97,1728,15,1840,43,504,6,553,49,467,4,520,6,16,0,22,26,222,299,547,303,4547,334,5184,73,1578,15,1666,43,311,3,357,119,1695,16,1830,41,485,13,539,33,402,4,439,3,20,0,23,28,261,252,541,340,4752,303,5395,131,2908,22,3061,67,591,6,664,216,3423,31,3670,84,989,19,1092,82,869,8,959,9,36,0,45,54,483,551,1088,643,9299,637,10579
IARE101006,11,323,3,337,4,55,0,59,23,337,0,360,17,88,0,105,23,101,5,129,3,3,0,6,13,39,37,89,94,946,45,1085,31,378,0,409,13,44,0,57,31,264,3,298,25,54,0,79,20,57,3,80,0,0,0,0,11,43,23,77,131,840,29,1000,42,701,3,746,17,99,0,116,54,601,3,658,42,142,0,184,43,158,8,209,3,3,0,6,24,82,60,166,225,1786,74,2085
IARE101007,32,732,12,776,8,137,0,145,64,970,12,1046,26,326,7,359,31,339,8,378,3,23,0,26,33,151,151,335,197,2678,190,3065,47,968,5,1020,22,168,0,190,62,940,11,1013,34,301,6,341,32,231,10,273,0,6,0,6,29,161,127,317,226,2775,159,3160,79,1700,17,1796,30,305,0,335,126,1910,23,2059,60,627,13,700,63,570,18,651,3,29,0,32,62,312,278,652,423,5453,349,6225
IARE101008,54,734,7,795,22,123,0,145,159,896,16,1071,61,316,5,382,79,283,4,366,3,14,0,17,269,316,138,723,647,2682,170,3499,97,924,6,1027,34,146,3,183,135,887,11,1033,86,288,6,380,61,216,14,291,3,5,0,8,62,154,130,346,478,2620,170,3268,151,1658,13,1822,56,269,3,328,294,1783,27,2104,147,604,11,762,140,499,18,657,6,19,0,25,331,470,268,1069,1125,5302,340,6767
IARE102001,96,4490,18,4604,34,364,3,401,97,1867,17,1981,73,467,11,551,57,349,3,409,3,35,0,38,29,283,433,745,389,7855,485,8729,148,5292,31,5471,43,393,3,439,131,1912,22,2065,84,491,4,579,40,369,8,417,3,37,0,40,49,344,478,871,498,8838,546,9882,244,9782,49,10075,77,757,6,840,228,3779,39,4046,157,958,15,1130,97,718,11,826,6,72,0,78,78,627,911,1616,887,16693,1031,18611
IARE102002,19,841,4,864,15,168,3,186,41,1093,8,1142,21,362,5,388,19,358,6,383,3,15,0,18,53,206,126,385,171,3043,152,3366,27,1013,7,1047,10,163,3,176,50,1180,13,1243,19,332,5,356,17,298,4,319,4,14,0,18,10,181,95,286,137,3181,127,3445,46,1854,11,1911,25,331,6,362,91,2273,21,2385,40,694,10,744,36,656,10,702,7,29,0,36,63,387,221,671,308,6224,279,6811
IARE102003,59,1137,9,1205,21,214,0,235,112,1501,7,1620,67,465,6,538,67,379,6,452,5,20,0,25,31,191,218,440,362,3907,246,4515,68,1415,11,1494,40,226,5,271,136,1426,12,1574,68,381,8,457,55,265,7,327,3,13,0,16,36,220,179,435,406,3946,222,4574,127,2552,20,2699,61,440,5,506,248,2927,19,3194,135,846,14,995,122,644,13,779,8,33,0,41,67,411,397,875,768,7853,468,9089
IARE102004,19,380,6,405,8,83,0,91,36,593,5,634,19,200,3,222,31,201,3,235,3,3,0,6,11,69,61,141,127,1529,78,1734,13,521,5,539,11,100,0,111,41,564,3,608,19,155,5,179,21,159,0,180,0,7,0,7,10,82,53,145,115,1588,66,1769,32,901,11,944,19,183,0,202,77,1157,8,1242,38,355,8,401,52,360,3,415,3,10,0,13,21,151,114,286,242,3117,144,3503
IARE102005,53,1988,18,2059,25,382,3,410,109,2574,37,2720,61,841,4,906,56,856,9,921,8,40,3,51,48,413,238,699,360,7094,312,7766,47,2535,22,2604,25,442,5,472,107,2568,26,2701,56,816,15,887,41,668,15,724,0,31,0,31,43,484,157,684,319,7544,240,8103,100,4523,40,4663,50,824,8,882,216,5142,63,5421,117,1657,19,1793,97,1524,24,1645,8,71,3,82,91,897,395,1383,679,14638,552,15869
IARE102006,47,683,5,735,18,134,0,152,81,975,11,1067,43,306,3,352,35,283,4,322,4,14,0,18,20,129,104,253,248,2524,127,2899,45,829,5,879,19,181,3,203,85,896,11,992,44,292,3,339,25,204,3,232,0,10,0,10,31,115,81,227,249,2527,106,2882,92,1512,10,1614,37,315,3,355,166,1871,22,2059,87,598,6,691,60,487,7,554,4,24,0,28,51,244,185,480,497,5051,233,5781
IARE102007,72,727,8,807,47,140,0,187,156,743,10,909,121,189,4,314,70,203,5,278,3,15,0,18,72,108,299,479,541,2125,326,2992,90,891,8,989,48,145,4,197,213,665,10,888,113,164,3,280,76,162,3,241,4,14,0,18,91,89,290,470,635,2130,318,3083,162,1618,16,1796,95,285,4,384,369,1408,20,1797,234,353,7,594,146,365,8,519,7,29,0,36,163,197,589,949,1176,4255,644,6075
IARE102008,22,541,3,566,10,113,0,123,89,630,10,729,51,167,3,221,57,169,3,229,3,13,0,16,11,91,73,175,243,1724,92,2059,40,693,4,737,34,105,0,139,82,469,4,555,58,101,0,159,52,82,7,141,3,4,0,7,13,49,39,101,282,1503,54,1839,62,1234,7,1303,44,218,0,262,171,1099,14,1284,109,268,3,380,109,251,10,370,6,17,0,23,24,140,112,276,525,3227,146,3898
IARE102009,33,1428,12,1473,20,386,4,410,95,2170,19,2284,31,569,9,609,14,402,8,424,0,14,0,14,63,466,311,840,256,5435,363,6054,51,1734,14,1799,16,399,5,420,94,1809,15,1918,39,540,5,584,14,321,6,341,0,13,0,13,19,243,258,520,233,5059,303,5595,84,3162,26,3272,36,785,9,830,189,3979,34,4202,70,1109,14,1193,28,723,14,765,0,27,0,27,82,709,569,1360,489,10494,666,11649
IARE102010,56,1232,7,1295,27,253,0,280,107,1565,21,1693,68,494,5,567,51,405,5,461,7,12,0,19,39,251,209,499,355,4212,247,4814,90,1540,9,1639,30,273,0,303,155,1391,12,1558,77,449,9,535,45,262,7,314,4,9,0,13,35,253,179,467,436,4177,216,4829,146,2772,16,2934,57,526,0,583,262,2956,33,3251,145,943,14,1102,96,667,12,775,11,21,0,32,74,504,388,966,791,8389,463,9643
IARE102011,204,6001,43,6248,98,1085,7,1190,439,6596,59,7094,207,1936,23,2166,151,1366,23,1540,10,77,0,87,158,897,857,1912,1267,17958,1012,20237,301,7390,46,7737,133,1199,13,1345,487,6783,76,7346,211,1928,28,2167,121,1230,28,1379,4,60,0,64,108,1033,798,1939,1365,19623,989,21977,505,13391,89,13985,231,2284,20,2535,926,13379,135,14440,418,3864,51,4333,272,2596,51,2919,14,137,0,151,266,1930,1655,3851,2632,37581,2001,42214
IARE102012,8,690,8,706,3,165,3,171,36,842,3,881,29,266,3,298,29,244,6,279,4,12,0,16,7,126,152,285,116,2345,175,2636,21,815,4,840,15,146,4,165,43,873,11,927,24,240,0,264,27,200,3,230,0,8,0,8,12,131,110,253,142,2413,132,2687,29,1505,12,1546,18,311,7,336,79,1715,14,1808,53,506,3,562,56,444,9,509,4,20,0,24,19,257,262,538,258,4758,307,5323
IARE102013,27,1359,10,1396,11,283,4,298,63,1860,15,1938,17,546,6,569,19,458,13,490,0,25,0,25,7,252,178,437,144,4783,226,5153,41,1822,17,1880,14,301,3,318,48,1641,14,1703,20,496,5,521,9,330,6,345,0,8,0,8,10,264,188,462,142,4862,233,5237,68,3181,27,3276,25,584,7,616,111,3501,29,3641,37,1042,11,1090,28,788,19,835,0,33,0,33,17,516,366,899,286,9645,459,10390
IARE102014,21,1060,12,1093,12,173,6,191,45,1071,13,1129,25,297,0,322,40,263,5,308,3,11,3,17,13,105,103,221,159,2980,142,3281,45,1313,9,1367,15,165,0,180,52,1017,3,1072,19,256,5,280,27,190,4,221,4,10,0,14,15,119,80,214,177,3070,101,3348,66,2373,21,2460,27,338,6,371,97,2088,16,2201,44,553,5,602,67,453,9,529,7,21,3,31,28,224,183,435,336,6050,243,6629
IARE103001,33,225,3,261,11,49,0,60,58,203,5,266,55,67,0,122,54,64,3,121,5,12,0,17,30,39,130,199,246,659,141,1046,52,306,3,361,25,37,0,62,93,164,5,262,55,51,0,106,32,34,0,66,4,4,0,8,41,40,97,178,302,636,105,1043,85,531,6,622,36,86,0,122,151,367,10,528,110,118,0,228,86,98,3,187,9,16,0,25,71,79,227,377,548,1295,246,2089
IARE103002,38,89,3,130,13,9,0,22,100,87,3,190,72,35,0,107,81,32,0,113,8,3,0,11,14,13,27,54,326,268,33,627,42,111,0,153,25,22,0,47,112,67,3,182,69,14,3,86,72,20,0,92,6,0,0,6,17,9,30,56,343,243,36,622,80,200,3,283,38,31,0,69,212,154,6,372,141,49,3,193,153,52,0,205,14,3,0,17,31,22,57,110,669,511,69,1249
IARE103003,23,406,0,429,16,132,0,148,70,626,12,708,38,148,0,186,31,127,3,161,0,5,0,5,11,66,141,218,189,1510,156,1855,31,527,5,563,12,111,0,123,70,478,3,551,38,118,3,159,13,101,3,117,0,7,0,7,9,58,90,157,173,1400,104,1677,54,933,5,992,28,243,0,271,140,1104,15,1259,76,266,3,345,44,228,6,278,0,12,0,12,20,124,231,375,362,2910,260,3532
IARE103004,39,303,6,348,13,69,4,86,110,396,8,514,69,123,0,192,63,141,4,208,6,6,0,12,26,66,81,173,326,1104,103,1533,84,396,7,487,41,62,0,103,107,327,10,444,61,97,5,163,49,71,5,125,4,3,0,7,36,67,63,166,382,1023,90,1495,123,699,13,835,54,131,4,189,217,723,18,958,130,220,5,355,112,212,9,333,10,9,0,19,62,133,144,339,708,2127,193,3028
IARE103005,62,1632,17,1711,34,502,8,544,198,2609,27,2834,94,886,10,990,110,873,14,997,6,33,5,44,125,498,397,1020,629,7033,478,8140,96,1894,12,2002,64,459,3,526,233,2540,32,2805,114,998,22,1134,124,751,7,882,3,27,0,30,68,653,425,1146,702,7322,501,8525,158,3526,29,3713,98,961,11,1070,431,5149,59,5639,208,1884,32,2124,234,1624,21,1879,9,60,5,74,193,1151,822,2166,1331,14355,979,16665
IARE103006,82,609,3,694,42,112,3,157,169,635,10,814,94,212,5,311,87,243,10,340,14,13,3,30,76,153,181,410,564,1977,215,2756,95,656,0,751,66,106,4,176,174,421,5,600,95,125,8,228,77,94,5,176,12,5,0,17,71,88,120,279,590,1495,142,2227,177,1265,3,1445,108,218,7,333,343,1056,15,1414,189,337,13,539,164,337,15,516,26,18,3,47,147,241,301,689,1154,3472,357,4983
IARE104001,67,5649,46,5762,36,907,3,946,102,4367,20,4489,33,1199,16,1248,35,882,11,928,8,27,0,35,35,533,468,1036,316,13564,564,14444,93,6362,44,6499,52,952,8,1012,126,4981,36,5143,54,1345,16,1415,42,914,18,974,3,30,0,33,35,735,416,1186,405,15319,538,16262,160,12011,90,12261,88,1859,11,1958,228,9348,56,9632,87,2544,32,2663,77,1796,29,1902,11,57,0,68,70,1268,884,2222,721,28883,1102,30706
