region_id,Tot_p_Indig_M,Tot_p_Indig_F,Tot_p_Indig_P,Tot_p_NonInd_M,Tot_p_NonInd_F,Tot_p_NonInd_P,Tot_p_IndigStat_nsM,Tot_p_IndigStat_nsF,Tot_p_IndigStat_nsP,Tot_p_TotM,Tot_p_TotF,Tot_p_TotP,A_0_4_Indig_M,A_0_4_Indig_F,A_0_4_Indig_P,A_0_4_NonInd_M,A_0_4_NonInd_F,A_0_4_NonInd_P,A_0_4_IndigStat_nsM,A_0_4_IndigStat_nsF,A_0_4_IndigStat_nsP,A_0_4_TotM,A_0_4_TotF,A_0_4_TotP,A_5_14_Indig_M,A_5_14_Indig_F,A_5_14_Indig_P,A_5_14_NonInd_M,A_5_14_NonInd_F,A_5_14_NonInd_P,A_5_14_IndigStat_nsM,A_5_14_IndigStat_nsF,A_5_14_IndigStat_nsP,A_5_14_TotM,A_5_14_TotF,A_5_14_TotP,A_15_24_Indig_M,A_15_24_Indig_F,A_15_24_Indig_P,A_15_24_NonInd_M,A_15_24_NonInd_F,A_15_24_NonInd_P,A_15_24_IndigStat_nsM,A_15_24_IndigStat_nsF,A_15_24_IndigStat_nsP,A_15_24_TotM,A_15_24_TotF,A_15_24_TotP,A_25_44_Indig_M,A_25_44_Indig_F,A_25_44_Indig_P,A_25_44_NonInd_M,A_25_44_NonInd_F,A_25_44_NonInd_P,A_25_44_IndigStat_nsM,A_25_44_IndigStat_nsF,A_25_44_IndigStat_nsP,A_25_44_TotM,A_25_44_TotF,A_25_44_TotP,A_45_64_Indig_M,A_45_64_Indig_F,A_45_64_Indig_P,A_45_64_NonInd_M,A_45_64_NonInd_F,A_45_64_NonInd_P,A_45_64_IndigStat_nsM,A_45_64_IndigStat_nsF,A_45_64_IndigStat_nsP,A_45_64_TotM,A_45_64_TotF,A_45_64_TotP,A_65_over_Indig_M,A_65_over_Indig_F,A_65_over_Indig_P,A_65_ovr_NonInd_M,A_65_ovr_NonInd_F,A_65_ovr_NonInd_P,A_65ove_IndigStat_nsM,A_65ove_IndigStat_nsF,A_65ove_IndigStat_nsP,A_65_ovr_TotM,A_65_ovr_TotF,A_65_ovr_TotP,Cntd_CN_home_Indig_M,Cntd_CN_home_Indig_F,Cntd_CN_home_Indig_P,Cntd_CN_hme_NonInd_M,Cntd_CN_hme_NonInd_F,Cntd_CN_hme_NonInd_P,ctd_CN_hme_Indig_st_nsM,ctd_CN_hme_Indig_st_nsF,ctd_CN_hme_Indig_st_nsP,Cntd_CN_home_TotM,Cntd_CN_home_TotF,Cntd_CN_home_TotP,Cntd_CN_Ewre_Aus_Indig_M,Cntd_CN_Ewre_Aus_Indig_F,Cntd_CN_Ewre_Aus_Indig_P,Ctd_CN_Ewh_Aus_No_Indi_M,Ctd_CN_Ewh_Aus_No_Indi_F,Ctd_CN_Ewh_Aus_No_Indi_P,Ct_CN_Ew_Au_IndSt_nsM,Ct_CN_Ew_Au_IndSt_nsF,Ct_CN_Ew_Au_IndSt_nsP,Ctd_CN_Ewh_Aus_TotM,Ctd_CN_Ewh_Aus_TotF,Ctd_CN_Ewh_Aus_TotP,VfSme_SA2_Indig_M,VfSme_SA2_Indig_F,VfSme_SA2_Indig_P,VfSme_SA2_NonInd_M,VfSme_SA2_NonInd_F,VfSme_SA2_NonInd_P,VfSme_SA2_Indi_stat_nsM,VfSme_SA2_Indi_stat_nsF,VfSme_SA2_Indi_stat_nsP,VfSme_SA2_TotM,VfSme_SA2_TotF,VfSme_SA2_TotP,VfDif_SA2_NSW_Indig_M,VfDif_SA2_NSW_Indig_F,VfDif_SA2_NSW_Indig_P,VfDif_SA2_NSW_NonInd_M,VfDif_SA2_NSW_NonInd_F,VfDif_SA2_NSW_NonInd_P,VfDif_SA2_NSW_IndSt_nsM,VfDif_SA2_NSW_IndSt_nsF,VfDif_SA2_NSW_IndSt_nsP,VfDif_SA2_NSW_TotM,VfDif_SA2_NSW_TotF,VfDif_SA2_NSW_TotP,VfDif_SA2_Vic_Indig_M,VfDif_SA2_Vic_Indig_F,VfDif_SA2_Vic_Indig_P,VfDif_SA2_Vic_NonInd_M,VfDif_SA2_Vic_NonInd_F,VfDif_SA2_Vic_NonInd_P,VfDif_SA2_Vic_Ind_sta_nsM,VfDif_SA2_Vic_Ind_sta_nsF,VfDif_SA2_Vic_Ind_sta_nsP,VfDif_SA2_Vic_TotM,VfDif_SA2_Vic_TotF,VfDif_SA2_Vic_TotP,VfDif_SA2_Qld_Indig_M,VfDif_SA2_Qld_Indig_F,VfDif_SA2_Qld_Indig_P,VfDif_SA2_Qld_NonInd_M,VfDif_SA2_Qld_NonInd_F,VfDif_SA2_Qld_NonInd_P,VfDif_SA2_Qld_IndSt_nsM,VfDif_SA2_Qld_IndSt_nsF,VfDif_SA2_Qld_IndSt_nsP,VfDif_SA2_Qld_TotM,VfDif_SA2_Qld_TotF,VfDif_SA2_Qld_TotP,VfDif_SA2_SA_Indig_M,VfDif_SA2_SA_Indig_F,VfDif_SA2_SA_Indig_P,VfDif_SA2_SA_NonInd_M,VfDif_SA2_SA_NonInd_F,VfDif_SA2_SA_NonInd_P,VfDif_SA2_SA_IndSt_nsM,VfDif_SA2_SA_IndSt_nsF,VfDif_SA2_SA_IndSt_nsP,VfDif_SA2_SA_TotM,VfDif_SA2_SA_TotF,VfDif_SA2_SA_TotP,VfDif_SA2_WA_Indig_M,VfDif_SA2_WA_Indig_F,VfDif_SA2_WA_Indig_P,VfDif_SA2_WA_NonInd_M,VfDif_SA2_WA_NonInd_F,VfDif_SA2_WA_NonInd_P,VfDif_SA2_WA_IndSt_nsM,VfDif_SA2_WA_IndSt_nsF,VfDif_SA2_WA_IndSt_nsP,VfDif_SA2_WA_TotM,VfDif_SA2_WA_TotF,VfDif_SA2_WA_TotP,VfDif_SA2_Tas_Indig_M,VfDif_SA2_Tas_Indig_F,VfDif_SA2_Tas_Indig_P,VfDif_SA2_Tas_NonInd_M,VfDif_SA2_Tas_NonInd_F,VfDif_SA2_Tas_NonInd_P,VfDif_SA2_Tas_IndSt_nsM,VfDif_SA2_Tas_IndSt_nsF,VfDif_SA2_Tas_IndSt_nsP,VfDif_SA2_Tas_TotM,VfDif_SA2_Tas_TotF,VfDif_SA2_Tas_TotP,VfDif_SA2_NT_Indig_M,VfDif_SA2_NT_Indig_F,VfDif_SA2_NT_Indig_P,VfDif_SA2_NT_NonInd_M,VfDif_SA2_NT_NonInd_F,VfDif_SA2_NT_NonInd_P,VfDif_SA2_NT_IndSt_nsM,VfDif_SA2_NT_IndSt_nsF
IARE107002,303,331,634,81274,83309,164583,2492,2326,4818,84069,85966,170035,34,31,65,5620,5212,10832,186,141,327,5840,5384,11224,71,60,131,12584,11748,24332,333,333,666,12988,12141,25129,63,68,131,11772,10951,22723,357,303,660,12192,11322,23514,79,81,160,20119,22385,42504,663,587,1250,20861,23053,43914,45,72,117,21993,23181,45174,631,631,1262,22669,23884,46553,11,18,29,9187,9833,19020,321,331,652,9519,10182,19701,292,309,601,78939,81374,160313,2139,2099,4238,81370,83782,165152,12,22,34,2334,1936,4270,353,227,580,2699,2185,4884,0,0,0,65,56,121,3,3,6,68,59,127,17,19,36,1135,1234,2369,54,43,97,1206,1296,2502,0,0,0,68,64,132,29,6,35,97,70,167,0,0,0,94,87,181,19,5,24,113,92,205,0,0,0,21,21,42,10,0,10,31,21,52,0,0,0,22,31,53,6,0,6,28,31,59,0,0,0,10,14,24,0,0,0,10,14,24,0,0,0,0,5,5,0,0
IARE107003,4106,4093,8199,139011,141528,280539,6428,5932,12360,149545,151553,301098,575,537,1112,11916,11230,23146,631,526,1157,13122,12293,25415,1152,971,2123,21673,20153,41826,1089,1005,2094,23914,22129,46043,863,810,1673,19753,19050,38803,1000,894,1894,21616,20754,42370,895,1038,1933,42177,44349,86526,1745,1494,3239,44817,46881,91698,496,603,1099,31920,32845,64765,1367,1250,2617,33783,34698,68481,126,134,260,11571,13901,25472,597,763,1360,12294,14798,27092,3863,3906,7769,135574,138648,274222,5999,5637,11636,145436,148191,293627,243,188,431,3438,2878,6316,430,295,725,4111,3361,7472,11,19,30,206,180,386,19,6,25,236,205,441,182,154,336,2384,2219,4603,173,137,310,2739,2510,5249,3,0,3,65,38,103,20,0,20,88,38,126,5,4,9,100,106,206,11,6,17,116,116,232,0,0,0,24,19,43,0,0,0,24,19,43,0,3,3,33,26,59,3,0,3,36,29,65,0,0,0,20,19,39,0,3,3,20,22,42,0,0,0,8,6,14,3,0
IARE107004,661,655,1316,34034,36684,70718,1877,1786,3663,36572,39125,75697,67,77,144,2141,2150,4291,123,127,250,2331,2354,4685,179,116,295,4766,4513,9279,284,223,507,5229,4852,10081,131,148,279,4143,3887,8030,212,204,416,4486,4239,8725,133,151,284,7819,8488,16307,408,356,764,8360,8995,17355,122,134,256,10289,11397,21686,579,510,1089,10990,12041,23031,29,29,58,4877,6247,11124,271,368,639,5177,6644,11821,620,617,1237,32444,35206,67650,1625,1621,3246,34689,37444,72133,39,39,78,1591,1477,3068,252,164,416,1882,1680,3562,0,0,0,31,36,67,3,4,7,34,40,74,31,35,66,970,896,1866,147,125,272,1148,1056,2204,0,0,0,33,41,74,4,5,9,37,46,83,0,0,0,51,47,98,8,7,15,59,54,113,0,0,0,4,12,16,3,0,3,7,12,19,3,0,3,22,21,43,3,0,3,28,21,49,3,0,3,7,4,11,0,5,5,10,9,19,0,0,0,0,3,3,3,0
IARE107005,293,321,614,18012,18415,36427,1181,1131,2312,19486,19867,39353,40,29,69,1255,1175,2430,63,89,152,1358,1293,2651,63,59,122,2166,1928,4094,133,142,275,2362,2129,4491,48,68,116,2218,2187,4405,166,121,287,2432,2376,4808,75,73,148,5758,5940,11698,364,336,700,6197,6349,12546,53,70,123,4278,4272,8550,278,251,529,4609,4593,9202,14,22,36,2337,2913,5250,177,192,369,2528,3127,5655,271,305,576,17469,17977,35446,1111,1080,2191,18851,19362,38213,22,16,38,543,437,980,69,52,121,634,505,1139,0,0,0,29,16,45,3,4,7,32,20,52,15,21,36,367,369,736,50,28,78,432,418,850,3,0,3,65,45,110,34,9,43,102,54,156,0,0,0,67,39,106,23,11,34,90,50,140,0,0,0,20,7,27,8,3,11,28,10,38,0,4,4,21,18,39,5,4,9,26,26,52,0,0,0,3,8,11,3,0,3,6,8,14,0,0,0,7,4,11,3,0
IARE107006,578,561,1139,27148,28309,55457,1075,978,2053,28801,29848,58649,79,75,154,2273,2160,4433,97,89,186,2449,2324,4773,164,138,302,4485,4401,8886,176,161,337,4825,4700,9525,110,103,213,3809,3674,7483,149,131,280,4068,3908,7976,132,143,275,7895,8561,16456,274,247,521,8301,8951,17252,72,87,159,6324,6532,12856,240,224,464,6636,6843,13479,19,16,35,2362,2980,5342,139,128,267,2520,3124,5644,566,543,1109,26301,27571,53872,967,910,1877,27834,29024,56858,12,17,29,847,738,1585,107,70,177,966,825,1791,0,0,0,31,28,59,0,3,3,31,31,62,9,12,21,471,502,973,28,31,59,508,545,1053,0,0,0,11,7,18,0,3,3,11,10,21,0,3,3,25,29,54,0,3,3,25,35,60,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,6,8,14,0,0,0,6,8,14,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,4,0,4,0,0
IARE107007,2191,2558,4749,66175,69015,135190,3618,3608,7226,71984,75181,147165,354,354,708,4881,4689,9570,333,317,650,5568,5360,10928,631,598,1229,9630,9132,18762,602,644,1246,10863,10374,21237,448,515,963,10470,10184,20654,579,567,1146,11497,11266,22763,440,637,1077,17869,19391,37260,914,887,1801,19223,20915,40138,277,382,659,17382,18619,36001,869,822,1691,18528,19823,38351,43,72,115,5943,7000,12943,321,370,691,6307,7442,13749,2090,2474,4564,64184,67309,131493,3377,3470,6847,69651,73253,142904,102,84,186,1990,1706,3696,242,138,380,2334,1928,4262,6,7,13,80,77,157,8,4,12,94,88,182,136,91,227,1675,1404,3079,132,97,229,1943,1592,3535,0,0,0,42,33,75,12,8,20,54,41,95,0,4,4,77,66,143,12,3,15,89,73,162,0,0,0,18,6,24,3,0,3,21,6,27,0,0,0,22,14,36,3,0,3,25,14,39,0,0,0,9,9,18,0,0,0,9,9,18,3,0,3,3,0,3,3,0
IARE107008,1012,1172,2184,147840,151094,298934,9771,8916,18687,158623,161182,319805,116,119,235,11516,10805,22321,878,798,1676,12510,11722,24232,204,215,419,20412,19158,39570,1501,1286,2787,22117,20659,42776,221,198,419,20313,19471,39784,1377,1132,2509,21911,20801,42712,224,326,550,41835,43709,85544,2700,2493,5193,44759,46528,91287,194,239,433,34988,35814,70802,2131,1859,3990,37313,37912,75225,53,75,128,18776,22136,40912,1184,1348,2532,20013,23559,43572,962,1115,2077,144571,148041,292612,9343,8628,17971,154876,157784,312660,49,57,106,3269,3053,6322,429,289,718,3747,3399,7146,5,3,8,202,204,406,19,10,29,226,217,443,47,47,94,2535,2357,4892,250,205,455,2832,2609,5441,0,0,0,80,35,115,21,12,33,101,47,148,0,0,0,90,82,172,20,10,30,110,92,202,0,0,0,15,7,22,0,3,3,15,10,25,0,0,0,23,23,46,5,3,8,28,26,54,0,0,0,11,10,21,0,3,3,11,13,24,0,0,0,7,5,12,0,0
IARE107009,672,663,1335,88338,91254,179592,4429,4220,8649,93439,96137,189576,87,76,163,5977,5600,11577,376,340,716,6440,6016,12456,159,132,291,12471,11854,24325,756,716,1472,13386,12702,26088,159,122,281,13818,13137,26955,613,556,1169,14590,13815,28405,127,172,299,23343,25286,48629,1040,1064,2104,24510,26522,51032,114,120,234,22718,23805,46523,1068,936,2004,23900,24861,48761,28,40,68,10011,11572,21583,574,609,1183,10613,12221,22834,639,643,1282,86259,89405,175664,4207,4057,8264,91105,94105,185210,33,18,51,2079,1849,3928,222,163,385,2334,2030,4364,3,0,3,149,150,299,13,18,31,165,168,333,25,18,43,1594,1508,3102,89,81,170,1708,1607,3315,0,0,0,30,23,53,4,6,10,34,29,63,0,5,5,36,36,72,0,7,7,36,48,84,0,0,0,8,7,15,0,0,0,8,7,15,0,0,0,10,8,18,3,0,3,13,8,21,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0
IARE107010,794,785,1579,28363,28720,57083,1527,1452,2979,30684,30957,61641,96,100,196,1957,1841,3798,93,111,204,2146,2052,4198,224,169,393,4150,3961,8111,223,243,466,4597,4373,8970,169,177,346,4315,3976,8291,218,181,399,4702,4334,9036,166,179,345,7347,7668,15015,363,338,701,7876,8185,16061,117,131,248,7467,7652,15119,414,351,765,7998,8134,16132,22,29,51,3125,3623,6748,217,227,444,3364,3879,7243,763,759,1522,27229,27728,54957,1375,1346,2721,29367,29833,59200,33,25,58,1133,992,2125,151,107,258,1317,1124,2441,4,0,4,43,43,86,3,4,7,50,47,97,31,32,63,837,645,1482,81,38,119,949,715,1664,0,3,3,51,32,83,5,4,9,56,39,95,0,0,0,69,61,130,0,4,4,69,65,134,3,0,3,24,5,29,4,0,4,31,5,36,0,0,0,18,14,32,0,3,3,18,17,35,0,0,0,5,15,20,0,0,0,5,15,20,0,0,0,10,3,13,0,0
IARE107011,385,428,813,45467,46724,92191,2935,2621,5556,48787,49773,98560,62,41,103,3890,3698,7588,249,231,480,4201,3970,8171,63,84,147,5924,5667,11591,387,368,755,6374,6119,12493,75,90,165,6008,5759,11767,442,300,742,6525,6149,12674,100,102,202,14652,15071,29723,947,799,1746,15699,15972,31671,65,82,147,10002,10359,20361,578,508,1086,10645,10949,21594,21,27,48,4994,6169,11163,330,417,747,5345,6613,11958,362,405,767,44354,45727,90081,2789,2539,5328,47505,48671,96176,22,22,44,1113,996,2109,146,83,229,1281,1101,2382,0,0,0,65,55,120,7,0,7,72,55,127,16,8,24,778,712,1490,49,39,88,843,759,1602,0,0,0,8,11,19,3,0,3,11,11,22,0,0,0,21,21,42,0,0,0,21,21,42,0,0,0,7,5,12,0,0,0,7,5,12,0,0,0,9,5,14,0,0,0,9,5,14,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0
IARE107012,323,387,710,124302,132933,257235,4141,4150,8291,128766,137470,266236,38,38,76,7582,7221,14803,221,209,430,7841,7468,15309,68,75,143,18659,17777,36436,572,518,1090,19299,18370,37669,50,79,129,17857,17392,35249,587,484,1071,18494,17955,36449,86,100,186,28136,31651,59787,927,907,1834,29149,32658,61807,58,75,133,34339,36719,71058,1116,1013,2129,35513,37807,73320,23,20,43,17730,22173,39903,717,1020,1737,18470,23213,41683,315,365,680,119852,128957,248809,3409,3673,7082,123576,132995,256571,9,21,30,4449,3979,8428,732,478,1210,5190,4478,9668,0,0,0,120,128,248,9,0,9,129,128,257,25,9,34,2116,2478,4594,167,148,315,2308,2635,4943,0,0,0,76,71,147,8,0,8,84,71,155,0,7,7,121,125,246,4,9,13,125,141,266,0,0,0,24,36,60,3,4,7,27,40,67,3,0,3,76,80,156,0,0,0,79,80,159,0,0,0,21,21,42,0,0,0,21,21,42,0,0,0,5,14,19,0,0
IARE107013,214,192,406,53915,57097,111012,2471,2367,4838,56600,59656,116256,16,18,34,3512,3300,6812,157,137,294,3685,3455,7140,47,27,74,6303,5664,11967,249,211,460,6599,5902,12501,50,42,92,7747,7623,15370,440,384,824,8237,8049,16286,53,55,108,16311,17187,33498,750,642,1392,17114,17884,34998,35,39,74,13042,13939,26981,535,493,1028,13612,14471,28083,13,11,24,7000,9383,16383,340,500,840,7353,9894,17247,200,180,380,52156,55621,107777,2230,2197,4427,54586,57998,112584,13,13,26,1763,1473,3236,238,172,410,2014,1658,3672,0,0,0,66,72,138,4,8,12,70,80,150,14,12,26,1140,1095,2235,121,96,217,1275,1203,2478,0,0,0,129,80,209,63,23,86,192,103,295,0,3,3,126,84,210,44,7,51,170,94,264,0,0,0,58,18,76,14,6,20,72,24,96,3,3,6,58,21,79,24,8,32,85,32,117,0,0,0,34,16,50,8,7,15,42,23,65,0,0,0,7,9,16,0,0
IARE107014,335,379,714,62518,66282,128800,2638,2505,5143,65491,69166,134657,34,51,85,3998,3800,7798,186,163,349,4218,4014,8232,80,80,160,7689,7136,14825,334,289,623,8103,7505,15608,67,67,134,8745,8335,17080,375,296,671,9187,8698,17885,77,93,170,18046,19595,37641,751,697,1448,18874,20385,39259,58,74,132,15616,16715,32331,614,611,1225,16288,17400,33688,19,14,33,8423,10702,19125,378,449,827,8820,11165,19985,322,358,680,60922,64789,125711,2422,2351,4773,63666,67498,131164,14,20,34,1594,1495,3089,217,154,371,1825,1669,3494,0,0,0,80,74,154,4,4,8,84,78,162,8,12,20,1341,1362,2703,64,67,131,1413,1441,2854,3,0,3,24,31,55,0,3,3,27,34,61,3,0,3,42,47,89,0,3,3,45,50,95,0,0,0,5,11,16,0,0,0,5,11,16,0,0,0,10,11,21,0,0,0,10,11,21,0,0,0,4,6,10,0,0,0,4,6,10,0,0,0,3,3,6,0,0
IARE107015,1108,1110,2218,38389,40196,78585,1424,1305,2729,40921,42611,83532,151,130,281,2469,2349,4818,99,92,191,2719,2571,5290,302,285,587,5551,5281,10832,193,160,353,6046,5726,11772,240,224,464,5187,4919,10106,183,188,371,5610,5331,10941,228,245,473,9096,9798,18894,328,243,571,9652,10286,19938,153,187,340,10375,10988,21363,391,315,706,10919,11490,22409,32,39,71,5711,6861,12572,231,307,538,5974,7207,13181,1056,1066,2122,36659,38683,75342,1173,1170,2343,38888,40919,79807,51,45,96,1730,1512,3242,252,134,386,2033,1691,3724,4,0,4,50,37,87,3,4,7,57,41,98,37,31,68,909,925,1834,63,28,91,1009,984,1993,3,3,6,38,38,76,3,0,3,44,41,85,3,3,6,41,47,88,0,5,5,44,55,99,0,0,0,6,10,16,3,0,3,9,10,19,3,0,3,12,16,28,0,0,0,15,16,31,0,0,0,11,9,20,0,0,0,11,9,20,0,0,0,4,4,8,0,0
IARE107016,231,283,514,23010,25809,48819,1486,1378,2864,24727,27470,52197,25,29,54,2059,1972,4031,122,91,213,2206,2092,4298,39,28,67,2092,2108,4200,119,101,220,2250,2237,4487,47,49,96,1828,2067,3895,119,118,237,1994,2234,4228,68,88,156,9074,10453,19527,598,512,1110,9740,11053,20793,40,70,110,5763,6443,12206,344,347,691,6147,6860,13007,12,19,31,2194,2765,4959,184,210,394,2390,2994,5384,224,263,487,21952,24779,46731,1272,1243,2515,23448,26285,49733,8,19,27,1056,1031,2087,215,136,351,1279,1186,2465,0,0,0,24,28,52,0,0,0,24,28,52,14,13,27,588,664,1252,50,38,88,652,715,1367,0,0,0,31,34,65,4,0,4,35,34,69,0,0,0,39,33,72,3,0,3,42,33,75,0,0,0,11,18,29,0,0,0,11,18,29,0,0,0,12,21,33,0,0,0,12,21,33,0,0,0,6,16,22,4,0,4,10,16,26,0,0,0,0,0,0,0,0
IARE107017,1282,1354,2636,81595,83278,164873,5329,5150,10479,88206,89782,177988,167,134,301,6439,6336,12775,476,442,918,7082,6912,13994,353,295,648,13152,12476,25628,849,796,1645,14354,13567,27921,248,262,510,12112,11821,23933,726,691,1417,13086,12774,25860,260,354,614,23787,25467,49254,1518,1441,2959,25565,27262,52827,209,242,451,19221,19144,38365,1237,1133,2370,20667,20519,41186,45,67,112,6884,8034,14918,523,648,1171,7452,8749,16201,1203,1288,2491,79640,81567,161207,5086,4960,10046,85929,87815,173744,80,65,145,1955,1710,3665,243,192,435,2278,1967,4245,4,6,10,134,111,245,12,13,25,150,130,280,59,58,117,1503,1341,2844,149,156,305,1711,1555,3266,0,0,0,64,35,99,12,6,18,76,41,117,4,0,4,103,42,145,4,0,4,111,42,153,0,0,0,19,9,28,0,0,0,19,9,28,0,0,0,30,12,42,3,3,6,33,15,48,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,15,8,23,3,0
IARE107018,3,0,3,171,179,350,3,5,8,177,184,361,0,0,0,12,19,31,0,0,0,12,19,31,0,0,0,17,11,28,0,0,0,17,11,28,0,0,0,8,12,20,0,0,0,8,12,20,0,0,0,44,47,91,0,3,3,44,50,94,3,0,3,57,52,109,0,0,0,60,52,112,0,0,0,33,37,70,3,3,6,36,40,76,0,0,0,141,136,277,5,6,11,146,142,288,3,0,3,29,43,72,0,0,0,32,43,75,0,0,0,4,0,4,0,3,3,4,3,7,0,0,0,25,22,47,0,0,0,25,22,47,0,0,0,5,8,13,0,0,0,5,8,13,0,0,0,10,11,21,0,0,0,10,11,21,0,0,0,3,4,7,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IARE107019,513,599,1112,34419,35672,70091,2911,2405,5316,37843,38676,76519,58,43,101,2349,2249,4598,168,138,306,2575,2430,5005,89,77,166,2898,2729,5627,245,195,440,3232,3001,6233,83,124,207,3725,4028,7753,353,278,631,4161,4430,8591,157,197,354,13953,14779,28732,1188,1019,2207,15298,15995,31293,101,139,240,8026,7944,15970,678,520,1198,8805,8603,17408,25,19,44,3469,3943,7412,277,256,533,3771,4218,7989,476,561,1037,33145,34373,67518,2695,2251,4946,36316,37185,73501,37,38,75,1275,1298,2573,215,156,371,1527,1492,3019,0,5,5,55,49,104,12,4,16,67,58,125,26,26,52,803,794,1597,77,57,134,906,877,1783,3,0,3,23,32,55,0,0,0,26,32,58,0,0,0,32,37,69,0,0,0,32,37,69,0,0,0,6,14,20,0,0,0,6,14,20,0,3,3,13,13,26,4,3,7,17,19,36,0,0,0,7,5,12,0,0,0,7,5,12,0,0,0,3,3,6,0,0
IARE107020,501,464,965,110724,116074,226798,5203,4674,9877,116428,121212,237640,49,31,80,8319,7925,16244,350,346,696,8718,8302,17020,108,96,204,14879,14059,28938,616,471,1087,15603,14626,30229,73,77,150,12418,11559,23977,575,459,1034,13066,12095,25161,114,138,252,31432,33450,64882,1631,1396,3027,33177,34984,68161,122,77,199,28117,29535,57652,1314,1070,2384,29553,30682,60235,35,45,80,15558,19547,35105,717,931,1648,16310,20523,36833,471,443,914,106246,111966,218212,4449,4217,8666,111166,116626,227792,30,20,50,4477,4109,8586,754,457,1211,5261,4586,9847,3,0,3,115,125,240,8,9,17,126,134,260,40,36,76,2225,2351,4576,169,141,310,2434,2528,4962,0,0,0,108,101,209,16,11,27,124,112,236,0,4,4,143,145,288,26,7,33,169,156,325,0,0,0,35,39,74,7,9,16,42,48,90,0,3,3,63,46,109,11,9,20,74,58,132,0,0,0,21,31,52,3,0,3,24,31,55,0,0,0,12,6,18,0,0
IARE107021,746,664,1410,77875,78362,156237,5096,4405,9501,83717,83431,167148,62,87,149,5988,5654,11642,400,370,770,6450,6111,12561,139,106,245,9116,8611,17727,554,486,1040,9809,9203,19012,169,112,281,10472,9995,20467,808,671,1479,11449,10778,22227,210,204,414,27165,26477,53642,1912,1450,3362,29287,28131,57418,129,117,246,16883,17373,34256,970,824,1794,17982,18314,36296,37,39,76,8251,10253,18504,452,604,1056,8740,10896,19636,714,635,1349,75834,76588,152422,4821,4222,9043,81369,81445,162814,32,31,63,2041,1774,3815,276,181,457,2349,1986,4335,4,3,7,127,133,260,12,6,18,143,142,285,58,47,105,1859,1760,3619,238,136,374,2155,1943,4098,3,0,3,194,77,271,101,28,129,298,105,403,0,4,4,140,87,227,52,19,71,192,110,302,0,0,0,47,27,74,12,9,21,59,36,95,0,0,0,42,35,77,14,7,21,56,42,98,0,0,0,12,8,20,3,0,3,15,8,23,3,0,3,5,0,5,3,0
IARE107022,2647,2777,5424,81665,84144,165809,3817,3473,7290,88129,90394,178523,322,315,637,6306,6044,12350,305,298,603,6933,6657,13590,679,638,1317,11679,11184,22863,551,480,1031,12909,12302,25211,605,542,1147,12180,11998,24178,551,533,1084,13336,13073,26409,623,785,1408,23528,24706,48234,1030,914,1944,25181,26405,51586,361,408,769,20606,21583,42189,936,776,1712,21903,22767,44670,58,89,147,7365,8630,15995,443,472,915,7866,9191,17057,2553,2684,5237,79229,82131,161360,3435,3275,6710,85217,88090,173307,95,93,188,2436,2014,4450,383,197,580,2914,2304,5218,0,0,0,91,85,176,8,3,11,99,88,187,138,95,233,1794,1590,3384,248,200,448,2180,1885,4065,0,0,0,59,30,89,10,4,14,69,34,103,5,7,12,118,85,203,9,4,13,132,96,228,0,0,0,22,12,34,0,0,0,22,12,34,0,0,0,27,12,39,3,4,7,30,16,46,0,0,0,11,14,25,3,0,3,14,14,28,0,0,0,3,0,3,0,3
IARE107023,942,901,1843,57695,60385,118080,4730,4337,9067,63367,65623,128990,82,78,160,3647,3432,7079,235,228,463,3964,3738,7702,169,177,346,5484,5220,10704,399,356,755,6052,5753,11805,196,156,352,9237,8993,18230,849,693,1542,10282,9842,20124,304,255,559,19857,20685,40542,1711,1502,3213,21872,22442,44314,152,165,317,12695,13318,26013,947,851,1798,13794,14334,28128,41,69,110,6775,8736,15511,588,707,1295,7404,9512,16916,907,856,1763,55610,58394,114004,4403,4090,8493,60920,63340,124260,35,46,81,2085,1991,4076,327,246,573,2447,2283,4730,7,3,10,82,85,167,5,14,19,94,102,196,49,48,97,1577,1725,3302,201,189,390,1827,1962,3789,0,3,3,80,70,150,14,7,21,94,80,174,5,0,5,114,95,209,7,17,24,126,112,238,0,0,0,29,17,46,5,0,5,34,17,51,0,0,0,30,27,57,3,3,6,33,30,63,0,0,0,17,6,23,3,0,3,20,6,26,0,0,0,13,9,22,0,0
