region_id,M_T_20_24_PD_GD_GCL,M_T_20_24_BDL,M_T_20_24_ADip_DipL,M_T_20_24_CL_nfd,M_T_20_24_Ct_III_IV,M_T_20_24_Ct_I_II,M_T_20_24_LoE_NS,M_T_20_24_Tot,M_T_25_34_PD_GD_GCL,M_T_25_34_BDL,M_T_25_34_ADip_DipL,M_T_25_34_CL_nfd,M_T_25_34_Ct_III_IV,M_T_25_34_Ct_I_II,M_T_25_34_LoE_NS,M_T_25_34_Tot,M_T_35_44_PD_GD_GCL,M_T_35_44_BDL,M_T_35_44_ADip_DipL,M_T_35_44_CL_nfd,M_T_35_44_Ct_III_IV,M_T_35_44_Ct_I_II,M_T_35_44_LoE_NS,M_T_35_44_Tot,M_T_45_54_PD_GD_GCL,M_T_45_54_BDL,M_T_45_54_ADip_DipL,M_T_45_54_CL_nfd,M_T_45_54_Ct_III_IV,M_T_45_54_Ct_I_II,M_T_45_54_LoE_NS,M_T_45_54_Tot,M_T_55_64_PD_GD_GCL,M_T_55_64_BDL,M_T_55_64_ADip_DipL,M_T_55_64_CL_nfd,M_T_55_64_Ct_III_IV,M_T_55_64_Ct_I_II,M_T_55_64_LoE_NS,M_T_55_64_Tot,M_T_65ov_PtgdDe_GdDp_GdCt,M_T_65ov_BDL,M_T_65ov_ADip_DipL,M_T_65ov_CL_nfd,M_T_65ov_Ct_III_IV,M_T_65ov_Ct_I_II,M_T_65ov_LoE_NS,M_T_65ov_Tot,M_T_Tot_PD_GD_GCL,M_T_Tot_BDL,M_T_Tot_ADip_DipL,M_T_Tot_CL_nfd,M_T_Tot_Ct_III_IV,M_T_Tot_Ct_I_II,M_T_Tot_LoE_NS,M_T_Tot_Tot,F_Ind_15_19_PD_GD_GCL,F_Ind_15_19_BDL,F_Ind_15_19_ADip_DipL,F_Ind_15_19_CL_nfd,F_Ind_15_19_Ct_III_IV,F_Ind_15_19_Ct_I_II,F_Ind_15_19_LoE_NS,F_Ind_15_19_Tot,F_Ind_20_24_PD_GD_GCL,F_Ind_20_24_BDL,F_Ind_20_24_ADip_DipL,F_Ind_20_24_CL_nfd,F_Ind_20_24_Ct_III_IV,F_Ind_20_24_Ct_I_II,F_Ind_20_24_LoE_NS,F_Ind_20_24_Tot,F_Ind_25_34_PD_GD_GCL,F_Ind_25_34_BDL,F_Ind_25_34_ADip_DipL,F_Ind_25_34_CL_nfd,F_Ind_25_34_Ct_III_IV,F_Ind_25_34_Ct_I_II,F_Ind_25_34_LoE_NS,F_Ind_25_34_Tot,F_Ind_35_44_PD_GD_GCL,F_Ind_35_44_BDL,F_Ind_35_44_ADip_DipL,F_Ind_35_44_CL_nfd,F_Ind_35_44_Ct_III_IV,F_Ind_35_44_Ct_I_II,F_Ind_35_44_LoE_NS,F_Ind_35_44_Tot,F_Ind_45_54_PD_GD_GCL,F_Ind_45_54_BDL,F_Ind_45_54_ADip_DipL,F_Ind_45_54_CL_nfd,F_Ind_45_54_Ct_III_IV,F_Ind_45_54_Ct_I_II,F_Ind_45_54_LoE_NS,F_Ind_45_54_Tot,F_Ind_55_64_PD_GD_GCL,F_Ind_55_64_BDL,F_Ind_55_64_ADip_DipL,F_Ind_55_64_CL_nfd,F_Ind_55_64_Ct_III_IV,F_Ind_55_64_Ct_I_II,F_Ind_55_64_LoE_NS,F_Ind_55_64_Tot,F_Ind_65ov_PtgdDe_GdDp_GdCt,F_Ind_65ov_BDL,F_Ind_65ov_ADip_DipL,F_Ind_65ov_CL_nfd,F_Ind_65ov_Ct_III_IV,F_Ind_65ov_Ct_I_II,F_Ind_65ov_LoE_NS,F_Ind_65ov_Tot,F_Ind_TotPdDe_GdDp_GdCt,F_Ind_Tot_BDL,F_Ind_Tot_ADip_DipL,F_Ind_Tot_CL_nfd,F_Ind_Tot_Ct_III_IV,F_Ind_Tot_Ct_I_II,F_Ind_Tot_LoE_NS,F_Ind_Tot_Tot,F_NonI_15_19_PD_GD_GCL,F_NonI_15_19_BDL,F_NonI_15_19_ADip_DipL,F_NonI_15_19_CL_nfd,F_NonI_15_19_Ct_III_IV,F_NonI_15_19_Ct_I_II,F_NonI_15_19_LoE_NS,F_NonI_15_19_Tot,F_NonI_20_24_PD_GD_GCL,F_NonI_20_24_BDL,F_NonI_20_24_ADip_DipL,F_NonI_20_24_CL_nfd,F_NonI_20_24_Ct_III_IV,F_NonI_20_24_Ct_I_II,F_NonI_20_24_LoE_NS,F_NonI_20_24_Tot,F_NonI_25_34_PD_GD_GCL,F_NonI_25_34_BDL,F_NonI_25_34_ADip_DipL,F_NonI_25_34_CL_nfd,F_NonI_25_34_Ct_III_IV,F_NonI_25_34_Ct_I_II,F_NonI_25_34_LoE_NS,F_NonI_25_34_Tot,F_NonI_35_44_PD_GD_GCL,F_NonI_35_44_BDL,F_NonI_35_44_ADip_DipL,F_NonI_35_44_CL_nfd,F_NonI_35_44_Ct_III_IV,F_NonI_35_44_Ct_I_II,F_NonI_35_44_LoE_NS,F_NonI_35_44_Tot,F_NonI_45_54_PD_GD_GCL,F_NonI_45_54_BDL,F_NonI_45_54_ADip_DipL,F_NonI_45_54_CL_nfd,F_NonI_45_54_Ct_III_IV,F_NonI_45_54_Ct_I_II,F_NonI_45_54_LoE_NS,F_NonI_45_54_Tot,F_NonI_55_64_PD_GD_GCL,F_NonI_55_64_BDL,F_NonI_55_64_ADip_DipL,F_NonI_55_64_CL_nfd,F_NonI_55_64_Ct_III_IV,F_NonI_55_64_Ct_I_II,F_NonI_55_64_LoE_NS,F_NonI_55_64_Tot,F_NonI_65ov_PtgdDe_GdDp_GdCt,F_NonI_65ov_BDL,F_NonI_65ov_ADip_DipL,F_NonI_65ov_CL_nfd,F_NonI_65ov_Ct_III_IV,F_NonI_65ov_Ct_I_II,F_NonI_65ov_LoE_NS,F_NonI_65ov_Tot,F_NonI_Tot_PD_GD_GCL,F_NonI_Tot_BDL,F_NonI_Tot_ADip_DipL,F_NonI_Tot_CL_nfd,F_NonI_Tot_Ct_III_IV,F_NonI_Tot_Ct_I_II,F_NonI_Tot_LoE_NS,F_NonI_Tot_Tot,F_IS_NS_15_19_PD_GD_GCL,F_IS_NS_15_19_BDL,F_IS_NS_15_19_ADip_DipL,F_IS_NS_15_19_CL_nfd,F_IS_NS_15_19_Crt_III_an_IV_L,F_IS_NS_15_19_Ct_I_II,F_IS_NS_15_19_LoE_NS,F_IS_NS_15_19_Tot,F_IS_NS_20_24_PD_GD_GCL,F_IS_NS_20_24_BDL,F_IS_NS_20_24_ADip_DipL,F_IS_NS_20_24_CL_nfd,F_IS_NS_20_24_Crt_III_an_IV_L,F_IS_NS_20_24_Ct_I_II,F_IS_NS_20_24_LoE_NS,F_IS_NS_20_24_Tot
IARE305004,5,62,23,12,346,16,163,627,35,223,81,22,990,42,337,1730,48,156,146,34,895,23,325,1627,41,97,140,32,645,10,312,1277,15,45,82,31,420,3,232,828,0,21,33,0,167,0,225,446,144,604,505,136,3523,121,1771,6804,0,0,0,0,3,5,15,23,0,0,0,0,3,3,3,9,0,3,3,4,14,5,8,37,0,4,6,0,11,3,11,35,0,3,8,0,15,0,9,35,0,3,3,0,3,0,9,18,0,3,0,0,0,0,3,6,0,16,20,4,49,16,58,163,0,0,5,8,67,33,58,171,3,105,44,15,144,42,38,391,65,497,185,39,354,66,62,1268,59,280,206,50,240,35,73,943,59,138,155,26,155,20,95,648,25,65,90,14,83,15,75,367,6,19,32,3,14,0,125,199,217,1104,717,155,1057,211,526,3987,0,0,0,0,0,0,63,63,0,3,0,0,0,0,60,63
IARE305005,0,52,23,30,504,87,268,964,50,274,194,43,1183,97,538,2379,126,404,304,72,1705,64,623,3298,132,335,438,64,1993,55,655,3672,148,319,472,85,2254,39,725,4042,127,292,449,90,2574,28,1750,5310,583,1676,1885,389,10362,496,4869,20260,0,0,3,3,3,7,13,29,0,3,3,3,22,3,9,43,0,10,14,3,32,12,13,84,8,8,15,7,41,6,17,102,0,8,7,7,23,5,10,60,0,3,7,0,12,5,11,38,3,0,4,0,0,0,15,22,11,32,53,23,133,38,88,378,0,4,12,31,151,123,165,486,7,144,86,48,364,141,70,860,103,619,336,108,834,161,190,2351,228,725,602,163,941,169,277,3105,204,617,676,197,978,132,433,3237,183,497,564,131,700,93,610,2778,84,384,414,103,342,37,1728,3092,809,2990,2690,781,4310,856,3473,15909,0,0,0,0,0,0,82,82,0,0,0,0,5,0,62,67
IARE305006,8,76,24,12,656,28,206,1010,86,365,119,32,1643,53,479,2777,121,344,300,48,1786,31,551,3181,124,264,311,25,1662,29,566,2981,82,196,207,25,1202,16,435,2163,29,78,101,26,736,8,457,1435,450,1323,1062,175,7812,191,2955,13968,0,0,0,0,8,4,3,15,0,0,3,3,19,3,8,36,0,8,0,3,28,5,11,55,0,12,13,0,20,0,10,55,3,5,9,3,15,0,7,42,0,0,0,0,3,0,6,9,0,3,0,0,0,0,5,8,3,28,25,9,93,12,50,220,0,0,8,23,94,73,97,295,8,158,51,30,325,62,51,685,105,670,267,59,647,107,116,1971,164,595,361,91,550,89,178,2028,125,332,345,82,456,57,199,1596,55,195,192,46,214,34,161,897,28,90,103,29,72,7,378,707,485,2040,1327,360,2358,429,1180,8179,0,0,0,0,0,5,94,99,0,0,0,0,3,0,94,97
IARE305007,3,78,15,5,241,9,169,520,46,247,67,21,847,14,392,1634,57,143,121,24,796,8,355,1504,33,47,84,13,616,9,360,1162,12,35,33,13,288,0,223,604,0,5,10,0,107,0,115,237,151,555,330,76,2939,52,1695,5798,0,0,0,0,0,0,3,3,0,3,0,0,5,0,4,12,0,7,3,0,10,0,0,20,0,3,3,0,6,0,0,12,0,0,3,0,0,0,0,3,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,13,12,0,24,0,7,56,0,0,3,7,35,17,39,101,3,112,30,13,139,31,22,350,61,406,125,38,345,53,53,1081,54,214,152,38,195,23,66,742,20,85,100,15,108,10,64,402,11,35,40,20,43,5,36,190,0,11,12,4,10,0,64,101,149,863,462,135,875,139,344,2967,0,0,0,0,0,0,26,26,0,0,0,0,0,0,37,37
IARE305008,0,6,6,0,42,12,19,85,8,31,27,3,126,11,51,257,12,31,35,4,128,6,65,281,4,21,33,10,166,10,87,331,12,32,23,15,142,5,93,322,8,15,22,6,140,0,223,414,44,136,146,41,767,51,579,1764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,11,0,0,0,0,7,0,0,7,0,4,0,4,4,0,6,18,0,0,3,3,0,0,4,10,0,0,6,0,0,0,0,6,0,8,13,7,14,0,10,52,0,0,0,3,13,18,17,51,0,23,9,8,29,12,12,93,16,79,38,5,84,21,17,260,24,67,50,17,77,11,29,275,15,45,60,13,77,7,33,250,13,53,58,16,73,3,50,266,6,35,27,0,22,5,141,236,74,302,242,62,375,77,299,1431,0,0,0,0,0,0,13,13,0,0,0,0,0,0,5,5
IARE305009,12,183,53,21,956,82,484,1791,142,656,251,74,2152,95,922,4292,261,620,415,74,2180,49,916,4515,281,591,516,65,2290,35,975,4753,255,450,434,62,1867,29,739,3836,124,230,230,45,1573,12,1482,3696,1075,2733,1905,353,11213,379,6025,23683,0,0,0,3,12,9,33,57,0,5,0,9,36,6,10,66,0,18,16,9,71,19,26,159,6,33,35,9,57,15,28,183,7,28,21,4,28,12,33,133,3,4,14,0,14,4,24,63,0,4,4,0,3,0,28,39,16,92,90,34,221,65,182,700,0,3,10,27,186,141,195,562,28,317,126,56,545,150,95,1317,207,1265,497,94,1029,197,207,3496,324,1053,632,141,821,120,245,3336,313,888,688,124,787,99,347,3246,218,570,436,83,424,68,415,2214,78,349,269,63,168,22,1372,2321,1168,4445,2658,588,3960,797,2876,16492,0,0,0,0,3,7,179,189,0,0,0,0,5,0,152,157
IARE306001,0,10,3,0,32,4,18,67,4,25,19,3,68,6,28,153,0,28,32,9,74,0,38,181,3,13,23,4,66,0,45,154,3,11,12,3,55,0,45,129,3,4,3,3,28,0,42,83,13,91,95,22,332,13,233,799,0,0,0,0,3,0,5,8,0,0,0,0,4,0,0,4,0,0,0,6,8,3,0,17,4,0,5,0,3,3,0,15,0,3,3,0,3,0,10,19,0,0,0,0,3,3,6,12,0,0,0,0,0,0,0,0,4,3,8,6,24,9,21,75,0,0,0,0,4,0,5,9,0,16,6,3,13,7,3,48,5,70,27,3,33,3,11,152,14,47,26,8,26,3,15,139,10,20,35,5,22,0,15,107,6,22,21,3,16,3,12,83,0,15,6,0,0,0,26,47,35,190,121,22,114,16,87,585,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,4
IARE306002,0,3,3,0,14,0,5,25,0,8,5,0,36,4,13,66,0,6,10,0,19,0,13,48,0,4,7,8,28,3,14,64,0,0,4,0,23,0,18,45,0,0,3,0,14,0,17,34,0,21,32,8,137,10,80,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,3,9,0,0,0,0,0,0,3,3,0,0,3,0,3,0,0,6,0,0,0,0,0,0,3,3,0,0,3,3,6,0,12,24,0,0,0,0,6,0,0,6,0,7,3,0,14,3,0,27,0,20,9,3,27,0,0,59,0,12,10,3,7,0,3,35,4,11,14,0,12,3,7,51,0,8,7,3,0,0,7,25,0,4,5,0,0,0,12,21,4,62,48,9,66,6,29,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IARE306003,0,0,0,0,3,0,0,3,0,0,0,5,18,3,6,32,0,0,0,3,19,3,0,25,0,0,4,0,13,0,0,17,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,8,53,9,9,83,0,0,0,0,4,0,0,4,0,0,3,0,12,5,0,20,0,0,3,0,9,3,3,18,0,0,7,5,6,3,3,24,3,0,6,0,9,7,0,25,0,0,3,5,0,0,3,11,0,0,0,0,0,3,0,3,3,0,22,10,40,21,9,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IARE306004,3,10,17,11,259,40,75,415,16,117,65,21,622,48,154,1043,51,166,136,29,766,28,204,1380,47,135,189,25,922,20,271,1609,63,186,184,39,941,17,310,1740,36,130,178,26,913,12,666,1961,216,744,772,160,4493,221,1846,8452,0,0,0,3,6,0,5,14,0,0,0,0,4,4,4,12,0,3,3,0,16,3,3,28,0,3,8,0,12,0,3,26,0,5,0,0,7,6,7,25,0,3,3,3,0,0,3,12,0,0,0,0,3,0,0,3,0,14,14,6,48,13,25,120,0,0,5,10,84,76,75,250,3,43,43,26,174,59,35,383,38,243,157,62,422,66,91,1079,70,291,279,76,406,56,116,1294,83,304,301,78,420,58,183,1427,96,236,256,59,262,35,213,1157,36,154,167,29,114,14,680,1194,326,1271,1208,340,1882,364,1393,6784,0,0,0,0,0,0,50,50,0,0,0,0,0,0,20,20
IARE306005,4,8,3,0,115,14,40,184,18,75,22,11,219,7,92,444,10,61,49,10,232,7,120,489,13,34,43,6,190,0,80,366,12,27,30,4,127,0,75,275,0,16,29,3,88,0,124,260,57,221,176,34,998,33,591,2110,0,0,0,0,0,0,9,9,0,0,0,0,4,0,3,7,0,3,0,0,6,5,3,17,0,0,6,3,7,5,0,21,0,3,0,0,3,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,6,3,20,10,22,67,3,0,3,0,19,11,17,53,3,40,3,6,67,16,12,147,24,118,48,10,114,17,23,354,30,97,56,15,90,16,26,330,13,46,56,13,83,8,30,249,14,24,25,9,51,7,29,159,3,29,21,3,10,3,104,173,90,354,212,56,434,78,241,1465,0,0,0,0,0,0,30,30,0,0,0,0,0,0,15,15
IARE306006,0,25,7,5,143,21,54,255,23,100,54,12,286,18,86,579,28,92,103,23,350,8,130,734,26,83,83,18,362,10,145,727,41,82,82,19,319,9,137,689,24,83,65,14,290,0,313,789,142,465,397,98,1787,81,931,3901,0,0,0,0,0,0,5,5,0,0,0,0,6,0,0,6,0,3,4,0,6,6,3,22,0,4,0,0,7,4,9,24,0,0,7,0,3,0,6,16,3,3,0,0,0,0,4,10,0,0,0,0,0,0,4,4,3,10,11,0,22,10,31,87,0,0,0,5,25,20,49,99,3,46,22,6,83,24,13,197,27,229,97,24,172,21,43,613,34,215,140,26,170,30,50,665,47,129,127,27,180,17,80,607,36,128,131,25,106,14,108,548,28,95,80,26,28,8,344,609,175,842,597,139,764,134,687,3338,0,0,0,0,0,0,31,31,0,0,0,0,0,0,20,20
IARE306007,0,9,0,0,63,8,34,114,4,20,15,4,129,14,74,260,7,30,39,10,148,5,77,316,12,23,55,10,164,5,84,353,9,16,34,10,112,3,59,243,5,9,16,5,82,0,112,229,37,107,162,39,725,40,499,1609,0,0,0,0,5,0,3,8,0,0,0,0,4,3,0,7,3,3,0,0,3,0,3,12,0,3,3,0,4,0,0,10,0,0,3,0,0,0,3,6,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,6,6,9,0,16,3,9,49,0,0,3,4,20,9,20,56,0,10,11,0,53,12,8,94,9,57,39,9,62,12,14,202,15,51,50,11,80,14,19,240,13,41,47,14,84,3,37,239,14,39,35,7,35,8,42,180,7,20,16,3,12,0,114,172,58,218,201,48,346,58,254,1183,0,0,0,0,0,0,23,23,0,0,0,0,0,0,8,8
IARE306008,0,18,6,8,127,11,50,220,14,100,48,7,274,17,109,569,15,66,79,10,239,9,121,539,13,37,57,18,200,3,136,464,8,39,33,9,140,4,93,326,5,11,21,6,83,0,126,252,55,271,244,61,1092,50,711,2484,0,0,0,3,0,3,9,15,0,0,0,0,5,0,4,9,0,3,0,0,9,5,9,26,0,3,10,0,4,0,5,22,3,3,3,0,5,0,3,17,0,6,3,0,0,0,0,9,0,0,0,0,0,0,6,6,3,15,16,3,23,8,36,104,0,0,0,3,30,11,28,72,3,47,11,5,75,13,10,164,40,222,87,16,137,20,19,541,25,128,86,21,110,16,36,422,19,79,92,21,80,6,39,336,12,46,66,14,49,5,36,228,3,25,25,8,10,0,90,161,102,547,367,88,491,71,258,1924,0,0,0,0,0,0,28,28,0,0,0,0,0,0,26,26
IARE306009,0,0,0,0,30,0,3,33,7,15,7,0,43,0,9,81,5,14,10,5,53,3,25,115,0,10,6,0,39,7,11,73,7,12,13,5,49,0,23,109,0,7,14,4,53,0,51,129,19,58,50,14,267,10,135,553,0,0,0,3,3,0,3,9,0,0,4,0,3,4,0,11,3,0,3,3,3,0,6,18,0,3,7,0,5,0,0,15,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,6,14,4,16,60,0,0,0,3,6,7,6,22,0,8,6,0,10,5,0,29,3,23,12,0,23,10,0,71,5,21,15,5,32,3,10,91,5,16,23,0,37,0,4,85,7,21,13,0,15,0,15,71,3,12,7,6,5,0,46,79,23,101,76,14,128,25,81,448,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,4
IARE306010,0,4,3,3,41,3,9,63,6,30,15,3,76,3,22,155,3,18,17,6,75,3,32,154,3,16,21,6,54,0,35,135,5,13,12,4,53,0,42,129,0,0,4,0,38,3,64,109,17,81,72,25,354,20,226,795,0,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,3,6,3,0,3,3,18,3,0,0,3,4,0,6,16,0,4,3,0,3,0,4,14,0,3,0,0,0,0,4,7,0,0,0,0,0,0,0,0,3,10,9,6,17,3,17,65,0,0,0,3,5,3,15,26,4,14,0,3,12,3,0,36,8,73,18,0,33,7,10,149,13,45,27,6,44,0,15,150,4,31,28,7,27,6,14,117,3,20,18,5,17,0,21,84,3,9,10,0,3,0,58,83,35,192,101,24,141,19,133,645,0,0,0,0,0,0,6,6,0,0,0,0,0,0,5,5
IARE306011,0,6,6,3,52,14,11,92,3,16,19,6,140,5,40,229,3,29,34,8,202,7,88,371,17,36,57,8,270,6,97,491,22,39,60,15,305,4,132,577,15,39,45,16,313,5,240,673,60,165,221,61,1302,54,640,2503,0,0,0,0,0,0,9,9,0,0,0,0,0,0,3,3,4,0,0,0,4,0,0,8,0,0,0,0,5,0,4,9,0,0,0,0,4,0,0,4,3,0,0,0,3,0,5,11,0,0,0,0,0,0,0,0,7,0,0,0,16,0,21,44,0,0,0,0,20,19,20,59,3,14,14,3,40,6,6,86,5,64,44,11,91,30,11,256,14,66,76,22,97,23,41,339,16,65,89,26,123,27,60,406,17,64,81,27,90,7,104,390,7,56,45,14,44,3,188,357,62,329,349,103,505,115,430,1893,0,0,0,0,0,0,7,7,0,0,0,0,3,0,9,12
IARE306012,0,0,0,0,18,0,3,21,0,10,6,0,24,0,11,51,3,4,4,3,27,0,16,57,0,6,11,3,25,0,18,63,0,0,7,3,24,0,17,51,3,0,3,0,18,0,25,49,6,20,31,9,142,3,99,310,0,0,0,0,3,0,0,3,0,0,0,0,3,3,3,9,0,0,0,0,7,3,0,10,0,0,4,0,7,0,5,16,0,3,3,3,3,0,3,15,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,7,3,23,10,11,57,0,0,0,0,3,0,3,6,0,8,0,0,8,0,3,19,0,17,8,0,11,3,4,43,4,10,8,3,10,0,0,35,5,13,10,0,14,4,6,52,3,0,12,4,7,0,6,32,0,6,3,0,5,0,9,23,12,54,41,7,58,7,31,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IARE306013,0,17,3,12,129,18,38,217,11,64,40,17,292,22,68,514,24,63,76,17,337,14,99,630,29,82,83,12,342,10,93,651,22,63,58,13,315,9,108,588,16,25,49,6,260,5,266,627,102,314,312,81,1710,84,723,3326,0,0,0,0,5,0,3,8,3,0,3,0,6,0,0,12,0,4,0,4,5,3,3,19,3,4,3,0,7,0,0,17,0,0,5,0,0,0,8,13,0,0,0,0,4,0,8,12,0,0,0,0,0,0,3,3,6,8,11,4,27,3,25,84,0,0,7,4,40,19,37,107,7,51,27,8,102,31,20,246,21,167,74,31,171,30,32,526,43,160,133,44,152,28,44,604,37,105,144,25,167,24,46,548,28,93,101,31,117,13,94,477,15,69,73,9,36,3,263,468,151,645,559,152,785,148,536,2976,0,0,0,0,0,0,9,9,0,0,0,0,0,0,10,10
IARE306014,0,14,0,8,164,20,40,246,14,65,27,7,320,30,91,554,32,106,65,26,345,13,105,692,37,86,99,23,425,16,108,794,36,116,86,15,374,3,150,780,36,61,63,16,363,3,323,865,155,448,340,100,2039,105,895,4082,0,0,0,0,6,3,6,15,0,3,3,0,7,3,0,16,0,3,0,0,11,0,6,20,0,3,3,4,6,0,4,20,0,3,3,0,6,0,7,19,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,4,0,12,9,4,36,6,30,97,0,0,3,3,37,30,50,123,0,38,24,12,116,35,21,246,31,151,82,26,194,29,51,564,53,165,127,41,217,38,47,688,52,176,146,32,228,22,95,751,40,140,125,32,143,15,119,614,21,105,106,29,48,4,321,634,197,775,613,175,983,173,704,3620,0,0,0,0,0,0,13,13,0,0,0,0,0,0,10,10
IARE306015,14,234,121,32,956,105,264,1726,265,947,392,65,1893,123,519,4204,355,794,472,59,1523,58,493,3754,403,663,518,56,1592,33,459,3724,331,566,372,53,1247,21,476,3066,229,372,341,58,1285,14,1160,3459,1597,3580,2225,339,8707,432,3690,20570,0,0,3,3,14,4,21,45,0,7,7,6,24,11,8,63,0,15,16,3,43,6,24,107,7,20,11,0,32,5,31,106,9,11,15,0,14,3,18,70,4,7,0,3,7,0,19,40,3,0,0,0,0,0,15,18,23,60,52,15,134,29,136,449,0,4,18,26,249,151,192,640,24,446,211,74,643,157,92,1647,314,1505,596,114,1010,173,180,3892,463,1200,696,145,765,119,237,3625,419,904,735,130,747,87,256,3278,313,658,536,111,422,63,378,2481,155,488,443,97,187,32,1604,3006,1688,5205,3235,697,4023,782,2939,18569,0,0,0,0,3,4,116,123,0,3,0,0,0,0,130,133
IARE306016,0,25,12,8,185,20,40,290,14,90,71,11,439,23,90,738,54,204,174,31,546,12,123,1144,83,159,178,15,557,17,121,1130,65,118,127,23,417,5,134,889,49,88,116,17,346,7,263,886,265,684,681,108,2533,102,824,5197,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,3,4,0,5,7,0,19,5,7,3,0,7,0,3,25,0,3,5,0,3,0,3,14,0,3,0,0,0,0,3,6,0,0,0,0,0,0,0,0,5,16,15,0,18,7,9,70,0,0,4,3,55,29,44,135,0,40,22,10,113,29,10,224,42,261,122,26,222,29,40,742,111,363,203,48,242,22,63,1052,98,236,223,49,226,29,91,952,60,143,151,27,141,26,109,657,27,134,111,24,54,15,243,608,338,1177,836,187,1053,179,600,4370,0,0,0,0,0,0,18,18,0,0,0,0,3,0,17,20
IARE306017,0,8,7,12,123,12,26,188,11,65,39,9,311,17,49,501,34,106,87,26,374,12,95,734,27,88,97,18,353,3,84,670,33,61,82,16,291,3,96,582,15,40,45,5,216,0,155,476,120,368,360,89,1703,59,591,3290,0,0,0,0,0,0,5,5,0,0,3,0,3,3,3,12,0,0,4,0,8,0,4,16,0,0,0,0,3,0,0,3,0,0,0,0,4,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,18,3,15,43,0,0,3,3,42,25,32,105,0,37,17,9,84,17,12,176,25,169,93,17,153,23,23,503,49,199,126,34,154,24,53,639,49,151,137,21,152,25,62,597,40,88,100,24,81,13,78,424,11,77,69,9,37,0,143,346,174,721,545,117,703,127,403,2790,0,0,0,0,0,0,20,20,0,0,0,0,0,0,9,9
IARE306018,0,23,12,6,178,11,53,283,21,115,61,15,395,14,117,738,12,87,99,32,396,16,169,811,18,55,80,36,356,16,157,718,19,29,57,26,288,5,144,568,6,22,24,6,192,5,231,486,76,331,336,124,1853,82,949,3751,0,0,0,0,7,3,0,10,0,0,0,0,5,3,4,12,0,0,0,0,4,0,5,9,0,6,4,0,7,0,0,17,0,3,0,0,6,0,3,12,0,0,0,3,0,0,4,7,0,0,0,0,0,0,4,4,0,9,4,3,29,6,20,71,0,0,3,4,31,18,30,86,3,60,18,10,82,21,18,212,24,245,102,29,190,44,24,658,28,193,99,35,188,31,43,617,35,111,107,38,153,18,66,528,27,86,102,15,92,12,80,414,5,55,64,10,29,7,164,334,122,750,495,141,765,151,425,2849,0,0,0,0,0,0,26,26,0,3,0,0,0,0,14,17
IARE307001,3,0,3,0,21,6,27,60,3,27,7,5,44,3,45,134,10,22,18,7,56,6,40,159,4,13,19,0,52,0,41,129,9,17,5,3,35,0,41,110,3,3,6,0,6,0,17,35,32,82,58,15,219,19,244,669,0,0,3,0,3,3,20,29,0,0,0,0,3,6,9,18,6,4,15,7,25,13,25,95,4,8,21,3,17,3,20,76,0,10,11,8,11,0,22,62,0,6,5,0,6,5,15,37,0,0,0,0,0,0,12,12,10,28,55,18,65,30,123,329,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,12,8,48,5,0,12,4,4,81,14,35,13,3,3,0,3,71,17,12,6,0,6,0,6,47,9,9,3,3,3,0,0,27,0,0,3,0,0,0,0,3,51,107,30,6,24,7,16,241,0,0,0,0,3,0,5,8,0,0,0,0,0,0,8,8
