region_id,M_T_20_24_PD_GD_GCL,M_T_20_24_BDL,M_T_20_24_ADip_DipL,M_T_20_24_CL_nfd,M_T_20_24_Ct_III_IV,M_T_20_24_Ct_I_II,M_T_20_24_LoE_NS,M_T_20_24_Tot,M_T_25_34_PD_GD_GCL,M_T_25_34_BDL,M_T_25_34_ADip_DipL,M_T_25_34_CL_nfd,M_T_25_34_Ct_III_IV,M_T_25_34_Ct_I_II,M_T_25_34_LoE_NS,M_T_25_34_Tot,M_T_35_44_PD_GD_GCL,M_T_35_44_BDL,M_T_35_44_ADip_DipL,M_T_35_44_CL_nfd,M_T_35_44_Ct_III_IV,M_T_35_44_Ct_I_II,M_T_35_44_LoE_NS,M_T_35_44_Tot,M_T_45_54_PD_GD_GCL,M_T_45_54_BDL,M_T_45_54_ADip_DipL,M_T_45_54_CL_nfd,M_T_45_54_Ct_III_IV,M_T_45_54_Ct_I_II,M_T_45_54_LoE_NS,M_T_45_54_Tot,M_T_55_64_PD_GD_GCL,M_T_55_64_BDL,M_T_55_64_ADip_DipL,M_T_55_64_CL_nfd,M_T_55_64_Ct_III_IV,M_T_55_64_Ct_I_II,M_T_55_64_LoE_NS,M_T_55_64_Tot,M_T_65ov_PtgdDe_GdDp_GdCt,M_T_65ov_BDL,M_T_65ov_ADip_DipL,M_T_65ov_CL_nfd,M_T_65ov_Ct_III_IV,M_T_65ov_Ct_I_II,M_T_65ov_LoE_NS,M_T_65ov_Tot,M_T_Tot_PD_GD_GCL,M_T_Tot_BDL,M_T_Tot_ADip_DipL,M_T_Tot_CL_nfd,M_T_Tot_Ct_III_IV,M_T_Tot_Ct_I_II,M_T_Tot_LoE_NS,M_T_Tot_Tot,F_Ind_15_19_PD_GD_GCL,F_Ind_15_19_BDL,F_Ind_15_19_ADip_DipL,F_Ind_15_19_CL_nfd,F_Ind_15_19_Ct_III_IV,F_Ind_15_19_Ct_I_II,F_Ind_15_19_LoE_NS,F_Ind_15_19_Tot,F_Ind_20_24_PD_GD_GCL,F_Ind_20_24_BDL,F_Ind_20_24_ADip_DipL,F_Ind_20_24_CL_nfd,F_Ind_20_24_Ct_III_IV,F_Ind_20_24_Ct_I_II,F_Ind_20_24_LoE_NS,F_Ind_20_24_Tot,F_Ind_25_34_PD_GD_GCL,F_Ind_25_34_BDL,F_Ind_25_34_ADip_DipL,F_Ind_25_34_CL_nfd,F_Ind_25_34_Ct_III_IV,F_Ind_25_34_Ct_I_II,F_Ind_25_34_LoE_NS,F_Ind_25_34_Tot,F_Ind_35_44_PD_GD_GCL,F_Ind_35_44_BDL,F_Ind_35_44_ADip_DipL,F_Ind_35_44_CL_nfd,F_Ind_35_44_Ct_III_IV,F_Ind_35_44_Ct_I_II,F_Ind_35_44_LoE_NS,F_Ind_35_44_Tot,F_Ind_45_54_PD_GD_GCL,F_Ind_45_54_BDL,F_Ind_45_54_ADip_DipL,F_Ind_45_54_CL_nfd,F_Ind_45_54_Ct_III_IV,F_Ind_45_54_Ct_I_II,F_Ind_45_54_LoE_NS,F_Ind_45_54_Tot,F_Ind_55_64_PD_GD_GCL,F_Ind_55_64_BDL,F_Ind_55_64_ADip_DipL,F_Ind_55_64_CL_nfd,F_Ind_55_64_Ct_III_IV,F_Ind_55_64_Ct_I_II,F_Ind_55_64_LoE_NS,F_Ind_55_64_Tot,F_Ind_65ov_PtgdDe_GdDp_GdCt,F_Ind_65ov_BDL,F_Ind_65ov_ADip_DipL,F_Ind_65ov_CL_nfd,F_Ind_65ov_Ct_III_IV,F_Ind_65ov_Ct_I_II,F_Ind_65ov_LoE_NS,F_Ind_65ov_Tot,F_Ind_TotPdDe_GdDp_GdCt,F_Ind_Tot_BDL,F_Ind_Tot_ADip_DipL,F_Ind_Tot_CL_nfd,F_Ind_Tot_Ct_III_IV,F_Ind_Tot_Ct_I_II,F_Ind_Tot_LoE_NS,F_Ind_Tot_Tot,F_NonI_15_19_PD_GD_GCL,F_NonI_15_19_BDL,F_NonI_15_19_ADip_DipL,F_NonI_15_19_CL_nfd,F_NonI_15_19_Ct_III_IV,F_NonI_15_19_Ct_I_II,F_NonI_15_19_LoE_NS,F_NonI_15_19_Tot,F_NonI_20_24_PD_GD_GCL,F_NonI_20_24_BDL,F_NonI_20_24_ADip_DipL,F_NonI_20_24_CL_nfd,F_NonI_20_24_Ct_III_IV,F_NonI_20_24_Ct_I_II,F_NonI_20_24_LoE_NS,F_NonI_20_24_Tot,F_NonI_25_34_PD_GD_GCL,F_NonI_25_34_BDL,F_NonI_25_34_ADip_DipL,F_NonI_25_34_CL_nfd,F_NonI_25_34_Ct_III_IV,F_NonI_25_34_Ct_I_II,F_NonI_25_34_LoE_NS,F_NonI_25_34_Tot,F_NonI_35_44_PD_GD_GCL,F_NonI_35_44_BDL,F_NonI_35_44_ADip_DipL,F_NonI_35_44_CL_nfd,F_NonI_35_44_Ct_III_IV,F_NonI_35_44_Ct_I_II,F_NonI_35_44_LoE_NS,F_NonI_35_44_Tot,F_NonI_45_54_PD_GD_GCL,F_NonI_45_54_BDL,F_NonI_45_54_ADip_DipL,F_NonI_45_54_CL_nfd,F_NonI_45_54_Ct_III_IV,F_NonI_45_54_Ct_I_II,F_NonI_45_54_LoE_NS,F_NonI_45_54_Tot,F_NonI_55_64_PD_GD_GCL,F_NonI_55_64_BDL,F_NonI_55_64_ADip_DipL,F_NonI_55_64_CL_nfd,F_NonI_55_64_Ct_III_IV,F_NonI_55_64_Ct_I_II,F_NonI_55_64_LoE_NS,F_NonI_55_64_Tot,F_NonI_65ov_PtgdDe_GdDp_GdCt,F_NonI_65ov_BDL,F_NonI_65ov_ADip_DipL,F_NonI_65ov_CL_nfd,F_NonI_65ov_Ct_III_IV,F_NonI_65ov_Ct_I_II,F_NonI_65ov_LoE_NS,F_NonI_65ov_Tot,F_NonI_Tot_PD_GD_GCL,F_NonI_Tot_BDL,F_NonI_Tot_ADip_DipL,F_NonI_Tot_CL_nfd,F_NonI_Tot_Ct_III_IV,F_NonI_Tot_Ct_I_II,F_NonI_Tot_LoE_NS,F_NonI_Tot_Tot,F_IS_NS_15_19_PD_GD_GCL,F_IS_NS_15_19_BDL,F_IS_NS_15_19_ADip_DipL,F_IS_NS_15_19_CL_nfd,F_IS_NS_15_19_Crt_III_an_IV_L,F_IS_NS_15_19_Ct_I_II,F_IS_NS_15_19_LoE_NS,F_IS_NS_15_19_Tot,F_IS_NS_20_24_PD_GD_GCL,F_IS_NS_20_24_BDL,F_IS_NS_20_24_ADip_DipL,F_IS_NS_20_24_CL_nfd,F_IS_NS_20_24_Crt_III_an_IV_L,F_IS_NS_20_24_Ct_I_II,F_IS_NS_20_24_LoE_NS,F_IS_NS_20_24_Tot
ILOC10700101,40,419,401,20,301,33,662,1876,907,1846,854,54,684,44,1423,5812,539,961,502,49,544,39,902,3536,309,609,329,56,549,31,738,2621,171,387,199,33,438,16,487,1731,70,193,104,33,435,6,468,1309,2036,4418,2400,249,3010,185,5031,17329,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,16,0,3,7,0,3,3,28,44,0,3,0,0,3,0,16,22,0,0,3,0,0,0,9,12,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,4,0,6,10,0,6,6,75,103,6,12,24,7,43,17,155,264,65,522,324,33,224,56,199,1423,793,2073,734,67,410,85,404,4566,374,988,586,91,288,88,365,2780,177,509,375,74,251,71,359,1816,114,315,219,46,133,25,240,1092,24,154,116,32,59,10,391,786,1553,4573,2378,350,1408,352,2113,12727,0,0,3,0,3,0,106,112,0,7,10,0,3,0,175,195
ILOC10700201,59,899,352,49,875,66,282,2582,781,2425,934,109,1684,75,534,6542,1588,3179,1495,153,2617,81,699,9812,1778,2891,1495,198,2613,91,711,9777,1176,2308,1123,263,2147,90,716,7823,537,1264,892,249,2334,73,1025,6374,5919,12974,6317,1042,12400,504,4392,43548,0,0,0,0,3,0,3,6,0,3,6,0,11,0,0,20,0,8,9,0,10,0,6,33,3,6,3,3,6,3,0,24,3,0,3,3,5,3,3,20,5,5,0,3,0,0,4,17,0,0,0,0,0,0,4,4,11,22,21,9,35,6,20,124,0,6,65,17,149,46,250,533,98,1238,537,68,493,78,176,2688,1122,3488,1238,151,859,136,264,7258,1544,4012,2172,381,1185,239,598,10131,1239,2913,1978,438,947,200,779,8494,772,1848,1515,437,624,163,834,6193,251,746,932,299,390,73,1425,4116,5026,14251,8437,1791,4647,935,4326,39413,0,0,0,0,3,0,118,121,0,5,0,0,4,0,109,118
ILOC10700301,0,4,5,0,25,0,23,57,0,4,8,4,39,3,36,94,3,3,11,8,40,3,32,100,0,3,14,6,40,3,29,95,3,3,7,6,43,0,23,85,3,7,5,0,19,0,41,75,9,24,50,24,218,9,221,555,0,0,0,0,0,0,3,3,0,0,0,0,4,0,3,7,0,3,0,0,6,6,4,19,0,0,0,3,4,0,3,10,0,3,0,0,0,0,5,8,0,0,0,0,0,0,5,5,0,0,4,0,0,0,0,4,0,6,4,3,14,6,23,56,0,0,0,0,6,5,18,29,0,4,9,0,15,6,12,46,4,14,12,0,37,13,13,93,6,13,13,12,21,16,34,115,3,10,9,9,25,0,30,86,0,15,10,0,11,5,32,73,0,0,4,0,7,0,35,46,13,56,57,21,122,45,174,488,0,0,0,0,0,0,7,7,0,0,0,0,0,0,4,4
ILOC10700302,0,4,5,3,22,3,23,60,0,4,4,3,32,11,17,71,0,3,7,3,36,3,30,82,4,3,4,0,36,0,21,68,0,3,3,3,36,3,19,67,0,0,3,0,29,0,29,61,4,17,26,12,205,25,157,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,3,0,8,11,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14,22,0,0,0,0,3,0,15,18,0,5,9,0,12,0,4,30,3,13,10,3,22,6,16,73,0,10,9,5,24,14,17,79,0,7,3,4,17,6,15,52,3,3,3,4,6,0,14,33,0,6,0,3,3,0,33,45,6,44,34,19,87,26,114,330,0,0,0,0,3,0,5,8,0,0,0,0,0,0,9,9
ILOC10700303,10,78,40,9,186,10,67,400,174,422,233,32,613,30,128,1632,239,525,257,28,613,22,168,1852,127,259,162,12,386,16,125,1087,64,133,79,18,292,5,122,713,24,43,28,16,182,4,132,429,638,1460,803,118,2310,90,828,6247,0,0,0,0,7,0,4,11,0,0,0,0,6,0,4,10,0,0,3,0,8,3,3,17,4,0,4,0,3,0,0,11,3,0,3,0,3,0,3,12,0,0,3,0,3,0,0,6,0,3,0,0,0,0,3,6,7,3,13,0,30,3,17,73,0,0,7,3,34,10,38,92,12,104,109,12,118,18,37,410,263,752,315,41,301,36,77,1785,196,576,316,77,252,42,112,1571,100,263,158,37,139,23,96,816,38,116,98,23,64,14,98,451,12,33,30,12,26,10,98,221,621,1844,1033,205,934,153,556,5346,0,0,0,0,0,0,24,24,0,0,0,0,0,0,18,18
ILOC10700304,19,181,221,10,353,27,159,970,462,842,500,30,888,52,412,3186,305,641,409,51,903,31,350,2690,202,468,308,51,919,35,315,2298,128,295,193,43,659,19,293,1630,53,155,121,37,653,9,464,1492,1169,2582,1758,226,4421,184,2182,12522,0,0,0,0,6,0,4,10,0,0,4,0,9,3,3,19,0,10,3,0,6,3,3,25,0,0,6,4,13,0,4,27,3,4,3,0,3,0,7,20,3,0,0,0,3,0,4,10,0,0,0,0,0,0,6,6,6,14,16,4,40,6,31,117,0,3,21,5,55,26,109,219,49,296,191,40,220,45,86,927,484,1171,568,78,512,90,208,3111,262,746,487,90,416,84,213,2298,165,507,355,98,333,64,252,1774,94,287,219,90,150,40,252,1132,28,129,136,46,84,12,550,985,1082,3139,1977,447,1770,361,1670,10446,0,0,0,0,0,0,61,61,0,10,0,0,0,0,76,86
ILOC10700305,0,3,6,0,15,4,9,37,3,6,12,8,25,6,27,87,3,8,11,0,35,0,24,81,0,10,8,0,36,0,21,75,0,11,13,0,37,0,19,80,0,4,6,0,16,0,17,43,6,42,56,8,169,10,136,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,8,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,0,3,15,0,0,0,0,5,3,9,17,0,4,10,3,9,3,4,33,4,15,11,4,18,6,18,76,3,14,19,3,9,9,19,76,0,11,14,0,17,0,15,57,4,4,6,9,9,3,16,51,0,3,5,0,9,0,10,27,11,51,65,19,76,24,91,337,0,0,0,0,0,0,8,8,0,0,0,0,0,0,7,7
ILOC10700306,4,111,78,8,174,15,107,497,145,361,212,21,409,22,194,1364,143,360,213,31,439,19,198,1403,120,319,187,35,468,23,195,1347,70,231,106,20,336,13,156,932,19,80,48,10,265,0,216,638,501,1462,852,133,2131,107,1186,6372,0,0,0,0,0,3,6,9,0,0,0,0,4,3,0,7,0,0,8,0,5,4,5,22,0,0,3,0,8,3,9,23,0,4,3,0,4,0,10,21,0,0,3,0,4,0,9,16,0,0,0,0,0,0,0,0,0,4,17,0,25,13,39,98,0,0,17,9,36,11,70,143,13,138,85,25,125,23,42,451,184,526,208,52,270,61,105,1406,148,431,236,61,256,51,127,1310,78,395,182,56,189,37,144,1081,47,276,85,36,100,16,164,724,9,64,65,17,42,10,221,428,479,1830,878,256,1018,209,873,5543,3,0,0,0,0,0,33,36,0,0,0,0,3,0,37,40
ILOC10700307,0,3,0,3,10,0,15,31,7,3,4,3,15,0,19,51,0,3,8,3,42,0,17,73,4,4,5,0,29,0,24,66,3,6,0,3,18,0,17,47,0,0,4,0,25,0,18,47,14,19,21,12,142,0,128,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,9,15,0,0,0,4,4,4,6,18,0,3,6,3,4,4,8,28,0,16,7,0,17,4,7,51,3,6,11,3,18,8,11,60,0,9,9,0,12,6,14,50,0,3,6,0,5,3,15,32,0,4,0,3,3,0,20,30,3,41,39,13,63,29,81,269,0,0,0,0,0,0,9,9,0,0,0,0,0,0,4,4
ILOC10700308,3,35,28,3,57,4,29,159,55,101,71,10,153,13,52,455,37,156,72,14,194,10,56,539,20,100,49,3,164,8,60,404,9,47,17,4,89,3,23,192,3,16,15,3,39,0,19,95,127,455,255,37,709,43,281,1907,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,6,0,0,0,0,3,0,3,6,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,9,3,6,21,0,0,7,4,16,5,21,53,5,44,41,7,50,11,19,177,53,189,85,15,123,18,36,519,34,177,90,23,84,23,47,478,12,135,50,20,54,7,38,316,9,77,23,7,33,3,26,178,0,23,8,3,4,0,25,63,113,645,304,79,364,67,212,1784,0,0,0,0,0,0,7,7,0,0,0,0,0,0,11,11
ILOC10700309,3,50,36,6,83,13,55,246,25,120,82,22,206,10,86,551,61,138,103,15,294,12,98,721,49,151,94,10,281,5,97,687,28,74,40,13,127,10,91,383,5,29,11,5,42,3,49,144,171,562,369,79,1050,61,534,2826,0,0,3,0,0,0,0,3,0,0,0,0,3,0,3,6,0,3,0,0,3,3,0,9,0,3,0,0,3,3,0,9,0,0,0,0,3,0,3,6,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,9,3,0,12,6,9,39,0,0,3,0,20,11,28,62,6,71,47,13,65,16,25,243,33,199,109,21,138,31,53,584,36,198,137,32,141,31,66,641,36,170,99,38,100,22,72,537,15,88,35,14,32,6,74,264,7,28,12,3,11,3,54,118,133,754,442,121,507,120,372,2449,0,0,0,0,3,0,22,25,0,0,0,0,0,0,18,18
ILOC10700310,3,8,9,4,24,4,14,66,4,16,18,0,49,5,30,122,6,28,15,4,61,0,28,142,10,19,14,0,74,0,26,143,5,7,8,0,53,4,34,111,3,5,6,0,44,0,43,101,31,83,73,8,314,17,199,725,0,0,0,0,3,0,3,6,0,0,0,0,4,0,3,7,0,0,3,0,6,0,0,9,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,3,13,0,9,31,0,0,0,0,8,4,19,31,0,14,8,5,19,3,13,62,8,35,27,7,50,9,17,153,0,20,21,7,37,4,26,115,0,17,14,9,31,7,31,109,6,12,14,11,13,3,25,84,0,4,6,4,5,0,39,58,14,102,90,43,163,30,170,612,0,0,0,0,0,0,6,6,0,3,0,0,0,0,3,6
ILOC10700311,3,38,27,0,90,7,17,182,39,153,78,13,226,15,52,576,63,129,114,17,293,3,67,686,70,99,90,14,236,8,71,588,62,118,97,31,210,5,67,590,22,55,46,19,176,3,127,448,259,592,452,94,1240,46,439,3122,0,0,0,0,3,0,3,6,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,3,18,0,3,3,0,13,7,15,41,8,71,47,8,43,5,9,191,68,278,104,17,133,20,26,646,67,204,153,21,104,26,54,629,64,101,99,38,94,30,81,507,30,108,104,40,67,11,88,448,8,36,41,10,22,8,177,302,245,801,551,134,476,107,450,2764,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,7
ILOC10700312,3,27,40,6,74,6,42,198,89,144,102,17,193,10,94,649,49,109,74,6,232,7,109,586,35,74,67,10,198,3,93,480,15,46,38,10,152,3,87,351,9,25,17,9,144,3,141,348,200,425,338,58,1011,36,618,2686,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,3,0,4,0,3,13,0,0,4,4,0,0,3,11,0,0,0,0,3,0,3,6,0,0,0,0,0,0,3,3,0,0,3,0,0,0,3,6,0,3,10,4,7,0,18,42,0,0,3,0,13,6,22,44,4,45,41,11,69,12,16,198,79,208,126,18,137,26,50,644,59,155,81,17,103,16,41,472,28,75,86,29,73,15,71,377,17,39,43,13,39,14,61,226,4,16,28,20,24,3,174,269,191,538,408,108,458,92,435,2230,0,0,0,0,3,0,18,21,0,0,0,0,0,0,14,14
ILOC10700313,0,4,3,3,19,5,15,49,0,6,12,3,43,6,40,110,3,3,9,3,58,6,53,135,0,3,9,3,41,0,46,102,6,3,5,3,34,0,38,89,0,3,7,3,58,4,59,134,9,22,45,21,256,26,295,674,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,3,0,0,3,3,0,0,3,9,0,0,3,0,5,0,3,11,0,0,3,3,0,0,3,9,0,3,3,0,0,0,3,9,0,0,0,0,0,0,0,0,0,3,12,6,5,3,15,44,0,0,0,0,7,4,11,22,0,4,7,3,11,5,7,37,5,6,20,5,38,14,18,106,4,11,13,15,21,5,31,100,5,12,8,3,18,0,18,64,0,9,7,5,15,0,23,59,0,0,10,4,12,0,47,73,14,42,65,35,122,28,155,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14
ILOC10700314,0,16,15,4,60,5,28,128,33,99,51,11,151,8,62,415,43,84,54,8,135,6,76,406,38,68,35,7,154,3,44,349,23,57,29,10,141,3,66,329,4,30,21,5,90,0,96,246,141,354,208,45,740,28,406,1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,3,13,0,0,0,0,5,0,0,5,0,0,0,0,4,0,0,4,0,0,3,0,0,3,3,9,0,0,4,0,0,0,0,4,0,5,7,0,14,3,6,35,0,0,0,0,4,10,19,33,4,43,28,7,32,7,19,140,65,149,85,18,94,22,38,471,35,89,67,26,77,14,38,346,29,86,53,15,55,9,51,298,12,66,41,15,34,8,57,233,5,31,10,4,20,0,104,174,150,464,284,85,316,70,326,1695,0,0,0,0,0,0,10,10,0,0,0,0,0,0,9,9
ILOC10700315,3,42,68,4,129,15,79,340,104,232,158,18,287,25,175,999,85,220,112,22,267,23,196,925,56,163,84,13,285,18,163,782,22,91,42,12,195,3,144,509,10,34,20,8,189,3,177,441,280,782,484,82,1381,93,1051,4153,0,0,0,0,0,4,6,10,0,0,0,3,5,3,3,14,0,0,3,3,11,0,4,21,0,0,0,0,0,0,12,12,0,0,0,0,8,0,3,11,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,3,6,24,7,36,76,0,0,8,3,23,12,53,99,11,76,68,13,114,20,51,353,117,347,154,40,195,53,112,1018,55,247,114,43,150,34,114,757,33,176,89,26,131,18,100,573,18,100,36,15,63,11,132,375,4,41,29,5,22,3,152,256,238,987,498,145,698,151,714,3431,0,0,3,0,0,3,41,47,0,0,0,0,0,0,31,31
ILOC10700316,11,122,81,12,139,12,190,567,182,515,251,28,448,21,385,1830,283,553,333,35,596,12,317,2129,224,414,229,31,443,11,236,1588,104,221,113,21,305,11,123,898,31,96,45,14,171,3,106,466,835,1925,1057,145,2142,78,1450,7632,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,3,3,3,0,4,0,3,16,3,3,0,0,0,0,3,9,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,13,0,6,37,0,0,9,3,19,7,52,90,17,189,89,5,91,17,33,441,225,769,315,32,262,33,76,1712,267,700,414,82,244,61,110,1878,152,392,222,62,145,36,109,1118,60,207,130,37,61,22,105,622,18,46,54,20,28,4,108,278,739,2303,1233,241,850,180,593,6139,0,0,0,0,0,0,15,15,0,3,0,0,0,0,9,12
ILOC10700317,8,89,71,10,189,17,65,449,223,419,236,18,561,26,169,1652,196,346,222,23,506,16,140,1449,112,232,150,21,435,17,130,1097,77,163,77,20,302,8,98,745,25,69,35,7,142,6,77,361,641,1321,794,103,2171,97,753,5880,0,0,0,0,3,0,0,3,0,0,4,0,4,0,3,11,0,0,4,0,10,0,3,17,0,0,0,0,6,4,0,10,3,4,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,23,4,9,51,0,3,9,6,30,16,57,121,14,125,94,11,149,13,30,436,242,662,321,36,296,56,79,1692,161,429,276,64,235,38,123,1326,107,264,172,59,165,39,107,913,47,173,99,22,93,23,102,559,16,53,33,7,21,4,92,226,587,1709,1004,205,989,189,590,5273,0,0,0,0,0,0,21,21,0,0,0,0,0,0,16,16
ILOC10700318,3,41,28,9,61,5,58,205,53,118,74,16,181,12,102,556,46,141,72,4,187,12,74,536,35,128,61,8,229,10,75,546,17,84,35,7,172,3,65,383,11,34,16,9,102,0,102,274,165,549,289,53,943,47,524,2570,0,0,0,0,3,0,4,7,0,4,0,0,4,0,0,8,0,0,0,0,5,0,0,5,0,0,0,3,10,0,0,13,0,0,3,0,0,0,0,3,0,0,3,0,0,0,4,7,0,0,0,0,0,0,0,0,0,4,6,3,22,0,8,43,0,3,5,6,11,5,31,61,8,52,36,8,60,19,20,203,39,194,84,16,117,23,55,528,32,181,76,22,93,21,59,484,28,184,66,15,71,11,55,430,14,64,35,11,36,7,80,247,4,40,27,12,13,7,209,312,125,718,329,90,401,93,509,2265,0,0,0,0,0,0,16,16,3,0,3,0,0,0,8,14
ILOC10700319,0,0,7,3,19,5,25,59,3,13,12,6,56,4,57,151,3,11,9,3,61,3,60,150,7,11,14,3,58,0,40,133,3,8,6,4,59,0,61,141,0,0,7,0,42,0,56,105,16,43,55,22,299,16,349,800,0,0,0,0,4,0,0,4,0,3,0,0,0,0,3,6,0,0,3,0,0,0,9,12,0,0,0,0,7,0,5,12,0,0,3,0,3,0,3,9,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,3,6,0,14,0,25,48,0,0,0,0,10,4,20,34,3,3,13,3,23,0,9,54,6,17,19,11,44,17,24,138,3,11,20,10,52,8,32,136,0,6,17,5,32,14,29,103,3,5,15,3,10,5,43,84,0,5,7,6,5,0,41,64,15,47,91,38,176,48,198,613,0,0,0,0,0,0,14,14,0,0,0,0,0,0,15,15
ILOC10700320,3,3,9,3,30,6,14,68,20,34,26,4,87,6,43,220,8,30,19,4,62,3,40,166,11,8,19,4,55,3,32,132,0,11,11,5,39,0,31,97,0,12,0,0,49,0,52,113,42,98,84,23,327,21,242,837,0,0,0,0,0,0,5,5,0,0,0,0,3,0,0,3,0,3,0,3,3,3,3,15,0,0,0,0,5,0,3,8,0,3,3,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,3,3,11,3,17,43,0,0,0,6,6,3,21,36,0,8,5,4,28,5,17,67,9,70,39,7,63,9,26,223,16,33,26,7,30,8,21,141,6,21,14,4,17,11,25,98,5,7,6,6,9,3,25,61,4,4,6,3,10,0,46,73,40,143,96,37,163,39,181,699,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10
ILOC10700401,5,46,24,3,93,8,11,190,42,143,57,10,186,7,33,478,95,199,100,15,240,7,39,695,121,196,128,14,246,8,46,759,118,194,116,15,229,11,58,741,55,79,103,22,230,8,94,591,436,857,531,79,1237,62,309,3511,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,0,3,0,0,9,3,0,3,0,3,0,0,9,0,0,3,0,3,0,0,6,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,3,3,12,0,9,0,5,32,0,0,3,4,16,3,20,46,5,48,33,6,48,9,5,154,63,220,76,13,98,18,9,497,114,308,121,26,94,14,36,713,154,246,136,41,110,23,47,757,117,169,132,46,64,18,80,626,29,91,112,35,35,4,134,440,482,1082,613,171,465,89,331,3233,0,0,0,0,0,0,4,4,0,0,3,0,0,0,3,6
ILOC10700402,3,49,23,3,171,22,38,309,39,195,113,16,406,21,84,874,134,308,202,18,496,19,139,1316,199,343,203,39,545,13,145,1487,201,270,198,43,467,13,159,1351,122,193,172,43,443,12,194,1179,698,1358,915,165,2564,109,832,6641,0,0,0,0,0,3,3,6,0,0,3,0,3,0,0,6,0,0,4,0,9,0,0,13,0,5,3,0,0,0,0,8,5,5,3,0,3,0,0,16,0,4,0,0,5,0,0,9,0,0,0,0,0,0,3,3,5,14,13,0,20,3,6,61,0,0,3,3,32,15,38,91,15,76,68,13,125,15,14,326,97,338,135,21,219,28,33,871,190,487,266,48,211,31,69,1302,236,394,307,71,230,41,101,1380,209,340,269,75,144,23,139,1199,72,206,260,60,91,16,303,1008,819,1841,1308,291,1052,169,697,6177,0,0,0,0,0,0,33,33,0,0,0,0,3,0,19,22
ILOC10700403,0,15,20,7,99,4,62,207,28,98,41,6,177,11,87,448,96,199,127,18,255,9,125,829,110,195,127,19,301,13,179,944,174,240,143,28,287,16,211,1099,128,169,133,42,306,4,297,1079,536,916,596,123,1443,62,1026,4702,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,10,0,3,0,0,3,3,0,9,0,4,3,3,3,0,5,18,0,7,10,0,4,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,17,13,3,14,3,11,61,0,3,3,4,15,4,26,55,0,42,32,11,56,8,9,158,41,180,80,13,128,27,21,490,131,313,167,27,121,20,35,814,152,302,192,36,166,20,76,944,194,306,215,57,102,21,118,1013,101,249,215,49,82,17,306,1019,619,1395,904,197,670,117,591,4493,0,0,0,0,0,0,41,41,0,0,0,0,0,0,30,30
