region_id,HYSC_Y10_e_No_In_F,HYSC_Y10_e_No_In_P,HYSC_Y10_e_In_s_nsM,HYSC_Y10_e_In_s_nsF,HYSC_Y10_e_In_s_nsP,HYSC_Y10_e_TotM,HYSC_Y10_e_TotF,HYSC_Y10_e_TotP,HYSC_Y9_e_Ind_M,HYSC_Y9_e_Ind_F,HYSC_Y9_e_Ind_P,HYSC_Y9_e_No_In_M,HYSC_Y9_e_No_In_F,HYSC_Y9_e_No_In_P,HYSC_Y9_e_In_st_nsM,HYSC_Y9_e_In_st_nsF,HYSC_Y9_e_In_st_nsP,HYSC_Y9_e_TotM,HYSC_Y9_e_TotF,HYSC_Y9_e_TotP,HYSC_Y8_bel_Ind_M,HYSC_Y8_bel_Ind_F,HYSC_Y8_bel_Ind_P,HYSC_Y8_bel_No_Ind_M,HYSC_Y8_bel_No_Ind_F,HYSC_Y8_bel_No_Ind_P,HYSC_Y8_be_In_st_nsM,HYSC_Y8_be_In_st_nsF,HYSC_Y8_be_In_st_nsP,HYSC_Y8_bel_TotM,HYSC_Y8_bel_TotF,HYSC_Y8_bel_TotP,HYSC_Dng_to_sc_Ind_M,HYSC_Dng_to_sc_Ind_F,HYSC_Dng_to_sc_Ind_P,HYSC_Dng_to_sc_No_In_M,HYSC_Dng_to_sc_No_In_F,HYSC_Dng_to_sc_No_In_P,HYSC_Dng_sc_In_st_nsM,HYSC_Dng_sc_In_st_nsF,HYSC_Dng_sc_In_st_nsP,HYSC_Dng_to_sc_TotM,HYSC_Dng_to_sc_TotF,HYSC_Dng_to_sc_TotP,tpe_ur_occ_pvte_dwg_Sh_Indi_M,tpe_ur_occ_pvte_dwg_Sh_Indi_F,tpe_ur_occ_pvte_dwg_Sh_Indi_P,tpe_ur_occ_pte_dw_Sh_No_Ind_M,tpe_ur_occ_pte_dw_Sh_No_Ind_F,tpe_ur_occ_pte_dw_Sh_No_Ind_P,t_ur_occ_pte_dw_Sh_In_st_nsM,t_ur_occ_pte_dw_Sh_In_st_nsF,t_ur_occ_pte_dw_Sh_In_st_nsP,tpe_ur_occ_pvte_dwg_Sh_TotM,tpe_ur_occ_pvte_dwg_Sh_TotF,tpe_ur_occ_pvte_dwg_Sh_TotP,t_ur_oc_p_dw_im_h_t_s_o_In_M,t_ur_oc_p_dw_im_h_t_s_o_In_F,t_ur_oc_p_dw_im_h_t_s_o_In_P,T_ur_o_pr_d_I_h_t_s_o_No_In_M,T_ur_o_pr_d_I_h_t_s_o_No_In_F,T_ur_o_pr_d_I_h_t_s_o_No_In_P,t_ur_o_p_d_I_h_t_s_o_i_s_nsM,t_ur_o_p_d_I_h_t_s_o_i_s_nsF,t_ur_o_p_d_I_h_t_s_o_i_s_nsP,t_ur_o_p_d_I_h_t_s_o_TotM,t_ur_o_p_d_I_h_t_s_o_TotF,t_ur_o_p_d_I_h_t_s_o_TotP,ty_ur_oc_p_dw_Ot_p_dw_In_M,ty_ur_oc_p_dw_Ot_p_dw_In_F,ty_ur_oc_p_dw_Ot_p_dw_In_P,ty_ur_o_pr_d_Ot_pr_d_No_In_M,ty_ur_o_pr_d_Ot_pr_d_No_In_F,ty_ur_o_pr_d_Ot_pr_d_No_In_P,ty_ur_o_p_d_O_p_d_In_st_nsM,ty_ur_o_p_d_O_p_d_In_st_nsF,ty_ur_o_p_d_O_p_d_In_st_nsP,ty_ur_oc_pr_dw_Ot_pr_dw_TotM,ty_ur_oc_pr_dw_Ot_pr_dw_TotF,ty_ur_oc_pr_dw_Ot_pr_dw_TotP,ty_ur_occ_pri_dw_Tot_Ind_M,ty_ur_occ_pri_dw_Tot_Ind_F,ty_ur_occ_pri_dw_Tot_Ind_P,ty_ur_occ_pri_dw_Tot_No_Ind_M,ty_ur_occ_pri_dw_Tot_No_Ind_F,ty_ur_occ_pri_dw_Tot_No_Ind_P,ty_ur_oc_pr_dw_Tot_In_st_nsM,ty_ur_oc_pr_dw_Tot_In_st_nsF,ty_ur_oc_pr_dw_Tot_In_st_nsP,ty_ur_occ_pri_dw_Tot_TotM,ty_ur_occ_pri_dw_Tot_TotF,ty_ur_occ_pri_dw_Tot_TotP,ty_ur_Non_pri_dw_Ind_M,ty_ur_Non_pri_dw_Ind_F,ty_ur_Non_pri_dw_Ind_P,ty_ur_Non_pri_dw_NonInd_M,ty_ur_Non_pri_dw_NonInd_F,ty_ur_Non_pri_dw_NonInd_P,ty_ur_Non_pri_dw_IndSt_nsM,ty_ur_Non_pri_dw_IndSt_nsF,ty_ur_Non_pri_dw_IndSt_nsP,tpe_ur_Non_pvte_dwg_TotM,tpe_ur_Non_pvte_dwg_TotF,tpe_ur_Non_pvte_dwg_TotP
ILOC30500902,312,652,6,6,12,369,350,719,15,18,33,114,112,226,5,0,5,134,130,264,21,12,33,172,146,318,3,3,6,196,161,357,4,4,8,4,7,11,0,0,0,8,11,19,130,163,293,1098,1077,2175,127,102,229,1355,1342,2697,0,0,0,5,0,5,0,0,0,5,0,5,5,4,9,30,20,50,6,3,9,41,27,68,135,167,302,1133,1097,2230,133,105,238,1401,1369,2770,0,0,0,16,26,42,0,0,0,16,26,42
ILOC30500903,6294,12155,58,54,112,6225,6715,12940,97,105,202,1311,1229,2540,15,12,27,1423,1346,2769,106,123,229,1918,2000,3918,25,39,64,2049,2162,4211,13,10,23,124,89,213,5,4,9,142,103,245,1478,1707,3185,21091,22319,43410,1316,1277,2593,23885,25303,49188,0,0,0,4,3,7,7,0,7,11,3,14,155,148,303,2133,2426,4559,279,218,497,2567,2792,5359,1633,1855,3488,23228,24748,47976,1602,1495,3097,26463,28098,54561,36,66,102,637,748,1385,171,233,404,844,1047,1891
ILOC30500904,2220,4604,31,18,49,2451,2295,4746,14,5,19,521,422,943,5,6,11,540,433,973,18,9,27,598,483,1081,9,8,17,625,500,1125,3,0,3,21,13,34,3,0,3,27,13,40,183,195,378,7301,7276,14577,434,372,806,7918,7843,15761,4,3,7,44,32,76,3,5,8,51,40,91,4,10,14,331,301,632,36,17,53,371,328,699,191,208,399,7676,7609,15285,473,394,867,8340,8211,16551,143,0,143,336,48,384,25,32,57,504,80,584
ILOC30500905,666,1423,10,12,22,790,689,1479,7,3,10,176,112,288,3,0,3,186,115,301,5,5,10,256,116,372,5,0,5,266,121,387,0,0,0,12,6,18,0,0,0,12,6,18,86,85,171,2182,2126,4308,157,143,300,2425,2354,4779,0,0,0,17,17,34,3,5,8,20,22,42,0,4,4,51,34,85,4,3,7,55,41,96,86,89,175,2250,2177,4427,164,151,315,2500,2417,4917,0,0,0,0,0,0,0,0,0,0,0,0
ILOC30500906,1609,3090,6,17,23,1549,1671,3220,26,11,37,347,301,648,0,5,5,373,317,690,8,9,17,386,397,783,10,0,10,404,406,810,0,3,3,14,13,27,0,0,0,14,16,30,186,190,376,4761,5210,9971,240,230,470,5187,5630,10817,0,0,0,0,3,3,0,0,0,0,3,3,23,29,52,661,745,1406,66,39,105,750,813,1563,209,219,428,5422,5958,11380,306,269,575,5937,6446,12383,73,19,92,244,113,357,6,7,13,323,139,462
ILOC30600101,119,341,5,3,8,242,134,376,5,7,12,39,25,64,3,0,3,47,32,79,5,3,8,62,22,84,3,3,6,70,28,98,3,0,3,3,0,3,0,0,0,6,0,6,58,43,101,649,562,1211,31,23,54,738,628,1366,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,27,20,47,0,0,0,31,25,56,62,48,110,676,582,1258,31,23,54,769,653,1422,0,0,0,10,0,10,0,0,0,10,0,10
ILOC30600102,27,75,0,0,0,59,41,100,5,3,8,12,12,24,0,0,0,17,15,32,10,5,15,20,11,31,0,0,0,30,16,46,0,3,3,0,4,4,0,0,0,0,7,7,53,44,97,128,114,242,20,5,25,201,163,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,27,3,0,3,13,17,30,53,44,97,138,131,269,23,5,28,214,180,394,0,0,0,6,0,6,0,0,0,6,0,6
ILOC30600103,212,445,7,0,7,293,260,553,17,20,37,44,29,73,3,3,6,64,52,116,15,24,39,90,81,171,0,0,0,105,105,210,0,3,3,12,3,15,0,0,0,12,6,18,199,230,429,735,782,1517,59,50,109,993,1062,2055,0,0,0,0,0,0,0,0,0,0,0,0,42,51,93,111,96,207,23,12,35,176,159,335,241,281,522,846,878,1724,82,62,144,1169,1221,2390,0,0,0,14,25,39,0,0,0,14,25,39
ILOC30600201,161,384,0,5,5,242,178,420,10,4,14,61,26,87,4,0,4,75,30,105,9,14,23,91,22,113,4,0,4,104,36,140,0,0,0,6,0,6,0,0,0,6,0,6,63,77,140,567,530,1097,38,18,56,668,625,1293,0,0,0,3,3,6,0,0,0,3,3,6,7,4,11,47,27,74,0,0,0,54,31,85,70,81,151,617,560,1177,38,18,56,725,659,1384,5,0,5,80,19,99,12,0,12,97,19,116
ILOC30600301,3,6,3,3,6,104,142,246,67,70,137,3,0,3,0,0,0,70,70,140,69,64,133,0,0,0,0,0,0,69,64,133,0,0,0,0,0,0,0,0,0,0,0,0,489,538,1027,7,4,11,3,4,7,499,546,1045,0,0,0,0,0,0,0,0,0,0,0,0,47,38,85,0,0,0,0,0,0,47,38,85,536,576,1112,7,4,11,3,4,7,546,584,1130,13,15,28,0,3,3,0,0,0,13,18,31
ILOC30600401,3122,6449,26,36,62,3402,3222,6624,34,17,51,847,670,1517,4,7,11,885,694,1579,23,23,46,947,644,1591,17,8,25,987,675,1662,0,0,0,37,17,54,0,4,4,37,21,58,291,238,529,9701,9684,19385,422,413,835,10414,10335,20749,6,4,10,57,43,100,8,0,8,71,47,118,12,12,24,488,394,882,27,22,49,527,428,955,309,254,563,10246,10121,20367,457,435,892,11012,10810,21822,0,0,0,24,9,33,10,11,21,34,20,54
ILOC30600402,2256,4234,10,21,31,2024,2335,4359,10,18,28,564,537,1101,7,7,14,581,562,1143,19,19,38,694,733,1427,12,19,31,725,771,1496,3,0,3,27,27,54,5,3,8,35,30,65,225,251,476,7009,7785,14794,268,262,530,7502,8298,15800,0,0,0,0,0,0,0,0,0,0,0,0,38,35,73,545,600,1145,36,58,94,619,693,1312,263,286,549,7554,8385,15939,304,320,624,8121,8991,17112,3,0,3,114,160,274,36,63,99,153,223,376
ILOC30600501,1167,2321,16,10,26,1216,1243,2459,31,19,50,246,188,434,5,7,12,282,214,496,25,17,42,381,349,730,4,9,13,410,375,785,0,0,0,21,9,30,0,0,0,21,9,30,267,299,566,4058,4054,8112,409,410,819,4734,4763,9497,0,0,0,0,0,0,0,0,0,0,0,0,18,20,38,170,194,364,46,43,89,234,257,491,285,319,604,4228,4248,8476,455,453,908,4968,5020,9988,8,4,12,51,72,123,37,24,61,96,100,196
ILOC30600601,560,1248,6,4,10,712,584,1296,9,10,19,192,116,308,4,3,7,205,129,334,13,13,26,283,173,456,6,8,14,302,194,496,0,0,0,10,6,16,3,0,3,13,6,19,72,94,166,2339,2161,4500,142,123,265,2553,2378,4931,0,0,0,3,3,6,0,0,0,3,3,6,8,7,15,102,73,175,9,10,19,119,90,209,80,101,181,2444,2237,4681,151,133,284,2675,2471,5146,3,0,3,9,21,30,0,3,3,12,24,36
ILOC30600602,490,965,5,4,9,508,532,1040,5,18,23,127,75,202,4,3,7,136,96,232,7,8,15,141,130,271,4,5,9,152,143,295,0,0,0,12,6,18,0,0,0,12,6,18,112,151,263,1701,1826,3527,162,182,344,1975,2159,4134,0,0,0,0,0,0,0,0,0,0,0,0,14,17,31,180,197,377,24,23,47,218,237,455,126,168,294,1881,2023,3904,186,205,391,2193,2396,4589,0,0,0,23,34,57,3,6,9,26,40,66
ILOC30600603,1315,2583,14,18,32,1310,1355,2665,8,7,15,335,288,623,4,3,7,347,298,645,10,7,17,481,472,953,4,12,16,495,491,986,0,5,5,27,34,61,0,0,0,27,39,66,104,109,213,4363,4501,8864,171,171,342,4638,4781,9419,0,0,0,28,16,44,0,0,0,28,16,44,10,9,19,188,214,402,4,13,17,202,236,438,114,118,232,4579,4731,9310,175,184,359,4868,5033,9901,4,0,4,72,121,193,5,0,5,81,121,202
ILOC30600701,556,1215,0,6,6,665,568,1233,4,4,8,134,85,219,0,0,0,138,89,227,4,0,4,194,118,312,3,3,6,201,121,322,0,0,0,10,4,14,0,0,0,10,4,14,39,39,78,2005,1890,3895,99,87,186,2143,2016,4159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,0,3,3,7,6,13,39,39,78,2012,1893,3905,99,90,189,2150,2022,4172,20,0,20,76,5,81,3,0,3,99,5,104
ILOC30600702,453,913,13,8,21,495,489,984,14,16,30,155,127,282,0,3,3,169,146,315,10,9,19,204,174,378,6,5,11,220,188,408,3,3,6,13,3,16,0,0,0,16,6,22,142,163,305,1509,1471,2980,127,100,227,1778,1734,3512,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,81,79,160,12,11,23,97,97,194,146,170,316,1590,1550,3140,139,111,250,1875,1831,3706,0,0,0,52,72,124,6,0,6,58,72,130
ILOC30600801,578,1364,5,5,10,812,598,1410,8,4,12,134,74,208,0,0,0,142,78,220,17,6,23,229,165,394,5,3,8,251,174,425,3,3,6,14,7,21,0,0,0,17,10,27,82,76,158,2038,1948,3986,119,99,218,2239,2123,4362,0,3,3,6,0,6,0,0,0,6,3,9,5,3,8,154,126,280,24,8,32,183,137,320,87,82,169,2198,2074,4272,143,107,250,2428,2263,4691,7,0,7,80,29,109,24,0,24,111,29,140
ILOC30600802,95,217,0,0,0,136,105,241,13,5,18,27,16,43,3,3,6,43,24,67,8,5,13,48,53,101,0,3,3,56,61,117,0,3,3,7,3,10,0,0,0,7,6,13,64,76,140,287,308,595,12,12,24,363,396,759,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,20,15,35,3,0,3,29,18,47,70,79,149,307,323,630,15,12,27,392,414,806,0,0,0,6,3,9,0,0,0,6,3,9
ILOC30600803,634,1308,4,11,15,754,704,1458,20,21,41,140,131,271,3,3,6,163,155,318,24,12,36,175,153,328,0,3,3,199,168,367,3,3,6,12,10,22,0,0,0,15,13,28,254,242,496,2270,2359,4629,321,285,606,2845,2886,5731,0,0,0,4,3,7,0,0,0,4,3,7,19,22,41,160,125,285,35,22,57,214,169,383,273,264,537,2434,2487,4921,356,307,663,3063,3058,6121,5,3,8,48,77,125,19,6,25,72,86,158
ILOC30600901,361,720,3,5,8,388,406,794,15,15,30,86,91,177,0,0,0,101,106,207,9,13,22,173,136,309,5,4,9,187,153,340,3,0,3,5,0,5,0,3,3,8,3,11,172,190,362,1145,1219,2364,70,61,131,1387,1470,2857,0,0,0,0,0,0,0,0,0,0,0,0,16,14,30,41,39,80,0,8,8,57,61,118,188,204,392,1186,1258,2444,70,69,139,1444,1531,2975,0,0,0,15,18,33,0,0,0,15,18,33
ILOC30601001,445,906,3,6,9,494,505,999,17,16,33,137,92,229,3,0,3,157,108,265,32,28,60,208,165,373,3,6,9,243,199,442,6,0,6,7,6,13,0,0,0,13,6,19,216,245,461,1594,1617,3211,136,121,257,1946,1983,3929,0,0,0,4,0,4,0,0,0,4,0,4,8,8,16,71,62,133,11,5,16,90,75,165,224,253,477,1669,1679,3348,147,126,273,2040,2058,4098,3,4,7,29,33,62,4,4,8,36,41,77
ILOC30601101,1742,3485,20,18,38,1799,1799,3598,17,22,39,515,456,971,10,7,17,542,485,1027,26,12,38,749,551,1300,8,8,16,783,571,1354,0,0,0,27,16,43,0,0,0,27,16,43,185,184,369,5368,5504,10872,304,284,588,5857,5972,11829,3,0,3,23,19,42,6,8,14,32,27,59,11,11,22,144,151,295,15,9,24,170,171,341,199,195,394,5535,5674,11209,325,301,626,6059,6170,12229,0,0,0,33,33,66,0,3,3,33,36,69
ILOC30601201,145,329,4,0,4,227,195,422,32,14,46,45,26,71,0,0,0,77,40,117,22,29,51,82,63,145,3,0,3,107,92,199,8,0,8,10,3,13,0,0,0,18,3,21,206,262,468,544,458,1002,39,28,67,789,748,1537,0,0,0,0,0,0,4,0,4,4,0,4,14,12,26,24,19,43,0,4,4,38,35,73,220,274,494,568,477,1045,43,32,75,831,783,1614,7,0,7,7,12,19,0,0,0,14,12,26
ILOC30601301,1578,3201,17,20,37,1667,1632,3299,16,18,34,375,312,687,6,0,6,397,330,727,14,9,23,525,548,1073,7,16,23,546,573,1119,0,0,0,20,14,34,0,0,0,20,14,34,157,159,316,5410,5616,11026,201,182,383,5768,5957,11725,0,0,0,4,3,7,0,0,0,4,3,7,19,15,34,356,427,783,20,14,34,395,456,851,176,174,350,5770,6046,11816,221,196,417,6167,6416,12583,3,3,6,90,114,204,4,6,10,97,123,220
ILOC30601302,623,1279,0,4,4,671,638,1309,6,10,16,192,135,327,0,0,0,198,145,343,7,8,15,305,201,506,5,7,12,317,216,533,3,0,3,13,8,21,0,3,3,16,11,27,105,115,220,2022,1963,3985,93,71,164,2220,2149,4369,0,0,0,9,6,15,0,0,0,9,6,15,5,5,10,60,53,113,3,3,6,68,61,129,110,120,230,2091,2022,4113,96,74,170,2297,2216,4513,0,0,0,23,28,51,0,0,0,23,28,51
ILOC30601401,1788,3320,15,10,25,1602,1851,3453,19,29,48,391,374,765,7,7,14,417,410,827,11,16,27,482,513,995,9,11,20,502,540,1042,0,0,0,27,22,49,3,3,6,30,25,55,253,303,556,4978,5533,10511,197,166,363,5428,6002,11430,0,0,0,4,0,4,0,0,0,4,0,4,16,11,27,397,490,887,26,28,54,439,529,968,269,314,583,5379,6023,11402,223,194,417,5871,6531,12402,0,0,0,64,84,148,15,40,55,79,124,203
ILOC30601402,1276,2667,6,8,14,1426,1318,2744,18,11,29,347,265,612,6,3,9,371,279,650,10,6,16,441,308,749,8,9,17,459,323,782,0,0,0,13,11,24,0,0,0,13,11,24,125,113,238,4183,4138,8321,129,134,263,4437,4385,8822,0,0,0,15,13,28,3,0,3,18,13,31,4,3,7,70,58,128,8,3,11,82,64,146,129,116,245,4268,4209,8477,140,137,277,4537,4462,8999,0,0,0,51,50,101,4,4,8,55,54,109
ILOC30601501,10868,20394,72,93,165,9878,11308,21186,134,128,262,2022,2016,4038,29,31,60,2185,2175,4360,123,98,221,2842,3368,6210,53,58,111,3018,3524,6542,14,8,22,207,184,391,8,4,12,229,196,425,1354,1516,2870,34678,38012,72690,1335,1349,2684,37367,40877,78244,0,0,0,0,0,0,0,0,0,0,0,0,217,269,486,4984,6136,11120,392,420,812,5593,6825,12418,1571,1785,3356,39662,44148,83810,1727,1769,3496,42960,47702,90662,68,86,154,1483,1527,3010,144,195,339,1695,1808,3503
ILOC30601601,1673,3348,12,14,26,1709,1703,3412,6,6,12,339,248,587,0,4,4,345,258,603,4,4,8,439,377,816,13,8,21,456,389,845,0,0,0,11,5,16,0,0,0,11,5,16,105,106,211,6264,6538,12802,183,185,368,6552,6829,13381,0,0,0,7,9,16,0,3,3,7,12,19,0,3,3,88,110,198,7,4,11,95,117,212,105,109,214,6359,6657,13016,190,192,382,6654,6958,13612,0,3,3,91,101,192,4,19,23,95,123,218
ILOC30601602,1325,2719,6,6,12,1426,1364,2790,11,6,17,344,216,560,0,0,0,355,222,577,13,10,23,443,293,736,7,4,11,463,307,770,4,0,4,11,7,18,0,0,0,15,7,22,144,169,313,4488,4521,9009,180,174,354,4812,4864,9676,0,0,0,3,3,6,0,0,0,3,3,6,3,4,7,40,29,69,7,7,14,50,40,90,147,173,320,4531,4553,9084,187,181,368,4865,4907,9772,0,0,0,40,4,44,4,0,4,44,4,48
ILOC30601701,1185,2496,10,13,23,1336,1215,2551,10,11,21,271,226,497,4,4,8,285,241,526,8,5,13,339,244,583,6,10,16,353,259,612,0,0,0,8,4,12,0,0,0,8,4,12,99,98,197,4364,4572,8936,133,145,278,4596,4815,9411,0,0,0,8,7,15,0,0,0,8,7,15,3,0,3,56,67,123,0,3,3,59,70,129,102,98,200,4428,4646,9074,133,148,281,4663,4892,9555,0,0,0,18,25,43,3,0,3,21,25,46
ILOC30601702,377,842,6,3,9,485,394,879,5,0,5,105,83,188,3,0,3,113,83,196,3,0,3,181,132,313,3,3,6,187,135,322,0,0,0,8,6,14,3,0,3,11,6,17,36,37,73,1245,1221,2466,86,63,149,1367,1321,2688,0,3,3,5,0,5,5,0,5,10,3,13,5,3,8,49,54,103,6,8,14,60,65,125,41,43,84,1299,1275,2574,97,71,168,1437,1389,2826,0,0,0,16,21,37,3,0,3,19,21,40
ILOC30601703,537,1120,0,4,4,592,554,1146,9,3,12,128,110,238,0,3,3,137,116,253,0,3,3,244,189,433,8,5,13,252,197,449,0,0,0,8,4,12,0,0,0,8,4,12,68,50,118,1865,1914,3779,57,48,105,1990,2012,4002,0,0,0,3,0,3,0,0,0,3,0,3,0,3,3,50,65,115,5,3,8,55,71,126,68,53,121,1918,1979,3897,62,51,113,2048,2083,4131,0,0,0,27,43,70,0,4,4,27,47,74
ILOC30601801,723,1611,6,3,9,919,750,1669,10,5,15,181,130,311,0,3,3,191,138,329,13,8,21,284,245,529,5,7,12,302,260,562,0,0,0,10,8,18,0,0,0,10,8,18,84,113,197,2788,2730,5518,130,91,221,3002,2934,5936,0,0,0,6,6,12,0,0,0,6,6,12,14,7,21,140,161,301,14,14,28,168,182,350,98,120,218,2934,2897,5831,144,105,249,3176,3122,6298,9,4,13,178,66,244,71,6,77,258,76,334
ILOC30601802,381,850,4,3,7,482,398,880,3,6,9,107,72,179,0,0,0,110,78,188,8,0,8,214,146,360,4,6,10,226,152,378,0,0,0,5,0,5,0,0,0,5,0,5,42,56,98,1516,1483,2999,93,71,164,1651,1610,3261,0,0,0,3,0,3,0,0,0,3,0,3,6,3,9,54,36,90,13,6,19,73,45,118,48,59,107,1573,1519,3092,106,77,183,1727,1655,3382,0,3,3,54,22,76,11,0,11,65,25,90
ILOC30601803,426,985,7,5,12,591,451,1042,10,19,29,157,130,287,5,0,5,172,149,321,17,10,27,249,152,401,3,3,6,269,165,434,0,0,0,11,9,20,0,4,4,11,13,24,97,106,203,1675,1498,3173,96,73,169,1868,1677,3545,3,0,3,9,0,9,0,0,0,12,0,12,0,7,7,78,67,145,17,8,25,95,82,177,100,113,213,1762,1565,3327,113,81,194,1975,1759,3734,3,0,3,43,19,62,7,3,10,53,22,75
ILOC30601804,661,1449,14,10,24,819,685,1504,6,0,6,178,107,285,4,0,4,188,107,295,12,4,16,252,197,449,3,5,8,267,206,473,0,0,0,7,10,17,0,0,0,7,10,17,73,62,135,2506,2306,4812,153,97,250,2732,2465,5197,3,0,3,0,0,0,0,0,0,3,0,3,0,4,4,39,38,77,7,10,17,46,52,98,76,66,142,2545,2344,4889,160,107,267,2781,2517,5298,0,0,0,14,22,36,0,3,3,14,25,39
ILOC30700101,0,0,0,0,0,11,9,20,3,0,3,0,3,3,0,0,0,3,3,6,13,12,25,0,3,3,0,0,0,13,15,28,0,0,0,0,0,0,0,0,0,0,0,0,88,96,184,3,4,7,3,0,3,94,100,194,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,88,99,187,3,4,7,3,0,3,94,103,197,0,0,0,0,0,0,0,0,0,0,0,0
ILOC30700102,7,24,3,0,3,37,29,66,9,0,9,7,0,7,0,0,0,16,0,16,8,8,16,0,5,5,0,0,0,8,13,21,0,0,0,0,0,0,0,0,0,0,0,0,132,139,271,52,33,85,19,22,41,203,194,397,0,0,0,0,0,0,0,0,0,0,0,0,19,17,36,20,12,32,9,9,18,48,38,86,151,156,307,72,45,117,28,31,59,251,232,483,0,0,0,3,3,6,0,0,0,3,3,6
ILOC30700103,0,7,0,0,0,13,9,22,0,0,0,3,3,6,0,0,0,3,3,6,3,0,3,0,3,3,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,22,21,43,23,15,38,4,0,4,49,36,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,43,23,15,38,4,0,4,49,36,85,0,0,0,0,0,0,0,0,0,0,0,0
ILOC30700104,38,88,0,0,0,111,100,211,9,7,16,5,3,8,0,0,0,14,10,24,18,30,48,6,9,15,0,0,0,24,39,63,3,3,6,0,0,0,0,0,0,3,3,6,190,210,400,125,115,240,32,27,59,347,352,699,0,0,0,0,0,0,0,0,0,0,0,0,158,191,349,131,134,265,40,44,84,329,369,698,348,401,749,256,249,505,72,71,143,676,721,1397,23,22,45,6,11,17,5,4,9,34,37,71
ILOC30700105,5,17,0,0,0,59,59,118,11,11,22,3,0,3,0,0,0,14,11,25,19,23,42,5,3,8,0,0,0,24,26,50,0,5,5,0,0,0,0,0,0,0,5,5,301,307,608,30,16,46,33,27,60,364,350,714,0,0,0,0,0,0,0,0,0,0,0,0,44,47,91,8,12,20,3,3,6,55,62,117,345,354,699,38,28,66,36,30,66,419,412,831,17,27,44,5,3,8,3,0,3,25,30,55
ILOC30700201,0,0,0,0,0,14,12,26,3,0,3,0,0,0,0,0,0,3,0,3,11,8,19,3,3,6,0,0,0,14,11,25,0,0,0,0,0,0,0,0,0,0,0,0,82,85,167,3,4,7,0,0,0,85,89,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,3,4,7,82,85,167,6,8,14,0,0,0,88,93,181,3,0,3,3,0,3,0,3,3,6,3,9
ILOC30700202,0,3,0,0,0,9,6,15,3,0,3,0,0,0,0,0,0,3,0,3,3,5,8,0,0,0,0,0,0,3,5,8,0,3,3,0,0,0,0,0,0,0,3,3,51,56,107,3,0,3,0,0,0,54,56,110,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,51,59,110,3,0,3,0,0,0,54,59,113,0,0,0,0,0,0,0,0,0,0,0,0
ILOC30700203,4,11,0,0,0,28,17,45,0,5,5,0,4,4,0,0,0,0,9,9,17,24,41,11,11,22,0,0,0,28,35,63,0,0,0,0,0,0,0,0,0,0,0,0,156,152,308,39,35,74,0,0,0,195,187,382,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,8,11,0,3,3,7,11,18,160,152,312,42,43,85,0,3,3,202,198,400,0,0,0,0,0,0,0,0,0,0,0,0
ILOC30700301,6,14,0,0,0,56,53,109,15,13,28,3,3,6,0,0,0,18,16,34,28,24,52,11,9,20,0,0,0,39,33,72,0,3,3,0,3,3,0,0,0,0,6,6,305,312,617,41,30,71,0,0,0,346,342,688,0,0,0,0,0,0,0,0,0,0,0,0,13,6,19,6,0,6,0,0,0,19,6,25,318,318,636,47,30,77,0,0,0,365,348,713,0,0,0,0,0,0,0,0,0,0,0,0
ILOC30700302,0,0,0,0,0,12,5,17,0,3,3,0,0,0,0,0,0,0,3,3,10,8,18,0,0,0,0,0,0,10,8,18,0,0,0,0,0,0,0,0,0,0,0,0,77,62,139,3,0,3,0,0,0,80,62,142,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,7,7,77,69,146,3,0,3,0,0,0,80,69,149,0,0,0,0,0,0,0,0,0,0,0,0
ILOC30700303,0,0,0,0,0,18,19,37,7,0,7,0,0,0,0,0,0,7,0,7,10,6,16,0,0,0,0,0,0,10,6,16,0,0,0,0,0,0,0,0,0,0,0,0,114,117,231,5,5,10,0,0,0,119,122,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,117,231,5,5,10,0,0,0,119,122,241,0,0,0,0,0,0,0,0,0,0,0,0
ILOC30700304,0,3,0,0,0,19,27,46,5,3,8,0,0,0,0,0,0,5,3,8,16,17,33,0,0,0,0,0,0,16,17,33,0,0,0,0,0,0,0,0,0,0,0,0,103,115,218,4,7,11,0,0,0,107,122,229,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,3,3,6,106,118,224,4,7,11,0,0,0,110,125,235,0,0,0,4,3,7,0,0,0,4,3,7
