region_id,F_IS_NS_25_34_PD_GD_GCL,F_IS_NS_25_34_BDL,F_IS_NS_25_34_ADip_DipL,F_IS_NS_25_34_CL_nfd,F_IS_NS_25_34_Crt_III_an_IV_L,F_IS_NS_25_34_Ct_I_II,F_IS_NS_25_34_LoE_NS,F_IS_NS_25_34_Tot,F_IS_NS_35_44_PD_GD_GCL,F_IS_NS_35_44_BDL,F_IS_NS_35_44_ADip_DipL,F_IS_NS_35_44_CL_nfd,F_IS_NS_35_44_Crt_III_an_IV_L,F_IS_NS_35_44_Ct_I_II,F_IS_NS_35_44_LoE_NS,F_IS_NS_35_44_Tot,F_IS_NS_45_54_PD_GD_GCL,F_IS_NS_45_54_BDL,F_IS_NS_45_54_ADip_DipL,F_IS_NS_45_54_CL_nfd,F_IS_NS_45_54_Crt_III_an_IV_L,F_IS_NS_45_54_Ct_I_II,F_IS_NS_45_54_Lev_of_ed_NS,F_IS_NS_45_54_Tot,F_IS_NS_55_64_PgDe_GdDp_GdC,F_IS_NS_55_64_BachelDegre_L,F_IS_NS_55_64_ADip_DipL,F_IS_NS_55_64_Certi_Level_nfd,F_IS_NS_55_64_Crt_III_and_IV,F_IS_NS_55_64_Crt_I_and_II,F_IS_NS_55_64_Lev_of_ed_NS,F_IS_NS_55_64_Tot,F_IS_NS_65ov_PtgDe_GdDp_GdCt,F_IS_NS_65ov_BDL,F_IS_NS_65ov_AdDip_and_DipL,F_IS_NS_65ov_CL_nfd,F_IS_NS_65ov_Ct_III_IV,F_IS_NS_65ov_Ct_I_II,F_IS_NS_65ov_Lev_of_ed_NS,F_IS_NS_65ov_Tot,F_IS_NS_Tot_PgDe_GdDp_GdCtL,F_IS_NS_Tot_BDL,F_IS_NS_Tot_ADip_DipL,F_IS_NS_Tot_CL_nfd,F_IS_NS_Tot_Ct_III_and_IV_L,F_IS_NS_Tot_Ct_I_and_II_L,F_IS_NS_Tot_Lev_of_ed_NS,F_IS_NS_Tot_Tot,F_T_15_19_PD_GD_GCL,F_T_15_19_BDL,F_T_15_19_ADip_DipL,F_T_15_19_CL_nfd,F_T_15_19_Ct_III_IV,F_T_15_19_Ct_I_II,F_T_15_19_LoE_NS,F_T_15_19_Tot,F_T_20_24_PD_GD_GCL,F_T_20_24_BDL,F_T_20_24_ADip_DipL,F_T_20_24_CL_nfd,F_T_20_24_Ct_III_IV,F_T_20_24_Ct_I_II,F_T_20_24_LoE_NS,F_T_20_24_Tot,F_T_25_34_PD_GD_GCL,F_T_25_34_BDL,F_T_25_34_ADip_DipL,F_T_25_34_CL_nfd,F_T_25_34_Ct_III_IV,F_T_25_34_Ct_I_II,F_T_25_34_LoE_NS,F_T_25_34_Tot,F_T_35_44_PD_GD_GCL,F_T_35_44_BDL,F_T_35_44_ADip_DipL,F_T_35_44_CL_nfd,F_T_35_44_Ct_III_IV,F_T_35_44_Ct_I_II,F_T_35_44_LoE_NS,F_T_35_44_Tot,F_T_45_54_PD_GD_GCL,F_T_45_54_BDL,F_T_45_54_ADip_DipL,F_T_45_54_CL_nfd,F_T_45_54_Ct_III_IV,F_T_45_54_Ct_I_II,F_T_45_54_LoE_NS,F_T_45_54_Tot,F_T_55_64_PD_GD_GCL,F_T_55_64_BDL,F_T_55_64_ADip_DipL,F_T_55_64_CL_nfd,F_T_55_64_Ct_III_IV,F_T_55_64_Ct_I_II,F_T_55_64_LoE_NS,F_T_55_64_Tot,F_T_65ov_PtgdDe_GdDp_GdCt,F_T_65ov_BDL,F_T_65ov_ADip_DipL,F_T_65ov_CL_nfd,F_T_65ov_Ct_III_IV,F_T_65ov_Ct_I_II,F_T_65ov_LoE_NS,F_T_65ov_Tot,F_T_Tot_PD_GD_GCL,F_T_Tot_BDL,F_T_Tot_ADip_DipL,F_T_Tot_CL_nfd,F_T_Tot_Ct_III_IV,F_T_Tot_Ct_I_II,F_T_Tot_LoE_NS,F_T_Tot_Tot,P_Ind_15_19_PD_GD_GCL,P_Ind_15_19_BDL,P_Ind_15_19_ADip_DipL,P_Ind_15_19_CL_nfd,P_Ind_15_19_Ct_III_IV,P_Ind_15_19_Ct_I_II,P_Ind_15_19_LoE_NS,P_Ind_15_19_Tot,P_Ind_20_24_PD_GD_GCL,P_Ind_20_24_BDL,P_Ind_20_24_ADip_DipL,P_Ind_20_24_CL_nfd,P_Ind_20_24_Ct_III_IV,P_Ind_20_24_Ct_I_II,P_Ind_20_24_LoE_NS,P_Ind_20_24_Tot,P_Ind_25_34_PD_GD_GCL,P_Ind_25_34_BDL,P_Ind_25_34_ADip_DipL,P_Ind_25_34_CL_nfd,P_Ind_25_34_Ct_III_IV,P_Ind_25_34_Ct_I_II,P_Ind_25_34_LoE_NS,P_Ind_25_34_Tot,P_Ind_35_44_PD_GD_GCL,P_Ind_35_44_BDL,P_Ind_35_44_ADip_DipL,P_Ind_35_44_CL_nfd,P_Ind_35_44_Ct_III_IV,P_Ind_35_44_Ct_I_II,P_Ind_35_44_LoE_NS,P_Ind_35_44_Tot,P_Ind_45_54_PD_GD_GCL,P_Ind_45_54_BDL,P_Ind_45_54_ADip_DipL,P_Ind_45_54_CL_nfd,P_Ind_45_54_Ct_III_IV,P_Ind_45_54_Ct_I_II,P_Ind_45_54_LoE_NS,P_Ind_45_54_Tot,P_Ind_55_64_PD_GD_GCL,P_Ind_55_64_BDL,P_Ind_55_64_ADip_DipL,P_Ind_55_64_CL_nfd,P_Ind_55_64_Ct_III_IV,P_Ind_55_64_Ct_I_II,P_Ind_55_64_LoE_NS,P_Ind_55_64_Tot,P_Ind_65ov_PtgdDe_GdDp_GdCt,P_Ind_65ov_BDL,P_Ind_65ov_ADip_DipL,P_Ind_65ov_CL_nfd,P_Ind_65ov_Ct_III_IV,P_Ind_65ov_Ct_I_II,P_Ind_65ov_LoE_NS,P_Ind_65ov_Tot,P_Ind_Tot_PD_GD_GCL,P_Ind_Tot_BDL,P_Ind_Tot_ADip_DipL,P_Ind_Tot_CL_nfd,P_Ind_Tot_Ct_III_IV,P_Ind_Tot_Ct_I_II,P_Ind_Tot_LoE_NS,P_Ind_Tot_Tot,P_NonI_15_19_PtgdDe_GdDp_GdCt,P_NonI_15_19_BDL,P_NonI_15_19_ADip_DipL,P_NonI_15_19_CL_nfd,P_NonI_15_19_Ct_III_IV,P_NonI_15_19_Ct_I_II,P_NonI_15_19_LoE_NS,P_NonI_15_19_Tot,P_NonI_20_24_PtgdDe_GdDp_GdCt,P_NonI_20_24_BDL,P_NonI_20_24_ADip_DipL,P_NonI_20_24_CL_nfd,P_NonI_20_24_Ct_III_IV,P_NonI_20_24_Ct_I_II,P_NonI_20_24_LoE_NS,P_NonI_20_24_Tot,P_NonI_25_34_PtgdDe_GdDp_GdCt,P_NonI_25_34_BDL,P_NonI_25_34_ADip_DipL,P_NonI_25_34_CL_nfd,P_NonI_25_34_Ct_III_IV,P_NonI_25_34_Ct_I_II,P_NonI_25_34_LoE_NS,P_NonI_25_34_Tot
ILOC40101601,0,3,0,0,0,0,76,79,0,3,0,0,4,0,65,72,3,0,0,0,3,0,71,77,3,3,0,0,0,0,53,59,3,0,0,0,5,0,152,160,9,9,0,0,12,0,484,514,0,4,0,4,37,16,82,143,6,78,36,12,138,20,67,357,95,376,161,35,327,60,122,1176,147,325,228,48,259,42,168,1217,162,286,247,54,275,35,213,1272,115,184,184,41,141,15,193,873,32,74,90,19,67,3,510,795,557,1327,946,213,1244,191,1355,5833,0,0,0,0,0,9,8,17,0,0,3,0,11,0,3,17,0,3,4,0,22,6,13,48,0,7,8,0,18,0,13,46,6,6,11,0,6,0,11,40,0,3,3,0,8,0,8,22,0,3,3,0,0,0,12,18,6,22,32,0,65,15,68,208,0,4,3,4,73,25,101,210,13,137,59,19,307,44,58,637,152,571,253,57,821,95,102,2051
ILOC40101602,0,3,0,0,0,0,68,71,0,3,0,0,0,0,66,69,0,0,0,0,0,3,61,64,0,0,0,0,6,0,43,49,0,0,0,0,4,0,95,99,0,9,0,0,10,3,392,414,0,4,7,4,26,20,81,142,19,205,74,24,158,48,108,636,367,1033,271,66,337,67,212,2353,212,555,331,62,267,41,179,1647,143,276,230,44,209,33,198,1133,102,181,175,49,143,20,202,872,33,113,97,27,91,3,613,977,876,2367,1185,276,1231,232,1593,7760,0,0,0,0,0,4,13,17,0,0,0,0,10,3,39,52,5,3,3,0,12,6,71,100,3,0,3,0,16,0,35,57,0,3,0,4,0,0,24,31,0,0,0,0,0,0,8,8,0,0,3,0,3,0,8,14,8,6,9,4,41,13,198,279,0,4,7,10,59,33,104,217,36,332,157,38,329,68,177,1137,673,1807,493,96,832,112,379,4392
ILOC40101603,0,5,3,0,0,0,62,70,0,5,0,0,0,0,51,56,0,0,3,0,0,0,38,41,0,0,3,0,0,0,32,35,0,0,0,0,6,0,86,92,0,14,9,3,6,0,315,347,0,0,0,3,18,12,72,105,15,114,47,14,109,22,65,386,180,489,178,28,224,55,159,1313,95,253,135,41,131,35,139,829,50,122,125,38,141,13,120,609,29,76,86,28,56,7,121,403,8,53,44,10,60,11,437,623,377,1107,615,162,739,155,1113,4268,0,0,0,0,4,4,6,14,0,3,0,3,11,3,3,23,0,6,3,0,12,3,7,31,3,8,12,3,12,0,6,44,0,0,3,0,3,3,8,17,0,0,3,0,6,0,0,9,0,0,0,0,0,0,8,8,3,17,21,6,48,13,38,146,0,3,3,6,33,15,112,172,28,204,102,21,227,40,83,705,383,895,344,39,542,73,198,2474
ILOC40101604,0,0,0,3,0,3,46,52,0,0,4,0,0,0,41,45,0,0,0,0,0,0,33,33,0,0,0,0,0,0,28,28,0,0,0,0,0,0,63,63,0,0,4,3,0,3,250,260,0,0,3,5,17,11,60,96,9,81,59,7,61,12,57,286,116,354,132,34,164,21,132,953,68,180,89,23,107,16,116,599,29,68,64,15,88,16,102,382,17,46,51,6,40,8,111,279,9,21,26,3,25,4,291,379,248,750,424,93,502,88,869,2974,0,0,0,0,4,0,3,7,0,0,0,0,10,0,3,13,0,3,0,0,9,6,5,23,3,0,0,0,10,0,5,18,0,0,0,0,4,0,9,13,0,0,3,3,0,0,0,6,0,0,0,0,0,0,8,8,3,3,3,3,37,6,33,88,0,0,7,5,27,11,87,137,19,129,124,13,141,26,70,522,209,650,249,41,387,35,179,1750
ILOC40101605,0,0,0,0,0,0,30,30,0,3,0,0,0,0,20,23,0,0,3,0,0,0,32,35,0,0,0,0,0,0,23,23,0,0,0,0,0,0,45,45,0,3,3,3,0,0,167,176,0,0,3,6,17,8,33,67,0,28,8,9,51,16,19,131,35,153,83,21,128,23,63,506,45,118,85,16,113,17,61,455,22,71,76,7,79,16,82,353,21,53,50,7,33,7,81,252,7,21,20,3,24,3,168,246,130,444,325,69,445,90,507,2010,3,0,0,0,0,0,5,8,0,0,0,3,6,0,0,9,0,4,3,6,10,4,4,31,3,0,6,0,3,0,6,18,0,6,0,0,8,0,3,17,0,3,0,0,3,0,7,13,0,0,0,0,3,0,6,9,6,13,9,9,33,4,31,105,0,0,3,3,27,16,52,101,4,55,23,9,138,21,29,279,64,264,139,26,291,33,80,897
ILOC40101701,0,3,0,0,0,0,36,39,0,0,0,0,0,0,31,31,0,0,0,0,0,0,22,22,0,0,0,0,0,0,21,21,0,0,0,0,0,0,31,31,0,3,3,0,0,0,165,171,0,0,0,0,13,6,35,54,0,14,18,3,49,6,17,107,19,67,45,7,95,23,69,325,13,55,56,21,101,16,66,328,11,49,54,13,91,10,60,288,17,19,54,6,49,3,72,220,5,16,20,4,20,0,180,245,65,220,247,54,418,64,499,1567,0,0,0,0,3,0,6,9,0,0,0,0,3,0,3,6,0,0,0,0,3,0,0,3,0,0,0,3,3,0,6,12,3,0,0,0,0,0,0,3,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,3,0,0,3,12,0,20,38,0,0,0,0,16,13,35,64,0,18,19,6,116,14,24,197,28,111,67,12,209,36,61,524
ILOC40101801,0,0,0,0,0,0,43,43,0,0,0,3,3,0,51,57,0,0,4,0,3,0,39,46,0,0,0,0,0,0,45,45,0,0,0,0,3,3,72,78,0,0,4,3,9,3,318,337,0,4,0,17,55,23,106,205,3,76,49,24,146,50,90,438,74,307,166,41,322,70,140,1120,25,139,134,58,240,40,159,795,33,102,146,44,195,43,161,724,13,64,92,27,105,12,195,508,9,43,40,17,44,9,428,590,157,735,627,228,1107,247,1279,4380,0,0,0,0,4,0,15,19,0,0,0,0,9,5,7,21,0,0,4,3,18,3,15,43,0,5,3,6,9,0,3,26,0,3,6,3,11,0,4,27,0,0,5,0,3,0,5,13,0,0,0,0,0,0,9,9,0,8,18,12,54,8,58,158,0,4,0,22,88,47,153,314,9,146,87,37,322,78,104,783,131,527,247,67,741,111,191,2015
ILOC40101802,0,0,0,3,3,0,39,45,0,0,0,0,0,0,55,55,0,0,0,0,3,0,40,43,0,0,0,0,4,0,36,40,3,0,0,0,4,0,68,75,3,0,0,3,14,7,291,318,0,0,3,8,28,20,88,147,0,62,41,14,119,37,51,324,26,189,145,43,268,41,102,814,38,110,156,41,193,40,114,692,33,105,149,39,188,26,132,672,22,75,93,33,120,11,147,501,10,39,59,23,59,5,346,541,129,580,646,201,975,180,980,3691,0,0,0,0,0,0,4,4,0,4,0,3,3,3,0,13,0,4,0,0,12,0,6,22,0,0,3,0,6,0,0,9,0,0,3,0,5,3,4,15,0,0,6,0,3,0,3,12,0,0,0,0,0,0,6,6,0,8,12,3,29,6,23,81,0,0,3,11,60,33,118,225,0,103,51,23,267,47,65,556,48,298,216,54,638,74,130,1458
ILOC40101803,0,4,3,0,0,0,61,68,0,3,0,0,0,3,72,78,0,3,0,3,3,0,66,75,0,0,0,0,6,0,77,83,0,0,0,0,0,0,143,143,0,10,3,3,9,3,487,515,0,0,4,10,49,38,116,217,11,121,63,27,188,57,81,548,131,492,238,73,387,72,167,1560,111,328,262,73,345,66,193,1378,69,207,218,69,301,38,182,1084,46,116,165,45,168,15,269,824,16,79,81,36,101,11,644,968,384,1343,1031,333,1539,297,1652,6579,0,0,0,0,4,6,14,24,0,0,0,4,8,6,6,24,0,0,3,0,22,3,15,43,0,3,3,3,16,3,7,35,0,3,9,0,15,3,3,33,0,4,4,0,6,0,3,17,0,0,0,0,3,0,7,10,0,10,19,7,74,21,55,186,0,0,4,16,92,57,142,311,19,185,111,39,417,87,94,952,240,787,387,109,1036,118,200,2877
ILOC40101804,0,3,3,0,5,0,138,149,3,0,4,0,5,0,117,129,3,0,0,0,0,0,107,110,0,0,0,0,0,0,72,72,0,0,0,0,0,0,59,59,6,3,7,0,10,0,626,652,0,0,8,14,56,31,158,267,11,170,81,27,288,78,144,799,209,671,335,73,646,134,296,2364,121,338,303,91,446,56,263,1618,51,185,216,57,309,51,284,1153,25,106,110,31,148,21,223,664,11,31,31,19,47,3,355,497,428,1501,1084,312,1940,374,1723,7362,0,0,0,0,9,0,8,17,0,6,3,0,12,4,7,32,0,6,5,3,31,3,13,61,0,0,11,4,12,3,6,36,0,3,6,0,9,0,8,26,3,4,0,0,4,0,8,19,0,0,0,0,3,0,0,3,3,19,25,7,80,10,50,194,0,3,8,14,116,58,166,365,16,263,135,55,633,131,147,1380,407,1186,554,131,1476,200,297,4251
ILOC40101901,0,0,0,0,5,0,33,38,0,0,4,0,0,0,49,53,0,0,0,0,0,0,55,55,0,3,0,0,0,0,64,67,3,0,6,0,0,0,95,104,3,3,10,0,9,0,329,354,0,0,0,6,45,47,108,206,5,73,27,16,148,43,35,347,50,385,135,63,389,90,105,1217,79,328,252,91,388,74,157,1369,67,217,251,64,341,44,187,1171,63,175,243,50,191,16,217,955,24,136,151,21,72,10,590,1004,288,1314,1059,311,1574,324,1399,6269,0,0,0,0,3,0,10,13,0,0,0,0,6,0,0,6,0,5,0,4,17,6,10,42,3,6,0,3,8,0,9,29,0,0,4,0,11,0,10,25,3,0,3,0,6,0,0,12,0,0,0,0,3,0,9,12,6,11,7,7,54,6,48,139,0,0,0,12,122,73,157,364,5,102,37,22,423,69,74,732,66,512,219,91,1029,129,188,2234
ILOC40101902,0,3,0,0,3,0,12,18,0,0,0,3,0,4,28,35,0,3,0,0,0,0,22,25,0,0,0,0,0,0,35,35,0,4,0,0,4,0,73,81,0,10,0,3,7,4,197,221,0,0,0,5,41,43,86,175,3,65,28,17,162,57,50,382,47,284,89,57,322,111,59,969,52,172,137,55,268,57,105,846,47,150,141,38,256,30,106,768,31,111,139,26,125,20,135,587,12,79,77,13,56,5,485,727,192,861,611,211,1230,323,1026,4454,0,0,0,0,3,4,11,18,0,0,0,0,10,0,6,16,0,3,0,6,26,3,3,41,0,0,7,0,15,0,7,29,0,0,0,3,6,0,6,15,0,5,0,0,6,0,0,11,0,0,0,0,0,0,8,8,0,8,7,9,66,7,41,138,0,0,0,11,72,62,106,251,3,84,28,32,404,89,53,693,75,406,131,66,894,153,93,1818
ILOC40102001,3,7,3,3,5,0,107,128,3,7,3,0,9,0,133,155,3,4,3,3,3,0,146,162,0,0,4,0,4,0,125,133,0,7,0,0,4,0,207,218,9,25,16,6,28,0,814,898,0,0,19,20,122,81,206,448,33,401,212,71,488,89,141,1435,359,1502,606,176,996,158,244,4041,339,1144,886,228,981,146,406,4130,290,832,914,201,844,99,503,3683,215,571,699,169,548,59,504,2765,83,316,382,110,270,29,1367,2557,1319,4766,3718,975,4249,661,3371,19059,0,0,0,0,3,3,11,17,0,0,0,0,16,13,0,29,3,11,6,4,22,3,3,52,0,6,3,0,23,3,14,49,0,7,10,0,14,0,0,31,3,0,9,0,4,0,8,24,0,0,6,0,3,0,7,16,6,24,34,4,85,22,43,218,0,4,26,34,232,127,330,753,52,642,339,108,1219,149,185,2694,611,2441,1011,239,2640,246,324,7512
ILOC40102101,0,3,0,0,0,0,70,73,0,4,0,0,0,0,55,59,3,5,0,0,0,0,90,98,3,0,9,0,0,0,87,99,3,12,6,0,0,0,155,176,9,24,18,0,0,0,522,573,0,0,8,3,19,8,79,117,22,379,78,9,94,15,83,680,283,934,146,20,128,20,104,1635,433,1063,328,50,157,19,144,2194,563,997,432,59,212,27,217,2507,438,726,452,80,137,27,257,2117,213,637,526,103,131,25,903,2538,1952,4736,1970,324,878,141,1787,11788,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,9,0,0,3,0,4,4,3,14,0,7,3,0,3,0,3,16,3,3,3,0,0,0,3,12,3,0,0,0,0,0,0,3,0,0,0,0,0,0,6,6,6,10,12,0,13,4,15,60,0,5,12,11,39,15,137,219,38,661,130,20,214,32,91,1186,485,1647,275,36,336,30,106,2915
ILOC40102102,0,7,3,0,3,0,74,87,0,8,4,0,0,0,72,84,0,0,4,0,3,0,90,97,3,0,3,0,0,0,73,79,0,9,7,0,5,0,169,190,3,32,24,0,11,0,576,646,5,0,3,3,56,29,127,223,37,489,97,30,170,52,117,992,428,1492,313,50,338,47,169,2837,609,1534,607,90,369,58,218,3485,648,1142,685,131,377,62,290,3335,559,907,590,90,246,32,272,2696,232,631,542,111,197,27,966,2706,2518,6195,2837,505,1753,307,2159,16274,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,12,0,5,3,0,6,0,8,22,0,6,3,3,11,3,0,26,3,11,0,0,6,3,6,29,0,0,0,0,0,0,0,0,0,3,3,0,3,0,6,15,3,25,9,3,35,9,20,104,5,3,7,12,99,51,183,360,50,788,193,49,445,85,117,1727,744,2519,583,101,950,96,199,5192
ILOC40102103,0,3,3,3,0,0,83,92,0,4,0,0,3,3,79,89,0,3,3,0,3,0,54,63,0,3,0,3,0,0,61,67,0,8,4,0,3,0,143,158,0,24,10,6,9,3,490,542,0,5,9,4,22,11,80,131,17,404,76,9,102,28,87,723,377,1159,202,45,193,40,131,2147,470,949,292,63,176,32,156,2138,447,724,366,53,183,14,193,1980,367,540,333,59,128,24,191,1642,130,353,259,43,68,16,850,1719,1808,4134,1537,276,872,165,1688,10480,0,0,0,0,0,0,6,6,0,6,0,0,6,0,0,12,0,6,0,0,6,0,0,12,0,5,0,0,0,3,0,8,3,6,0,0,3,0,3,15,0,0,0,3,3,0,4,10,0,0,0,0,0,0,0,0,3,23,0,3,18,3,13,63,0,5,14,4,38,19,100,180,32,655,156,17,223,46,69,1198,743,2067,397,65,510,70,114,3966
ILOC40102201,0,0,0,0,0,0,16,16,0,0,0,0,3,0,25,28,3,0,0,0,0,0,32,35,0,0,0,0,0,0,21,21,0,0,4,0,3,0,40,47,3,0,4,0,9,0,162,178,0,0,3,0,20,16,37,76,0,24,14,4,65,13,21,141,33,143,59,16,154,25,47,477,41,139,106,28,157,18,70,559,39,100,115,31,140,10,76,511,40,119,118,24,101,17,95,514,21,75,73,17,36,3,267,492,174,600,488,120,673,102,613,2770,0,0,0,0,3,3,0,6,0,0,0,0,3,3,0,6,0,3,0,0,3,0,0,6,0,3,0,0,0,0,3,6,0,0,0,3,3,0,3,9,0,0,3,0,3,0,6,12,0,0,3,0,0,0,0,3,0,6,6,3,15,6,12,48,0,0,3,3,30,13,53,102,3,38,14,11,187,27,17,297,39,229,88,31,365,46,62,860
ILOC40102301,0,0,0,0,0,0,10,10,0,0,0,0,0,0,15,15,0,0,0,0,0,0,25,25,0,0,0,0,0,0,26,26,0,0,0,0,0,3,61,64,0,0,3,0,0,3,148,154,0,0,0,0,22,14,35,71,0,28,13,8,48,17,20,134,12,98,43,24,134,32,25,368,15,71,76,29,134,20,53,398,26,92,116,31,157,17,89,528,26,65,80,18,106,21,91,407,7,59,84,14,51,6,340,561,86,413,412,124,652,127,653,2467,0,0,0,0,0,0,7,7,0,0,0,0,4,4,0,8,0,3,6,3,9,0,6,27,0,0,0,0,6,0,10,16,0,0,6,0,7,0,3,16,3,0,3,0,0,0,0,6,0,0,0,0,3,0,3,6,3,3,15,3,29,4,29,86,0,0,0,0,46,22,50,118,0,40,10,12,138,20,29,249,21,141,56,36,323,53,44,674
ILOC40102302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,4,0,0,0,0,3,7,0,0,0,0,5,0,0,5,0,0,0,0,0,0,3,3,0,6,3,3,3,0,5,20,0,3,5,0,5,0,3,16,0,3,3,0,0,0,3,9,0,16,11,3,13,0,20,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,8,0,0,8,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,15,23,0,0,0,0,4,0,3,7,0,4,0,0,5,0,3,12,0,0,3,0,9,0,0,12
ILOC40102303,0,0,0,0,0,0,6,6,0,0,0,0,0,0,9,9,0,0,0,0,0,0,13,13,0,0,3,0,0,0,24,27,0,0,0,0,0,0,64,64,0,0,3,0,0,0,119,122,0,0,3,0,14,7,23,47,0,18,7,5,39,6,11,86,7,77,22,8,59,22,18,213,15,38,58,23,81,6,27,248,16,61,79,16,102,8,44,326,18,53,83,20,78,8,85,345,9,50,55,11,56,0,262,443,65,297,307,83,429,57,470,1708,0,0,0,0,3,0,6,9,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,4,0,0,0,3,8,0,3,14,0,0,0,0,3,0,4,7,0,0,0,0,0,0,4,4,0,3,0,0,3,0,7,13,0,3,0,3,20,0,28,54,0,0,3,0,26,7,30,66,0,25,7,12,98,13,18,173,10,105,35,18,199,37,24,428
ILOC40200101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,13,0,0,0,0,0,0,4,4,0,0,0,0,3,0,5,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,0,0,6,3,16,31,0,0,0,0,0,0,7,7,0,0,0,0,0,3,0,3,0,0,0,0,6,3,11,20,0,0,0,0,0,0,4,4,0,3,0,0,0,0,5,8,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,6,10,27,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
ILOC40200102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,3,0,3,0,0,3,0,0,6,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,6,3,6,18,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC40200103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,6,3,5,0,6,20,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,6,3,0,0,0,3,12,0,0,0,0,0,0,0,0,0,9,9,3,5,0,16,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,3,5,0,10,21,0,3,3,0,0,0,0,6,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,5,0,17,34,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3
ILOC40200104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC40200105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,5,17,0,0,0,0,0,0,5,5,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,3,3,6,3,0,3,0,16,31,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,3,0,0,0,8,11,0,0,0,0,3,0,5,8,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,6,0,22,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,9
