region_id,M_Ind_15_19_PD_GD_GCL,M_Ind_15_19_BDL,M_Ind_15_19_ADip_DipL,M_Ind_15_19_CL_nfd,M_Ind_15_19_Ct_III_IV,M_Ind_15_19_Ct_I_II,M_Ind_15_19_LoE_NS,M_Ind_15_19_Tot,M_Ind_20_24_PD_GD_GCL,M_Ind_20_24_BDL,M_Ind_20_24_ADip_DipL,M_Ind_20_24_CL_nfd,M_Ind_20_24_Ct_III_IV,M_Ind_20_24_Ct_I_II,M_Ind_20_24_LoE_NS,M_Ind_20_24_Tot,M_Ind_25_34_PD_GD_GCL,M_Ind_25_34_BDL,M_Ind_25_34_ADip_DipL,M_Ind_25_34_CL_nfd,M_Ind_25_34_Ct_III_IV,M_Ind_25_34_Ct_I_II,M_Ind_25_34_LoE_NS,M_Ind_25_34_Tot,M_Ind_35_44_PD_GD_GCL,M_Ind_35_44_BDL,M_Ind_35_44_ADip_DipL,M_Ind_35_44_CL_nfd,M_Ind_35_44_Ct_III_IV,M_Ind_35_44_Ct_I_II,M_Ind_35_44_LoE_NS,M_Ind_35_44_Tot,M_Ind_45_54_PD_GD_GCL,M_Ind_45_54_BDL,M_Ind_45_54_ADip_DipL,M_Ind_45_54_CL_nfd,M_Ind_45_54_Ct_III_IV,M_Ind_45_54_Ct_I_II,M_Ind_45_54_LoE_NS,M_Ind_45_54_Tot,M_Ind_55_64_PD_GD_GCL,M_Ind_55_64_BDL,M_Ind_55_64_ADip_DipL,M_Ind_55_64_CL_nfd,M_Ind_55_64_Ct_III_IV,M_Ind_55_64_Ct_I_II,M_Ind_55_64_LoE_NS,M_Ind_55_64_Tot,M_Ind_65ov_PtgdDe_GdDp_GdCt,M_Ind_65ov_BDL,M_Ind_65ov_ADip_DipL,M_Ind_65ov_CL_nfd,M_Ind_65ov_Ct_III_IV,M_Ind_65ov_Ct_I_II,M_Ind_65ov_LoE_NS,M_Ind_65ov_Tot,M_Ind_Tot_PD_GD_GCL,M_Ind_Tot_BDL,M_Ind_Tot_ADip_DipL,M_Ind_Tot_CL_nfd,M_Ind_Tot_Ct_III_IV,M_Ind_Tot_Ct_I_II,M_Ind_Tot_LoE_NS,M_Ind_Tot_Tot,M_NonI_15_19_PD_GD_GCL,M_NonI_15_19_BDL,M_NonI_15_19_ADip_DipL,M_NonI_15_19_CL_nfd,M_NonI_15_19_Ct_III_IV,M_NonI_15_19_Ct_I_II,M_NonI_15_19_LoE_NS,M_NonI_15_19_Tot,M_NonI_20_24_PD_GD_GCL,M_NonI_20_24_BDL,M_NonI_20_24_ADip_DipL,M_NonI_20_24_CL_nfd,M_NonI_20_24_Ct_III_IV,M_NonI_20_24_Ct_I_II,M_NonI_20_24_LoE_NS,M_NonI_20_24_Tot,M_NonI_25_34_PD_GD_GCL,M_NonI_25_34_BDL,M_NonI_25_34_ADip_DipL,M_NonI_25_34_CL_nfd,M_NonI_25_34_Ct_III_IV,M_NonI_25_34_Ct_I_II,M_NonI_25_34_LoE_NS,M_NonI_25_34_Tot,M_NonI_35_44_PD_GD_GCL,M_NonI_35_44_BDL,M_NonI_35_44_ADip_DipL,M_NonI_35_44_CL_nfd,M_NonI_35_44_Ct_III_IV,M_NonI_35_44_Ct_I_II,M_NonI_35_44_LoE_NS,M_NonI_35_44_Tot,M_NonI_45_54_PD_GD_GCL,M_NonI_45_54_BDL,M_NonI_45_54_ADip_DipL,M_NonI_45_54_CL_nfd,M_NonI_45_54_Ct_III_IV,M_NonI_45_54_Ct_I_II,M_NonI_45_54_LoE_NS,M_NonI_45_54_Tot,M_NonI_55_64_PD_GD_GCL,M_NonI_55_64_BDL,M_NonI_55_64_ADip_DipL,M_NonI_55_64_CL_nfd,M_NonI_55_64_Ct_III_IV,M_NonI_55_64_Ct_I_II,M_NonI_55_64_LoE_NS,M_NonI_55_64_Tot,M_NonI_65ov_PtgdDe_GdDp_GdCt,M_NonI_65ov_BDL,M_NonI_65ov_ADip_DipL,M_NonI_65ov_CL_nfd,M_NonI_65ov_Ct_III_IV,M_NonI_65ov_Ct_I_II,M_NonI_65ov_LoE_NS,M_NonI_65ov_Tot,M_NonI_TotPdDe_GdDp_GdCt,M_NonI_Tot_BDL,M_NonI_Tot_ADip_DipL,M_NonI_Tot_CL_nfd,M_NonI_Tot_Ct_III_IV,M_NonI_Tot_Ct_I_II,M_NonI_Tot_LoE_NS,M_NonI_Tot_Tot,M_IS_NS_15_19_PD_GD_GCLL,M_IS_NS_15_19_BDL,M_IS_NS_15_19_ADip_DipL,M_IS_NS_15_19_CL_nfd,M_IS_NS_15_19_Ct_III_IV_L,M_IS_NS_15_19_Ct_I_II,M_IS_NS_15_19_LoE_NS,M_IS_NS_15_19_Tot,M_IS_NS_20_24_PD_GD_GCLL,M_IS_NS_20_24_BDL,M_IS_NS_20_24_AdDip_and_DipL,M_IS_NS_20_24_CL_nfd,M_IS_NS_20_24_Ct_III_IV_L,M_IS_NS_20_24_Ct_I_II,M_IS_NS_20_24_LoE_NS,M_IS_NS_20_24_Tot,M_IS_NS_25_34_PD_GD_GCLL,M_IS_NS_25_34_BDL,M_IS_NS_25_34_AdDip_and_DipL,M_IS_NS_25_34_CL_nfd,M_IS_NS_25_34_Ct_III_IV_L,M_IS_NS_25_34_Ct_I_II_L,M_IS_NS_25_34_LoE_NS,M_IS_NS_25_34_Tot,M_IS_NS_35_44_PD_GD_GCLL,M_IS_NS_35_44_BDL,M_IS_NS_35_44_ADip_DipL,M_IS_NS_35_44_CL_nfd,M_IS_NS_35_44_Ct_III_IV_L,M_IS_NS_35_44_Ct_I_II_L,M_IS_NS_35_44_LoE_NS,M_IS_NS_35_44_Tot,M_IS_NS_45_54_PdDe_GdDp_GdC,M_IS_NS_45_54_BDL,M_IS_NS_45_54_ADip_DipL,M_IS_NS_45_54_CL_nfd,M_IS_NS_45_54_Ct_III_IV_L,M_IS_NS_45_54_Ct_I_II_L,M_IS_NS_45_54_LoE_NS,M_IS_NS_45_54_Tot,M_IS_NS_55_64_PD_GD_GCL,M_IS_NS_55_64_BDL,M_IS_NS_55_64_ADip_DipL,M_IS_NS_55_64_CL_nfd,M_IS_NS_55_64_Ct_III_IV_L,M_IS_NS_55_64_Ct_I_II_L,M_IS_NS_55_64_LoE_NS,M_IS_NS_55_64_Tot,M_IS_NS_65ov_PD_GD_GCL,M_IS_NS_65ov_BDL,M_IS_NS_65ov_ADip_DipL,M_IS_NS_65ov_CL_nfd,M_IS_NS_65ov_Ct_III_IV_L,M_IS_NS_65ov_Ct_I_II,M_IS_NS_65ov_LoE_NS,M_IS_NS_65ov_Tot,M_IS_NS_TotPdDe_GdDp_GdCt,M_IS_NS_Tot_BDL,M_IS_NS_Tot_ADip_DipL,M_IS_NS_Tot_CL_nfd,M_IS_NS_Tot_Ct_III_IV_L,M_IS_NS_Tot_Ct_I_II,M_IS_NS_Tot_LoE_NS,M_IS_NS_Tot_Tot,M_T_15_19_PD_GD_GCL,M_T_15_19_BDL,M_T_15_19_ADip_DipL,M_T_15_19_CL_nfd,M_T_15_19_Ct_III_IV,M_T_15_19_Ct_I_II,M_T_15_19_LoE_NS,M_T_15_19_Tot
ILOC30500901,0,0,0,0,3,0,4,7,0,0,0,0,6,0,0,6,0,0,0,0,13,0,6,19,0,3,0,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,30,0,10,43,0,0,0,0,16,3,15,34,0,9,7,5,78,4,5,108,14,43,30,3,264,4,26,384,10,35,34,4,155,8,17,263,5,27,31,7,154,4,17,245,8,11,15,4,100,0,14,152,3,6,7,0,62,0,65,143,40,131,124,23,829,23,159,1329,0,0,0,0,0,0,17,17,0,0,0,0,0,0,27,27,0,0,0,0,0,0,49,49,0,0,0,0,0,0,39,39,0,0,0,0,4,0,38,42,0,0,3,0,0,0,16,19,0,0,0,0,0,0,11,11,0,0,3,0,4,0,197,204,0,0,0,0,19,3,36,58
ILOC30500902,0,0,0,0,3,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,8,0,0,0,0,3,0,0,3,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,14,3,12,29,0,0,0,0,4,3,7,14,0,0,0,0,6,3,8,17,0,4,4,3,26,3,4,44,6,5,3,4,42,3,13,76,0,8,3,4,48,0,13,76,0,6,10,0,53,0,19,88,0,0,6,5,59,0,44,114,6,23,26,16,238,12,108,429,0,0,0,0,0,0,6,6,0,0,0,0,0,0,7,7,0,0,0,0,0,0,10,10,0,0,0,0,0,0,14,14,0,0,0,0,3,0,22,25,0,0,0,0,0,0,17,17,0,0,3,0,0,0,27,30,0,0,3,0,3,0,103,109,0,0,0,0,7,3,17,27
ILOC30500903,0,0,0,0,8,0,24,32,0,0,0,0,23,0,12,35,3,5,9,3,53,3,23,99,5,6,6,3,50,4,24,98,0,9,10,3,30,4,21,77,0,5,0,0,12,0,10,27,0,0,0,0,3,0,15,18,8,25,25,9,179,11,129,386,0,3,6,7,88,46,133,283,12,134,36,8,581,56,77,904,109,475,146,36,1145,58,160,2129,173,384,219,30,1027,19,189,2041,181,349,255,33,1029,14,182,2043,137,236,218,27,846,17,132,1613,64,108,97,21,800,4,543,1637,676,1689,977,162,5516,214,1416,10650,0,0,0,0,4,0,122,126,0,3,0,0,3,0,181,187,3,0,0,3,7,0,279,292,0,3,0,0,12,0,253,268,3,3,3,0,9,0,268,286,0,3,0,0,4,0,205,212,0,0,0,0,8,0,294,302,6,12,3,3,47,0,1602,1673,0,3,6,7,100,46,279,441
ILOC30500904,0,0,0,0,0,0,13,13,0,0,0,0,3,0,35,38,0,0,3,0,4,0,53,60,0,0,3,3,9,0,23,38,0,0,0,0,10,0,15,25,0,0,0,0,0,0,7,7,0,0,0,0,3,0,3,6,0,0,6,3,29,0,149,187,0,0,0,0,34,7,44,85,0,15,0,3,126,11,61,216,4,48,26,13,270,11,125,497,31,80,66,15,455,3,113,763,35,121,102,9,525,8,111,911,64,96,113,15,469,5,67,829,28,58,54,11,320,6,120,597,162,418,361,66,2199,51,641,3898,0,0,0,0,0,0,33,33,0,0,0,0,3,0,33,36,0,0,0,0,0,0,62,62,0,0,0,0,3,0,80,83,0,0,0,0,3,0,109,112,0,0,0,0,5,0,104,109,0,0,0,0,7,0,105,112,0,0,0,0,21,0,526,547,0,0,0,0,34,7,90,131
ILOC30500905,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,3,0,4,7,0,0,0,0,4,0,0,4,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,4,21,0,0,0,3,15,4,10,32,0,0,0,0,36,0,6,42,0,4,7,4,103,3,6,127,0,19,16,3,118,3,22,181,5,7,19,3,149,3,21,207,6,12,19,4,108,0,18,167,6,10,10,0,64,0,35,125,17,52,71,17,593,13,118,881,0,0,0,0,0,0,13,13,0,0,0,0,0,0,9,9,0,0,0,0,0,0,21,21,0,0,0,0,0,0,20,20,0,0,0,0,4,0,33,37,0,0,0,0,3,0,34,37,0,0,0,0,0,0,32,32,0,0,0,0,7,0,162,169,0,0,0,3,15,4,23,45
ILOC30500906,0,0,0,0,0,0,11,11,0,0,0,0,7,0,0,7,3,0,0,0,5,0,3,11,0,0,0,0,10,3,3,16,0,3,3,0,0,0,0,6,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,4,3,3,6,0,22,3,21,58,0,0,0,3,18,8,30,59,0,17,7,6,82,8,9,129,13,76,28,10,253,9,32,421,37,86,67,7,285,6,31,519,45,69,84,5,315,9,44,571,40,80,55,15,263,7,36,496,19,49,56,9,245,0,128,506,154,377,297,55,1461,47,310,2701,0,0,0,0,0,0,30,30,0,0,0,0,0,0,20,20,0,0,0,0,0,0,60,60,0,0,0,0,0,0,75,75,0,0,0,0,0,0,72,72,0,3,0,0,3,0,53,59,0,0,0,0,3,0,47,50,0,3,0,0,6,0,357,366,0,0,0,3,18,8,71,100
ILOC30600101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,10,0,0,3,0,0,0,0,3,0,4,0,0,8,0,4,16,0,12,8,3,20,3,3,49,0,11,14,7,20,0,5,57,3,7,12,4,27,0,9,62,0,6,8,3,13,0,5,35,0,0,0,0,8,0,10,18,3,40,45,17,96,3,36,240,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,7,0,0,0,0,0,0,9,9,0,0,0,0,0,0,12,12,0,0,0,0,0,0,4,4,0,0,0,0,0,0,39,39,0,0,3,0,0,0,4,7
ILOC30600102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,10,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,8,0,0,3,4,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,13,0,4,0,0,0,0,5,9,0,4,6,4,17,0,14,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,4,4
ILOC30600103,0,0,0,0,0,0,3,3,0,0,0,0,4,0,3,7,0,0,0,0,3,0,3,6,0,0,0,0,0,0,3,3,0,0,3,0,3,0,3,9,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,10,0,18,31,0,0,0,0,3,3,3,9,0,7,3,0,15,3,0,28,3,14,10,3,37,0,3,70,0,15,16,3,43,0,6,83,3,0,9,0,34,0,5,51,3,5,3,0,36,0,3,50,3,0,0,3,21,0,14,41,12,41,41,9,189,6,34,332,0,0,0,0,0,0,4,4,0,0,0,0,0,0,5,5,0,0,0,0,0,0,8,8,0,0,0,0,0,0,14,14,0,0,0,0,0,0,9,9,0,0,0,0,0,0,12,12,0,0,0,0,0,0,10,10,0,0,0,0,0,0,62,62,0,0,0,0,3,3,10,16
ILOC30600201,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,13,0,0,0,0,0,3,0,3,0,3,3,0,14,0,0,20,0,8,5,0,32,4,3,52,0,7,6,0,19,0,3,35,0,4,7,8,25,3,8,55,0,0,4,0,22,0,11,37,0,0,3,0,15,0,9,27,0,22,28,8,127,10,34,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,10,10,0,0,3,0,0,0,6,9,0,0,0,0,0,0,6,6,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,3,0,0,0,42,45,0,0,0,0,3,3,0,6
ILOC30600301,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,3,0,0,0,5,17,3,3,28,0,0,0,3,20,3,0,26,0,0,4,0,13,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,53,9,3,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,3,0,3
ILOC30600401,0,0,0,0,0,3,3,6,0,0,3,0,3,3,0,9,0,0,3,0,4,0,3,10,0,0,0,0,11,0,0,11,0,0,0,0,5,0,6,11,0,0,0,0,5,0,0,5,0,0,0,0,4,0,3,7,0,0,6,0,32,6,15,59,0,0,0,5,34,22,57,118,0,5,6,4,89,12,20,136,5,39,25,9,297,14,34,423,26,72,83,17,433,13,62,706,33,78,112,23,593,15,85,939,35,117,127,24,635,11,132,1081,26,73,117,20,614,6,225,1081,125,384,470,102,2695,93,615,4484,0,0,0,0,0,0,31,31,0,0,3,0,0,0,13,16,0,0,0,0,0,0,45,45,0,0,0,0,4,3,61,68,0,0,0,0,7,0,91,98,0,0,0,0,3,3,74,80,0,3,0,0,7,0,85,95,0,3,3,0,21,6,400,433,0,0,0,5,34,25,91,155
ILOC30600402,0,0,0,0,0,0,8,8,0,0,0,0,4,3,0,7,0,0,0,0,3,0,4,7,0,0,0,0,9,0,0,9,0,3,0,0,4,0,3,10,3,0,0,0,3,0,0,6,0,0,0,0,3,0,0,3,3,3,0,0,26,3,15,50,0,0,3,4,35,34,39,115,3,7,7,8,162,21,22,230,9,80,36,10,314,32,42,523,23,93,54,9,308,15,38,540,17,50,77,6,311,5,49,515,26,73,56,8,294,4,70,531,11,53,60,9,284,4,263,684,89,356,293,54,1708,115,523,3138,0,0,0,0,0,0,26,26,0,0,0,0,0,0,18,18,0,0,0,0,3,0,29,32,0,0,0,3,0,0,43,46,0,0,0,0,3,0,36,39,0,0,0,0,4,0,32,36,0,0,0,0,0,0,93,93,0,0,0,3,10,0,277,290,0,0,3,4,35,34,73,149
ILOC30600501,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,3,0,0,10,0,0,13,0,0,0,0,15,0,0,15,0,0,0,0,6,0,6,12,0,0,4,0,0,0,3,7,0,0,0,0,0,0,0,0,0,3,4,0,31,3,12,53,0,0,0,0,28,5,24,57,4,9,3,0,115,10,6,147,18,71,21,11,209,6,21,357,11,58,49,10,213,8,39,388,13,33,43,7,185,0,21,302,11,28,27,3,127,0,32,228,0,17,29,3,85,0,62,196,57,216,172,34,962,29,205,1675,0,0,0,0,0,0,36,36,0,0,0,0,0,0,31,31,0,0,0,0,0,0,72,72,0,3,0,0,3,0,80,86,0,0,0,0,0,0,53,53,0,0,0,0,0,0,40,40,0,0,0,0,3,0,62,65,0,3,0,0,6,0,374,383,0,0,0,0,28,5,60,93
ILOC30600601,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,5,15,0,0,3,0,7,3,8,21,0,8,0,3,31,6,5,53,5,23,18,3,59,3,10,121,7,25,35,9,102,3,3,184,9,14,29,5,82,0,25,164,3,14,20,12,58,3,25,135,0,7,14,3,58,0,63,145,24,91,119,35,397,18,139,823,0,0,0,0,0,0,9,9,0,0,0,0,0,0,6,6,0,0,0,0,0,0,11,11,0,0,0,0,0,0,24,24,0,0,0,0,0,0,28,28,0,0,0,0,0,0,14,14,0,0,0,0,0,0,19,19,0,0,0,0,0,0,111,111,0,0,3,0,13,3,17,36
ILOC30600602,0,0,0,0,0,0,5,5,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,4,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,21,0,0,0,3,10,3,9,25,0,6,3,3,42,4,7,65,7,32,11,3,96,5,8,162,9,28,21,3,95,5,21,182,0,23,13,3,84,4,20,147,6,9,3,3,44,0,14,79,0,4,7,3,38,0,49,101,22,102,58,21,409,21,128,761,0,0,0,0,0,0,5,5,0,3,0,0,0,0,14,17,0,0,0,0,3,0,23,26,0,0,0,3,0,0,24,27,0,0,0,0,0,0,21,21,0,0,0,0,3,0,16,19,0,0,0,0,0,0,19,19,0,3,0,3,6,0,122,134,0,0,0,3,10,3,19,35
ILOC30600603,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,8,0,0,0,0,7,0,0,7,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,13,0,5,24,0,0,0,5,14,9,22,50,0,8,0,3,68,12,3,94,11,43,21,6,126,10,17,234,10,41,41,9,151,0,28,280,19,46,41,8,183,7,34,338,29,58,62,6,207,7,45,414,22,68,47,5,186,0,122,450,91,264,212,42,935,45,271,1860,0,0,0,0,0,0,10,10,0,0,0,0,0,0,13,13,0,0,0,0,0,0,16,16,0,0,0,0,0,0,21,21,0,0,0,0,0,0,17,17,0,0,0,0,3,0,21,24,0,0,0,0,7,0,43,50,0,0,0,0,10,0,141,151,0,0,0,5,14,9,32,60
ILOC30600701,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,0,0,0,0,3,0,5,8,0,0,0,0,3,0,6,9,0,0,0,0,3,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,22,34,0,0,0,0,15,3,17,35,0,5,0,0,33,3,10,51,3,12,13,7,64,3,28,130,3,22,23,7,73,3,24,155,8,17,28,6,108,3,31,201,8,10,17,3,68,3,18,127,3,6,11,3,34,0,22,79,25,72,92,26,395,18,150,778,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,11,11,0,0,0,0,0,0,16,16,0,0,0,0,0,0,23,23,0,0,0,0,0,0,16,16,0,0,0,0,0,0,94,94,0,0,0,0,15,3,31,49
ILOC30600702,0,0,0,0,0,0,4,4,0,0,0,0,3,0,0,3,0,0,0,0,6,3,3,12,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,15,3,13,31,0,0,3,0,13,3,11,30,0,0,0,3,24,6,5,38,0,8,5,0,54,8,9,84,3,8,16,4,65,0,11,107,5,5,24,3,51,4,10,102,0,8,18,3,43,0,14,86,3,4,4,3,43,0,57,114,11,33,70,16,293,21,117,561,0,0,0,0,0,0,11,11,0,0,0,0,0,0,14,14,0,0,0,0,0,0,16,16,0,0,0,0,3,0,23,26,0,0,0,0,3,0,19,22,0,0,0,0,0,0,7,7,0,0,0,0,0,0,13,13,0,0,0,0,6,0,103,109,0,0,3,0,13,3,26,45
ILOC30600801,0,0,0,0,0,0,3,3,0,0,0,0,3,0,3,6,0,0,0,0,3,0,3,6,0,0,0,0,3,0,0,3,0,0,3,0,5,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,12,29,0,0,0,4,9,0,8,21,0,3,0,4,40,3,8,58,0,21,16,5,86,7,11,146,0,17,38,6,85,3,9,158,3,13,23,12,91,3,31,176,3,20,16,9,43,0,15,106,0,6,8,0,24,3,44,85,6,80,101,40,378,19,126,750,0,0,0,0,3,0,9,12,0,0,0,0,0,0,16,16,0,0,0,0,0,0,21,21,0,0,0,0,3,0,26,29,0,0,0,0,0,0,32,32,0,0,0,0,0,0,20,20,0,0,0,0,0,0,21,21,0,0,0,0,6,0,145,151,0,0,0,4,12,0,20,36
ILOC30600802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,0,0,0,3,3,0,0,0,0,7,0,3,10,0,4,4,0,13,0,0,21,0,0,0,0,9,0,3,12,0,0,0,0,20,0,3,23,0,0,0,0,12,0,3,15,0,4,0,0,9,0,8,21,0,8,4,0,70,0,23,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,12,0,0,0,0,0,0,3,3
ILOC30600803,0,0,0,0,0,0,3,3,0,0,0,0,11,0,0,11,0,0,0,0,7,0,5,12,0,0,4,0,3,0,4,11,0,0,0,0,5,0,0,5,0,0,0,0,5,0,7,12,0,0,0,0,0,0,0,0,0,0,4,0,31,0,19,54,0,0,0,3,10,3,15,31,0,15,0,0,64,12,7,98,15,75,33,0,161,5,17,306,12,41,35,5,138,8,19,258,5,21,30,4,84,3,18,165,9,17,16,3,76,3,16,140,3,4,12,0,46,3,32,100,44,173,126,15,579,37,124,1098,0,0,0,0,4,0,37,41,0,0,0,4,0,0,13,17,0,3,0,0,3,0,49,55,0,0,0,0,3,0,60,63,0,0,0,0,0,0,47,47,0,0,0,0,3,0,30,33,0,0,0,0,0,0,21,21,0,3,0,4,13,0,257,277,0,0,0,3,14,3,55,75
ILOC30600901,0,0,0,0,0,0,6,6,0,0,0,0,6,0,0,6,3,0,0,0,3,0,0,6,0,0,3,0,0,0,0,3,0,0,0,0,5,3,0,8,0,3,3,0,0,0,4,10,0,0,0,0,0,0,4,4,3,3,6,0,14,3,14,43,0,0,0,0,0,0,4,4,0,0,0,0,23,0,0,23,4,15,7,0,40,0,6,72,5,13,6,6,54,3,9,96,0,10,6,0,35,3,4,58,7,9,12,4,49,0,10,91,0,8,13,4,52,0,28,105,16,55,44,14,253,6,61,449,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,15,15,0,0,0,0,0,0,8,8,0,0,0,0,0,0,9,9,0,0,0,0,0,0,19,19,0,0,0,0,0,0,58,58,0,0,0,0,0,0,13,13
ILOC30601001,0,0,0,0,4,5,5,14,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,3,5,8,0,3,0,0,21,8,10,42,0,0,0,3,14,3,6,26,0,4,3,3,40,3,3,56,5,30,16,3,65,4,8,131,3,18,17,6,68,3,14,129,4,16,21,6,53,0,17,117,5,10,11,5,51,0,20,102,0,0,4,0,38,0,34,76,17,78,72,26,329,13,102,637,0,0,0,0,0,0,11,11,0,0,0,0,0,0,6,6,0,0,0,0,3,0,14,17,0,0,0,0,0,0,19,19,0,0,0,0,0,0,18,18,0,0,0,0,0,0,21,21,0,0,0,0,0,0,25,25,0,0,0,0,3,0,114,117,0,0,0,3,18,8,22,51
ILOC30601101,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,12,0,0,0,0,7,0,0,7,0,0,3,0,9,0,0,12,0,0,0,3,4,0,5,12,0,0,8,3,20,3,12,46,0,0,0,5,20,13,19,57,0,6,5,4,52,11,6,84,3,15,19,5,138,5,24,209,4,29,30,8,200,7,43,321,16,37,54,8,259,5,49,428,21,40,57,14,293,4,76,505,15,39,45,14,307,5,166,591,59,166,210,58,1269,50,383,2195,0,0,0,0,0,0,14,14,0,0,0,0,0,0,5,5,0,0,0,0,3,0,17,20,0,0,0,0,0,0,37,37,0,0,3,0,4,0,48,55,0,0,0,0,3,0,56,59,0,0,0,0,3,0,68,71,0,0,3,0,13,0,245,261,0,0,0,5,20,13,33,71
